"time","world.frame_b.f[2]","world.frame_b.f[3]","world.frame_b.t[1]","world.frame_b.t[2]","world.frame_b.t[3]","world.g","world.mue","world.driveTrainMechanics3D","world.axisDiameter","world.gravityArrowTail[1]"
0.274,-8829.07,-8705.26,-72.1074,1305.79,-1322.88,9.81,3.986E+14,1,0.0125,0
0.275,-3666.76,-7751.44,-102.211,1162.72,-548.531,9.81,3.986E+14,1,0.0125,0
0.276,1596.49,-7051.86,-153.409,1057.78,240.956,9.81,3.986E+14,1,0.0125,0
0.277,7607.55,-6825.68,-235.073,1023.85,1142.62,9.81,3.986E+14,1,0.0125,0
0.278,12706.8,-7005.71,-309.517,1050.86,1907.51,9.81,3.986E+14,1,0.0125,0
0.279,22977.2,-7569.15,-432.343,1135.37,3448.06,9.81,3.986E+14,1,0.0125,0
0.28,36201.9,-7820.05,-515.143,1173.01,5431.77,9.81,3.986E+14,1,0.0125,0
0.281,55419.5,-6465.89,-468.431,969.883,8314.41,9.81,3.986E+14,1,0.0125,0
0.282,70624,-1392.26,-105.146,208.839,10595.1,9.81,3.986E+14,1,0.0125,0
0.283,64621.3,4440.82,319.736,-666.124,9694.67,9.81,3.986E+14,1,0.0125,0
0.284,44918.8,7360.72,484.349,-1104.11,6739.31,9.81,3.986E+14,1,0.0125,0
0.285,28140.1,7605.85,422.167,-1140.88,4222.5,9.81,3.986E+14,1,0.0125,0
0.286,17774.8,7263.63,314.07,-1089.54,2667.71,9.81,3.986E+14,1,0.0125,0
0.287,10674.6,7156.81,216.474,-1073.52,1602.67,9.81,3.986E+14,1,0.0125,0
0.288,4813.57,7527.42,139.405,-1129.11,723.519,9.81,3.986E+14,1,0.0125,0
0.289,-2171.25,8646.64,76.6161,-1297,-324.204,9.81,3.986E+14,1,0.0125,0
0.29,-7747.26,9800.79,50.131,-1470.12,-1160.61,9.81,3.986E+14,1,0.0125,0
0.291,-16632.6,11572.8,36.6184,-1735.93,-2493.4,9.81,3.986E+14,1,0.0125,0
0.292,-26527.8,12807.4,45.6771,-1921.12,-3977.69,9.81,3.986E+14,1,0.0125,0
0.293,-33344.3,12511.1,57.5691,-1876.67,-5000.15,9.81,3.986E+14,1,0.0125,0
0.294,-38791.7,10140,58.8306,-1521,-5817.27,9.81,3.986E+14,1,0.0125,0
0.295,-41293.6,6214.4,40.5803,-932.16,-6192.55,9.81,3.986E+14,1,0.0125,0
0.296,-42144.9,1348.63,9.2116,-202.295,-6320.25,9.81,3.986E+14,1,0.0125,0
0.297,-41864.9,-3921.05,-26.5187,588.157,-6278.26,9.81,3.986E+14,1,0.0125,0
0.298,-40105.3,-8699.77,-55.3998,1304.97,-6014.32,9.81,3.986E+14,1,0.0125,0
0.299,-36041.9,-11837.1,-67.2052,1775.57,-5404.8,9.81,3.986E+14,1,0.0125,0
0.3,-28660.3,-12857.7,-64.2259,1928.65,-4297.57,9.81,3.986E+14,1,0.0125,0
0.301,-21920.5,-12302.3,-63.0006,1845.35,-3286.59,9.81,3.986E+14,1,0.0125,0
0.302,-12268,-10644.6,-80.5491,1596.69,-1838.72,9.81,3.986E+14,1,0.0125,0
0.303,-5174.91,-9314.49,-118.629,1397.17,-774.753,9.81,3.986E+14,1,0.0125,0
0.304,1104.4,-8446.07,-178.7,1266.91,167.143,9.81,3.986E+14,1,0.0125,0
0.305,8684.77,-8148.29,-282.382,1222.24,1304.2,9.81,3.986E+14,1,0.0125,0
0.306,16702.4,-8488.77,-399.175,1273.32,2506.84,9.81,3.986E+14,1,0.0125,0
0.307,28815.5,-9158.34,-536.747,1373.75,4323.8,9.81,3.986E+14,1,0.0125,0
0.308,48915.5,-9275.56,-632.413,1391.33,7338.81,9.81,3.986E+14,1,0.0125,0
0.309,77241,-5527.43,-412.215,829.114,11587.6,9.81,3.986E+14,1,0.0125,0
0.31,84262.9,2173.4,160.354,-326.01,12640.9,9.81,3.986E+14,1,0.0125,0
0.311,61801.9,8236.62,569.262,-1235.49,9271.76,9.81,3.986E+14,1,0.0125,0
0.312,39218.1,9251.09,559.01,-1387.66,5884.2,9.81,3.986E+14,1,0.0125,0
0.313,22857.4,8780.66,415.526,-1317.1,3430.09,9.81,3.986E+14,1,0.0125,0
0.314,13516.7,8485.14,289.498,-1272.77,2028.99,9.81,3.986E+14,1,0.0125,0
0.315,5683.89,8799.21,181.529,-1319.88,854.067,9.81,3.986E+14,1,0.0125,0
0.316,-2504.1,10002.8,101.771,-1500.43,-374.132,9.81,3.986E+14,1,0.0125,0
0.317,-10870.7,11702.4,61.0809,-1755.37,-1629.12,9.81,3.986E+14,1,0.0125,0
0.318,-22557.2,13891.5,48.1304,-2083.73,-3382.1,9.81,3.986E+14,1,0.0125,0
0.319,-33761.4,14841.4,61.143,-2226.21,-5062.72,9.81,3.986E+14,1,0.0125,0
0.32,-41270.8,13705.3,71.5784,-2055.8,-6189.14,9.81,3.986E+14,1,0.0125,0
0.321,-46442.1,9673.22,61.0438,-1450.98,-6964.84,9.81,3.986E+14,1,0.0125,0
0.322,-48323.8,4060.43,27.7423,-609.064,-7247.09,9.81,3.986E+14,1,0.0125,0
0.323,-48544.2,-1989.32,-13.7424,298.397,-7280.15,9.81,3.986E+14,1,0.0125,0
0.324,-47275.8,-8072.28,-53.5672,1210.84,-7089.89,9.81,3.986E+14,1,0.0125,0
0.325,-43190.9,-12884.6,-76.7141,1932.7,-6477.15,9.81,3.986E+14,1,0.0125,0
0.326,-36216.2,-14748,-77.0261,2212.2,-5430.94,9.81,3.986E+14,1,0.0125,0
0.327,-25853.8,-14267.2,-73.5532,2140.09,-3876.59,9.81,3.986E+14,1,0.0125,0
0.328,-15619.5,-12563.4,-89.905,1884.51,-2341.44,9.81,3.986E+14,1,0.0125,0
0.329,-6531.24,-10852.4,-136.14,1627.86,-978.203,9.81,3.986E+14,1,0.0125,0
0.33,2225.08,-9695.23,-223.435,1454.28,335.245,9.81,3.986E+14,1,0.0125,0
0.331,10254.6,-9478.38,-337.058,1421.76,1539.68,9.81,3.986E+14,1,0.0125,0
0.332,22460.1,-10092.3,-511.185,1513.84,3370.5,9.81,3.986E+14,1,0.0125,0
0.333,41895,-10959.2,-692.455,1643.87,6285.74,9.81,3.986E+14,1,0.0125,0
0.334,73359.7,-9638.03,-694.575,1445.7,11005.4,9.81,3.986E+14,1,0.0125,0
0.335,98919.9,-1951.73,-147.939,292.76,14839.5,9.81,3.986E+14,1,0.0125,0
0.336,85380.9,7581.92,547.691,-1137.29,12808.6,9.81,3.986E+14,1,0.0125,0
0.337,53290.7,10780.3,694.087,-1617.05,7995.09,9.81,3.986E+14,1,0.0125,0
0.338,31087.3,10458,550.26,-1568.71,4664.58,9.81,3.986E+14,1,0.0125,0
0.339,16544.8,9851.74,365.71,-1477.76,2483.2,9.81,3.986E+14,1,0.0125,0
0.34,6774.14,10064.6,226.962,-1509.69,1017.6,9.81,3.986E+14,1,0.0125,0
0.341,-2030.45,11220.4,133.619,-1683.06,-303.084,9.81,3.986E+14,1,0.0125,0
0.342,-12381.9,13264.9,76.8576,-1989.73,-1855.81,9.81,3.986E+14,1,0.0125,0
0.343,-26720,15901.3,59.2912,-2385.19,-4006.51,9.81,3.986E+14,1,0.0125,0
0.344,-38803.4,16808,72.6926,-2521.2,-5819.02,9.81,3.986E+14,1,0.0125,0
0.345,-49156.9,14396.5,82.2959,-2159.47,-7372.06,9.81,3.986E+14,1,0.0125,0
0.346,-53706.8,8692.31,57.6929,-1303.85,-8054.54,9.81,3.986E+14,1,0.0125,0
0.347,-54955.1,2413.08,16.7968,-361.962,-8241.77,9.81,3.986E+14,1,0.0125,0
0.348,-54626,-5194.04,-35.8345,779.106,-8192.41,9.81,3.986E+14,1,0.0125,0
0.349,-51751.3,-12213.8,-78.1196,1832.08,-7761.21,9.81,3.986E+14,1,0.0125,0
0.35,-45329.9,-16038.1,-89.9195,2405.71,-6798,9.81,3.986E+14,1,0.0125,0
0.351,-33196.5,-16587.6,-84.0012,2488.13,-4977.99,9.81,3.986E+14,1,0.0125,0
0.352,-20530.9,-14767.4,-95.5733,2215.11,-3078.16,9.81,3.986E+14,1,0.0125,0
0.353,-8577.73,-12512.2,-148.706,1876.83,-1285.18,9.81,3.986E+14,1,0.0125,0
0.354,595.039,-11189.1,-234.586,1678.37,90.739,9.81,3.986E+14,1,0.0125,0
0.355,11252.8,-10798.6,-383.137,1619.79,1689.4,9.81,3.986E+14,1,0.0125,0
0.356,24782.2,-11485.9,-578.136,1722.88,3718.82,9.81,3.986E+14,1,0.0125,0
0.357,46351.2,-12509.3,-786.044,1876.4,6954.16,9.81,3.986E+14,1,0.0125,0
0.358,82338.2,-11196.4,-805.52,1679.46,12352.2,9.81,3.986E+14,1,0.0125,0
0.359,113873,-751.125,-57.0591,112.669,17082.5,9.81,3.986E+14,1,0.0125,0
0.36,90345,10023.7,716.454,-1503.56,13553.2,9.81,3.986E+14,1,0.0125,0
0.361,52882.1,12424.7,773.469,-1863.71,7933.79,9.81,3.986E+14,1,0.0125,0
0.362,26689.1,11551.8,539.722,-1732.76,4004.84,9.81,3.986E+14,1,0.0125,0
0.363,13539.7,11145.8,353.473,-1671.87,2032.43,9.81,3.986E+14,1,0.0125,0
0.364,2440.72,11869.7,206.355,-1780.45,367.591,9.81,3.986E+14,1,0.0125,0
0.365,-9496.11,13932.6,111.706,-2089.9,-1422.93,9.81,3.986E+14,1,0.0125,0
0.366,-24267,16849.8,71.5153,-2527.47,-3638.57,9.81,3.986E+14,1,0.0125,0
0.367,-38168.6,18660.5,76.3905,-2799.08,-5723.8,9.81,3.986E+14,1,0.0125,0
0.368,-51552.4,17606.9,93.5443,-2641.04,-7731.38,9.81,3.986E+14,1,0.0125,0
0.369,-58826.1,12156.9,78.478,-1823.53,-8822.43,9.81,3.986E+14,1,0.0125,0
0.37,-61293.5,3669.91,25.6499,-550.487,-9192.54,9.81,3.986E+14,1,0.0125,0
0.371,-61167.5,-4764.65,-33.2367,714.698,-9173.64,9.81,3.986E+14,1,0.0125,0
0.372,-58210.1,-13137.7,-85.3219,1970.66,-8730.03,9.81,3.986E+14,1,0.0125,0
0.373,-50837.7,-17874,-101.161,2681.1,-7624.18,9.81,3.986E+14,1,0.0125,0
0.374,-37567.5,-18575.8,-94.7188,2786.37,-5633.65,9.81,3.986E+14,1,0.0125,0
0.375,-23103.1,-16532.8,-107.626,2479.92,-3463.98,9.81,3.986E+14,1,0.0125,0
0.376,-8013.14,-13716.3,-180.322,2057.45,-1200.49,9.81,3.986E+14,1,0.0125,0
0.377,3076.1,-12326.4,-296.631,1848.96,462.899,9.81,3.986E+14,1,0.0125,0
0.378,14801.9,-12189.3,-468.107,1828.39,2221.76,9.81,3.986E+14,1,0.0125,0
0.379,35433.2,-13395.4,-744.815,2009.31,5316.46,9.81,3.986E+14,1,0.0125,0
0.38,68545.6,-14104.8,-954.056,2115.72,10283.3,9.81,3.986E+14,1,0.0125,0
0.381,115548,-8420.46,-630.181,1263.07,17333.7,9.81,3.986E+14,1,0.0125,0
0.382,121861,6079.64,451.26,-911.947,18280.7,9.81,3.986E+14,1,0.0125,0
0.383,75459.3,13718.5,920.438,-2057.78,11320.4,9.81,3.986E+14,1,0.0125,0
0.384,39184.5,13465.3,725.719,-2019.79,5879.16,9.81,3.986E+14,1,0.0125,0
0.385,19412.8,12535,472.031,-1880.24,2913.4,9.81,3.986E+14,1,0.0125,0
0.386,5719.29,12864.7,276.333,-1929.71,859.376,9.81,3.986E+14,1,0.0125,0
0.387,-7192.97,14760.4,151.167,-2214.06,-1077.46,9.81,3.986E+14,1,0.0125,0
0.388,-25418.3,18357.2,84.8084,-2753.58,-3811.26,9.81,3.986E+14,1,0.0125,0
0.389,-40947.4,20530.9,85.5937,-3079.63,-6140.62,9.81,3.986E+14,1,0.0125,0
0.39,-56071.2,19727.2,104.152,-2959.07,-8409.2,9.81,3.986E+14,1,0.0125,0
0.391,-64890.5,13607.6,88.2484,-2041.15,-9732.09,9.81,3.986E+14,1,0.0125,0
0.392,-67739.7,3695.3,26.0026,-554.295,-10159.5,9.81,3.986E+14,1,0.0125,0
0.393,-67390.2,-6449.35,-45.0437,967.402,-10107.1,9.81,3.986E+14,1,0.0125,0
0.394,-63157.3,-15895.1,-101.457,2384.26,-9472.11,9.81,3.986E+14,1,0.0125,0
0.395,-53010.2,-20391.7,-111.437,3058.75,-7950.05,9.81,3.986E+14,1,0.0125,0
0.396,-36740.8,-20039.2,-105.544,3005.87,-5509.63,9.81,3.986E+14,1,0.0125,0
0.397,-19677.2,-17170.1,-138.578,2575.51,-2950.09,9.81,3.986E+14,1,0.0125,0
0.398,-5047.7,-14567.3,-235.032,2185.09,-755.672,9.81,3.986E+14,1,0.0125,0
0.399,8772.06,-13426.9,-407.598,2014.04,1317.29,9.81,3.986E+14,1,0.0125,0
0.4,24092.8,-13927.2,-638.124,2089.09,3615.41,9.81,3.986E+14,1,0.0125,0
0.401,53263,-15534.9,-957.804,2330.23,7990.94,9.81,3.986E+14,1,0.0125,0
0.402,108261,-13372.3,-973.297,2005.84,16240.6,9.81,3.986E+14,1,0.0125,0
0.403,142462,487.102,36.5527,-73.0652,21370.8,9.81,3.986E+14,1,0.0125,0
0.404,98978.6,14274,1000,-2141.09,14848.3,9.81,3.986E+14,1,0.0125,0
0.405,51457.4,15310.2,890.099,-2296.52,7720.09,9.81,3.986E+14,1,0.0125,0
0.406,24018.1,13987.6,571.74,-2098.14,3604.2,9.81,3.986E+14,1,0.0125,0
0.407,8437.62,14011.1,343.397,-2101.66,1267.13,9.81,3.986E+14,1,0.0125,0
0.408,-6442.6,15916.3,183.961,-2387.44,-964.907,9.81,3.986E+14,1,0.0125,0
0.409,-25566.3,19669.4,100.548,-2950.41,-3833.46,9.81,3.986E+14,1,0.0125,0
0.41,-44723.4,22470.7,95.9994,-3370.61,-6707.02,9.81,3.986E+14,1,0.0125,0
0.411,-63222.5,21038.1,116.224,-3155.72,-9481.9,9.81,3.986E+14,1,0.0125,0
0.412,-71420,14271.3,93.9517,-2140.69,-10711.5,9.81,3.986E+14,1,0.0125,0
0.413,-74278.5,2198.1,15.5949,-329.715,-11140.3,9.81,3.986E+14,1,0.0125,0
0.414,-73388.6,-8993.06,-62.5642,1348.96,-11006.8,9.81,3.986E+14,1,0.0125,0
0.415,-67087.5,-19153.7,-118.604,2873.06,-10061.6,9.81,3.986E+14,1,0.0125,0
0.416,-53841.8,-22700.1,-120.059,3405.02,-8074.79,9.81,3.986E+14,1,0.0125,0
0.417,-34992.1,-21208.7,-120.047,3181.31,-5247.33,9.81,3.986E+14,1,0.0125,0
0.418,-14393.7,-17446.7,-189.597,2617,-2157.57,9.81,3.986E+14,1,0.0125,0
0.419,911.449,-15197.9,-331.211,2279.69,138.201,9.81,3.986E+14,1,0.0125,0
0.42,16398,-14811.8,-554.242,2221.77,2461.18,9.81,3.986E+14,1,0.0125,0
0.421,41055.4,-16259.2,-893.147,2438.88,6159.79,9.81,3.986E+14,1,0.0125,0
0.422,88468,-17132.7,-1176.63,2569.9,13271.7,9.81,3.986E+14,1,0.0125,0
0.423,150182,-6923.81,-523.826,1038.57,22528.8,9.81,3.986E+14,1,0.0125,0
0.424,130909,12687.3,924.76,-1903.1,19637.9,9.81,3.986E+14,1,0.0125,0
0.425,70205.4,17170.6,1078.94,-2575.58,10532.3,9.81,3.986E+14,1,0.0125,0
0.426,33028.6,15706.1,731.64,-2355.92,4955.77,9.81,3.986E+14,1,0.0125,0
0.427,11414.7,15209.3,416.282,-2281.4,1713.69,9.81,3.986E+14,1,0.0125,0
0.428,-4061.41,16818.2,232.289,-2522.73,-607.728,9.81,3.986E+14,1,0.0125,0
0.429,-23167.6,20470.5,124.439,-3070.57,-3473.65,9.81,3.986E+14,1,0.0125,0
0.43,-48598.5,24418.4,106.523,-3662.76,-7288.29,9.81,3.986E+14,1,0.0125,0
0.431,-68190.4,23053,127.267,-3457.95,-10227.1,9.81,3.986E+14,1,0.0125,0
0.432,-78055.4,14652.4,97.9046,-2197.86,-11706.8,9.81,3.986E+14,1,0.0125,0
0.433,-80728.1,1790.86,12.763,-268.629,-12107.7,9.81,3.986E+14,1,0.0125,0
0.434,-79479.4,-10812,-75.1129,1621.81,-11920.4,9.81,3.986E+14,1,0.0125,0
0.435,-71606.5,-21628.4,-131.9,3244.26,-10739.5,9.81,3.986E+14,1,0.0125,0
0.436,-53187.9,-24662.3,-127.905,3699.34,-7976.7,9.81,3.986E+14,1,0.0125,0
0.437,-33851,-22365,-137.357,3354.74,-5076.17,9.81,3.986E+14,1,0.0125,0
0.438,-10807.3,-18110.6,-242.323,2716.59,-1619.61,9.81,3.986E+14,1,0.0125,0
0.439,5819.75,-16198.5,-427.058,2429.78,874.446,9.81,3.986E+14,1,0.0125,0
0.44,24498.6,-16447.8,-708.697,2467.17,3676.28,9.81,3.986E+14,1,0.0125,0
0.441,62806.1,-18627,-1147.08,2794.04,9422.4,9.81,3.986E+14,1,0.0125,0
0.442,130337,-16006.7,-1167.45,2401,19552,9.81,3.986E+14,1,0.0125,0
0.443,169897,3024.9,227.55,-453.735,25486.1,9.81,3.986E+14,1,0.0125,0
0.444,105305,18151.3,1245.26,-2722.69,15797.3,9.81,3.986E+14,1,0.0125,0
0.445,46900.4,17749.9,941.201,-2662.49,7036.55,9.81,3.986E+14,1,0.0125,0
0.446,20630.4,16469.7,584.543,-2470.46,3096.04,9.81,3.986E+14,1,0.0125,0
0.447,560.541,17477.4,308.54,-2621.61,85.5643,9.81,3.986E+14,1,0.0125,0
0.448,-18713.4,20842,162.431,-3126.3,-2805.53,9.81,3.986E+14,1,0.0125,0
0.449,-44217.5,25447.6,113.347,-3817.14,-6631.15,9.81,3.986E+14,1,0.0125,0
0.45,-68114.4,26178.7,134.357,-3926.81,-10215.7,9.81,3.986E+14,1,0.0125,0
0.451,-82789.8,18378.7,119.694,-2756.8,-12417,9.81,3.986E+14,1,0.0125,0
0.452,-87008.7,4493.83,32.0177,-674.075,-13049.8,9.81,3.986E+14,1,0.0125,0
0.453,-85774.4,-11815.9,-82.2937,1772.39,-12864.7,9.81,3.986E+14,1,0.0125,0
0.454,-78421.7,-22690.1,-140.854,3403.52,-11761.8,9.81,3.986E+14,1,0.0125,0
0.455,-59771.6,-26692.5,-139.83,4003.88,-8964.26,9.81,3.986E+14,1,0.0125,0
0.456,-35643.5,-23994.9,-150.835,3599.24,-5345.04,9.81,3.986E+14,1,0.0125,0
0.457,-10859.3,-19429.5,-270.211,2914.43,-1627.42,9.81,3.986E+14,1,0.0125,0
0.458,10390.5,-17384.3,-524.012,2607.64,1560.05,9.81,3.986E+14,1,0.0125,0
0.459,31433,-18113.4,-842.603,2717.01,4716.44,9.81,3.986E+14,1,0.0125,0
0.46,77745.1,-20448.2,-1309.39,3067.24,11663.2,9.81,3.986E+14,1,0.0125,0
0.461,152211,-15607,-1153.62,2341.04,22833.1,9.81,3.986E+14,1,0.0125,0
0.462,174123,9651.92,720.566,-1447.79,26119.9,9.81,3.986E+14,1,0.0125,0
0.463,93115.3,20340.9,1330.66,-3051.14,13968.8,9.81,3.986E+14,1,0.0125,0
0.464,38507.2,18538.9,876.028,-2780.84,5777.56,9.81,3.986E+14,1,0.0125,0
0.465,13160.2,17831.1,503.661,-2674.67,1975.52,9.81,3.986E+14,1,0.0125,0
0.466,-7407.11,20000.2,261.196,-3000.02,-1109.58,9.81,3.986E+14,1,0.0125,0
0.467,-34209.8,25141.8,135.244,-3771.26,-5129.98,9.81,3.986E+14,1,0.0125,0
0.468,-63663.9,28672.5,134.627,-4300.88,-9548.1,9.81,3.986E+14,1,0.0125,0
0.469,-83417.7,24799.5,147.985,-3719.93,-12511.2,9.81,3.986E+14,1,0.0125,0
0.47,-92374,11633.6,81.2734,-1745.04,-13854.6,9.81,3.986E+14,1,0.0125,0
0.471,-93458.6,-4415.96,-31.5939,662.394,-14017.3,9.81,3.986E+14,1,0.0125,0
0.472,-88056.4,-20924.3,-137.175,3138.64,-13207,9.81,3.986E+14,1,0.0125,0
0.473,-72629.7,-28229.2,-155.743,4234.38,-10893,9.81,3.986E+14,1,0.0125,0
0.474,-43260.3,-26604.6,-154.493,3990.69,-6487.56,9.81,3.986E+14,1,0.0125,0
0.475,-16878.8,-21774.5,-252.286,3266.18,-2530.34,9.81,3.986E+14,1,0.0125,0
0.476,2505.81,-19103.6,-444.439,2865.55,377.355,9.81,3.986E+14,1,0.0125,0
0.477,28161.9,-19158.5,-826.856,2873.78,4225.77,9.81,3.986E+14,1,0.0125,0
0.478,73935,-21773.2,-1348.2,3265.98,11091.7,9.81,3.986E+14,1,0.0125,0
0.479,159113,-17643.8,-1298.27,2646.57,23868.4,9.81,3.986E+14,1,0.0125,0
0.48,191276,8717.24,653.667,-1307.59,28692.9,9.81,3.986E+14,1,0.0125,0
0.481,97932.1,21945.3,1430.52,-3291.79,14691.3,9.81,3.986E+14,1,0.0125,0
0.482,42051.8,20003.2,958.985,-3000.48,6309.25,9.81,3.986E+14,1,0.0125,0
0.483,13429.7,19161.7,538.577,-2874.25,2015.93,9.81,3.986E+14,1,0.0125,0
0.484,-9369.26,21643.3,273.5,-3246.5,-1403.91,9.81,3.986E+14,1,0.0125,0
0.485,-41160.5,27693.8,140.725,-4154.07,-6172.59,9.81,3.986E+14,1,0.0125,0
0.486,-71886.7,30606.5,149.659,-4590.97,-10781.5,9.81,3.986E+14,1,0.0125,0
0.487,-91680.6,24746.5,153.948,-3711.98,-13750.6,9.81,3.986E+14,1,0.0125,0
0.488,-99352.4,9279.93,65.8121,-1391.99,-14901.4,9.81,3.986E+14,1,0.0125,0
0.489,-99338.8,-9371.5,-66.591,1405.72,-14899.3,9.81,3.986E+14,1,0.0125,0
0.49,-91793.9,-24722.4,-157.615,3708.36,-13767.6,9.81,3.986E+14,1,0.0125,0
0.491,-69818,-30649.5,-162.106,4597.42,-10471.2,9.81,3.986E+14,1,0.0125,0
0.492,-37919.3,-27013.6,-181.411,4052.03,-5686.41,9.81,3.986E+14,1,0.0125,0
0.493,-9509.6,-21853.5,-340.185,3278.03,-1424.96,9.81,3.986E+14,1,0.0125,0
0.494,13279.7,-19999.5,-628.765,2999.92,1993.44,9.81,3.986E+14,1,0.0125,0
0.495,49284.8,-21775.5,-1151.82,3266.32,7394.2,9.81,3.986E+14,1,0.0125,0
0.496,120638,-23400.7,-1612.34,3510.1,18097.1,9.81,3.986E+14,1,0.0125,0
0.497,208949,-7026.74,-534.012,1054.01,31343.9,9.81,3.986E+14,1,0.0125,0
0.498,155382,20824.5,1488.43,-3123.67,23308.8,9.81,3.986E+14,1,0.0125,0
0.499,63578.2,22500.2,1253.18,-3375.03,9538.21,9.81,3.986E+14,1,0.0125,0
0.5,24820.3,20462.8,741.216,-3069.42,3724.52,9.81,3.986E+14,1,0.0125,0
0.501,-3722.23,22066.1,354.374,-3309.92,-556.851,9.81,3.986E+14,1,0.0125,0
0.502,-29087.2,26698.3,187.012,-4004.74,-4361.59,9.81,3.986E+14,1,0.0125,0
0.503,-67475.1,32446.7,151.32,-4867,-10119.8,9.81,3.986E+14,1,0.0125,0
0.504,-94872.9,28246.8,169.884,-4237.02,-14229.5,9.81,3.986E+14,1,0.0125,0
0.505,-105260,12417.4,87.4871,-1862.61,-15787.5,9.81,3.986E+14,1,0.0125,0
0.506,-106180,-6411.14,-45.9903,961.67,-15925.6,9.81,3.986E+14,1,0.0125,0
0.507,-99003.7,-25112.1,-162.952,3766.82,-14849.1,9.81,3.986E+14,1,0.0125,0
0.508,-77198.1,-32565.2,-174.719,4884.78,-11578.2,9.81,3.986E+14,1,0.0125,0
0.509,-43605.1,-29333.4,-186.336,4400.01,-6539.28,9.81,3.986E+14,1,0.0125,0
0.51,-12782,-23682.6,-339.735,3552.39,-1915.81,9.81,3.986E+14,1,0.0125,0
0.511,13894.6,-21316.6,-668.684,3197.49,2085.68,9.81,3.986E+14,1,0.0125,0
0.512,52170.2,-23205.5,-1226.1,3480.82,7827.01,9.81,3.986E+14,1,0.0125,0
0.513,124054,-25105.5,-1717,3765.82,18609.6,9.81,3.986E+14,1,0.0125,0
0.514,227074,-3312.74,-252.502,496.91,34062.6,9.81,3.986E+14,1,0.0125,0
0.515,151007,23596.9,1657.35,-3539.53,22652.6,9.81,3.986E+14,1,0.0125,0
0.516,62553.9,23732.4,1286.8,-3559.85,9384.57,9.81,3.986E+14,1,0.0125,0
0.517,20615.9,21715.9,707.673,-3257.38,3093.87,9.81,3.986E+14,1,0.0125,0
0.518,-7075.61,23894.4,351.482,-3584.16,-1059.86,9.81,3.986E+14,1,0.0125,0
0.519,-42757.6,30590.6,169.922,-4588.59,-6412.16,9.81,3.986E+14,1,0.0125,0
0.52,-79454.7,34597.1,169.584,-5189.56,-11916.7,9.81,3.986E+14,1,0.0125,0
0.521,-105018,26539.3,169.631,-3980.9,-15751.2,9.81,3.986E+14,1,0.0125,0
0.522,-112503,7670.35,54.9953,-1150.55,-16874,9.81,3.986E+14,1,0.0125,0
0.523,-111544,-13521.1,-95.6539,2028.17,-16730.1,9.81,3.986E+14,1,0.0125,0
0.524,-99842.7,-30469.9,-187.353,4570.49,-14974.9,9.81,3.986E+14,1,0.0125,0
0.525,-68002,-34111.1,-179.557,5116.66,-10198.8,9.81,3.986E+14,1,0.0125,0
0.526,-32128.5,-28492.9,-242.666,4273.93,-4817.79,9.81,3.986E+14,1,0.0125,0
0.527,-1017.78,-23459.3,-492.927,3518.9,-151.183,9.81,3.986E+14,1,0.0125,0
0.528,31361.3,-23096.1,-969.232,3464.41,4705.68,9.81,3.986E+14,1,0.0125,0
0.529,91794.5,-26529.1,-1658.03,3979.36,13770.7,9.81,3.986E+14,1,0.0125,0
0.53,204843,-19295.5,-1434.98,2894.32,30727.9,9.81,3.986E+14,1,0.0125,0
0.531,213491,17198,1275.53,-2579.71,32025.2,9.81,3.986E+14,1,0.0125,0
0.532,93805.8,26414.3,1620.21,-3962.15,14072.4,9.81,3.986E+14,1,0.0125,0
0.533,33455.7,23329.7,934.852,-3499.45,5019.83,9.81,3.986E+14,1,0.0125,0
0.534,-861.727,24356.9,445.783,-3653.54,-127.776,9.81,3.986E+14,1,0.0125,0
0.535,-30582.5,29525.3,224.682,-4428.8,-4585.89,9.81,3.986E+14,1,0.0125,0
0.536,-74129.9,36277.9,171.397,-5441.69,-11118,9.81,3.986E+14,1,0.0125,0
0.537,-105244,32296.2,193.002,-4844.44,-15785.1,9.81,3.986E+14,1,0.0125,0
0.538,-118282,12419.8,88.2784,-1862.97,-17740.7,9.81,3.986E+14,1,0.0125,0
0.539,-118619,-10397.6,-74.4334,1559.63,-17791.3,9.81,3.986E+14,1,0.0125,0
0.54,-106944,-31392.2,-195.982,4708.82,-16040.1,9.81,3.986E+14,1,0.0125,0
0.541,-76198,-36372.9,-191.157,5455.93,-11428.2,9.81,3.986E+14,1,0.0125,0
0.542,-38339.9,-30954.9,-239.812,4643.23,-5749.51,9.81,3.986E+14,1,0.0125,0
0.543,-3784.83,-25099.5,-490.875,3764.92,-566.242,9.81,3.986E+14,1,0.0125,0
0.544,29717.7,-24275.3,-974.818,3641.29,4459.14,9.81,3.986E+14,1,0.0125,0
0.545,91631.4,-27903.6,-1715.97,4185.54,13746.2,9.81,3.986E+14,1,0.0125,0
0.546,220141,-19729.9,-1471.14,2959.49,33022.7,9.81,3.986E+14,1,0.0125,0
0.547,213006,21110.5,1551.17,-3166.58,31952.4,9.81,3.986E+14,1,0.0125,0
0.548,93054.6,27784.9,1673.58,-4167.74,13959.7,9.81,3.986E+14,1,0.0125,0
0.549,31411.1,24530.1,934.781,-3679.51,4713.15,9.81,3.986E+14,1,0.0125,0
0.55,-2186.97,25862.4,461.575,-3879.36,-326.562,9.81,3.986E+14,1,0.0125,0
