"Time","x0","x1","der_x0_","der_x1_"
4.181524502,-1.620757687,0.708841479,0.708841479,0.467575043
4.191524502,-1.613645851,0.713525632,0.713525632,0.469255672
4.201524502,-1.606487086,0.718227474,0.718227474,0.471112552
4.211524502,-1.599281205,0.722948755,0.722948755,0.473143661
4.221524502,-1.592028005,0.727691209,0.727691209,0.475347155
4.231524502,-1.584727266,0.732456551,0.732456551,0.477721361
4.241524502,-1.577378751,0.737246482,0.737246482,0.480264771
4.251524502,-1.569982205,0.742062686,0.742062686,0.48297604
4.261524502,-1.562537358,0.746906836,0.746906836,0.485853979
4.271524502,-1.55504392,0.751780594,0.751780594,0.488897555
4.281524502,-1.547501589,0.756685611,0.756685611,0.492105882
4.291524502,-1.539910044,0.761623531,0.761623531,0.495478221
4.301524502,-1.532268946,0.766595992,0.766595992,0.499013977
4.311524502,-1.524577943,0.771604626,0.771604626,0.50271269
4.321524502,-1.516836665,0.776651059,0.776651059,0.50657404
4.331524502,-1.509044725,0.781736919,0.781736919,0.510597839
4.341524502,-1.501201721,0.786863828,0.786863828,0.514784027
4.351524502,-1.493307235,0.792033412,0.792033412,0.519132674
4.361524502,-1.485360831,0.797247295,0.797247295,0.523643972
4.371524502,-1.477362059,0.802507106,0.802507106,0.528318236
4.381524502,-1.469310451,0.807814477,0.807814477,0.533155902
4.391524502,-1.461205524,0.813171044,0.813171044,0.538157522
4.401524502,-1.453046776,0.81857845,0.81857845,0.543323763
4.411524502,-1.444833692,0.824038346,0.824038346,0.548655405
4.421524502,-1.436565739,0.82955239,0.82955239,0.554153341
4.431524502,-1.428242365,0.835122249,0.835122249,0.559818569
4.441524502,-1.419863006,0.840749603,0.840749603,0.565652198
4.451524502,-1.411427077,0.846436141,0.846436141,0.57165544
4.461524502,-1.402933979,0.852183567,0.852183567,0.577829611
4.471524502,-1.394383093,0.857993595,0.857993595,0.584176129
4.481524502,-1.385773785,0.863867958,0.863867958,0.59069651
4.491524502,-1.377105403,0.869808403,0.869808403,0.597392371
4.501524502,-1.368377278,0.875816692,0.875816692,0.604265422
4.511524502,-1.359588722,0.881894606,0.881894606,0.611317471
4.521524502,-1.350739029,0.888043946,0.888043946,0.618550415
4.531524502,-1.341827476,0.894266529,0.894266529,0.625966247
4.541524502,-1.332853323,0.900564195,0.900564195,0.633567044
4.551524502,-1.323815808,0.906938806,0.906938806,0.641354974
4.561524502,-1.314714153,0.913392242,0.913392242,0.649332289
4.571524502,-1.305547559,0.91992641,0.91992641,0.657501325
4.581524502,-1.296315211,0.926543239,0.926543239,0.665864498
4.591524502,-1.287016271,0.933244683,0.933244683,0.674424305
4.601524502,-1.277649884,0.940032721,0.940032721,0.683183318
4.611524502,-1.268215174,0.946909359,0.946909359,0.692144185
4.621524502,-1.258711244,0.953876628,0.953876628,0.701309625
4.631524502,-1.249137178,0.960936588,0.960936588,0.710682425
4.641524502,-1.239492038,0.968091327,0.968091327,0.720265439
4.651524502,-1.229774867,0.975342962,0.975342962,0.730061584
4.661524502,-1.219984684,0.98269364,0.98269364,0.740073835
4.671524502,-1.210120488,0.990145535,0.990145535,0.750305223
4.681524502,-1.200181256,0.997700855,0.997700855,0.760758833
4.691524502,-1.190165943,1.005361838,1.005361838,0.771437793
4.701524502,-1.18007348,1.013130754,1.013130754,0.782345277
4.711524502,-1.169902776,1.021009902,1.021009902,0.793484497
4.721524502,-1.159652719,1.029001618,1.029001618,0.804858694
4.731524502,-1.149322169,1.037108268,1.037108268,0.816471139
4.741524502,-1.138909967,1.045332249,1.045332249,0.828325122
4.751524502,-1.128414926,1.053675994,1.053675994,0.840423945
4.761524502,-1.117835836,1.062141984,1.062141984,0.852770916
4.771524502,-1.107171463,1.07073267,1.07073267,0.865369352
4.781524502,-1.096420546,1.079450629,1.079450629,0.87822254
4.791524502,-1.085581801,1.088298411,1.088298411,0.891333761
4.801524502,-1.074653916,1.097278611,1.097278611,0.904706265
4.811524502,-1.063635553,1.106393859,1.106393859,0.918343259
4.821524502,-1.05252535,1.115646814,1.115646814,0.932247899
4.831524502,-1.041321915,1.12504017,1.12504017,0.946423279
4.841524502,-1.030023831,1.134576649,1.134576649,0.960872414
4.851524502,-1.018629653,1.144259002,1.144259002,0.975598226
4.861524502,-1.007137908,1.154090011,1.154090011,0.990603531
4.871524502,-0.995547095,1.164072483,1.164072483,1.005891021
4.881524502,-0.983855687,1.174209255,1.174209255,1.021463247
4.891524502,-0.972062124,1.184503184,1.184503184,1.037322595
4.901524502,-0.960164823,1.194957153,1.194957153,1.053471275
4.911524502,-0.948162167,1.205574066,1.205574066,1.06991129
4.921524502,-0.936052512,1.216356845,1.216356845,1.086644416
4.931524502,-0.923834186,1.227308428,1.227308428,1.103672177
4.941524502,-0.911505485,1.238431768,1.238431768,1.120995818
4.951524502,-0.899064677,1.249729828,1.249729828,1.138616273
4.961524502,-0.88651,1.26120558,1.26120558,1.15653414
4.971524502,-0.873839662,1.272861999,1.272861999,1.174749642
4.981524502,-0.861051841,1.28470206,1.28470206,1.193262596
4.991524502,-0.848144687,1.296728735,1.296728735,1.212072371
5,-0.837110441,1.307070192,1.307070192,1.228246111
