    "time","accelPedal","egsCarSpeed", "egsGear","egsTargetGear",     "k15",   "nAtIn",  "nAtOut",    "prnd","tShiftStart","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
     23.96,       100,   164.875,         5,         5,         1, 3177.9074, 3664.6326,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     23.97,       100,   164.908,         5,         5,         1, 3178.5466, 3665.3697,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     23.98,       100,   164.941,         5,         5,         1, 3179.1856, 3666.1066,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     23.99,       100,   164.974,         5,         5,         1, 3179.8244, 3666.8433,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
        24,       100,   165.007,         5,         5,         1,  3180.463, 3667.5796,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.01,       100,   165.041,         5,         5,         1, 3181.1013, 3668.3158,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.02,       100,   165.074,         5,         5,         1, 3181.7395, 3669.0516,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.03,       100,   165.107,         5,         5,         1, 3182.3774, 3669.7873,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.04,       100,    165.14,         5,         5,         1, 3183.0151, 3670.5226,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.05,       100,   165.173,         5,         5,         1, 3183.6526, 3671.2578,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.06,       100,   165.206,         5,         5,         1, 3184.2899, 3671.9926,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.07,       100,   165.239,         5,         5,         1, 3184.9269, 3672.7273,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.08,       100,   165.272,         5,         5,         1, 3185.5638, 3673.4616,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.09,       100,   165.305,         5,         5,         1, 3186.2004, 3674.1958,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.1,       100,   165.338,         5,         5,         1, 3186.8368, 3674.9296,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.11,       100,   165.371,         5,         5,         1,  3187.473, 3675.6633,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.12,       100,   165.404,         5,         5,         1, 3188.1089, 3676.3966,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.13,       100,   165.437,         5,         5,         1, 3188.7447, 3677.1298,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.14,       100,    165.47,         5,         5,         1, 3189.3802, 3677.8626,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.15,       100,   165.503,         5,         5,         1, 3190.0155, 3678.5952,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.16,       100,   165.536,         5,         5,         1, 3190.6506, 3679.3276,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.17,       100,   165.569,         5,         5,         1, 3191.2855, 3680.0597,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.18,       100,   165.602,         5,         5,         1, 3191.9202, 3680.7916,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.19,       100,   165.635,         5,         5,         1, 3192.5546, 3681.5232,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.2,       100,   165.668,         5,         5,         1, 3193.1889, 3682.2546,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.21,       100,   165.701,         5,         5,         1, 3193.8229, 3682.9857,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.22,       100,   165.734,         5,         5,         1, 3194.4567, 3683.7166,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.23,       100,   165.767,         5,         5,         1, 3195.0903, 3684.4472,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.24,       100,     165.8,         5,         5,         1, 3195.7236, 3685.1776,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.25,       100,   165.833,         5,         5,         1, 3196.3568, 3685.9077,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.26,       100,   165.865,         5,         5,         1, 3196.9897, 3686.6376,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.27,       100,   165.898,         5,         5,         1, 3197.6224, 3687.3672,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.28,       100,   165.931,         5,         5,         1, 3198.2549, 3688.0966,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.29,       100,   165.964,         5,         5,         1, 3198.8872, 3688.8257,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.3,       100,   165.997,         5,         5,         1, 3199.5193, 3689.5546,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.31,       100,   166.029,         5,         5,         1, 3200.1511, 3690.2832,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.32,       100,   166.062,         5,         5,         1, 3200.7828, 3691.0116,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.33,       100,   166.095,         5,         5,         1, 3201.4142, 3691.7397,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.34,       100,   166.128,         5,         5,         1, 3202.0454, 3692.4676,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.35,       100,   166.161,         5,         5,         1, 3202.6764, 3693.1952,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.36,       100,   166.193,         5,         5,         1, 3203.3071, 3693.9226,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.37,       100,   166.226,         5,         5,         1, 3203.9377, 3694.6497,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.38,       100,   166.259,         5,         5,         1,  3204.568, 3695.3766,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.39,       100,   166.291,         5,         5,         1, 3205.1982, 3696.1032,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.4,       100,   166.324,         5,         5,         1, 3205.8281, 3696.8296,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.41,       100,   166.357,         5,         5,         1, 3206.4578, 3697.5558,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.42,       100,    166.39,         5,         5,         1, 3207.0872, 3698.2816,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.43,       100,   166.422,         5,         5,         1, 3207.7165, 3699.0073,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.44,       100,   166.455,         5,         5,         1, 3208.3455, 3699.7327,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.45,       100,   166.487,         5,         5,         1, 3208.9744, 3700.4578,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.46,       100,    166.52,         5,         5,         1,  3209.603, 3701.1827,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.47,       100,   166.553,         5,         5,         1, 3210.2314, 3701.9074,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.48,       100,   166.585,         5,         5,         1, 3210.8596, 3702.6318,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.49,       100,   166.618,         5,         5,         1, 3211.4875, 3703.3559,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.5,       100,   166.651,         5,         5,         1, 3212.1153, 3704.0798,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.51,       100,   166.683,         5,         5,         1, 3212.7428, 3704.8035,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.52,       100,   166.716,         5,         5,         1, 3213.3702, 3705.5269,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.53,       100,   166.748,         5,         5,         1, 3213.9973,   3706.25,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.54,       100,   166.781,         5,         5,         1, 3214.6242, 3706.9729,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.55,       100,   166.813,         5,         5,         1, 3215.2508, 3707.6956,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.56,       100,   166.846,         5,         5,         1, 3215.8773,  3708.418,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.57,       100,   166.878,         5,         5,         1, 3216.5036, 3709.1402,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.58,       100,   166.911,         5,         5,         1, 3217.1296, 3709.8621,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.59,       100,   166.943,         5,         5,         1, 3217.7554, 3710.5837,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.6,       100,   166.976,         5,         5,         1,  3218.381, 3711.3052,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.61,       100,   167.008,         5,         5,         1, 3219.0064, 3712.0263,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.62,       100,   167.041,         5,         5,         1, 3219.6316, 3712.7473,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.63,       100,   167.073,         5,         5,         1, 3220.2565, 3713.4679,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.64,       100,   167.106,         5,         5,         1, 3220.8813, 3714.1884,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.65,       100,   167.138,         5,         5,         1, 3221.5058, 3714.9086,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.66,       100,    167.17,         5,         5,         1, 3222.1301, 3715.6285,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.67,       100,   167.203,         5,         5,         1, 3222.7542, 3716.3482,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.68,       100,   167.235,         5,         5,         1, 3223.3781, 3717.0676,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.69,       100,   167.268,         5,         5,         1, 3224.0018, 3717.7868,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.7,       100,     167.3,         5,         5,         1, 3224.6253, 3718.5058,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.71,       100,   167.332,         5,         5,         1, 3225.2485, 3719.2245,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.72,       100,   167.365,         5,         5,         1, 3225.8715, 3719.9429,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.73,       100,   167.397,         5,         5,         1, 3226.4943, 3720.6611,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.74,        99,   167.429,         5,         5,         1, 3227.1169, 3721.3791,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.75,        99,   167.462,         5,         5,         1, 3227.6729, 3722.0202,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.76,        99,    167.49,         5,         5,         1, 3228.2631, 3722.7008,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.77,        98,   167.521,         5,         5,         1, 3228.9072, 3723.4435,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.78,        96,   167.554,         5,         5,         1, 3229.4682, 3724.0905,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.79,        92,   167.584,         5,         5,         1, 3229.9271, 3724.6196,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.8,        92,   167.607,         5,         5,         1, 3230.2589, 3725.0023,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.81,        83,   167.625,         5,         5,         1, 3230.8563, 3725.6912,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.82,        55,   167.656,         5,         5,         1, 3230.5977, 3725.3929,         3,     22.53,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.83,        55,   167.642,         5,         6,         1, 3228.5635, 3723.0472,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.84,        20,   167.537,         5,         6,         1, 2565.2194, 3712.0234,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.85,        20,   167.041,         5,         6,         1, 2564.6295, 3711.1697,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.86,        20,   167.002,         5,         6,         1, 2570.1313, 3719.1312,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.87,        20,    167.36,         5,         6,         1, 2573.8603, 3724.5273,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.88,        14,   167.603,         5,         6,         1, 2575.7163,  3727.213,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.89,        14,   167.724,         5,         6,         1, 2575.9824, 3727.5981,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      24.9,        14,   167.741,         5,         6,         1, 2576.3027, 3728.0615,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.91,         5,   167.762,         5,         6,         1, 2576.5211, 3728.3776,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.92,         2,   167.777,         5,         6,         1, 2575.7773, 3727.3013,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.93,         2,   167.728,         5,         6,         1, 2575.4845, 3726.8776,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.94,         2,   167.709,         5,         6,         1, 2575.5298, 3726.9432,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.95,         1,   167.712,         5,         6,         1, 2575.5728, 3727.0054,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.96,         1,   167.715,         5,         6,         1, 2575.4249, 3726.7914,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.97,         1,   167.705,         5,         6,         1, 2575.2405, 3726.5245,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.98,         0,   167.693,         5,         6,         1, 2575.0283, 3726.2174,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.99,         0,   167.679,         5,         6,         1, 2574.7762, 3725.8526,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
        25,         0,   167.663,         5,         6,         1,  2574.512, 3725.4703,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.01,         0,   167.646,         5,         6,         1, 2574.2374,  3725.073,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.02,         0,   167.628,         5,         6,         1, 2573.9538, 3724.6625,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.03,         0,   167.609,         5,         6,         1, 2573.6648, 3724.2443,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.04,         0,    167.59,         5,         6,         1, 2573.3721, 3723.8207,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.05,         0,   167.571,         5,         6,         1, 2573.0771, 3723.3939,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.06,         0,   167.552,         5,         6,         1, 2572.7808, 3722.9651,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.07,         0,   167.533,         5,         6,         1, 2572.4837, 3722.5352,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.08,         0,   167.514,         5,         6,         1, 2572.1862, 3722.1048,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.09,         0,   167.494,         5,         6,         1, 2571.8886,  3721.674,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.1,         0,   167.475,         5,         6,         1, 2571.5908, 3721.2432,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.11,         0,   167.455,         5,         6,         1,  2571.293, 3720.8122,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.12,         0,   167.436,         5,         6,         1, 2570.9952, 3720.3813,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.13,         0,   167.417,         5,         6,         1, 2570.6975, 3719.9504,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.14,         0,   167.397,         5,         6,         1, 2570.3997, 3719.5196,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.15,         0,   167.378,         5,         6,         1,  2570.102, 3719.0888,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.16,         0,   167.359,         5,         6,         1, 2569.8043,  3718.658,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.17,         0,   167.339,         5,         6,         1, 2569.5067, 3718.2273,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.18,         0,    167.32,         5,         6,         1, 2569.2091, 3717.7967,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.19,         0,     167.3,         5,         6,         1, 2568.9116, 3717.3662,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.2,         0,   167.281,         5,         6,         1, 2568.6141, 3716.9357,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.21,         0,   167.262,         5,         6,         1, 2568.3167, 3716.5053,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.22,         0,   167.242,         5,         6,         1, 2568.0193, 3716.0749,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.23,         0,   167.223,         5,         6,         1, 2567.7219, 3715.6446,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.24,         0,   167.204,         5,         6,         1, 2567.4246, 3715.2144,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.25,         0,   167.184,         5,         6,         1, 2567.1274, 3714.7843,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.26,         0,   167.165,         5,         6,         1, 2566.8301, 3714.3542,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.27,         0,   167.145,         5,         6,         1,  2566.533, 3713.9242,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.28,         0,   167.126,         5,         6,         1, 2566.2359, 3713.4943,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.29,         0,   167.107,         5,         6,         1, 2565.9388, 3713.0644,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.3,         0,   167.087,         5,         6,         1, 2565.6418, 3712.6346,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.31,         0,   167.068,         5,         6,         1, 2565.3448, 3712.2048,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.32,         0,   167.049,         5,         6,         1, 2565.0479, 3711.7752,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.33,         0,   167.029,         5,         6,         1,  2564.751, 3711.3456,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.34,         0,    167.01,         5,         6,         1, 2564.4542,  3710.916,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.35,         0,   166.991,         5,         6,         1, 2564.1574, 3710.4866,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.36,         0,   166.971,         5,         6,         1, 2563.8606, 3710.0572,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.37,         0,   166.952,         5,         6,         1, 2563.5639, 3709.6278,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.38,         0,   166.933,         5,         6,         1, 2563.2673, 3709.1986,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.39,         0,   166.913,         5,         6,         1, 2562.9707, 3708.7694,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.4,         0,   166.894,         5,         6,         1, 2562.6741, 3708.3402,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.41,         0,   166.875,         5,         6,         1, 2562.3776, 3707.9112,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.42,         0,   166.855,         5,         6,         1, 2562.0812, 3707.4822,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.43,         0,   166.836,         5,         6,         1, 2561.7848, 3707.0532,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.44,         0,   166.817,         5,         6,         1, 2561.4884, 3706.6244,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.45,         0,   166.798,         5,         6,         1, 2561.1921, 3706.1956,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.46,         0,   166.778,         5,         6,         1, 2560.8958, 3705.7668,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.47,         0,   166.759,         5,         6,         1, 2560.5996, 3705.3382,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.48,         0,    166.74,         5,         6,         1, 2560.3034, 3704.9096,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.49,         0,    166.72,         5,         6,         1, 2560.0072, 3704.4811,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.5,         0,   166.701,         5,         6,         1, 2559.7111, 3704.0526,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.51,         0,   166.682,         5,         6,         1, 2559.4151, 3703.6242,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.52,         0,   166.663,         5,         6,         1, 2559.1191, 3703.1959,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.53,         0,   166.643,         5,         6,         1, 2558.8232, 3702.7676,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.54,         0,   166.624,         5,         6,         1, 2558.5273, 3702.3394,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.55,         0,   166.605,         5,         6,         1, 2558.2314, 3701.9113,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.56,         0,   166.585,         5,         6,         1, 2557.9356, 3701.4833,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.57,         0,   166.566,         5,         6,         1, 2557.6398, 3701.0553,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.58,         0,   166.547,         5,         6,         1, 2557.3441, 3700.6273,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.59,         0,   166.528,         5,         6,         1, 2557.0484, 3700.1995,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.6,         0,   166.509,         5,         6,         1, 2556.7528, 3699.7717,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.61,         0,   166.489,         5,         6,         1, 2556.4572,  3699.344,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.62,         0,    166.47,         5,         6,         1, 2556.1617, 3698.9163,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.63,         0,   166.451,         5,         6,         1, 2555.8662, 3698.4887,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.64,         0,   166.432,         5,         6,         1, 2555.5708, 3698.0612,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.65,         0,   166.412,         5,         6,         1, 2555.2754, 3697.6338,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.66,         0,   166.393,         5,         6,         1,   2554.98, 3697.2064,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.67,         0,   166.374,         5,         6,         1, 2554.6847, 3696.7791,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.68,         0,   166.355,         5,         6,         1, 2554.3895, 3696.3518,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.69,         0,   166.335,         5,         6,         1, 2554.0942, 3695.9246,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.7,         0,   166.316,         5,         6,         1, 2553.7991, 3695.4975,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.71,         0,   166.297,         5,         6,         1,  2553.504, 3695.0704,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.72,         0,   166.278,         5,         6,         1, 2553.2089, 3694.6435,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.73,         0,   166.258,         5,         6,         1, 2552.9139, 3694.2165,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.74,         0,   166.239,         5,         6,         1, 2552.6189, 3693.7897,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.75,         0,    166.22,         5,         6,         1,  2552.324, 3693.3629,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.76,         0,   166.201,         5,         6,         1, 2552.0291, 3692.9362,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.77,         0,   166.182,         5,         6,         1, 2551.7342, 3692.5095,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.78,         0,   166.162,         5,         6,         1, 2551.4394, 3692.0829,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.79,         0,   166.143,         5,         6,         1, 2551.1447, 3691.6564,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.8,         0,   166.124,         5,         6,         1,   2550.85,   3691.23,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.81,         0,   166.105,         5,         6,         1, 2550.5553, 3690.8036,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.82,         0,   166.086,         5,         6,         1, 2550.2607, 3690.3773,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.83,         0,   166.066,         5,         6,         1, 2549.9661,  3689.951,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.84,         0,   166.047,         6,         6,         1, 2549.6716, 3689.5248,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.85,         0,   166.028,         6,         6,         1, 2549.3772, 3689.0987,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.86,         0,   166.009,         6,         6,         1, 2549.0827, 3688.6727,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.87,         0,    165.99,         6,         6,         1, 2548.7883, 3688.2467,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.88,         0,   165.971,         6,         6,         1,  2548.494, 3687.8207,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.89,         0,   165.951,         6,         6,         1, 2548.1997, 3687.3949,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.9,         0,   165.932,         6,         6,         1, 2547.9055, 3686.9691,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
