"time","Input_value","TempInput_value"
5.373,39.1667,39.88
5.374,39.1667,39.88
5.375,39.1667,39.88
5.376,39.1667,39.88
5.377,39.1667,39.88
5.378,39.1667,39.88
5.379,39.1667,39.88
5.38,39.1667,39.88
5.381,39.1667,39.88
5.382,39.1667,39.88
5.383,39.1667,39.88
5.384,39.1667,39.88
5.385,39.1667,39.88
5.386,39.1667,39.88
5.387,39.1667,39.88
5.388,39.1667,39.88
5.389,39.1667,39.88
5.39,39.1667,39.88
5.391,39.1667,39.88
5.392,39.1667,39.88
5.393,39.1667,39.88
5.394,39.1667,39.88
5.395,39.1667,39.88
5.396,39.1667,39.88
5.397,39.1667,39.88
5.398,39.1667,39.88
5.399,39.1667,39.88
5.4,39.1667,39.88
5.401,39.1667,39.88
5.402,39.1667,39.88
5.403,39.1667,39.88
5.404,39.1667,39.88
5.405,39.1667,39.88
5.406,39.1667,39.88
5.407,39.1667,39.88
5.408,39.1667,39.88
5.409,39.1667,39.88
5.41,39.1667,39.88
5.411,39.1667,39.88
5.412,39.1667,39.88
5.413,39.375,39.7809
5.414,39.375,39.7809
5.415,39.375,39.7809
5.416,39.375,39.7809
5.417,39.375,39.7809
5.418,39.375,39.7809
5.419,39.375,39.7809
5.42,39.375,39.7809
5.421,39.375,39.7809
5.422,39.375,39.7809
5.423,39.375,39.7809
5.424,39.375,39.7809
5.425,39.375,39.7809
5.426,39.375,39.7809
5.427,39.375,39.7809
5.428,39.375,39.7809
5.429,39.375,39.7809
5.43,39.375,39.7809
5.431,39.375,39.7809
5.432,39.375,39.7809
5.433,39.375,39.7809
5.434,39.375,39.7809
5.435,39.375,39.7809
5.436,39.375,39.7809
5.437,39.375,39.7809
5.438,39.375,39.7809
5.439,39.375,39.7809
5.44,39.375,39.7809
5.441,39.375,39.7809
5.442,39.375,39.7809
5.443,39.375,39.7809
5.444,39.375,39.7809
5.445,39.375,39.7809
5.446,39.375,39.7809
5.447,39.375,39.7809
5.448,39.375,39.7809
5.449,39.375,39.7809
5.45,39.375,39.7809
5.451,39.375,39.7809
5.452,39.375,39.7809
5.453,39.375,39.7809
5.454,39.375,39.7809
5.455,39.375,39.7809
5.456,39.375,39.7809
5.457,39.375,39.7809
5.458,39.375,39.7809
5.459,39.375,39.7809
5.46,39.5833,39.6822
5.461,39.5833,39.6822
5.462,39.5833,39.6822
5.463,39.5833,39.6822
5.464,39.5833,39.6822
5.465,39.5833,39.6822
5.466,39.5833,39.6822
5.467,39.5833,39.6822
5.468,39.5833,39.6822
5.469,39.5833,39.6822
5.47,39.5833,39.6822
5.471,39.5833,39.6822
5.472,39.5833,39.6822
5.473,39.5833,39.6822
5.474,39.5833,39.6822
5.475,39.5833,39.6822
5.476,39.5833,39.6822
5.477,39.5833,39.6822
5.478,39.5833,39.6822
5.479,39.5833,39.6822
5.48,39.5833,39.6822
5.481,39.5833,39.6822
5.482,39.5833,39.6822
5.483,39.5833,39.6822
5.484,39.5833,39.6822
5.485,39.5833,39.6822
5.486,39.5833,39.6822
5.487,39.5833,39.6822
5.488,39.5833,39.6822
5.489,39.5833,39.6822
5.49,39.5833,39.6822
5.491,39.5833,39.6822
5.492,39.5833,39.6822
5.493,39.5833,39.6822
5.494,39.5833,39.6822
5.495,39.5833,39.6822
5.496,39.5833,39.6822
5.497,39.5833,39.6822
5.498,39.5833,39.6822
5.499,39.5833,39.6822
5.5,39.5833,39.6822
5.501,39.5833,39.6822
5.502,39.5833,39.6822
5.503,39.5833,39.6822
5.504,39.5833,39.6822
5.505,39.5833,39.6822
5.506,39.5833,39.6822
5.507,39.7917,39.584
5.508,39.7917,39.584
5.509,39.7917,39.584
5.51,39.7917,39.584
5.511,39.7917,39.584
5.512,39.7917,39.584
5.513,39.7917,39.584
5.514,39.7917,39.584
5.515,39.7917,39.584
5.516,39.7917,39.584
5.517,39.7917,39.584
5.518,39.7917,39.584
5.519,39.7917,39.584
5.52,39.7917,39.584
5.521,39.7917,39.584
5.522,39.7917,39.584
5.523,39.7917,39.584
5.524,39.7917,39.584
5.525,39.7917,39.584
5.526,39.7917,39.584
5.527,39.7917,39.584
5.528,39.7917,39.584
5.529,39.7917,39.584
5.53,39.7917,39.584
5.531,39.7917,39.584
5.532,39.7917,39.584
5.533,39.7917,39.584
5.534,39.7917,39.584
5.535,39.7917,39.584
5.536,39.7917,39.584
5.537,39.7917,39.584
5.538,39.7917,39.584
5.539,39.7917,39.584
5.54,39.7917,39.584
5.541,39.7917,39.584
5.542,39.7917,39.584
5.543,39.7917,39.584
5.544,39.7917,39.584
5.545,39.7917,39.584
5.546,39.7917,39.584
5.547,39.7917,39.584
5.548,39.7917,39.584
5.549,39.7917,39.584
5.55,39.7917,39.584
5.551,39.7917,39.584
5.552,39.7917,39.584
5.553,39.7917,39.584
5.554,40,39.4864
5.555,40,39.4864
5.556,40,39.4864
5.557,40,39.4864
5.558,40,39.4864
5.559,40,39.4864
5.56,40,39.4864
5.561,40,39.4864
5.562,40,39.4864
5.563,40,39.4864
5.564,40,39.4864
5.565,40,39.4864
5.566,40,39.4864
5.567,40,39.4864
5.568,40,39.4864
5.569,40,39.4864
5.57,40,39.4864
5.571,40,39.4864
5.572,40,39.4864
5.573,40,39.4864
5.574,40,39.4864
5.575,40,39.4864
5.576,40,39.4864
5.577,40,39.4864
5.578,40,39.4864
5.579,40,39.4864
5.58,40,39.4864
5.581,40,39.4864
5.582,40,39.4864
5.583,40,39.4864
5.584,40,39.4864
5.585,40,39.4864
5.586,40,39.4864
5.587,40,39.4864
5.588,40,39.4864
5.589,40,39.4864
5.59,40,39.4864
5.591,40,39.4864
5.592,40,39.4864
5.593,40,39.4864
5.594,40,39.4864
5.595,40,39.4864
5.596,40,39.4864
5.597,40,39.4864
5.598,40,39.4864
5.599,40,39.4864
5.6,40,39.4864
5.601,40.2083,39.3892
5.602,40.2083,39.3892
5.603,40.2083,39.3892
5.604,40.2083,39.3892
5.605,40.2083,39.3892
5.606,40.2083,39.3892
5.607,40.2083,39.3892
5.608,40.2083,39.3892
5.609,40.2083,39.3892
5.61,40.2083,39.3892
5.611,40.2083,39.3892
5.612,40.2083,39.3892
5.613,40.2083,39.3892
5.614,40.2083,39.3892
5.615,40.2083,39.3892
5.616,40.2083,39.3892
5.617,40.2083,39.3892
5.618,40.2083,39.3892
5.619,40.2083,39.3892
5.62,40.2083,39.3892
5.621,40.2083,39.3892
5.622,40.2083,39.3892
5.623,40.2083,39.3892
5.624,40.2083,39.3892
5.625,40.2083,39.3892
5.626,40.2083,39.3892
5.627,40.2083,39.3892
5.628,40.2083,39.3892
5.629,40.2083,39.3892
5.63,40.2083,39.3892
5.631,40.2083,39.3892
5.632,40.2083,39.3892
5.633,40.2083,39.3892
5.634,40.2083,39.3892
5.635,40.2083,39.3892
5.636,40.2083,39.3892
5.637,40.2083,39.3892
5.638,40.2083,39.3892
5.639,40.2083,39.3892
5.64,40.2083,39.3892
5.641,40.2083,39.3892
5.642,40.2083,39.3892
5.643,40.2083,39.3892
5.644,40.2083,39.3892
5.645,40.2083,39.3892
5.646,40.2083,39.3892
5.647,40.2083,39.3892
5.648,40.2083,39.3892
5.649,40.2083,39.3892
5.65,40.2083,39.3892
5.651,40.2083,39.3892
5.652,40.2083,39.3892
5.653,40.2083,39.3892
5.654,40.2083,39.3892
5.655,40.2083,39.3892
5.656,40.2083,39.3892
5.657,40.2083,39.3892
5.658,40.2083,39.3892
5.659,40.2083,39.3892
5.66,40.2083,39.3892
5.661,40.2083,39.3892
5.662,40.2083,39.3892
5.663,40.4167,39.4781
5.664,40.4167,39.4781
5.665,40.4167,39.4781
5.666,40.4167,39.4781
5.667,40.4167,39.4781
5.668,40.4167,39.4781
5.669,40.4167,39.4781
5.67,40.4167,39.4781
5.671,40.4167,39.4781
5.672,40.4167,39.4781
5.673,40.4167,39.4781
5.674,40.4167,39.4781
5.675,40.4167,39.4781
5.676,40.4167,39.4781
5.677,40.4167,39.4781
5.678,40.4167,39.4781
5.679,40.4167,39.4781
5.68,40.4167,39.4781
5.681,40.4167,39.4781
5.682,40.4167,39.4781
5.683,40.4167,39.4781
5.684,40.4167,39.4781
5.685,40.4167,39.4781
5.686,40.4167,39.4781
5.687,40.4167,39.4781
5.688,40.4167,39.4781
5.689,40.4167,39.4781
5.69,40.4167,39.4781
5.691,40.4167,39.4781
5.692,40.4167,39.4781
5.693,40.4167,39.4781
5.694,40.4167,39.4781
5.695,40.4167,39.4781
5.696,40.4167,39.4781
5.697,40.4167,39.4781
5.698,40.4167,39.4781
5.699,40.4167,39.4781
5.7,40.4167,39.4781
5.701,40.4167,39.4781
5.702,40.4167,39.4781
5.703,40.4167,39.4781
5.704,40.4167,39.4781
5.705,40.4167,39.4781
5.706,40.4167,39.4781
5.707,40.4167,39.4781
5.708,40.4167,39.4781
5.709,40.4167,39.4781
5.71,40.625,39.8441
5.711,40.625,39.8441
5.712,40.625,39.8441
5.713,40.625,39.8441
5.714,40.625,39.8441
5.715,40.625,39.8441
5.716,40.625,39.8441
5.717,40.625,39.8441
5.718,40.625,39.8441
5.719,40.625,39.8441
5.72,40.625,39.8441
5.721,40.625,39.8441
5.722,40.625,39.8441
5.723,40.625,39.8441
5.724,40.625,39.8441
5.725,40.625,39.8441
5.726,40.625,39.8441
5.727,40.625,39.8441
5.728,40.625,39.8441
5.729,40.625,39.8441
5.73,40.625,39.8441
5.731,40.625,39.8441
5.732,40.625,39.8441
5.733,40.625,39.8441
5.734,40.625,39.8441
5.735,40.625,39.8441
5.736,40.625,39.8441
5.737,40.625,39.8441
5.738,40.625,39.8441
5.739,40.625,39.8441
5.74,40.625,39.8441
5.741,40.625,39.8441
5.742,40.625,39.8441
5.743,40.625,39.8441
5.744,40.625,39.8441
5.745,40.625,39.8441
5.746,40.625,39.8441
5.747,40.625,39.8441
5.748,40.625,39.8441
5.749,40.625,39.8441
5.75,40.625,39.8441
5.751,40.625,39.8441
5.752,40.625,39.8441
5.753,40.625,39.8441
5.754,40.625,39.8441
5.755,40.625,39.8441
5.756,40.625,39.8441
5.757,40.8333,40.2076
5.758,40.8333,40.2076
5.759,40.8333,40.2076
5.76,40.8333,40.2076
5.761,40.8333,40.2076
5.762,40.8333,40.2076
5.763,40.8333,40.2076
5.764,40.8333,40.2076
5.765,40.8333,40.2076
5.766,40.8333,40.2076
5.767,40.8333,40.2076
5.768,40.8333,40.2076
5.769,40.8333,40.2076
5.77,40.8333,40.2076
5.771,40.8333,40.2076
5.772,40.8333,40.2076
5.773,40.8333,40.2076
5.774,40.8333,40.2076
5.775,40.8333,40.2076
5.776,40.8333,40.2076
5.777,40.8333,40.2076
5.778,40.8333,40.2076
5.779,40.8333,40.2076
5.78,40.8333,40.2076
5.781,40.8333,40.2076
5.782,40.8333,40.2076
5.783,40.8333,40.2076
5.784,40.8333,40.2076
5.785,40.8333,40.2076
5.786,40.8333,40.2076
5.787,40.8333,40.2076
5.788,40.8333,40.2076
5.789,40.8333,40.2076
5.79,40.8333,40.2076
5.791,40.8333,40.2076
5.792,40.8333,40.2076
5.793,40.8333,40.2076
5.794,40.8333,40.2076
5.795,40.8333,40.2076
5.796,40.8333,40.2076
5.797,40.8333,40.2076
5.798,40.8333,40.2076
5.799,40.8333,40.2076
5.8,40.8333,40.2076
5.801,40.8333,40.2076
5.802,40.8333,40.2076
5.803,41.0417,40.5686
5.804,41.0417,40.5686
5.805,41.0417,40.5686
5.806,41.0417,40.5686
5.807,41.0417,40.5686
5.808,41.0417,40.5686
5.809,41.0417,40.5686
5.81,41.0417,40.5686
5.811,41.0417,40.5686
5.812,41.0417,40.5686
5.813,41.0417,40.5686
5.814,41.0417,40.5686
5.815,41.0417,40.5686
5.816,41.0417,40.5686
5.817,41.0417,40.5686
5.818,41.0417,40.5686
5.819,41.0417,40.5686
5.82,41.0417,40.5686
5.821,41.0417,40.5686
5.822,41.0417,40.5686
5.823,41.0417,40.5686
5.824,41.0417,40.5686
5.825,41.0417,40.5686
5.826,41.0417,40.5686
5.827,41.0417,40.5686
5.828,41.0417,40.5686
5.829,41.0417,40.5686
5.83,41.0417,40.5686
5.831,41.0417,40.5686
5.832,41.0417,40.5686
5.833,41.0417,40.5686
5.834,41.0417,40.5686
5.835,41.0417,40.5686
5.836,41.0417,40.5686
5.837,41.0417,40.5686
5.838,41.0417,40.5686
5.839,41.0417,40.5686
5.84,41.0417,40.5686
5.841,41.0417,40.5686
5.842,41.0417,40.5686
5.843,41.0417,40.5686
5.844,41.0417,40.5686
5.845,41.0417,40.5686
5.846,41.0417,40.5686
5.847,41.0417,40.5686
5.848,41.0417,40.5686
5.849,41.0417,40.5686
5.85,41.0417,40.5686
5.851,41.0417,40.5686
5.852,41.0417,40.5686
5.853,41.0417,40.5686
5.854,41.0417,40.5686
5.855,41.0417,40.5686
5.856,41.0417,40.5686
5.857,41.0417,40.5686
5.858,41.0417,40.5686
5.859,41.0417,40.5686
5.86,41.0417,40.5686
5.861,41.0417,40.5686
5.862,41.0417,40.5686
5.863,41.0417,40.5686
5.864,41.0417,40.5686
5.865,41.0417,40.5686
5.866,41.25,40.9273
5.867,41.25,40.9273
5.868,41.25,40.9273
5.869,41.25,40.9273
5.87,41.25,40.9273
5.871,41.25,40.9273
5.872,41.25,40.9273
5.873,41.25,40.9273
5.874,41.25,40.9273
5.875,41.25,40.9273
5.876,41.25,40.9273
5.877,41.25,40.9273
5.878,41.25,40.9273
5.879,41.25,40.9273
5.88,41.25,40.9273
5.881,41.25,40.9273
5.882,41.25,40.9273
5.883,41.25,40.9273
5.884,41.25,40.9273
5.885,41.25,40.9273
5.886,41.25,40.9273
5.887,41.25,40.9273
5.888,41.25,40.9273
5.889,41.25,40.9273
5.89,41.25,40.9273
5.891,41.25,40.9273
5.892,41.25,40.9273
5.893,41.25,40.9273
5.894,41.25,40.9273
5.895,41.25,40.9273
5.896,41.25,40.9273
5.897,41.25,40.9273
5.898,41.25,40.9273
5.899,41.25,40.9273
5.9,41.25,40.9273
5.901,41.25,40.9273
5.902,41.25,40.9273
5.903,41.25,40.9273
5.904,41.25,40.9273
5.905,41.25,40.9273
5.906,41.25,40.9273
5.907,41.25,40.9273
5.908,41.25,40.9273
5.909,41.25,40.9273
5.91,41.25,40.9273
5.911,41.25,40.9273
5.912,41.25,40.9273
5.913,41.4583,41.2836
5.914,41.4583,41.2836
5.915,41.4583,41.2836
5.916,41.4583,41.2836
5.917,41.4583,41.2836
5.918,41.4583,41.2836
5.919,41.4583,41.2836
5.92,41.4583,41.2836
5.921,41.4583,41.2836
5.922,41.4583,41.2836
5.923,41.4583,41.2836
5.924,41.4583,41.2836
5.925,41.4583,41.2836
5.926,41.4583,41.2836
5.927,41.4583,41.2836
5.928,41.4583,41.2836
5.929,41.4583,41.2836
5.93,41.4583,41.2836
5.931,41.4583,41.2836
5.932,41.4583,41.2836
5.933,41.4583,41.2836
5.934,41.4583,41.2836
5.935,41.4583,41.2836
5.936,41.4583,41.2836
5.937,41.4583,41.2836
5.938,41.4583,41.2836
5.939,41.4583,41.2836
5.94,41.4583,41.2836
5.941,41.4583,41.2836
5.942,41.4583,41.2836
5.943,41.4583,41.2836
5.944,41.4583,41.2836
5.945,41.4583,41.2836
5.946,41.4583,41.2836
5.947,41.4583,41.2836
5.948,41.4583,41.2836
5.949,41.4583,41.2836
5.95,41.4583,41.2836
5.951,41.4583,41.2836
5.952,41.4583,41.2836
5.953,41.4583,41.2836
5.954,41.4583,41.2836
5.955,41.4583,41.2836
5.956,41.4583,41.2836
5.957,41.4583,41.2836
5.958,41.4583,41.2836
5.959,41.6667,41.6375
5.96,41.6667,41.6375
5.961,41.6667,41.6375
5.962,41.6667,41.6375
5.963,41.6667,41.6375
5.964,41.6667,41.6375
5.965,41.6667,41.6375
5.966,41.6667,41.6375
5.967,41.6667,41.6375
5.968,41.6667,41.6375
5.969,41.6667,41.6375
5.97,41.6667,41.6375
5.971,41.6667,41.6375
5.972,41.6667,41.6375
5.973,41.6667,41.6375
5.974,41.6667,41.6375
5.975,41.6667,41.6375
5.976,41.6667,41.6375
5.977,41.6667,41.6375
5.978,41.6667,41.6375
5.979,41.6667,41.6375
5.98,41.6667,41.6375
5.981,41.6667,41.6375
5.982,41.6667,41.6375
5.983,41.6667,41.6375
5.984,41.6667,41.6375
5.985,41.6667,41.6375
5.986,41.6667,41.6375
5.987,41.6667,41.6375
5.988,41.6667,41.6375
5.989,41.6667,41.6375
5.99,41.6667,41.6375
5.991,41.6667,41.6375
5.992,41.6667,41.6375
5.993,41.6667,41.6375
5.994,41.6667,41.6375
5.995,41.6667,41.6375
5.996,41.6667,41.6375
5.997,41.6667,41.6375
5.998,41.6667,41.6375
5.999,41.6667,41.6375
6,41.6667,41.6375
6.001,41.6667,41.6375
6.002,41.6667,41.6375
6.003,41.6667,41.6375
6.004,41.6667,41.6375
6.005,41.6667,41.6375
6.006,41.875,41.989
6.007,41.875,41.989
6.008,41.875,41.989
6.009,41.875,41.989
6.01,41.875,41.989
6.011,41.875,41.989
6.012,41.875,41.989
6.013,41.875,41.989
6.014,41.875,41.989
6.015,41.875,41.989
6.016,41.875,41.989
6.017,41.875,41.989
6.018,41.875,41.989
6.019,41.875,41.989
6.02,41.875,41.989
6.021,41.875,41.989
6.022,41.875,41.989
6.023,41.875,41.989
6.024,41.875,41.989
6.025,41.875,41.989
6.026,41.875,41.989
6.027,41.875,41.989
6.028,41.875,41.989
6.029,41.875,41.989
6.03,41.875,41.989
6.031,41.875,41.989
6.032,41.875,41.989
6.033,41.875,41.989
6.034,41.875,41.989
6.035,41.875,41.989
6.036,41.875,41.989
6.037,41.875,41.989
6.038,41.875,41.989
6.039,41.875,41.989
6.04,41.875,41.989
6.041,41.875,41.989
6.042,41.875,41.989
6.043,41.875,41.989
6.044,41.875,41.989
6.045,41.875,41.989
6.046,41.875,41.989
6.047,41.875,41.989
6.048,41.875,41.989
6.049,41.875,41.989
6.05,41.875,41.989
6.051,41.875,41.989
6.052,41.875,41.989
6.053,42.0833,42.3382
6.054,42.0833,42.3382
6.055,42.0833,42.3382
6.056,42.0833,42.3382
6.057,42.0833,42.3382
6.058,42.0833,42.3382
6.059,42.0833,42.3382
6.06,42.0833,42.3382
6.061,42.0833,42.3382
6.062,42.0833,42.3382
6.063,42.0833,42.3382
6.064,42.0833,42.3382
6.065,42.0833,42.3382
6.066,42.0833,42.3382
6.067,42.0833,42.3382
6.068,42.0833,42.3382
6.069,42.0833,42.3382
6.07,42.0833,42.3382
6.071,42.0833,42.3382
6.072,42.0833,42.3382
6.073,42.0833,42.3382
6.074,42.0833,42.3382
6.075,42.0833,42.3382
6.076,42.0833,42.3382
6.077,42.0833,42.3382
6.078,42.0833,42.3382
6.079,42.0833,42.3382
6.08,42.0833,42.3382
6.081,42.0833,42.3382
6.082,42.0833,42.3382
6.083,42.0833,42.3382
6.084,42.0833,42.3382
6.085,42.0833,42.3382
6.086,42.0833,42.3382
6.087,42.0833,42.3382
6.088,42.0833,42.3382
6.089,42.0833,42.3382
6.09,42.0833,42.3382
6.091,42.0833,42.3382
6.092,42.0833,42.3382
6.093,42.0833,42.3382
6.094,42.0833,42.3382
6.095,42.0833,42.3382
6.096,42.0833,42.3382
6.097,42.0833,42.3382
6.098,42.0833,42.3382
6.099,42.0833,42.3382
6.1,42.0833,42.3382
6.101,42.0833,42.3382
6.102,42.0833,42.3382
6.103,42.0833,42.3382
6.104,42.0833,42.3382
6.105,42.0833,42.3382
6.106,42.0833,42.3382
6.107,42.0833,42.3382
6.108,42.0833,42.3382
6.109,42.0833,42.3382
6.11,42.0833,42.3382
6.111,42.0833,42.3382
6.112,42.0833,42.3382
6.113,42.0833,42.3382
6.114,42.0833,42.3382
6.115,42.2917,42.6851
6.116,42.2917,42.6851
6.117,42.2917,42.6851
6.118,42.2917,42.6851
6.119,42.2917,42.6851
6.12,42.2917,42.6851
6.121,42.2917,42.6851
6.122,42.2917,42.6851
6.123,42.2917,42.6851
6.124,42.2917,42.6851
6.125,42.2917,42.6851
6.126,42.2917,42.6851
6.127,42.2917,42.6851
6.128,42.2917,42.6851
6.129,42.2917,42.6851
6.13,42.2917,42.6851
6.131,42.2917,42.6851
6.132,42.2917,42.6851
6.133,42.2917,42.6851
6.134,42.2917,42.6851
6.135,42.2917,42.6851
6.136,42.2917,42.6851
6.137,42.2917,42.6851
6.138,42.2917,42.6851
6.139,42.2917,42.6851
6.14,42.2917,42.6851
6.141,42.2917,42.6851
6.142,42.2917,42.6851
6.143,42.2917,42.6851
6.144,42.2917,42.6851
6.145,42.2917,42.6851
6.146,42.2917,42.6851
6.147,42.2917,42.6851
6.148,42.2917,42.6851
6.149,42.2917,42.6851
6.15,42.2917,42.6851
6.151,42.2917,42.6851
6.152,42.2917,42.6851
6.153,42.2917,42.6851
6.154,42.2917,42.6851
6.155,42.2917,42.6851
6.156,42.2917,42.6851
6.157,42.2917,42.6851
6.158,42.2917,42.6851
6.159,42.2917,42.6851
6.16,42.2917,42.6851
6.161,42.2917,42.6851
6.162,42.5,43.0297
6.163,42.5,43.0297
6.164,42.5,43.0297
6.165,42.5,43.0297
6.166,42.5,43.0297
6.167,42.5,43.0297
6.168,42.5,43.0297
6.169,42.5,43.0297
6.17,42.5,43.0297
6.171,42.5,43.0297
6.172,42.5,43.0297
6.173,42.5,43.0297
6.174,42.5,43.0297
6.175,42.5,43.0297
6.176,42.5,43.0297
6.177,42.5,43.0297
6.178,42.5,43.0297
6.179,42.5,43.0297
6.18,42.5,43.0297
6.181,42.5,43.0297
6.182,42.5,43.0297
6.183,42.5,43.0297
6.184,42.5,43.0297
6.185,42.5,43.0297
6.186,42.5,43.0297
6.187,42.5,43.0297
6.188,42.5,43.0297
6.189,42.5,43.0297
6.19,42.5,43.0297
6.191,42.5,43.0297
6.192,42.5,43.0297
6.193,42.5,43.0297
6.194,42.5,43.0297
6.195,42.5,43.0297
6.196,42.5,43.0297
6.197,42.5,43.0297
6.198,42.5,43.0297
6.199,42.5,43.0297
6.2,42.5,43.0297
6.201,42.5,43.0297
6.202,42.5,43.0297
6.203,42.5,43.0297
6.204,42.5,43.0297
6.205,42.5,43.0297
6.206,42.5,43.0297
6.207,42.5,43.0297
6.208,42.5,43.0297
6.209,42.7083,43.3721
6.21,42.7083,43.3721
6.211,42.7083,43.3721
6.212,42.7083,43.3721
6.213,42.7083,43.3721
6.214,42.7083,43.3721
6.215,42.7083,43.3721
6.216,42.7083,43.3721
6.217,42.7083,43.3721
6.218,42.7083,43.3721
6.219,42.7083,43.3721
6.22,42.7083,43.3721
6.221,42.7083,43.3721
6.222,42.7083,43.3721
6.223,42.7083,43.3721
6.224,42.7083,43.3721
6.225,42.7083,43.3721
6.226,42.7083,43.3721
6.227,42.7083,43.3721
6.228,42.7083,43.3721
6.229,42.7083,43.3721
6.23,42.7083,43.3721
6.231,42.7083,43.3721
6.232,42.7083,43.3721
6.233,42.7083,43.3721
6.234,42.7083,43.3721
6.235,42.7083,43.3721
6.236,42.7083,43.3721
6.237,42.7083,43.3721
6.238,42.7083,43.3721
6.239,42.7083,43.3721
6.24,42.7083,43.3721
6.241,42.7083,43.3721
6.242,42.7083,43.3721
6.243,42.7083,43.3721
6.244,42.7083,43.3721
6.245,42.7083,43.3721
6.246,42.7083,43.3721
6.247,42.7083,43.3721
6.248,42.7083,43.3721
6.249,42.7083,43.3721
6.25,42.7083,43.3721
6.251,42.7083,43.3721
6.252,42.7083,43.3721
6.253,42.7083,43.3721
6.254,42.7083,43.3721
6.255,42.7083,43.3721
6.256,42.9167,43.7121
6.257,42.9167,43.7121
6.258,42.9167,43.7121
6.259,42.9167,43.7121
6.26,42.9167,43.7121
6.261,42.9167,43.7121
6.262,42.9167,43.7121
6.263,42.9167,43.7121
6.264,42.9167,43.7121
6.265,42.9167,43.7121
6.266,42.9167,43.7121
6.267,42.9167,43.7121
6.268,42.9167,43.7121
6.269,42.9167,43.7121
6.27,42.9167,43.7121
6.271,42.9167,43.7121
6.272,42.9167,43.7121
6.273,42.9167,43.7121
6.274,42.9167,43.7121
6.275,42.9167,43.7121
6.276,42.9167,43.7121
6.277,42.9167,43.7121
6.278,42.9167,43.7121
6.279,42.9167,43.7121
6.28,42.9167,43.7121
6.281,42.9167,43.7121
6.282,42.9167,43.7121
6.283,42.9167,43.7121
6.284,42.9167,43.7121
6.285,42.9167,43.7121
6.286,42.9167,43.7121
6.287,42.9167,43.7121
6.288,42.9167,43.7121
6.289,42.9167,43.7121
6.29,42.9167,43.7121
6.291,42.9167,43.7121
6.292,42.9167,43.7121
6.293,42.9167,43.7121
6.294,42.9167,43.7121
6.295,42.9167,43.7121
6.296,42.9167,43.7121
6.297,42.9167,43.7121
6.298,42.9167,43.7121
6.299,42.9167,43.7121
6.3,42.9167,43.7121
6.301,42.9167,43.7121
6.302,42.9167,43.7121
6.303,43.125,44.0499
6.304,43.125,44.0499
6.305,43.125,44.0499
6.306,43.125,44.0499
6.307,43.125,44.0499
6.308,43.125,44.0499
6.309,43.125,44.0499
6.31,43.125,44.0499
6.311,43.125,44.0499
6.312,43.125,44.0499
6.313,43.125,44.0499
6.314,43.125,44.0499
6.315,43.125,44.0499
6.316,43.125,44.0499
6.317,43.125,44.0499
6.318,43.125,44.0499
6.319,43.125,44.0499
6.32,43.125,44.0499
6.321,43.125,44.0499
6.322,43.125,44.0499
6.323,43.125,44.0499
6.324,43.125,44.0499
6.325,43.125,44.0499
6.326,43.125,44.0499
6.327,43.125,44.0499
6.328,43.125,44.0499
6.329,43.125,44.0499
6.33,43.125,44.0499
6.331,43.125,44.0499
6.332,43.125,44.0499
6.333,43.125,44.0499
6.334,43.125,44.0499
6.335,43.125,44.0499
6.336,43.125,44.0499
6.337,43.125,44.0499
6.338,43.125,44.0499
6.339,43.125,44.0499
6.34,43.125,44.0499
6.341,43.125,44.0499
6.342,43.125,44.0499
6.343,43.125,44.0499
6.344,43.125,44.0499
6.345,43.125,44.0499
6.346,43.125,44.0499
6.347,43.125,44.0499
6.348,43.125,44.0499
6.349,43.125,44.0499
6.35,43.125,44.0499
6.351,43.125,44.0499
6.352,43.125,44.0499
6.353,43.125,44.0499
6.354,43.125,44.0499
6.355,43.125,44.0499
6.356,43.125,44.0499
6.357,43.125,44.0499
6.358,43.125,44.0499
6.359,43.125,44.0499
6.36,43.125,44.0499
6.361,43.125,44.0499
6.362,43.125,44.0499
6.363,43.125,44.0499
6.364,43.125,44.0499
6.365,43.3333,44.2031
6.366,43.3333,44.2031
6.367,43.3333,44.2031
6.368,43.3333,44.2031
6.369,43.3333,44.2031
6.37,43.3333,44.2031
6.371,43.3333,44.2031
6.372,43.3333,44.2031
6.373,43.3333,44.2031
6.374,43.3333,44.2031
6.375,43.3333,44.2031
6.376,43.3333,44.2031
6.377,43.3333,44.2031
6.378,43.3333,44.2031
6.379,43.3333,44.2031
6.38,43.3333,44.2031
6.381,43.3333,44.2031
6.382,43.3333,44.2031
6.383,43.3333,44.2031
6.384,43.3333,44.2031
6.385,43.3333,44.2031
6.386,43.3333,44.2031
6.387,43.3333,44.2031
6.388,43.3333,44.2031
6.389,43.3333,44.2031
6.39,43.3333,44.2031
6.391,43.3333,44.2031
6.392,43.3333,44.2031
6.393,43.3333,44.2031
6.394,43.3333,44.2031
6.395,43.3333,44.2031
6.396,43.3333,44.2031
6.397,43.3333,44.2031
6.398,43.3333,44.2031
6.399,43.3333,44.2031
6.4,43.3333,44.2031
6.401,43.3333,44.2031
6.402,43.3333,44.2031
6.403,43.3333,44.2031
6.404,43.3333,44.2031
6.405,43.3333,44.2031
6.406,43.3333,44.2031
6.407,43.3333,44.2031
6.408,43.3333,44.2031
6.409,43.3333,44.2031
6.41,43.3333,44.2031
6.411,43.3333,44.2031
