"time","egsCarSpeed","egsGear","egsTargetGear","valves_0eds","valves_0eds1","valves_0eds2","valves_0eds3","valves_0eds4","valves_0eds5","valves_0mv1","valves_0mv2","valves_0mv3"
15.8739,138.405,4,4,0,0,0,1,0,1,0,1,0
15.9074,138.405,4,4,0,0,0,1,0,1,0,1,0
15.9074,138.567,4,4,0,0,0,1,0,1,0,1,0
15.941,138.567,4,4,0,0,0,1,0,1,0,1,0
15.941,138.73,4,4,0,0,0,1,0,1,0,1,0
15.9746,138.73,4,4,0,0,0,1,0,1,0,1,0
15.9746,138.892,4,4,0,0,0,1,0,1,0,1,0
16.0081,138.892,4,4,0,0,0,1,0,1,0,1,0
16.0081,139.053,4,4,0,0,0,1,0,1,0,1,0
16.0417,139.053,4,4,0,0,0,1,0,1,0,1,0
16.0417,139.215,4,4,0,0,0,1,0,1,0,1,0
16.0752,139.215,4,4,0,0,0,1,0,1,0,1,0
16.0752,139.376,4,4,0,0,0,1,0,1,0,1,0
16.1088,139.376,4,4,0,0,0,1,0,1,0,1,0
16.1088,139.537,4,4,0,0,0,1,0,1,0,1,0
16.1424,139.537,4,4,0,0,0,1,0,1,0,1,0
16.1424,139.698,4,4,0,0,0,1,0,1,0,1,0
16.1759,139.698,4,4,0,0,0,1,0,1,0,1,0
16.1759,139.859,4,4,0,0,0,1,0,1,0,1,0
16.2095,139.859,4,4,0,0,0,1,0,1,0,1,0
16.2095,140.019,4,4,0,0,0,1,0,1,0,1,0
16.243,140.019,4,4,0,0,0,1,0,1,0,1,0
16.243,140.179,4,4,0,0,0,1,0,1,0,1,0
16.2766,140.179,4,4,0,0,0,1,0,1,0,1,0
16.2766,140.339,4,4,0,0,0,1,0,1,0,1,0
16.3102,140.339,4,4,0,0,0,1,0,1,0,1,0
16.3102,140.498,4,4,0,0,0,1,0,1,0,1,0
16.3437,140.498,4,4,0,0,0,1,0,1,0,1,0
16.3437,140.657,4,4,0,0,0,1,0,1,0,1,0
16.3773,140.657,4,4,0,0,0,1,0,1,0,1,0
16.3773,140.817,4,4,0,0,0,1,0,1,0,1,0
16.4108,140.817,4,4,0,0,0,1,0,1,0,1,0
16.4108,140.975,4,4,0,0,0,1,0,1,0,1,0
16.4444,140.975,4,4,0,0,0,1,0,1,0,1,0
16.4444,141.134,4,4,0,0,0,1,0,1,0,1,0
16.478,141.134,4,4,0,0,0,1,0,1,0,1,0
16.478,141.292,4,4,0,0,0,1,0,1,0,1,0
16.5115,141.292,4,4,0,0,0,1,0,1,0,1,0
16.5115,141.45,4,4,0,0,0,1,0,1,0,1,0
16.5451,141.45,4,4,0,0,0,1,0,1,0,1,0
16.5451,141.608,4,4,0,0,0,1,0,1,0,1,0
16.5786,141.608,4,4,0,0,0,1,0,1,0,1,0
16.5786,141.766,4,4,0,0,0,1,0,1,0,1,0
16.6122,141.766,4,4,0,0,0,1,0,1,0,1,0
16.6122,141.923,4,4,0,0,0,1,0,1,0,1,0
16.6458,141.923,4,4,0,0,0,1,0,1,0,1,0
16.6458,142.08,4,4,0,0,0,1,0,1,0,1,0
16.6793,142.08,4,4,0,0,0,1,0,1,0,1,0
16.6793,142.237,4,4,0,0,0,1,0,1,0,1,0
16.7129,142.237,4,4,0,0,0,1,0,1,0,1,0
16.7129,142.394,4,4,0,0,0,1,0,1,0,1,0
16.7464,142.394,4,4,0,0,0,1,0,1,0,1,0
16.7464,142.55,4,4,0,0,0,1,0,1,0,1,0
16.78,142.55,4,4,0,0,0,1,0,1,0,1,0
16.78,142.706,4,4,0,0,0,1,0,1,0,1,0
16.8136,142.706,4,4,0,0,0,1,0,1,0,1,0
16.8136,142.862,4,4,0,0,0,1,0,1,0,1,0
16.8471,142.862,4,4,0,0,0,1,0,1,0,1,0
16.8471,143.018,4,4,0,0,0,1,0,1,0,1,0
16.8807,143.018,4,4,0,0,0,1,0,1,0,1,0
16.8807,143.174,4,4,0,0,0,1,0,1,0,1,0
16.9142,143.174,4,4,0,0,0,1,0,1,0,1,0
16.9142,143.329,4,4,0,0,0,1,0,1,0,1,0
16.9478,143.329,4,4,0,0,0,1,0,1,0,1,0
16.9478,143.484,4,4,0,0,0,1,0,1,0,1,0
16.9814,143.484,4,4,0,0,0,1,0,1,0,1,0
16.9814,143.638,4,4,0,0,0,1,0,1,0,1,0
17.0149,143.638,4,4,0,0,0,1,0,1,0,1,0
17.0149,143.792,4,4,0,0,0,1,0,1,0,1,0
17.0485,143.792,4,4,0,0,0,1,0,1,0,1,0
17.0485,143.946,4,4,0,0,0,1,0,1,0,1,0
17.082,143.946,4,4,0,0,0,1,0,1,0,1,0
17.082,144.1,4,4,0,0,0,1,0,1,0,1,0
17.1156,144.1,4,4,0,0,0,1,0,1,0,1,0
17.1156,144.253,4,4,0,0,0,1,0,1,0,1,0
17.1492,144.253,4,4,0,0,0,1,0,1,0,1,0
17.1492,144.406,4,4,0,0,0,1,0,1,0,1,0
17.1827,144.406,4,4,0,0,0,1,0,1,0,1,0
17.1827,144.558,4,4,0,0,0,1,0,1,0,1,0
17.2163,144.558,4,4,0,0,0,1,0,1,0,1,0
17.2163,144.71,4,4,0,0,0,1,0,1,0,1,0
17.2498,144.71,4,4,0,0,0,1,0,1,0,1,0
17.2498,144.862,4,4,0,0,0,1,0,1,0,1,0
17.2834,144.862,4,4,0,0,0,1,0,1,0,1,0
17.2834,145.013,4,4,0,0,0,1,0,1,0,1,0
17.317,145.013,4,4,0,0,0,1,0,1,0,1,0
17.317,145.164,4,4,0,0,0,1,0,1,0,1,0
17.3505,145.164,4,4,0,0,0,1,0,1,0,1,0
17.3505,145.315,4,4,0,0,0,1,0,1,0,1,0
17.3841,145.315,4,4,0,0,0,1,0,1,0,1,0
17.3841,145.465,4,4,0,0,0,1,0,1,0,1,0
17.4176,145.465,4,4,0,0,0,1,0,1,0,1,0
17.4176,145.615,4,4,0,0,0,1,0,1,0,1,0
17.4512,145.615,4,4,0,0,0,1,0,1,0,1,0
17.4512,145.764,4,4,0,0,0,1,0,1,0,1,0
17.4848,145.764,4,4,0,0,0,1,0,1,0,1,0
17.4848,145.913,4,4,0,0,0,1,0,1,0,1,0
17.5183,145.913,4,4,0,0,0,1,0,1,0,1,0
17.5183,146.062,4,4,0,0,0,1,0,1,0,1,0
17.5519,146.062,4,4,0,0,0,1,0,1,0,1,0
17.5519,146.21,4,4,0,0,0,1,0,1,0,1,0
17.5854,146.21,4,4,0,0,0,1,0,1,0,1,0
17.5854,146.358,4,4,0,0,0,1,0,1,0,1,0
17.619,146.358,4,4,0,0,0,1,0,1,0,1,0
17.619,146.505,4,4,0,0,0,1,0,1,0,1,0
17.6526,146.505,4,4,0,0,0,1,0,1,0,1,0
17.6526,146.653,4,4,0,0,0,1,0,1,0,1,0
17.6861,146.653,4,4,0,0,0,1,0,1,0,1,0
17.6861,146.799,4,4,0,0,0,1,0,1,0,1,0
17.7197,146.799,4,4,0,0,0,1,0,1,0,1,0
17.7197,146.946,4,4,0,0,0,1,0,1,0,1,0
17.7532,146.946,4,4,0,0,0,1,0,1,0,1,0
17.7532,147.092,4,4,0,0,0,1,0,1,0,1,0
17.7868,147.092,4,4,0,0,0,1,0,1,0,1,0
17.7868,147.238,4,4,0,0,0,1,0,1,0,1,0
17.8204,147.238,4,4,0,0,0,1,0,1,0,1,0
17.8204,147.383,4,4,0,0,0,1,0,1,0,1,0
17.8539,147.383,4,4,0,0,0,1,0,1,0,1,0
17.8539,147.528,4,4,0,0,0,1,0,1,0,1,0
17.8875,147.528,4,4,0,0,0,1,0,1,0,1,0
17.8875,147.673,4,4,0,0,0,1,0,1,0,1,0
17.921,147.673,4,4,0,0,0,1,0,1,0,1,0
17.921,147.817,4,4,0,0,0,1,0,1,0,1,0
17.9546,147.817,4,4,0,0,0,1,0,1,0,1,0
17.9546,147.961,4,4,0,0,0,1,0,1,0,1,0
17.9882,147.961,4,4,0,0,0,1,0,1,0,1,0
17.9882,148.104,4,4,0,0,0,1,0,1,0,1,0
18.0217,148.104,4,4,0,0,0,1,0,1,0,1,0
18.0217,148.248,4,4,0,0,0,1,0,1,0,1,0
18.0553,148.248,4,4,0,0,0,1,0,1,0,1,0
18.0553,148.391,4,4,0,0,0,1,0,1,0,1,0
18.0888,148.391,4,4,0,0,0,1,0,1,0,1,0
18.0888,148.533,4,4,0,0,0,1,0,1,0,1,0
18.1224,148.533,4,4,0,0,0,1,0,1,0,1,0
18.1224,148.675,4,4,0,0,0,1,0,1,0,1,0
18.156,148.675,4,4,0,0,0,1,0,1,0,1,0
18.156,148.817,4,4,0,0,0,1,0,1,0,1,0
18.1895,148.817,4,4,0,0,0,1,0,1,0,1,0
18.1895,148.958,4,4,0,0,0,1,0,1,0,1,0
18.2231,148.958,4,4,0,0,0,1,0,1,0,1,0
18.2231,149.099,4,4,0,0,0,1,0,1,0,1,0
18.2566,149.099,4,4,0,0,0,1,0,1,0,1,0
18.2566,149.24,4,4,0,0,0,1,0,1,0,1,0
18.2902,149.24,4,4,0,0,0,1,0,1,0,1,0
18.2902,149.38,4,4,0,0,0,1,0,1,0,1,0
18.3238,149.38,4,4,0,0,0,1,0,1,0,1,0
18.3238,149.52,4,4,0,0,0,1,0,1,0,1,0
18.3573,149.52,4,4,0,0,0,1,0,1,0,1,0
18.3573,149.66,4,4,0,0,0,1,0,1,0,1,0
18.3909,149.66,4,4,0,0,0,1,0,1,0,1,0
18.3909,149.799,4,4,0,0,0,1,0,1,0,1,0
18.4244,149.799,4,4,0,0,0,1,0,1,0,1,0
18.4244,149.938,4,4,0,0,0,1,0,1,0,1,0
18.458,149.938,4,4,0,0,0,1,0,1,0,1,0
18.458,150.077,4,4,0,0,0,1,0,1,0,1,0
18.4916,150.077,4,4,0,0,0,1,0,1,0,1,0
18.4916,150.215,4,4,0,0,0,1,0,1,0,1,0
18.5251,150.215,4,4,0,0,0,1,0,1,0,1,0
18.5251,150.353,4,4,0,0,0,1,0,1,0,1,0
18.5587,150.353,4,4,0,0,0,1,0,1,0,1,0
18.5587,150.49,4,4,0,0,0,1,0,1,0,1,0
18.5922,150.49,4,4,0,0,0,1,0,1,0,1,0
18.5922,150.628,4,4,0,0,0,1,0,1,0,1,0
18.6258,150.628,4,4,0,0,0,1,0,1,0,1,0
18.6258,150.764,4,4,0,0,0,1,0,1,0,1,0
18.6594,150.764,4,4,0,0,0,1,0,1,0,1,0
18.6594,150.901,4,4,0,0,0,1,0,1,0,1,0
18.6929,150.901,4,4,0,0,0,1,0,1,0,1,0
18.6929,151.037,4,4,0,0,0,1,0,1,0,1,0
18.7265,151.037,4,4,0,0,0,1,0,1,0,1,0
18.7265,151.173,4,4,0,0,0,1,0,1,0,1,0
18.76,151.173,4,4,0,0,0,1,0,1,0,1,0
18.76,151.308,4,4,0,0,0,1,0,1,0,1,0
18.7936,151.308,4,4,0,0,0,1,0,1,0,1,0
18.7936,151.444,4,4,0,0,0,1,0,1,0,1,0
18.8272,151.444,4,4,0,0,0,1,0,1,0,1,0
18.8272,151.578,4,4,0,0,0,1,0,1,0,1,0
18.8607,151.578,4,4,0,0,0,1,0,1,0,1,0
18.8607,151.713,4,4,0,0,0,1,0,1,0,1,0
18.8943,151.713,4,4,0,0,0,1,0,1,0,1,0
18.8943,151.847,4,4,0,0,0,1,0,1,0,1,0
18.9278,151.847,4,4,0,0,0,1,0,1,0,1,0
18.9278,151.981,4,4,0,0,0,1,0,1,0,1,0
18.9614,151.981,4,4,0,0,0,1,0,1,0,1,0
18.9614,152.114,4,4,0,0,0,1,0,1,0,1,0
18.995,152.114,4,4,0,0,0,1,0,1,0,1,0
18.995,152.247,4,4,0,0,0,1,0,1,0,1,0
19.0285,152.247,4,4,0,0,0,1,0,1,0,1,0
19.0285,152.38,4,4,0,0,0,1,0,1,0,1,0
19.0621,152.38,4,4,0,0,0,1,0,1,0,1,0
19.0621,152.512,4,4,0,0,0,1,0,1,0,1,0
19.0956,152.512,4,4,0,0,0,1,0,1,0,1,0
19.0956,152.644,4,4,0,0,0,1,0,1,0,1,0
19.1292,152.644,4,4,0,0,0,1,0,1,0,1,0
19.1292,152.776,4,4,0,0,0,1,0,1,0,1,0
19.1628,152.776,4,4,0,0,0,1,0,1,0,1,0
19.1628,152.908,4,4,0,0,0,1,0,1,0,1,0
19.1963,152.908,4,4,0,0,0,1,0,1,0,1,0
19.1963,153.039,4,4,0,0,0,1,0,1,0,1,0
19.2299,153.039,4,4,0,0,0,1,0,1,0,1,0
19.2299,153.169,4,4,0,0,0,1,0,1,0,1,0
19.2634,153.169,4,4,0,0,0,1,0,1,0,1,0
19.2634,153.3,4,4,0,0,0,1,0,1,0,1,0
19.297,153.3,4,4,0,0,0,1,0,1,0,1,0
19.297,153.43,4,4,0,0,0,1,0,1,0,1,0
19.3306,153.43,4,4,0,0,0,1,0,1,0,1,0
19.3306,153.56,4,4,0,0,0,1,0,1,0,1,0
19.3641,153.56,4,4,0,0,0,1,0,1,0,1,0
19.3641,153.689,4,4,0,0,0,1,0,1,0,1,0
19.3977,153.689,4,4,0,0,0,1,0,1,0,1,0
19.3977,153.818,4,4,0,0,0,1,0,1,0,1,0
19.4312,153.818,4,4,0,0,0,1,0,1,0,1,0
19.4312,153.947,4,4,0,0,0,1,0,1,0,1,0
19.4648,153.947,4,4,0,0,0,1,0,1,0,1,0
19.4648,154,4,4,0,0,0,1,0,1,0,1,0
19.4984,154,4,4,0,0,0,1,0,1,0,1,0
19.4984,153.897,4,4,0,0,0,1,0,1,0,1,0
19.5319,153.897,4,4,0,0,0,1,0,1,0,1,0
19.5319,153.836,4,4,0,0,0,1,0,1,0,1,0
19.5655,153.836,4,4,0,0,0,1,0,1,0,1,0
19.5655,153.672,4,4,0,0,0,1,0,1,0,1,0
19.599,153.672,4,4,0,0,0,1,0,1,0,1,0
19.599,153.398,4,4,0,0,0,1,0,1,0,1,0
19.6326,153.398,4,4,0,0,0,1,0,1,0,1,0
19.6326,153.027,4,4,0,0,0,1,0,1,0,1,0
19.6662,153.027,4,4,0,0,0,1,0,1,0,1,0
19.6662,152.552,4,4,0,0,0,1,0,1,0,1,0
19.6997,152.552,4,4,0,0,0,1,0,1,0,1,0
19.6997,151.971,4,4,0,0,0,1,0,1,0,1,0
19.7333,151.971,4,4,0,0,0,1,0,1,0,1,0
19.7333,152.238,4,4,0,0,0,1,0,1,0,1,0
19.7668,152.238,4,4,0,0,0,1,0,1,0,1,0
19.7668,151.335,4,4,0,0,0,1,0,1,0,1,0
19.8004,151.335,4,4,0,0,0,1,0,1,0,1,0
19.8004,151.217,4,4,0,0,0,1,0,1,0,1,0
19.834,151.217,4,4,0,0,0,1,0,1,0,1,0
19.834,150.986,4,4,0,0,0,1,0,1,0,1,0
19.8675,150.986,4,4,0,0,0,1,0,1,0,1,0
19.8675,150.84,4,4,0,0,0,1,0,1,0,1,0
19.9011,150.84,4,4,0,0,0,1,0,1,0,1,0
19.9011,150.776,4,4,0,0,0,1,0,1,0,1,0
19.9346,150.776,4,4,0,0,0,1,0,1,0,1,0
19.9346,150.805,4,4,0,0,0,1,0,1,0,1,0
19.9682,150.805,4,4,0,0,0,1,0,1,0,1,0
19.9682,150.826,4,4,0,0,0,1,0,1,0,1,0
20.0018,150.826,4,4,0,0,0,1,0,1,0,1,0
20.0018,150.868,4,4,0,0,0,1,0,1,0,1,0
20.0353,150.868,4,4,0,0,0,1,0,1,0,1,0
20.0353,150.992,4,4,0,0,0,1,0,1,0,1,0
20.0689,150.992,4,4,0,0,0,1,0,1,0,1,0
20.0689,151.119,4,4,0,0,0,1,0,1,0,1,0
20.1024,151.119,4,4,0,0,0,1,0,1,0,1,0
20.1024,151.245,4,4,0,0,0,1,0,1,0,1,0
20.136,151.245,4,4,0,0,0,1,0,1,0,1,0
20.136,151.372,4,4,0,0,0,1,0,1,0,1,0
20.1696,151.372,4,4,0,0,0,1,0,1,0,1,0
20.1696,151.498,4,4,0,0,0,1,0,1,0,1,0
20.2031,151.498,4,4,0,0,0,1,0,1,0,1,0
20.2031,151.625,4,4,0,0,0,1,0,1,0,1,0
20.2367,151.625,4,4,0,0,0,1,0,1,0,1,0
20.2367,151.751,4,4,0,0,0,1,0,1,0,1,0
20.2702,151.751,4,4,0,0,0,1,0,1,0,1,0
20.2702,151.877,4,4,0,0,0,1,0,1,0,1,0
20.3038,151.877,4,4,0,0,0,1,0,1,0,1,0
20.3038,152.002,4,4,0,0,0,1,0,1,0,1,0
20.3374,152.002,4,4,0,0,0,1,0,1,0,1,0
20.3374,152.128,4,4,0,0,0,1,0,1,0,1,0
20.3709,152.128,4,4,0,0,0,1,0,1,0,1,0
20.3709,152.254,4,4,0,0,0,1,0,1,0,1,0
20.4045,152.254,4,4,0,0,0,1,0,1,0,1,0
20.4045,152.379,4,4,0,0,0,1,0,1,0,1,0
20.438,152.379,4,4,0,0,0,1,0,1,0,1,0
20.438,152.504,4,4,0,0,0,1,0,1,0,1,0
20.4716,152.504,4,4,0,0,0,1,0,1,0,1,0
20.4716,152.63,4,4,0,0,0,1,0,1,0,1,0
20.5052,152.63,4,4,0,0,0,1,0,1,0,1,0
20.5052,152.755,4,4,0,0,0,1,0,1,0,1,0
20.5387,152.755,4,4,0,0,0,1,0,1,0,1,0
20.5387,152.879,4,4,0,0,0,1,0,1,0,1,0
20.5723,152.879,4,4,0,0,0,1,0,1,0,1,0
20.5723,153.004,4,4,0,0,0,1,0,1,0,1,0
20.6058,153.004,4,4,0,0,0,1,0,1,0,1,0
20.6058,153.129,4,4,0,0,0,1,0,1,0,1,0
20.6394,153.129,4,4,0,0,0,1,0,1,0,1,0
20.6394,153.253,4,4,0,0,0,1,0,1,0,1,0
20.673,153.253,4,4,0,0,0,1,0,1,0,1,0
20.673,153.378,4,4,0,0,0,1,0,1,0,1,0
20.7065,153.378,4,4,0,0,0,1,0,1,0,1,0
20.7065,153.502,4,4,0,0,0,1,0,1,0,1,0
20.7401,153.502,4,4,0,0,0,1,0,1,0,1,0
20.7401,153.626,4,4,0,0,0,1,0,1,0,1,0
20.7736,153.626,4,4,0,0,0,1,0,1,0,1,0
20.7736,153.75,4,4,0,0,0,1,0,1,0,1,0
20.8072,153.75,4,4,0,0,0,1,0,1,0,1,0
20.8072,153.873,4,4,0,0,0,1,0,1,0,1,0
20.8408,153.873,4,4,0,0,0,1,0,1,0,1,0
20.8408,153.997,4,4,0,0,0,1,0,1,0,1,0
20.8743,153.997,4,4,0,0,0,1,0,1,0,1,0
20.8743,154.121,4,4,0,0,0,1,0,1,0,1,0
20.9079,154.121,4,4,0,0,0,1,0,1,0,1,0
20.9079,154.244,4,4,0,0,0,1,0,1,0,1,0
20.9414,154.244,4,4,0,0,0,1,0,1,0,1,0
20.9414,154.367,4,4,0,0,0,1,0,1,0,1,0
20.975,154.367,4,4,0,0,0,1,0,1,0,1,0
20.975,154.49,4,4,0,0,0,1,0,1,0,1,0
21.0086,154.49,4,4,0,0,0,1,0,1,0,1,0
21.0086,154.613,4,4,0,0,0,1,0,1,0,1,0
21.0421,154.613,4,4,0,0,0,1,0,1,0,1,0
21.0421,154.736,4,4,0,0,0,1,0,1,0,1,0
21.0757,154.736,4,4,0,0,0,1,0,1,0,1,0
21.0757,154.859,4,4,0,0,0,1,0,1,0,1,0
21.1092,154.859,4,4,0,0,0,1,0,1,0,1,0
21.1092,154.981,4,4,0,0,0,1,0,1,0,1,0
21.1428,154.981,4,4,0,0,0,1,0,1,0,1,0
21.1428,155.104,4,4,0,0,0,1,0,1,0,1,0
21.1764,155.104,4,4,0,0,0,1,0,1,0,1,0
21.1764,155.226,4,4,0,0,0,1,0,1,0,1,0
21.2099,155.226,4,4,0,0,0,1,0,1,0,1,0
21.2099,155.348,4,4,0,0,0,1,0,1,0,1,0
21.2435,155.348,4,4,0,0,0,1,0,1,0,1,0
21.2435,155.47,4,4,0,0,0,1,0,1,0,1,0
21.277,155.47,4,4,0,0,0,1,0,1,0,1,0
21.277,155.592,4,4,0,0,0,1,0,1,0,1,0
21.3106,155.592,4,4,0,0,0,1,0,1,0,1,0
21.3106,155.714,4,4,0,0,0,1,0,1,0,1,0
21.3442,155.714,4,4,0,0,0,1,0,1,0,1,0
21.3442,155.835,4,4,0,0,0,1,0,1,0,1,0
21.3777,155.835,4,4,0,0,0,1,0,1,0,1,0
21.3777,155.957,4,4,0,0,0,1,0,1,0,1,0
21.4113,155.957,4,4,0,0,0,1,0,1,0,1,0
21.4113,156.078,4,4,0,0,0,1,0,1,0,1,0
21.4448,156.078,4,4,0,0,0,1,0,1,0,1,0
21.4448,156.199,4,4,0,0,0,1,0,1,0,1,0
21.4784,156.199,4,4,0,0,0,1,0,1,0,1,0
21.4784,156.321,4,4,0,0,0,1,0,1,0,1,0
21.512,156.321,4,4,0,0,0,1,0,1,0,1,0
21.512,156.441,4,4,0,0,0,1,0,1,0,1,0
21.5455,156.441,4,4,0,0,0,1,0,1,0,1,0
21.5455,156.562,4,4,0,0,0,1,0,1,0,1,0
21.5791,156.562,4,4,0,0,0,1,0,1,0,1,0
21.5791,156.683,4,4,0,0,0,1,0,1,0,1,0
21.6126,156.683,4,4,0,0,0,1,0,1,0,1,0
21.6126,156.803,4,4,0,0,0,1,0,1,0,1,0
21.6462,156.803,4,4,0,0,0,1,0,1,0,1,0
21.6462,156.924,4,4,0,0,0,1,0,1,0,1,0
21.6798,156.924,4,4,0,0,0,1,0,1,0,1,0
21.6798,157.044,4,4,0,0,0,1,0,1,0,1,0
21.7133,157.044,4,4,0,0,0,1,0,1,0,1,0
21.7133,157.164,4,4,0,0,0,1,0,1,0,1,0
21.7469,157.164,4,4,0,0,0,1,0,1,0,1,0
21.7469,157.284,4,4,0,0,0,1,0,1,0,1,0
21.7804,157.284,4,4,0,0,0,1,0,1,0,1,0
21.7804,157.404,4,4,0,0,0,1,0,1,0,1,0
21.814,157.404,4,4,0,0,0,1,0,1,0,1,0
21.814,157.524,4,4,0,0,0,1,0,1,0,1,0
21.8476,157.524,4,4,0,0,0,1,0,1,0,1,0
21.8476,157.644,4,4,0,0,0,1,0,1,0,1,0
21.8811,157.644,4,4,0,0,0,1,0,1,0,1,0
21.8811,157.763,4,4,0,0,0,1,0,1,0,1,0
21.9147,157.763,4,4,0,0,0,1,0,1,0,1,0
21.9147,157.882,4,4,0,0,0,1,0,1,0,1,0
21.9482,157.882,4,4,0,0,0,1,0,1,0,1,0
21.9482,158.002,4,4,0,0,0,1,0,1,0,1,0
21.9818,158.002,4,4,0,0,0,1,0,1,0,1,0
21.9818,158.121,4,4,0,0,0,1,0,1,0,1,0
22.0154,158.121,4,4,0,0,0,1,0,1,0,1,0
22.0154,158.24,4,4,0,0,0,1,0,1,0,1,0
22.0489,158.24,4,4,0,0,0,1,0,1,0,1,0
22.0489,158.358,4,4,0,0,0,1,0,1,0,1,0
22.0825,158.358,4,4,0,0,0,1,0,1,0,1,0
22.0825,158.477,4,4,0,0,0,1,0,1,0,1,0
22.116,158.477,4,4,0,0,0,1,0,1,0,1,0
22.116,158.596,4,4,0,0,0,1,0,1,0,1,0
22.1496,158.596,4,4,0,0,0,1,0,1,0,1,0
22.1496,158.714,4,4,0,0,0,1,0,1,0,1,0
22.1832,158.714,4,4,0,0,0,1,0,1,0,1,0
22.1832,158.832,4,4,0,0,0,1,0,1,0,1,0
22.2167,158.832,4,4,0,0,0,1,0,1,0,1,0
22.2167,158.95,4,4,0,0,0,1,0,1,0,1,0
22.2503,158.95,4,4,0,0,0,1,0,1,0,1,0
22.2503,159.068,4,4,0,0,0,1,0,1,0,1,0
22.2838,159.068,4,4,0,0,0,1,0,1,0,1,0
22.2838,159.186,4,4,0,0,0,1,0,1,0,1,0
22.3174,159.186,4,4,0,0,0,1,0,1,0,1,0
22.3174,159.304,4,4,0,0,0,1,0,1,0,1,0
22.351,159.304,4,4,0,0,0,1,0,1,0,1,0
22.351,159.422,4,4,0,0,0,1,0,1,0,1,0
22.3845,159.422,4,4,0,0,0,1,0,1,0,1,0
22.3845,159.539,4,4,0,0,0,1,0,1,0,1,0
22.4181,159.539,4,4,0,0,0,1,0,1,0,1,0
22.4181,159.656,4,4,0,0,0,1,0,1,0,1,0
22.4516,159.656,4,4,0,0,0,1,0,1,0,1,0
22.4516,159.774,4,4,0,0,0,1,0,1,0,1,0
22.4852,159.774,4,4,0,0,0,1,0,1,0,1,0
22.4852,159.891,4,4,0,0,0,1,0,1,0,1,0
22.5188,159.891,4,4,0,0,0,1,0,1,0,1,0
22.5188,160.008,4,5,0,0,0.02,0.98,0,1,0,1,0
22.5523,160.008,4,5,0,0,0.02,0.98,0,1,0,1,0
22.5523,160.125,4,5,0,0,0.08,0.92,0,1,0,1,0
22.5859,160.125,4,5,0,0,0.08,0.92,0,1,0,1,0
22.5859,160.241,4,5,0,0,0.14,0.86,0,1,0,1,0
22.6194,160.241,4,5,0,0,0.14,0.86,0,1,0,1,0
22.6194,160.358,4,5,0,0,0.2,0.8,0,1,0,1,0
22.653,160.358,4,5,0,0,0.2,0.8,0,1,0,1,0
22.653,160.474,4,5,0,0,0.26,0.74,0,1,0,1,0
22.6866,160.474,4,5,0,0,0.26,0.74,0,1,0,1,0
22.6866,160.591,4,5,0,0,0.32,0.68,0,1,0,1,0
22.7201,160.591,4,5,0,0,0.32,0.68,0,1,0,1,0
22.7201,160.707,4,5,0,0,0.38,0.62,0,1,0,1,0
22.7537,160.707,4,5,0,0,0.38,0.62,0,1,0,1,0
22.7537,160.823,4,5,0,0,0.44,0.56,0,1,0,1,0
22.7872,160.823,4,5,0,0,0.44,0.56,0,1,0,1,0
22.7872,160.939,4,5,0,0,0.5,0.5,0,1,0,1,0
22.8208,160.939,4,5,0,0,0.5,0.5,0,1,0,1,0
22.8208,161.055,4,5,0,0,0.56,0.44,0,1,0,1,0
22.8544,161.055,4,5,0,0,0.56,0.44,0,1,0,1,0
22.8544,161.17,4,5,0,0,0.62,0.38,0,1,0,1,0
22.8879,161.17,4,5,0,0,0.62,0.38,0,1,0,1,0
22.8879,161.286,4,5,0,0,0.68,0.32,0,1,0,1,0
22.9215,161.286,4,5,0,0,0.68,0.32,0,1,0,1,0
22.9215,161.401,4,5,0,0,0.74,0.26,0,1,0,1,0
22.955,161.401,4,5,0,0,0.74,0.26,0,1,0,1,0
22.955,161.516,4,5,0,0,0.8,0.2,0,1,0,1,0
22.9886,161.516,4,5,0,0,0.8,0.2,0,1,0,1,0
22.9886,161.631,4,5,0,0,0.86,0.14,0,1,0,1,0
23.0222,161.631,4,5,0,0,0.86,0.14,0,1,0,1,0
23.0222,161.746,4,5,0,0,0.92,0.08,0,1,0,1,0
23.0557,161.746,4,5,0,0,0.92,0.08,0,1,0,1,0
23.0557,161.861,4,5,0,0,0.98,0.02,0,1,0,1,0
23.0893,161.861,4,5,0,0,0.98,0.02,0,1,0,1,0
23.0893,161.976,4,5,0,0,1,0,0,1,0,1,0
23.1228,161.976,4,5,0,0,1,0,0,1,0,1,0
23.1228,162.091,4,5,0,0,1,0,0,1,0,1,0
23.1564,162.091,4,5,0,0,1,0,0,1,0,1,0
23.1564,162.205,4,5,0,0,1,0,0,1,0,1,0
23.19,162.205,4,5,0,0,1,0,0,1,0,1,0
23.19,162.32,4,5,0,0,1,0,0,1,0,1,0
23.2235,162.32,4,5,0,0,1,0,0,1,0,1,0
23.2235,162.434,4,5,0,0,1,0,0,1,0,1,0
23.2571,162.434,4,5,0,0,1,0,0,1,0,1,0
23.2571,162.548,4,5,0,0,1,0,0,1,0,1,0
23.2906,162.548,4,5,0,0,1,0,0,1,0,1,0
23.2906,162.662,4,5,0,0,1,0,0,1,0,1,0
23.3242,162.662,4,5,0,0,1,0,0,1,0,1,0
23.3242,162.776,4,5,0,0,1,0,0,1,0,1,0
