"time","'volume@INJ01'","'q@INJ01'"
0.009776,1.60586e-006,1.51486
0.009792,1.60586e-006,1.51486
0.009792,2.03805e-006,1.72736
0.009808,2.03805e-006,1.72736
0.009808,2.5274e-006,1.94296
0.009824,2.5274e-006,1.94296
0.009824,3.07415e-006,2.15687
0.00984,3.07415e-006,2.15687
0.00984,3.67703e-006,2.36289
0.009856,3.67703e-006,2.36289
0.009856,4.33309e-006,2.55476
0.009872,4.33309e-006,2.55476
0.009872,5.03788e-006,2.72772
0.009888,5.03788e-006,2.72772
0.009888,5.78599e-006,2.87957
0.009904,5.78599e-006,2.87957
0.009904,6.57182e-006,3.01094
0.00992,6.57182e-006,3.01094
0.00992,7.39303e-006,3.20982
0.009936,7.39303e-006,3.20982
0.009936,8.28717e-006,3.48832
0.009952,8.28717e-006,3.48832
0.009952,9.24861e-006,3.71235
0.009968,9.24861e-006,3.71235
0.009968,1.02614e-005,3.8725
0.009984,1.02614e-005,3.8725
0.009984,1.13081e-005,3.96711
0.01,1.13081e-005,3.96711
0.01,1.23719e-005,4.00204
0.010016,1.23719e-005,4.00204
0.010016,1.34383e-005,3.98957
0.010032,1.34383e-005,3.98957
0.010032,1.44969e-005,3.94635
0.010048,1.44969e-005,3.94635
0.010048,1.55419e-005,3.89067
0.010064,1.55419e-005,3.89067
0.010064,1.65723e-005,3.83942
0.01008,1.65723e-005,3.83942
0.01008,1.75912e-005,3.80545
0.010096,1.75912e-005,3.80545
0.010096,1.86041e-005,3.79571
0.010112,1.86041e-005,3.79571
0.010112,1.96178e-005,3.81089
0.010128,1.96178e-005,3.81089
0.010128,2.06384e-005,3.84647
0.010144,2.06384e-005,3.84647
0.010144,2.16704e-005,3.89481
0.01016,2.16704e-005,3.89481
0.01016,2.2716e-005,3.94757
0.010176,2.2716e-005,3.94757
0.010176,2.37755e-005,3.99779
0.010192,2.37755e-005,3.99779
0.010192,2.48475e-005,4.04119
0.010208,2.48475e-005,4.04119
0.010208,2.59301e-005,4.0767
0.010224,2.59301e-005,4.0767
0.010224,2.70212e-005,4.10608
0.01024,2.70212e-005,4.10608
0.01024,2.81198e-005,4.13299
0.010256,2.81198e-005,4.13299
0.010256,2.92256e-005,4.16162
0.010272,2.92256e-005,4.16162
0.010272,3.03397e-005,4.19523
0.010288,3.03397e-005,4.19523
0.010288,3.14636e-005,4.23508
0.010304,3.14636e-005,4.23508
0.010304,3.25989e-005,4.27988
0.01032,3.25989e-005,4.27988
0.01032,3.37464e-005,4.3259
0.010336,3.37464e-005,4.3259
0.010336,3.49057e-005,4.36785
0.010352,3.49057e-005,4.36785
0.010352,3.6075e-005,4.40008
0.010368,3.6075e-005,4.40008
0.010368,3.72511e-005,4.41792
0.010384,3.72511e-005,4.41792
0.010384,3.84297e-005,4.41888
0.0104,3.84297e-005,4.41888
0.0104,3.96064e-005,4.40334
0.010416,3.96064e-005,4.40334
0.010416,4.0777e-005,4.37472
0.010432,4.0777e-005,4.37472
0.010432,4.19389e-005,4.33903
0.010448,4.19389e-005,4.33903
0.010448,4.30912e-005,4.30386
0.010464,4.30912e-005,4.30386
0.010464,4.42351e-005,4.27702
0.01048,4.42351e-005,4.27702
0.01048,4.53736e-005,4.26504
0.010496,4.53736e-005,4.26504
0.010496,4.65114e-005,4.27187
0.010512,4.65114e-005,4.27187
0.010512,4.76537e-005,4.29803
0.010528,4.76537e-005,4.29803
0.010528,4.88052e-005,4.34056
0.010544,4.88052e-005,4.34056
0.010544,4.99696e-005,4.39355
0.01056,4.99696e-005,4.39355
0.01056,5.11486e-005,4.44936
0.010576,5.11486e-005,4.44936
0.010576,5.23421e-005,4.50001
0.010592,5.23421e-005,4.50001
0.010592,5.35476e-005,4.53859
0.010608,5.35476e-005,4.53859
0.010608,5.47612e-005,4.5604
0.010624,5.47612e-005,4.5604
0.010624,5.59781e-005,4.56363
0.01064,5.59781e-005,4.56363
0.01064,5.71936e-005,4.54956
0.010656,5.71936e-005,4.54956
0.010656,5.84034e-005,4.52221
0.010672,5.84034e-005,4.52221
0.010672,5.96048e-005,4.48756
0.010688,5.96048e-005,4.48756
0.010688,6.07967e-005,4.45246
0.010704,6.07967e-005,4.45246
0.010704,6.19799e-005,4.42342
0.01072,6.19799e-005,4.42342
0.01072,6.31569e-005,4.40558
0.010736,6.31569e-005,4.40558
0.010736,6.43309e-005,4.40196
0.010752,6.43309e-005,4.40196
0.010752,6.55059e-005,4.41308
0.010768,6.55059e-005,4.41308
0.010768,6.66857e-005,4.43723
0.010784,6.66857e-005,4.43723
0.010784,6.78733e-005,4.47097
0.0108,6.78733e-005,4.47097
0.0108,6.90707e-005,4.51002
0.010816,6.90707e-005,4.51002
0.010816,7.02787e-005,4.55013
0.010832,7.02787e-005,4.55013
0.010832,7.14972e-005,4.5878
0.010848,7.14972e-005,4.5878
0.010848,7.27251e-005,4.6208
0.010864,7.27251e-005,4.6208
0.010864,7.39611e-005,4.6484
0.01088,7.39611e-005,4.6484
0.01088,7.52038e-005,4.67126
0.010896,7.52038e-005,4.67126
0.010896,7.64522e-005,4.6911
0.010912,7.64522e-005,4.6911
0.010912,7.77057e-005,4.71025
0.010928,7.77057e-005,4.71025
0.010928,7.89645e-005,4.73109
0.010944,7.89645e-005,4.73109
0.010944,8.02293e-005,4.75558
0.01096,8.02293e-005,4.75558
0.01096,8.15012e-005,4.78497
0.010976,8.15012e-005,4.78497
0.010976,8.27817e-005,4.81965
0.010992,8.27817e-005,4.81965
0.010992,8.40721e-005,4.85923
0.011008,8.40721e-005,4.85923
0.011008,8.53736e-005,4.90269
0.011024,8.53736e-005,4.90269
0.011024,8.66871e-005,4.94874
0.01104,8.66871e-005,4.94874
0.01104,8.80131e-005,4.99599
0.011056,8.80131e-005,4.99599
0.011056,8.93516e-005,5.04315
0.011072,8.93516e-005,5.04315
0.011072,9.07027e-005,5.08912
0.011088,9.07027e-005,5.08912
0.011088,9.20657e-005,5.13293
0.011104,9.20657e-005,5.13293
0.011104,9.34399e-005,5.17361
0.01112,9.34399e-005,5.17361
0.01112,9.48245e-005,5.21005
0.011136,9.48245e-005,5.21005
0.011136,9.62181e-005,5.24093
0.011152,9.62181e-005,5.24093
0.011152,9.76191e-005,5.26466
0.011168,9.76191e-005,5.26466
0.011168,9.90252e-005,5.2795
0.011184,9.90252e-005,5.2795
0.011184,0.000100434,5.2838
0.0112,0.000100434,5.2838
0.0112,0.000101842,5.27618
0.011216,0.000101842,5.27618
0.011216,0.000103247,5.25589
0.011232,0.000103247,5.25589
0.011232,0.000104644,5.22298
0.011248,0.000104644,5.22298
0.011248,0.000106031,5.17838
0.011264,0.000106031,5.17838
0.011264,0.000107405,5.12391
0.01128,0.000107405,5.12391
0.01128,0.000108763,5.06203
0.011296,0.000108763,5.06203
0.011296,0.000110104,4.99557
0.011312,0.000110104,4.99557
0.011312,0.000111427,4.92741
0.011328,0.000111427,4.92741
0.011328,0.000112732,4.8601
0.011344,0.000112732,4.8601
0.011344,0.00011402,4.79558
0.01136,0.00011402,4.79558
0.01136,0.00011529,4.73505
0.011376,0.00011529,4.73505
0.011376,0.000116546,4.67886
0.011392,0.000116546,4.67886
0.011392,0.000117786,4.62667
0.011408,0.000117786,4.62667
0.011408,0.000119013,4.57759
0.011424,0.000119013,4.57759
0.011424,0.000120228,4.53044
0.01144,0.000120228,4.53044
0.01144,0.00012143,4.484
0.011456,0.00012143,4.484
0.011456,0.000122619,4.43725
0.011472,0.000122619,4.43725
0.011472,0.000123796,4.3895
0.011488,0.000123796,4.3895
0.011488,0.00012496,4.34045
0.011504,0.00012496,4.34045
0.011504,0.000126111,4.29017
0.01152,0.000126111,4.29017
0.01152,0.000127248,4.239
0.011536,0.000127248,4.239
0.011536,0.000128372,4.18742
0.011552,0.000128372,4.18742
0.011552,0.000129481,4.13587
0.011568,0.000129481,4.13587
0.011568,0.000130577,4.08465
0.011584,0.000130577,4.08465
0.011584,0.00013166,4.03379
0.0116,0.00013166,4.03379
0.0116,0.000132729,3.98302
0.011616,0.000132729,3.98302
0.011616,0.000133784,3.93178
0.011632,0.000133784,3.93178
0.011632,0.000134826,3.87929
0.011648,0.000134826,3.87929
0.011648,0.000135853,3.82463
0.011664,0.000135853,3.82463
0.011664,0.000136865,3.76683
0.01168,0.000136865,3.76683
0.01168,0.000137862,3.70505
0.011696,0.000137862,3.70505
0.011696,0.000138841,3.63857
0.011712,0.000138841,3.63857
0.011712,0.000139802,3.56691
0.011728,0.000139802,3.56691
0.011728,0.000140743,3.48984
0.011744,0.000140743,3.48984
0.011744,0.000141662,3.40737
0.01176,0.000141662,3.40737
0.01176,0.000142559,3.31973
0.011776,0.000142559,3.31973
0.011776,0.000143433,3.22735
0.011792,0.000143433,3.22735
0.011792,0.00014428,3.13076
0.011808,0.00014428,3.13076
0.011808,0.000145102,3.03062
0.011824,0.000145102,3.03062
0.011824,0.000145896,2.92765
0.01184,0.000145896,2.92765
0.01184,0.000146663,2.8226
0.011856,0.000146663,2.8226
0.011856,0.000147402,2.71623
0.011872,0.000147402,2.71623
0.011872,0.000148112,2.61022
0.011888,0.000148112,2.61022
0.011888,0.000148794,2.50903
0.011904,0.000148794,2.50903
0.011904,0.000149451,2.41644
0.01192,0.000149451,2.41644
0.01192,0.000150084,2.33448
0.011936,0.000150084,2.33448
0.011936,0.000150697,2.26306
0.011952,0.000150697,2.26306
0.011952,0.000151292,2.20024
0.011968,0.000151292,2.20024
0.011968,0.000151871,2.14275
0.011984,0.000151871,2.14275
0.011984,0.000152435,2.08676
0.012,0.000152435,2.08676
0.012,0.000152983,2.02851
0.012016,0.000152983,2.02851
0.012016,0.000153516,1.9647
0.012032,0.000153516,1.9647
0.012032,0.000154031,1.89258
0.012048,0.000154031,1.89258
0.012048,0.000154524,1.80976
0.012064,0.000154524,1.80976
0.012064,0.000154995,1.71369
0.01208,0.000154995,1.71369
0.01208,0.000155437,1.60109
0.012096,0.000155437,1.60109
0.012096,0.000155847,1.46716
0.012112,0.000155847,1.46716
0.012112,0.000156217,1.30482
0.012128,0.000156217,1.30482
0.012128,0.000156539,1.104
0.012144,0.000156539,1.104
0.012144,0.000156801,0.851959
0.01216,0.000156801,0.851959
0.01216,0.000156984,3.9466e-006
0.012176,0.000156984,3.9466e-006
0.012176,0.000156984,2.05405e-008
0.012192,0.000156984,2.05405e-008
0.012192,0.000156984,1.27756e-008
0.012208,0.000156984,1.27756e-008
0.012208,0.000156984,5.02458e-009
0.012224,0.000156984,5.02458e-009
0.012224,0.000156984,-1.91e-009
0.01224,0.000156984,-1.91e-009
0.01224,0.000156984,-7.35948e-009
0.012256,0.000156984,-7.35948e-009
0.012256,0.000156984,-1.07423e-008
0.012272,0.000156984,-1.07423e-008
0.012272,0.000156984,-1.1868e-008
0.012288,0.000156984,-1.1868e-008
0.012288,0.000156984,-1.19661e-008
0.012304,0.000156984,-1.19661e-008
0.012304,0.000156984,-1.15103e-008
0.01232,0.000156984,-1.15103e-008
0.01232,0.000156984,-1.00101e-008
0.012336,0.000156984,-1.00101e-008
0.012336,0.000156984,-7.59579e-009
0.012352,0.000156984,-7.59579e-009
0.012352,0.000156984,-4.95283e-009
0.012368,0.000156984,-4.95283e-009
0.012368,0.000156984,-2.62147e-009
0.012384,0.000156984,-2.62147e-009
0.012384,0.000156984,-9.75594e-010
0.0124,0.000156984,-9.75594e-010
0.0124,0.000156984,-2.30103e-010
0.012416,0.000156984,-2.30103e-010
0.012416,0.000156984,-4.41224e-010
0.012432,0.000156984,-4.41224e-010
0.012432,0.000156984,-1.51379e-009
0.012448,0.000156984,-1.51379e-009
0.012448,0.000156984,-3.22678e-009
0.012464,0.000156984,-3.22678e-009
0.012464,0.000156984,-5.2779e-009
0.01248,0.000156984,-5.2779e-009
0.01248,0.000156984,-7.3351e-009
0.012496,0.000156984,-7.3351e-009
0.012496,0.000156984,-9.0889e-009
0.012512,0.000156984,-9.0889e-009
0.012512,0.000156984,-1.03148e-008
0.012528,0.000156984,-1.03148e-008
0.012528,0.000156984,-1.09604e-008
0.012544,0.000156984,-1.09604e-008
0.012544,0.000156984,-1.1149e-008
0.01256,0.000156984,-1.1149e-008
0.01256,0.000156984,-1.10173e-008
0.012576,0.000156984,-1.10173e-008
0.012576,0.000156984,-1.06557e-008
0.012592,0.000156984,-1.06557e-008
0.012592,0.000156984,-1.01894e-008
0.012608,0.000156984,-1.01894e-008
0.012608,0.000156984,-9.78646e-009
0.012624,0.000156984,-9.78646e-009
0.012624,0.000156984,-9.59227e-009
0.01264,0.000156984,-9.59227e-009
0.01264,0.000156984,-9.58691e-009
0.012656,0.000156984,-9.58691e-009
0.012656,0.000156984,-9.84422e-009
0.012672,0.000156984,-9.84422e-009
0.012672,0.000156984,-1.0304e-008
0.012688,0.000156984,-1.0304e-008
0.012688,0.000156984,-1.08834e-008
0.012704,0.000156984,-1.08834e-008
0.012704,0.000156984,-1.14653e-008
0.01272,0.000156984,-1.14653e-008
0.01272,0.000156984,-1.19119e-008
0.012736,0.000156984,-1.19119e-008
0.012736,0.000156984,-1.21767e-008
0.012752,0.000156984,-1.21767e-008
0.012752,0.000156984,-1.23178e-008
0.012768,0.000156984,-1.23178e-008
0.012768,0.000156984,-1.23956e-008
0.012784,0.000156984,-1.23956e-008
0.012784,0.000156984,-1.2442e-008
0.0128,0.000156984,-1.2442e-008
0.0128,0.000156984,-1.24531e-008
0.012816,0.000156984,-1.24531e-008
0.012816,0.000156984,-1.24535e-008
0.012832,0.000156984,-1.24535e-008
0.012832,0.000156984,-1.24537e-008
0.012848,0.000156984,-1.24537e-008
0.012848,0.000156984,-1.24539e-008
0.012864,0.000156984,-1.24539e-008
0.012864,0.000156984,-1.2454e-008
0.01288,0.000156984,-1.2454e-008
0.01288,0.000156984,-1.24542e-008
0.012896,0.000156984,-1.24542e-008
0.012896,0.000156984,-1.24543e-008
0.012912,0.000156984,-1.24543e-008
0.012912,0.000156984,-1.24543e-008
0.012928,0.000156984,-1.24543e-008
0.012928,0.000156984,-1.24545e-008
0.012944,0.000156984,-1.24545e-008
0.012944,0.000156984,-1.24544e-008
0.01296,0.000156984,-1.24544e-008
0.01296,0.000156984,-1.24546e-008
0.012976,0.000156984,-1.24546e-008
0.012976,0.000156984,-1.24546e-008
0.012992,0.000156984,-1.24546e-008
0.012992,0.000156984,-1.24547e-008
0.013008,0.000156984,-1.24547e-008
0.013008,0.000156984,-1.24547e-008
0.013024,0.000156984,-1.24547e-008
0.013024,0.000156984,-1.24547e-008
0.01304,0.000156984,-1.24547e-008
0.01304,0.000156984,-1.24547e-008
0.013056,0.000156984,-1.24547e-008
0.013056,0.000156984,-1.24546e-008
0.013072,0.000156984,-1.24546e-008
0.013072,0.000156984,-1.24546e-008
0.013088,0.000156984,-1.24546e-008
0.013088,0.000156984,-1.24545e-008
0.013104,0.000156984,-1.24545e-008
0.013104,0.000156984,-1.24543e-008
0.01312,0.000156984,-1.24543e-008
0.01312,0.000156984,-1.24542e-008
0.013136,0.000156984,-1.24542e-008
0.013136,0.000156984,-1.2454e-008
0.013152,0.000156984,-1.2454e-008
0.013152,0.000156984,-1.2431e-008
0.013168,0.000156984,-1.2431e-008
0.013168,0.000156984,-1.24533e-008
0.013184,0.000156984,-1.24533e-008
0.013184,0.000156984,-1.24356e-008
0.0132,0.000156984,-1.24356e-008
0.0132,0.000156984,-1.23386e-008
0.013216,0.000156984,-1.23386e-008
0.013216,0.000156984,-1.2082e-008
0.013232,0.000156984,-1.2082e-008
0.013232,0.000156984,-1.13903e-008
0.013248,0.000156984,-1.13903e-008
0.013248,0.000156984,-1.02255e-008
0.013264,0.000156984,-1.02255e-008
0.013264,0.000156984,-9.00188e-009
0.01328,0.000156984,-9.00188e-009
0.01328,0.000156984,-8.00973e-009
0.013296,0.000156984,-8.00973e-009
0.013296,0.000156984,-7.40123e-009
0.013312,0.000156984,-7.40123e-009
0.013312,0.000156984,-7.25398e-009
0.013328,0.000156984,-7.25398e-009
0.013328,0.000156984,-7.81777e-009
0.013344,0.000156984,-7.81777e-009
0.013344,0.000156984,-8.35521e-009
0.01336,0.000156984,-8.35521e-009
0.01336,0.000156984,-9.45942e-009
0.013376,0.000156984,-9.45942e-009
0.013376,0.000156984,-1.07045e-008
0.013392,0.000156984,-1.07045e-008
0.013392,0.000156984,-1.17256e-008
0.013408,0.000156984,-1.17256e-008
0.013408,0.000156984,-1.22118e-008
0.013424,0.000156984,-1.22118e-008
0.013424,0.000156984,-1.23845e-008
0.01344,0.000156984,-1.23845e-008
0.01344,0.000156984,-1.24525e-008
0.013456,0.000156984,-1.24525e-008
0.013456,0.000156984,-1.24535e-008
0.013472,0.000156984,-1.24535e-008
0.013472,0.000156984,-1.24545e-008
0.013488,0.000156984,-1.24545e-008
0.013488,0.000156984,-1.24541e-008
0.013504,0.000156984,-1.24541e-008
0.013504,0.000156984,-1.24543e-008
0.01352,0.000156984,-1.24543e-008
0.01352,0.000156984,-1.24541e-008
0.013536,0.000156984,-1.24541e-008
0.013536,0.000156984,-1.24304e-008
0.013552,0.000156984,-1.24304e-008
0.013552,0.000156984,-1.24547e-008
0.013568,0.000156984,-1.24547e-008
0.013568,0.000156984,-1.24548e-008
0.013584,0.000156984,-1.24548e-008
0.013584,0.000156984,-1.24549e-008
0.0136,0.000156984,-1.24549e-008
0.0136,0.000156984,-1.24547e-008
0.013616,0.000156984,-1.24547e-008
0.013616,0.000156984,-1.2455e-008
0.013632,0.000156984,-1.2455e-008
0.013632,0.000156984,-1.24551e-008
0.013648,0.000156984,-1.24551e-008
0.013648,0.000156984,-1.24552e-008
0.013664,0.000156984,-1.24552e-008
0.013664,0.000156984,-1.24552e-008
0.01368,0.000156984,-1.24552e-008
0.01368,0.000156984,-1.24553e-008
0.013696,0.000156984,-1.24553e-008
0.013696,0.000156984,-1.24554e-008
0.013712,0.000156984,-1.24554e-008
0.013712,0.000156984,-1.24554e-008
0.013728,0.000156984,-1.24554e-008
0.013728,0.000156984,-1.24557e-008
0.013744,0.000156984,-1.24557e-008
0.013744,0.000156984,-1.24555e-008
0.01376,0.000156984,-1.24555e-008
0.01376,0.000156984,-1.24556e-008
0.013776,0.000156984,-1.24556e-008
0.013776,0.000156984,-1.24556e-008
0.013792,0.000156984,-1.24556e-008
0.013792,0.000156984,-1.24557e-008
0.013808,0.000156984,-1.24557e-008
0.013808,0.000156984,-1.24528e-008
0.013824,0.000156984,-1.24528e-008
0.013824,0.000156984,-1.24558e-008
0.01384,0.000156984,-1.24558e-008
0.01384,0.000156984,-1.24558e-008
0.013856,0.000156984,-1.24558e-008
0.013856,0.000156984,-1.24562e-008
0.013872,0.000156984,-1.24562e-008
0.013872,0.000156984,-1.2456e-008
0.013888,0.000156984,-1.2456e-008
0.013888,0.000156984,-1.24635e-008
0.013904,0.000156984,-1.24635e-008
0.013904,0.000156984,-1.24647e-008
0.01392,0.000156984,-1.24647e-008
0.01392,0.000156984,-1.24561e-008
0.013936,0.000156984,-1.24561e-008
0.013936,0.000156984,-1.2456e-008
0.013952,0.000156984,-1.2456e-008
0.013952,0.000156984,-1.24561e-008
0.013968,0.000156984,-1.24561e-008
0.013968,0.000156984,-1.24561e-008
0.013984,0.000156984,-1.24561e-008
0.013984,0.000156984,-1.24562e-008
0.014,0.000156984,-1.24562e-008
0.014,0.000156984,-1.24562e-008
0.014016,0.000156984,-1.24562e-008
0.014016,0.000156984,-1.24562e-008
0.014032,0.000156984,-1.24562e-008
0.014032,0.000156984,-1.24563e-008
0.014048,0.000156984,-1.24563e-008
0.014048,0.000156984,-1.24563e-008
0.014064,0.000156984,-1.24563e-008
0.014064,0.000156984,-1.24277e-008
0.01408,0.000156984,-1.24277e-008
0.01408,0.000156984,-1.24563e-008
0.014096,0.000156984,-1.24563e-008
0.014096,0.000156984,-1.24564e-008
0.014112,0.000156984,-1.24564e-008
0.014112,0.000156984,-1.24564e-008
0.014128,0.000156984,-1.24564e-008
0.014128,0.000156984,-1.24564e-008
0.014144,0.000156984,-1.24564e-008
0.014144,0.000156984,-1.24565e-008
0.01416,0.000156984,-1.24565e-008
0.01416,0.000156984,-1.24565e-008
0.014176,0.000156984,-1.24565e-008
0.014176,0.000156984,-1.24565e-008
0.014192,0.000156984,-1.24565e-008
0.014192,0.000156984,-1.24565e-008
0.014208,0.000156984,-1.24565e-008
0.014208,0.000156984,-1.24565e-008
0.014224,0.000156984,-1.24565e-008
0.014224,0.000156984,-1.24568e-008
0.01424,0.000156984,-1.24568e-008
0.01424,0.000156984,-1.24566e-008
0.014256,0.000156984,-1.24566e-008
0.014256,0.000156984,-1.24567e-008
0.014272,0.000156984,-1.24567e-008
0.014272,0.000156984,-1.24567e-008
0.014288,0.000156984,-1.24567e-008
0.014288,0.000156984,-1.24567e-008
0.014304,0.000156984,-1.24567e-008
0.014304,0.000156984,-1.24567e-008
0.01432,0.000156984,-1.24567e-008
0.01432,0.000156984,-1.24567e-008
0.014336,0.000156984,-1.24567e-008
0.014336,0.000156984,-1.24568e-008
0.014352,0.000156984,-1.24568e-008
0.014352,0.000156984,-1.24568e-008
0.014368,0.000156984,-1.24568e-008
0.014368,0.000156984,-1.24568e-008
0.014384,0.000156984,-1.24568e-008
0.014384,0.000156984,-1.2586e-008
0.0144,0.000156984,-1.2586e-008
0.0144,0.000156984,-1.24569e-008
0.014416,0.000156984,-1.24569e-008
0.014416,0.000156984,-1.24569e-008
0.014432,0.000156984,-1.24569e-008
0.014432,0.000156984,-1.24555e-008
0.014448,0.000156984,-1.24555e-008
0.014448,0.000156984,-1.24569e-008
0.014464,0.000156984,-1.24569e-008
0.014464,0.000156984,-1.24569e-008
0.01448,0.000156984,-1.24569e-008
0.01448,0.000156984,-1.2457e-008
0.014496,0.000156984,-1.2457e-008
0.014496,0.000156984,-1.24577e-008
0.014512,0.000156984,-1.24577e-008
0.014512,0.000156984,-1.2457e-008
0.014528,0.000156984,-1.2457e-008
0.014528,0.000156984,-1.2457e-008
0.014544,0.000156984,-1.2457e-008
0.014544,0.000156984,-1.24571e-008
0.01456,0.000156984,-1.24571e-008
0.01456,0.000156984,-1.24571e-008
0.014576,0.000156984,-1.24571e-008
0.014576,0.000156984,-1.24571e-008
0.014592,0.000156984,-1.24571e-008
0.014592,0.000156984,-1.24571e-008
0.014608,0.000156984,-1.24571e-008
0.014608,0.000156984,-1.24571e-008
0.014624,0.000156984,-1.24571e-008
0.014624,0.000156984,-1.24571e-008
0.01464,0.000156984,-1.24571e-008
0.01464,0.000156984,-1.24572e-008
0.014656,0.000156984,-1.24572e-008
0.014656,0.000156984,-1.24574e-008
0.014672,0.000156984,-1.24574e-008
0.014672,0.000156984,-1.24572e-008
0.014688,0.000156984,-1.24572e-008
0.014688,0.000156984,-1.24572e-008
0.014704,0.000156984,-1.24572e-008
0.014704,0.000156984,-1.24571e-008
0.01472,0.000156984,-1.24571e-008
0.01472,0.000156984,-1.24573e-008
0.014736,0.000156984,-1.24573e-008
0.014736,0.000156984,-1.24573e-008
0.014752,0.000156984,-1.24573e-008
0.014752,0.000156984,-1.24578e-008
0.014768,0.000156984,-1.24578e-008
0.014768,0.000156984,-1.24574e-008
0.014784,0.000156984,-1.24574e-008
0.014784,0.000156984,-1.24573e-008
0.0148,0.000156984,-1.24573e-008
0.0148,0.000156984,-1.24573e-008
0.014816,0.000156984,-1.24573e-008
0.014816,0.000156984,-1.24603e-008
0.014832,0.000156984,-1.24603e-008
0.014832,0.000156984,-1.24576e-008
0.014848,0.000156984,-1.24576e-008
0.014848,0.000156984,-1.24574e-008
0.014864,0.000156984,-1.24574e-008
0.014864,0.000156984,-1.24574e-008
0.01488,0.000156984,-1.24574e-008
0.01488,0.000156984,-1.24574e-008
0.014896,0.000156984,-1.24574e-008
0.014896,0.000156984,-1.24574e-008
0.014912,0.000156984,-1.24574e-008
0.014912,0.000156984,-1.24575e-008
0.014928,0.000156984,-1.24575e-008
0.014928,0.000156984,-1.24575e-008
0.014944,0.000156984,-1.24575e-008
0.014944,0.000156984,-1.24575e-008
0.01496,0.000156984,-1.24575e-008
0.01496,0.000156984,-1.24575e-008
0.014976,0.000156984,-1.24575e-008
0.014976,0.000156984,-1.24575e-008
0.014992,0.000156984,-1.24575e-008
0.014992,0.000156984,-1.24575e-008
0.015008,0.000156984,-1.24575e-008
0.015008,0.000156984,-1.24575e-008
0.015024,0.000156984,-1.24575e-008
0.015024,0.000156984,-1.24534e-008
0.01504,0.000156984,-1.24534e-008
0.01504,0.000156984,-1.24555e-008
0.015056,0.000156984,-1.24555e-008
0.015056,0.000156984,-1.24576e-008
0.015072,0.000156984,-1.24576e-008
0.015072,0.000156984,-1.24576e-008
0.015088,0.000156984,-1.24576e-008
0.015088,0.000156984,-1.24577e-008
0.015104,0.000156984,-1.24577e-008
0.015104,0.000156984,-1.24577e-008
0.01512,0.000156984,-1.24577e-008
0.01512,0.000156984,-1.24576e-008
0.015136,0.000156984,-1.24576e-008
0.015136,0.000156984,-1.24577e-008
0.015152,0.000156984,-1.24577e-008
0.015152,0.000156984,-1.24578e-008
0.015168,0.000156984,-1.24578e-008
0.015168,0.000156984,-1.24577e-008
0.015184,0.000156984,-1.24577e-008
0.015184,0.000156984,-1.24577e-008
0.0152,0.000156984,-1.24577e-008
0.0152,0.000156984,-1.24577e-008
0.015216,0.000156984,-1.24577e-008
0.015216,0.000156984,-1.24577e-008
0.015232,0.000156984,-1.24577e-008
0.015232,0.000156984,-1.24577e-008
0.015248,0.000156984,-1.24577e-008
0.015248,0.000156984,-1.24566e-008
0.015264,0.000156984,-1.24566e-008
0.015264,0.000156984,-1.24578e-008
0.01528,0.000156984,-1.24578e-008
0.01528,0.000156984,-1.24579e-008
0.015296,0.000156984,-1.24579e-008
0.015296,0.000156984,-1.24578e-008
0.015312,0.000156984,-1.24578e-008
0.015312,0.000156984,-1.24578e-008
0.015328,0.000156984,-1.24578e-008
0.015328,0.000156984,-1.24578e-008
0.015344,0.000156984,-1.24578e-008
0.015344,0.000156984,-1.24578e-008
0.01536,0.000156984,-1.24578e-008
0.01536,0.000156984,-1.24578e-008
0.015376,0.000156984,-1.24578e-008
0.015376,0.000156984,-1.24578e-008
0.015392,0.000156984,-1.24578e-008
0.015392,0.000156984,-1.24578e-008
0.015408,0.000156984,-1.24578e-008
0.015408,0.000156984,-1.24579e-008
0.015424,0.000156984,-1.24579e-008
0.015424,0.000156984,-1.24579e-008
0.01544,0.000156984,-1.24579e-008
0.01544,0.000156984,-1.24579e-008
0.015456,0.000156984,-1.24579e-008
0.015456,0.000156984,-1.24579e-008
0.015472,0.000156984,-1.24579e-008
0.015472,0.000156984,-1.24579e-008
0.015488,0.000156984,-1.24579e-008
0.015488,0.000156984,-1.24582e-008
0.015504,0.000156984,-1.24582e-008
0.015504,0.000156984,-1.24579e-008
0.01552,0.000156984,-1.24579e-008
0.01552,0.000156984,-1.24579e-008
0.015536,0.000156984,-1.24579e-008
0.015536,0.000156984,-1.2458e-008
0.015552,0.000156984,-1.2458e-008
0.015552,0.000156984,-1.2458e-008
0.015568,0.000156984,-1.2458e-008
0.015568,0.000156984,-1.24579e-008
0.015584,0.000156984,-1.24579e-008
0.015584,0.000156984,-1.2458e-008
0.0156,0.000156984,-1.2458e-008
0.0156,0.000156984,-1.2458e-008
0.015616,0.000156984,-1.2458e-008
0.015616,0.000156984,-1.2458e-008
0.015632,0.000156984,-1.2458e-008
0.015632,0.000156984,-1.2458e-008
0.015648,0.000156984,-1.2458e-008
0.015648,0.000156984,-1.2458e-008
0.015664,0.000156984,-1.2458e-008
0.015664,0.000156984,-1.2458e-008
0.01568,0.000156984,-1.2458e-008
0.01568,0.000156984,-1.24581e-008
0.015696,0.000156984,-1.24581e-008
0.015696,0.000156984,-1.24581e-008
