"Time","FMU"
0.00037159841554671862,276.65302660391285
0.00037214556062828582,276.64398395092263
0.00037278570160263562,276.63340483597312
0.00037347476164893668,276.62201785133385
0.00037409682757059075,276.61173848619717
0.000374625135405913,276.60300881693439
0.00037513968385823136,276.59450684566377
0.00037573344218487563,276.58469649412149
0.00037641919420995093,276.57336673794651
0.00037709023273634464,276.56228065315884
0.00037765544289244002,276.55294338230777
0.0003781574629759248,276.54465035379741
0.00037870197102066611,276.53565581794811
0.00037935357106495864,276.52489276680058
0.00038005604098957088,276.5132900637808
0.00038067601114327428,276.50305053759661
0.00038119195864788266,276.49452944361144
0.00038169812974685354,276.48617014485353
0.00038229645535233213,276.47628936253886
0.00038299651457346856,276.46472913359349
0.00038367348027962424,276.45355085683036
0.00038423017674831688,276.44435895031427
0.00038472116464939869,276.43625232661765
0.00038526367438576793,276.42729539888649
0.00038592511281185211,276.41637545724052
0.00038663879759365493,276.40459360090261
0.00038725673309636919,276.39439295824849
0.0003877625187993649,276.38604401363239
0.00038826197206254047,276.37779992696795
0.00038886391171837488,276.36786461226046
0.00038957542248731566,276.35612138587851
0.00039025704262365013,276.34487211867531
0.00039080710132380678,276.33579455116211
0.00039128958153379075,276.32783255410237
0.0003918304479709215,276.31890742026911
0.00039249910027730614,276.30787415703082
0.0003932212508619134,276.2959587980011
0.00039383785496967873,276.28578548555674
0.00039433632160061562,276.27756168548183
0.00039483076145705126,276.26940464673567
0.00039543489966975347,276.25943829789622
0.00039615445506920369,276.24756857021623
0.00039670018674089092,276.23856668620641
0.00039724591841257815,276.22956520084944
0.00039787498096050596,276.2191897226856
0.00039855585537334961,276.20796028116541
0.00039918344013042652,276.19761028055234
0.00039972249587041041,276.18872070574736
0.00040024090714667945,276.18017194840957
0.00040082713317929558,276.17050534224836
0.00040150107267669964,276.15939295376711
0.00040217143721988535,276.14834012119587
0.00040274684224206862,276.13885344718199
0.00040325693072573146,276.13044401920217
0.00040379887176304546,276.12150985030826
0.00040443906046081591,276.11095653407483
0.00040513451470853732,276.09949281431437
0.0004057611632429988,276.0891638380084
0.00040628734456913101,276.08049126524583
0.00040679611061556062,276.07210609263905
0.00040738637329530968,276.06237818584702
0.00040807549407509723,276.05102163814433
0.00040875330663335633,276.03985208270905
0.00040932010635256469,276.03051237303225
0.00040981783236296321,276.02231122226692
0.0004103568127250902,276.01343069826333
0.00041100741385029747,276.00271158516244
0.00041171586661923937,275.99103998968911
0.00041234109045943247,275.98074014765638
0.00041285584878494099,275.97226050355931
0.00041335647797819585,275.96401396150117
0.0004139504175066535,275.95423082909667
0.00041465264480980554,275.94266465585275
0.00041533648671596873,275.93140196161306
0.00041589586496719173,275.92218963454485
0.00041638343562697827,275.91416025286878
0.00041692011436099364,275.90532253587577
0.00041757909947033535,275.89447129779279
0.0004182979579358966,275.8826348419102
0.00041892195471403694,275.87236092964457
0.00041942781724810089,275.86403246128839
0.00041992214055418562,275.85589432033407
0.00042051870576952322,275.84607340776739
0.00042123085359906467,275.8343503796325
0.00042191934323099125,275.8230174797215
0.00042247333019336259,275.81389904913505
0.00042295342401305926,275.80599722383232
0.00042348820634741818,275.79719566784411
0.00042415290580488115,275.78625647295644
0.00042487929627411773,275.77430272210313
0.00042550274463573715,275.76404362085776
0.00042600255677901306,275.75581940296536
0.00042649231455734176,275.74776096982316
0.00042709021149000816,275.73792368620059
0.00042780894264496242,275.72609897291812
0.00042835971739498354,275.71703801092957
0.00042891049214500467,275.70797748139324
0.00042953892685324848,275.6976399341201
0.00043021308455066078,275.68655088573212
0.00043083620969802276,275.6763018368062
0.00043137782636593292,275.66739387607151
0.00043190223852208139,275.65876927822205
0.00043249145555053356,275.64907935575559
0.00043316115443994108,275.6380664804089
0.00043382449159808469,275.62715885615506
0.00043439880161880309,275.61771566633621
0.0004349138639780396,275.60924707029687
0.00043546129973666891,275.60024661379919
0.00043610140121812246,275.58972317753836
0.00043678993934830442,275.57840409075891
0.00043741153665019853,275.56818605329869
0.00043793985278722759,275.55950184445277
0.00043845474162623608,275.5510387362043
0.00043904873472617388,275.54127588711759
0.00043973419199298282,275.53001037272247
0.00044040458589889351,275.51899308548866
0.00044096950559599545,275.50970967417425
0.00044147174977750357,275.50145660924278
0.00044201666846118543,275.49250271653659
0.00044266833612708977,275.48179533443698
0.00044337022207803967,275.47026352208957
0.00044398958087908853,275.46008820820219
0.00044450548228494032,275.45161300210714
0.00044501207272522244,275.44329113523941
0.00044561078113619087,275.43345651194494
0.00044631059883720861,275.42196169330606
0.0004469867893941436,275.4108556438714
0.0004475430683350387,275.40171957886571
0.00044803428016555171,275.39365252390974
0.0004485773320056707,275.3847345260599
0.00044923898893521543,275.37386938227672
0.00044995204887233006,275.36216086635739
0.00045056920524969767,275.35202770221326
0.00045107485831109276,275.34372574355081
0.00045157480127166973,275.33551790650574
0.00045217729529428518,275.32562692381123
0.00045288865622956882,275.31394939404055
0.00045356937081351831,275.30277564947733
0.0004541188579117257,275.29375646965809
0.00045460154018039364,275.28583418174043
0.0004551430827412986,275.27694622889561
0.00045581213258055362,275.26596619182214
0.00045653363819144274,275.25412602909341
0.00045714928370711944,275.24402368103529
0.00045764751081794344,275.23584850728571
0.00045814250073565696,275.22772681777428
0.00045874737103905589,275.21780273073739
0.00045946689069938687,275.20599830728548
0.00046001188694121857,275.19705762632725
0.00046055688318305028,275.18811738981333
0.00046118595510761612,275.17779851056719
0.0004618676214750976,275.16661757643834
0.00046249568295337749,275.15631650568326
0.00046303431289587704,275.14748270660243
0.00046355188948063556,275.13899460367639
0.0004641376842919632,275.12938822783372
0.00046481208704512447,275.11832942072613
0.00046548322603524487,275.10732481240257
0.00046605865076612815,275.09789016299925
0.00046656804501708652,275.08953856433533
0.00046710927387321702,275.08066546135092
0.00046774942672665694,275.07017113332142
0.00046844562067600392,275.0587588001211
0.00046907274184781089,275.04847936739549
0.00046959856400810617,275.03986083233497
0.00047010656294753475,275.03153482807511
0.00047069637037253765,275.02186848922889
0.00047138584824857815,275.01056932276197
0.00047206437781213657,274.99945028172272
0.00047263125628485537,274.99016139952346
0.00047312840348851751,274.9820155373377
0.00047366671151386245,274.97319567025278
0.00047431716533851716,274.96253894721053
0.00047502622256459233,274.95092282826494
0.00047565192620924949,274.94067288453766
0.00047616645847100788,274.93224453859449
0.00047666643175622923,274.92405506444896
0.00047725987197267116,274.91433511392222
0.00047796227539441698,274.90283115175498
0.00047864674428095409,274.89162164721193
0.00047920629931471318,274.88245838172952
0.00047969345210370268,274.87448116481539
0.00048022950912176416,274.86570355231549
0.00048088820496684374,274.85491840576242
0.00048160748778861462,274.84314199954946
0.00048223197487247345,274.83291827389587
0.00048273776940910675,274.82463815012352
0.00048323156576069956,274.81655482233731
0.0004838275916167334,274.80679852160085
0.00048453971765517035,274.79514250285092
0.00048522873009375865,274.7838655489054
0.00048578299179614167,274.77479456919008
0.00048626283068375702,274.76694196677636
0.00048679705071082022,274.75819983046779
0.00048746134002229636,274.74732981596094
0.00048818797843047646,274.73544034042123
0.00048881191302097796,274.72523198676771
0.00048931179269712797,274.71705376174958
0.00048980114581027975,274.70904812990489
0.00049039849075204411,274.69927629507066
0.00049111704016835194,274.68752243517531
0.00049166815301478596,274.67850800501787
0.00049221926586121999,274.66949404589917
0.00049284759595136641,274.65921770248229
0.00049352116149194701,274.64820221367984
0.00049414385813709464,274.63801926162819
0.00049468560788776294,274.62916052362925
0.00049521045089368724,274.6205786814574
0.00049579986972306939,274.61094145444872
0.00049646916871020122,274.59999881158683
0.00049713185031050381,274.58916504657134
0.0004977059837616419,274.5797794529754
0.00049822140006536319,274.57135417038427
0.00049876926583595322,274.56239890511534
0.00049940932367188978,274.5519372867671
0.00050009720159944061,274.54069477180678
0.00050071826785157549,274.53054484630559
0.00050124669012257411,274.52190945230933
0.00050176207726431105,274.5134874970874
0.00050235638107420813,274.50377647846983
0.00050304146189628215,274.49258283519265
0.00050371109394106478,274.48164232244409
0.00050427574508730185,274.47241754387085
0.00050477834755024618,274.46420688318756
0.00050532380069943168,274.45529664956376
0.00050597554109388387,274.4446507760984
0.00050667672873811625,274.43319794980778
0.00050729542298965605,274.42309316819461
0.00050781135743373901,274.41466716416852
0.00050831850006461722,274.40638515191392
0.00050891766526212101,274.39660086481103
0.00050961718677848241,274.38517848737695
0.00051029250870862619,274.37415199216224
0.00051084838254077699,274.36507635603334
0.00051133992210318383,274.35705149780296
0.0005118836219231719,274.34817551667595
0.00051254552086134157,274.33737054651868
0.00051325787747667643,274.32574266756649
0.00051387420924211766,274.31568285969377
0.00051437978192213991,274.30743131686233
0.000514880317120442,274.29926238951191
0.00051548343887082072,274.28941973613809
0.0005161946299418465,274.27781418306586
0.00051687437293597112,274.26672256246633
0.00051742328840887223,274.25776623713415
0.0005179062429676672,274.24988655106841
0.00051844854810078125,274.24103896596637
0.0005191180368814952,274.23011705121667
0.0005198388569834226,274.21835852111883
0.0005204535074255401,274.20833255682163
0.00052095152195997174,274.20020955640354
0.00052144713441903729,274.19212612640899
0.00052205280573169139,274.18224816796078
0.00052277229976361694,274.17051461959034
0.00052331655301342055,274.16163945387251
0.00052386080626322417,274.15276475887936
0.00052448989977460221,274.14250722947037
0.0005251724079892488,274.13137947155417
0.00052580099894503746,274.12113144755659
0.00052633922116176362,274.11235722001601
0.0005268559513287172,274.10393379492717
0.00052744130403750158,274.09439223999038
0.00052811619815440231,274.08339179076239
0.00052878817792716517,274.07243956507392
0.00052936366766456907,274.06306054917081
0.00052987236757161889,274.05477047699986
0.0005304128586642601,274.0459627692764
0.00053105297069741639,274.03553226649854
0.00053174996086776348,274.02417568910613
0.00053237762891785595,274.01394929213461
0.00053290311860197453,274.00538813885237
0.00053341032636046036,273.99712524875474
0.0005339996453239855,273.98752520642108
0.0005346895000275893,273.97628813593309
0.00053536883232981091,273.96522320886953
0.0005359358539196266,273.95598815766124
0.00053643242038362959,273.9479010279104
0.00053697000939198307,273.93914624584568
0.00053762029013290874,273.92855686672925
0.00053833001606489708,273.91700023588629
0.00053895629924173376,273.90680299269872
0.00053947064230381312,273.898428846363
0.00053996992177652756,273.89030035952317
0.00054056280425432879,273.88064849399865
0.00054126539358097454,273.86921137891568
0.00054195059716051551,273.85805804055087
0.00054251041466277336,273.84894622155525
0.00054299714599621461,273.84102439162569
0.00054353251180333994,273.83231144697629
0.00054419086959684728,273.82159746923651
0.0005449106493139145,273.80988472020056
0.00054553575406062176,273.79971326224177
0.00054604152857227681,273.79148395819516
0.00054653474571775349,273.78345936706239
0.00054713014727113718,273.77377276712946
0.00054784225018701801,273.76218829861625
0.00054853191592173179,273.75096961458166
0.00054908656043889414,273.74194785434076
0.00054956613976249902,273.73414749155705
0.00055009970493057156,273.72546948322804
0.00055076351108274233,273.71467384943315
0.00055149047758560222,273.70285183766725
0.00055211505391236323,273.69269558591242
0.00055261506111639841,273.68456540848746
0.00055310394362654712,273.67661650913425
0.00055370062491493573,273.66691539601811
0.00055441897868818528,273.65523683760557
0.0005549705606616277,273.6462701178167
0.00055552214263507012,273.63730388822609
0.00055615036123612331,273.62709249067348
0.00055682319422314388,273.61615661272788
0.00055744538584353621,273.60604448268884
0.0005579873539766553,273.59723668842395
0.00055851278158231855,273.58869815468108
0.00055910247407342962,273.57911580578752
0.00055977128105955966,273.56824854580651
0.00056043317234133949,273.55749436760243
0.00056100713843452402,273.54816933934319
0.0005615230448368575,273.53978804039775
0.00056207146855109585,273.5308789435208
0.00056271147474155729,273.52048271084277
0.00056339855153921176,273.50932260116468
0.0005640190130800773,273.49924517030695
0.0005645476238079172,273.49066005507899
0.00056506365654757139,273.48227965294387
0.0005656583432302768,273.47262243945858
0.00056634296212068212,273.46150550950665
0.00056701170308942562,273.45064713820085
0.00056757609119208023,273.44148371026392
0.00056807917578548023,273.43331604234743
0.00056862528568423192,273.42445031378986
0.00056927710237857847,273.41386913698449
0.00056997746488455256,273.40250066353491
0.00057059542125960925,273.39247048691641
0.0005711114548336161,273.38409511303439
0.00057161928218809157,273.37585334863547
0.0005722189823417071,273.36612107496177
0.00057291814476209376,273.35477540524573
0.0005735924801991948,273.34383336441601
0.00057414794114120924,273.33482078160495
0.00057463990925850079,273.32683881259413
0.0005751843724812112,273.31800558946503
0.00057584653905922616,273.30726342504727
0.00057655809073699454,273.29572088861602
0.00057717352194459122,273.28573824427554
0.00057767905504777428,273.27753866788163
0.00057818029527225583,273.2694091285415
0.00057878413194348461,273.25961613248791
0.0005794951220700269,273.24808608236691
0.00058017378997824495,273.23708096075273
0.00058072210809684819,273.22819010513842
0.00058120540823333982,273.22035390470887
0.00058174858354361099,273.21154734252025
0.00058241856127775791,273.20068557564383
0.0005831386231025101,273.18901264826985
0.00058375219980962261,273.17906661356938
0.00058425001645628222,273.17099748857345
0.00058474634370273492,273.16295290428587
0.00058535291004882875,273.1531220806566
0.00058607237800903432,273.1414621942136
0.00058661584727225373,273.13265514377179
0.00058715931653547315,273.12384857094293
0.00058778844001904171,273.11365462253792
0.0005884718666543464,273.10258150290548
0.00058910105334163956,273.09238786574321
0.00058963886438059051,273.08367513951293
0.00059015470053670456,273.07531885340745
0.00059073958073333583,273.06584460900302
0.00059141500762931599,273.05490432228044
0.00059208791782304536,273.04400553341333
0.00059266351250455247,273.03468349589491
0.00059317148815600832,273.02645702649494
0.00059371118772333917,273.01771725747238
0.00059435124980454176,273.00735285148107
0.00059504911349839216,272.99605322918228
0.00059567741204873202,272.98588066028566
0.00059620257773413971,272.97737837003564
0.00059670894140471302,272.96918090126326
0.0005972977220963854,272.95964971275509
0.00059798798110571275,272.94847650517318
0.00059866821758467414,272.93746628497252
0.00059923544153854221,272.92828584236923
0.00059973140299945894,272.92025919929404
0.0006002682047935358,272.91157204363446
0.00060091828035647782,272.90105238198475
0.00060162875037827047,272.88955618455583
0.0006022557175974848,272.87941183238587
0.00060276989559200243,272.8710928874371
0.00060326842353332496,272.86302755387698
0.00060386067632614072,272.85344643296463
0.00060456346134615065,272.84207792024256
0.00060524951359608632,272.83098085159048
0.00060580967500630889,272.82192066209689
0.00060629596770236374,272.81405565384375
0.00060683055878989016,272.80540993621662
0.0006074885214697297,272.79476961408574
0.00060820887087557841,272.78312119783789
0.00060883472011845872,272.77300157626456
0.0006093405152234855,272.76482362211391
0.00060983309047088659,272.75685980958178
0.00061042777336521538,272.74724567131159
0.00061113984492502298,272.73573447966226
0.00061183029079625942,272.72457366388375
0.00061238542174511259,272.71560072313355
0.00061286473105007407,272.70785373578383
0.00061339754264638638,272.69924243484212
0.00061406078456993261,272.68852375730108
0.00061478814997329746,272.67676959155574
0.00061528834066449203,272.66868704456039
0.00061578853135568659,272.66060489997238
0.00061641926717460947,272.65041396420895
0.0006171575980545305,272.63848540423703
0.00061767720763601891,272.63009105645557
0.00061819681721750732,272.62169714257709
0.00061883074700611388,272.61145705659993
0.0006195480238768078,272.59987141498146
0.00062019712102360462,272.58938774209344
0.00062072074643308185,272.58093107648494
0.00062120852828598109,272.57305368818243
0.00062178044684333669,272.56381802823574
0.00062247505201453454,272.55260186219999
0.00062317951297971585,272.54122733983559
0.00062375917045756851,272.53186854381448
0.00062424540711222278,272.52401847889837
0.00062476168374662696,272.51568384729302
0.00062540063273089797,272.50536941761658
0.00062612676282956922,272.49364843415367
0.00062664410505708942,272.48529815972648
0.00062716144728460963,272.47694831387901
0.00062779284075927216,272.46675827419784
0.00062851056352845425,272.45517574356757
0.00062916276942342596,272.44465123176758
0.00062968809392400756,272.43617467352925
0.0006301746996774444,272.42832326895234
0.00063074374382497678,272.4191421975396
0.00063143671386594463,272.40796237997063
0.00063214342766561857,272.3965616219258
0.00063272606889340293,272.38716301148941
0.00063321269911872794,272.37931357402863
0.00063372660092522813,272.3710246511892
0.00063436266518666201,272.36076590605518
0.00063508905724491392,272.34905110091501
0.00063560837307676053,272.34067640985285
0.00063612768890860714,272.3323021487418
0.00063675915198520142,272.32212002904055
0.00063747447838483995,272.31058641024384
0.00063812483340678521,272.3001010695944
0.00063865083006529487,272.29162118764549
0.00063913944760833749,272.2837443095292
0.00063970981467305007,272.27455004885303
0.00064040191487565524,272.26339415690683
0.00064110623476796148,272.25204207891267
0.00064168805541473515,272.24266501230909
0.00064217589963612529,272.23480295619311
0.0006426916372579539,272.22649178342613
0.00064332839309424398,272.21623097039918
0.0006440531305895252,272.20455318604536
0.00064457243576493341,272.1961860703791
0.00064509174094034161,272.18781938239334
0.0006457228612028027,272.17765178211414
0.00064643787361294374,272.16613340836346
0.00064708836706158098,272.15565509561799
0.00064761470053763129,272.14717727343566
0.00064810346594390404,272.1393049648517
0.00064867363810225756,272.13012195464233
0.00064936537193710758,272.1189818012873
0.00065006962513134705,272.1076408047424
0.00065065172811091469,272.09826745537106
0.00065113981509808301,272.09040841688494
0.00065165550897076918,272.0821052688093
0.00065229196897569118,272.07185825306084
0.00065301647681972061,272.06019444356326
0.00065353605306300779,272.0518303256045
0.00065405562930629497,272.04346663316954
0.00065468670109119402,272.03330875325497
0.00065540132440680351,272.02180676550262
0.00065605157690371918,272.01134153590158
0.00065657805535957641,272.00286882563137
0.00065706712509360085,271.99499853105215
0.00065763744961245619,271.98582112875545
0.00065832899647577084,271.97469375734295
0.00065903289595920195,271.96336839678679
0.00065961492532129993,271.95400444776038
0.00066010322216936937,271.94614891940836
0.00066061916811599919,271.93784898950315
0.00066125567393209451,271.92761020957624
0.00066197990232797041,271.91596110354834
0.00066249951979959593,271.90760363989955
0.00066301913727122145,271.89924659889039
0.00066365014937609342,271.88909855887113
0.00066436465899176835,271.87760844990999
0.00066501488630029586,271.86715276536694
0.00066554143364234194,271.85868634423321
0.00066603057384828157,271.85082178500534
0.00066660089506959607,271.84165244185004
0.00066729235505566726,271.83053616986848
0.00066799617940495998,271.81922188739043
0.00066857823133281865,271.80986573259304
0.00066906659618862164,271.80201595139164
0.00066958257888779561,271.7937226553351
0.00067021904940473161,271.78349335106225
0.00067094319194832281,271.7718557548169
0.00067146285100424001,271.76350488706368
0.0006719825100601572,271.75515443871791
0.00067261350236062442,271.74501552992558
0.00067332793521348146,271.7335366274865
0.00067397812085692559,271.72309068264627
0.00067450469677288009,271.71463114360773
0.00067499388930076143,271.70677256035538
0.00067556422970126509,271.69761085310728
0.00067625564568468634,271.68650491365293
0.00067695940241722908,271.67520150865727
0.00067754144304103218,271.66585362789033
0.00067802984669640886,271.65801001008464
0.00067854587095520706,271.64972321353991
0.00067918234080894971,271.63950275555146
0.00067990642408523284,271.62787615707873
0.00068042609210060528,271.61953235040835
0.00068094576011597772,271.61118895951284
0.00068157673802199587,271.6010590210027
0.00068229113984835709,271.58959050487806
0.00068294131178522986,271.57915377294
0.00068346789846700196,271.57070134000367
0.00068395710683961432,271.56284926113523
0.0006845274481855864,271.55369541432816
0.00068521884204656249,271.54259937125443
0.00068592257233491335,271.53130609527511
0.00068650460952582152,271.52196629044494
0.00068699302663059183,271.51412918355766
0.00068750906254922599,271.50584930333667
0.00068814552631155633,271.49563769917506
0.00068886958278925386,271.48402148483842
0.00068938925410893766,271.47568476443706
0.00068990892542862147,271.46734845582199
0.00069053989564957837,271.45722729880907
0.00069125427987242762,271.44576886079568
0.00069190444076417171,271.43534121436238
0.00069243102936572467,271.42689596099041
0.00069292024457843582,271.41905046719489
0.00069349058688825864,271.40990440537587
0.00069418196868716985,271.39881800505935
0.00069488568099162421,271.38753462776583
0.00069546771138931569,271.37820287447215
0.00069595613331894287,271.37037235119618
0.00069647217629301757,271.36209939142009
0.00069710863798104722,271.35189648969771
0.00069783267731492605,271.34029040460467
0.00069835234633923351,271.33196078856628
0.00069887201536354096,271.32363157997031
0.00069950297991185713,271.31351908397937
0.00070021735549263885,271.302070479723
0.00070086750986874519,271.29165175410225
0.00070139409634167437,271.28321367046487
0.00070188331163057002,271.27537480053815
0.00070245365233196548,271.26623648321521
0.00070314502703041867,271.25515954619931
0.00070384872882387221,271.24388584534819
0.00070443075304218008,271.23456204870575
0.00070491917468536831,271.22673811949414
0.00070543521962810425,271.21847208589713
0.00070607167919778456,271.20827779313379
0.00070679570783359,271.19668162587493
0.000707315372829193,271.18835906417843
0.000707835037824796,271.18003690523216
0.00070846599806199744,271.16993295305713
0.00070918036854226247,271.15849401716122
0.00070983051763887951,271.14808409311479
0.00071035710006570887,271.13965312905555
0.00071084631299524453,271.13182084660775
0.00071141665166650871,271.12269019221509
0.00071210802162331092,271.1116225729848
0.00071281171551399738,271.10035839643615
0.00071339373326058299,271.09104246941257
0.00071388215252403192,271.08322509060338
0.00071439819788488121,271.07496592619907
0.00071503465591930696,271.06478013158102
0.00071575867645757793,271.05319372424583
0.00071627833638456082,271.04487814974777
0.00071679799631154371,271.03656297296095
0.00071742895280738203,271.02646745288877
0.00071814332012067495,271.01503803763921
0.00071879346485070363,271.0046367936996
0.00071932004237729348,270.99621287594027
0.00071980925160191949,270.98838712144254
0.00072037958783179902,270.97926404169647
0.00072107095420816418,270.96820560606795
0.00072177464179026373,270.95695080994619
0.00072235665317558139,270.94764265239019
0.00072284506900504079,270.93983175802725
0.00072336111379464466,270.93157939088246
0.00072399757040555839,270.92140198386863
0.00072472158429582136,270.90982518876723
0.00072524123878791517,270.90151651756366
0.00072576089328000898,270.89320823868695
0.00072639184636701299,270.88312103559855
0.00072710621138139453,270.87170100221522
0.00072775635212496284,270.86130831802717
0.00072828292438826138,270.85289135938086
0.00072877212937401739,270.84507205468162
0.00072934246305935704,270.83595644983296
0.00073003382642735769,270.82490706517535
0.00073073750841256484,270.8136615117229
0.00073131951348427422,270.80436101783539
0.000731807925440561,270.79655652650689
0.00073232396927581131,270.78831086906018
0.00073296042457962011,270.77814173176148
0.00073368443251023202,270.76657440514612
0.00073420408141662205,270.75827254393727
0.00073472373032301209,270.74997106932653
0.0007353546801753927,270.73989206343356
0.00073606904333675227,270.72848127174876
0.00073671918032967344,270.7180970218476
0.00073724574720266376,270.70968692532784
0.00073773494771336924,270.70187398191086
0.00073830527880556812,270.6927657448195
0.0007389966394583771,270.68172527508051
0.00073970031625154463,270.67048882343079
0.00074028231509913752,270.66119588010162
0.00074077072299878321,270.65339770071915
0.00074128676568441059,270.64515865650213
0.00074192321972986074,270.63499766484671
0.00074264722208409431,270.62343965960264
0.00074316686538480144,270.61514450706443
0.00074368650868550856,270.60684973505204
0.00074431745541287807,270.59677880040329
0.00074503181693779807,270.58537710577394
0.00074568195031106952,270.57500115895914
0.00074620851177524636,270.566597819837
0.0007466977077408368,270.55879114094625
0.00074726803624327253,270.54969015713499
0.00074795939433794584,270.5386584605597
0.00074866306615901099,270.52743096478855
0.00074924505886592098,270.51814545237283
0.00074973346265622565,270.51035348618689
0.00075024950411647917,270.50212095093281
0.00075088595694002393,270.49196797379057
0.00075160995393369363,270.48041913723813
0.00075212959165886549,270.4721305853256
0.00075264922938403736,270.46384240752371
0.00075328017305956087,270.4537794115642
0.00075399453306213341,270.4423866628498
0.00075464466290483167,270.43201888118836
0.00075517121899095537,270.42362218795228
0.00075566041041033756,270.41582167015895
0.00075623073634159316,270.40672781841329
0.00075692209196915998,270.3957047464329
0.00075762575895763258,270.38448605389573
0.00075820774560783502,270.37520784611974
0.00075869614529308822,270.36742198791183
0.00075921218549952828,270.35919585072253
0.0007598486371248657,270.34905074992326
0.00076057262889646306,270.3375109223856
0.00076109226109996716,270.32922885676635
0.00076161189330347127,270.32094715849996
0.00076224283398240635,270.31089196178516
0.00076295719252454197,270.29950800055428
0.00076360731890076985,270.28914823912055
0.00076413386966012588,270.28075807394686
0.00076462305656508289,270.27296360773721
0.00076519337995208548,270.26387676022568
0.00076588473317059941,270.25286215693961
0.00076658839542179038,270.2416521077036
0.00076717037609422419,270.23238107176451
0.00076765877170470334,270.22460121035328
0.00076817481065356494,270.21638135407181
0.00076881126109955083,270.20624398429112
0.00076953524774616149,270.19471299853234
0.00077005487448939501,270.1864372988552
0.00077057450123262853,270.17816195943163
0.00077120543895973994,270.16811441552085
0.0007719197960784056,270.15673907562859
0.0007725699190394348,270.14638718232254
0.00077309646453029999,270.13800342130241
0.00077358564696517298,270.13021489141249
0.0007741559678367373,270.12113491380126
0.00077484731868729872,270.1101286157346
0.00077555097627391031,270.09892704224671
0.00077613295104256416,270.08966303882244
0.00077662134261847983,270.08188905732976
0.00077713738031626352,270.07367535878114
0.00077777382959827175,270.06354556753047
0.00077849781119506919,270.05202324845749
0.00077901743254037126,270.04375378846856
0.00077953705388567334,270.03548468129281
0.00078016798869927264,270.02544463669676
0.00078088234441861049,270.01407774410455
0.00078153246400755757,270.00373355958959
0.00078205900428876237,269.99535607284253
0.00078254818230172145,269.98757335840742
0.00078311850068643824,269.97850010990533
0.00078380984920081471,269.96750194590021
0.00078451350218207482,269.9563086728549
0.0007850954711153262,269.94705155612615
0.00078558385869959468,269.93928333210306
0.00078609989515726749,269.93107566219726
0.00078673634328855016,269.92095328981515
0.00078746031989750662,269.90943945435311
0.00078797993590479524,269.90117610195983
0.00078849955191208387,269.89291309459878
0.00078913048384587708,269.88288038876271
0.00078984483818325744,269.87152176145645
0.00079049495443766246,269.86118511913139
0.0007910214895655856,269.85281377086369
0.00079151066320427572,269.84503674549728
0.00079208097912930326,269.83597007888682
0.00079277232533363684,269.82497987005746
0.00079347597376003883,269.81379471433519
0.00079405793692059452,269.80454433199878
0.00079454632055532125,269.79678173749119
0.00079506235578528602,269.78857996128261
0.00079569880277749287,269.77846484093976
0.00079642277445175378,269.76695929797683
0.00079694238517702691,269.7587019152827
0.00079746199590230004,269.75044486949992
0.00079809292498631619,269.7404193348022
0.00079880727795518676,269.72906878276132
0.00079945739090823802,269.7187395087546
0.00079998392093544161,269.71037415729216
0.00080047309024499323,269.70260268912887
0.00080104340373553197,269.69354245078631
0.00080173474765210897,269.68256001050548
0.0008024383915676914,269.67138278115146
0.00080302034901261307,269.66213897443168
0.00080350872873747366,269.65438187601706
0.00080402476275215991,269.64618585273769
0.00080466120861558111,269.63607781044624
0.00080538517540160626,269.62458036081489
0.00080590478089629389,269.61632880414066
0.00080642438639098152,269.60807757591778
0.00080705531265205918,269.59805903767528
0.00080776966426333808,269.58671636286607
0.00080841977394447871,269.57639427603959
0.00080894629891908431,269.56803477384955
0.00080943546394119856,269.56026872556976
0.00081000577502027076,269.55121475548157
0.00081069711666840723,269.54023988938116
0.00081140075611185129,269.52907038760281
0.00081198270789258943,269.51983299126363
0.00081247108374409569,269.51208125007309
0.00081298711655532695,269.50389083315395
0.0008136235612990491,269.49378968777938
0.00081434752323765089,269.48230012425563
0.00081486712354833437,269.4740542441553
0.00081538672385901784,269.46580868370779
0.00081601764732104609,269.45579696018621
0.0008167319975837771,269.44446195656707
0.00081738210401901819,269.43414686852611
0.0008179086239844649,269.42579306223189
0.00081839778475702347,269.41803229107876
0.00081896809344539085,269.40898442285516
0.00081965943284184985,269.39801692883509
0.00082036306784704716,269.38685494800882
0.0008209450140095212,269.3776237903657
0.00082143338602070454,269.36987726209975
0.00082194941763939007,269.3616922991875
0.00082258586127136523,269.35159786246157
0.00082330981839823377,269.34011596977325
0.00082382941356655903,269.33187561104717
0.00082434900873488428,269.32363556283775
0.00082497992941893742,269.3136304652636
0.00082569427834061713,269.30230291879599
0.00082634438155271435,269.29199463390097
0.00082687089654767351,269.28364636429581
0.00082736005310457409,269.27589072208923
0.00082793035942070787,269.26684878297772
0.00082862169657991883,269.25588845121825
0.00082932532717626742,269.24473377690072
0.00082990726776092775,269.235508679833
0.0008303956359612067,269.22776721477538
0.00083091166639720341,269.21958754774624
0.00083154810892428624,269.20949962428125
0.00083227206127028225,269.19802517911933
0.00083279165133293717,269.18979018082661
0.00083331124139559209,269.18155548357703
0.0008339421593200133,269.17155681615111
0.00083465650690673319,269.16023650481418
0.00083530660691526779,269.14993482019435
