"time","iAC[2]","Losses","iAC[3]","uDC","uAC[3]","iAC[1]","uAC[1]","uAC[2]"
1.54000000000000E-02,2.96301637060395E+02,2.36233927998388E+03,2.81746054344901E+01,5.37692142450920E+02,5.42043709562997E+02,-3.24476242494885E+02,-5.42311836326497E+02,2.68126763499140E-01
1.56000000000000E-02,8.54743869163711E+01,1.71222860700428E+03,1.12700498611506E+02,5.34491678916947E+02,5.38801477007931E+02,-1.98174885527877E+02,-5.38774250923462E+02,-2.72260844690209E-02
1.58000000000000E-02,2.63539682222251E-01,1.43328291669025E+03,1.60521302693509E+02,5.29983832907443E+02,5.34304070764608E+02,-1.60784842375731E+02,-3.98922008263139E+02,-1.35382062501469E+02
1.60000000000000E-02,2.03765094262795E-01,1.54214268434713E+03,1.89146584012945E+02,5.25607624824434E+02,5.29985062164867E+02,-1.89350349107208E+02,-3.66875180096276E+02,-1.63109882068591E+02
1.62000000000000E-02,1.43186220281300E-01,1.75283015270591E+03,2.36850078281187E+02,5.21744815128561E+02,5.26217606508922E+02,-2.36993264501468E+02,-3.34701984988149E+02,-1.91515621520772E+02
1.64000000000000E-02,8.20423387455296E-02,2.05219850672686E+03,2.98871701336140E+02,5.18618606286055E+02,5.23215385897073E+02,-2.98953743674886E+02,-3.02628903342430E+02,-2.20586482554644E+02
1.66000000000000E-02,2.05746710104581E-02,2.42337337677042E+03,3.70110671090391E+02,5.16386314189793E+02,5.21125514594816E+02,-3.70131245761402E+02,-2.70850103089962E+02,-2.50275411504854E+02
1.68000000000000E-02,-4.09741953845074E-02,2.84372235082478E+03,4.45256699208797E+02,5.15135493352855E+02,5.20024926616657E+02,-4.45215725013413E+02,-2.39525345128998E+02,-2.80499581487659E+02
1.70000000000000E-02,-1.02361355663164E-01,3.28401645832064E+03,5.18926376676977E+02,5.14882317423503E+02,5.19919029014155E+02,-5.18824015321313E+02,-2.08778785494869E+02,-3.11140243519286E+02
1.72000000000000E-02,-1.63344540333884E-01,3.70891405536792E+03,5.85796289519228E+02,5.15571624112372E+02,5.20742013033233E+02,-5.85632944978895E+02,-1.78698654677486E+02,-3.42043358355747E+02
1.74000000000000E-02,-2.23683085794453E-01,4.07880678459308E+03,6.40737314778918E+02,5.17077937724345E+02,5.22358145234734E+02,-6.40513631693123E+02,-1.49337417878709E+02,-3.73020727356025E+02
1.76000000000000E-02,-2.83138846790843E-01,4.35283351350144E+03,6.78940689494609E+02,5.19209690012228E+02,5.24566240476440E+02,-6.78657550647818E+02,-1.20713555273517E+02,-4.03852685202923E+02
1.78000000000000E-02,-3.41477190644926E-01,4.49270298576160E+03,6.96026351385958E+02,5.21715361129750E+02,5.27106019533951E+02,-6.95684874195314E+02,-9.28142437060879E+01,-4.34291775827863E+02
1.80000000000000E-02,-3.98467878786057E-01,4.46717012225186E+03,6.88171438326559E+02,5.24286658148381E+02,5.29661544608952E+02,-6.87772970447773E+02,-6.55966336777074E+01,-4.64064910931245E+02
1.82000000000000E-02,-4.53886000609919E-01,4.25635608300025E+03,6.52205167613643E+02,5.26568502949389E+02,5.31871396958716E+02,-6.51751281613033E+02,-3.89924712316251E+01,-4.92878925727090E+02
1.84000000000000E-02,-5.07512861318806E-01,3.85547839222958E+03,5.85684197839762E+02,5.28169478588808E+02,5.33339273962874E+02,-5.85176684978443E+02,-1.29129525658570E+01,-5.20426321397017E+02
1.86000000000000E-02,-8.20357639263371E+00,3.27852503566993E+03,4.90767143239535E+02,5.28678337572387E+02,5.33650601953534E+02,-4.82563566846902E+02,-4.74359516094751E-01,-5.33176242437439E+02
1.88000000000000E-02,-6.55444314678804E+01,2.64719809167525E+03,3.87508246277164E+02,5.27851868197823E+02,5.32560275846765E+02,-3.21963814809284E+02,-2.56419126922310E-01,-5.32303856719843E+02
1.90000000000000E-02,-1.77888074489159E+02,2.06295300423864E+03,2.78012641058732E+02,5.25608169862018E+02,5.29985247476229E+02,-1.00124566569573E+02,7.77634301562102E-02,-5.30063010906385E+02
1.92000000000000E-02,-2.52361044685479E+02,1.85102129522581E+03,2.52604763436047E+02,5.22229367393009E+02,3.85226137262598E+02,-2.43718750568206E-01,1.41507142975885E+02,-5.26733280238483E+02
1.94000000000000E-02,-2.96996389891029E+02,2.05770370633073E+03,2.97180039574818E+02,5.19188118780658E+02,3.53715557839849E+02,-1.83649683789440E-01,1.70065690400908E+02,-5.23781248240757E+02
1.96000000000000E-02,-3.57058853660595E+02,2.36099340722095E+03,3.57181709499263E+02,5.16848898078398E+02,3.22209028876736E+02,-1.22855838667192E-01,1.99353067353828E+02,-5.21562096230563E+02
1.98000000000000E-02,-4.27516272171383E+02,2.74378903383901E+03,4.27577849302349E+02,5.15385184021857E+02,2.90908215531095E+02,-6.15771309662136E-02,2.29331022987812E+02,-5.20239238518908E+02
2.00000000000000E-02,-5.03085146857168E+02,3.18339097739111E+03,5.03085202263823E+02,5.14900516625318E+02,2.59980527439117E+02,-5.54066545532805E-05,2.59925120729157E+02,-5.19905648168275E+02
2.02000000000000E-02,-5.78370110914770E+02,3.65041809611098E+03,5.78308644378651E+02,5.15427111161731E+02,2.29558076160880E+02,6.14665361189282E-02,2.91024673746283E+02,-5.20582749907164E+02
2.04000000000000E-02,-6.48000171236655E+02,4.10902840380428E+03,6.47877425338313E+02,5.16925299517376E+02,1.99737056440526E+02,1.22745898341691E-01,3.22483077527992E+02,-5.22220133968518E+02
2.06000000000000E-02,-7.06761981333632E+02,4.51850152012389E+03,7.06578440495272E+02,5.19284709080862E+02,1.70577989810083E+02,1.83540838360159E-01,3.54119011710897E+02,-5.24697001520980E+02
2.08000000000000E-02,-7.49729253336536E+02,4.83607171679704E+03,7.49485641910221E+02,5.22327232154613E+02,1.42106861485327E+02,2.43611426315397E-01,3.85718531411907E+02,-5.27825392897234E+02
2.10000000000000E-02,-7.72385343291243E+02,5.02073663617553E+03,7.72082622700205E+02,5.25811681975770E+02,1.14317097507899E+02,3.02720591038906E-01,4.17037991267093E+02,-5.31355088774991E+02
2.12000000000000E-02,-7.70736183806363E+02,5.03764171989440E+03,7.70375548750701E+02,5.29440020652369E+02,8.71723238341366E+01,3.60635055661874E-01,4.47807740130705E+02,-5.34980063964842E+02
2.14000000000000E-02,-7.41411038051612E+02,4.86255602951992E+03,7.40993911793359E+02,5.32865014043839E+02,6.06098342017961E+01,4.17126258252893E-01,4.77736509580530E+02,-5.38346343782326E+02
2.16000000000000E-02,-6.81748831831629E+02,4.48591919578673E+03,6.81276860577774E+02,5.35699136074277E+02,3.45446775906122E+01,4.71971253854463E-01,5.06516403415857E+02,-5.41061081006469E+02
2.18000000000000E-02,-5.89868145835247E+02,3.91595626162103E+03,5.89343192240920E+02,5.37524516971979E+02,8.87426240116991E+00,5.24953594327485E-01,5.33828381681724E+02,-5.42702644082894E+02
2.20000000000000E-02,-4.71043006219657E+02,3.18707205522045E+03,4.57754458282186E+02,5.37922029462977E+02,4.44465465879262E-01,1.32885479374712E+01,5.42405276689828E+02,-5.42849742155707E+02
2.22000000000000E-02,-3.44884905872683E+02,2.44283140818097E+03,2.66212329356366E+02,5.36678538839417E+02,1.87539565300483E-01,7.86725765163170E+01,5.41101014542252E+02,-5.41288554107553E+02
2.24000000000000E-02,-2.12422175765926E+02,1.79225155417395E+03,1.36532381477846E+01,5.33711702391073E+02,-1.85115514354834E-01,1.98768937618141E+02,5.38121817670937E+02,-5.37936702156583E+02
2.26000000000000E-02,-2.22587037159603E+02,1.71792565014967E+03,2.23790964461068E-01,5.29859034677522E+02,-1.55255864273558E+02,2.22363246195142E+02,5.34302916798925E+02,-3.79047052525367E+02
2.28000000000000E-02,-2.59029814601752E+02,1.87801070852428E+03,1.63453800466928E-01,5.26364456953509E+02,-1.83713663981299E+02,2.58866360801285E+02,5.30881291883164E+02,-3.47167627901864E+02
2.30000000000000E-02,-3.10552972622153E+02,2.12719837459165E+03,1.02471564130174E-01,5.23460768372147E+02,-2.12804524851354E+02,3.10450501058023E+02,5.28080716304342E+02,-3.15276191452989E+02
2.32000000000000E-02,-3.72305525911505E+02,2.44869093675263E+03,4.10849083835198E-02,5.21318838043914E+02,-2.42488703580623E+02,3.72264441003122E+02,5.26062356629634E+02,-2.83573653049010E+02
2.34000000000000E-02,-4.39187567620796E+02,2.82097431701499E+03,-2.04638826804058E-02,5.20041766160901E+02,-2.72691507971707E+02,4.39208031503477E+02,5.24919112799146E+02,-2.52227604827439E+02
2.36000000000000E-02,-5.05986095541718E+02,3.21678719511073E+03,-8.19319159470958E-02,5.19662277973484E+02,-3.03302640819926E+02,5.06068027457665E+02,5.24673283760922E+02,-2.21370642940996E+02
2.38000000000000E-02,-5.67517543568736E+02,3.60335673357696E+03,-1.43076598232594E-01,5.20144349412150E+02,-3.34177609731054E+02,5.67660620166969E+02,5.25278478153058E+02,-1.91100868422004E+02
2.40000000000000E-02,-6.18763135328079E+02,3.94386896466719E+03,-2.03656655659719E-01,5.21384354756881E+02,-3.65138945997488E+02,6.18966791983738E+02,5.26621032678805E+02,-1.61482086681317E+02
2.42000000000000E-02,-6.54974448137430E+02,4.19991761596315E+03,-2.63432895318603E-01,5.23213188712752E+02,-3.95977752028811E+02,6.55237881032749E+02,5.28522345306388E+02,-1.32544593277577E+02
2.44000000000000E-02,-6.71775736537263E+02,4.33485003208427E+03,-3.22169547792853E-01,5.25400090191055E+02,-4.26456386826381E+02,6.72097906085056E+02,5.30742903690683E+02,-1.04286516864302E+02
2.46000000000000E-02,-6.65321592094590E+02,4.31808412857063E+03,-3.79634723240335E-01,5.27659896633047E+02,-4.56312478838443E+02,6.65701226817831E+02,5.32989854802208E+02,-7.66773759637646E+01
2.48000000000000E-02,-6.32387078954424E+02,4.12913508155084E+03,-4.35601659214360E-01,5.29660638864248E+02,-4.85263437426990E+02,6.32822680613638E+02,5.34924780038397E+02,-4.96613426114066E+01
2.50000000000000E-02,-5.70421644413824E+02,3.76106792975856E+03,-4.89849473996578E-01,5.31031551596457E+02,-5.13010888688478E+02,5.70911493887821E+02,5.36171813531393E+02,-2.31609248429156E+01
2.52000000000000E-02,-4.77375971937878E+02,3.22068239374153E+03,-1.03841815352657E+00,5.31373222893388E+02,-5.35851604476805E+02,4.78414390091404E+02,5.36327941554252E+02,-4.76337077447283E-01
2.54000000000000E-02,-3.34695853904022E+02,2.58584078293553E+03,-3.71025210114321E+01,5.30357511855068E+02,-5.34765343628140E+02,3.71798374915454E+02,5.35062936663439E+02,-2.97593035299542E-01
2.56000000000000E-02,-1.31487311837100E+02,1.98456365557350E+03,-1.29346379452060E+02,5.27892335584350E+02,-5.32281451481304E+02,2.60833691289159E+02,5.32283592411548E+02,-2.14093024419526E-03
2.58000000000000E-02,-2.63539637687027E-01,1.65418599421427E+03,-2.10366436653620E+02,5.24119612749815E+02,-5.28539552503595E+02,2.10629976291307E+02,3.96039726864998E+02,1.32499825638597E+02
2.60000000000000E-02,-2.03765013929861E-01,1.81553271850229E+03,-2.47990996889419E+02,5.20469676798122E+02,-5.24964813122424E+02,2.48194761903349E+02,3.64365015408548E+02,1.60599797713877E+02
2.62000000000000E-02,-1.43186220349548E-01,2.07955141020609E+03,-3.03359439162952E+02,5.17443221872199E+02,-5.22049040444483E+02,3.03502625383301E+02,3.32617701990054E+02,1.89431338454429E+02
2.64000000000000E-02,-8.20423380402678E-02,2.43164572782349E+03,-3.71550703862682E+02,5.15245701643042E+02,-5.19987845859558E+02,3.71632746200722E+02,3.01015132971041E+02,2.18972712888517E+02
2.66000000000000E-02,-2.05746713814989E-02,2.85239378024907E+03,-4.47333110053309E+02,5.14013524710428E+02,-5.18907174584506E+02,4.47353684724690E+02,2.69740933270328E+02,2.49166241314178E+02
2.68000000000000E-02,4.09741952672692E-02,3.31586119915739E+03,-5.25301598471174E+02,5.13811972170613E+02,-5.18861497719890E+02,5.25260624275907E+02,2.38943630739233E+02,2.79917866980657E+02
2.70000000000000E-02,1.02361356356390E-01,3.78918557023462E+03,-6.00015868012580E+02,5.14633911714741E+02,-5.19832802622695E+02,5.99913506656224E+02,2.08735671952526E+02,3.11097130670169E+02
2.72000000000000E-02,1.63344544540293E-01,4.23354324285520E+03,-6.66135506113624E+02,5.16400196455057E+02,-5.21731261991281E+02,6.65972161569084E+02,1.79193277053304E+02,3.42537984937978E+02
2.74000000000000E-02,2.23683086797427E-01,4.60646500486286E+03,-7.18552386348047E+02,5.18961879615828E+02,-5.24397713345844E+02,7.18328703261249E+02,1.50357201432777E+02,3.74040511913067E+02
2.76000000000000E-02,2.83138854257534E-01,4.86528931963137E+03,-7.52517506995744E+02,5.22104167707530E+02,-5.27607865870634E+02,7.52234368141486E+02,1.22234364237264E+02,4.05373501633369E+02
2.78000000000000E-02,3.41477201987876E-01,4.97139931557279E+03,-7.63759303647439E+02,5.25552009763633E+02,-5.31078126263590E+02,7.63417826445451E+02,9.48002913994263E+01,4.36277834864163E+02
2.80000000000000E-02,3.98467895029560E-01,4.89478483280894E+03,-7.48590781925347E+02,5.28977191968660E+02,-5.34472907614516E+02,7.48192314030317E+02,6.80023070587297E+01,4.66470600555787E+02
2.82000000000000E-02,4.53886017029228E-01,4.61841148496785E+03,-7.04003083291606E+02,5.32006772652366E+02,-5.37413251512908E+02,7.03549197274577E+02,4.17633902990583E+01,4.95649861213849E+02
2.84000000000000E-02,5.07512857880389E-01,4.14187176993353E+03,-6.27743402846575E+02,5.34232662471776E+02,-5.39486564045385E+02,6.27235889988695E+02,1.59865993263226E+01,5.23499964719062E+02
2.86000000000000E-02,4.92791929244527E+00,3.48165550701009E+03,-5.20547713373759E+02,5.35226084855107E+02,-5.40261172875305E+02,5.15619794081314E+02,5.10691364097511E-01,5.39750481511207E+02
2.88000000000000E-02,5.48326667448841E+01,2.75567596513546E+03,-4.02297009002799E+02,5.34697154264350E+02,-5.39445837472619E+02,3.47464342257915E+02,2.92631382881666E-01,5.39153206089738E+02
2.90000000000000E-02,1.59546143760574E+02,2.08003443590669E+03,-2.77426070303549E+02,5.32548021603737E+02,-5.36942254110308E+02,1.17879926542975E+02,-4.16661755514269E-02,5.36983920285859E+02
2.92000000000000E-02,2.31466985283344E+02,1.76506452525899E+03,-2.31710704056420E+02,5.29010167763814E+02,-3.88595647882595E+02,2.43718773075955E-01,-1.44876631088111E+02,5.33472278970707E+02
2.94000000000000E-02,2.65159090225711E+02,1.91136850187917E+03,-2.65342739910067E+02,5.25617911947257E+02,-3.56898611008642E+02,1.83649684355657E-01,-1.73248743003484E+02,5.30147354012127E+02
2.96000000000000E-02,3.15028742640089E+02,2.15182369633909E+03,-3.15151598474314E+02,5.22786656619213E+02,-3.25135869919296E+02,1.22855834224993E-01,-2.02279912838592E+02,5.27415782757888E+02
2.98000000000000E-02,3.76252210599594E+02,2.47010841058871E+03,-3.76313787730126E+02,5.20700983497709E+02,-2.93514845725891E+02,6.15771305321573E-02,-2.31937653616665E+02,5.25452499342555E+02
3.00000000000000E-02,4.43748600701797E+02,2.84553933355962E+03,-4.43748656106767E+02,5.19478854334439E+02,-2.62210354386332E+02,5.54049701690928E-05,-2.62154949360758E+02,5.24365303747090E+02
3.02000000000000E-02,5.12297920773148E+02,3.25170817776163E+03,-5.12236454237206E+02,5.19169915182962E+02,-2.31363402393359E+02,-6.14665359414630E-02,-2.92829999801296E+02,5.24193402194655E+02
3.04000000000000E-02,5.76670089647218E+02,3.65635352246060E+03,-5.76547343750834E+02,5.19752617324271E+02,-2.01079383485528E+02,-1.22745896383435E-01,-3.23825402614737E+02,5.24904786100265E+02
3.06000000000000E-02,6.31764675552307E+02,4.02259380311749E+03,-6.31581134711904E+02,5.21136864486844E+02,-1.71429067408431E+02,-1.83540840403566E-01,-3.54970091352654E+02,5.26399158761085E+02
3.08000000000000E-02,6.72732903274730E+02,4.31127256224815E+03,-6.72489291852022E+02,5.23166388173402E+02,-1.42449444186658E+02,-2.43611422707090E-01,-3.86061110504928E+02,5.28510554691586E+02
3.10000000000000E-02,6.95093081715626E+02,4.48426754198713E+03,-6.94790361130386E+02,5.25622425031434E+02,-1.14145179940008E+02,-3.02720585240309E-01,-4.16866067900599E+02,5.31011247840607E+02
3.12000000000000E-02,6.94848819680505E+02,4.50850330548522E+03,-6.94488184631319E+02,5.28229466648275E+02,-8.64911639926091E+01,-3.60635049185476E-01,-4.47126573812773E+02,5.33617737805382E+02
3.14000000000000E-02,6.68597071006655E+02,4.36016089323018E+03,-6.68179944755251E+02,5.30662748650740E+02,-5.94358932379312E+01,-4.17126251403602E-01,-4.76562561767367E+02,5.35998455005298E+02
3.16000000000000E-02,6.13607104621817E+02,4.02847662009492E+03,-6.13135133374885E+02,5.32556606941254E+02,-3.29052779686476E+01,-4.71971246932299E-01,-5.04876996871721E+02,5.37782274840369E+02
3.18000000000000E-02,5.27889017137086E+02,3.51879506335488E+03,-5.27364063549351E+02,5.33513783739733E+02,-6.80692402547049E+00,-5.24953587734672E-01,-5.31761036713205E+02,5.38567960738675E+02
3.20000000000000E-02,4.18382470597328E+02,2.86598684258512E+03,-4.01510847767484E+02,5.33142614750151E+02,-3.84638840298749E-01,-1.68716228298441E+01,-5.37576794124170E+02,5.37961432964468E+02
3.22000000000000E-02,3.03731387489691E+02,2.21142228798313E+03,-2.15813457051587E+02,5.31273551561712E+02,-1.27895398718010E-01,-8.79179304381043E+01,-5.35664129941958E+02,5.35792025340676E+02
3.24000000000000E-02,1.99248220129103E+02,1.61451225290142E+03,-2.83245079036748E-01,5.27854478556090E+02,1.24503132681809E+02,-1.98964975050066E+02,-5.32251627645163E+02,4.07748494963353E+02
3.26000000000000E-02,2.25893275867841E+02,1.71860112117499E+03,-2.23790963385891E-01,5.23979563240996E+02,1.52319441207753E+02,-2.25669484904455E+02,-5.28430069592136E+02,3.76110628384383E+02
3.28000000000000E-02,2.72035209011903E+02,1.92871484313259E+03,-1.63453802229906E-01,5.20594056536237E+02,1.80841474042972E+02,-2.71871755209673E+02,-5.25136913769488E+02,3.44295439726516E+02
3.30000000000000E-02,3.32940926521892E+02,2.23113109279222E+03,-1.02471559559151E-01,5.17927692453899E+02,2.10060382642328E+02,-3.32838454962333E+02,-5.22592427315263E+02,3.12532044672935E+02
3.32000000000000E-02,4.03544722452609E+02,2.60867740932437E+03,-4.10849089672446E-02,5.16144432882810E+02,2.39932745047911E+02,-4.03503637543642E+02,-5.20950440147933E+02,2.81017695100023E+02
3.34000000000000E-02,4.78553809393236E+02,3.03850530314601E+03,2.04638840198780E-02,5.15339163725836E+02,2.70379578328916E+02,-4.78574273277256E+02,-5.20295252174091E+02,2.49915673845175E+02
3.36000000000000E-02,5.52579445324943E+02,3.49111134793510E+03,8.19319148595801E-02,5.15533926676219E+02,3.01285062059071E+02,-5.52661377239802E+02,-5.20638127326729E+02,2.19353065267658E+02
3.38000000000000E-02,6.20284967988395E+02,3.93080136791119E+03,1.43076601911673E-01,5.16679799141810E+02,3.32498107271626E+02,-6.20428044590307E+02,-5.21919469555120E+02,1.89421362283494E+02
3.40000000000000E-02,6.76510234540063E+02,4.31737690765976E+03,2.03656622180385E-01,5.18657920954357E+02,3.63833462124422E+02,-6.76713891162243E+02,-5.24010098412040E+02,1.60176636287618E+02
3.42000000000000E-02,7.16394480205542E+02,4.60903892177267E+03,2.63432907580671E-01,5.21282360438752E+02,3.95073765924333E+02,-7.16657913113123E+02,-5.26714360835350E+02,1.31640594911017E+02
3.44000000000000E-02,7.35504390863962E+02,4.76629494048264E+03,3.22169543674580E-01,5.24304986162496E+02,4.25972562438662E+02,-7.35826560407637E+02,-5.29775259033523E+02,1.03802696594861E+02
3.46000000000000E-02,7.29952230356902E+02,4.75638202479935E+03,3.79634723836320E-01,5.27422206390136E+02,4.56258264826303E+02,-7.30331865080738E+02,-5.32881426181941E+02,7.66231613556388E+01
3.48000000000000E-02,6.96484685598903E+02,4.55758676839398E+03,4.35601659236163E-01,5.30282790868994E+02,4.85638610360660E+02,-6.96920287258139E+02,-5.35675125883934E+02,5.00365155232737E+01
3.50000000000000E-02,6.32563906344970E+02,4.16311137781098E+03,4.89849474036270E-01,5.32496795877597E+02,5.13805651583440E+02,-6.33053755819006E+02,-5.37761339281626E+02,2.39556876981861E+01
3.52000000000000E-02,5.36323003003673E+02,3.58198989303361E+03,7.65317722664189E-01,5.33645842326358E+02,5.38182620136344E+02,-5.37088320726337E+02,-5.38718177286068E+02,5.35557149723843E-01
3.54000000000000E-02,3.90505783883463E+02,2.88799307826656E+03,3.38893638020713E+01,5.33373645399909E+02,5.37830854706896E+02,-4.24395147685535E+02,-5.38187470770361E+02,3.56616063465310E-01
3.56000000000000E-02,1.83397088331476E+02,2.21630160375916E+03,1.22426684909993E+02,5.31560477978224E+02,5.35987656888241E+02,-3.05823773241469E+02,-5.36048627230692E+02,6.09703424511281E-02
3.58000000000000E-02,2.63539646667543E-01,1.72551508437512E+03,2.22810236948724E+02,5.28205942605181E+02,5.32650761762021E+02,-2.23073776595392E+02,-3.98095335984474E+02,-1.34555425777547E+02
3.60000000000000E-02,2.03765016626889E-01,1.85401005035718E+03,2.53481136726322E+02,5.24676347101513E+02,5.29182455281180E+02,-2.53684901742949E+02,-3.66473837836441E+02,-1.62708617444739E+02
3.62000000000000E-02,1.43186223487574E-01,2.08244231800092E+03,3.01800536609950E+02,5.21676342757276E+02,5.26279035061342E+02,-3.01943722833438E+02,-3.34732700867498E+02,-1.91546334193844E+02
3.64000000000000E-02,8.20423389409131E-02,2.39565754694020E+03,3.62997500858235E+02,5.19411248418226E+02,5.24136277914755E+02,-3.63079543197176E+02,-3.03089349448962E+02,-2.21046928465793E+02
3.66000000000000E-02,2.05746710238770E-02,2.77443374574106E+03,4.31997703862056E+02,5.18019538349186E+02,5.22882509429533E+02,-4.32018278533080E+02,-2.71728600514030E+02,-2.51153908915503E+02
3.68000000000000E-02,-4.09741954636814E-02,3.19377890295111E+03,5.03545803852677E+02,5.17570284136776E+02,5.22576290623711E+02,-5.03504829657214E+02,-2.40801027092938E+02,-2.81775263530774E+02
3.70000000000000E-02,-1.02361355263165E-01,3.62247570426329E+03,5.72342408936235E+02,5.18062115348802E+02,5.23205652537551E+02,-5.72240047580971E+02,-2.10422097456566E+02,-3.12783555080985E+02
3.72000000000000E-02,-1.63344541301070E-01,4.02391129578855E+03,6.33176501091121E+02,5.19423464733491E+02,5.24688606279061E+02,-6.33013156549820E+02,-1.80671950816806E+02,-3.44016655462254E+02
3.74000000000000E-02,-2.23683080806688E-01,4.35817932294048E+03,6.81054941858331E+02,5.21514597775298E+02,5.26875431585905E+02,-6.80831258777524E+02,-1.51596063548180E+02,-3.75279368037725E+02
3.76000000000000E-02,-2.83138845137441E-01,4.58526703182588E+03,7.11326790582939E+02,5.24131356029592E+02,5.29552668787888E+02,-7.11043651737802E+02,-1.23206770255943E+02,-4.06345898531946E+02
3.78000000000000E-02,-3.41477189563674E-01,4.66900043641029E+03,7.19799502065318E+02,5.27010506432206E+02,5.32448700499940E+02,-7.19458024875754E+02,-9.54855847297088E+01,-4.36963115770231E+02
3.80000000000000E-02,-3.98467879304020E-01,4.58131848996504E+03,7.02844372423317E+02,5.29836570251519E+02,5.35240791451124E+02,-7.02445904544013E+02,-6.83862568398115E+01,-4.66854534611313E+02
3.82000000000000E-02,-4.53885998157487E-01,4.30638801360688E+03,6.57488882122825E+02,5.32249972935383E+02,5.37563423000234E+02,-6.57034996124667E+02,-4.18384854786015E+01,-4.95724937521633E+02
3.84000000000000E-02,-5.07512839628609E-01,3.84406379099335E+03,5.81494262671068E+02,5.33856317149863E+02,5.39017721288327E+02,-5.80986749831439E+02,-1.57521870736930E+01,-5.23265534214634E+02
3.86000000000000E-02,-5.31380346021128E+00,3.21029451884931E+03,4.75780049001281E+02,5.34241085784703E+02,5.39186254651905E+02,-4.70466245541070E+02,-4.65151976928837E-01,-5.38721102674976E+02
3.88000000000000E-02,-5.66344647567039E+01,2.52345793757533E+03,3.60512438502267E+02,5.33133768648491E+02,5.37797084129886E+02,-3.03877973745563E+02,-2.47243261745552E-01,-5.37549840868140E+02
3.90000000000000E-02,-1.63376098027027E+02,1.89677121557539E+03,2.39845224034266E+02,5.30454347566584E+02,5.34769592692685E+02,-7.64691260072385E+01,8.69068851128532E-02,-5.34856499577798E+02
3.92000000000000E-02,-2.18443291563749E+02,1.69492355088512E+03,2.18687010782976E+02,5.26618596522473E+02,3.87387064049074E+02,-2.43719219227614E-01,1.43667601102484E+02,-5.31054665151558E+02
3.94000000000000E-02,-2.56292024681143E+02,1.85998436476993E+03,2.56475674367265E+02,5.23079498950604E+02,3.55620540875255E+02,-1.83649686122067E-01,1.71970671103686E+02,-5.27591211978942E+02
3.96000000000000E-02,-3.10495881172939E+02,2.12115807135490E+03,3.10618737007049E+02,5.20158803607683E+02,3.23817413126893E+02,-1.22855834109885E-01,2.00961456161297E+02,-5.24778869288190E+02
3.98000000000000E-02,-3.76141229766330E+02,2.46258278206431E+03,3.76202806895106E+02,5.18042362944517E+02,2.92185426249043E+02,-6.15771287758662E-02,2.30608235896110E+02,-5.22793662145153E+02
4.00000000000000E-02,-4.48046019249626E+02,2.86356747184438E+03,4.48046074655435E+02,5.16848099145682E+02,2.60899277256774E+02,-5.54058098032328E-05,2.60843871391565E+02,-5.21743148648339E+02
4.02000000000000E-02,-5.20894198175537E+02,3.29725557977541E+03,5.20832731639444E+02,5.16625163675656E+02,2.30099625377374E+02,6.14665360932349E-02,2.91566222937084E+02,-5.21665848314459E+02
4.04000000000000E-02,-5.89361169202115E+02,3.73047239632001E+03,5.89238423305260E+02,5.17350161566082E+02,1.99890848839737E+02,1.22745896855463E-01,3.22636868440974E+02,-5.22527717280710E+02
4.06000000000000E-02,-6.48254540102877E+02,4.12501311280887E+03,6.48070999264642E+02,5.18929396445594E+02,1.70341826527225E+02,1.83540838235785E-01,3.53882848303665E+02,-5.24224674830891E+02
4.08000000000000E-02,-6.92645332995248E+02,4.44015205465444E+03,6.92401721566524E+02,5.21202155900504E+02,1.41487239415861E+02,2.43611428723852E-01,3.85098911750898E+02,-5.26586151166759E+02
4.10000000000000E-02,-7.17977678167284E+02,4.63605665569656E+03,7.17674957579303E+02,5.23944182361534E+02,1.13328943486425E+02,3.02720587981185E-01,4.16049834187895E+02,-5.29378777674320E+02
4.12000000000000E-02,-7.20188306996443E+02,4.67797306395007E+03,7.19827671947108E+02,5.26873447544669E+02,8.58384951839942E+01,3.60635049335087E-01,4.46473905153770E+02,-5.32312400337765E+02
4.14000000000000E-02,-6.95819695242855E+02,4.54064661908443E+03,6.95402568991309E+02,5.29657859758153E+02,5.89606723223141E+01,4.17126251546051E-01,4.76087340994200E+02,-5.35048013316514E+02
4.16000000000000E-02,-6.42102543917287E+02,4.21230884813856E+03,6.41630572670274E+02,5.31923885825533E+02,3.26174134140626E+01,4.71971247012789E-01,5.04589132397626E+02,-5.37206545811689E+02
4.18000000000000E-02,-5.57022920556752E+02,3.69785341207764E+03,5.56497966969184E+02,5.33265999016346E+02,6.71216586957757E+00,5.24953587567211E-01,5.31666278389851E+02,-5.38378444259429E+02
4.20000000000000E-02,-4.47510103324709E+02,3.03240556532249E+03,4.30632864872456E+02,5.33284000510841E+02,4.13755212665023E-01,1.68772384522529E+01,5.37747312821305E+02,-5.38161068033970E+02
4.22000000000000E-02,-3.32020327469319E+02,2.35736500382862E+03,2.44468075985778E+02,5.31798538480099E+02,1.56915667586532E-01,8.75522514835403E+01,5.36217039043475E+02,-5.36373954711061E+02
4.24000000000000E-02,-2.11982551112652E+02,1.67824478956506E+03,2.83244814284057E-01,5.28734894751804E+02,-1.24956206594111E+02,2.11699306298368E+02,5.33157510716810E+02,-4.08201304122699E+02
