"time","q@INJ01","sacp@INJ01","x1@INJ01","volume@INJ01","pa@DVALV01","lca@PUMP01","p1@PUMP01"
0.0124,-2.75004e-10,50,1e-09,0.000156984,80.2795,0.00951302,17.3825
0.01244,-2.34746e-09,50,1e-09,0.000156984,71.6088,0.00956325,16.3772
0.01248,-7.33852e-09,50,1e-09,0.000156984,62.4165,0.00961318,15.4815
0.01252,-1.06756e-08,50,1e-09,0.000156984,53.0578,0.00966272,14.7046
0.01256,-1.09746e-08,50,1e-09,0.000156984,44.0826,0.00971186,14.0875
0.0126,-9.92474e-09,50,1e-09,0.000156984,36.1715,0.00976071,13.6391
0.01264,-9.56975e-09,50,1e-09,0.000156984,29.9346,0.00980935,13.3079
0.01268,-1.06029e-08,50,1e-09,0.000156984,25.8164,0.00985784,13.0336
0.01272,-1.19316e-08,50,1e-09,0.000156984,23.9731,0.00990607,12.7628
0.01276,-1.23677e-08,50,1e-09,0.000156984,24.2247,0.0099539,12.4923
0.0128,-1.24531e-08,50,1e-09,0.000156984,26.0685,0.0100012,12.2261
0.01284,-1.24538e-08,50,1e-09,0.000156984,28.7037,0.0100479,11.9918
0.01288,-1.24542e-08,50,1e-09,0.000156984,31.1107,0.0100941,11.7882
0.01292,-1.24544e-08,50,1e-09,0.000156984,32.2566,0.0101398,11.6067
0.01296,-1.24546e-08,50,1e-09,0.000156984,31.4306,0.010185,11.4395
0.013,-1.24547e-08,50,1e-09,0.000156984,28.6687,0.0102297,11.2809
0.01304,-1.24547e-08,50,1e-09,0.000156984,24.6992,0.0102739,11.1413
0.01308,-1.24545e-08,50,1e-09,0.000156984,20.3232,0.0103177,11.0032
0.01312,-1.24541e-08,50,1e-09,0.000156984,16.1665,0.010361,10.8544
0.01316,-1.24537e-08,50,1e-09,0.000156984,12.615,0.0104037,10.7769
0.0132,-1.23616e-08,50,1e-09,0.000156984,9.81811,0.0104458,4.11937
0.01324,-1.10674e-08,50,1e-09,0.000156984,7.74027,0.0104871,4.43614
0.01328,-8.20623e-09,50,1e-09,0.000156984,6.24475,0.0105278,4.91391
0.01332,-7.34923e-09,50,1e-09,0.000156984,5.17749,0.0105678,5.43572
0.01336,-9.25662e-09,50,1e-09,0.000156984,4.41279,0.0106072,4.37155
0.0134,-1.19301e-08,50,1e-09,0.000156984,3.86996,0.0106462,4.57497
0.01344,-1.24454e-08,50,1e-09,0.000156984,3.52114,0.0106845,4.38346
0.01348,-1.24539e-08,50,1e-09,0.000156984,3.38543,0.0107223,4.18992
0.01352,-1.24544e-08,50,1e-09,0.000156984,3.48764,0.0107595,4.13397
0.01356,-1.24547e-08,50,1e-09,0.000156984,3.81745,0.0107961,3.98474
0.0136,-1.24548e-08,50,1e-09,0.000156984,4.30618,0.0108321,3.94845
0.01364,-1.24574e-08,50,1e-09,0.000156984,4.82201,0.0108675,3.86353
0.01368,-1.24533e-08,50,1e-09,0.000156984,5.20706,0.0109023,3.77389
0.01372,-1.24554e-08,50,1e-09,0.000156984,5.35135,0.0109366,3.72468
0.01376,-1.24556e-08,50,1e-09,0.000156984,5.24835,0.0109704,3.66079
0.0138,-1.24557e-08,50,1e-09,0.000156984,4.96872,0.0110038,3.60492
0.01384,-1.24558e-08,50,1e-09,0.000156984,4.595,0.0110367,3.55023
0.01388,-1.24559e-08,50,1e-09,0.000156984,4.18931,0.0110689,3.49241
0.01392,-1.2456e-08,50,1e-09,0.000156984,3.78974,0.0111004,3.43238
0.01396,-1.24561e-08,50,1e-09,0.000156984,3.41694,0.0111312,3.37982
0.014,-1.24562e-08,50,1e-09,0.000156984,3.08,0.0111613,3.33566
0.01404,-1.24562e-08,50,1e-09,0.000156984,2.78013,0.011191,3.30152
0.01408,-1.24563e-08,50,1e-09,0.000156984,2.51482,0.0112203,3.26803
0.01412,-1.24564e-08,50,1e-09,0.000156984,2.28026,0.0112491,3.23203
0.01416,-1.24568e-08,50,1e-09,0.000156984,2.07249,0.0112774,3.19332
0.0142,-1.24565e-08,50,1e-09,0.000156984,1.88787,0.0113049,3.15407
0.01424,-1.24566e-08,50,1e-09,0.000156984,1.72323,0.0113319,3.11949
0.01428,-1.24567e-08,50,1e-09,0.000156984,1.57588,0.0113584,3.0898
0.01432,-1.24567e-08,50,1e-09,0.000156984,1.44417,0.0113843,3.06461
0.01436,-1.24568e-08,50,1e-09,0.000156984,1.32897,0.0114099,3.0388
0.0144,-1.24568e-08,50,1e-09,0.000156984,1.23339,0.0114349,3.01074
0.01444,-1.24569e-08,50,1e-09,0.000156984,1.16629,0.0114593,2.98076
0.01448,-1.2457e-08,50,1e-09,0.000156984,1.14959,0.0114831,2.9515
0.01452,-1.2457e-08,50,1e-09,0.000156984,1.21903,0.0115063,2.92647
0.01456,-1.2457e-08,50,1e-09,0.000156984,1.40981,0.011529,2.90497
0.0146,-1.24571e-08,50,1e-09,0.000156984,1.73846,0.0115512,2.88629
0.01464,-1.24572e-08,50,1e-09,0.000156984,2.17769,0.0115729,2.86733
0.01468,-1.24572e-08,50,1e-09,0.000156984,2.63717,0.0115942,2.84712
0.01472,-1.24573e-08,50,1e-09,0.000156984,2.99526,0.0116149,2.82592
0.01476,-1.24573e-08,50,1e-09,0.000156984,3.1769,0.0116349,2.80477
0.0148,-1.24573e-08,50,1e-09,0.000156984,3.18917,0.0116544,2.78459
0.01484,-1.24574e-08,50,1e-09,0.000156984,3.08239,0.0116733,2.76539
0.01488,-1.24574e-08,50,1e-09,0.000156984,2.90795,0.0116916,2.74732
0.01492,-1.24575e-08,50,1e-09,0.000156984,2.70373,0.0117092,2.73072
0.01496,-1.24575e-08,50,1e-09,0.000156984,2.49385,0.0117264,2.71565
0.015,-1.24575e-08,50,1e-09,0.000156984,2.29242,0.011743,2.7021
0.01504,-1.24576e-08,50,1e-09,0.000156984,2.10741,0.0117591,2.6897
0.01508,-1.24576e-08,50,1e-09,0.000156984,1.94374,0.0117748,2.67792
0.01512,-1.24576e-08,50,1e-09,0.000156984,1.806,0.01179,2.66674
0.01516,-1.24577e-08,50,1e-09,0.000156984,1.70141,0.0118047,2.65585
0.0152,-1.24577e-08,50,1e-09,0.000156984,1.64288,0.0118189,2.64444
0.01524,-1.24577e-08,50,1e-09,0.000156984,1.64849,0.0118326,2.63242
0.01528,-1.24578e-08,50,1e-09,0.000156984,1.73371,0.0118457,2.6199
0.01532,-1.24578e-08,50,1e-09,0.000156984,1.90066,0.0118582,2.60832
0.01536,-1.24578e-08,50,1e-09,0.000156984,2.12929,0.01187,2.59856
0.0154,-1.24579e-08,50,1e-09,0.000156984,2.37465,0.0118814,2.5905
0.01544,-1.24579e-08,50,1e-09,0.000156984,2.57883,0.0118923,2.5835
0.01548,-1.24579e-08,50,1e-09,0.000156984,2.69712,0.0119028,2.57571
0.01552,-1.24579e-08,50,1e-09,0.000156984,2.71751,0.0119127,2.56709
0.01556,-1.2458e-08,50,1e-09,0.000156984,2.65574,0.011922,2.55789
0.0156,-1.2458e-08,50,1e-09,0.000156984,2.53777,0.0119306,2.54995
0.01564,-1.2458e-08,50,1e-09,0.000156984,2.38757,0.0119387,2.54421
0.01568,-1.24581e-08,50,1e-09,0.000156984,2.2229,0.0119463,2.54035
0.01572,-1.24581e-08,50,1e-09,0.000156984,2.05544,0.0119537,2.53745
0.01576,-1.24581e-08,50,1e-09,0.000156984,1.89244,0.0119607,2.533
0.0158,-1.24581e-08,50,1e-09,0.000156984,1.73852,0.0119672,2.52711
0.01584,-1.24582e-08,50,1e-09,0.000156984,1.59564,0.0119729,2.52035
0.01588,-1.24582e-08,50,1e-09,0.000156984,1.4642,0.0119778,2.51495
0.01592,-1.24582e-08,50,1e-09,0.000156984,1.34377,0.0119821,2.51149
0.01596,-1.24583e-08,50,1e-09,0.000156984,1.23354,0.0119859,2.50948
0.016,-1.24583e-08,50,1e-09,0.000156984,1.13265,0.0119894,2.50819
0.01601,-1.24583e-08,50,1e-09,0.000156984,1.10878,0.0119903,2.50778
