"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
0.624,0.2,0.4,0.9,4.58358,6.9182,4.58358,-7.08274,1,4.58358
0.625,0.2,0.4,0.9,4.58804,7.1416,4.58804,-7.07386,1,4.58804
0.626,0.2,0.4,0.9,4.59251,7.35794,4.59251,-7.06497,1,4.59251
0.627,0.2,0.4,0.9,4.59697,7.56703,4.59697,-7.05608,1,4.59697
0.628,0.2,0.4,0.9,4.60144,7.76864,4.60144,-7.04717,1,4.60144
0.629,0.2,0.4,0.9,4.6059,7.96259,4.6059,-7.03824,1,4.6059
0.63,0.2,0.4,0.9,4.61037,8.14869,4.61037,-7.02931,1,4.61037
0.631,0.2,0.4,0.9,4.61484,8.32674,4.61484,-7.02037,1,4.61484
0.632,0.2,0.4,0.9,4.61931,8.49657,4.61931,-7.01141,1,4.61931
0.633,0.2,0.4,0.9,4.62378,8.65802,4.62378,-7.00245,1,4.62378
0.634,0.2,0.4,0.9,4.62825,8.81092,4.62825,-6.99347,1,4.62825
0.635,0.2,0.4,0.9,4.63272,8.95513,4.63272,-6.98448,1,4.63272
0.636,0.2,0.4,0.9,4.6372,9.0905,4.6372,-6.97549,1,4.6372
0.637,0.2,0.4,0.9,4.64168,9.2169,4.64168,-6.96648,1,4.64168
0.638,0.2,0.4,0.9,4.64616,9.3342,4.64616,-6.95745,1,4.64616
0.639,0.2,0.4,0.9,4.65064,9.44229,4.65064,-6.94842,1,4.65064
0.64,0.2,0.4,0.9,4.65513,9.54107,4.65513,-6.93938,1,4.65513
0.641,0.2,0.4,0.9,4.65962,9.63042,4.65962,-6.93033,1,4.65962
0.642,0.2,0.4,0.9,4.66411,9.71028,4.66411,-6.92126,1,4.66411
0.643,0.2,0.4,0.9,4.6686,9.78055,4.6686,-6.91219,1,4.6686
0.644,0.2,0.4,0.9,4.6731,9.84116,4.6731,-6.9031,1,4.6731
0.645,0.2,0.4,0.9,4.6776,9.89207,4.6776,-6.894,1,4.6776
0.646,0.2,0.4,0.9,4.6821,9.93321,4.6821,-6.88489,1,4.6821
0.647,0.2,0.4,0.9,4.6866,9.96455,4.6866,-6.87577,1,4.6866
0.648,0.2,0.4,0.9,4.69111,9.98606,4.69111,-6.86664,1,4.69111
0.649,0.2,0.4,0.9,4.69562,9.99771,4.69562,-6.8575,1,4.69562
0.65,0.2,0.4,0.9,4.70014,9.9995,4.70014,-6.84835,1,4.70014
0.651,0.2,0.4,0.9,4.70466,9.99142,4.70466,-6.83919,1,4.70466
0.652,0.2,0.4,0.9,4.70918,9.97347,4.70918,-6.83002,1,4.70918
0.653,0.2,0.4,0.9,4.7137,9.94569,4.7137,-6.82083,1,4.7137
0.654,0.2,0.4,0.9,4.71823,9.90808,4.71823,-6.81164,1,4.71823
0.655,0.2,0.4,0.9,4.72276,9.86071,4.72276,-6.80243,1,4.72276
0.656,0.2,0.4,0.9,4.72729,9.80359,4.72729,-6.79322,1,4.72729
0.657,0.2,0.4,0.9,4.73183,9.73681,4.73183,-6.78399,1,4.73183
0.658,0.2,0.4,0.9,4.73637,9.66041,4.73637,-6.77475,1,4.73637
0.659,0.2,0.4,0.9,4.74091,9.57449,4.74091,-6.7655,1,4.74091
0.66,0.2,0.4,0.9,4.74546,9.47911,4.74546,-6.75624,1,4.74546
0.661,0.2,0.4,0.9,4.75001,9.37438,4.75001,-6.74697,1,4.75001
0.662,0.2,0.4,0.9,4.75456,9.26039,4.75456,-6.73769,1,4.75456
0.663,0.2,0.4,0.9,4.75911,9.13727,4.75911,-6.7284,1,4.75911
0.664,0.2,0.4,0.9,4.76366,9.00513,4.76366,-6.7191,1,4.76366
0.665,0.2,0.4,0.9,4.76822,8.86411,4.76822,-6.70979,1,4.76822
0.666,0.2,0.4,0.9,4.77278,8.71433,4.77278,-6.70046,1,4.77278
0.667,0.2,0.4,0.9,4.77734,8.55596,4.77734,-6.69113,1,4.77734
0.668,0.2,0.4,0.9,4.78191,8.38914,4.78191,-6.68179,1,4.78191
0.669,0.2,0.4,0.9,4.78647,8.21404,4.78647,-6.67243,1,4.78647
0.67,0.2,0.4,0.9,4.79104,8.03084,4.79104,-6.66307,1,4.79104
0.671,0.2,0.4,0.9,4.79561,7.83971,4.79561,-6.65369,1,4.79561
0.672,0.2,0.4,0.9,4.80018,7.64085,4.80018,-6.64431,1,4.80018
0.673,0.2,0.4,0.9,4.80475,7.43444,4.80475,-6.63491,1,4.80475
0.674,0.2,0.4,0.9,4.80932,7.2207,4.80932,-6.6255,1,4.80932
0.675,0.2,0.4,0.9,4.81389,6.99983,4.81389,-6.61608,1,4.81389
0.676,0.2,0.4,0.9,4.81846,6.77205,4.81846,-6.60666,1,4.81846
0.677,0.2,0.4,0.9,4.82304,6.53759,4.82304,-6.59722,1,4.82304
0.678,0.2,0.4,0.9,4.82761,6.29668,4.82761,-6.58777,1,4.82761
0.679,0.2,0.4,0.9,4.83218,6.04955,4.83218,-6.57831,1,4.83218
0.68,0.2,0.4,0.9,4.83675,5.79646,4.83675,-6.56884,1,4.83675
0.681,0.2,0.4,0.9,4.84132,5.53764,4.84132,-6.55936,1,4.84132
0.682,0.2,0.4,0.9,4.84589,5.27336,4.84589,-6.54987,1,4.84589
0.683,0.2,0.4,0.9,4.85046,5.00387,4.85046,-6.54037,1,4.85046
0.684,0.2,0.4,0.9,4.85503,4.72945,4.85503,-6.53086,1,4.85503
0.685,0.2,0.4,0.9,4.85959,4.45036,4.85959,-6.52133,1,4.85959
0.686,0.2,0.4,0.9,4.86416,4.16687,4.86416,-6.5118,1,4.86416
0.687,0.2,0.4,0.9,4.86872,3.87928,4.86872,-6.50226,1,4.86872
0.688,0.2,0.4,0.9,4.87328,3.58785,4.87328,-6.49271,1,4.87328
0.689,0.2,0.4,0.9,4.87783,3.29289,4.87783,-6.48315,1,4.87783
0.69,0.2,0.4,0.9,4.88238,2.99467,4.88238,-6.47357,1,4.88238
0.691,0.2,0.4,0.9,4.88693,2.6935,4.88693,-6.46399,1,4.88693
0.692,0.2,0.4,0.9,4.89148,2.38968,4.89148,-6.4544,1,4.89148
0.693,0.2,0.4,0.9,4.89602,2.08349,4.89602,-6.44479,1,4.89602
0.694,0.2,0.4,0.9,4.90055,1.77525,4.90055,-6.43518,1,4.90055
0.695,0.2,0.4,0.9,4.90509,1.46525,4.90509,-6.42556,1,4.90509
0.696,0.2,0.4,0.9,4.90961,1.15381,4.90961,-6.41592,1,4.90961
0.697,0.2,0.4,0.9,4.91413,0.841234,4.91413,-6.40628,1,4.91413
0.698,0.2,0.4,0.9,4.91865,0.527825,4.91865,-6.39662,1,4.91865
0.699,0.2,0.4,0.9,4.92316,0.213895,4.92316,-6.38696,1,4.92316
0.7,0.2,0.4,0.9,4.92766,-0.100247,4.92766,-6.37729,1,4.92766
0.701,0.2,0.4,0.9,4.93216,-0.414289,4.93216,-6.3676,1,4.93216
0.702,0.2,0.4,0.9,4.93665,-0.727922,4.93665,-6.35791,1,4.93665
0.703,0.2,0.4,0.9,4.94114,-1.04084,4.94114,-6.3482,1,4.94114
0.704,0.2,0.4,0.9,4.94561,-1.35273,4.94561,-6.33849,1,4.94561
0.705,0.2,0.4,0.9,4.95008,-1.66328,4.95008,-6.32876,1,4.95008
0.706,0.2,0.4,0.9,4.95454,-1.97219,4.95454,-6.31903,1,4.95454
0.707,0.2,0.4,0.9,4.95899,-2.27916,4.95899,-6.30928,1,4.95899
0.708,0.2,0.4,0.9,4.96344,-2.58387,4.96344,-6.29953,1,4.96344
0.709,0.2,0.4,0.9,4.96787,-2.88604,4.96787,-6.28976,1,4.96787
0.71,0.2,0.4,0.9,4.97178,-3.15067,4.97178,-6.28113,1,4.97178
0.711,0.2,0.4,0.9,4.9758,-3.42055,4.9758,-6.27223,1,4.9758
0.712,0.2,0.4,0.9,4.98021,-3.71402,4.98021,-6.26244,1,4.98021
0.713,0.2,0.4,0.9,4.98461,-4.00383,4.98461,-6.25264,1,4.98461
0.714,0.2,0.4,0.9,4.989,-4.28969,4.989,-6.24282,1,4.989
0.715,0.2,0.4,0.9,4.99337,-4.57131,4.99337,-6.233,1,4.99337
0.716,0.2,0.4,0.9,4.99774,-4.84842,4.99774,-6.22317,1,4.99774
0.717,0.2,0.4,0.9,5.0021,-5.12075,5.0021,-6.21333,1,5.0021
0.718,0.2,0.4,0.9,5.00644,-5.38802,5.00644,-6.20348,1,5.00644
0.719,0.2,0.4,0.9,5.01077,-5.64998,5.01077,-6.19362,1,5.01077
0.72,0.2,0.4,0.9,5.01509,-5.90636,5.01509,-6.18375,1,5.01509
0.721,0.2,0.4,0.9,5.0194,-6.15691,5.0194,-6.17387,1,5.0194
0.722,0.2,0.4,0.9,5.0237,-6.40138,5.0237,-6.16398,1,5.0237
0.723,0.2,0.4,0.9,5.02798,-6.63954,5.02798,-6.15408,1,5.02798
0.724,0.2,0.4,0.9,5.03225,-6.87115,5.03225,-6.14417,1,5.03225
0.725,0.2,0.4,0.9,5.03651,-7.09597,5.03651,-6.13425,1,5.03651
0.726,0.2,0.4,0.9,5.04076,-7.31379,5.04076,-6.12432,1,5.04076
0.727,0.2,0.4,0.9,5.04499,-7.52439,5.04499,-6.11438,1,5.04499
0.728,0.2,0.4,0.9,5.04921,-7.72757,5.04921,-6.10443,1,5.04921
0.729,0.2,0.4,0.9,5.05341,-7.92312,5.05341,-6.09447,1,5.05341
0.73,0.2,0.4,0.9,5.0576,-8.11086,5.0576,-6.0845,1,5.0576
0.731,0.2,0.4,0.9,5.06178,-8.29058,5.06178,-6.07453,1,5.06178
0.732,0.2,0.4,0.9,5.06594,-8.46213,5.06594,-6.06454,1,5.06594
0.733,0.2,0.4,0.9,5.07009,-8.62533,5.07009,-6.05454,1,5.07009
0.734,0.2,0.4,0.9,5.07422,-8.78001,5.07422,-6.04454,1,5.07422
0.735,0.2,0.4,0.9,5.07834,-8.92603,5.07834,-6.03452,1,5.07834
0.736,0.2,0.4,0.9,5.08244,-9.06324,5.08244,-6.0245,1,5.08244
0.737,0.2,0.4,0.9,5.08653,-9.1915,5.08653,-6.01446,1,5.08653
0.738,0.2,0.4,0.9,5.0906,-9.31069,5.0906,-6.00442,1,5.0906
0.739,0.2,0.4,0.9,5.09465,-9.4207,5.09465,-5.99436,1,5.09465
0.74,0.2,0.4,0.9,5.0987,-9.52141,5.0987,-5.9843,1,5.0987
0.741,0.2,0.4,0.9,5.10272,-9.61272,5.10272,-5.97423,1,5.10272
0.742,0.2,0.4,0.9,5.10673,-9.69454,5.10673,-5.96415,1,5.10673
0.743,0.2,0.4,0.9,5.11073,-9.7668,5.11073,-5.95405,1,5.11073
0.744,0.2,0.4,0.9,5.11471,-9.82942,5.11471,-5.94395,1,5.11471
0.745,0.2,0.4,0.9,5.11867,-9.88234,5.11867,-5.93384,1,5.11867
0.746,0.2,0.4,0.9,5.12262,-9.92551,5.12262,-5.92372,1,5.12262
0.747,0.2,0.4,0.9,5.12655,-9.95888,5.12655,-5.91359,1,5.12655
0.748,0.2,0.4,0.9,5.13046,-9.98242,5.13046,-5.90346,1,5.13046
0.749,0.2,0.4,0.9,5.13436,-9.99611,5.13436,-5.89331,1,5.13436
0.75,0.2,0.4,0.9,5.13825,-9.99994,5.13825,-5.88315,1,5.13825
0.751,0.2,0.4,0.9,5.14212,-9.9939,5.14212,-5.87299,1,5.14212
0.752,0.2,0.4,0.9,5.14597,-9.97799,5.14597,-5.86281,1,5.14597
0.753,0.2,0.4,0.9,5.1498,-9.95224,5.1498,-5.85263,1,5.1498
0.754,0.2,0.4,0.9,5.15362,-9.91666,5.15362,-5.84243,1,5.15362
0.755,0.2,0.4,0.9,5.15743,-9.8713,5.15743,-5.83223,1,5.15743
0.756,0.2,0.4,0.9,5.16122,-9.8162,5.16122,-5.82202,1,5.16122
0.757,0.2,0.4,0.9,5.16499,-9.75141,5.16499,-5.81179,1,5.16499
0.758,0.2,0.4,0.9,5.16875,-9.677,5.16875,-5.80156,1,5.16875
0.759,0.2,0.4,0.9,5.17249,-9.59303,5.17249,-5.79132,1,5.17249
0.76,0.2,0.4,0.9,5.17622,-9.4996,5.17622,-5.78107,1,5.17622
0.761,0.2,0.4,0.9,5.17993,-9.3968,5.17993,-5.77082,1,5.17993
0.762,0.2,0.4,0.9,5.18363,-9.28472,5.18363,-5.76055,1,5.18363
0.763,0.2,0.4,0.9,5.18731,-9.16348,5.18731,-5.75027,1,5.18731
0.764,0.2,0.4,0.9,5.19098,-9.03319,5.19098,-5.73999,1,5.19098
0.765,0.2,0.4,0.9,5.19463,-8.89399,5.19463,-5.72969,1,5.19463
0.766,0.2,0.4,0.9,5.19826,-8.74602,5.19826,-5.71939,1,5.19826
0.767,0.2,0.4,0.9,5.20189,-8.58941,5.20189,-5.70908,1,5.20189
0.768,0.2,0.4,0.9,5.2055,-8.42432,5.2055,-5.69875,1,5.2055
0.769,0.2,0.4,0.9,5.20909,-8.25093,5.20909,-5.68842,1,5.20909
0.77,0.2,0.4,0.9,5.21267,-8.06938,5.21267,-5.67808,1,5.21267
0.771,0.2,0.4,0.9,5.21624,-7.87988,5.21624,-5.66774,1,5.21624
0.772,0.2,0.4,0.9,5.21979,-7.6826,5.21979,-5.65738,1,5.21979
0.773,0.2,0.4,0.9,5.22333,-7.47773,5.22333,-5.64701,1,5.22333
0.774,0.2,0.4,0.9,5.22686,-7.26549,5.22686,-5.63664,1,5.22686
0.775,0.2,0.4,0.9,5.23037,-7.04608,5.23037,-5.62625,1,5.23037
0.776,0.2,0.4,0.9,5.23387,-6.81971,5.23387,-5.61586,1,5.23387
0.777,0.2,0.4,0.9,5.23736,-6.58661,5.23736,-5.60546,1,5.23736
0.778,0.2,0.4,0.9,5.24084,-6.34702,5.24084,-5.59505,1,5.24084
0.779,0.2,0.4,0.9,5.2443,-6.10116,5.2443,-5.58463,1,5.2443
0.78,0.2,0.4,0.9,5.24775,-5.84927,5.24775,-5.5742,1,5.24775
0.781,0.2,0.4,0.9,5.25119,-5.59162,5.25119,-5.56376,1,5.25119
0.782,0.2,0.4,0.9,5.25462,-5.32845,5.25462,-5.55331,1,5.25462
0.783,0.2,0.4,0.9,5.25804,-5.06002,5.25804,-5.54286,1,5.25804
0.784,0.2,0.4,0.9,5.26145,-4.78659,5.26145,-5.53239,1,5.26145
0.785,0.2,0.4,0.9,5.26485,-4.50844,5.26485,-5.52192,1,5.26485
0.786,0.2,0.4,0.9,5.26824,-4.22585,5.26824,-5.51144,1,5.26824
0.787,0.2,0.4,0.9,5.27162,-3.93908,5.27162,-5.50095,1,5.27162
0.788,0.2,0.4,0.9,5.27499,-3.64842,5.27499,-5.49045,1,5.27499
0.789,0.2,0.4,0.9,5.27835,-3.35417,5.27835,-5.47995,1,5.27835
0.79,0.2,0.4,0.9,5.2817,-3.0566,5.2817,-5.46943,1,5.2817
0.791,0.2,0.4,0.9,5.28504,-2.75602,5.28504,-5.45891,1,5.28504
0.792,0.2,0.4,0.9,5.28828,-2.46187,5.28828,1.64125,1,5.28828
0.793,0.2,0.4,0.9,5.29161,-2.15622,5.29161,1.43748,1,5.29161
0.794,0.2,0.4,0.9,5.29495,-1.84843,5.29495,1.23229,1,5.29495
0.795,0.2,0.4,0.9,5.29828,-1.53883,5.29828,1.02589,1,5.29828
0.796,0.2,0.4,0.9,5.30162,-1.2277,5.30162,0.818468,1,5.30162
0.797,0.2,0.4,0.9,5.30495,-0.915365,5.30495,0.610243,1,5.30495
0.798,0.2,0.4,0.9,5.30829,-0.602124,5.30829,0.401416,1,5.30829
0.799,0.2,0.4,0.9,5.31162,-0.28829,5.31162,0.192193,1,5.31162
0.8,0.2,0.4,0.9,5.31495,0.0258297,5.31495,-0.0172198,1,5.31495
0.801,0.2,0.4,0.9,5.31829,0.339924,5.31829,-0.226616,1,5.31829
0.802,0.2,0.4,0.9,5.32162,0.653682,5.32162,-0.435788,1,5.32162
0.803,0.2,0.4,0.9,5.32495,0.966795,5.32495,-0.64453,1,5.32495
0.804,0.2,0.4,0.9,5.32829,1.27895,5.32829,-0.852636,1,5.32829
0.805,0.2,0.4,0.9,5.33162,1.58985,5.33162,-1.0599,1,5.33162
0.806,0.2,0.4,0.9,5.33496,1.89918,5.33496,-1.26612,1,5.33496
0.807,0.2,0.4,0.9,5.33829,2.20663,5.33829,-1.47109,1,5.33829
0.808,0.2,0.4,0.9,5.34163,2.51191,5.34163,-1.67461,1,5.34163
0.809,0.2,0.4,0.9,5.34497,2.81471,5.34497,-1.87647,1,5.34497
0.81,0.2,0.4,0.9,5.3483,3.11473,5.3483,-2.07648,1,5.3483
0.811,0.2,0.4,0.9,5.35164,3.41167,5.35164,-2.27445,1,5.35164
0.812,0.2,0.4,0.9,5.35498,3.70525,5.35498,-2.47017,1,5.35498
0.813,0.2,0.4,0.9,5.35833,3.99517,5.35833,-2.66345,1,5.35833
0.814,0.2,0.4,0.9,5.36167,4.28115,5.36167,-2.8541,1,5.36167
0.815,0.2,0.4,0.9,5.36501,4.5629,5.36501,-3.04194,1,5.36501
0.816,0.2,0.4,0.9,5.36836,4.84016,5.36836,-3.22677,1,5.36836
0.817,0.2,0.4,0.9,5.37171,5.11263,5.37171,-3.40842,1,5.37171
0.818,0.2,0.4,0.9,5.37505,5.38006,5.37505,-3.58671,1,5.37505
0.819,0.2,0.4,0.9,5.37841,5.64218,5.37841,-3.76145,1,5.37841
0.82,0.2,0.4,0.9,5.38176,5.89873,5.38176,-3.93249,1,5.38176
0.821,0.2,0.4,0.9,5.38511,6.14946,5.38511,-4.09964,1,5.38511
0.822,0.2,0.4,0.9,5.38847,6.39412,5.38847,-4.26275,1,5.38847
0.823,0.2,0.4,0.9,5.39183,6.63247,5.39183,-4.42165,1,5.39183
0.824,0.2,0.4,0.9,5.39519,6.86428,5.39519,-4.57618,1,5.39519
0.825,0.2,0.4,0.9,5.39855,7.08931,5.39855,-4.72621,1,5.39855
0.826,0.2,0.4,0.9,5.40192,7.30734,5.40192,-4.87156,1,5.40192
0.827,0.2,0.4,0.9,5.40529,7.51817,5.40529,-5.01211,1,5.40529
0.828,0.2,0.4,0.9,5.40866,7.72157,5.40866,-5.14771,1,5.40866
0.829,0.2,0.4,0.9,5.41203,7.91736,5.41203,-5.27824,1,5.41203
0.83,0.2,0.4,0.9,5.41541,8.10533,5.41541,-5.40355,1,5.41541
0.831,0.2,0.4,0.9,5.41879,8.2853,5.41879,-5.52353,1,5.41879
0.832,0.2,0.4,0.9,5.42354,8.52416,5.42354,-5.01611,1,5.42354
0.833,0.2,0.4,0.9,5.42692,8.68419,5.42692,-5.00523,1,5.42692
0.834,0.2,0.4,0.9,5.43031,8.83565,5.43031,-4.99435,1,5.43031
0.835,0.2,0.4,0.9,5.43371,8.97839,5.43371,-4.98346,1,5.43371
0.836,0.2,0.4,0.9,5.4371,9.11227,5.4371,-4.97256,1,5.4371
0.837,0.2,0.4,0.9,5.44051,9.23715,5.44051,-4.96165,1,5.44051
0.838,0.2,0.4,0.9,5.44391,9.35292,5.44391,-4.95074,1,5.44391
0.839,0.2,0.4,0.9,5.44732,9.45946,5.44732,-4.93981,1,5.44732
0.84,0.2,0.4,0.9,5.45074,9.55667,5.45074,-4.92888,1,5.45074
0.841,0.2,0.4,0.9,5.45416,9.64444,5.45416,-4.91795,1,5.45416
0.842,0.2,0.4,0.9,5.45758,9.7227,5.45758,-4.907,1,5.45758
0.843,0.2,0.4,0.9,5.46101,9.79136,5.46101,-4.89605,1,5.46101
0.844,0.2,0.4,0.9,5.46445,9.85035,5.46445,-4.88509,1,5.46445
0.845,0.2,0.4,0.9,5.46789,9.89963,5.46789,-4.87412,1,5.46789
0.846,0.2,0.4,0.9,5.47133,9.93914,5.47133,-4.86314,1,5.47133
0.847,0.2,0.4,0.9,5.47478,9.96884,5.47478,-4.85216,1,5.47478
0.848,0.2,0.4,0.9,5.47824,9.9887,5.47824,-4.84117,1,5.47824
0.849,0.2,0.4,0.9,5.4817,9.9987,5.4817,-4.83017,1,5.4817
0.85,0.2,0.4,0.9,5.48516,9.99883,5.48516,-4.81916,1,5.48516
0.851,0.2,0.4,0.9,5.48863,9.9891,5.48863,-4.80814,1,5.48863
0.852,0.2,0.4,0.9,5.49211,9.96951,5.49211,-4.79712,1,5.49211
0.853,0.2,0.4,0.9,5.49559,9.94008,5.49559,-4.78609,1,5.49559
0.854,0.2,0.4,0.9,5.49907,9.90084,5.49907,-4.77505,1,5.49907
0.855,0.2,0.4,0.9,5.50256,9.85183,5.50256,-4.76401,1,5.50256
0.856,0.2,0.4,0.9,5.50606,9.7931,5.50606,-4.75296,1,5.50606
0.857,0.2,0.4,0.9,5.50956,9.7247,5.50956,-4.7419,1,5.50956
0.858,0.2,0.4,0.9,5.51306,9.64671,5.51306,-4.73083,1,5.51306
0.859,0.2,0.4,0.9,5.51658,9.55919,5.51658,-4.71976,1,5.51658
0.86,0.2,0.4,0.9,5.52009,9.46224,5.52009,-4.70867,1,5.52009
0.861,0.2,0.4,0.9,5.52361,9.35596,5.52361,-4.69758,1,5.52361
0.862,0.2,0.4,0.9,5.52714,9.24044,5.52714,-4.68649,1,5.52714
0.863,0.2,0.4,0.9,5.53067,9.1158,5.53067,-4.67538,1,5.53067
0.864,0.2,0.4,0.9,5.5342,8.98216,5.5342,-4.66427,1,5.5342
0.865,0.2,0.4,0.9,5.53774,8.83966,5.53774,-4.65315,1,5.53774
0.866,0.2,0.4,0.9,5.54128,8.68844,5.54128,-4.64202,1,5.54128
0.867,0.2,0.4,0.9,5.54483,8.52864,5.54483,-4.63089,1,5.54483
0.868,0.2,0.4,0.9,5.54838,8.36043,5.54838,-4.61975,1,5.54838
0.869,0.2,0.4,0.9,5.55193,8.18396,5.55193,-4.6086,1,5.55193
0.87,0.2,0.4,0.9,5.55549,7.99942,5.55549,-4.59744,1,5.55549
0.871,0.2,0.4,0.9,5.55905,7.80699,5.55905,-4.58628,1,5.55905
0.872,0.2,0.4,0.9,5.56262,7.60685,5.56262,-4.57511,1,5.56262
0.873,0.2,0.4,0.9,5.56618,7.3992,5.56618,-4.56393,1,5.56618
0.874,0.2,0.4,0.9,5.56975,7.18425,5.56975,-4.55275,1,5.56975
0.875,0.2,0.4,0.9,5.57333,6.96221,5.57333,-4.54155,1,5.57333
0.876,0.2,0.4,0.9,5.5769,6.7333,5.5769,-4.53036,1,5.5769
0.877,0.2,0.4,0.9,5.58048,6.49774,5.58048,-4.51915,1,5.58048
0.878,0.2,0.4,0.9,5.58406,6.25577,5.58406,-4.50794,1,5.58406
0.879,0.2,0.4,0.9,5.58764,6.00763,5.58764,-4.49672,1,5.58764
0.88,0.2,0.4,0.9,5.59122,5.75356,5.59122,-4.48549,1,5.59122
0.881,0.2,0.4,0.9,5.59481,5.49381,5.59481,-4.47425,1,5.59481
0.882,0.2,0.4,0.9,5.59839,5.22864,5.59839,-4.46301,1,5.59839
0.883,0.2,0.4,0.9,5.60198,4.95831,5.60198,-4.45176,1,5.60198
0.884,0.2,0.4,0.9,5.60556,4.68309,5.60556,-4.44051,1,5.60556
0.885,0.2,0.4,0.9,5.60915,4.40324,5.60915,-4.42924,1,5.60915
0.886,0.2,0.4,0.9,5.61274,4.11905,5.61274,-4.41797,1,5.61274
0.887,0.2,0.4,0.9,5.61632,3.8308,5.61632,-4.4067,1,5.61632
0.888,0.2,0.4,0.9,5.61991,3.53876,5.61991,-4.39541,1,5.61991
0.889,0.2,0.4,0.9,5.62349,3.24323,5.62349,-4.38412,1,5.62349
0.89,0.2,0.4,0.9,5.62708,2.9445,5.62708,-4.37282,1,5.62708
0.891,0.2,0.4,0.9,5.63066,2.64287,5.63066,-4.36152,1,5.63066
0.892,0.2,0.4,0.9,5.63424,2.33863,5.63424,-4.35021,1,5.63424
0.893,0.2,0.4,0.9,5.63782,2.03207,5.63782,-4.33889,1,5.63782
0.894,0.2,0.4,0.9,5.64139,1.72352,5.64139,-4.32756,1,5.64139
0.895,0.2,0.4,0.9,5.64497,1.41326,5.64497,-4.31623,1,5.64497
0.896,0.2,0.4,0.9,5.64854,1.10161,5.64854,-4.30489,1,5.64854
0.897,0.2,0.4,0.9,5.65211,0.788869,5.65211,-4.29355,1,5.65211
0.898,0.2,0.4,0.9,5.65567,0.475351,5.65567,-4.28219,1,5.65567
0.899,0.2,0.4,0.9,5.65923,0.161364,5.65923,-4.27083,1,5.65923
0.9,0.2,0.4,0.9,5.66106,1.10218E-14,5.66106,-4.265,1,5.66106
0.901,0.2,0.4,0.9,5.66574,-0.414289,5.66574,-4.25,1,5.66574
0.902,0.2,0.4,0.9,5.66929,-0.727922,5.66929,-4.23862,1,5.66929
0.903,0.2,0.4,0.9,5.67283,-1.04084,5.67283,-4.22723,1,5.67283
0.904,0.2,0.4,0.9,5.67637,-1.35273,5.67637,-4.21584,1,5.67637
0.905,0.2,0.4,0.9,5.6799,-1.66328,5.6799,-4.20444,1,5.6799
0.906,0.2,0.4,0.9,5.68343,-1.97219,5.68343,-4.19304,1,5.68343
0.907,0.2,0.4,0.9,5.68586,-2.18416,5.68586,-1.87722,1,5.68586
0.908,0.2,0.4,0.9,5.69082,-2.61403,5.69082,-1.59065,1,5.69082
0.909,0.2,0.4,0.9,5.69433,-2.91592,5.69433,-1.38938,1,5.69433
0.91,0.2,0.4,0.9,5.69783,-3.21494,5.69783,-1.19004,1,5.69783
0.911,0.2,0.4,0.9,5.70134,-3.51079,5.70134,-0.992808,1,5.70134
0.912,0.2,0.4,0.9,5.70484,-3.80317,5.70484,-0.797887,1,5.70484
0.913,0.2,0.4,0.9,5.70833,-4.0918,5.70833,-0.605469,1,5.70833
0.914,0.2,0.4,0.9,5.71182,-4.37639,5.71182,-0.415742,1,5.71182
0.915,0.2,0.4,0.9,5.7153,-4.65666,5.7153,-0.228895,1,5.7153
0.916,0.2,0.4,0.9,5.71878,-4.93233,5.71878,-0.0451116,1,5.71878
0.917,0.2,0.4,0.9,5.72226,-5.20314,5.72226,0.135427,1,5.72226
0.918,0.2,0.4,0.9,5.72573,-5.46881,5.72573,0.312542,1,5.72573
0.919,0.2,0.4,0.9,5.72919,-5.72909,5.72919,0.486059,1,5.72919
0.92,0.2,0.4,0.9,5.73265,-5.98371,5.73265,0.655807,1,5.73265
0.921,0.2,0.4,0.9,5.7361,-6.23243,5.7361,0.821617,1,5.7361
0.922,0.2,0.4,0.9,5.73955,-6.47499,5.73955,0.983328,1,5.73955
0.923,0.2,0.4,0.9,5.74299,-6.71117,5.74299,1.14078,1,5.74299
0.924,0.2,0.4,0.9,5.74643,-6.94072,5.74643,1.29381,1,5.74643
0.925,0.2,0.4,0.9,5.74986,-7.16342,5.74986,1.44228,1,5.74986
0.926,0.2,0.4,0.9,5.75329,-7.37906,5.75329,1.58604,1,5.75329
0.927,0.2,0.4,0.9,5.75671,-7.58741,5.75671,1.72494,1,5.75671
0.928,0.2,0.4,0.9,5.76012,-7.78827,5.76012,1.85885,1,5.76012
0.929,0.2,0.4,0.9,5.76353,-7.98145,5.76353,1.98763,1,5.76353
0.93,0.2,0.4,0.9,5.76693,-8.16675,5.76693,2.11117,1,5.76693
0.931,0.2,0.4,0.9,5.77033,-8.34399,5.77033,2.22933,1,5.77033
0.932,0.2,0.4,0.9,5.77372,-8.513,5.77372,2.342,1,5.77372
0.933,0.2,0.4,0.9,5.7771,-8.6736,5.7771,2.44907,1,5.7771
0.934,0.2,0.4,0.9,5.78048,-8.82565,5.78048,2.55043,1,5.78048
0.935,0.2,0.4,0.9,5.78385,-8.96898,5.78385,2.64599,1,5.78385
0.936,0.2,0.4,0.9,5.78722,-9.10347,5.78722,2.73565,1,5.78722
0.937,0.2,0.4,0.9,5.79058,-9.22897,5.79058,2.81931,1,5.79058
