"time","counter","qtronic.silver.real_time","y_2","y_1","y_0"
2.10000000000000E+00,2.10000000000000E+02,0.00000000000000E+00,8.54167548473534E-01,3.85650877173157E-01,-4.30798450155370E-01
2.11000000000000E+00,2.11000000000000E+02,0.00000000000000E+00,8.54167548473534E-01,3.58363262049016E-01,-4.35787886206794E-01
2.12000000000000E+00,2.12000000000000E+02,0.00000000000000E+00,8.54167548473534E-01,3.58363262049016E-01,-4.40603012914163E-01
2.13000000000000E+00,2.13000000000000E+02,0.00000000000000E+00,8.85306642577330E-01,3.30932306398169E-01,-4.45241904290994E-01
2.14000000000000E+00,2.14000000000000E+02,0.00000000000000E+00,8.85306642577330E-01,3.30932306398169E-01,-4.49702704842589E-01
2.15000000000000E+00,2.15000000000000E+02,0.00000000000000E+00,8.85306642577330E-01,3.03368982237134E-01,-4.53983630308203E-01
2.16000000000000E+00,2.16000000000000E+02,0.00000000000000E+00,8.85306642577330E-01,3.03368982237134E-01,-4.58082968374727E-01
2.17000000000000E+00,2.17000000000000E+02,0.00000000000000E+00,9.10377190470705E-01,2.75684314528070E-01,-4.61999079361594E-01
2.18000000000000E+00,2.18000000000000E+02,0.00000000000000E+00,9.10377190470705E-01,2.75684314528070E-01,-4.65730396876621E-01
2.19000000000000E+00,2.19000000000000E+02,0.00000000000000E+00,9.10377190470705E-01,2.47889376768937E-01,-4.69275428442554E-01
2.20000000000000E+00,2.20000000000000E+02,0.00000000000000E+00,9.10377190470705E-01,2.47889376768937E-01,-4.72632756094032E-01
2.21000000000000E+00,2.21000000000000E+02,0.00000000000000E+00,9.28665060855504E-01,2.19995286564244E-01,-4.75801036944758E-01
2.22000000000000E+00,2.22000000000000E+02,0.00000000000000E+00,9.28665060855504E-01,2.19995286564244E-01,-4.78779003724635E-01
2.23000000000000E+00,2.23000000000000E+02,0.00000000000000E+00,9.28665060855504E-01,1.92013201178157E-01,-4.81565465286658E-01
2.24000000000000E+00,2.24000000000000E+02,0.00000000000000E+00,9.28665060855504E-01,1.92013201178157E-01,-4.84159307083354E-01
2.25000000000000E+00,2.25000000000000E+02,0.00000000000000E+00,9.39520191581990E-01,1.63954313071740E-01,-4.86559491612587E-01
2.26000000000000E+00,2.26000000000000E+02,0.00000000000000E+00,9.39520191581990E-01,1.63954313071740E-01,-4.88765058832549E-01
2.27000000000000E+00,2.27000000000000E+02,0.00000000000000E+00,9.39520191581990E-01,1.35829845426123E-01,-4.90775126545758E-01
2.28000000000000E+00,2.28000000000000E+02,0.00000000000000E+00,9.39520191581990E-01,1.35829845426123E-01,-4.92588890751930E-01
2.29000000000000E+00,2.29000000000000E+02,0.00000000000000E+00,9.42363832492536E-01,1.07651047653376E-01,-4.94205625969565E-01
2.30000000000000E+00,2.30000000000000E+02,0.00000000000000E+00,9.42363832492536E-01,1.07651047653376E-01,-4.95624685526133E-01
2.31000000000000E+00,2.31000000000000E+02,0.00000000000000E+00,9.42363832492536E-01,7.94291908968956E-02,-4.96845501816732E-01
2.32000000000000E+00,2.32000000000000E+02,0.00000000000000E+00,9.42363832492536E-01,7.94291908968956E-02,-4.97867586531123E-01
2.33000000000000E+00,2.33000000000000E+02,0.00000000000000E+00,9.36695080464418E-01,5.11755635230989E-02,-4.98690530849047E-01
2.34000000000000E+00,2.34000000000000E+02,0.00000000000000E+00,9.36695080464418E-01,5.11755635230989E-02,-4.99314005603749E-01
2.35000000000000E+00,2.35000000000000E+02,0.00000000000000E+00,9.36695080464418E-01,2.29014666062242E-02,-4.99737761413642E-01
2.36000000000000E+00,2.36000000000000E+02,0.00000000000000E+00,9.36695080464418E-01,2.29014666062242E-02,-4.99961628782050E-01
2.37000000000000E+00,2.37000000000000E+02,0.00000000000000E+00,9.22096640152091E-01,-5.38179059194421E-03,-4.99985518165012E-01
2.38000000000000E+00,2.38000000000000E+02,0.00000000000000E+00,9.22096640152091E-01,-5.38179059194421E-03,-4.99809420007093E-01
2.39000000000000E+00,2.39000000000000E+02,0.00000000000000E+00,9.22096640152091E-01,-3.36628951456321E-02,-4.99433404745207E-01
2.40000000000000E+00,2.40000000000000E+02,0.00000000000000E+00,9.22096640152091E-01,-3.36628951456321E-02,-4.98857622780447E-01
2.41000000000000E+00,2.41000000000000E+02,0.00000000000000E+00,8.98239751660271E-01,-6.19305349900945E-02,-4.98082304417920E-01
2.42000000000000E+00,2.42000000000000E+02,0.00000000000000E+00,8.98239751660271E-01,-6.19305349900945E-02,-4.97107759774636E-01
2.43000000000000E+00,2.43000000000000E+02,0.00000000000000E+00,8.98239751660271E-01,-9.01734034462902E-02,-4.95934378655456E-01
2.44000000000000E+00,2.44000000000000E+02,0.00000000000000E+00,8.98239751660271E-01,-9.01734034462902E-02,-4.94562630397185E-01
2.45000000000000E+00,2.45000000000000E+02,0.00000000000000E+00,8.64888234699181E-01,-1.18380203743403E-01,-4.92993063680835E-01
2.46000000000000E+00,2.46000000000000E+02,0.00000000000000E+00,8.64888234699181E-01,-1.18380203743403E-01,-4.91226306312166E-01
2.47000000000000E+00,2.47000000000000E+02,0.00000000000000E+00,8.64888234699181E-01,-1.46539653537401E-01,-4.89263064970569E-01
2.48000000000000E+00,2.48000000000000E+02,0.00000000000000E+00,8.64888234699181E-01,-1.46539653537401E-01,-4.87104124926405E-01
2.49000000000000E+00,2.49000000000000E+02,0.00000000000000E+00,8.21901607599398E-01,-1.74640489423819E-01,-4.84750349726904E-01
2.50000000000000E+00,2.50000000000000E+02,0.00000000000000E+00,8.21901607599398E-01,-1.74640489423819E-01,-4.82202680850765E-01
2.51000000000000E+00,2.51000000000000E+02,0.00000000000000E+00,8.21901607599398E-01,-2.02671471442977E-01,-4.79462137331569E-01
2.52000000000000E+00,2.52000000000000E+02,0.00000000000000E+00,8.21901607599398E-01,-2.02671471442977E-01,-4.76529815350184E-01
2.53000000000000E+00,2.53000000000000E+02,0.00000000000000E+00,7.69237248807607E-01,-2.30621387575808E-01,-4.73406887796304E-01
2.54000000000000E+00,2.54000000000000E+02,0.00000000000000E+00,7.69237248807607E-01,-2.30621387575808E-01,-4.70094603799314E-01
2.55000000000000E+00,2.55000000000000E+02,0.00000000000000E+00,7.69237248807607E-01,-2.58479058228519E-01,-4.66594288228649E-01
2.56000000000000E+00,2.56000000000000E+02,0.00000000000000E+00,7.69237248807607E-01,-2.58479058228519E-01,-4.62907341163866E-01
2.57000000000000E+00,2.57000000000000E+02,0.00000000000000E+00,7.06951578053912E-01,-2.86233340704281E-01,-4.59035237334633E-01
2.58000000000000E+00,2.58000000000000E+02,0.00000000000000E+00,7.06951578053912E-01,-2.86233340704281E-01,-4.54979525530855E-01
2.59000000000000E+00,2.59000000000000E+02,0.00000000000000E+00,7.06951578053912E-01,-3.13873133660154E-01,-4.50741827983177E-01
2.60000000000000E+00,2.60000000000000E+02,0.00000000000000E+00,7.06951578053912E-01,-3.13873133660154E-01,-4.46323839714117E-01
2.61000000000000E+00,2.61000000000000E+02,0.00000000000000E+00,6.35200244180540E-01,-3.41387381547483E-01,-4.41727327860077E-01
2.62000000000000E+00,2.62000000000000E+02,0.00000000000000E+00,6.35200244180540E-01,-3.41387381547483E-01,-4.36954130964511E-01
2.63000000000000E+00,2.63000000000000E+02,0.00000000000000E+00,6.35200244180540E-01,-3.68765079033964E-01,-4.32006158242537E-01
2.64000000000000E+00,2.64000000000000E+02,0.00000000000000E+00,6.35200244180540E-01,-3.68765079033964E-01,-4.26885388817272E-01
2.65000000000000E+00,2.65000000000000E+02,0.00000000000000E+00,5.54237316552896E-01,-3.95995275405633E-01,-4.21593870928208E-01
2.66000000000000E+00,2.66000000000000E+02,0.00000000000000E+00,5.54237316552896E-01,-3.95995275405633E-01,-4.16133721111951E-01
2.67000000000000E+00,2.67000000000000E+02,0.00000000000000E+00,5.54237316552896E-01,-4.23067078947007E-01,-4.10507123355624E-01
2.68000000000000E+00,2.68000000000000E+02,0.00000000000000E+00,5.54237316552896E-01,-4.23067078947007E-01,-4.04716328223310E-01
2.69000000000000E+00,2.69000000000000E+02,0.00000000000000E+00,4.64413486937698E-01,-4.49969661297621E-01,-3.98763651955852E-01
2.70000000000000E+00,2.70000000000000E+02,0.00000000000000E+00,4.64413486937698E-01,-4.49969661297621E-01,-3.92651475544390E-01
2.71000000000000E+00,2.71000000000000E+02,0.00000000000000E+00,4.64413486937698E-01,-4.76692261783231E-01,-3.86382243777994E-01
2.72000000000000E+00,2.72000000000000E+02,0.00000000000000E+00,4.64413486937698E-01,-4.76692261783231E-01,-3.79958464265781E-01
2.73000000000000E+00,2.73000000000000E+02,0.00000000000000E+00,3.66173298629884E-01,-5.03224191719941E-01,-3.73382706433906E-01
2.74000000000000E+00,2.74000000000000E+02,0.00000000000000E+00,3.66173298629884E-01,-5.03224191719941E-01,-3.66657600497828E-01
2.75000000000000E+00,2.75000000000000E+02,0.00000000000000E+00,3.66173298629884E-01,-5.29554838689528E-01,-3.59785836410254E-01
2.76000000000000E+00,2.76000000000000E+02,0.00000000000000E+00,3.66173298629884E-01,-5.29554838689528E-01,-3.52770162785196E-01
2.77000000000000E+00,2.77000000000000E+02,0.00000000000000E+00,2.60051429341079E-01,-5.55673670784277E-01,-3.45613385798563E-01
2.78000000000000E+00,2.78000000000000E+02,0.00000000000000E+00,2.60051429341079E-01,-5.55673670784277E-01,-3.38318368065728E-01
2.79000000000000E+00,2.79000000000000E+02,0.00000000000000E+00,2.60051429341079E-01,-5.81570240819596E-01,-3.30888027496518E-01
2.80000000000000E+00,2.80000000000000E+02,0.00000000000000E+00,2.60051429341079E-01,-5.81570240819596E-01,-3.23325336128092E-01
2.81000000000000E+00,2.81000000000000E+02,0.00000000000000E+00,1.46668063830550E-01,-6.07234190512754E-01,-3.15633318936160E-01
2.82000000000000E+00,2.82000000000000E+02,0.00000000000000E+00,1.46668063830550E-01,-6.07234190512754E-01,-3.07815052625043E-01
2.83000000000000E+00,2.83000000000000E+02,0.00000000000000E+00,1.46668063830550E-01,-6.32655254626053E-01,-2.99873664397022E-01
2.84000000000000E+00,2.84000000000000E+02,0.00000000000000E+00,1.46668063830550E-01,-6.32655254626053E-01,-2.91812330701504E-01
2.85000000000000E+00,2.85000000000000E+02,0.00000000000000E+00,2.67234013700126E-02,-6.57823265072794E-01,-2.83634275964484E-01
2.86000000000000E+00,2.86000000000000E+02,0.00000000000000E+00,2.67234013700126E-02,-6.57823265072794E-01,-2.75342771298819E-01
2.87000000000000E+00,2.87000000000000E+02,0.00000000000000E+00,2.67234013700126E-02,-6.82728154984365E-01,-2.66941133195822E-01
2.88000000000000E+00,2.88000000000000E+02,0.00000000000000E+00,2.67234013700126E-02,-6.82728154984365E-01,-2.58432722198714E-01
2.89000000000000E+00,2.89000000000000E+02,0.00000000000000E+00,-9.90086482046086E-02,-7.07359962736864E-01,-2.49820941558451E-01
2.90000000000000E+00,2.90000000000000E+02,0.00000000000000E+00,-9.90086482046086E-02,-7.07359962736864E-01,-2.41109235872466E-01
2.91000000000000E+00,2.91000000000000E+02,0.00000000000000E+00,-9.90086482046086E-02,-7.31708835935608E-01,-2.32301089706879E-01
2.92000000000000E+00,2.92000000000000E+02,0.00000000000000E+00,-9.90086482046086E-02,-7.31708835935608E-01,-2.23400026202715E-01
2.93000000000000E+00,2.93000000000000E+02,0.00000000000000E+00,-2.29687517974860E-01,-7.55765035355966E-01,-2.14409605666698E-01
2.94000000000000E+00,2.94000000000000E+02,0.00000000000000E+00,-2.29687517974860E-01,-7.55765035355966E-01,-2.05333424147170E-01
2.95000000000000E+00,2.95000000000000E+02,0.00000000000000E+00,-2.29687517974860E-01,-7.79518938838914E-01,-1.96175111995727E-01
2.96000000000000E+00,2.96000000000000E+02,0.00000000000000E+00,-2.29687517974860E-01,-7.79518938838914E-01,-1.86938332415118E-01
2.97000000000000E+00,2.97000000000000E+02,0.00000000000000E+00,-3.64413717565383E-01,-8.02961045139774E-01,-1.77626779994021E-01
2.98000000000000E+00,2.98000000000000E+02,0.00000000000000E+00,-3.64413717565383E-01,-8.02961045139774E-01,-1.68244179229252E-01
2.99000000000000E+00,2.99000000000000E+02,0.00000000000000E+00,-3.64413717565383E-01,-8.26081977728582E-01,-1.58794283036017E-01
3.00000000000000E+00,3.00000000000000E+02,0.00000000000000E+00,-3.64413717565383E-01,-8.26081977728582E-01,-1.49280871246797E-01
3.01000000000000E+00,3.01000000000000E+02,0.00000000000000E+00,-5.02237170705552E-01,-8.48872488540578E-01,-1.39707749099463E-01
3.02000000000000E+00,3.02000000000000E+02,0.00000000000000E+00,-5.02237170705552E-01,-8.48872488540578E-01,-1.30078745715234E-01
3.03000000000000E+00,3.03000000000000E+02,0.00000000000000E+00,-5.02237170705552E-01,-8.71323461675307E-01,-1.20397712567080E-01
3.04000000000000E+00,3.04000000000000E+02,0.00000000000000E+00,-5.02237170705552E-01,-8.71323461675307E-01,-1.10668521939179E-01
3.05000000000000E+00,3.05000000000000E+02,0.00000000000000E+00,-6.42166074460602E-01,-8.93425917042858E-01,-1.00895065378064E-01
3.06000000000000E+00,3.06000000000000E+02,0.00000000000000E+00,-6.42166074460602E-01,-8.93425917042858E-01,-9.10812521360475E-02
3.07000000000000E+00,3.07000000000000E+02,0.00000000000000E+00,-6.42166074460602E-01,-9.15171013955777E-01,-8.12310076075771E-02
3.08000000000000E+00,3.08000000000000E+02,0.00000000000000E+00,-6.42166074460602E-01,-9.15171013955777E-01,-7.13482717591289E-02
3.09000000000000E+00,3.09000000000000E+02,0.00000000000000E+00,-7.83176192627368E-01,-9.36550054665233E-01,-6.14369975532750E-02
3.10000000000000E+00,3.10000000000000E+02,0.00000000000000E+00,-7.83176192627368E-01,-9.36550054665233E-01,-5.15011493675489E-02
3.11000000000000E+00,3.11000000000000E+02,0.00000000000000E+00,-7.83176192627368E-01,-9.57554487839989E-01,-4.15447014087482E-02
3.12000000000000E+00,3.12000000000000E+02,0.00000000000000E+00,-7.83176192627368E-01,-9.57554487839989E-01,-3.15716361233064E-02
3.13000000000000E+00,3.13000000000000E+02,0.00000000000000E+00,-9.24220491424183E-01,-9.78175911986832E-01,-2.15859426043643E-02
3.14000000000000E+00,3.14000000000000E+02,0.00000000000000E+00,-9.24220491424183E-01,-9.78175911986832E-01,-1.15916149961897E-02
3.15000000000000E+00,3.15000000000000E+02,0.00000000000000E+00,-9.24220491424183E-01,-9.98406078811053E-01,-1.59265089656900E-03
3.16000000000000E+00,3.16000000000000E+02,0.00000000000000E+00,-9.24220491424183E-01,-9.98406078811053E-01,8.40695024217486E-03
3.17000000000000E+00,3.17000000000000E+02,0.00000000000000E+00,-1.06423902215519E+00,-1.01823689651565E+00,1.84031887129135E-02
3.18000000000000E+00,3.18000000000000E+02,0.00000000000000E+00,-1.06423902215519E+00,-1.01823689651565E+00,2.83920661535390E-02
3.19000000000000E+00,3.19000000000000E+02,0.00000000000000E+00,-1.06423902215519E+00,-1.03766043303796E+00,3.83695871462595E-02
3.20000000000000E+00,3.20000000000000E+02,0.00000000000000E+00,-1.06423902215519E+00,-1.03766043303796E+00,4.83317608157086E-02
3.21000000000000E+00,3.21000000000000E+02,0.00000000000000E+00,-1.20216895303095E+00,-1.05666891922233E+00,5.82746024252468E-02
3.22000000000000E+00,3.22000000000000E+02,0.00000000000000E+00,-1.20216895303095E+00,-1.05666891922233E+00,6.81941349707988E-02
3.23000000000000E+00,3.23000000000000E+02,0.00000000000000E+00,-1.20216895303095E+00,-1.07525475192775E+00,7.80863907716060E-02
3.24000000000000E+00,3.24000000000000E+02,0.00000000000000E+00,-1.20216895303095E+00,-1.07525475192775E+00,8.79474130572420E-02
3.25000000000000E+00,3.25000000000000E+02,0.00000000000000E+00,-1.33695465080473E+00,-1.09341049706894E+00,9.77732575502721E-02
3.26000000000000E+00,3.26000000000000E+02,0.00000000000000E+00,-1.33695465080473E+00,-1.09341049706894E+00,1.07559994043908E-01
3.27000000000000E+00,3.27000000000000E+02,0.00000000000000E+00,-1.33695465080473E+00,-1.11112889258991E+00,1.17303707974040E-01
3.28000000000000E+00,3.28000000000000E+02,0.00000000000000E+00,-1.33695465080473E+00,-1.11112889258991E+00,1.27000501985012E-01
3.29000000000000E+00,3.29000000000000E+02,0.00000000000000E+00,-1.46755771235254E+00,-1.12840285136870E+00,1.36646497488507E-01
3.30000000000000E+00,3.30000000000000E+02,0.00000000000000E+00,-1.46755771235254E+00,-1.12840285136870E+00,1.46237836214935E-01
3.31000000000000E+00,3.31000000000000E+02,0.00000000000000E+00,-1.46755771235254E+00,-1.14522546405211E+00,1.55770681756689E-01
3.32000000000000E+00,3.32000000000000E+02,0.00000000000000E+00,-1.46755771235254E+00,-1.14522546405211E+00,1.65241221102655E-01
3.33000000000000E+00,3.33000000000000E+02,0.00000000000000E+00,-1.59296684679000E+00,-1.16159000181937E+00,1.74645666163368E-01
3.34000000000000E+00,3.34000000000000E+02,0.00000000000000E+00,-1.59296684679000E+00,-1.16159000181937E+00,1.83980255286192E-01
3.35000000000000E+00,3.35000000000000E+02,0.00000000000000E+00,-1.59296684679000E+00,-1.17748991907357E+00,1.93241254759940E-01
3.36000000000000E+00,3.36000000000000E+02,0.00000000000000E+00,-1.59296684679000E+00,-1.17748991907357E+00,2.02424960308299E-01
3.37000000000000E+00,3.37000000000000E+02,0.00000000000000E+00,-1.71220751017648E+00,-1.19291885605979E+00,2.11527698571498E-01
3.38000000000000E+00,3.38000000000000E+02,0.00000000000000E+00,-1.71220751017648E+00,-1.19291885605979E+00,2.20545828575601E-01
3.39000000000000E+00,3.39000000000000E+02,0.00000000000000E+00,-1.71220751017648E+00,-1.20787064140896E+00,2.29475743188845E-01
3.40000000000000E+00,3.40000000000000E+02,0.00000000000000E+00,-1.71220751017648E+00,-1.20787064140896E+00,2.38313870564450E-01
3.41000000000000E+00,3.41000000000000E+02,0.00000000000000E+00,-1.82435119729112E+00,-1.22233929460629E+00,2.47056675569304E-01
3.42000000000000E+00,3.42000000000000E+02,0.00000000000000E+00,-1.82435119729112E+00,-1.22233929460629E+00,2.55700661197976E-01
3.43000000000000E+00,3.43000000000000E+02,0.00000000000000E+00,-1.82435119729112E+00,-1.23631902838342E+00,2.64242369971465E-01
3.44000000000000E+00,3.44000000000000E+02,0.00000000000000E+00,-1.82435119729112E+00,-1.23631902838342E+00,2.72678385320151E-01
3.45000000000000E+00,3.45000000000000E+02,0.00000000000000E+00,-1.92852429835325E+00,-1.24980425103323E+00,2.81005332950372E-01
3.46000000000000E+00,3.46000000000000E+02,0.00000000000000E+00,-1.92852429835325E+00,-1.24980425103323E+00,2.89219882194100E-01
3.47000000000000E+00,3.47000000000000E+02,0.00000000000000E+00,-1.92852429835325E+00,-1.26278956864647E+00,2.97318747341164E-01
3.48000000000000E+00,3.48000000000000E+02,0.00000000000000E+00,-1.92852429835325E+00,-1.26278956864647E+00,3.05298688953490E-01
3.49000000000000E+00,3.49000000000000E+02,0.00000000000000E+00,-2.02391643286661E+00,-1.27526978726921E+00,3.13156515160828E-01
3.50000000000000E+00,3.50000000000000E+02,0.00000000000000E+00,-2.02391643286661E+00,-1.27526978726921E+00,3.20889082937467E-01
3.51000000000000E+00,3.51000000000000E+02,0.00000000000000E+00,-2.02391643286661E+00,-1.28723991498042E+00,3.28493299359395E-01
3.52000000000000E+00,3.52000000000000E+02,0.00000000000000E+00,-2.02391643286661E+00,-1.28723991498042E+00,3.35966122841431E-01
3.53000000000000E+00,3.53000000000000E+02,0.00000000000000E+00,-2.10978817795026E+00,-1.29869516388860E+00,3.43304564353819E-01
3.54000000000000E+00,3.54000000000000E+02,0.00000000000000E+00,-2.10978817795026E+00,-1.29869516388860E+00,3.50505688617799E-01
3.55000000000000E+00,3.55000000000000E+02,0.00000000000000E+00,-2.10978817795026E+00,-1.30963095204693E+00,3.57566615279679E-01
3.56000000000000E+00,3.56000000000000E+02,0.00000000000000E+00,-2.10978817795026E+00,-1.30963095204693E+00,3.64484520062938E-01
3.57000000000000E+00,3.57000000000000E+02,0.00000000000000E+00,-2.18547811452707E+00,-1.32004290528596E+00,3.71256635897901E-01
3.58000000000000E+00,3.58000000000000E+02,0.00000000000000E+00,-2.18547811452707E+00,-1.32004290528596E+00,3.77880254028527E-01
3.59000000000000E+00,3.59000000000000E+02,0.00000000000000E+00,-2.18547811452707E+00,-1.32992685896321E+00,3.84352725095878E-01
3.60000000000000E+00,3.60000000000000E+02,0.00000000000000E+00,-2.18547811452707E+00,-1.32992685896321E+00,3.90671460197825E-01
3.61000000000000E+00,3.61000000000000E+02,0.00000000000000E+00,-2.25040912151368E+00,-1.33927885962900E+00,3.96833931924577E-01
3.62000000000000E+00,3.62000000000000E+02,0.00000000000000E+00,-2.25040912151368E+00,-1.33927885962900E+00,4.02837675369607E-01
3.63000000000000E+00,3.63000000000000E+02,0.00000000000000E+00,-2.25040912151368E+00,-1.34809516660775E+00,4.08680289115586E-01
3.64000000000000E+00,3.64000000000000E+02,0.00000000000000E+00,-2.25040912151368E+00,-1.34809516660775E+00,4.14359436194918E-01
3.65000000000000E+00,3.65000000000000E+02,0.00000000000000E+00,-2.30409385562533E+00,-1.35637225349422E+00,4.19872845024490E-01
3.66000000000000E+00,3.66000000000000E+02,0.00000000000000E+00,-2.30409385562533E+00,-1.35637225349422E+00,4.25218310314282E-01
3.67000000000000E+00,3.67000000000000E+02,0.00000000000000E+00,-2.30409385562533E+00,-1.36410680956401E+00,4.30393693949451E-01
3.68000000000000E+00,3.68000000000000E+02,0.00000000000000E+00,-2.30409385562533E+00,-1.36410680956401E+00,4.35396925845546E-01
3.69000000000000E+00,3.69000000000000E+02,0.00000000000000E+00,-2.34613936250199E+00,-1.37129574109783E+00,4.40226004776517E-01
3.70000000000000E+00,3.70000000000000E+02,0.00000000000000E+00,-2.34613936250199E+00,-1.37129574109783E+00,4.44878999175180E-01
3.71000000000000E+00,3.71000000000000E+02,0.00000000000000E+00,-2.34613936250199E+00,-1.37793617261890E+00,4.49354047905813E-01
3.72000000000000E+00,3.72000000000000E+02,0.00000000000000E+00,-2.34613936250199E+00,-1.37793617261890E+00,4.53649361008592E-01
3.73000000000000E+00,3.73000000000000E+02,0.00000000000000E+00,-2.37625077349577E+00,-1.38402544804317E+00,4.57763220415545E-01
3.74000000000000E+00,3.74000000000000E+02,0.00000000000000E+00,-2.37625077349577E+00,-1.38402544804317E+00,4.61693980637759E-01
3.75000000000000E+00,3.75000000000000E+02,0.00000000000000E+00,-2.37625077349577E+00,-1.38956113174164E+00,4.65440069423557E-01
3.76000000000000E+00,3.76000000000000E+02,0.00000000000000E+00,-2.37625077349577E+00,-1.38956113174164E+00,4.68999988387369E-01
3.77000000000000E+00,3.77000000000000E+02,0.00000000000000E+00,-2.39423405154986E+00,-1.39454100951466E+00,4.72372313609077E-01
3.78000000000000E+00,3.78000000000000E+02,0.00000000000000E+00,-2.39423405154986E+00,-1.39454100951466E+00,4.75555696203554E-01
3.79000000000000E+00,3.79000000000000E+02,0.00000000000000E+00,-2.39423405154986E+00,-1.39896308947749E+00,4.78548862860209E-01
3.80000000000000E+00,3.80000000000000E+02,0.00000000000000E+00,-2.39423405154986E+00,-1.39896308947749E+00,4.81350616352285E-01
3.81000000000000E+00,3.81000000000000E+02,0.00000000000000E+00,-2.39999775905351E+00,-1.40282560285714E+00,4.83959836015743E-01
3.82000000000000E+00,3.82000000000000E+02,0.00000000000000E+00,-2.39999775905351E+00,-1.40282560285714E+00,4.86375478197507E-01
3.83000000000000E+00,3.83000000000000E+02,0.00000000000000E+00,-2.39999775905351E+00,-1.40612700469973E+00,4.88596576672911E-01
3.84000000000000E+00,3.84000000000000E+02,0.00000000000000E+00,-2.39999775905351E+00,-1.40612700469973E+00,4.90622243032181E-01
3.85000000000000E+00,3.85000000000000E+02,0.00000000000000E+00,-2.39355383028267E+00,-1.40886597448855E+00,4.92451667035780E-01
3.86000000000000E+00,3.86000000000000E+02,0.00000000000000E+00,-2.39355383028267E+00,-1.40886597448855E+00,4.94084116938500E-01
3.87000000000000E+00,3.87000000000000E+02,0.00000000000000E+00,-2.39355383028267E+00,-1.41104141667220E+00,4.95518939782145E-01
3.88000000000000E+00,3.88000000000000E+02,0.00000000000000E+00,-2.39355383028267E+00,-1.41104141667220E+00,4.96755561656708E-01
3.89000000000000E+00,3.89000000000000E+02,0.00000000000000E+00,-2.37501734093413E+00,-1.41265246110282E+00,4.97793487929927E-01
3.90000000000000E+00,3.90000000000000E+02,0.00000000000000E+00,-2.37501734093413E+00,-1.41265246110282E+00,4.98632303445133E-01
3.91000000000000E+00,3.91000000000000E+02,0.00000000000000E+00,-2.37501734093413E+00,-1.41369846338411E+00,4.99271672687302E-01
3.92000000000000E+00,3.92000000000000E+02,0.00000000000000E+00,-2.37501734093413E+00,-1.41369846338411E+00,4.99711339917264E-01
3.93000000000000E+00,3.93000000000000E+02,0.00000000000000E+00,-2.34460527723387E+00,-1.41417900512912E+00,4.99951129273988E-01
3.94000000000000E+00,3.94000000000000E+02,0.00000000000000E+00,-2.34460527723387E+00,-1.41417900512912E+00,4.99990944844928E-01
3.95000000000000E+00,3.95000000000000E+02,0.00000000000000E+00,-2.34460527723387E+00,-1.41409389412753E+00,4.99830770704387E-01
3.96000000000000E+00,3.96000000000000E+02,0.00000000000000E+00,-2.34460527723387E+00,-1.41409389412753E+00,4.99470670919886E-01
3.97000000000000E+00,3.97000000000000E+02,0.00000000000000E+00,-2.30263431704800E+00,-1.41344316442264E+00,4.98910789526537E-01
3.98000000000000E+00,3.98000000000000E+02,0.00000000000000E+00,-2.30263431704800E+00,-1.41344316442264E+00,4.98151350469433E-01
3.99000000000000E+00,3.99000000000000E+02,0.00000000000000E+00,-2.30263431704800E+00,-1.41222707629763E+00,4.97192657514070E-01
4.00000000000000E+00,4.00000000000000E+02,0.00000000000000E+00,-2.30263431704800E+00,-1.41222707629763E+00,4.96035094124849E-01
4.01000000000000E+00,4.01000000000000E+02,0.00000000000000E+00,-2.24951764524799E+00,-1.41044611617154E+00,4.94679123311691E-01
4.02000000000000E+00,4.02000000000000E+02,0.00000000000000E+00,-2.24951764524799E+00,-1.41044611617154E+00,4.93125287444842E-01
4.03000000000000E+00,4.03000000000000E+02,0.00000000000000E+00,-2.24951764524799E+00,-1.40810099640468E+00,4.91374208037931E-01
4.04000000000000E+00,4.04000000000000E+02,0.00000000000000E+00,-2.24951764524799E+00,-1.40810099640468E+00,4.89426585499374E-01
4.05000000000000E+00,4.05000000000000E+02,0.00000000000000E+00,-2.18576083518288E+00,-1.40519265501369E+00,4.87283198852218E-01
4.06000000000000E+00,4.06000000000000E+02,0.00000000000000E+00,-2.18576083518288E+00,-1.40519265501369E+00,4.84944905422543E-01
4.07000000000000E+00,4.07000000000000E+02,0.00000000000000E+00,-2.18576083518288E+00,-1.40172225529635E+00,4.82412640496545E-01
4.08000000000000E+00,4.08000000000000E+02,0.00000000000000E+00,-2.18576083518288E+00,-1.40172225529635E+00,4.79687416946432E-01
4.09000000000000E+00,4.09000000000000E+02,0.00000000000000E+00,-2.11195683739347E+00,-1.39769118536627E+00,4.76770324825287E-01
4.10000000000000E+00,4.10000000000000E+02,0.00000000000000E+00,-2.11195683739347E+00,-1.39769118536627E+00,4.73662530931065E-01
4.11000000000000E+00,4.11000000000000E+02,0.00000000000000E+00,-2.11195683739347E+00,-1.39310105759768E+00,4.70365278339887E-01
4.12000000000000E+00,4.12000000000000E+02,0.00000000000000E+00,-2.11195683739347E+00,-1.39310105759768E+00,4.66879885908825E-01
4.13000000000000E+00,4.13000000000000E+02,0.00000000000000E+00,-2.02878012557547E+00,-1.38795370798048E+00,4.63207747748383E-01
4.14000000000000E+00,4.14000000000000E+02,0.00000000000000E+00,-2.02878012557547E+00,-1.38795370798048E+00,4.59350332664862E-01
