"time","part5_displacement_output"
1.736,-62.423
1.736,-62.108
1.737,-62.108
1.737,-61.792
1.738,-61.792
1.738,-61.476
1.739,-61.476
1.739,-61.160
1.740,-61.160
1.740,-60.843
1.741,-60.843
1.741,-60.525
1.742,-60.525
1.742,-60.206
1.743,-60.206
1.743,-59.887
1.744,-59.887
1.744,-59.567
1.745,-59.567
1.745,-59.247
1.746,-59.247
1.746,-58.926
1.747,-58.926
1.747,-58.605
1.748,-58.605
1.748,-58.283
1.749,-58.283
1.749,-57.960
1.750,-57.960
1.750,-57.637
1.751,-57.637
1.751,-57.314
1.752,-57.314
1.752,-56.989
1.753,-56.989
1.753,-56.665
1.754,-56.665
1.754,-56.339
1.755,-56.339
1.755,-56.013
1.756,-56.013
1.756,-55.687
1.757,-55.687
1.757,-55.360
1.758,-55.360
1.758,-55.033
1.759,-55.033
1.759,-54.705
1.760,-54.705
1.760,-54.376
1.761,-54.376
1.761,-54.047
1.762,-54.047
1.762,-53.718
1.763,-53.718
1.763,-53.388
1.764,-53.388
1.764,-53.057
1.765,-53.057
1.765,-52.726
1.766,-52.726
1.766,-52.395
1.767,-52.395
1.767,-52.063
1.768,-52.063
1.768,-51.731
1.769,-51.731
1.769,-51.398
1.770,-51.398
1.770,-51.065
1.771,-51.065
1.771,-50.731
1.772,-50.731
1.772,-50.396
1.773,-50.396
1.773,-50.062
1.774,-50.062
1.774,-49.727
1.775,-49.727
1.775,-49.391
1.776,-49.391
1.776,-49.055
1.777,-49.055
1.777,-48.718
1.778,-48.718
1.778,-48.381
1.779,-48.381
1.779,-48.044
1.780,-48.044
1.780,-47.706
1.781,-47.706
1.781,-47.368
1.782,-47.368
1.782,-47.030
1.783,-47.030
1.783,-46.690
1.784,-46.690
1.784,-46.351
1.785,-46.351
1.785,-46.011
1.786,-46.011
1.786,-45.671
1.787,-45.671
1.787,-45.330
1.788,-45.330
1.788,-44.989
1.789,-44.989
1.789,-44.648
1.790,-44.648
1.790,-44.306
1.791,-44.306
1.791,-43.964
1.792,-43.964
1.792,-43.621
1.793,-43.621
1.793,-43.278
1.794,-43.278
1.794,-42.935
1.795,-42.935
1.795,-42.591
1.796,-42.591
1.796,-42.247
1.797,-42.247
1.797,-41.902
1.798,-41.902
1.798,-41.557
1.799,-41.557
1.799,-41.212
1.800,-41.212
1.800,-40.867
1.801,-40.867
1.801,-40.521
1.802,-40.521
1.802,-40.174
1.803,-40.174
1.803,-39.828
1.804,-39.828
1.804,-39.481
1.805,-39.481
1.805,-39.133
1.806,-39.133
1.806,-38.786
1.807,-38.786
1.807,-38.438
1.808,-38.438
1.808,-38.090
1.809,-38.090
1.809,-37.741
1.810,-37.741
1.810,-37.392
1.811,-37.392
1.811,-37.043
1.812,-37.043
1.812,-36.693
1.813,-36.693
1.813,-36.343
1.814,-36.343
1.814,-35.993
1.815,-35.993
1.815,-35.642
1.816,-35.642
1.816,-35.292
1.817,-35.292
1.817,-34.941
1.818,-34.941
1.818,-34.589
1.819,-34.589
1.819,-34.237
1.820,-34.237
1.820,-33.885
1.821,-33.885
1.821,-33.533
1.822,-33.533
1.822,-33.180
1.823,-33.180
1.823,-32.827
1.824,-32.827
1.824,-32.474
1.825,-32.474
1.825,-32.121
1.826,-32.121
1.826,-31.767
1.827,-31.767
1.827,-31.413
1.828,-31.413
1.828,-31.059
1.829,-31.059
1.829,-30.704
1.830,-30.704
1.830,-30.349
1.831,-30.349
1.831,-29.994
1.832,-29.994
1.832,-29.639
1.833,-29.639
1.833,-29.283
1.834,-29.283
1.834,-28.927
1.835,-28.927
1.835,-28.571
1.836,-28.571
1.836,-28.215
1.837,-28.215
1.837,-27.858
1.838,-27.858
1.838,-27.501
1.839,-27.501
1.839,-27.144
1.840,-27.144
1.840,-26.787
1.841,-26.787
1.841,-26.429
1.842,-26.429
1.842,-26.071
1.843,-26.071
1.843,-25.713
1.844,-25.713
1.844,-25.355
1.845,-25.355
1.845,-24.996
1.846,-24.996
1.846,-24.637
1.847,-24.637
1.847,-24.278
1.848,-24.278
1.848,-23.919
1.849,-23.919
1.849,-23.560
1.850,-23.560
1.850,-23.200
1.851,-23.200
1.851,-22.840
1.852,-22.840
1.852,-22.480
1.853,-22.480
1.853,-22.120
1.854,-22.120
1.854,-21.759
1.855,-21.759
1.855,-21.398
1.856,-21.398
1.856,-21.037
1.857,-21.037
1.857,-20.676
1.858,-20.676
1.858,-20.315
1.859,-20.315
1.859,-19.953
1.860,-19.953
1.860,-19.591
1.861,-19.591
1.861,-19.229
1.862,-19.229
1.862,-18.867
1.863,-18.867
1.863,-18.505
1.864,-18.505
1.864,-18.142
1.865,-18.142
1.865,-17.780
1.866,-17.780
1.866,-17.417
1.867,-17.417
1.867,-17.054
1.868,-17.054
1.868,-16.690
1.869,-16.690
1.869,-16.327
1.870,-16.327
1.870,-15.963
1.871,-15.963
1.871,-15.599
1.872,-15.599
1.872,-15.235
1.873,-15.235
1.873,-14.871
1.874,-14.871
1.874,-14.507
1.875,-14.507
1.875,-14.142
1.876,-14.142
1.876,-13.777
1.877,-13.777
1.877,-13.413
1.878,-13.413
1.878,-13.048
1.879,-13.048
1.879,-12.682
1.880,-12.682
1.880,-12.317
1.881,-12.317
1.881,-11.951
1.882,-11.951
1.882,-11.586
1.883,-11.586
1.883,-11.220
1.884,-11.220
1.884,-10.854
1.885,-10.854
1.885,-10.488
1.886,-10.488
1.886,-10.121
1.887,-10.121
1.887,-9.755
1.888,-9.755
1.888,-9.388
1.889,-9.388
1.889,-9.022
1.890,-9.022
1.890,-8.655
1.891,-8.655
1.891,-8.288
1.892,-8.288
1.892,-7.921
1.893,-7.921
1.893,-7.553
1.894,-7.553
1.894,-7.186
1.895,-7.186
1.895,-6.818
1.896,-6.818
1.896,-6.451
1.897,-6.451
1.897,-6.083
1.898,-6.083
1.898,-5.715
1.899,-5.715
1.899,-5.347
1.900,-5.347
1.900,-4.978
1.901,-4.978
1.901,-4.610
1.902,-4.610
1.902,-4.242
1.903,-4.242
1.903,-3.873
1.904,-3.873
1.904,-3.504
1.905,-3.504
1.905,-3.135
1.906,-3.135
1.906,-2.767
1.907,-2.767
1.907,-2.397
1.908,-2.397
1.908,-2.028
1.909,-2.028
1.909,-1.659
1.910,-1.659
1.910,-1.290
1.911,-1.290
1.911,-0.920
1.912,-0.920
1.912,-0.550
1.913,-0.550
1.913,-0.181
1.914,-0.181
1.914,0.189
1.915,0.189
1.915,0.559
1.916,0.559
1.916,0.929
1.917,0.929
1.917,1.300
1.918,1.300
1.918,1.670
1.919,1.670
1.919,2.040
1.920,2.040
1.920,2.411
1.921,2.411
1.921,2.781
1.922,2.781
1.922,3.152
1.923,3.152
1.923,3.523
1.924,3.523
1.924,3.894
1.925,3.894
1.925,4.264
1.926,4.264
1.926,4.635
1.927,4.635
1.927,5.007
1.928,5.007
1.928,5.378
1.929,5.378
1.929,5.749
1.930,5.749
1.930,6.121
1.931,6.121
1.931,6.492
1.932,6.492
1.932,6.864
1.933,6.864
1.933,7.235
1.934,7.235
1.934,7.607
1.935,7.607
1.935,7.979
1.936,7.979
1.936,8.351
1.937,8.351
1.937,8.723
1.938,8.723
1.938,9.095
1.939,9.095
1.939,9.467
1.940,9.467
1.940,9.839
1.941,9.839
1.941,10.211
1.942,10.211
1.942,10.583
1.943,10.583
1.943,10.956
1.944,10.956
1.944,11.328
1.945,11.328
1.945,11.701
1.946,11.701
1.946,12.073
1.947,12.073
1.947,12.446
1.948,12.446
1.948,12.819
1.949,12.819
1.949,13.191
1.950,13.191
1.950,13.564
1.951,13.564
1.951,13.937
1.952,13.937
1.952,14.310
1.953,14.310
1.953,14.683
1.954,14.683
1.954,15.056
1.955,15.056
1.955,15.429
1.956,15.429
1.956,15.803
1.957,15.803
1.957,16.176
1.958,16.176
1.958,16.549
1.959,16.549
1.959,16.922
1.960,16.922
1.960,17.296
1.961,17.296
1.961,17.669
1.962,17.669
1.962,18.043
1.963,18.043
1.963,18.416
1.964,18.416
1.964,18.790
1.965,18.790
1.965,19.163
1.966,19.163
1.966,19.537
1.967,19.537
1.967,19.911
1.968,19.911
1.968,20.284
1.969,20.284
1.969,20.658
1.970,20.658
1.970,21.032
1.971,21.032
1.971,21.406
1.972,21.406
1.972,21.780
1.973,21.780
1.973,22.154
1.974,22.154
1.974,22.528
1.975,22.528
1.975,22.902
1.976,22.902
1.976,23.276
1.977,23.276
1.977,23.650
1.978,23.650
1.978,24.024
1.979,24.024
1.979,24.398
1.980,24.398
1.980,24.772
1.981,24.772
1.981,25.146
1.982,25.146
1.982,25.521
1.983,25.521
1.983,25.895
1.984,25.895
1.984,26.269
1.985,26.269
1.985,26.643
1.986,26.643
1.986,27.018
1.987,27.018
1.987,27.392
1.988,27.392
1.988,27.766
1.989,27.766
1.989,28.141
1.990,28.141
1.990,28.515
1.991,28.515
1.991,28.889
1.992,28.889
1.992,29.264
1.993,29.264
1.993,29.638
1.994,29.638
1.994,30.013
1.995,30.013
1.995,30.387
1.996,30.387
1.996,30.762
1.997,30.762
1.997,31.136
1.998,31.136
1.998,31.511
1.999,31.511
1.999,31.885
2.000,31.885
2.000,32.260
2.001,32.260
2.001,32.634
2.002,32.634
2.002,33.009
2.003,33.009
2.003,33.383
2.004,33.383
2.004,33.758
2.005,33.758
2.005,34.132
2.006,34.132
2.006,34.507
2.007,34.507
2.007,34.882
2.008,34.882
2.008,35.256
2.009,35.256
2.009,35.631
2.010,35.631
2.010,36.005
2.011,36.005
2.011,36.380
2.012,36.380
2.012,36.755
2.013,36.755
2.013,37.129
2.014,37.129
2.014,37.504
2.015,37.504
2.015,37.878
2.016,37.878
2.016,38.253
2.017,38.253
2.017,38.627
2.018,38.627
2.018,39.002
2.019,39.002
2.019,39.376
2.020,39.376
2.020,39.751
2.021,39.751
2.021,40.126
2.022,40.126
2.022,40.500
2.023,40.500
2.023,40.875
2.024,40.875
2.024,41.249
2.025,41.249
2.025,41.624
2.026,41.624
2.026,41.998
2.027,41.998
2.027,42.373
2.028,42.373
2.028,42.747
2.029,42.747
2.029,43.121
2.030,43.121
2.030,43.496
2.031,43.496
2.031,43.870
2.032,43.870
2.032,44.245
2.033,44.245
2.033,44.619
2.034,44.619
2.034,44.993
2.035,44.993
2.035,45.368
2.036,45.368
2.036,45.742
2.037,45.742
2.037,46.116
2.038,46.116
2.038,46.491
2.039,46.491
2.039,46.865
2.040,46.865
2.040,47.239
2.041,47.239
2.041,47.613
2.042,47.613
2.042,47.988
2.043,47.988
2.043,48.362
2.044,48.362
2.044,48.736
2.045,48.736
2.045,49.110
2.046,49.110
2.046,49.484
2.047,49.484
2.047,49.858
2.048,49.858
2.048,50.232
2.049,50.232
2.049,50.606
2.050,50.606
2.050,50.980
2.051,50.980
2.051,51.354
2.052,51.354
2.052,51.728
2.053,51.728
2.053,52.102
2.054,52.102
2.054,52.476
2.055,52.476
2.055,52.849
2.056,52.849
2.056,53.223
2.057,53.223
2.057,53.597
2.058,53.597
2.058,53.971
2.059,53.971
2.059,54.344
2.060,54.344
2.060,54.718
2.061,54.718
2.061,55.091
2.062,55.091
2.062,55.465
2.063,55.465
2.063,55.838
2.064,55.838
2.064,56.212
2.065,56.212
2.065,56.585
2.066,56.585
2.066,56.959
2.067,56.959
2.067,57.332
2.068,57.332
2.068,57.705
2.069,57.705
2.069,58.079
2.070,58.079
2.070,58.452
2.071,58.452
2.071,58.825
2.072,58.825
2.072,59.198
2.073,59.198
2.073,59.571
2.074,59.571
2.074,59.944
2.075,59.944
2.075,60.317
2.076,60.317
2.076,60.690
2.077,60.690
2.077,61.063
2.078,61.063
2.078,61.436
2.079,61.436
2.079,61.808
2.080,61.808
2.080,62.181
2.081,62.181
2.081,62.554
2.082,62.554
2.082,62.927
2.083,62.927
2.083,63.299
2.084,63.299
2.084,63.672
2.085,63.672
2.085,64.044
2.086,64.044
2.086,64.416
2.087,64.416
2.087,64.789
2.088,64.789
2.088,65.161
2.089,65.161
2.089,65.533
2.090,65.533
2.090,65.905
2.091,65.905
2.091,66.278
2.092,66.278
2.092,66.650
2.093,66.650
2.093,67.022
2.094,67.022
2.094,67.394
2.095,67.394
2.095,67.765
2.096,67.765
2.096,68.137
2.097,68.137
2.097,68.509
2.098,68.509
2.098,68.881
2.099,68.881
2.099,69.252
2.100,69.252
2.100,69.624
2.101,69.624
2.101,69.995
2.102,69.995
2.102,70.367
2.103,70.367
2.103,70.738
2.104,70.738
2.104,71.110
2.105,71.110
2.105,71.481
2.106,71.481
2.106,71.852
2.107,71.852
2.107,72.223
2.108,72.223
2.108,72.594
2.109,72.594
2.109,72.965
2.110,72.965
2.110,73.336
2.111,73.336
2.111,73.707
2.112,73.707
2.112,74.078
2.113,74.078
2.113,74.448
2.114,74.448
2.114,74.819
2.115,74.819
2.115,75.189
2.116,75.189
2.116,75.560
2.117,75.560
2.117,75.930
2.118,75.930
2.118,76.301
2.119,76.301
2.119,76.671
2.120,76.671
2.120,77.041
2.121,77.041
2.121,77.411
2.122,77.411
2.122,77.781
2.123,77.781
2.123,78.151
2.124,78.151
2.124,78.521
2.125,78.521
2.125,78.891
2.126,78.891
2.126,79.260
2.127,79.260
2.127,79.630
2.128,79.630
2.128,80.000
2.129,80.000
2.129,80.369
2.130,80.369
2.130,80.738
2.131,80.738
2.131,81.108
2.132,81.108
2.132,81.477
2.133,81.477
2.133,81.846
2.134,81.846
2.134,82.215
2.135,82.215
2.135,82.584
2.136,82.584
2.136,82.953
2.137,82.953
2.137,83.322
2.138,83.322
2.138,83.690
2.139,83.690
2.139,84.059
2.140,84.059
2.140,84.428
2.141,84.428
2.141,84.796
2.142,84.796
2.142,85.164
2.143,85.164
2.143,85.533
2.144,85.533
2.144,85.901
2.145,85.901
2.145,86.269
2.146,86.269
2.146,86.637
2.147,86.637
2.147,87.005
2.148,87.005
2.148,87.373
2.149,87.373
2.149,87.740
2.150,87.740
2.150,88.108
2.151,88.108
2.151,88.476
2.152,88.476
2.152,88.843
2.153,88.843
2.153,89.210
2.154,89.210
2.154,89.578
2.155,89.578
2.155,89.945
2.156,89.945
2.156,90.312
2.157,90.312
2.157,90.679
2.158,90.679
2.158,91.046
2.159,91.046
2.159,91.413
2.160,91.413
2.160,91.779
2.161,91.779
2.161,92.146
2.162,92.146
2.162,92.512
2.163,92.512
2.163,92.879
2.164,92.879
2.164,93.245
2.165,93.245
2.165,93.611
2.166,93.611
2.166,93.977
2.167,93.977
2.167,94.343
2.168,94.343
2.168,94.709
2.169,94.709
2.169,95.075
2.170,95.075
2.170,95.441
2.171,95.441
2.171,95.806
2.172,95.806
2.172,96.172
2.173,96.172
2.173,96.537
2.174,96.537
2.174,96.903
2.175,96.903
2.175,97.268
2.176,97.268
2.176,97.633
2.177,97.633
2.177,97.998
2.178,97.998
2.178,98.363
2.179,98.363
2.179,98.727
2.180,98.727
2.180,99.092
2.181,99.092
2.181,99.457
2.182,99.457
2.182,99.821
2.183,99.821
2.183,100.185
2.184,100.185
2.184,100.550
2.185,100.550
2.185,100.914
2.186,100.914
2.186,101.278
2.187,101.278
2.187,101.642
2.188,101.642
2.188,102.005
2.189,102.005
2.189,102.369
2.190,102.369
2.190,102.733
2.191,102.733
2.191,103.096
2.192,103.096
2.192,103.459
2.193,103.459
2.193,103.823
2.194,103.823
2.194,104.186
2.195,104.186
2.195,104.549
2.196,104.549
2.196,104.912
2.197,104.912
2.197,105.274
2.198,105.274
2.198,105.637
2.199,105.637
2.199,106.000
2.200,106.000
2.200,106.362
2.201,106.362
2.201,106.724
2.202,106.724
2.202,107.086
2.203,107.086
2.203,107.449
2.204,107.449
2.204,107.810
2.205,107.810
2.205,108.172
2.206,108.172
2.206,108.534
2.207,108.534
2.207,108.896
2.208,108.896
2.208,109.257
2.209,109.257
2.209,109.618
2.210,109.618
2.210,109.980
2.211,109.980
2.211,110.341
2.212,110.341
2.212,110.702
2.213,110.702
2.213,111.063
2.214,111.063
2.214,111.423
2.215,111.423
2.215,111.784
2.216,111.784
2.216,112.144
2.217,112.144
2.217,112.505
2.218,112.505
2.218,112.865
2.219,112.865
2.219,113.225
2.220,113.225
2.220,113.585
2.221,113.585
2.221,113.945
2.222,113.945
2.222,114.305
2.223,114.305
2.223,114.664
2.224,114.664
2.224,115.024
2.225,115.024
2.225,115.383
2.226,115.383
2.226,115.742
2.227,115.742
2.227,116.102
2.228,116.102
2.228,116.460
2.229,116.460
2.229,116.819
2.230,116.819
2.230,117.178
2.231,117.178
2.231,117.537
2.232,117.537
2.232,117.895
2.233,117.895
2.233,118.253
2.234,118.253
2.234,118.612
2.235,118.612
2.235,118.970
2.236,118.970
2.236,119.328
2.237,119.328
2.237,119.685
2.238,119.685
2.238,120.043
2.239,120.043
2.239,120.401
2.240,120.401
2.240,120.758
2.241,120.758
2.241,121.115
2.242,121.115
2.242,121.472
2.243,121.472
2.243,121.829
2.244,121.829
2.244,122.186
2.245,122.186
2.245,122.543
2.246,122.543
2.246,122.900
2.247,122.900
2.247,123.256
2.248,123.256
2.248,123.612
2.249,123.612
2.249,123.968
2.250,123.968
2.250,124.325
2.251,124.325
2.251,124.680
2.252,124.680
2.252,125.036
2.253,125.036
2.253,125.392
2.254,125.392
2.254,125.747
2.255,125.747
2.255,126.103
2.256,126.103
2.256,126.458
2.257,126.458
2.257,126.813
2.258,126.813
2.258,127.168
2.259,127.168
2.259,127.523
2.260,127.523
2.260,127.877
2.261,127.877
2.261,128.232
2.262,128.232
2.262,128.586
2.263,128.586
2.263,128.940
2.264,128.940
2.264,129.294
2.265,129.294
2.265,129.648
2.266,129.648
2.266,130.002
2.267,130.002
2.267,130.356
2.268,130.356
2.268,130.709
2.269,130.709
2.269,131.062
2.270,131.062
2.270,131.416
2.271,131.416
2.271,131.769
2.272,131.769
2.272,132.122
2.273,132.122
2.273,132.474
2.274,132.474
2.274,132.827
2.275,132.827
2.275,133.179
2.276,133.179
2.276,133.532
2.277,133.532
2.277,133.884
2.278,133.884
2.278,134.236
2.279,134.236
2.279,134.588
2.280,134.588
2.280,134.940
2.281,134.940
2.281,135.291
2.282,135.291
2.282,135.643
2.283,135.643
2.283,135.994
2.284,135.994
2.284,136.345
2.285,136.345
2.285,136.696
2.286,136.696
2.286,137.047
2.287,137.047
2.287,137.397
2.288,137.397
2.288,137.748
2.289,137.748
2.289,138.098
2.290,138.098
2.290,138.448
2.291,138.448
2.291,138.798
2.292,138.798
2.292,139.148
2.293,139.148
2.293,139.498
2.294,139.498
2.294,139.848
2.295,139.848
2.295,140.197
2.296,140.197
2.296,140.546
2.297,140.546
2.297,140.896
2.298,140.896
2.298,141.244
2.299,141.244
2.299,141.593
2.300,141.593
2.300,141.942
2.301,141.942
2.301,142.290
2.302,142.290
2.302,142.639
2.303,142.639
2.303,142.987
2.304,142.987
2.304,143.335
2.305,143.335
2.305,143.683
2.306,143.683
2.306,144.031
2.307,144.031
2.307,144.378
2.308,144.378
2.308,144.725
2.309,144.725
2.309,145.073
2.310,145.073
2.310,145.420
2.311,145.420
2.311,145.767
2.312,145.767
2.312,146.113
2.313,146.113
2.313,146.460
2.314,146.460
2.314,146.806
2.315,146.806
2.315,147.153
2.316,147.153
2.316,147.499
2.317,147.499
2.317,147.845
2.318,147.845
2.318,148.190
2.319,148.190
2.319,148.536
2.320,148.536
2.320,148.881
2.321,148.881
2.321,149.227
2.322,149.227
2.322,149.572
2.323,149.572
2.323,149.917
2.324,149.917
2.324,150.261
2.325,150.261
2.325,150.606
2.326,150.606
2.326,150.951
2.327,150.951
2.327,151.295
2.328,151.295
2.328,151.639
2.329,151.639
2.329,151.983
2.330,151.983
2.330,152.327
2.331,152.327
2.331,152.670
2.332,152.670
2.332,153.014
2.333,153.014
2.333,153.357
2.334,153.357
2.334,153.700
2.335,153.700
2.335,154.043
2.336,154.043
2.336,154.386
2.337,154.386
2.337,154.728
2.338,154.728
2.338,155.071
2.339,155.071
2.339,155.413
2.340,155.413
2.340,155.755
2.341,155.755
2.341,156.097
2.342,156.097
2.342,156.439
2.343,156.439
2.343,156.780
2.344,156.780
2.344,157.122
2.345,157.122
2.345,157.463
2.346,157.463
2.346,157.804
2.347,157.804
2.347,158.145
2.348,158.145
2.348,158.486
2.349,158.486
2.349,158.826
2.350,158.826
2.350,159.166
2.351,159.166
2.351,159.507
2.352,159.507
2.352,159.847
2.353,159.847
2.353,160.186
2.354,160.186
2.354,160.526
2.355,160.526
2.355,160.866
2.356,160.866
2.356,161.205
2.357,161.205
2.357,161.544
2.358,161.544
2.358,161.883
2.359,161.883
2.359,162.222
2.360,162.222
2.360,162.560
2.361,162.560
2.361,162.899
2.362,162.899
2.362,163.237
2.363,163.237
2.363,163.575
2.364,163.575
2.364,163.913
2.365,163.913
2.365,164.251
2.366,164.251
2.366,164.588
2.367,164.588
2.367,164.926
2.368,164.926
2.368,165.263
2.369,165.263
2.369,165.600
2.370,165.600
2.370,165.936
2.371,165.936
2.371,166.273
2.372,166.273
2.372,166.610
2.373,166.610
2.373,166.946
2.374,166.946
2.374,167.282
2.375,167.282
2.375,167.618
2.376,167.618
2.376,167.954
2.377,167.954
2.377,168.289
2.378,168.289
2.378,168.624
2.379,168.624
2.379,168.960
2.380,168.960
2.380,169.295
2.381,169.295
2.381,169.629
2.382,169.629
2.382,169.964
2.383,169.964
2.383,170.298
2.384,170.298
2.384,170.633
2.385,170.633
2.385,170.967
2.386,170.967
2.386,171.301
2.387,171.301
2.387,171.634
2.388,171.634
2.388,171.968
2.389,171.968
2.389,172.301
2.390,172.301
2.390,172.634
2.391,172.634
2.391,172.967
2.392,172.967
2.392,173.300
2.393,173.300
2.393,173.632
2.394,173.632
2.394,173.965
2.395,173.965
2.395,174.297
2.396,174.297
2.396,174.629
2.397,174.629
2.397,174.961
2.398,174.961
2.398,175.292
2.399,175.292
2.399,175.624
2.400,175.624
2.400,175.955
2.401,175.955
2.401,176.286
2.402,176.286
2.402,176.617
2.403,176.617
2.403,176.948
2.404,176.948
2.404,177.278
2.405,177.278
2.405,177.609
2.406,177.609
2.406,177.939
2.407,177.939
2.407,178.269
2.408,178.269
2.408,178.598
2.409,178.598
2.409,178.928
2.410,178.928
2.410,179.257
2.411,179.257
2.411,179.586
2.412,179.586
2.412,179.915
2.413,179.915
2.413,180.244
2.414,180.244
2.414,180.573
2.415,180.573
2.415,180.901
2.416,180.901
2.416,181.229
2.417,181.229
2.417,181.557
2.418,181.557
2.418,181.885
2.419,181.885
2.419,182.212
2.420,182.212
2.420,182.540
2.421,182.540
2.421,182.867
2.422,182.867
2.422,183.194
2.423,183.194
2.423,183.521
2.424,183.521
2.424,183.848
2.425,183.848
2.425,184.174
2.426,184.174
2.426,184.500
2.427,184.500
2.427,184.826
2.428,184.826
2.428,185.152
2.429,185.152
2.429,185.478
2.430,185.478
2.430,185.803
2.431,185.803
2.431,186.128
2.432,186.128
2.432,186.453
2.433,186.453
2.433,186.778
2.434,186.778
2.434,187.103
2.435,187.103
2.435,187.427
2.436,187.427
2.436,187.751
2.437,187.751
2.437,188.075
2.438,188.075
2.438,188.399
2.439,188.399
2.439,188.723
2.440,188.723
2.440,189.046
2.441,189.046
2.441,189.370
2.442,189.370
2.442,189.693
2.443,189.693
2.443,190.015
2.444,190.015
2.444,190.338
2.445,190.338
2.445,190.661
2.446,190.661
2.446,190.983
2.447,190.983
2.447,191.305
2.448,191.305
2.448,191.627
2.449,191.627
2.449,191.948
2.450,191.948
2.450,192.270
2.451,192.270
2.451,192.591
2.452,192.591
2.452,192.912
2.453,192.912
2.453,193.233
2.454,193.233
2.454,193.553
2.455,193.553
2.455,193.874
2.456,193.874
2.456,194.194
2.457,194.194
2.457,194.514
2.458,194.514
2.458,194.834
2.459,194.834
2.459,195.153
2.460,195.153
2.460,195.472
2.461,195.472
2.461,195.792
2.462,195.792
2.462,196.111
2.463,196.111
2.463,196.429
2.464,196.429
2.464,196.748
2.465,196.748
2.465,197.066
2.466,197.066
2.466,197.384
2.467,197.384
2.467,197.702
2.468,197.702
2.468,198.020
2.469,198.020
2.469,198.337
2.470,198.337
2.470,198.655
2.471,198.655
2.471,198.972
2.472,198.972
2.472,199.289
2.473,199.289
2.473,199.605
2.474,199.605
2.474,199.922
2.475,199.922
2.475,200.238
2.476,200.238
2.476,200.554
2.477,200.554
2.477,200.870
2.478,200.870
2.478,201.185
2.479,201.185
2.479,201.501
2.480,201.501
2.480,201.816
2.481,201.816
2.481,202.131
2.482,202.131
2.482,202.446
2.483,202.446
2.483,202.760
2.484,202.760
2.484,203.075
2.485,203.075
2.485,203.389
2.486,203.389
2.486,203.703
2.487,203.703
2.487,204.016
2.488,204.016
2.488,204.330
2.489,204.330
2.489,204.643
2.490,204.643
2.490,204.956
2.491,204.956
2.491,205.269
2.492,205.269
2.492,205.582
2.493,205.582
2.493,205.894
2.494,205.894
2.494,206.206
2.495,206.206
2.495,206.518
2.496,206.518
2.496,206.830
2.497,206.830
2.497,207.142
2.498,207.142
2.498,207.453
2.499,207.453
2.499,207.764
2.500,207.764
2.500,208.075
2.501,208.075
2.501,208.386
2.502,208.386
2.502,208.696
2.503,208.696
2.503,209.006
2.504,209.006
2.504,209.317
2.505,209.317
2.505,209.626
2.506,209.626
2.506,209.936
2.507,209.936
2.507,210.245
2.508,210.245
2.508,210.555
2.509,210.555
2.509,210.863
2.510,210.863
2.510,211.172
2.511,211.172
2.511,211.481
2.512,211.481
2.512,211.789
2.513,211.789
2.513,212.097
2.514,212.097
2.514,212.405
2.515,212.405
2.515,212.713
2.516,212.713
2.516,213.020
2.517,213.020
2.517,213.327
2.518,213.327
2.518,213.634
2.519,213.634
2.519,213.941
2.520,213.941
2.520,214.248
2.521,214.248
2.521,214.554
2.522,214.554
2.522,214.860
2.523,214.860
2.523,215.166
2.524,215.166
2.524,215.472
2.525,215.472
2.525,215.777
2.526,215.777
2.526,216.082
2.527,216.082
2.527,216.387
2.528,216.387
2.528,216.692
2.529,216.692
2.529,216.997
2.530,216.997
2.530,217.301
2.531,217.301
2.531,217.605
2.532,217.605
2.532,217.909
2.533,217.909
2.533,218.213
2.534,218.213
2.534,218.516
2.535,218.516
2.535,218.819
2.536,218.819
2.536,219.122
2.537,219.122
2.537,219.425
2.538,219.425
2.538,219.727
2.539,219.727
2.539,220.030
2.540,220.030
2.540,220.332
2.541,220.332
2.541,220.634
2.542,220.634
2.542,220.935
2.543,220.935
2.543,221.237
2.544,221.237
2.544,221.538
2.545,221.538
2.545,221.839
2.546,221.839
2.546,222.140
2.547,222.140
2.547,222.440
2.548,222.440
2.548,222.740
2.549,222.740
2.549,223.041
2.550,223.041
2.550,223.340
2.551,223.340
2.551,223.640
2.552,223.640
2.552,223.939
2.553,223.939
2.553,224.238
2.554,224.238
2.554,224.537
2.555,224.537
2.555,224.836
2.556,224.836
2.556,225.135
2.557,225.135
2.557,225.433
2.558,225.433
2.558,225.731
2.559,225.731
2.559,226.029
2.560,226.029
2.560,226.326
2.561,226.326
2.561,226.623
2.562,226.623
2.562,226.920
2.563,226.920
2.563,227.217
2.564,227.217
2.564,227.514
2.565,227.514
2.565,227.810
2.566,227.810
2.566,228.107
2.567,228.107
2.567,228.402
2.568,228.402
2.568,228.698
2.569,228.698
2.569,228.994
2.570,228.994
2.570,229.289
2.571,229.289
2.571,229.584
2.572,229.584
2.572,229.879
2.573,229.879
2.573,230.173
2.574,230.173
2.574,230.468
2.575,230.468
2.575,230.762
2.576,230.762
2.576,231.055
2.577,231.055
2.577,231.349
2.578,231.349
2.578,231.642
2.579,231.642
2.579,231.936
2.580,231.936
2.580,232.229
2.581,232.229
2.581,232.521
2.582,232.521
2.582,232.814
2.583,232.814
2.583,233.106
2.584,233.106
2.584,233.398
2.585,233.398
2.585,233.690
2.586,233.690
2.586,233.981
2.587,233.981
