"Time","der_x_","x"
0.77331,-0.461483,0.461483
0.77431,-0.461021747,0.461021747
0.77531,-0.460560956,0.460560956
0.77631,-0.460100625,0.460100625
0.77731,-0.459640754,0.459640754
0.77831,-0.459181343,0.459181343
0.77931,-0.458722391,0.458722391
0.78031,-0.458263898,0.458263898
0.78131,-0.457805863,0.457805863
0.78231,-0.457348286,0.457348286
0.78331,-0.456891167,0.456891167
0.78431,-0.456434504,0.456434504
0.78531,-0.455978297,0.455978297
0.78631,-0.455522547,0.455522547
0.78731,-0.455067252,0.455067252
0.78831,-0.454612412,0.454612412
0.78931,-0.454158027,0.454158027
0.79031,-0.453704096,0.453704096
0.79131,-0.453250619,0.453250619
0.79231,-0.452797594,0.452797594
0.79331,-0.452345023,0.452345023
0.79431,-0.451892904,0.451892904
0.79531,-0.451441237,0.451441237
0.79631,-0.450990021,0.450990021
0.79731,-0.450539257,0.450539257
0.79831,-0.450088943,0.450088943
0.79931,-0.449639079,0.449639079
0.80031,-0.449189664,0.449189664
0.80131,-0.448740699,0.448740699
0.80231,-0.448292183,0.448292183
0.80331,-0.447844115,0.447844115
0.80431,-0.447396494,0.447396494
0.80531,-0.446949321,0.446949321
0.80631,-0.446502595,0.446502595
0.80731,-0.446056316,0.446056316
0.80831,-0.445610483,0.445610483
0.80931,-0.445165095,0.445165095
0.81031,-0.444720152,0.444720152
0.81131,-0.444275654,0.444275654
0.81231,-0.443831601,0.443831601
0.81331,-0.443387991,0.443387991
0.81431,-0.442944824,0.442944824
0.81531,-0.442502101,0.442502101
0.81631,-0.44205982,0.44205982
0.81731,-0.441617981,0.441617981
0.81831,-0.441176584,0.441176584
0.81931,-0.440735628,0.440735628
0.82031,-0.440295112,0.440295112
0.82131,-0.439855037,0.439855037
0.82231,-0.439415402,0.439415402
0.82331,-0.438976206,0.438976206
0.82431,-0.438537449,0.438537449
0.82531,-0.438099131,0.438099131
0.82631,-0.437661251,0.437661251
0.82731,-0.437223808,0.437223808
0.82831,-0.436786803,0.436786803
0.82931,-0.436350235,0.436350235
0.83031,-0.435914102,0.435914102
0.83131,-0.435478406,0.435478406
0.83231,-0.435043145,0.435043145
0.83331,-0.43460832,0.43460832
0.83431,-0.434173929,0.434173929
0.83531,-0.433739972,0.433739972
0.83631,-0.433306448,0.433306448
0.83731,-0.432873358,0.432873358
0.83831,-0.432440701,0.432440701
0.83931,-0.432008477,0.432008477
0.84031,-0.431576684,0.431576684
0.84131,-0.431145323,0.431145323
0.84231,-0.430714393,0.430714393
0.84331,-0.430283894,0.430283894
0.84431,-0.429853825,0.429853825
0.84531,-0.429424186,0.429424186
0.84631,-0.428994977,0.428994977
0.84731,-0.428566196,0.428566196
0.84831,-0.428137844,0.428137844
0.84931,-0.42770992,0.42770992
0.85031,-0.427282424,0.427282424
0.85131,-0.426855355,0.426855355
0.85231,-0.426428713,0.426428713
0.85331,-0.426002498,0.426002498
0.85431,-0.425576708,0.425576708
0.85531,-0.425151344,0.425151344
0.85631,-0.424726405,0.424726405
0.85731,-0.424301891,0.424301891
0.85831,-0.423877801,0.423877801
0.85931,-0.423454135,0.423454135
0.86031,-0.423030893,0.423030893
0.86131,-0.422608073,0.422608073
0.86231,-0.422185676,0.422185676
0.86331,-0.421763702,0.421763702
0.86431,-0.421342149,0.421342149
0.86531,-0.420921017,0.420921017
0.86631,-0.420500306,0.420500306
0.86731,-0.420080016,0.420080016
0.86831,-0.419660146,0.419660146
0.86931,-0.419240696,0.419240696
0.87031,-0.418821665,0.418821665
0.87131,-0.418403052,0.418403052
0.87231,-0.417984858,0.417984858
0.87331,-0.417567082,0.417567082
0.87431,-0.417149724,0.417149724
0.87531,-0.416732783,0.416732783
0.87631,-0.416316258,0.416316258
0.87731,-0.41590015,0.41590015
0.87831,-0.415484458,0.415484458
0.87931,-0.415069181,0.415069181
0.88031,-0.414654319,0.414654319
0.88131,-0.414239872,0.414239872
0.88231,-0.413825839,0.413825839
0.88331,-0.41341222,0.41341222
0.88431,-0.412999014,0.412999014
0.88531,-0.412586222,0.412586222
0.88631,-0.412173842,0.412173842
0.88731,-0.411761874,0.411761874
0.88831,-0.411350318,0.411350318
0.88931,-0.410939173,0.410939173
0.89031,-0.410528439,0.410528439
0.89131,-0.410118116,0.410118116
0.89231,-0.409708203,0.409708203
0.89331,-0.409298699,0.409298699
0.89431,-0.408889605,0.408889605
0.89531,-0.40848092,0.40848092
0.89631,-0.408072643,0.408072643
0.89731,-0.407664774,0.407664774
0.89831,-0.407257313,0.407257313
0.89931,-0.40685026,0.40685026
0.90031,-0.406443613,0.406443613
0.90131,-0.406037372,0.406037372
0.90231,-0.405631538,0.405631538
0.90331,-0.405226109,0.405226109
0.90431,-0.404821085,0.404821085
0.90531,-0.404416467,0.404416467
0.90631,-0.404012252,0.404012252
0.90731,-0.403608442,0.403608442
0.90831,-0.403205035,0.403205035
0.90931,-0.402802032,0.402802032
0.91031,-0.402399431,0.402399431
0.91131,-0.401997233,0.401997233
0.91231,-0.401595436,0.401595436
0.91331,-0.401194041,0.401194041
0.91431,-0.400793048,0.400793048
0.91531,-0.400392455,0.400392455
0.91631,-0.399992263,0.399992263
0.91731,-0.39959247,0.39959247
0.91831,-0.399193078,0.399193078
0.91931,-0.398794084,0.398794084
0.92031,-0.398395489,0.398395489
0.92131,-0.397997293,0.397997293
0.92231,-0.397599495,0.397599495
0.92331,-0.397202094,0.397202094
0.92431,-0.39680509,0.39680509
0.92531,-0.396408483,0.396408483
0.92631,-0.396012273,0.396012273
0.92731,-0.395616459,0.395616459
0.92831,-0.39522104,0.39522104
0.92931,-0.394826016,0.394826016
0.93031,-0.394431388,0.394431388
0.93131,-0.394037153,0.394037153
0.93231,-0.393643313,0.393643313
0.93331,-0.393249867,0.393249867
0.93431,-0.392856813,0.392856813
0.93531,-0.392464153,0.392464153
0.93631,-0.392071885,0.392071885
0.93731,-0.391680009,0.391680009
0.93831,-0.391288524,0.391288524
0.93931,-0.390897431,0.390897431
0.94031,-0.390506729,0.390506729
0.94131,-0.390116418,0.390116418
0.94231,-0.389726496,0.389726496
0.94331,-0.389336965,0.389336965
0.94431,-0.388947822,0.388947822
0.94531,-0.388559069,0.388559069
0.94631,-0.388170704,0.388170704
0.94731,-0.387782727,0.387782727
0.94831,-0.387395138,0.387395138
0.94931,-0.387007937,0.387007937
0.95031,-0.386621122,0.386621122
0.95131,-0.386234694,0.386234694
0.95231,-0.385848653,0.385848653
0.95331,-0.385462997,0.385462997
0.95431,-0.385077726,0.385077726
0.95531,-0.384692841,0.384692841
0.95631,-0.384308341,0.384308341
0.95731,-0.383924224,0.383924224
0.95831,-0.383540492,0.383540492
0.95931,-0.383157143,0.383157143
0.96031,-0.382774177,0.382774177
0.96131,-0.382391595,0.382391595
0.96231,-0.382009394,0.382009394
0.96331,-0.381627576,0.381627576
0.96431,-0.381246139,0.381246139
0.96531,-0.380865083,0.380865083
0.96631,-0.380484408,0.380484408
0.96731,-0.380104114,0.380104114
0.96831,-0.3797242,0.3797242
0.96931,-0.379344666,0.379344666
0.97031,-0.37896551,0.37896551
0.97131,-0.378586734,0.378586734
0.97231,-0.378208337,0.378208337
0.97331,-0.377830317,0.377830317
0.97431,-0.377452676,0.377452676
0.97531,-0.377075412,0.377075412
0.97631,-0.376698525,0.376698525
0.97731,-0.376322015,0.376322015
0.97831,-0.375945881,0.375945881
0.97931,-0.375570123,0.375570123
0.98031,-0.37519474,0.37519474
0.98131,-0.374819733,0.374819733
0.98231,-0.374445101,0.374445101
0.98331,-0.374070843,0.374070843
0.98431,-0.373696959,0.373696959
0.98531,-0.373323449,0.373323449
0.98631,-0.372950312,0.372950312
0.98731,-0.372577548,0.372577548
0.98831,-0.372205156,0.372205156
0.98931,-0.371833137,0.371833137
0.99031,-0.37146149,0.37146149
0.99131,-0.371090214,0.371090214
0.99231,-0.370719309,0.370719309
0.99331,-0.370348775,0.370348775
0.99431,-0.369978612,0.369978612
0.99531,-0.369608818,0.369608818
0.99631,-0.369239394,0.369239394
0.99731,-0.368870339,0.368870339
0.99831,-0.368501653,0.368501653
0.99931,-0.368133335,0.368133335
1,-0.367879411,0.367879411
