"time","spring_length_out"
17.44,785.372
17.45,786.905
17.46,788.382
17.47,789.798
17.48,791.151
17.49,792.436
17.5,793.65
17.51,794.791
17.52,795.855
17.53,796.839
17.54,797.742
17.55,798.562
17.56,799.295
17.57,799.941
17.58,800.498
17.59,800.965
17.6,801.34
17.61,801.624
17.62,801.815
17.63,801.913
17.64,801.918
17.65,801.831
17.66,801.652
17.67,801.381
17.68,801.02
17.69,800.569
17.7,800.031
17.71,799.407
17.72,798.699
17.73,797.909
17.74,797.039
17.75,796.091
17.76,795.069
17.77,793.976
17.78,792.814
17.79,791.587
17.8,790.298
17.81,788.951
17.82,787.55
17.83,786.098
17.84,784.6
17.85,783.059
17.86,781.48
17.87,779.868
17.88,778.226
17.89,776.558
17.9,774.871
17.91,773.167
17.92,771.452
17.93,769.731
17.94,768.007
17.95,766.286
17.96,764.572
17.97,762.869
17.98,761.183
17.99,759.517
18,757.877
18.01,756.265
18.02,754.688
18.03,753.147
18.04,751.649
18.05,750.195
18.06,748.791
18.07,747.44
18.08,746.145
18.09,744.91
18.1,743.737
18.11,742.63
18.12,741.592
18.13,740.625
18.14,739.731
18.15,738.913
18.16,738.172
18.17,737.511
18.18,736.931
18.19,736.433
18.2,736.019
18.21,735.688
18.22,735.443
18.23,735.283
18.24,735.209
18.25,735.22
18.26,735.316
18.27,735.497
18.28,735.763
18.29,736.111
18.3,736.541
18.31,737.052
18.32,737.642
18.33,738.31
18.34,739.052
18.35,739.868
18.36,740.754
18.37,741.709
18.38,742.729
18.39,743.811
18.4,744.953
18.41,746.152
18.42,747.403
18.43,748.704
18.44,750.05
18.45,751.439
18.46,752.866
18.47,754.328
18.48,755.82
18.49,757.338
18.5,758.879
18.51,760.438
18.52,762.011
18.53,763.593
18.54,765.181
18.55,766.77
18.56,768.355
18.57,769.934
18.58,771.501
18.59,773.052
18.6,774.583
18.61,776.091
18.62,777.571
18.63,779.019
18.64,780.432
18.65,781.806
18.66,783.137
18.67,784.423
18.68,785.659
18.69,786.842
18.7,787.971
18.71,789.04
18.72,790.049
18.73,790.994
18.74,791.873
18.75,792.684
18.76,793.425
18.77,794.094
18.78,794.69
18.79,795.21
18.8,795.655
18.81,796.022
18.82,796.312
18.83,796.524
18.84,796.656
18.85,796.71
18.86,796.685
18.87,796.582
18.88,796.4
18.89,796.141
18.9,795.806
18.91,795.395
18.92,794.91
18.93,794.353
18.94,793.724
18.95,793.027
18.96,792.263
18.97,791.434
18.98,790.542
18.99,789.591
19,788.582
19.01,787.52
19.02,786.406
19.03,785.243
19.04,784.036
19.05,782.787
19.06,781.5
19.07,780.178
19.08,778.825
19.09,777.445
19.1,776.041
19.11,774.617
19.12,773.178
19.13,771.726
19.14,770.266
19.15,768.802
19.16,767.338
19.17,765.877
19.18,764.424
19.19,762.982
19.2,761.555
19.21,760.147
19.22,758.762
19.23,757.403
19.24,756.073
19.25,754.777
19.26,753.518
19.27,752.298
19.28,751.122
19.29,749.991
19.3,748.91
19.31,747.88
19.32,746.904
19.33,745.985
19.34,745.125
19.35,744.326
19.36,743.591
19.37,742.92
19.38,742.316
19.39,741.78
19.4,741.313
19.41,740.916
19.42,740.591
19.43,740.337
19.44,740.156
19.45,740.047
19.46,740.011
19.47,740.048
19.48,740.157
19.49,740.338
19.5,740.59
19.51,740.912
19.52,741.303
19.53,741.763
19.54,742.289
19.55,742.88
19.56,743.535
19.57,744.251
19.58,745.026
19.59,745.858
19.6,746.745
19.61,747.685
19.62,748.673
19.63,749.709
19.64,750.788
19.65,751.909
19.66,753.067
19.67,754.26
19.68,755.484
19.69,756.736
19.7,758.013
19.71,759.31
19.72,760.626
19.73,761.955
19.74,763.295
19.75,764.642
19.76,765.992
19.77,767.342
19.78,768.687
19.79,770.025
19.8,771.352
19.81,772.664
19.82,773.958
19.83,775.231
19.84,776.479
19.85,777.699
19.86,778.887
19.87,780.042
19.88,781.159
19.89,782.236
19.9,783.269
19.91,784.258
19.92,785.198
19.93,786.088
19.94,786.925
19.95,787.707
19.96,788.433
19.97,789.1
19.98,789.707
19.99,790.252
20,790.734
20.01,791.152
20.02,791.506
20.03,791.793
20.04,792.015
20.05,792.169
20.06,792.257
20.07,792.277
20.08,792.231
20.09,792.118
20.1,791.939
20.11,791.695
20.12,791.385
20.13,791.013
20.14,790.577
20.15,790.081
20.16,789.525
20.17,788.911
20.18,788.24
20.19,787.516
20.2,786.739
20.21,785.912
20.22,785.037
20.23,784.118
20.24,783.155
20.25,782.153
20.26,781.114
20.27,780.04
20.28,778.935
20.29,777.801
20.3,776.642
20.31,775.462
20.32,774.262
20.33,773.047
20.34,771.819
20.35,770.582
20.36,769.34
20.37,768.096
20.38,766.852
20.39,765.613
20.4,764.381
20.41,763.16
20.42,761.953
20.43,760.764
20.44,759.595
20.45,758.449
20.46,757.33
20.47,756.24
20.48,755.182
20.49,754.159
20.5,753.174
20.51,752.228
20.52,751.325
20.53,750.467
20.54,749.656
20.55,748.894
20.56,748.182
20.57,747.523
20.58,746.919
20.59,746.37
20.6,745.878
20.61,745.444
20.62,745.07
20.63,744.756
20.64,744.502
20.65,744.309
20.66,744.179
20.67,744.109
20.68,744.102
20.69,744.156
20.7,744.272
20.71,744.448
20.72,744.685
20.73,744.981
20.74,745.335
20.75,745.747
20.76,746.215
20.77,746.738
20.78,747.314
20.79,747.942
20.8,748.619
20.81,749.344
20.82,750.114
20.83,750.929
20.84,751.784
20.85,752.678
20.86,753.609
20.87,754.573
20.88,755.569
20.89,756.593
20.9,757.642
20.91,758.714
20.92,759.806
20.93,760.915
20.94,762.037
20.95,763.171
20.96,764.312
20.97,765.458
20.98,766.605
20.99,767.751
21,768.892
21.01,770.026
21.02,771.149
21.03,772.259
21.04,773.352
21.05,774.426
21.06,775.478
21.07,776.505
21.08,777.504
21.09,778.473
21.1,779.41
21.11,780.312
21.12,781.176
21.13,782.001
21.14,782.784
21.15,783.523
21.16,784.217
21.17,784.864
21.18,785.462
21.19,786.01
21.2,786.506
21.21,786.949
21.22,787.339
21.23,787.674
21.24,787.953
21.25,788.176
21.26,788.343
21.27,788.453
21.28,788.506
21.29,788.502
21.3,788.442
21.31,788.325
21.32,788.152
21.33,787.923
21.34,787.64
21.35,787.303
21.36,786.914
21.37,786.473
21.38,785.981
21.39,785.441
21.4,784.854
21.41,784.222
21.42,783.545
21.43,782.827
21.44,782.07
21.45,781.274
21.46,780.443
21.47,779.58
21.48,778.685
21.49,777.762
21.5,776.814
21.51,775.842
21.52,774.85
21.53,773.841
21.54,772.816
21.55,771.779
21.56,770.733
21.57,769.68
21.58,768.623
21.59,767.565
21.6,766.51
21.61,765.459
21.62,764.415
21.63,763.382
21.64,762.362
21.65,761.357
21.66,760.371
21.67,759.406
21.68,758.464
21.69,757.547
21.7,756.659
21.71,755.802
21.72,754.977
21.73,754.187
21.74,753.434
21.75,752.719
21.76,752.045
21.77,751.414
21.78,750.826
21.79,750.283
21.8,749.787
21.81,749.339
21.82,748.939
21.83,748.59
21.84,748.29
21.85,748.043
21.86,747.846
21.87,747.703
21.88,747.611
21.89,747.572
21.9,747.585
21.91,747.651
21.92,747.769
21.93,747.938
21.94,748.158
21.95,748.428
21.96,748.748
21.97,749.116
21.98,749.531
21.99,749.993
22,750.499
22.01,751.048
22.02,751.639
22.03,752.269
22.04,752.938
22.05,753.644
22.06,754.383
22.07,755.155
22.08,755.957
22.09,756.786
22.1,757.641
22.11,758.52
22.12,759.419
22.13,760.337
22.14,761.27
22.15,762.217
22.16,763.175
22.17,764.141
22.18,765.112
22.19,766.087
22.2,767.061
22.21,768.034
22.22,769.002
22.23,769.962
22.24,770.912
22.25,771.85
22.26,772.773
22.27,773.679
22.28,774.565
22.29,775.429
22.3,776.269
22.31,777.082
22.32,777.867
22.33,778.622
22.34,779.344
22.35,780.031
22.36,780.683
22.37,781.297
22.38,781.872
22.39,782.406
22.4,782.899
22.41,783.348
22.42,783.753
22.43,784.112
22.44,784.426
22.45,784.693
22.46,784.912
22.47,785.084
22.48,785.208
22.49,785.283
22.5,785.31
22.51,785.289
22.52,785.219
22.53,785.102
22.54,784.937
22.55,784.725
22.56,784.467
22.57,784.164
22.58,783.817
22.59,783.426
22.6,782.993
22.61,782.519
22.62,782.005
22.63,781.454
22.64,780.865
22.65,780.242
22.66,779.586
22.67,778.899
22.68,778.182
22.69,777.438
22.7,776.669
22.71,775.876
22.72,775.063
22.73,774.23
22.74,773.382
22.75,772.519
22.76,771.644
22.77,770.759
22.78,769.868
22.79,768.972
22.8,768.073
22.81,767.175
22.82,766.279
22.83,765.388
22.84,764.504
22.85,763.63
22.86,762.768
22.87,761.92
22.88,761.088
22.89,760.275
22.9,759.483
22.91,758.713
22.92,757.968
22.93,757.25
22.94,756.56
22.95,755.9
22.96,755.272
22.97,754.678
22.98,754.119
22.99,753.596
23,753.11
23.01,752.664
23.02,752.257
23.03,751.892
23.04,751.568
23.05,751.287
23.06,751.049
23.07,750.855
23.08,750.705
23.09,750.6
23.1,750.538
23.11,750.522
23.12,750.55
23.13,750.623
23.14,750.739
23.15,750.899
23.16,751.102
23.17,751.348
23.18,751.635
23.19,751.963
23.2,752.33
23.21,752.737
23.22,753.181
23.23,753.661
23.24,754.176
23.25,754.724
23.26,755.304
23.27,755.915
23.28,756.553
23.29,757.219
23.3,757.909
23.31,758.623
23.32,759.357
23.33,760.11
23.34,760.881
23.35,761.666
23.36,762.463
23.37,763.272
23.38,764.088
23.39,764.911
23.4,765.738
23.41,766.566
23.42,767.394
23.43,768.219
23.44,769.039
23.45,769.852
23.46,770.656
23.47,771.448
23.48,772.227
23.49,772.991
23.5,773.737
23.51,774.464
23.52,775.169
23.53,775.851
23.54,776.509
23.55,777.14
23.56,777.742
23.57,778.316
23.58,778.857
23.59,779.367
23.6,779.843
23.61,780.283
23.62,780.688
23.63,781.055
23.64,781.385
23.65,781.676
23.66,781.928
23.67,782.14
23.68,782.311
23.69,782.442
23.7,782.531
23.71,782.58
23.72,782.587
23.73,782.554
23.74,782.479
23.75,782.364
23.76,782.209
23.77,782.015
23.78,781.781
23.79,781.509
23.8,781.2
23.81,780.855
23.82,780.473
23.83,780.058
23.84,779.609
23.85,779.129
23.86,778.618
23.87,778.077
23.88,777.51
23.89,776.916
23.9,776.298
23.91,775.658
23.92,774.996
23.93,774.316
23.94,773.619
23.95,772.906
23.96,772.18
23.97,771.443
23.98,770.696
23.99,769.942
24,769.183
24.01,768.42
24.02,767.657
24.03,766.894
24.04,766.134
24.05,765.379
24.06,764.631
24.07,763.892
24.08,763.164
24.09,762.448
24.1,761.747
24.11,761.063
24.12,760.396
24.13,759.75
24.14,759.125
24.15,758.524
24.16,757.947
24.17,757.396
24.18,756.873
24.19,756.379
24.2,755.916
24.21,755.483
24.22,755.083
24.23,754.716
24.24,754.384
24.25,754.087
24.26,753.825
24.27,753.6
24.28,753.412
24.29,753.261
24.3,753.148
24.31,753.072
24.32,753.034
24.33,753.035
24.34,753.073
24.35,753.148
24.36,753.261
24.37,753.411
24.38,753.597
24.39,753.819
24.4,754.076
24.41,754.367
24.42,754.692
24.43,755.05
24.44,755.439
24.45,755.858
24.46,756.306
24.47,756.782
24.48,757.285
24.49,757.813
24.5,758.364
24.51,758.938
24.52,759.532
24.53,760.145
24.54,760.775
24.55,761.421
24.56,762.08
24.57,762.752
24.58,763.433
24.59,764.123
24.6,764.819
24.61,765.519
24.62,766.223
24.63,766.926
24.64,767.629
24.65,768.329
24.66,769.024
24.67,769.712
24.68,770.391
24.69,771.061
24.7,771.718
24.71,772.361
24.72,772.989
24.73,773.6
24.74,774.192
24.75,774.764
24.76,775.315
24.77,775.842
24.78,776.345
24.79,776.822
24.8,777.272
24.81,777.694
24.82,778.087
24.83,778.45
24.84,778.782
24.85,779.083
24.86,779.351
24.87,779.586
24.88,779.787
24.89,779.954
24.9,780.086
24.91,780.184
24.92,780.248
24.93,780.276
24.94,780.269
24.95,780.227
24.96,780.151
24.97,780.041
24.98,779.896
24.99,779.719
25,779.508
25.01,779.265
25.02,778.99
25.03,778.685
25.04,778.35
25.05,777.987
25.06,777.595
25.07,777.177
25.08,776.733
25.09,776.265
25.1,775.775
25.11,775.262
25.12,774.73
25.13,774.179
25.14,773.611
25.15,773.027
25.16,772.429
25.17,771.819
25.18,771.199
25.19,770.569
25.2,769.932
25.21,769.289
25.22,768.643
25.23,767.995
25.24,767.346
25.25,766.699
25.26,766.054
25.27,765.415
25.28,764.782
25.29,764.157
25.3,763.542
25.31,762.939
25.32,762.348
25.33,761.772
25.34,761.212
25.35,760.67
25.36,760.146
25.37,759.643
25.38,759.161
25.39,758.702
25.4,758.267
25.41,757.856
25.42,757.472
25.43,757.115
25.44,756.786
25.45,756.485
25.46,756.214
25.47,755.972
25.48,755.762
25.49,755.582
25.5,755.434
25.51,755.318
25.52,755.233
25.53,755.181
25.54,755.161
25.55,755.174
25.56,755.218
25.57,755.294
25.58,755.402
25.59,755.541
25.6,755.71
25.61,755.91
25.62,756.14
25.63,756.398
25.64,756.685
25.65,756.998
25.66,757.338
25.67,757.704
25.68,758.094
25.69,758.507
25.7,758.943
25.71,759.399
25.72,759.875
25.73,760.369
25.74,760.88
25.75,761.406
25.76,761.947
25.77,762.5
25.78,763.064
25.79,763.638
25.8,764.22
25.81,764.808
25.82,765.401
25.83,765.997
25.84,766.595
25.85,767.193
25.86,767.789
25.87,768.382
25.88,768.971
25.89,769.553
25.9,770.127
25.91,770.692
25.92,771.247
25.93,771.788
25.94,772.317
25.95,772.83
25.96,773.327
25.97,773.806
25.98,774.266
25.99,774.707
26,775.126
26.01,775.523
26.02,775.896
26.03,776.246
26.04,776.571
26.05,776.869
26.06,777.141
26.07,777.386
26.08,777.603
26.09,777.792
26.1,777.952
26.11,778.083
26.12,778.185
26.13,778.257
26.14,778.3
26.15,778.312
26.16,778.296
26.17,778.249
26.18,778.174
26.19,778.069
26.2,777.935
26.21,777.774
26.22,777.584
26.23,777.368
26.24,777.125
26.25,776.856
26.26,776.562
26.27,776.244
26.28,775.903
26.29,775.539
26.3,775.154
26.31,774.75
26.32,774.326
26.33,773.884
26.34,773.425
26.35,772.951
26.36,772.464
26.37,771.963
26.38,771.451
26.39,770.929
26.4,770.399
26.41,769.861
26.42,769.318
26.43,768.771
26.44,768.221
26.45,767.67
26.46,767.119
26.47,766.569
26.48,766.023
26.49,765.482
26.5,764.947
26.51,764.419
26.52,763.9
26.53,763.391
26.54,762.894
26.55,762.409
26.56,761.939
26.57,761.484
26.58,761.045
26.59,760.624
26.6,760.222
26.61,759.84
26.62,759.478
26.63,759.137
26.64,758.819
26.65,758.525
26.66,758.254
26.67,758.008
26.68,757.787
26.69,757.591
26.7,757.422
26.71,757.28
26.72,757.164
26.73,757.075
26.74,757.014
26.75,756.98
26.76,756.973
26.77,756.994
26.78,757.042
26.79,757.116
26.8,757.218
26.81,757.346
26.82,757.5
26.83,757.679
26.84,757.883
26.85,758.112
26.86,758.364
26.87,758.639
26.88,758.936
26.89,759.255
26.9,759.594
26.91,759.952
26.92,760.329
26.93,760.723
26.94,761.133
26.95,761.558
26.96,761.997
26.97,762.449
26.98,762.913
26.99,763.387
27,763.869
27.01,764.359
27.02,764.856
27.03,765.357
27.04,765.862
27.05,766.37
27.06,766.878
27.07,767.385
27.08,767.891
27.09,768.394
27.1,768.892
27.11,769.384
27.12,769.869
27.13,770.346
27.14,770.813
27.15,771.27
27.16,771.714
27.17,772.145
27.18,772.561
27.19,772.963
27.2,773.347
27.21,773.715
27.22,774.064
27.23,774.394
27.24,774.704
27.25,774.993
27.26,775.261
27.27,775.506
27.28,775.729
27.29,775.928
27.3,776.103
27.31,776.255
27.32,776.382
27.33,776.484
27.34,776.561
27.35,776.612
27.36,776.639
27.37,776.64
27.38,776.617
27.39,776.568
27.4,776.494
27.41,776.396
27.42,776.274
27.43,776.128
27.44,775.958
27.45,775.765
27.46,775.551
27.47,775.314
27.48,775.057
27.49,774.779
27.5,774.482
27.51,774.166
27.52,773.833
27.53,773.482
27.54,773.116
27.55,772.735
27.56,772.341
27.57,771.934
27.58,771.515
27.59,771.086
27.6,770.648
27.61,770.201
27.62,769.748
27.63,769.29
27.64,768.827
27.65,768.361
27.66,767.893
27.67,767.425
27.68,766.957
27.69,766.491
27.7,766.029
27.71,765.57
27.72,765.118
27.73,764.672
27.74,764.234
27.75,763.805
27.76,763.387
27.77,762.979
27.78,762.585
27.79,762.203
27.8,761.836
27.81,761.484
27.82,761.149
27.83,760.83
27.84,760.529
27.85,760.247
27.86,759.984
27.87,759.742
27.88,759.519
27.89,759.318
27.9,759.139
27.91,758.981
27.92,758.846
27.93,758.733
27.94,758.643
27.95,758.577
27.96,758.533
27.97,758.513
27.98,758.516
27.99,758.542
28,758.592
28.01,758.664
28.02,758.758
28.03,758.875
28.04,759.014
28.05,759.175
28.06,759.356
28.07,759.558
28.08,759.779
28.09,760.02
28.1,760.28
28.11,760.557
28.12,760.851
28.13,761.161
28.14,761.487
28.15,761.827
28.16,762.18
28.17,762.546
28.18,762.924
28.19,763.312
28.2,763.709
28.21,764.114
28.22,764.527
28.23,764.945
28.24,765.369
28.25,765.796
28.26,766.226
28.27,766.658
28.28,767.089
28.29,767.52
28.3,767.949
28.31,768.375
28.32,768.796
28.33,769.212
28.34,769.622
28.35,770.024
28.36,770.418
28.37,770.802
28.38,771.175
28.39,771.537
28.4,771.886
28.41,772.222
28.42,772.543
28.43,772.85
28.44,773.14
28.45,773.414
28.46,773.671
28.47,773.91
28.48,774.13
28.49,774.331
28.5,774.513
28.51,774.675
28.52,774.816
28.53,774.937
28.54,775.037
28.55,775.116
28.56,775.173
28.57,775.209
28.58,775.224
28.59,775.217
28.6,775.189
28.61,775.139
28.62,775.069
28.63,774.978
28.64,774.866
28.65,774.735
28.66,774.583
28.67,774.412
28.68,774.223
28.69,774.015
28.7,773.79
28.71,773.548
28.72,773.289
28.73,773.015
28.74,772.726
28.75,772.424
28.76,772.108
28.77,771.78
28.78,771.441
28.79,771.091
28.8,770.732
28.81,770.364
28.82,769.989
28.83,769.608
28.84,769.221
28.85,768.83
28.86,768.435
28.87,768.039
28.88,767.641
28.89,767.243
28.9,766.846
28.91,766.451
28.92,766.059
28.93,765.672
28.94,765.289
28.95,764.913
28.96,764.544
28.97,764.183
28.98,763.83
28.99,763.488
29,763.157
29.01,762.837
29.02,762.53
29.03,762.237
29.04,761.957
29.05,761.692
29.06,761.442
29.07,761.208
29.08,760.991
29.09,760.792
29.1,760.609
29.11,760.445
29.12,760.3
29.13,760.173
29.14,760.065
29.15,759.977
29.16,759.908
29.17,759.859
29.18,759.829
29.19,759.819
29.2,759.829
29.21,759.859
29.22,759.908
29.23,759.977
29.24,760.064
29.25,760.171
29.26,760.295
29.27,760.438
29.28,760.599
29.29,760.777
29.3,760.971
29.31,761.182
29.32,761.408
29.33,761.649
29.34,761.904
29.35,762.173
29.36,762.454
29.37,762.748
29.38,763.052
29.39,763.367
29.4,763.691
29.41,764.023
29.42,764.363
29.43,764.71
29.44,765.063
29.45,765.42
29.46,765.781
29.47,766.145
29.48,766.511
29.49,766.878
29.5,767.245
29.51,767.61
29.52,767.974
29.53,768.334
29.54,768.691
29.55,769.042
29.56,769.388
29.57,769.727
29.58,770.058
29.59,770.381
29.6,770.695
29.61,770.998
29.62,771.291
29.63,771.571
29.64,771.84
29.65,772.095
29.66,772.337
29.67,772.564
29.68,772.777
29.69,772.974
29.7,773.155
29.71,773.32
29.72,773.468
29.73,773.599
29.74,773.713
29.75,773.809
29.76,773.887
29.77,773.947
29.78,773.989
29.79,774.013
29.8,774.018
29.81,774.006
29.82,773.975
29.83,773.926
29.84,773.86
29.85,773.776
29.86,773.674
29.87,773.556
29.88,773.421
29.89,773.27
29.9,773.103
29.91,772.921
29.92,772.724
29.93,772.513
29.94,772.289
29.95,772.051
29.96,771.801
29.97,771.54
29.98,771.268
29.99,770.985
30,770.694
30.01,770.393
30.02,770.085
30.03,769.771
30.04,769.45
30.05,769.124
30.06,768.794
30.07,768.46
30.08,768.124
30.09,767.787
30.1,767.449
30.11,767.111
30.12,766.774
30.13,766.44
30.14,766.108
30.15,765.78
30.16,765.457
30.17,765.14
30.18,764.828
30.19,764.524
30.2,764.228
30.21,763.941
30.22,763.663
30.23,763.396
30.24,763.139
30.25,762.894
30.26,762.661
30.27,762.44
30.28,762.233
30.29,762.04
30.3,761.861
30.31,761.697
30.32,761.548
30.33,761.414
30.34,761.296
30.35,761.195
30.36,761.109
30.37,761.04
30.38,760.988
30.39,760.953
30.4,760.934
30.41,760.932
30.42,760.947
30.43,760.978
30.44,761.026
30.45,761.09
30.46,761.171
30.47,761.267
30.48,761.379
30.49,761.506
30.5,761.648
30.51,761.805
30.52,761.975
30.53,762.159
30.54,762.356
30.55,762.565
30.56,762.786
30.57,763.019
30.58,763.262
30.59,763.514
30.6,763.776
30.61,764.047
30.62,764.325
30.63,764.61
30.64,764.901
30.65,765.198
30.66,765.499
30.67,765.804
30.68,766.112
30.69,766.422
30.7,766.733
30.71,767.045
30.72,767.356
30.73,767.666
30.74,767.974
30.75,768.279
30.76,768.58
30.77,768.877
30.78,769.169
30.79,769.454
30.8,769.733
30.81,770.005
30.82,770.268
30.83,770.522
30.84,770.767
30.85,771.002
30.86,771.226
30.87,771.438
30.88,771.639
30.89,771.828
30.9,772.003
30.91,772.166
30.92,772.315
30.93,772.449
30.94,772.57
30.95,772.676
30.96,772.767
30.97,772.842
30.98,772.903
30.99,772.948
31,772.978
31.01,772.993
31.02,772.992
31.03,772.975
31.04,772.943
31.05,772.896
31.06,772.834
31.07,772.757
31.08,772.666
31.09,772.56
31.1,772.44
31.11,772.307
31.12,772.16
31.13,772.001
31.14,771.829
31.15,771.645
31.16,771.45
31.17,771.244
31.18,771.028
31.19,770.803
31.2,770.568
31.21,770.325
31.22,770.074
31.23,769.817
31.24,769.553
31.25,769.283
31.26,769.009
31.27,768.731
31.28,768.449
31.29,768.165
31.3,767.879
31.31,767.592
31.32,767.305
31.33,767.018
31.34,766.733
31.35,766.449
31.36,766.169
31.37,765.892
31.38,765.619
31.39,765.351
31.4,765.089
31.41,764.833
31.42,764.584
31.43,764.343
31.44,764.11
31.45,763.886
31.46,763.672
31.47,763.467
31.48,763.273
31.49,763.09
31.5,762.919
31.51,762.759
31.52,762.612
31.53,762.477
31.54,762.355
31.55,762.247
31.56,762.152
31.57,762.071
31.58,762.003
31.59,761.95
31.6,761.911
31.61,761.886
31.62,761.875
31.63,761.879
31.64,761.897
31.65,761.929
31.66,761.975
31.67,762.035
31.68,762.108
31.69,762.195
31.7,762.295
31.71,762.408
31.72,762.533
31.73,762.67
31.74,762.819
31.75,762.98
31.76,763.151
31.77,763.333
31.78,763.524
31.79,763.725
31.8,763.935
31.81,764.153
31.82,764.378
31.83,764.61
31.84,764.849
31.85,765.093
31.86,765.342
31.87,765.596
31.88,765.853
31.89,766.113
31.9,766.375
31.91,766.639
31.92,766.904
31.93,767.168
31.94,767.432
31.95,767.695
31.96,767.956
31.97,768.214
31.98,768.469
31.99,768.719
32,768.965
32.01,769.206
32.02,769.441
32.03,769.669
32.04,769.89
32.05,770.103
32.06,770.308
32.07,770.504
32.08,770.69
32.09,770.867
32.1,771.034
32.11,771.19
32.12,771.335
32.13,771.469
32.14,771.591
32.15,771.701
32.16,771.798
32.17,771.883
32.18,771.956
32.19,772.016
32.2,772.062
32.21,772.096
32.22,772.116
32.23,772.124
32.24,772.118
32.25,772.099
32.26,772.067
32.27,772.022
32.28,771.965
32.29,771.895
32.3,771.812
32.31,771.718
32.32,771.612
32.33,771.494
32.34,771.366
32.35,771.226
32.36,771.076
32.37,770.917
32.38,770.747
32.39,770.569
32.4,770.383
32.41,770.188
32.42,769.986
32.43,769.777
32.44,769.562
32.45,769.341
32.46,769.115
32.47,768.884
32.48,768.65
32.49,768.412
32.5,768.172
32.51,767.93
32.52,767.687
32.53,767.443
32.54,767.199
32.55,766.956
32.56,766.714
32.57,766.474
32.58,766.236
32.59,766.002
32.6,765.772
32.61,765.546
32.62,765.325
32.63,765.11
32.64,764.901
32.65,764.699
32.66,764.504
32.67,764.317
32.68,764.138
32.69,763.967
32.7,763.806
32.71,763.654
32.72,763.512
32.73,763.38
32.74,763.259
32.75,763.149
32.76,763.049
32.77,762.962
32.78,762.885
32.79,762.821
32.8,762.768
32.81,762.727
32.82,762.699
32.83,762.682
32.84,762.678
32.85,762.685
32.86,762.705
32.87,762.736
32.88,762.78
32.89,762.835
32.9,762.902
32.91,762.98
32.92,763.069
32.93,763.169
32.94,763.279
32.95,763.399
32.96,763.53
32.97,763.67
32.98,763.818
32.99,763.976
33,764.142
33.01,764.315
33.02,764.496
33.03,764.683
33.04,764.877
33.05,765.076
33.06,765.281
33.07,765.49
33.08,765.703
33.09,765.92
33.1,766.139
33.11,766.361
33.12,766.584
33.13,766.809
33.14,767.034
33.15,767.259
33.16,767.483
33.17,767.705
33.18,767.926
33.19,768.144
33.2,768.359
33.21,768.571
33.22,768.778
33.23,768.981
33.24,769.178
33.25,769.37
33.26,769.555
33.27,769.733
33.28,769.905
33.29,770.068
33.3,770.224
33.31,770.371
33.32,770.509
33.33,770.638
33.34,770.758
33.35,770.868
33.36,770.967
33.37,771.057
33.38,771.136
33.39,771.204
33.4,771.262
33.41,771.308
33.42,771.344
33.43,771.368
33.44,771.381
33.45,771.383
33.46,771.374
33.47,771.354
33.48,771.323
33.49,771.281
33.5,771.228
33.51,771.165
33.52,771.091
33.53,771.007
33.54,770.913
33.55,770.809
33.56,770.697
33.57,770.575
33.58,770.444
33.59,770.306
33.6,770.159
33.61,770.005
33.62,769.844
33.63,769.676
33.64,769.502
33.65,769.322
33.66,769.138
33.67,768.948
33.68,768.755
33.69,768.558
33.7,768.358
33.71,768.155
33.72,767.95
33.73,767.744
33.74,767.537
33.75,767.33
33.76,767.123
33.77,766.916
33.78,766.712
33.79,766.508
33.8,766.308
33.81,766.11
33.82,765.916
33.83,765.725
33.84,765.54
33.85,765.359
33.86,765.183
33.87,765.014
33.88,764.85
33.89,764.694
33.9,764.544
33.91,764.403
33.92,764.268
33.93,764.143
33.94,764.025
33.95,763.917
33.96,763.817
33.97,763.727
33.98,763.646
33.99,763.575
34,763.514
34.01,763.463
34.02,763.422
34.03,763.391
34.04,763.371
34.05,763.36
34.06,763.36
34.07,763.371
34.08,763.391
34.09,763.422
34.1,763.463
34.11,763.513
34.12,763.573
34.13,763.643
34.14,763.722
34.15,763.811
34.16,763.908
34.17,764.013
34.18,764.127
34.19,764.249
34.2,764.378
34.21,764.514
34.22,764.658
34.23,764.807
34.24,764.963
34.25,765.124
34.26,765.291
34.27,765.462
34.28,765.637
34.29,765.816
34.3,765.998
34.31,766.183
34.32,766.371
34.33,766.56
34.34,766.75
34.35,766.941
34.36,767.132
34.37,767.322
34.38,767.512
34.39,767.701
34.4,767.888
34.41,768.072
34.42,768.254
34.43,768.432
34.44,768.607
34.45,768.777
34.46,768.943
34.47,769.104
34.48,769.259
34.49,769.409
34.5,769.552
34.51,769.688
34.52,769.818
34.53,769.94
34.54,770.054
34.55,770.161
34.56,770.26
34.57,770.35
34.58,770.431
34.59,770.504
34.6,770.568
34.61,770.622
34.62,770.668
34.63,770.704
34.64,770.73
34.65,770.747
34.66,770.755
34.67,770.753
34.68,770.742
34.69,770.721
34.7,770.691
34.71,770.652
34.72,770.604
34.73,770.547
34.74,770.481
34.75,770.406
34.76,770.323
34.77,770.232
34.78,770.134
34.79,770.027
34.8,769.914
34.81,769.793
34.82,769.666
34.83,769.533
34.84,769.394
34.85,769.25
34.86,769.1
34.87,768.946
34.88,768.787
34.89,768.625
34.9,768.46
34.91,768.291
34.92,768.12
34.93,767.947
34.94,767.773
34.95,767.598
