"time","Ball1_pos","Ball1_vel","Ball2_pos","Ball2_vel"
2.290000E+000,1.863515E+001,-7.455090E+000,1.863515E+001,-7.455090E+000
2.292000E+000,1.862022E+001,-7.474710E+000,1.862022E+001,-7.474710E+000
2.294000E+000,1.860525E+001,-7.494330E+000,1.860525E+001,-7.494330E+000
2.296000E+000,1.859024E+001,-7.513950E+000,1.859024E+001,-7.513950E+000
2.298000E+000,1.857519E+001,-7.533570E+000,1.857519E+001,-7.533570E+000
2.300000E+000,1.856011E+001,-7.553190E+000,1.856011E+001,-7.553190E+000
2.302000E+000,1.854498E+001,-7.572810E+000,1.854498E+001,-7.572810E+000
2.304000E+000,1.852982E+001,-7.592430E+000,1.852982E+001,-7.592430E+000
2.306000E+000,1.851461E+001,-7.612050E+000,1.851461E+001,-7.612050E+000
2.308000E+000,1.849937E+001,-7.631670E+000,1.849937E+001,-7.631670E+000
2.310000E+000,1.848409E+001,-7.651290E+000,1.848409E+001,-7.651290E+000
2.312000E+000,1.846876E+001,-7.670910E+000,1.846876E+001,-7.670910E+000
2.314000E+000,1.845340E+001,-7.690530E+000,1.845340E+001,-7.690530E+000
2.316000E+000,1.843800E+001,-7.710150E+000,1.843800E+001,-7.710150E+000
2.318000E+000,1.842256E+001,-7.729770E+000,1.842256E+001,-7.729770E+000
2.320000E+000,1.840708E+001,-7.749390E+000,1.840708E+001,-7.749390E+000
2.322000E+000,1.839156E+001,-7.769010E+000,1.839156E+001,-7.769010E+000
2.324000E+000,1.837601E+001,-7.788630E+000,1.837601E+001,-7.788630E+000
2.326000E+000,1.836041E+001,-7.808250E+000,1.836041E+001,-7.808250E+000
2.328000E+000,1.834477E+001,-7.827870E+000,1.834477E+001,-7.827870E+000
2.330000E+000,1.832910E+001,-7.847490E+000,1.832910E+001,-7.847490E+000
2.332000E+000,1.831338E+001,-7.867110E+000,1.831338E+001,-7.867110E+000
2.334000E+000,1.829763E+001,-7.886730E+000,1.829763E+001,-7.886730E+000
2.336000E+000,1.828184E+001,-7.906350E+000,1.828184E+001,-7.906350E+000
2.338000E+000,1.826600E+001,-7.925970E+000,1.826600E+001,-7.925970E+000
2.340000E+000,1.825013E+001,-7.945590E+000,1.825013E+001,-7.945590E+000
2.342000E+000,1.823422E+001,-7.965210E+000,1.823422E+001,-7.965210E+000
2.344000E+000,1.821827E+001,-7.984830E+000,1.821827E+001,-7.984830E+000
2.346000E+000,1.820228E+001,-8.004450E+000,1.820228E+001,-8.004450E+000
2.348000E+000,1.818625E+001,-8.024070E+000,1.818625E+001,-8.024070E+000
2.350000E+000,1.817019E+001,-8.043690E+000,1.817019E+001,-8.043690E+000
2.352000E+000,1.815408E+001,-8.063310E+000,1.815408E+001,-8.063310E+000
2.354000E+000,1.813793E+001,-8.082930E+000,1.813793E+001,-8.082930E+000
2.356000E+000,1.812175E+001,-8.102550E+000,1.812175E+001,-8.102550E+000
2.358000E+000,1.810552E+001,-8.122170E+000,1.810552E+001,-8.122170E+000
2.360000E+000,1.808926E+001,-8.141790E+000,1.808926E+001,-8.141790E+000
2.362000E+000,1.807296E+001,-8.161410E+000,1.807296E+001,-8.161410E+000
2.364000E+000,1.805661E+001,-8.181030E+000,1.805661E+001,-8.181030E+000
2.366000E+000,1.804023E+001,-8.200650E+000,1.804023E+001,-8.200650E+000
2.368000E+000,1.802381E+001,-8.220270E+000,1.802381E+001,-8.220270E+000
2.370000E+000,1.800735E+001,-8.239890E+000,1.800735E+001,-8.239890E+000
2.372000E+000,1.799085E+001,-8.259510E+000,1.799085E+001,-8.259510E+000
2.374000E+000,1.797431E+001,-8.279130E+000,1.797431E+001,-8.279130E+000
2.376000E+000,1.795773E+001,-8.298750E+000,1.795773E+001,-8.298750E+000
2.378000E+000,1.794112E+001,-8.318370E+000,1.794112E+001,-8.318370E+000
2.380000E+000,1.792446E+001,-8.337990E+000,1.792446E+001,-8.337990E+000
2.382000E+000,1.790777E+001,-8.357610E+000,1.790777E+001,-8.357610E+000
2.384000E+000,1.789103E+001,-8.377230E+000,1.789103E+001,-8.377230E+000
2.386000E+000,1.787426E+001,-8.396850E+000,1.787426E+001,-8.396850E+000
2.388000E+000,1.785744E+001,-8.416470E+000,1.785744E+001,-8.416470E+000
2.390000E+000,1.784059E+001,-8.436090E+000,1.784059E+001,-8.436090E+000
2.392000E+000,1.782370E+001,-8.455710E+000,1.782370E+001,-8.455710E+000
2.394000E+000,1.780677E+001,-8.475330E+000,1.780677E+001,-8.475330E+000
2.396000E+000,1.778980E+001,-8.494950E+000,1.778980E+001,-8.494950E+000
2.398000E+000,1.777279E+001,-8.514570E+000,1.777279E+001,-8.514570E+000
2.400000E+000,1.775574E+001,-8.534190E+000,1.775574E+001,-8.534190E+000
2.402000E+000,1.773865E+001,-8.553810E+000,1.773865E+001,-8.553810E+000
2.404000E+000,1.772152E+001,-8.573430E+000,1.772152E+001,-8.573430E+000
2.406000E+000,1.770436E+001,-8.593050E+000,1.770436E+001,-8.593050E+000
2.408000E+000,1.768715E+001,-8.612670E+000,1.768715E+001,-8.612670E+000
2.410000E+000,1.766991E+001,-8.632290E+000,1.766991E+001,-8.632290E+000
2.412000E+000,1.765262E+001,-8.651910E+000,1.765262E+001,-8.651910E+000
2.414000E+000,1.763530E+001,-8.671530E+000,1.763530E+001,-8.671530E+000
2.416000E+000,1.761794E+001,-8.691150E+000,1.761794E+001,-8.691150E+000
2.418000E+000,1.760053E+001,-8.710770E+000,1.760053E+001,-8.710770E+000
2.420000E+000,1.758309E+001,-8.730390E+000,1.758309E+001,-8.730390E+000
2.422000E+000,1.756561E+001,-8.750010E+000,1.756561E+001,-8.750010E+000
2.424000E+000,1.754809E+001,-8.769630E+000,1.754809E+001,-8.769630E+000
2.426000E+000,1.753053E+001,-8.789250E+000,1.753053E+001,-8.789250E+000
2.428000E+000,1.751294E+001,-8.808870E+000,1.751294E+001,-8.808870E+000
2.430000E+000,1.749530E+001,-8.828490E+000,1.749530E+001,-8.828490E+000
2.432000E+000,1.747762E+001,-8.848110E+000,1.747762E+001,-8.848110E+000
2.434000E+000,1.745991E+001,-8.867730E+000,1.745991E+001,-8.867730E+000
2.436000E+000,1.744215E+001,-8.887350E+000,1.744215E+001,-8.887350E+000
2.438000E+000,1.742436E+001,-8.906970E+000,1.742436E+001,-8.906970E+000
2.440000E+000,1.740652E+001,-8.926590E+000,1.740652E+001,-8.926590E+000
2.442000E+000,1.738865E+001,-8.946210E+000,1.738865E+001,-8.946210E+000
2.444000E+000,1.737074E+001,-8.965830E+000,1.737074E+001,-8.965830E+000
2.446000E+000,1.735279E+001,-8.985450E+000,1.735279E+001,-8.985450E+000
2.448000E+000,1.733480E+001,-9.005070E+000,1.733480E+001,-9.005070E+000
2.450000E+000,1.731677E+001,-9.024690E+000,1.731677E+001,-9.024690E+000
2.452000E+000,1.729870E+001,-9.044310E+000,1.729870E+001,-9.044310E+000
2.454000E+000,1.728059E+001,-9.063930E+000,1.728059E+001,-9.063930E+000
2.456000E+000,1.726244E+001,-9.083550E+000,1.726244E+001,-9.083550E+000
2.458000E+000,1.724426E+001,-9.103170E+000,1.724426E+001,-9.103170E+000
2.460000E+000,1.722603E+001,-9.122790E+000,1.722603E+001,-9.122790E+000
2.462000E+000,1.720776E+001,-9.142410E+000,1.720776E+001,-9.142410E+000
2.464000E+000,1.718946E+001,-9.162030E+000,1.718946E+001,-9.162030E+000
2.466000E+000,1.717112E+001,-9.181650E+000,1.717112E+001,-9.181650E+000
2.468000E+000,1.715273E+001,-9.201270E+000,1.715273E+001,-9.201270E+000
2.470000E+000,1.713431E+001,-9.220890E+000,1.713431E+001,-9.220890E+000
2.472000E+000,1.711585E+001,-9.240510E+000,1.711585E+001,-9.240510E+000
2.474000E+000,1.709735E+001,-9.260130E+000,1.709735E+001,-9.260130E+000
2.476000E+000,1.707881E+001,-9.279750E+000,1.707881E+001,-9.279750E+000
2.478000E+000,1.706023E+001,-9.299370E+000,1.706023E+001,-9.299370E+000
2.480000E+000,1.704161E+001,-9.318990E+000,1.704161E+001,-9.318990E+000
2.482000E+000,1.702295E+001,-9.338610E+000,1.702295E+001,-9.338610E+000
2.484000E+000,1.700426E+001,-9.358230E+000,1.700426E+001,-9.358230E+000
2.486000E+000,1.698552E+001,-9.377850E+000,1.698552E+001,-9.377850E+000
2.488000E+000,1.696675E+001,-9.397470E+000,1.696675E+001,-9.397470E+000
2.490000E+000,1.694793E+001,-9.417090E+000,1.694793E+001,-9.417090E+000
2.492000E+000,1.692908E+001,-9.436710E+000,1.692908E+001,-9.436710E+000
2.494000E+000,1.691018E+001,-9.456330E+000,1.691018E+001,-9.456330E+000
2.496000E+000,1.689125E+001,-9.475950E+000,1.689125E+001,-9.475950E+000
2.498000E+000,1.687228E+001,-9.495570E+000,1.687228E+001,-9.495570E+000
2.500000E+000,1.685327E+001,-9.515190E+000,1.685327E+001,-9.515190E+000
2.502000E+000,1.683422E+001,-9.534810E+000,1.683422E+001,-9.534810E+000
2.504000E+000,1.681513E+001,-9.554430E+000,1.681513E+001,-9.554430E+000
2.506000E+000,1.679600E+001,-9.574050E+000,1.679600E+001,-9.574050E+000
2.508000E+000,1.677683E+001,-9.593670E+000,1.677683E+001,-9.593670E+000
2.510000E+000,1.675763E+001,-9.613290E+000,1.675763E+001,-9.613290E+000
2.512000E+000,1.673838E+001,-9.632910E+000,1.673838E+001,-9.632910E+000
2.514000E+000,1.671910E+001,-9.652530E+000,1.671910E+001,-9.652530E+000
2.516000E+000,1.669977E+001,-9.672150E+000,1.669977E+001,-9.672150E+000
2.518000E+000,1.668041E+001,-9.691770E+000,1.668041E+001,-9.691770E+000
2.520000E+000,1.666100E+001,-9.711390E+000,1.666100E+001,-9.711390E+000
2.522000E+000,1.664156E+001,-9.731010E+000,1.664156E+001,-9.731010E+000
2.524000E+000,1.662208E+001,-9.750630E+000,1.662208E+001,-9.750630E+000
2.526000E+000,1.660256E+001,-9.770250E+000,1.660256E+001,-9.770250E+000
2.528000E+000,1.658300E+001,-9.789870E+000,1.658300E+001,-9.789870E+000
2.530000E+000,1.656340E+001,-9.809490E+000,1.656340E+001,-9.809490E+000
2.532000E+000,1.654376E+001,-9.829110E+000,1.654376E+001,-9.829110E+000
2.534000E+000,1.652408E+001,-9.848730E+000,1.652408E+001,-9.848730E+000
2.536000E+000,1.650437E+001,-9.868350E+000,1.650437E+001,-9.868350E+000
2.538000E+000,1.648461E+001,-9.887970E+000,1.648461E+001,-9.887970E+000
2.540000E+000,1.646481E+001,-9.907590E+000,1.646481E+001,-9.907590E+000
2.542000E+000,1.644498E+001,-9.927210E+000,1.644498E+001,-9.927210E+000
2.544000E+000,1.642511E+001,-9.946830E+000,1.642511E+001,-9.946830E+000
2.546000E+000,1.640519E+001,-9.966450E+000,1.640519E+001,-9.966450E+000
2.548000E+000,1.638524E+001,-9.986070E+000,1.638524E+001,-9.986070E+000
2.550000E+000,1.636525E+001,-1.000569E+001,1.636525E+001,-1.000569E+001
2.552000E+000,1.634522E+001,-1.002531E+001,1.634522E+001,-1.002531E+001
2.554000E+000,1.632515E+001,-1.004493E+001,1.632515E+001,-1.004493E+001
2.556000E+000,1.630504E+001,-1.006455E+001,1.630504E+001,-1.006455E+001
2.558000E+000,1.628489E+001,-1.008417E+001,1.628489E+001,-1.008417E+001
2.560000E+000,1.626470E+001,-1.010379E+001,1.626470E+001,-1.010379E+001
2.562000E+000,1.624447E+001,-1.012341E+001,1.624447E+001,-1.012341E+001
2.564000E+000,1.622421E+001,-1.014303E+001,1.622421E+001,-1.014303E+001
2.566000E+000,1.620390E+001,-1.016265E+001,1.620390E+001,-1.016265E+001
2.568000E+000,1.618356E+001,-1.018227E+001,1.618356E+001,-1.018227E+001
2.570000E+000,1.616317E+001,-1.020189E+001,1.616317E+001,-1.020189E+001
2.572000E+000,1.614275E+001,-1.022151E+001,1.614275E+001,-1.022151E+001
2.574000E+000,1.612229E+001,-1.024113E+001,1.612229E+001,-1.024113E+001
2.576000E+000,1.610178E+001,-1.026075E+001,1.610178E+001,-1.026075E+001
2.578000E+000,1.608124E+001,-1.028037E+001,1.608124E+001,-1.028037E+001
2.580000E+000,1.606066E+001,-1.029999E+001,1.606066E+001,-1.029999E+001
2.582000E+000,1.604004E+001,-1.031961E+001,1.604004E+001,-1.031961E+001
2.584000E+000,1.601938E+001,-1.033923E+001,1.601938E+001,-1.033923E+001
2.586000E+000,1.599869E+001,-1.035885E+001,1.599869E+001,-1.035885E+001
2.588000E+000,1.597795E+001,-1.037847E+001,1.597795E+001,-1.037847E+001
2.590000E+000,1.595717E+001,-1.039809E+001,1.595717E+001,-1.039809E+001
2.592000E+000,1.593636E+001,-1.041771E+001,1.593636E+001,-1.041771E+001
2.594000E+000,1.591550E+001,-1.043733E+001,1.591550E+001,-1.043733E+001
2.596000E+000,1.589461E+001,-1.045695E+001,1.589461E+001,-1.045695E+001
2.598000E+000,1.587367E+001,-1.047657E+001,1.587367E+001,-1.047657E+001
2.600000E+000,1.585270E+001,-1.049619E+001,1.585270E+001,-1.049619E+001
2.602000E+000,1.583169E+001,-1.051581E+001,1.583169E+001,-1.051581E+001
2.604000E+000,1.581064E+001,-1.053543E+001,1.581064E+001,-1.053543E+001
2.606000E+000,1.578955E+001,-1.055505E+001,1.578955E+001,-1.055505E+001
2.608000E+000,1.576842E+001,-1.057467E+001,1.576842E+001,-1.057467E+001
2.610000E+000,1.574725E+001,-1.059429E+001,1.574725E+001,-1.059429E+001
2.612000E+000,1.572604E+001,-1.061391E+001,1.572604E+001,-1.061391E+001
2.614000E+000,1.570479E+001,-1.063353E+001,1.570479E+001,-1.063353E+001
2.616000E+000,1.568351E+001,-1.065315E+001,1.568351E+001,-1.065315E+001
2.618000E+000,1.566218E+001,-1.067277E+001,1.566218E+001,-1.067277E+001
2.620000E+000,1.564082E+001,-1.069239E+001,1.564082E+001,-1.069239E+001
2.622000E+000,1.561941E+001,-1.071201E+001,1.561941E+001,-1.071201E+001
2.624000E+000,1.559797E+001,-1.073163E+001,1.559797E+001,-1.073163E+001
2.626000E+000,1.557648E+001,-1.075125E+001,1.557648E+001,-1.075125E+001
2.628000E+000,1.555496E+001,-1.077087E+001,1.555496E+001,-1.077087E+001
2.630000E+000,1.553340E+001,-1.079049E+001,1.553340E+001,-1.079049E+001
2.632000E+000,1.551180E+001,-1.081011E+001,1.551180E+001,-1.081011E+001
2.634000E+000,1.549016E+001,-1.082973E+001,1.549016E+001,-1.082973E+001
2.636000E+000,1.546848E+001,-1.084935E+001,1.546848E+001,-1.084935E+001
2.638000E+000,1.544676E+001,-1.086897E+001,1.544676E+001,-1.086897E+001
2.640000E+000,1.542501E+001,-1.088859E+001,1.542501E+001,-1.088859E+001
2.642000E+000,1.540321E+001,-1.090821E+001,1.540321E+001,-1.090821E+001
2.644000E+000,1.538137E+001,-1.092783E+001,1.538137E+001,-1.092783E+001
2.646000E+000,1.535950E+001,-1.094745E+001,1.535950E+001,-1.094745E+001
2.648000E+000,1.533758E+001,-1.096707E+001,1.533758E+001,-1.096707E+001
2.650000E+000,1.531563E+001,-1.098669E+001,1.531563E+001,-1.098669E+001
2.652000E+000,1.529364E+001,-1.100631E+001,1.529364E+001,-1.100631E+001
2.654000E+000,1.527160E+001,-1.102593E+001,1.527160E+001,-1.102593E+001
2.656000E+000,1.524953E+001,-1.104555E+001,1.524953E+001,-1.104555E+001
2.658000E+000,1.522742E+001,-1.106517E+001,1.522742E+001,-1.106517E+001
2.660000E+000,1.520527E+001,-1.108479E+001,1.520527E+001,-1.108479E+001
2.662000E+000,1.518308E+001,-1.110441E+001,1.518308E+001,-1.110441E+001
2.664000E+000,1.516085E+001,-1.112403E+001,1.516085E+001,-1.112403E+001
2.666000E+000,1.513859E+001,-1.114365E+001,1.513859E+001,-1.114365E+001
2.668000E+000,1.511628E+001,-1.116327E+001,1.511628E+001,-1.116327E+001
2.670000E+000,1.509393E+001,-1.118289E+001,1.509393E+001,-1.118289E+001
2.672000E+000,1.507155E+001,-1.120251E+001,1.507155E+001,-1.120251E+001
2.674000E+000,1.504912E+001,-1.122213E+001,1.504912E+001,-1.122213E+001
2.676000E+000,1.502666E+001,-1.124175E+001,1.502666E+001,-1.124175E+001
2.678000E+000,1.500416E+001,-1.126137E+001,1.500416E+001,-1.126137E+001
2.680000E+000,1.498161E+001,-1.128099E+001,1.498161E+001,-1.128099E+001
2.682000E+000,1.495903E+001,-1.130061E+001,1.495903E+001,-1.130061E+001
2.684000E+000,1.493641E+001,-1.132023E+001,1.493641E+001,-1.132023E+001
2.686000E+000,1.491375E+001,-1.133985E+001,1.491375E+001,-1.133985E+001
2.688000E+000,1.489105E+001,-1.135947E+001,1.489105E+001,-1.135947E+001
2.690000E+000,1.486831E+001,-1.137909E+001,1.486831E+001,-1.137909E+001
2.692000E+000,1.484554E+001,-1.139871E+001,1.484554E+001,-1.139871E+001
2.694000E+000,1.482272E+001,-1.141833E+001,1.482272E+001,-1.141833E+001
2.696000E+000,1.479986E+001,-1.143795E+001,1.479986E+001,-1.143795E+001
2.698000E+000,1.477697E+001,-1.145757E+001,1.477697E+001,-1.145757E+001
2.700000E+000,1.475403E+001,-1.147719E+001,1.475403E+001,-1.147719E+001
2.702000E+000,1.473106E+001,-1.149681E+001,1.473106E+001,-1.149681E+001
2.704000E+000,1.470804E+001,-1.151643E+001,1.470804E+001,-1.151643E+001
2.706000E+000,1.468499E+001,-1.153605E+001,1.468499E+001,-1.153605E+001
2.708000E+000,1.466190E+001,-1.155567E+001,1.466190E+001,-1.155567E+001
2.710000E+000,1.463877E+001,-1.157529E+001,1.463877E+001,-1.157529E+001
2.712000E+000,1.461560E+001,-1.159491E+001,1.461560E+001,-1.159491E+001
2.714000E+000,1.459239E+001,-1.161453E+001,1.459239E+001,-1.161453E+001
2.716000E+000,1.456914E+001,-1.163415E+001,1.456914E+001,-1.163415E+001
2.718000E+000,1.454585E+001,-1.165377E+001,1.454585E+001,-1.165377E+001
2.720000E+000,1.452253E+001,-1.167339E+001,1.452253E+001,-1.167339E+001
2.722000E+000,1.449916E+001,-1.169301E+001,1.449916E+001,-1.169301E+001
2.724000E+000,1.447575E+001,-1.171263E+001,1.447575E+001,-1.171263E+001
2.726000E+000,1.445231E+001,-1.173225E+001,1.445231E+001,-1.173225E+001
2.728000E+000,1.442883E+001,-1.175187E+001,1.442883E+001,-1.175187E+001
2.730000E+000,1.440530E+001,-1.177149E+001,1.440530E+001,-1.177149E+001
2.732000E+000,1.438174E+001,-1.179111E+001,1.438174E+001,-1.179111E+001
2.734000E+000,1.435814E+001,-1.181073E+001,1.435814E+001,-1.181073E+001
2.736000E+000,1.433450E+001,-1.183035E+001,1.433450E+001,-1.183035E+001
2.738000E+000,1.431082E+001,-1.184997E+001,1.431082E+001,-1.184997E+001
2.740000E+000,1.428710E+001,-1.186959E+001,1.428710E+001,-1.186959E+001
2.742000E+000,1.426334E+001,-1.188921E+001,1.426334E+001,-1.188921E+001
2.744000E+000,1.423954E+001,-1.190883E+001,1.423954E+001,-1.190883E+001
2.746000E+000,1.421570E+001,-1.192845E+001,1.421570E+001,-1.192845E+001
2.748000E+000,1.419183E+001,-1.194807E+001,1.419183E+001,-1.194807E+001
2.750000E+000,1.416791E+001,-1.196769E+001,1.416791E+001,-1.196769E+001
2.752000E+000,1.414396E+001,-1.198731E+001,1.414396E+001,-1.198731E+001
2.754000E+000,1.411996E+001,-1.200693E+001,1.411996E+001,-1.200693E+001
2.756000E+000,1.409593E+001,-1.202655E+001,1.409593E+001,-1.202655E+001
2.758000E+000,1.407185E+001,-1.204617E+001,1.407185E+001,-1.204617E+001
2.760000E+000,1.404774E+001,-1.206579E+001,1.404774E+001,-1.206579E+001
2.762000E+000,1.402359E+001,-1.208541E+001,1.402359E+001,-1.208541E+001
2.764000E+000,1.399940E+001,-1.210503E+001,1.399940E+001,-1.210503E+001
2.766000E+000,1.397517E+001,-1.212465E+001,1.397517E+001,-1.212465E+001
2.768000E+000,1.395090E+001,-1.214427E+001,1.395090E+001,-1.214427E+001
2.770000E+000,1.392659E+001,-1.216389E+001,1.392659E+001,-1.216389E+001
2.772000E+000,1.390225E+001,-1.218351E+001,1.390225E+001,-1.218351E+001
2.774000E+000,1.387786E+001,-1.220313E+001,1.387786E+001,-1.220313E+001
2.776000E+000,1.385343E+001,-1.222275E+001,1.385343E+001,-1.222275E+001
2.778000E+000,1.382897E+001,-1.224237E+001,1.382897E+001,-1.224237E+001
2.780000E+000,1.380446E+001,-1.226199E+001,1.380446E+001,-1.226199E+001
2.782000E+000,1.377992E+001,-1.228161E+001,1.377992E+001,-1.228161E+001
2.784000E+000,1.375534E+001,-1.230123E+001,1.375534E+001,-1.230123E+001
2.786000E+000,1.373072E+001,-1.232085E+001,1.373072E+001,-1.232085E+001
2.788000E+000,1.370606E+001,-1.234047E+001,1.370606E+001,-1.234047E+001
2.790000E+000,1.368135E+001,-1.236009E+001,1.368135E+001,-1.236009E+001
2.792000E+000,1.365661E+001,-1.237971E+001,1.365661E+001,-1.237971E+001
2.794000E+000,1.363184E+001,-1.239933E+001,1.363184E+001,-1.239933E+001
2.796000E+000,1.360702E+001,-1.241895E+001,1.360702E+001,-1.241895E+001
2.798000E+000,1.358216E+001,-1.243857E+001,1.358216E+001,-1.243857E+001
2.800000E+000,1.355726E+001,-1.245819E+001,1.355726E+001,-1.245819E+001
2.802000E+000,1.353233E+001,-1.247781E+001,1.353233E+001,-1.247781E+001
2.804000E+000,1.350735E+001,-1.249743E+001,1.350735E+001,-1.249743E+001
2.806000E+000,1.348234E+001,-1.251705E+001,1.348234E+001,-1.251705E+001
2.808000E+000,1.345728E+001,-1.253667E+001,1.345728E+001,-1.253667E+001
2.810000E+000,1.343219E+001,-1.255629E+001,1.343219E+001,-1.255629E+001
2.812000E+000,1.340706E+001,-1.257591E+001,1.340706E+001,-1.257591E+001
2.814000E+000,1.338189E+001,-1.259553E+001,1.338189E+001,-1.259553E+001
2.816000E+000,1.335668E+001,-1.261515E+001,1.335668E+001,-1.261515E+001
2.818000E+000,1.333143E+001,-1.263477E+001,1.333143E+001,-1.263477E+001
2.820000E+000,1.330614E+001,-1.265439E+001,1.330614E+001,-1.265439E+001
2.822000E+000,1.328081E+001,-1.267401E+001,1.328081E+001,-1.267401E+001
2.824000E+000,1.325544E+001,-1.269363E+001,1.325544E+001,-1.269363E+001
2.826000E+000,1.323003E+001,-1.271325E+001,1.323003E+001,-1.271325E+001
2.828000E+000,1.320459E+001,-1.273287E+001,1.320459E+001,-1.273287E+001
2.830000E+000,1.317910E+001,-1.275249E+001,1.317910E+001,-1.275249E+001
2.832000E+000,1.315358E+001,-1.277211E+001,1.315358E+001,-1.277211E+001
2.834000E+000,1.312801E+001,-1.279173E+001,1.312801E+001,-1.279173E+001
2.836000E+000,1.310241E+001,-1.281135E+001,1.310241E+001,-1.281135E+001
2.838000E+000,1.307677E+001,-1.283097E+001,1.307677E+001,-1.283097E+001
2.840000E+000,1.305109E+001,-1.285059E+001,1.305109E+001,-1.285059E+001
2.842000E+000,1.302537E+001,-1.287021E+001,1.302537E+001,-1.287021E+001
2.844000E+000,1.299961E+001,-1.288983E+001,1.299961E+001,-1.288983E+001
2.846000E+000,1.297381E+001,-1.290945E+001,1.297381E+001,-1.290945E+001
2.848000E+000,1.294797E+001,-1.292907E+001,1.294797E+001,-1.292907E+001
2.850000E+000,1.292209E+001,-1.294869E+001,1.292209E+001,-1.294869E+001
2.852000E+000,1.289617E+001,-1.296831E+001,1.289617E+001,-1.296831E+001
2.854000E+000,1.287022E+001,-1.298793E+001,1.287022E+001,-1.298793E+001
2.856000E+000,1.284422E+001,-1.300755E+001,1.284422E+001,-1.300755E+001
2.858000E+000,1.281819E+001,-1.302717E+001,1.281819E+001,-1.302717E+001
2.860000E+000,1.279211E+001,-1.304679E+001,1.279211E+001,-1.304679E+001
2.862000E+000,1.276600E+001,-1.306641E+001,1.276600E+001,-1.306641E+001
2.864000E+000,1.273985E+001,-1.308603E+001,1.273985E+001,-1.308603E+001
2.866000E+000,1.271366E+001,-1.310565E+001,1.271366E+001,-1.310565E+001
2.868000E+000,1.268743E+001,-1.312527E+001,1.268743E+001,-1.312527E+001
2.870000E+000,1.266116E+001,-1.314489E+001,1.266116E+001,-1.314489E+001
2.872000E+000,1.263485E+001,-1.316451E+001,1.263485E+001,-1.316451E+001
2.874000E+000,1.260850E+001,-1.318413E+001,1.260850E+001,-1.318413E+001
2.876000E+000,1.258211E+001,-1.320375E+001,1.258211E+001,-1.320375E+001
2.878000E+000,1.255568E+001,-1.322337E+001,1.255568E+001,-1.322337E+001
2.880000E+000,1.252922E+001,-1.324299E+001,1.252922E+001,-1.324299E+001
2.882000E+000,1.250271E+001,-1.326261E+001,1.250271E+001,-1.326261E+001
2.884000E+000,1.247617E+001,-1.328223E+001,1.247617E+001,-1.328223E+001
2.886000E+000,1.244958E+001,-1.330185E+001,1.244958E+001,-1.330185E+001
2.888000E+000,1.242296E+001,-1.332147E+001,1.242296E+001,-1.332147E+001
2.890000E+000,1.239630E+001,-1.334109E+001,1.239630E+001,-1.334109E+001
2.892000E+000,1.236959E+001,-1.336071E+001,1.236959E+001,-1.336071E+001
2.894000E+000,1.234285E+001,-1.338033E+001,1.234285E+001,-1.338033E+001
2.896000E+000,1.231607E+001,-1.339995E+001,1.231607E+001,-1.339995E+001
2.898000E+000,1.228925E+001,-1.341957E+001,1.228925E+001,-1.341957E+001
2.900000E+000,1.226239E+001,-1.343919E+001,1.226239E+001,-1.343919E+001
2.902000E+000,1.223550E+001,-1.345881E+001,1.223550E+001,-1.345881E+001
2.904000E+000,1.220856E+001,-1.347843E+001,1.220856E+001,-1.347843E+001
2.906000E+000,1.218158E+001,-1.349805E+001,1.218158E+001,-1.349805E+001
2.908000E+000,1.215457E+001,-1.351767E+001,1.215457E+001,-1.351767E+001
2.910000E+000,1.212751E+001,-1.353729E+001,1.212751E+001,-1.353729E+001
2.912000E+000,1.210042E+001,-1.355691E+001,1.210042E+001,-1.355691E+001
2.914000E+000,1.207328E+001,-1.357653E+001,1.207328E+001,-1.357653E+001
2.916000E+000,1.204611E+001,-1.359615E+001,1.204611E+001,-1.359615E+001
2.918000E+000,1.201890E+001,-1.361577E+001,1.201890E+001,-1.361577E+001
2.920000E+000,1.199165E+001,-1.363539E+001,1.199165E+001,-1.363539E+001
2.922000E+000,1.196436E+001,-1.365501E+001,1.196436E+001,-1.365501E+001
2.924000E+000,1.193703E+001,-1.367463E+001,1.193703E+001,-1.367463E+001
2.926000E+000,1.190966E+001,-1.369425E+001,1.190966E+001,-1.369425E+001
2.928000E+000,1.188225E+001,-1.371387E+001,1.188225E+001,-1.371387E+001
2.930000E+000,1.185480E+001,-1.373349E+001,1.185480E+001,-1.373349E+001
2.932000E+000,1.182732E+001,-1.375311E+001,1.182732E+001,-1.375311E+001
2.934000E+000,1.179979E+001,-1.377273E+001,1.179979E+001,-1.377273E+001
2.936000E+000,1.177223E+001,-1.379235E+001,1.177223E+001,-1.379235E+001
2.938000E+000,1.174462E+001,-1.381197E+001,1.174462E+001,-1.381197E+001
2.940000E+000,1.171698E+001,-1.383159E+001,1.171698E+001,-1.383159E+001
2.942000E+000,1.168930E+001,-1.385121E+001,1.168930E+001,-1.385121E+001
2.944000E+000,1.166157E+001,-1.387083E+001,1.166157E+001,-1.387083E+001
2.946000E+000,1.163381E+001,-1.389045E+001,1.163381E+001,-1.389045E+001
2.948000E+000,1.160601E+001,-1.391007E+001,1.160601E+001,-1.391007E+001
2.950000E+000,1.157817E+001,-1.392969E+001,1.157817E+001,-1.392969E+001
2.952000E+000,1.155029E+001,-1.394931E+001,1.155029E+001,-1.394931E+001
