"time","iAC1@modelica_icon","iAC2@modelica_icon","iAC3@modelica_icon","uAC1@modelica_icon","uAC2@modelica_icon","uAC3@modelica_icon"
0.004725,1155.01,-1154.6,-0.414804,533.856,-59.5258,-474.33
0.00473,1154.11,-1153.69,-0.416198,534.072,-58.9368,-475.135
0.004735,1153.18,-1152.76,-0.41759,534.287,-58.3482,-475.939
0.00474,1152.23,-1151.81,-0.418982,534.502,-57.7599,-476.742
0.004745,1151.25,-1150.83,-0.420373,534.717,-57.1719,-477.545
0.00475,1150.25,-1149.83,-0.421763,534.932,-56.5843,-478.347
0.004755,1149.23,-1148.8,-0.423151,535.146,-55.997,-479.149
0.00476,1148.18,-1147.75,-0.424539,535.359,-55.41,-479.949
0.004765,1147.1,-1146.67,-0.425925,535.572,-54.8233,-480.749
0.00477,1146,-1145.57,-0.427311,535.785,-54.2369,-481.548
0.004775,1144.87,-1144.44,-0.428695,535.998,-53.6509,-482.347
0.00478,1143.72,-1143.29,-0.430079,536.21,-53.0652,-483.144
0.004785,1142.55,-1142.11,-0.431461,536.421,-52.4798,-483.941
0.00479,1141.34,-1140.91,-0.432842,536.632,-51.8947,-484.737
0.004795,1140.12,-1139.68,-0.434223,536.843,-51.3099,-485.533
0.0048,1138.87,-1138.43,-0.435602,537.053,-50.7254,-486.327
0.004805,1137.59,-1137.15,-0.43698,537.263,-50.1412,-487.121
0.00481,1136.29,-1135.85,-0.438357,537.472,-49.5573,-487.914
0.004815,1134.96,-1134.52,-0.439733,537.68,-48.9737,-488.707
0.00482,1133.61,-1133.17,-0.441107,537.889,-48.3904,-489.498
0.004825,1132.23,-1131.79,-0.442481,538.096,-47.8074,-490.289
0.00483,1130.83,-1130.38,-0.443854,538.304,-47.2247,-491.079
0.004835,1129.4,-1128.95,-0.445225,538.51,-46.6423,-491.868
0.00484,1127.94,-1127.5,-0.446596,538.716,-46.0601,-492.656
0.004845,1126.46,-1126.02,-0.447965,538.922,-45.4782,-493.444
0.00485,1124.96,-1124.51,-0.449333,539.127,-44.8966,-494.23
0.004855,1123.43,-1122.98,-0.4507,539.331,-44.3153,-495.016
0.00486,1121.87,-1121.42,-0.452066,539.535,-43.7343,-495.801
0.004865,1120.29,-1119.84,-0.453431,539.739,-43.1535,-496.585
0.00487,1118.68,-1118.23,-0.454795,539.942,-42.573,-497.369
0.004875,1117.05,-1116.59,-0.456158,540.144,-41.9928,-498.151
0.00488,1115.39,-1114.93,-0.457519,540.345,-41.4128,-498.932
0.004885,1113.71,-1113.25,-0.45888,540.546,-40.8331,-499.713
0.00489,1112,-1111.54,-0.460239,540.747,-40.2536,-500.493
0.004895,1110.26,-1109.8,-0.461597,540.946,-39.6744,-501.272
0.0049,1108.5,-1108.04,-0.462954,541.145,-39.0954,-502.05
0.004905,1106.71,-1106.25,-0.46431,541.344,-38.5167,-502.827
0.00491,1104.9,-1104.44,-0.465665,541.542,-37.9383,-503.603
0.004915,1103.06,-1102.6,-0.467018,541.739,-37.3601,-504.379
0.00492,1101.2,-1100.73,-0.468371,541.935,-36.7821,-505.153
0.004925,1099.31,-1098.84,-0.469722,542.131,-36.2044,-505.927
0.00493,1097.39,-1096.92,-0.471072,542.326,-35.6269,-506.699
0.004935,1095.45,-1094.98,-0.472421,542.52,-35.0496,-507.471
0.00494,1093.48,-1093.01,-0.473769,542.714,-34.4726,-508.242
0.004945,1091.49,-1091.01,-0.475115,542.907,-33.8958,-509.011
0.00495,1089.47,-1088.99,-0.476461,543.099,-33.3192,-509.78
0.004955,1087.42,-1086.94,-0.477805,543.291,-32.7428,-510.548
0.00496,1085.35,-1084.87,-0.479148,543.482,-32.1667,-511.315
0.004965,1083.25,-1082.77,-0.48049,543.672,-31.5908,-512.081
0.00497,1081.12,-1080.64,-0.48183,543.861,-31.0151,-512.846
0.004975,1078.97,-1078.49,-0.48317,544.05,-30.4396,-513.61
0.00498,1076.8,-1076.31,-0.484508,544.237,-29.8643,-514.373
0.004985,1074.6,-1074.11,-0.485845,544.424,-29.2892,-515.135
0.00499,1072.37,-1071.88,-0.487181,544.61,-28.7144,-515.896
0.004995,1070.11,-1069.62,-0.488516,544.796,-28.1397,-516.656
0.005,1067.83,-1067.34,-0.489849,544.98,-27.5652,-517.415
0.005005,1065.52,-1065.03,-0.491182,545.164,-26.991,-518.173
0.00501,1063.19,-1062.7,-0.492513,545.347,-26.4169,-518.93
0.005015,1060.83,-1060.34,-0.493843,545.529,-25.843,-519.686
0.00502,1058.44,-1057.95,-0.495171,545.71,-25.2693,-520.441
0.005025,1056.03,-1055.54,-0.496499,545.891,-24.6958,-521.195
0.00503,1053.59,-1053.1,-0.497825,546.07,-24.1224,-521.948
0.005035,1051.13,-1050.63,-0.49915,546.249,-23.5493,-522.7
0.00504,1048.64,-1048.14,-0.500474,546.427,-22.9763,-523.451
0.005045,1046.12,-1045.62,-0.501796,546.604,-22.4035,-524.2
0.00505,1043.58,-1043.07,-0.503118,546.78,-21.8308,-524.949
0.005055,1041.01,-1040.5,-0.504438,546.955,-21.2584,-525.696
0.00506,1038.41,-1037.9,-0.505756,547.129,-20.686,-526.443
0.005065,1035.79,-1035.28,-0.507074,547.302,-20.1139,-527.188
0.00507,1033.14,-1032.63,-0.50839,547.475,-19.5419,-527.933
0.005075,1030.46,-1029.95,-0.509705,547.646,-18.9701,-528.676
0.00508,1027.76,-1027.25,-0.511019,547.816,-18.3984,-529.418
0.005085,1025.03,-1024.52,-0.512332,547.986,-17.8269,-530.159
0.00509,1022.28,-1021.77,-0.513643,548.154,-17.2555,-530.899
0.005095,1019.5,-1018.98,-0.514953,548.322,-16.6843,-531.638
0.0051,1016.69,-1016.17,-0.516262,548.488,-16.1132,-532.375
0.005105,1013.86,-1013.34,-0.517569,548.654,-15.5423,-533.112
0.00511,1011,-1010.48,-0.518875,548.819,-14.9715,-533.847
0.005115,1008.11,-1007.59,-0.52018,548.982,-14.4008,-534.581
0.00512,1005.2,-1004.68,-0.521484,549.145,-13.8303,-535.314
0.005125,1002.26,-1001.73,-0.522786,549.306,-13.2599,-536.046
0.00513,999.291,-998.767,-0.524087,549.467,-12.6896,-536.777
0.005135,996.299,-995.773,-0.525387,549.626,-12.1194,-537.507
0.00514,993.28,-992.753,-0.526685,549.784,-11.5494,-538.235
0.005145,990.234,-989.706,-0.527982,549.942,-10.9794,-538.962
0.00515,987.162,-986.633,-0.529278,550.098,-10.4096,-539.688
0.005155,984.064,-983.533,-0.530573,550.253,-9.83995,-540.413
0.00516,980.939,-980.407,-0.531866,550.407,-9.27036,-541.137
0.005165,977.787,-977.254,-0.533158,550.56,-8.70088,-541.859
0.00517,974.609,-974.075,-0.534448,550.712,-8.13151,-542.58
0.005175,971.405,-970.869,-0.535738,550.863,-7.56223,-543.3
0.00518,968.174,-967.637,-0.537026,551.012,-6.99306,-544.019
0.005185,964.916,-964.378,-0.538312,551.161,-6.42397,-544.737
0.00519,961.632,-961.093,-0.539597,551.308,-5.85499,-545.453
0.005195,958.322,-957.781,-0.540881,551.454,-5.28609,-546.168
0.0052,954.985,-954.443,-0.542164,551.599,-4.71727,-546.882
0.005205,951.621,-951.078,-0.543445,551.743,-4.14855,-547.594
0.00521,948.231,-947.687,-0.544725,551.886,-3.5799,-548.306
0.005215,944.815,-944.269,-0.546004,552.027,-3.01133,-549.016
0.00522,941.372,-940.824,-0.547281,552.167,-2.44283,-549.725
0.005225,937.902,-937.354,-0.548557,552.306,-1.87441,-550.432
0.00523,934.406,-933.856,-0.549832,552.444,-1.30606,-551.138
0.005235,930.885,-930.332,-0.552812,552.581,-0.929778,-551.651
0.00524,927.349,-926.768,-0.580121,552.716,-0.926187,-551.79
0.005245,923.802,-923.163,-0.638794,552.851,-0.922523,-551.928
0.00525,920.244,-919.515,-0.728823,552.983,-0.918786,-552.065
0.005255,916.676,-915.825,-0.850199,553.115,-0.914974,-552.2
0.00526,913.096,-912.094,-1.00292,553.246,-0.91109,-552.335
0.005265,909.506,-908.319,-1.18696,553.375,-0.907132,-552.468
0.00527,905.906,-904.503,-1.40234,553.503,-0.9031,-552.6
0.005275,902.294,-900.645,-1.64903,553.629,-0.898995,-552.73
0.00528,898.671,-896.744,-1.92703,553.755,-0.894816,-552.86
0.005285,895.038,-892.802,-2.23633,553.879,-0.890565,-552.988
0.00529,891.394,-888.817,-2.57693,554.002,-0.886239,-553.116
0.005295,887.739,-884.79,-2.94882,554.124,-0.881841,-553.242
0.0053,884.074,-880.722,-3.35198,554.244,-0.877369,-553.367
0.005305,880.397,-876.611,-3.78642,554.363,-0.872823,-553.49
0.00531,876.71,-872.458,-4.25212,554.481,-0.868205,-553.613
0.005315,873.012,-868.263,-4.74907,554.597,-0.863513,-553.734
0.00532,869.303,-864.026,-5.27728,554.713,-0.858747,-553.854
0.005325,865.583,-859.746,-5.83673,554.827,-0.853909,-553.973
0.00533,861.853,-855.425,-6.42741,554.939,-0.848997,-554.09
0.005335,858.111,-851.062,-7.04933,555.051,-0.844012,-554.207
0.00534,854.359,-846.657,-7.70246,555.161,-0.838954,-554.322
0.005345,850.597,-842.21,-8.3868,555.269,-0.833822,-554.436
0.00535,846.823,-837.721,-9.10235,555.377,-0.828618,-554.548
0.005355,843.039,-833.19,-9.84909,555.483,-0.82334,-554.66
0.00536,839.244,-828.617,-10.627,555.588,-0.817989,-554.77
0.005365,835.438,-824.002,-11.4361,555.691,-0.812565,-554.879
0.00537,831.621,-819.345,-12.2764,555.793,-0.807067,-554.986
0.005375,827.794,-814.646,-13.1479,555.894,-0.801497,-555.093
0.00538,823.956,-809.905,-14.0505,555.994,-0.795854,-555.198
0.005385,820.107,-805.123,-14.9843,556.092,-0.790137,-555.302
0.00539,816.247,-800.298,-15.9492,556.189,-0.784348,-555.404
0.005395,812.377,-795.432,-16.9453,556.284,-0.778486,-555.506
0.0054,808.496,-790.523,-17.9725,556.378,-0.77255,-555.606
0.005405,804.604,-785.573,-19.0308,556.471,-0.766542,-555.705
0.00541,800.702,-780.581,-20.1202,556.563,-0.76046,-555.802
0.005415,796.789,-775.548,-21.2408,556.653,-0.754306,-555.898
0.00542,792.865,-770.472,-22.3924,556.741,-0.748079,-555.993
0.005425,788.93,-765.355,-23.5752,556.829,-0.741779,-556.087
0.00543,784.985,-760.196,-24.789,556.915,-0.735406,-556.179
0.005435,781.029,-754.995,-26.0339,556.999,-0.72896,-556.27
0.00544,777.062,-749.752,-27.3099,557.083,-0.722442,-556.36
0.005445,773.085,-744.468,-28.617,557.165,-0.71585,-556.449
0.00545,769.097,-739.142,-29.9551,557.245,-0.709186,-556.536
0.005455,765.099,-733.774,-31.3243,557.324,-0.702449,-556.622
0.00546,761.089,-728.365,-32.7245,557.402,-0.69564,-556.706
0.005465,757.07,-722.914,-34.1558,557.478,-0.688757,-556.79
0.00547,753.039,-717.421,-35.6181,557.553,-0.681802,-556.871
0.005475,748.998,-711.887,-37.1114,557.627,-0.674775,-556.952
0.00548,744.947,-706.311,-38.6357,557.699,-0.667674,-557.031
0.005485,740.884,-700.693,-40.1911,557.77,-0.660502,-557.109
0.00549,736.812,-695.034,-41.7774,557.839,-0.653256,-557.186
0.005495,732.728,-689.333,-43.3948,557.907,-0.645938,-557.261
0.0055,728.634,-683.591,-45.0431,557.974,-0.638547,-557.335
0.005505,724.53,-677.807,-46.7224,558.039,-0.631084,-557.408
0.00551,720.415,-671.982,-48.4327,558.102,-0.623549,-557.479
0.005515,716.289,-666.115,-50.174,558.165,-0.615941,-557.549
0.00552,712.153,-660.207,-51.9462,558.225,-0.60826,-557.617
0.005525,708.007,-654.257,-53.7494,558.285,-0.600507,-557.684
0.00553,703.849,-648.266,-55.5835,558.343,-0.592682,-557.75
0.005535,699.682,-642.233,-57.4486,558.399,-0.584784,-557.814
0.00554,695.504,-636.159,-59.3446,558.454,-0.576814,-557.877
0.005545,691.315,-630.044,-61.2716,558.508,-0.568772,-557.939
0.00555,687.116,-623.887,-63.2295,558.56,-0.560657,-557.999
0.005555,682.907,-617.689,-65.2182,558.611,-0.55247,-558.058
0.00556,678.687,-611.449,-67.2379,558.66,-0.544211,-558.116
0.005565,674.457,-605.168,-69.2885,558.708,-0.535879,-558.172
0.00557,670.216,-598.846,-71.37,558.754,-0.527476,-558.227
0.005575,665.965,-592.483,-73.4824,558.799,-0.519,-558.28
0.00558,661.704,-586.078,-75.6257,558.842,-0.510452,-558.332
0.005585,657.432,-579.633,-77.7998,558.884,-0.501832,-558.383
0.00559,653.15,-573.146,-80.0048,558.925,-0.49314,-558.432
0.005595,648.858,-566.617,-82.2407,558.964,-0.484376,-558.479
0.0056,644.555,-560.048,-84.5074,559.001,-0.47554,-558.526
0.005605,640.242,-553.437,-86.805,559.037,-0.466632,-558.571
0.00561,635.919,-546.786,-89.1334,559.072,-0.457652,-558.614
0.005615,631.585,-540.093,-91.4927,559.105,-0.4486,-558.656
0.00562,627.242,-533.359,-93.8828,559.136,-0.439476,-558.697
0.005625,622.888,-526.584,-96.3037,559.166,-0.43028,-558.736
0.00563,618.523,-519.768,-98.7554,559.195,-0.421012,-558.774
0.005635,614.149,-512.911,-101.238,559.222,-0.411673,-558.81
0.00564,609.764,-506.013,-103.751,559.247,-0.402261,-558.845
0.005645,605.369,-499.074,-106.295,559.271,-0.392778,-558.879
0.00565,600.964,-492.094,-108.87,559.294,-0.383223,-558.911
0.005655,596.549,-485.073,-111.476,559.315,-0.373597,-558.941
0.00566,592.124,-478.012,-114.113,559.334,-0.363899,-558.97
0.005665,587.689,-470.909,-116.78,559.352,-0.354129,-558.998
0.00567,583.243,-463.765,-119.478,559.368,-0.344287,-559.024
0.005675,578.788,-456.581,-122.207,559.383,-0.334374,-559.049
0.00568,574.322,-449.356,-124.966,559.397,-0.32439,-559.072
0.005685,569.846,-442.09,-127.756,559.408,-0.314333,-559.094
0.00569,565.361,-434.783,-130.577,559.419,-0.304206,-559.114
0.005695,560.865,-427.436,-133.429,559.427,-0.294007,-559.133
0.0057,556.36,-420.048,-136.312,559.434,-0.283736,-559.151
0.005705,551.844,-412.619,-139.225,559.44,-0.273394,-559.166
0.00571,547.318,-405.15,-142.169,559.444,-0.262981,-559.181
0.005715,542.783,-397.64,-145.143,559.446,-0.252496,-559.194
0.00572,538.238,-390.089,-148.149,559.447,-0.24194,-559.205
0.005725,533.682,-382.498,-151.185,559.446,-0.231313,-559.215
0.00573,529.117,-374.866,-154.251,559.444,-0.220614,-559.224
0.005735,524.542,-367.193,-157.349,559.44,-0.209844,-559.23
0.00574,519.957,-359.48,-160.477,559.435,-0.199003,-559.236
0.005745,515.363,-351.727,-163.636,559.428,-0.188091,-559.24
0.00575,510.758,-343.933,-166.825,559.419,-0.177108,-559.242
0.005755,506.144,-336.099,-170.045,559.409,-0.166054,-559.243
0.00576,501.52,-328.224,-173.296,559.397,-0.154928,-559.242
0.005765,496.887,-320.309,-176.577,559.384,-0.143732,-559.24
0.00577,492.243,-312.354,-179.889,559.369,-0.132465,-559.237
0.005775,487.59,-304.358,-183.232,559.352,-0.121126,-559.231
0.00578,482.928,-296.323,-186.605,559.334,-0.109717,-559.225
0.005785,478.256,-288.246,-190.009,559.315,-0.0982371,-559.216
0.00579,473.574,-280.13,-193.444,559.293,-0.0866861,-559.207
0.005795,468.882,-271.973,-196.909,559.27,-0.0750644,-559.195
0.0058,464.181,-263.776,-200.405,559.246,-0.0633718,-559.182
0.005805,459.47,-255.539,-203.931,559.219,-0.0516085,-559.168
0.00581,454.75,-247.262,-207.488,559.192,-0.0397745,-559.152
0.005815,450.021,-238.945,-211.075,559.162,-0.0278699,-559.134
0.00582,445.281,-230.588,-214.693,559.131,-0.0158946,-559.115
0.005825,440.533,-222.191,-218.342,559.098,-0.00384866,-559.094
0.00583,435.775,-213.754,-222.021,559.064,0.00826781,-559.072
0.005835,431.007,-205.276,-225.731,559.028,0.0204548,-559.048
0.00584,426.231,-196.759,-229.472,558.99,0.0327123,-559.023
0.005845,421.445,-188.202,-233.242,558.951,0.0450403,-558.996
0.00585,416.649,-179.605,-237.044,558.91,0.0574387,-558.968
0.005855,411.844,-170.968,-240.876,558.868,0.0699075,-558.938
0.00586,407.03,-162.292,-244.738,558.823,0.0824466,-558.906
0.005865,402.207,-153.575,-248.632,558.778,0.095056,-558.873
0.00587,397.374,-144.819,-252.555,558.73,0.107736,-558.838
0.005875,392.533,-136.023,-256.509,558.681,0.120486,-558.801
0.00588,387.682,-127.188,-260.494,558.63,0.133306,-558.763
0.005885,382.822,-118.313,-264.509,558.577,0.146196,-558.724
0.00589,377.952,-109.398,-268.555,558.523,0.159157,-558.682
0.005895,373.074,-100.443,-272.631,558.467,0.172187,-558.64
0.0059,368.187,-91.4493,-276.737,558.41,0.185288,-558.595
0.005905,363.29,-82.4157,-280.874,558.351,0.198458,-558.549
0.00591,358.385,-73.3427,-285.042,558.29,0.211699,-558.501
0.005915,353.47,-64.2302,-289.24,558.227,0.22501,-558.452
0.00592,348.547,-55.0782,-293.468,558.163,0.23839,-558.401
0.005925,343.614,-45.8869,-297.727,558.097,0.25184,-558.349
0.00593,338.673,-36.6562,-302.017,558.029,0.26536,-558.295
0.005935,333.723,-27.3861,-306.337,557.96,0.27895,-558.239
0.00594,328.764,-18.0768,-310.687,557.889,0.29261,-558.181
0.005945,323.796,-8.7282,-315.068,557.816,0.306339,-558.122
0.00595,319.259,-0.22072,-319.039,389.391,168.671,-558.062
0.005955,318.986,-0.217293,-318.768,387.647,170.354,-558
0.00596,318.724,-0.215792,-318.508,386.866,171.073,-557.939
0.005965,318.473,-0.21429,-318.258,386.084,171.793,-557.877
0.00597,318.232,-0.212788,-318.019,385.302,172.514,-557.816
0.005975,318.002,-0.211286,-317.791,384.52,173.234,-557.754
0.00598,317.783,-0.209783,-317.573,383.738,173.955,-557.693
0.005985,317.574,-0.208279,-317.366,382.955,174.676,-557.631
0.00599,317.375,-0.206775,-317.169,382.172,175.397,-557.569
0.005995,317.187,-0.20527,-316.982,381.389,176.119,-557.508
0.006,317.01,-0.203765,-316.806,380.605,176.84,-557.446
0.006005,316.842,-0.202259,-316.64,379.822,177.562,-557.384
0.00601,316.685,-0.200753,-316.484,379.038,178.284,-557.322
0.006015,316.538,-0.199247,-316.339,378.253,179.007,-557.26
0.00602,316.401,-0.197739,-316.203,377.469,179.729,-557.198
0.006025,316.274,-0.196232,-316.078,376.684,180.452,-557.136
0.00603,316.157,-0.194724,-315.962,375.899,181.175,-557.074
0.006035,316.05,-0.193215,-315.857,375.114,181.898,-557.012
0.00604,315.953,-0.191706,-315.761,374.328,182.622,-556.95
0.006045,315.866,-0.190196,-315.675,373.542,183.346,-556.888
0.00605,315.788,-0.188686,-315.599,372.756,184.07,-556.826
0.006055,315.72,-0.187176,-315.533,371.97,184.794,-556.764
0.00606,315.662,-0.185665,-315.476,371.184,185.518,-556.702
0.006065,315.614,-0.184154,-315.429,370.397,186.243,-556.64
0.00607,315.575,-0.182642,-315.392,369.61,186.968,-556.578
0.006075,315.545,-0.181129,-315.364,368.823,187.693,-556.516
0.00608,315.525,-0.179617,-315.345,368.035,188.418,-556.454
0.006085,315.514,-0.178103,-315.336,367.248,189.144,-556.392
0.00609,315.513,-0.17659,-315.336,366.46,189.87,-556.33
0.006095,315.521,-0.175076,-315.346,365.672,190.596,-556.268
0.0061,315.538,-0.173561,-315.364,364.884,191.322,-556.206
0.006105,315.564,-0.172046,-315.392,364.095,192.049,-556.144
0.00611,315.599,-0.170531,-315.429,363.307,192.775,-556.082
0.006115,315.643,-0.169015,-315.474,362.518,193.502,-556.02
0.00612,315.697,-0.167499,-315.529,361.729,194.23,-555.958
0.006125,315.759,-0.165982,-315.593,360.94,194.957,-555.897
0.00613,315.83,-0.164465,-315.665,360.15,195.685,-555.835
0.006135,315.91,-0.162948,-315.747,359.361,196.413,-555.773
0.00614,315.998,-0.16143,-315.837,358.571,197.141,-555.712
0.006145,316.095,-0.159912,-315.935,357.781,197.869,-555.65
0.00615,316.201,-0.158393,-316.043,356.991,198.597,-555.588
0.006155,316.315,-0.156874,-316.158,356.201,199.326,-555.527
0.00616,316.438,-0.155355,-316.283,355.41,200.055,-555.465
0.006165,316.569,-0.153835,-316.415,354.62,200.784,-555.404
0.00617,316.709,-0.152315,-316.557,353.829,201.514,-555.343
0.006175,316.857,-0.150794,-316.706,353.038,202.243,-555.281
0.00618,317.013,-0.149273,-316.864,352.247,202.973,-555.22
0.006185,317.177,-0.147752,-317.03,351.456,203.703,-555.159
0.00619,317.35,-0.146231,-317.204,350.664,204.434,-555.098
0.006195,317.53,-0.144709,-317.386,349.873,205.164,-555.037
0.0062,317.719,-0.143186,-317.576,349.081,205.895,-554.976
0.006205,317.915,-0.141664,-317.774,348.29,206.626,-554.915
0.00621,318.12,-0.14014,-317.98,347.498,207.357,-554.855
0.006215,318.332,-0.138617,-318.193,346.706,208.088,-554.794
0.00622,318.552,-0.137093,-318.415,345.913,208.82,-554.733
0.006225,318.779,-0.135569,-318.644,345.121,209.552,-554.673
0.00623,319.015,-0.134045,-318.881,344.329,210.284,-554.613
0.006235,319.258,-0.13252,-319.125,343.536,211.016,-554.552
0.00624,319.508,-0.130995,-319.377,342.744,211.749,-554.492
0.006245,319.766,-0.12947,-319.636,341.951,212.481,-554.432
0.00625,320.031,-0.127944,-319.903,341.158,213.214,-554.372
0.006255,320.304,-0.126418,-320.177,340.365,213.947,-554.312
0.00626,320.584,-0.124891,-320.459,339.572,214.68,-554.252
0.006265,320.871,-0.123365,-320.747,338.779,215.414,-554.193
0.00627,321.165,-0.121838,-321.043,337.986,216.148,-554.133
0.006275,321.466,-0.120311,-321.346,337.192,216.882,-554.074
0.00628,321.774,-0.118783,-321.655,336.399,217.616,-554.014
0.006285,322.09,-0.117255,-321.972,335.605,218.35,-553.955
0.00629,322.412,-0.115727,-322.296,334.812,219.084,-553.896
0.006295,322.741,-0.114199,-322.626,334.018,219.819,-553.837
0.0063,323.076,-0.11267,-322.964,333.224,220.554,-553.778
0.006305,323.419,-0.111141,-323.308,332.43,221.289,-553.72
0.00631,323.768,-0.109612,-323.658,331.636,222.025,-553.661
0.006315,324.123,-0.108082,-324.015,330.842,222.76,-553.603
0.00632,324.486,-0.106552,-324.379,330.048,223.496,-553.544
0.006325,324.854,-0.105022,-324.749,329.254,224.232,-553.486
0.00633,325.229,-0.103492,-325.126,328.46,224.968,-553.428
0.006335,325.611,-0.101961,-325.509,327.666,225.704,-553.37
0.00634,325.998,-0.100431,-325.898,326.871,226.441,-553.312
0.006345,326.392,-0.0988994,-326.293,326.077,227.178,-553.255
0.00635,326.792,-0.0973681,-326.695,325.283,227.915,-553.197
0.006355,327.198,-0.0958366,-327.102,324.488,228.652,-553.14
0.00636,327.61,-0.0943048,-327.516,323.694,229.389,-553.083
0.006365,328.028,-0.0927727,-327.935,322.899,230.126,-553.026
0.00637,328.452,-0.0912405,-328.36,322.105,230.864,-552.969
0.006375,328.881,-0.089708,-328.792,321.31,231.602,-552.912
0.00638,329.317,-0.0881753,-329.229,320.515,232.34,-552.856
0.006385,329.758,-0.0866424,-329.671,319.721,233.078,-552.799
0.00639,330.204,-0.0851092,-330.119,318.926,233.817,-552.743
0.006395,330.657,-0.0835759,-330.573,318.131,234.555,-552.687
0.0064,331.114,-0.0820423,-331.032,317.337,235.294,-552.631
0.006405,331.578,-0.0805086,-331.497,316.542,236.033,-552.575
0.00641,332.046,-0.0789746,-331.967,315.747,236.772,-552.52
0.006415,332.52,-0.0774405,-332.442,314.952,237.512,-552.464
0.00642,332.999,-0.0759061,-332.923,314.158,238.251,-552.409
0.006425,333.483,-0.0743716,-333.409,313.363,238.991,-552.354
0.00643,333.972,-0.0728369,-333.9,312.568,239.731,-552.299
0.006435,334.467,-0.071302,-334.396,311.773,240.471,-552.244
0.00644,334.966,-0.069767,-334.896,310.978,241.211,-552.19
0.006445,335.47,-0.0682317,-335.402,310.183,241.952,-552.135
0.00645,335.979,-0.0666963,-335.913,309.389,242.692,-552.081
0.006455,336.493,-0.0651607,-336.428,308.594,243.433,-552.027
0.00646,337.012,-0.063625,-336.948,307.799,244.174,-551.973
0.006465,337.535,-0.0620891,-337.473,307.004,244.915,-551.919
0.00647,338.063,-0.0605531,-338.002,306.21,245.656,-551.866
0.006475,338.595,-0.0590169,-338.536,305.415,246.398,-551.813
0.00648,339.132,-0.0574806,-339.074,304.62,247.139,-551.759
0.006485,339.673,-0.0559441,-339.617,303.825,247.881,-551.707
0.00649,340.218,-0.0544075,-340.164,303.031,248.623,-551.654
0.006495,340.768,-0.0528707,-340.715,302.236,249.365,-551.601
0.0065,341.322,-0.0513338,-341.27,301.441,250.108,-551.549
0.006505,341.88,-0.0497968,-341.83,300.647,250.85,-551.497
0.00651,342.442,-0.0482597,-342.393,299.852,251.593,-551.445
0.006515,343.008,-0.0467224,-342.961,299.058,252.335,-551.393
0.00652,343.578,-0.0451851,-343.532,298.263,253.078,-551.342
0.006525,344.151,-0.0436476,-344.108,297.469,253.821,-551.29
0.00653,344.729,-0.04211,-344.687,296.675,254.564,-551.239
0.006535,345.31,-0.0405723,-345.27,295.88,255.308,-551.188
0.00654,345.895,-0.0390345,-345.856,295.086,256.051,-551.137
0.006545,346.484,-0.0374967,-346.446,294.292,256.795,-551.087
0.00655,347.076,-0.0359587,-347.04,293.498,257.539,-551.036
0.006555,347.671,-0.0344206,-347.637,292.703,258.283,-550.986
0.00656,348.27,-0.0328825,-348.237,291.909,259.027,-550.936
0.006565,348.872,-0.0313442,-348.841,291.115,259.771,-550.887
0.00657,349.477,-0.0298059,-349.448,290.321,260.516,-550.837
0.006575,350.086,-0.0282676,-350.058,289.528,261.26,-550.788
0.00658,350.698,-0.0267291,-350.671,288.734,262.005,-550.739
0.006585,351.312,-0.0251906,-351.287,287.94,262.75,-550.69
0.00659,351.93,-0.023652,-351.907,287.147,263.494,-550.641
0.006595,352.551,-0.0221134,-352.529,286.353,264.24,-550.593
0.0066,353.174,-0.0205747,-353.154,285.559,264.985,-550.544
0.006605,353.801,-0.0190359,-353.782,284.766,265.73,-550.496
0.00661,354.43,-0.0174971,-354.412,283.973,266.476,-550.448
0.006615,355.061,-0.0159583,-355.045,283.18,267.221,-550.401
0.00662,355.696,-0.0144194,-355.681,282.386,267.967,-550.353
0.006625,356.332,-0.0128805,-356.319,281.593,268.713,-550.306
0.00663,356.972,-0.0113416,-356.96,280.8,269.459,-550.259
0.006635,357.613,-0.00980261,-357.603,280.008,270.205,-550.213
0.00664,358.257,-0.00826362,-358.249,279.215,270.951,-550.166
0.006645,358.903,-0.00672461,-358.896,278.422,271.698,-550.12
0.00665,359.551,-0.00518558,-359.546,277.63,272.444,-550.074
0.006655,360.202,-0.00364653,-360.198,276.837,273.191,-550.028
0.00666,360.854,-0.00210748,-360.852,276.045,273.937,-549.982
0.006665,361.509,-0.000568425,-361.508,275.253,274.684,-549.937
0.00667,362.165,0.000970633,-362.166,274.46,275.431,-549.891
0.006675,362.823,0.00250969,-362.826,273.668,276.178,-549.846
0.00668,363.483,0.00404874,-363.487,272.877,276.925,-549.802
0.006685,364.145,0.00558778,-364.151,272.085,277.673,-549.757
0.00669,364.808,0.0071268,-364.815,271.293,278.42,-549.713
0.006695,365.473,0.00866581,-365.482,270.502,279.167,-549.669
0.0067,366.14,0.0102048,-366.15,269.71,279.915,-549.625
0.006705,366.807,0.0117438,-366.819,268.919,280.663,-549.581
0.00671,367.477,0.0132827,-367.49,268.128,281.41,-549.538
0.006715,368.147,0.0148216,-368.162,267.337,282.158,-549.495
0.00672,368.819,0.0163605,-368.835,266.546,282.906,-549.452
0.006725,369.492,0.0178993,-369.51,265.755,283.654,-549.409
0.00673,370.166,0.0194381,-370.185,264.964,284.402,-549.367
