"Time","integerStep","y_multiSwitch","y_product","y_sum","y_triggeredAdd"
2.42701,3,4,21,7,2
2.42801,3,4,21,7,2
2.42901,3,4,21,7,2
2.43001,3,4,21,7,2
2.43101,3,4,21,7,2
2.43201,3,4,21,7,2
2.43301,3,4,21,7,2
2.43401,3,4,21,7,2
2.43501,3,4,21,7,2
2.43601,3,4,21,7,2
2.43701,3,4,21,7,2
2.43801,3,4,21,7,2
2.43901,3,4,21,7,2
2.44001,3,4,21,7,2
2.44101,3,4,21,7,2
2.44201,3,4,21,7,2
2.44301,3,4,21,7,2
2.44401,3,4,21,7,2
2.44501,3,4,21,7,2
2.44601,3,4,21,7,2
2.44701,3,4,21,7,2
2.44801,3,4,21,7,2
2.44901,3,4,21,7,2
2.45001,3,4,21,7,2
2.45101,3,4,21,7,2
2.45201,3,4,21,7,2
2.45301,3,4,21,7,2
2.45401,3,4,21,7,2
2.45501,3,4,21,7,2
2.45601,3,4,21,7,2
2.45701,3,4,21,7,2
2.45801,3,4,21,7,2
2.45901,3,4,21,7,2
2.46001,3,4,21,7,2
2.46101,3,4,21,7,2
2.46201,3,4,21,7,2
2.46301,3,4,21,7,2
2.46401,3,4,21,7,2
2.46501,3,4,21,7,2
2.46601,3,4,21,7,2
2.46701,3,4,21,7,2
2.46801,3,4,21,7,2
2.46901,3,4,21,7,2
2.47001,3,4,21,7,2
2.47101,3,4,21,7,2
2.47201,3,4,21,7,2
2.47301,3,4,21,7,2
2.47401,3,4,21,7,2
2.47501,3,4,21,7,2
2.47601,3,4,21,7,2
2.47701,3,4,21,7,2
2.47801,3,4,21,7,2
2.47901,3,4,21,7,2
2.48001,3,4,21,7,2
2.48101,3,4,21,7,2
2.48201,3,4,21,7,2
2.48301,3,4,21,7,2
2.48401,3,4,21,7,2
2.48501,3,4,21,7,2
2.48601,3,4,21,7,2
2.48701,3,4,21,7,2
2.48801,3,4,21,7,2
2.48901,3,4,21,7,2
2.49001,3,4,21,7,2
2.49101,3,4,21,7,2
2.49201,3,4,21,7,2
2.49301,3,4,21,7,2
2.49401,3,4,21,7,2
2.49501,3,4,21,7,2
2.49601,3,4,21,7,2
2.49701,3,4,21,7,2
2.49801,3,4,21,7,2
2.49901,3,4,21,7,2
2.49999,3,4,21,7,2
2.5,3,6,21,7,2
2.501,3,6,21,7,2
2.502,3,6,21,7,2
2.503,3,6,21,7,2
2.504,3,6,21,7,2
2.505,3,6,21,7,2
2.506,3,6,21,7,2
2.507,3,6,21,7,2
2.508,3,6,21,7,2
2.509,3,6,21,7,2
2.51,3,6,21,7,2
2.511,3,6,21,7,2
2.512,3,6,21,7,2
2.513,3,6,21,7,2
2.514,3,6,21,7,2
2.515,3,6,21,7,2
2.516,3,6,21,7,2
2.517,3,6,21,7,2
2.518,3,6,21,7,2
2.519,3,6,21,7,2
2.52,3,6,21,7,2
2.521,3,6,21,7,2
2.522,3,6,21,7,2
2.523,3,6,21,7,2
2.524,3,6,21,7,2
2.525,3,6,21,7,2
2.526,3,6,21,7,2
2.527,3,6,21,7,2
2.528,3,6,21,7,2
2.529,3,6,21,7,2
2.53,3,6,21,7,2
2.531,3,6,21,7,2
2.532,3,6,21,7,2
2.533,3,6,21,7,2
2.534,3,6,21,7,2
2.535,3,6,21,7,2
2.536,3,6,21,7,2
2.537,3,6,21,7,2
2.538,3,6,21,7,2
2.539,3,6,21,7,2
2.54,3,6,21,7,2
2.541,3,6,21,7,2
2.542,3,6,21,7,2
2.543,3,6,21,7,2
2.544,3,6,21,7,2
2.545,3,6,21,7,2
2.546,3,6,21,7,2
2.547,3,6,21,7,2
2.548,3,6,21,7,2
2.549,3,6,21,7,2
2.55,3,6,21,7,2
2.551,3,6,21,7,2
2.552,3,6,21,7,2
2.553,3,6,21,7,2
2.554,3,6,21,7,2
2.555,3,6,21,7,2
2.556,3,6,21,7,2
2.557,3,6,21,7,2
2.558,3,6,21,7,2
2.559,3,6,21,7,2
2.56,3,6,21,7,2
2.561,3,6,21,7,2
2.562,3,6,21,7,2
2.563,3,6,21,7,2
2.564,3,6,21,7,2
2.565,3,6,21,7,2
2.566,3,6,21,7,2
2.567,3,6,21,7,2
2.568,3,6,21,7,2
2.569,3,6,21,7,2
2.57,3,6,21,7,2
2.571,3,6,21,7,2
2.572,3,6,21,7,2
2.573,3,6,21,7,2
2.574,3,6,21,7,2
2.575,3,6,21,7,2
2.576,3,6,21,7,2
2.577,3,6,21,7,2
2.578,3,6,21,7,2
2.579,3,6,21,7,2
2.58,3,6,21,7,2
2.581,3,6,21,7,2
2.582,3,6,21,7,2
2.583,3,6,21,7,2
2.584,3,6,21,7,2
2.585,3,6,21,7,2
2.586,3,6,21,7,2
2.587,3,6,21,7,2
2.588,3,6,21,7,2
2.589,3,6,21,7,2
2.59,3,6,21,7,2
2.591,3,6,21,7,2
2.592,3,6,21,7,2
2.593,3,6,21,7,2
2.594,3,6,21,7,2
2.595,3,6,21,7,2
2.596,3,6,21,7,2
2.597,3,6,21,7,2
2.598,3,6,21,7,2
2.599,3,6,21,7,2
2.6,3,6,21,7,2
2.601,3,6,21,7,2
2.602,3,6,21,7,2
2.603,3,6,21,7,2
2.604,3,6,21,7,2
2.605,3,6,21,7,2
2.606,3,6,21,7,2
2.607,3,6,21,7,2
2.608,3,6,21,7,2
2.609,3,6,21,7,2
2.61,3,6,21,7,2
2.611,3,6,21,7,2
2.612,3,6,21,7,2
2.613,3,6,21,7,2
2.614,3,6,21,7,2
2.615,3,6,21,7,2
2.616,3,6,21,7,2
2.617,3,6,21,7,2
2.618,3,6,21,7,2
2.619,3,6,21,7,2
2.62,3,6,21,7,2
2.621,3,6,21,7,2
2.622,3,6,21,7,2
2.623,3,6,21,7,2
2.624,3,6,21,7,2
2.625,3,6,21,7,2
2.626,3,6,21,7,2
2.627,3,6,21,7,2
2.628,3,6,21,7,2
2.629,3,6,21,7,2
2.63,3,6,21,7,2
2.631,3,6,21,7,2
2.632,3,6,21,7,2
2.633,3,6,21,7,2
2.634,3,6,21,7,2
2.635,3,6,21,7,2
2.636,3,6,21,7,2
2.637,3,6,21,7,2
2.638,3,6,21,7,2
2.639,3,6,21,7,2
2.64,3,6,21,7,2
2.641,3,6,21,7,2
2.642,3,6,21,7,2
2.643,3,6,21,7,2
2.644,3,6,21,7,2
2.645,3,6,21,7,2
2.646,3,6,21,7,2
2.647,3,6,21,7,2
2.648,3,6,21,7,2
2.649,3,6,21,7,2
2.65,3,6,21,7,2
2.651,3,6,21,7,2
2.652,3,6,21,7,2
2.653,3,6,21,7,2
2.654,3,6,21,7,2
2.655,3,6,21,7,2
2.656,3,6,21,7,2
2.657,3,6,21,7,2
2.658,3,6,21,7,2
2.659,3,6,21,7,2
2.66,3,6,21,7,2
2.661,3,6,21,7,2
2.662,3,6,21,7,2
2.663,3,6,21,7,2
2.664,3,6,21,7,2
2.665,3,6,21,7,2
2.666,3,6,21,7,2
2.667,3,6,21,7,2
2.668,3,6,21,7,2
2.669,3,6,21,7,2
2.67,3,6,21,7,2
2.671,3,6,21,7,2
2.672,3,6,21,7,2
2.673,3,6,21,7,2
2.674,3,6,21,7,2
2.675,3,6,21,7,2
2.676,3,6,21,7,2
2.677,3,6,21,7,2
2.678,3,6,21,7,2
2.679,3,6,21,7,2
2.68,3,6,21,7,2
2.681,3,6,21,7,2
2.682,3,6,21,7,2
2.683,3,6,21,7,2
2.684,3,6,21,7,2
2.685,3,6,21,7,2
2.686,3,6,21,7,2
2.687,3,6,21,7,2
2.688,3,6,21,7,2
2.689,3,6,21,7,2
2.69,3,6,21,7,2
2.691,3,6,21,7,2
2.692,3,6,21,7,2
2.693,3,6,21,7,2
2.694,3,6,21,7,2
2.695,3,6,21,7,2
2.696,3,6,21,7,2
2.697,3,6,21,7,2
2.698,3,6,21,7,2
2.699,3,6,21,7,2
2.7,3,6,21,7,2
2.701,3,6,21,7,2
2.702,3,6,21,7,2
2.703,3,6,21,7,2
2.704,3,6,21,7,2
2.705,3,6,21,7,2
2.706,3,6,21,7,2
2.707,3,6,21,7,2
2.708,3,6,21,7,2
2.709,3,6,21,7,2
2.71,3,6,21,7,2
2.711,3,6,21,7,2
2.712,3,6,21,7,2
2.713,3,6,21,7,2
2.714,3,6,21,7,2
2.715,3,6,21,7,2
2.716,3,6,21,7,2
2.717,3,6,21,7,2
2.718,3,6,21,7,2
2.719,3,6,21,7,2
2.72,3,6,21,7,2
2.721,3,6,21,7,2
2.722,3,6,21,7,2
2.723,3,6,21,7,2
2.724,3,6,21,7,2
2.725,3,6,21,7,2
2.726,3,6,21,7,2
2.727,3,6,21,7,2
2.728,3,6,21,7,2
2.729,3,6,21,7,2
2.73,3,6,21,7,2
2.731,3,6,21,7,2
2.732,3,6,21,7,2
2.733,3,6,21,7,2
2.734,3,6,21,7,2
2.735,3,6,21,7,2
2.736,3,6,21,7,2
2.737,3,6,21,7,2
2.738,3,6,21,7,2
2.739,3,6,21,7,2
2.74,3,6,21,7,2
2.741,3,6,21,7,2
2.742,3,6,21,7,2
2.743,3,6,21,7,2
2.744,3,6,21,7,2
2.745,3,6,21,7,2
2.746,3,6,21,7,2
2.747,3,6,21,7,2
2.748,3,6,21,7,2
2.749,3,6,21,7,2
2.75,3,6,21,7,2
2.751,3,6,21,7,2
2.752,3,6,21,7,2
2.753,3,6,21,7,2
2.754,3,6,21,7,2
2.755,3,6,21,7,2
2.756,3,6,21,7,2
2.757,3,6,21,7,2
2.758,3,6,21,7,2
2.759,3,6,21,7,2
2.76,3,6,21,7,2
2.761,3,6,21,7,2
2.762,3,6,21,7,2
2.763,3,6,21,7,2
2.764,3,6,21,7,2
2.765,3,6,21,7,2
2.766,3,6,21,7,2
2.767,3,6,21,7,2
2.768,3,6,21,7,2
2.769,3,6,21,7,2
2.77,3,6,21,7,2
2.771,3,6,21,7,2
2.772,3,6,21,7,2
2.773,3,6,21,7,2
2.774,3,6,21,7,2
2.775,3,6,21,7,2
2.776,3,6,21,7,2
2.777,3,6,21,7,2
2.778,3,6,21,7,2
2.779,3,6,21,7,2
2.78,3,6,21,7,2
2.781,3,6,21,7,2
2.782,3,6,21,7,2
2.783,3,6,21,7,2
2.784,3,6,21,7,2
2.785,3,6,21,7,2
2.786,3,6,21,7,2
2.787,3,6,21,7,2
2.788,3,6,21,7,2
2.789,3,6,21,7,2
2.79,3,6,21,7,2
2.791,3,6,21,7,2
2.792,3,6,21,7,2
2.793,3,6,21,7,2
2.794,3,6,21,7,2
2.795,3,6,21,7,2
2.796,3,6,21,7,2
2.797,3,6,21,7,2
2.798,3,6,21,7,2
2.799,3,6,21,7,2
2.8,3,6,21,7,2
2.801,3,6,21,7,2
2.802,3,6,21,7,2
2.803,3,6,21,7,2
2.804,3,6,21,7,2
2.805,3,6,21,7,2
2.806,3,6,21,7,2
2.807,3,6,21,7,2
2.808,3,6,21,7,2
2.809,3,6,21,7,2
2.81,3,6,21,7,2
2.811,3,6,21,7,2
2.812,3,6,21,7,2
2.813,3,6,21,7,2
2.814,3,6,21,7,2
2.815,3,6,21,7,2
2.816,3,6,21,7,2
2.817,3,6,21,7,2
2.818,3,6,21,7,2
2.819,3,6,21,7,2
2.82,3,6,21,7,2
2.821,3,6,21,7,2
2.822,3,6,21,7,2
2.823,3,6,21,7,2
2.824,3,6,21,7,2
2.825,3,6,21,7,2
2.826,3,6,21,7,2
2.827,3,6,21,7,2
2.828,3,6,21,7,2
2.829,3,6,21,7,2
2.83,3,6,21,7,2
2.831,3,6,21,7,2
2.832,3,6,21,7,2
2.833,3,6,21,7,2
2.834,3,6,21,7,2
2.835,3,6,21,7,2
2.836,3,6,21,7,2
2.837,3,6,21,7,2
2.838,3,6,21,7,2
2.839,3,6,21,7,2
2.84,3,6,21,7,2
2.841,3,6,21,7,2
2.842,3,6,21,7,2
2.843,3,6,21,7,2
2.844,3,6,21,7,2
2.845,3,6,21,7,2
2.846,3,6,21,7,2
2.847,3,6,21,7,2
2.848,3,6,21,7,2
2.849,3,6,21,7,2
2.85,3,6,21,7,2
2.851,3,6,21,7,2
2.852,3,6,21,7,2
2.853,3,6,21,7,2
2.854,3,6,21,7,2
2.855,3,6,21,7,2
2.856,3,6,21,7,2
2.857,3,6,21,7,2
2.858,3,6,21,7,2
2.859,3,6,21,7,2
2.86,3,6,21,7,2
2.861,3,6,21,7,2
2.862,3,6,21,7,2
2.863,3,6,21,7,2
2.864,3,6,21,7,2
2.865,3,6,21,7,2
2.866,3,6,21,7,2
2.867,3,6,21,7,2
2.868,3,6,21,7,2
2.869,3,6,21,7,2
2.87,3,6,21,7,2
2.871,3,6,21,7,2
2.872,3,6,21,7,2
2.873,3,6,21,7,2
2.874,3,6,21,7,2
2.875,3,6,21,7,2
2.876,3,6,21,7,2
2.877,3,6,21,7,2
2.878,3,6,21,7,2
2.879,3,6,21,7,2
2.88,3,6,21,7,2
2.881,3,6,21,7,2
2.882,3,6,21,7,2
2.883,3,6,21,7,2
2.884,3,6,21,7,2
2.885,3,6,21,7,2
2.886,3,6,21,7,2
2.887,3,6,21,7,2
2.888,3,6,21,7,2
2.889,3,6,21,7,2
2.89,3,6,21,7,2
2.891,3,6,21,7,2
2.892,3,6,21,7,2
2.893,3,6,21,7,2
2.894,3,6,21,7,2
2.895,3,6,21,7,2
2.896,3,6,21,7,2
2.897,3,6,21,7,2
2.898,3,6,21,7,2
2.899,3,6,21,7,2
2.9,3,6,21,7,2
2.901,3,6,21,7,2
2.902,3,6,21,7,2
2.903,3,6,21,7,2
2.904,3,6,21,7,2
2.905,3,6,21,7,2
2.906,3,6,21,7,2
2.907,3,6,21,7,2
2.908,3,6,21,7,2
2.909,3,6,21,7,2
2.91,3,6,21,7,2
2.911,3,6,21,7,2
2.912,3,6,21,7,2
2.913,3,6,21,7,2
2.914,3,6,21,7,2
2.915,3,6,21,7,2
2.916,3,6,21,7,2
2.917,3,6,21,7,2
2.918,3,6,21,7,2
2.919,3,6,21,7,2
2.92,3,6,21,7,2
2.921,3,6,21,7,2
2.922,3,6,21,7,2
2.923,3,6,21,7,2
2.924,3,6,21,7,2
2.925,3,6,21,7,2
2.926,3,6,21,7,2
2.927,3,6,21,7,2
2.928,3,6,21,7,2
2.929,3,6,21,7,2
2.93,3,6,21,7,2
2.931,3,6,21,7,2
2.932,3,6,21,7,2
2.933,3,6,21,7,2
2.934,3,6,21,7,2
2.935,3,6,21,7,2
2.936,3,6,21,7,2
2.937,3,6,21,7,2
2.938,3,6,21,7,2
2.939,3,6,21,7,2
2.94,3,6,21,7,2
2.941,3,6,21,7,2
2.942,3,6,21,7,2
2.943,3,6,21,7,2
2.944,3,6,21,7,2
2.945,3,6,21,7,2
2.946,3,6,21,7,2
2.947,3,6,21,7,2
2.948,3,6,21,7,2
2.949,3,6,21,7,2
2.95,3,6,21,7,2
2.951,3,6,21,7,2
2.952,3,6,21,7,2
2.953,3,6,21,7,2
2.954,3,6,21,7,2
2.955,3,6,21,7,2
2.956,3,6,21,7,2
2.957,3,6,21,7,2
2.958,3,6,21,7,2
2.959,3,6,21,7,2
2.96,3,6,21,7,2
2.961,3,6,21,7,2
2.962,3,6,21,7,2
2.963,3,6,21,7,2
2.964,3,6,21,7,2
2.965,3,6,21,7,2
2.966,3,6,21,7,2
2.967,3,6,21,7,2
2.968,3,6,21,7,2
2.969,3,6,21,7,2
2.97,3,6,21,7,2
2.971,3,6,21,7,2
2.972,3,6,21,7,2
2.973,3,6,21,7,2
2.974,3,6,21,7,2
2.975,3,6,21,7,2
2.976,3,6,21,7,2
2.977,3,6,21,7,2
2.978,3,6,21,7,2
2.979,3,6,21,7,2
2.98,3,6,21,7,2
2.981,3,6,21,7,2
2.982,3,6,21,7,2
2.983,3,6,21,7,2
2.984,3,6,21,7,2
2.985,3,6,21,7,2
2.986,3,6,21,7,2
2.987,3,6,21,7,2
2.988,3,6,21,7,2
2.989,3,6,21,7,2
2.99,3,6,21,7,2
2.991,3,6,21,7,2
2.992,3,6,21,7,2
2.993,3,6,21,7,2
2.994,3,6,21,7,2
2.995,3,6,21,7,2
2.996,3,6,21,7,2
2.997,3,6,21,7,2
2.998,3,6,21,7,2
2.999,3,6,21,7,2
2.99999,3,6,21,7,2
3,3,4,21,7,3
3.001,3,4,21,7,3
3.002,3,4,21,7,3
3.003,3,4,21,7,3
3.004,3,4,21,7,3
3.005,3,4,21,7,3
3.006,3,4,21,7,3
3.007,3,4,21,7,3
3.008,3,4,21,7,3
3.009,3,4,21,7,3
3.01,3,4,21,7,3
3.011,3,4,21,7,3
3.012,3,4,21,7,3
3.013,3,4,21,7,3
3.014,3,4,21,7,3
3.015,3,4,21,7,3
3.016,3,4,21,7,3
3.017,3,4,21,7,3
3.018,3,4,21,7,3
3.019,3,4,21,7,3
3.02,3,4,21,7,3
3.021,3,4,21,7,3
3.022,3,4,21,7,3
3.023,3,4,21,7,3
3.024,3,4,21,7,3
3.025,3,4,21,7,3
3.026,3,4,21,7,3
3.027,3,4,21,7,3
3.028,3,4,21,7,3
3.029,3,4,21,7,3
3.03,3,4,21,7,3
3.031,3,4,21,7,3
3.032,3,4,21,7,3
3.033,3,4,21,7,3
3.034,3,4,21,7,3
3.035,3,4,21,7,3
3.036,3,4,21,7,3
3.037,3,4,21,7,3
3.038,3,4,21,7,3
3.039,3,4,21,7,3
3.04,3,4,21,7,3
3.041,3,4,21,7,3
3.042,3,4,21,7,3
3.043,3,4,21,7,3
3.044,3,4,21,7,3
3.045,3,4,21,7,3
3.046,3,4,21,7,3
3.047,3,4,21,7,3
3.048,3,4,21,7,3
3.049,3,4,21,7,3
3.05,3,4,21,7,3
3.051,3,4,21,7,3
3.052,3,4,21,7,3
3.053,3,4,21,7,3
3.054,3,4,21,7,3
3.055,3,4,21,7,3
3.056,3,4,21,7,3
3.057,3,4,21,7,3
3.058,3,4,21,7,3
3.059,3,4,21,7,3
3.06,3,4,21,7,3
3.061,3,4,21,7,3
3.062,3,4,21,7,3
3.063,3,4,21,7,3
3.064,3,4,21,7,3
3.065,3,4,21,7,3
3.066,3,4,21,7,3
3.067,3,4,21,7,3
3.068,3,4,21,7,3
3.069,3,4,21,7,3
3.07,3,4,21,7,3
3.071,3,4,21,7,3
3.072,3,4,21,7,3
3.073,3,4,21,7,3
3.074,3,4,21,7,3
3.075,3,4,21,7,3
3.076,3,4,21,7,3
3.077,3,4,21,7,3
3.078,3,4,21,7,3
3.079,3,4,21,7,3
3.08,3,4,21,7,3
3.081,3,4,21,7,3
3.082,3,4,21,7,3
3.083,3,4,21,7,3
3.084,3,4,21,7,3
3.085,3,4,21,7,3
3.086,3,4,21,7,3
3.087,3,4,21,7,3
3.088,3,4,21,7,3
3.089,3,4,21,7,3
3.09,3,4,21,7,3
3.091,3,4,21,7,3
3.092,3,4,21,7,3
3.093,3,4,21,7,3
3.094,3,4,21,7,3
3.095,3,4,21,7,3
3.096,3,4,21,7,3
3.097,3,4,21,7,3
3.098,3,4,21,7,3
3.099,3,4,21,7,3
3.1,3,4,21,7,3
3.101,3,4,21,7,3
3.102,3,4,21,7,3
3.103,3,4,21,7,3
3.104,3,4,21,7,3
3.105,3,4,21,7,3
3.106,3,4,21,7,3
3.107,3,4,21,7,3
3.108,3,4,21,7,3
3.109,3,4,21,7,3
3.11,3,4,21,7,3
3.111,3,4,21,7,3
3.112,3,4,21,7,3
3.113,3,4,21,7,3
3.114,3,4,21,7,3
3.115,3,4,21,7,3
3.116,3,4,21,7,3
3.117,3,4,21,7,3
3.118,3,4,21,7,3
3.119,3,4,21,7,3
3.12,3,4,21,7,3
3.121,3,4,21,7,3
3.122,3,4,21,7,3
3.123,3,4,21,7,3
3.124,3,4,21,7,3
3.125,3,4,21,7,3
3.126,3,4,21,7,3
3.127,3,4,21,7,3
3.128,3,4,21,7,3
3.129,3,4,21,7,3
3.13,3,4,21,7,3
3.131,3,4,21,7,3
3.132,3,4,21,7,3
3.133,3,4,21,7,3
3.134,3,4,21,7,3
3.135,3,4,21,7,3
3.136,3,4,21,7,3
3.137,3,4,21,7,3
3.138,3,4,21,7,3
3.139,3,4,21,7,3
3.14,3,4,21,7,3
3.141,3,4,21,7,3
3.142,3,4,21,7,3
3.143,3,4,21,7,3
3.144,3,4,21,7,3
3.145,3,4,21,7,3
3.146,3,4,21,7,3
3.147,3,4,21,7,3
3.148,3,4,21,7,3
3.149,3,4,21,7,3
3.15,3,4,21,7,3
3.151,3,4,21,7,3
3.152,3,4,21,7,3
3.153,3,4,21,7,3
3.154,3,4,21,7,3
3.155,3,4,21,7,3
3.156,3,4,21,7,3
3.157,3,4,21,7,3
3.158,3,4,21,7,3
3.159,3,4,21,7,3
3.16,3,4,21,7,3
3.161,3,4,21,7,3
3.162,3,4,21,7,3
3.163,3,4,21,7,3
3.164,3,4,21,7,3
3.165,3,4,21,7,3
3.166,3,4,21,7,3
3.167,3,4,21,7,3
3.168,3,4,21,7,3
3.169,3,4,21,7,3
3.17,3,4,21,7,3
3.171,3,4,21,7,3
3.172,3,4,21,7,3
3.173,3,4,21,7,3
3.174,3,4,21,7,3
3.175,3,4,21,7,3
3.176,3,4,21,7,3
3.177,3,4,21,7,3
3.178,3,4,21,7,3
3.179,3,4,21,7,3
3.18,3,4,21,7,3
3.181,3,4,21,7,3
3.182,3,4,21,7,3
3.183,3,4,21,7,3
3.184,3,4,21,7,3
3.185,3,4,21,7,3
3.186,3,4,21,7,3
3.187,3,4,21,7,3
3.188,3,4,21,7,3
3.189,3,4,21,7,3
3.19,3,4,21,7,3
3.191,3,4,21,7,3
3.192,3,4,21,7,3
3.193,3,4,21,7,3
3.194,3,4,21,7,3
3.195,3,4,21,7,3
3.196,3,4,21,7,3
3.197,3,4,21,7,3
3.198,3,4,21,7,3
3.199,3,4,21,7,3
3.2,3,4,21,7,3
3.201,3,4,21,7,3
3.202,3,4,21,7,3
3.203,3,4,21,7,3
3.204,3,4,21,7,3
3.205,3,4,21,7,3
3.206,3,4,21,7,3
3.207,3,4,21,7,3
3.208,3,4,21,7,3
3.209,3,4,21,7,3
3.21,3,4,21,7,3
3.211,3,4,21,7,3
3.212,3,4,21,7,3
3.213,3,4,21,7,3
3.214,3,4,21,7,3
3.215,3,4,21,7,3
3.216,3,4,21,7,3
3.217,3,4,21,7,3
3.218,3,4,21,7,3
3.219,3,4,21,7,3
3.22,3,4,21,7,3
3.221,3,4,21,7,3
3.222,3,4,21,7,3
3.223,3,4,21,7,3
3.224,3,4,21,7,3
3.225,3,4,21,7,3
3.226,3,4,21,7,3
3.227,3,4,21,7,3
3.228,3,4,21,7,3
3.229,3,4,21,7,3
3.23,3,4,21,7,3
3.231,3,4,21,7,3
3.232,3,4,21,7,3
3.233,3,4,21,7,3
3.234,3,4,21,7,3
3.235,3,4,21,7,3
3.236,3,4,21,7,3
3.237,3,4,21,7,3
3.238,3,4,21,7,3
3.239,3,4,21,7,3
3.24,3,4,21,7,3
3.241,3,4,21,7,3
3.242,3,4,21,7,3
3.243,3,4,21,7,3
3.244,3,4,21,7,3
3.245,3,4,21,7,3
3.246,3,4,21,7,3
3.247,3,4,21,7,3
3.248,3,4,21,7,3
3.249,3,4,21,7,3
3.25,3,4,21,7,3
3.251,3,4,21,7,3
3.252,3,4,21,7,3
3.253,3,4,21,7,3
3.254,3,4,21,7,3
3.255,3,4,21,7,3
3.256,3,4,21,7,3
3.257,3,4,21,7,3
3.258,3,4,21,7,3
3.259,3,4,21,7,3
3.26,3,4,21,7,3
3.261,3,4,21,7,3
3.262,3,4,21,7,3
3.263,3,4,21,7,3
3.264,3,4,21,7,3
3.265,3,4,21,7,3
3.266,3,4,21,7,3
3.267,3,4,21,7,3
3.268,3,4,21,7,3
3.269,3,4,21,7,3
3.27,3,4,21,7,3
3.271,3,4,21,7,3
3.272,3,4,21,7,3
3.273,3,4,21,7,3
3.274,3,4,21,7,3
3.275,3,4,21,7,3
3.276,3,4,21,7,3
3.277,3,4,21,7,3
3.278,3,4,21,7,3
3.279,3,4,21,7,3
3.28,3,4,21,7,3
3.281,3,4,21,7,3
3.282,3,4,21,7,3
3.283,3,4,21,7,3
3.284,3,4,21,7,3
3.285,3,4,21,7,3
3.286,3,4,21,7,3
3.287,3,4,21,7,3
3.288,3,4,21,7,3
3.289,3,4,21,7,3
3.29,3,4,21,7,3
3.291,3,4,21,7,3
3.292,3,4,21,7,3
3.293,3,4,21,7,3
3.294,3,4,21,7,3
3.295,3,4,21,7,3
3.296,3,4,21,7,3
3.297,3,4,21,7,3
3.298,3,4,21,7,3
3.299,3,4,21,7,3
3.3,3,4,21,7,3
3.301,3,4,21,7,3
3.302,3,4,21,7,3
3.303,3,4,21,7,3
3.304,3,4,21,7,3
3.305,3,4,21,7,3
3.306,3,4,21,7,3
3.307,3,4,21,7,3
3.308,3,4,21,7,3
3.309,3,4,21,7,3
3.31,3,4,21,7,3
3.311,3,4,21,7,3
3.312,3,4,21,7,3
3.313,3,4,21,7,3
3.314,3,4,21,7,3
3.315,3,4,21,7,3
3.316,3,4,21,7,3
3.317,3,4,21,7,3
3.318,3,4,21,7,3
3.319,3,4,21,7,3
3.32,3,4,21,7,3
3.321,3,4,21,7,3
3.322,3,4,21,7,3
3.323,3,4,21,7,3
3.324,3,4,21,7,3
3.325,3,4,21,7,3
3.326,3,4,21,7,3
3.327,3,4,21,7,3
3.328,3,4,21,7,3
3.329,3,4,21,7,3
3.33,3,4,21,7,3
3.331,3,4,21,7,3
3.332,3,4,21,7,3
3.333,3,4,21,7,3
3.334,3,4,21,7,3
3.335,3,4,21,7,3
3.336,3,4,21,7,3
3.337,3,4,21,7,3
3.338,3,4,21,7,3
3.339,3,4,21,7,3
3.34,3,4,21,7,3
3.341,3,4,21,7,3
3.342,3,4,21,7,3
3.343,3,4,21,7,3
3.344,3,4,21,7,3
3.345,3,4,21,7,3
3.346,3,4,21,7,3
3.347,3,4,21,7,3
3.348,3,4,21,7,3
3.349,3,4,21,7,3
3.35,3,4,21,7,3
3.351,3,4,21,7,3
3.352,3,4,21,7,3
3.353,3,4,21,7,3
3.354,3,4,21,7,3
3.355,3,4,21,7,3
3.356,3,4,21,7,3
3.357,3,4,21,7,3
3.358,3,4,21,7,3
3.359,3,4,21,7,3
3.36,3,4,21,7,3
3.361,3,4,21,7,3
3.362,3,4,21,7,3
3.363,3,4,21,7,3
3.364,3,4,21,7,3
3.365,3,4,21,7,3
3.366,3,4,21,7,3
3.367,3,4,21,7,3
3.368,3,4,21,7,3
3.369,3,4,21,7,3
3.37,3,4,21,7,3
3.371,3,4,21,7,3
3.372,3,4,21,7,3
3.373,3,4,21,7,3
3.374,3,4,21,7,3
3.375,3,4,21,7,3
3.376,3,4,21,7,3
3.377,3,4,21,7,3
3.378,3,4,21,7,3
3.379,3,4,21,7,3
3.38,3,4,21,7,3
3.381,3,4,21,7,3
3.382,3,4,21,7,3
3.383,3,4,21,7,3
3.384,3,4,21,7,3
3.385,3,4,21,7,3
3.386,3,4,21,7,3
3.387,3,4,21,7,3
3.388,3,4,21,7,3
3.389,3,4,21,7,3
3.39,3,4,21,7,3
3.391,3,4,21,7,3
3.392,3,4,21,7,3
3.393,3,4,21,7,3
3.394,3,4,21,7,3
3.395,3,4,21,7,3
3.396,3,4,21,7,3
3.397,3,4,21,7,3
3.398,3,4,21,7,3
3.399,3,4,21,7,3
3.4,3,4,21,7,3
3.401,3,4,21,7,3
3.402,3,4,21,7,3
3.403,3,4,21,7,3
3.404,3,4,21,7,3
3.405,3,4,21,7,3
3.406,3,4,21,7,3
3.407,3,4,21,7,3
3.408,3,4,21,7,3
3.409,3,4,21,7,3
3.41,3,4,21,7,3
3.411,3,4,21,7,3
3.412,3,4,21,7,3
3.413,3,4,21,7,3
3.414,3,4,21,7,3
3.415,3,4,21,7,3
3.416,3,4,21,7,3
