"time","counter","y_0","y_1","y_2"
3.25,326,0.107559994,-1.093410497,-1.336954651
3.27,328,0.127000502,-1.111128893,-1.336954651
3.29,330,0.1462378362,-1.128402851,-1.467557712
3.31,332,0.1652412211,-1.145225464,-1.467557712
3.33,334,0.1839802553,-1.161590002,-1.592966847
3.35,336,0.2024249603,-1.177489919,-1.592966847
3.37,338,0.2205458286,-1.192918856,-1.71220751
3.39,340,0.2383138706,-1.207870641,-1.71220751
3.41,342,0.2557006612,-1.222339295,-1.824351197
3.43,344,0.2726783853,-1.236319028,-1.824351197
3.45,346,0.2892198822,-1.249804251,-1.928524298
3.47,348,0.305298689,-1.262789569,-1.928524298
3.49,350,0.3208890829,-1.275269787,-2.023916433
3.51,352,0.3359661228,-1.287239915,-2.023916433
3.53,354,0.3505056886,-1.298695164,-2.109788178
3.55,356,0.3644845201,-1.309630952,-2.109788178
3.57,358,0.377880254,-1.320042905,-2.185478115
3.59,360,0.3906714602,-1.329926859,-2.185478115
3.61,362,0.4028376754,-1.33927886,-2.250409122
3.63,364,0.4143594362,-1.348095167,-2.250409122
3.65,366,0.4252183103,-1.356372253,-2.304093856
3.67,368,0.4353969258,-1.36410681,-2.304093856
3.69,370,0.4448789992,-1.371295741,-2.346139363
3.71,372,0.453649361,-1.377936173,-2.346139363
3.73,374,0.4616939806,-1.384025448,-2.376250773
3.75,376,0.4689999884,-1.389561132,-2.376250773
3.77,378,0.4755556962,-1.39454101,-2.394234052
3.79,380,0.4813506164,-1.398963089,-2.394234052
3.81,382,0.4863754782,-1.402825603,-2.399997759
3.83,384,0.490622243,-1.406127005,-2.399997759
3.85,386,0.4940841169,-1.408865974,-2.39355383
3.87,388,0.4967555617,-1.411041417,-2.39355383
3.89,390,0.4986323034,-1.412652461,-2.375017341
3.91,392,0.4997113399,-1.413698463,-2.375017341
3.93,394,0.4999909448,-1.414179005,-2.344605277
3.95,396,0.4994706709,-1.414093894,-2.344605277
3.97,398,0.4981513505,-1.413443164,-2.302634317
3.99,400,0.4960350941,-1.412227076,-2.302634317
4.01,402,0.4931252874,-1.410446116,-2.249517645
4.03,404,0.4894265855,-1.408100996,-2.249517645
4.05,406,0.4849449054,-1.405192655,-2.185760835
4.07,408,0.4796874169,-1.401722255,-2.185760835
4.09,410,0.4736625309,-1.397691185,-2.111956837
4.11,412,0.4668798859,-1.393101058,-2.111956837
4.13,414,0.4593503327,-1.387953708,-2.028780126
4.15,416,0.4510859169,-1.382251195,-2.028780126
4.17,418,0.4420998599,-1.375995801,-1.936980058
4.19,420,0.4324065374,-1.369190026,-1.936980058
4.21,422,0.4220214566,-1.361836594,-1.837373522
4.23,424,0.4109612316,-1.353938445,-1.837373522
4.25,426,0.3992435563,-1.345498739,-1.730836929
4.27,428,0.3868871765,-1.336520851,-1.730836929
4.29,430,0.3739118597,-1.327008373,-1.618297654
4.31,432,0.3603383637,-1.316965109,-1.618297654
4.33,434,0.3461884032,-1.306395076,-1.500724983
4.35,436,0.331484615,-1.295302503,-1.500724983
4.37,438,0.3162505223,-1.283691827,-1.379120678
4.39,440,0.3005104961,-1.27156769,-1.379120678
4.41,442,0.2842897173,-1.258934944,-1.254509246
4.43,444,0.2676141355,-1.24579864,-1.254509246
4.45,446,0.2505104282,-1.232164034,-1.127928007
4.47,448,0.2330059577,-1.218036578,-1.127928007
4.49,450,0.2151287274,-1.203421924,-1.00041706
4.51,452,0.1969073369,-1.188325917,-1.00041706
4.53,454,0.1783709368,-1.172754596,-0.8730092525
4.55,456,0.1595491812,-1.156714188,-0.8730092525
4.57,458,0.1404721809,-1.14021111,-0.7467202441
4.59,460,0.1211704551,-1.123251963,-0.7467202441
4.61,462,0.1016748825,-1.105843531,-0.6225387718
4.63,464,0.08201665169,-1.087992775,-0.6225387718
4.65,466,0.06222721175,-1.069706837,-0.5014172072
4.67,468,0.04233822156,-1.05099303,-0.5014172072
4.69,470,0.02238149924,-1.031858841,-0.3842625019
4.71,472,0.002388971295,-1.012311921,-0.3842625019
4.73,474,-0.01760737849,-0.9923600902,-0.2719276112
4.75,476,-0.03757556023,-0.9720113286,-0.2719276112
4.77,478,-0.05748362909,-0.9512737754,-0.1652034792
4.79,480,-0.0772997364,-0.9301557253,-0.1652034792
4.81,482,-0.09699218063,-0.9086656254,-0.06481166666
4.83,484,-0.1165294581,-0.8868120713,-0.06481166666
4.85,486,-0.1358803132,-0.8646038043,0.02860230723
4.87,488,-0.1550137888,-0.8420497072,0.02860230723
4.89,490,-0.1738992755,-0.8191588015,0.1144748426
4.91,492,-0.1925065604,-0.7959402432,0.1144748426
4.93,494,-0.2108058759,-0.7724033194,0.1923292985
4.95,496,-0.2287679469,-0.7485574446,0.1923292985
4.97,498,-0.246364038,-0.7244121568,0.2617801455
4.99,500,-0.2635659992,-0.6999771137,0.2617801455
5.01,502,-0.2803463111,-0.6752620892,0.32253619
5.03,504,-0.2966781286,-0.6502769688,0.32253619
5.05,506,-0.3125353244,-0.6250317463,0.3744028392
5.07,508,-0.3278925304,-0.5995365195,0.3744028392
5.09,510,-0.3427251783,-0.573801486,0.4172833858
5.11,512,-0.357009539,-0.5478369396,0.4172833858
5.13,514,-0.3707227606,-0.5216532657,0.4511793
5.15,516,-0.3838429049,-0.4952609375,0.4511793
5.17,518,-0.3963489824,-0.4686705115,0.4761895267
5.19,520,-0.4082209861,-0.4418926235,0.4761895267
5.21,522,-0.4194399232,-0.4149379844,0.492508797
5.23,524,-0.429987846,-0.3878173756,0.492508797
5.25,526,-0.43984788,-0.3605416451,0.5004249714
5.27,528,-0.4490042512,-0.3331217027,0.5004249714
5.29,530,-0.4574423113,-0.305568516,0.5003154416
5.31,532,-0.4651485614,-0.277893106,0.5003154416
5.33,534,-0.4721106729,-0.2501065425,0.4926426302
5.35,536,-0.4783175081,-0.2222199397,0.4926426302
5.37,538,-0.4837591374,-0.1942444519,0.4779486316
5.39,540,-0.4884268552,-0.1661912689,0.4779486316
5.41,542,-0.4923131942,-0.1380716116,0.4568490517
5.43,544,-0.4954119371,-0.1098967275,0.4568490517
5.45,546,-0.4977181267,-0.08167788619,0.4300261063
5.47,548,-0.4992280733,-0.0534263748,0.4300261063
5.49,550,-0.4999393616,-0.02515349357,0.3982210509
5.51,552,-0.4998508536,0.003129448721,0.3982210509
5.53,554,-0.4989626908,0.03141113927,0.3622260172
5.55,556,-0.4972762941,0.05968026579,0.3622260172
5.57,558,-0.4947943615,0.08792552099,0.3228753395
5.59,560,-0.4915208634,0.1161356072,0.3228753395
5.61,562,-0.4874610368,0.1442992406,0.2810364588
5.63,564,-0.4826213765,0.1724051563,0.2810364588
5.65,566,-0.477009625,0.2004421123,0.2376004971
5.67,568,-0.4706347598,0.228398894,0.2376004971
5.69,570,-0.4635069794,0.2562643193,0.1934725964
5.71,572,-0.4556376867,0.2840272422,0.1934725964
5.73,574,-0.4470394709,0.3116765581,0.1495621216
5.75,576,-0.4377260873,0.3392012074,0.1495621216
5.77,578,-0.4277124354,0.3665901808,0.1067728246
5.79,580,-0.4170145348,0.3938325231,0.1067728246
5.81,582,-0.4056494999,0.4209173375,0.06599307074
5.83,584,-0.3936355124,0.4478337907,0.06599307074
5.85,586,-0.380991792,0.4745711163,0.02808622485
5.87,588,-0.367738566,0.5011186197,0.02808622485
5.89,590,-0.3538970367,0.5274656824,-0.006118704144
5.91,592,-0.3394893477,0.5536017659,-0.006118704144
5.93,594,-0.3245385481,0.5795164161,-0.0358360669
5.95,596,-0.3090685561,0.6051992674,-0.0358360669
5.97,598,-0.2931041204,0.630640047,-0.06033213369
5.99,600,-0.2766707805,0.6558285791,-0.06033213369
6.01,602,-0.2597948265,0.6807547885,-0.07893312441
6.03,604,-0.2425032561,0.705408705,-0.07893312441
6.05,606,-0.2248237323,0.7297804674,-0.09103262706
6.07,608,-0.2067845384,0.7538603274,-0.09103262706
6.09,610,-0.1884145334,0.7776386533,-0.09609832966
6.11,612,-0.1697431054,0.8011059342,-0.09609832966
6.13,614,-0.1508001245,0.8242527833,-0.09367799711
6.15,616,-0.1316158957,0.8470699423,-0.09367799711
6.17,618,-0.1122211095,0.8695482846,-0.08340463225
6.19,620,-0.09264679343,0.8916788192,-0.08340463225
6.21,622,-0.07292426228,0.9134526942,-0.06500076861
6.23,624,-0.05308506787,0.9348612003,-0.06500076861
6.25,626,-0.03316094868,0.9558957743,-0.03828185086
6.26,627,-0.0231769991,0.9765480028,-0.03828185086
