"time","wall.RAT","room.energy","room.Tisurf","wall.Tosurf","OAT","fanspeed","valveopen","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","RAT","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","wall.C","wall.R","room.der(RAT)","room.der(energy)","wall.der(Tisurf)","wall.der(Tosurf)"
0.114,16.00000015,0.05537663982,15.9998985,9.99868271,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4613649686,28.38172693,0.485759997,0.02439502843,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.262165664e-006,0.485759997,-0.0008904061516,-0.01155434815
0.1145,16.00000015,0.05561951982,15.99989806,9.998676933,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4612579679,28.38172693,0.485759997,0.0245020291,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.26187294e-006,0.485759997,-0.000890406804,-0.01155434017
0.115,16.00000015,0.05586239982,15.99989761,9.998671156,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4611509672,28.38172693,0.485759997,0.02460902982,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.261580216e-006,0.485759997,-0.0008904074564,-0.01155433219
0.1155,16.00000015,0.05610527982,15.99989717,9.998665379,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4610439664,28.38172693,0.485759997,0.02471603058,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.261287491e-006,0.485759997,-0.0008904081089,-0.01155432421
0.116,16.00000015,0.05634815982,15.99989672,9.998659602,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4609369656,28.38172693,0.485759997,0.02482303138,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.260994767e-006,0.485759997,-0.0008904087613,-0.01155431622
0.1165,16.00000015,0.05659103982,15.99989628,9.998653825,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4608299647,28.38172693,0.485759997,0.02493003222,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.260702043e-006,0.485759997,-0.0008904094138,-0.01155430824
0.117,16.00000015,0.05683391981,15.99989583,9.998648048,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4607229638,28.38172693,0.4857599969,0.0250370331,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.260409318e-006,0.4857599969,-0.0008904100662,-0.01155430026
0.1175,16.00000015,0.05707679981,15.99989538,9.998642271,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4606159629,28.38172693,0.4857599969,0.02514403402,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.260116593e-006,0.4857599969,-0.0008904107187,-0.01155429228
0.118,16.00000015,0.05731967981,15.99989494,9.998636493,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4605089619,28.38172693,0.4857599969,0.02525103499,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.259823869e-006,0.4857599969,-0.0008904113711,-0.0115542843
0.1185,16.00000015,0.05756255981,15.99989449,9.998630716,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4604019609,28.38172693,0.4857599969,0.025358036,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.259531144e-006,0.4857599969,-0.0008904120235,-0.01155427632
0.119,16.00000015,0.05780543981,15.99989405,9.998624939,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4602949598,28.38172693,0.4857599969,0.02546503704,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.259238419e-006,0.4857599969,-0.000890412676,-0.01155426834
0.1195,16.00000015,0.05804831981,15.9998936,9.998619162,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4601879587,28.38172693,0.4857599969,0.02557203813,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.258945694e-006,0.4857599969,-0.0008904133284,-0.01155426035
0.12,16.00000015,0.05829119981,15.99989316,9.998613385,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000015,0.4600809576,28.38172693,0.4857599969,0.02567903927,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.258652968e-006,0.4857599969,-0.0008904139809,-0.01155425237
0.1205,16.00000016,0.0585340798,15.99989271,9.998607608,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4599739564,28.38172693,0.4857599969,0.02578604044,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.258360243e-006,0.4857599969,-0.0008904146333,-0.01155424439
0.121,16.00000016,0.0587769598,15.99989227,9.998601831,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4598669552,28.38172694,0.4857599968,0.02589304166,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.258067518e-006,0.4857599968,-0.0008904152857,-0.01155423641
0.1215,16.00000016,0.0590198398,15.99989182,9.998596054,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4597599539,28.38172694,0.4857599968,0.02600004291,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.257774792e-006,0.4857599968,-0.0008904159382,-0.01155422843
0.122,16.00000016,0.0592627198,15.99989138,9.998590277,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4596529526,28.38172694,0.4857599968,0.02610704421,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.257482066e-006,0.4857599968,-0.0008904165906,-0.01155422045
0.1225,16.00000016,0.0595055998,15.99989093,9.9985845,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4595459513,28.38172694,0.4857599968,0.02621404555,25.60000009,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.25718934e-006,0.4857599968,-0.000890417243,-0.01155421246
0.123,16.00000016,0.0597484798,15.99989049,9.998578723,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4594389499,28.38172694,0.4857599968,0.02632104693,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.256896615e-006,0.4857599968,-0.0008904178955,-0.01155420448
0.1235,16.00000016,0.05999135979,15.99989004,9.998572946,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4593319484,28.38172694,0.4857599968,0.02642804836,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.256603889e-006,0.4857599968,-0.0008904185479,-0.0115541965
0.124,16.00000016,0.06023423979,15.9998896,9.998567169,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4592249469,28.38172694,0.4857599968,0.02653504982,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.256311162e-006,0.4857599968,-0.0008904192003,-0.01155418852
0.1245,16.00000016,0.06047711979,15.99988915,9.998561391,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4591179454,28.38172694,0.4857599968,0.02664205133,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.256018436e-006,0.4857599968,-0.0008904198528,-0.01155418054
0.125,16.00000016,0.06071999979,15.99988871,9.998555614,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4590109439,28.38172694,0.4857599967,0.02674905287,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.25572571e-006,0.4857599967,-0.0008904205052,-0.01155417256
0.1255,16.00000016,0.06096287979,15.99988826,9.998549837,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4589039423,28.38172694,0.4857599967,0.02685605446,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.255432983e-006,0.4857599967,-0.0008904211576,-0.01155416458
0.126,16.00000016,0.06120575979,15.99988782,9.99854406,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4587969406,28.38172694,0.4857599967,0.02696305609,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.255140257e-006,0.4857599967,-0.0008904218101,-0.01155415659
0.1265,16.00000016,0.06144863978,15.99988737,9.998538283,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4586899389,28.38172694,0.4857599967,0.02707005777,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.25484753e-006,0.4857599967,-0.0008904224625,-0.01155414861
0.127,16.00000016,0.06169151978,15.99988693,9.998532506,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4585829372,28.38172694,0.4857599967,0.02717705948,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.254554803e-006,0.4857599967,-0.0008904231149,-0.01155414063
0.1275,16.00000016,0.06193439978,15.99988648,9.998526729,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4584759354,28.38172694,0.4857599967,0.02728406123,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.254262076e-006,0.4857599967,-0.0008904237673,-0.01155413265
0.128,16.00000016,0.06217727978,15.99988604,9.998520952,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000016,0.4583689336,28.38172694,0.4857599967,0.02739106303,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.253969349e-006,0.4857599967,-0.0008904244198,-0.01155412467
0.1285,16.00000017,0.06242015978,15.99988559,9.998515175,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4582619318,28.38172694,0.4857599966,0.02749806487,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.253676622e-006,0.4857599966,-0.0008904250722,-0.01155411669
0.129,16.00000017,0.06266303978,15.99988515,9.998509398,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4581549299,28.38172694,0.4857599966,0.02760506675,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.253383895e-006,0.4857599966,-0.0008904257246,-0.01155410871
0.1295,16.00000017,0.06290591977,15.9998847,9.998503621,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.458047928,28.38172694,0.4857599966,0.02771206867,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.253091167e-006,0.4857599966,-0.0008904263771,-0.01155410072
0.13,16.00000017,0.06314879977,15.99988425,9.998497844,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.457940926,28.38172694,0.4857599966,0.02781907064,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.25279844e-006,0.4857599966,-0.0008904270295,-0.01155409274
0.1305,16.00000017,0.06339167977,15.99988381,9.998492067,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.457833924,28.38172694,0.4857599966,0.02792607264,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.252505712e-006,0.4857599966,-0.0008904276819,-0.01155408476
0.131,16.00000017,0.06363455977,15.99988336,9.99848629,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4577269219,28.38172694,0.4857599966,0.02803307469,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.252212984e-006,0.4857599966,-0.0008904283343,-0.01155407678
0.1315,16.00000017,0.06387743977,15.99988292,9.998480513,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4576199198,28.38172694,0.4857599966,0.02814007678,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.251920256e-006,0.4857599966,-0.0008904289867,-0.0115540688
0.132,16.00000017,0.06412031977,15.99988247,9.998474736,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4575129177,28.38172694,0.4857599966,0.02824707891,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.251627529e-006,0.4857599966,-0.0008904296392,-0.01155406082
0.1325,16.00000017,0.06436319976,15.99988203,9.998468959,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4574059155,28.38172694,0.4857599965,0.02835408108,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.2513348e-006,0.4857599965,-0.0008904302916,-0.01155405284
0.133,16.00000017,0.06460607976,15.99988158,9.998463182,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4572989132,28.38172694,0.4857599965,0.02846108329,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.251042072e-006,0.4857599965,-0.000890430944,-0.01155404485
0.1335,16.00000017,0.06484895976,15.99988114,9.998457405,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.457191911,28.38172694,0.4857599965,0.02856808554,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.250749344e-006,0.4857599965,-0.0008904315964,-0.01155403687
0.134,16.00000017,0.06509183976,15.99988069,9.998451628,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4570849087,28.38172694,0.4857599965,0.02867508784,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.250456615e-006,0.4857599965,-0.0008904322489,-0.01155402889
0.1345,16.00000017,0.06533471976,15.99988025,9.998445851,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4569779063,28.38172694,0.4857599965,0.02878209018,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.250163887e-006,0.4857599965,-0.0008904329013,-0.01155402091
0.135,16.00000017,0.06557759976,15.9998798,9.998440074,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4568709039,28.38172694,0.4857599965,0.02888909256,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.249871158e-006,0.4857599965,-0.0008904335537,-0.01155401293
0.1355,16.00000017,0.06582047975,15.99987936,9.998434297,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.4567639015,28.38172694,0.4857599965,0.02899609498,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.24957843e-006,0.4857599965,-0.0008904342061,-0.01155400495
0.136,16.00000017,0.06606335975,15.99987891,9.99842852,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000017,0.456656899,28.38172694,0.4857599965,0.02910309744,25.6000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.249285701e-006,0.4857599965,-0.0008904348585,-0.01155399697
0.1365,16.00000018,0.06630623975,15.99987847,9.998422743,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4565498965,28.38172694,0.4857599964,0.02921009994,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.248992972e-006,0.4857599964,-0.0008904355109,-0.01155398898
0.137,16.00000018,0.06654911975,15.99987802,9.998416966,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4564428939,28.38172694,0.4857599964,0.02931710249,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.248700243e-006,0.4857599964,-0.0008904361634,-0.011553981
0.1375,16.00000018,0.06679199975,15.99987758,9.998411189,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4563358913,28.38172695,0.4857599964,0.02942410508,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.248407513e-006,0.4857599964,-0.0008904368158,-0.01155397302
0.138,16.00000018,0.06703487975,15.99987713,9.998405412,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4562288887,28.38172695,0.4857599964,0.0295311077,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.248114784e-006,0.4857599964,-0.0008904374682,-0.01155396504
0.1385,16.00000018,0.06727775974,15.99987669,9.998399636,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.456121886,28.38172695,0.4857599964,0.02963811037,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.247822055e-006,0.4857599964,-0.0008904381206,-0.01155395706
0.139,16.00000018,0.06752063974,15.99987624,9.998393859,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4560148833,28.38172695,0.4857599964,0.02974511308,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.247529325e-006,0.4857599964,-0.000890438773,-0.01155394908
0.1395,16.00000018,0.06776351974,15.9998758,9.998388082,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4559078805,28.38172695,0.4857599964,0.02985211584,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.247236595e-006,0.4857599964,-0.0008904394254,-0.0115539411
0.14,16.00000018,0.06800639974,15.99987535,9.998382305,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4558008777,28.38172695,0.4857599964,0.02995911863,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.246943866e-006,0.4857599964,-0.0008904400778,-0.01155393312
0.1405,16.00000018,0.06824927974,15.9998749,9.998376528,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4556938749,28.38172695,0.4857599963,0.03006612147,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.246651136e-006,0.4857599963,-0.0008904407302,-0.01155392513
0.141,16.00000018,0.06849215973,15.99987446,9.998370751,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.455586872,28.38172695,0.4857599963,0.03017312435,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.246358406e-006,0.4857599963,-0.0008904413827,-0.01155391715
0.1415,16.00000018,0.06873503973,15.99987401,9.998364974,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4554798691,28.38172695,0.4857599963,0.03028012727,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.246065676e-006,0.4857599963,-0.0008904420351,-0.01155390917
0.142,16.00000018,0.06897791973,15.99987357,9.998359197,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4553728661,28.38172695,0.4857599963,0.03038713023,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.245772945e-006,0.4857599963,-0.0008904426875,-0.01155390119
0.1425,16.00000018,0.06922079973,15.99987312,9.99835342,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4552658631,28.38172695,0.4857599963,0.03049413323,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.245480215e-006,0.4857599963,-0.0008904433399,-0.01155389321
0.143,16.00000018,0.06946367973,15.99987268,9.998347643,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.45515886,28.38172695,0.4857599963,0.03060113627,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.245187484e-006,0.4857599963,-0.0008904439923,-0.01155388523
0.1435,16.00000018,0.06970655973,15.99987223,9.998341866,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4550518569,28.38172695,0.4857599963,0.03070813936,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.244894754e-006,0.4857599963,-0.0008904446447,-0.01155387725
0.144,16.00000018,0.06994943972,15.99987179,9.998336089,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000018,0.4549448538,28.38172695,0.4857599963,0.03081514249,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.244602023e-006,0.4857599963,-0.0008904452971,-0.01155386927
0.1445,16.00000019,0.07019231972,15.99987134,9.998330312,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000019,0.4548378506,28.38172695,0.4857599962,0.03092214566,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.244309292e-006,0.4857599962,-0.0008904459495,-0.01155386128
0.145,16.00000019,0.07043519972,15.9998709,9.998324536,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000019,0.4547308474,28.38172695,0.4857599962,0.03102914887,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.244016561e-006,0.4857599962,-0.0008904466019,-0.0115538533
0.1455,16.00000019,0.07067807972,15.99987045,9.998318759,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000019,0.4546238441,28.38172695,0.4857599962,0.03113615212,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.24372383e-006,0.4857599962,-0.0008904472543,-0.01155384532
0.146,16.00000019,0.07092095972,15.99987001,9.998312982,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000019,0.4545168408,28.38172695,0.4857599962,0.03124315541,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.243431099e-006,0.4857599962,-0.0008904479067,-0.01155383734
0.1465,16.00000019,0.07116383971,15.99986956,9.998307205,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000019,0.4544098374,28.38172695,0.4857599962,0.03135015875,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.243138368e-006,0.4857599962,-0.0008904485591,-0.01155382936
0.147,16.00000019,0.07140671971,15.99986912,9.998301428,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000019,0.4543028341,28.38172695,0.4857599962,0.03145716212,25.60000011,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.242845637e-006,0.4857599962,-0.0008904492115,-0.01155382138
