"time","'tempc@tpf_0st_0chamber'","'press@tpf_0st_0chamber'","'out2@division'","'tau@tpf_0st_0chamber'","'dm2@tpf_0pump'","'torque@expseu_0'"
21.9,144.174,4.05392,0.273337,28.3337,0,-28.6224
21.9,144.591,4.10091,0.273417,28.3417,0,-29.1671
22,144.591,4.10091,0.273417,28.3417,0,-29.1671
22,145.003,4.14775,0.273495,28.3495,0,-29.7127
22.1,145.003,4.14775,0.273495,28.3495,0,-29.7127
22.1,145.409,4.19443,0.273571,28.3571,0,-30.2591
22.2,145.409,4.19443,0.273571,28.3571,0,-30.2591
22.2,145.81,4.24084,0.273645,28.3645,0,-30.8047
22.3,145.81,4.24084,0.273645,28.3645,0,-30.8047
22.3,146.205,4.28694,0.273717,28.3717,0,-31.3496
22.4,146.205,4.28694,0.273717,28.3717,0,-31.3496
22.4,146.593,4.33273,0.273787,28.3787,0,-31.8935
22.5,146.593,4.33273,0.273787,28.3787,0,-31.8935
22.5,146.976,4.37819,0.273854,28.3854,0,-32.4362
22.6,146.976,4.37819,0.273854,28.3854,0,-32.4362
22.6,147.352,4.4233,0.27392,28.392,0,-32.9774
22.7,147.352,4.4233,0.27392,28.392,0,-32.9774
22.7,147.723,4.46805,0.273984,28.3984,0,-33.5168
22.8,147.723,4.46805,0.273984,28.3984,0,-33.5168
22.8,148.087,4.51243,0.274045,28.4045,0,-34.0541
22.9,148.087,4.51243,0.274045,28.4045,0,-34.0541
22.9,148.445,4.55641,0.274105,28.4105,0,-34.5891
23,148.445,4.55641,0.274105,28.4105,0,-34.5891
23,148.798,4.59997,0.274162,28.4162,0,-35.1215
23.1,148.798,4.59997,0.274162,28.4162,0,-35.1215
23.1,149.144,4.64312,0.274217,28.4217,0,-35.6511
23.2,149.144,4.64312,0.274217,28.4217,0,-35.6511
23.2,149.483,4.68574,0.274269,28.4269,0,-36.1762
23.3,149.483,4.68574,0.274269,28.4269,0,-36.1762
23.3,149.816,4.72781,0.274319,28.4319,0,-36.6972
23.4,149.816,4.72781,0.274319,28.4319,0,-36.6972
23.4,150.142,4.76931,0.274367,28.4367,0,-37.2138
23.5,150.142,4.76931,0.274367,28.4367,0,-37.2138
23.5,150.461,4.81024,0.274412,28.4412,0,-37.7255
23.6,150.461,4.81024,0.274412,28.4412,0,-37.7255
23.6,150.773,4.85058,0.274455,28.4455,0,-38.2323
23.7,150.773,4.85058,0.274455,28.4455,0,-38.2323
23.7,151.079,4.8903,0.274495,28.4495,0,-38.7338
23.8,151.079,4.8903,0.274495,28.4495,0,-38.7338
23.8,151.377,4.92939,0.274533,28.4533,0,-39.2297
23.9,151.377,4.92939,0.274533,28.4533,0,-39.2297
23.9,151.669,4.96784,0.274568,28.4568,0,-39.7198
24,151.669,4.96784,0.274568,28.4568,0,-39.7198
24,151.955,5.00563,0.2746,28.46,0,-40.2038
24.1,151.955,5.00563,0.2746,28.46,0,-40.2038
24.1,152.233,5.04275,0.27463,28.463,0,-40.6815
24.2,152.233,5.04275,0.27463,28.463,0,-40.6815
24.2,152.505,5.07913,0.274658,28.4658,0,-41.1515
24.3,152.505,5.07913,0.274658,28.4658,0,-41.1515
24.3,152.769,5.11475,0.274682,28.4682,0,-41.6141
24.4,152.769,5.11475,0.274682,28.4682,0,-41.6141
24.4,153.026,5.14959,0.274704,28.4704,0,-42.0692
24.5,153.026,5.14959,0.274704,28.4704,0,-42.0692
24.5,153.276,5.18365,0.274724,28.4724,0,-42.5163
24.6,153.276,5.18365,0.274724,28.4724,0,-42.5163
24.6,153.518,5.2169,0.27474,28.474,0,-42.9553
24.7,153.518,5.2169,0.27474,28.474,0,-42.9553
24.7,153.754,5.24934,0.274754,28.4754,0,-43.386
24.8,153.754,5.24934,0.274754,28.4754,0,-43.386
24.8,153.982,5.28095,0.274764,28.4764,0,-43.8081
24.9,153.982,5.28095,0.274764,28.4764,0,-43.8081
24.9,154.204,5.31171,0.274773,28.4773,0,-44.2214
25,154.204,5.31171,0.274773,28.4773,0,-44.2214
25,154.418,5.34162,0.274778,28.4778,0,-44.6257
25.1,154.418,5.34162,0.274778,28.4778,0,-44.6257
25.1,154.625,5.37067,0.274781,28.4781,0,-45.0208
25.2,154.625,5.37067,0.274781,28.4781,0,-45.0208
25.2,154.825,5.39882,0.27478,28.478,0,-45.4057
25.3,154.825,5.39882,0.27478,28.478,0,-45.4057
25.3,155.017,5.42607,0.274777,28.4777,0,-45.7808
25.4,155.017,5.42607,0.274777,28.4777,0,-45.7808
25.4,155.203,5.45241,0.274771,28.4771,0,-46.146
25.5,155.203,5.45241,0.274771,28.4771,0,-46.146
25.5,155.381,5.47783,0.274762,28.4762,0,-46.5011
25.6,155.381,5.47783,0.274762,28.4762,0,-46.5011
25.6,155.552,5.50231,0.274751,28.4751,0,-46.8458
25.7,155.552,5.50231,0.274751,28.4751,0,-46.8458
25.7,155.716,5.52585,0.274736,28.4736,0,-47.18
25.8,155.716,5.52585,0.274736,28.4736,0,-47.18
25.8,155.873,5.54843,0.274719,28.4719,0,-47.5036
25.9,155.873,5.54843,0.274719,28.4719,0,-47.5036
25.9,156.023,5.57006,0.274699,28.4699,0,-47.8163
26,156.023,5.57006,0.274699,28.4699,0,-47.8163
26,156.165,5.59071,0.274676,28.4676,0,-48.1181
26.1,156.165,5.59071,0.274676,28.4676,0,-48.1181
26.1,156.301,5.61039,0.27465,28.465,0,-48.4088
26.2,156.301,5.61039,0.27465,28.465,0,-48.4088
26.2,156.429,5.62912,0.274621,28.4621,0,-48.6881
26.3,156.429,5.62912,0.274621,28.4621,0,-48.6881
26.3,156.551,5.64689,0.27459,28.459,0,-48.9564
26.4,156.551,5.64689,0.27459,28.459,0,-48.9564
26.4,156.665,5.66369,0.274555,28.4555,0,-49.2136
26.5,156.665,5.66369,0.274555,28.4555,0,-49.2136
26.5,156.773,5.67953,0.274518,28.4518,0,-49.4595
26.6,156.773,5.67953,0.274518,28.4518,0,-49.4595
26.6,156.874,5.6944,0.274479,28.4479,0,-49.694
26.7,156.874,5.6944,0.274479,28.4479,0,-49.694
26.7,156.968,5.70829,0.274436,28.4436,0,-49.9172
26.8,156.968,5.70829,0.274436,28.4436,0,-49.9172
26.8,157.056,5.72119,0.274391,28.4391,0,-50.1287
26.9,157.056,5.72119,0.274391,28.4391,0,-50.1287
26.9,157.136,5.73311,0.274343,28.4343,0,-50.3287
27,157.136,5.73311,0.274343,28.4343,0,-50.3287
27,157.21,5.74404,0.274292,28.4292,0,-50.517
27.1,157.21,5.74404,0.274292,28.4292,0,-50.517
27.1,157.277,5.75398,0.274238,28.4238,0,-50.6935
27.2,157.277,5.75398,0.274238,28.4238,0,-50.6935
27.2,157.338,5.763,0.274182,28.4182,0,-50.859
27.3,157.338,5.763,0.274182,28.4182,0,-50.859
27.3,157.392,5.7711,0.274123,28.4123,0,-51.0133
27.4,157.392,5.7711,0.274123,28.4123,0,-51.0133
27.4,157.44,5.77827,0.274062,28.4062,0,-51.1565
27.5,157.44,5.77827,0.274062,28.4062,0,-51.1565
27.5,157.482,5.78452,0.273998,28.3998,0,-51.2887
27.6,157.482,5.78452,0.273998,28.3998,0,-51.2887
27.6,157.518,5.78985,0.273932,28.3932,0,-51.4096
27.7,157.518,5.78985,0.273932,28.3932,0,-51.4096
27.7,157.547,5.79425,0.273863,28.3863,0,-51.5194
27.8,157.547,5.79425,0.273863,28.3863,0,-51.5194
27.8,157.571,5.79772,0.273791,28.3791,0,-51.618
27.9,157.571,5.79772,0.273791,28.3791,0,-51.618
27.9,157.588,5.80027,0.273717,28.3717,0,-51.7055
28,157.588,5.80027,0.273717,28.3717,0,-51.7055
28,157.599,5.80191,0.273641,28.3641,0,-51.7817
28.1,157.599,5.80191,0.273641,28.3641,0,-51.7817
28.1,157.603,5.80262,0.273562,28.3562,0,-51.8467
28.2,157.603,5.80262,0.273562,28.3562,0,-51.8467
28.2,157.603,5.80251,0.273481,28.3481,0,-51.902
28.3,157.603,5.80251,0.273481,28.3481,0,-51.902
28.3,157.596,5.80159,0.273398,28.3398,0,-51.9473
28.4,157.596,5.80159,0.273398,28.3398,0,-51.9473
28.4,157.585,5.79985,0.273312,28.3312,0,-51.9826
28.5,157.585,5.79985,0.273312,28.3312,0,-51.9826
28.5,157.568,5.79731,0.273224,28.3224,0,-52.0078
28.6,157.568,5.79731,0.273224,28.3224,0,-52.0078
28.6,157.545,5.79395,0.273134,28.3134,0,-52.0232
28.7,157.545,5.79395,0.273134,28.3134,0,-52.0232
28.7,157.517,5.7898,0.273042,28.3042,0,-52.0286
28.8,157.517,5.7898,0.273042,28.3042,0,-52.0286
28.8,157.484,5.78484,0.272948,28.2948,0,-52.0241
28.9,157.484,5.78484,0.272948,28.2948,0,-52.0241
28.9,157.446,5.77909,0.272851,28.2851,0,-52.0098
29,157.446,5.77909,0.272851,28.2851,0,-52.0098
29,157.402,5.77255,0.272752,28.2752,0,-51.9857
29.1,157.402,5.77255,0.272752,28.2752,0,-51.9857
29.1,157.353,5.76522,0.272652,28.2652,0,-51.9519
29.2,157.353,5.76522,0.272652,28.2652,0,-51.9519
29.2,157.299,5.75722,0.272549,28.2549,0,-51.9106
29.3,157.299,5.75722,0.272549,28.2549,0,-51.9106
29.3,157.24,5.74856,0.272445,28.2445,0,-51.8609
29.4,157.24,5.74856,0.272445,28.2445,0,-51.8609
29.4,157.178,5.73924,0.272339,28.2339,0,-51.803
29.5,157.178,5.73924,0.272339,28.2339,0,-51.803
29.5,157.11,5.72926,0.272231,28.2231,0,-51.7369
29.6,157.11,5.72926,0.272231,28.2231,0,-51.7369
29.6,157.038,5.71864,0.272121,28.2121,0,-51.6626
29.7,157.038,5.71864,0.272121,28.2121,0,-51.6626
29.7,156.962,5.70737,0.27201,28.201,0,-51.58
29.8,156.962,5.70737,0.27201,28.201,0,-51.58
29.8,156.881,5.69547,0.271896,28.1896,0,-51.489
29.9,156.881,5.69547,0.271896,28.1896,0,-51.489
29.9,156.796,5.68293,0.271781,28.1781,0,-51.3901
30,156.796,5.68293,0.271781,28.1781,0,-51.3901
30,156.707,5.66977,0.271665,28.1665,0,-51.2833
30.1,156.707,5.66977,0.271665,28.1665,0,-51.2833
30.1,156.613,5.65599,0.271547,28.1547,0,-51.1689
30.2,156.613,5.65599,0.271547,28.1547,0,-51.1689
30.2,156.515,5.6417,0.271427,28.1427,0,-51.0495
30.3,156.515,5.6417,0.271427,28.1427,0,-51.0495
30.3,156.414,5.62692,0.271306,28.1306,0,-50.9239
30.4,156.414,5.62692,0.271306,28.1306,0,-50.9239
30.4,156.309,5.61165,0.271184,28.1184,0,-50.7922
30.5,156.309,5.61165,0.271184,28.1184,0,-50.7922
30.5,156.201,5.59589,0.27106,28.106,0,-50.6543
30.6,156.201,5.59589,0.27106,28.106,0,-50.6543
30.6,156.089,5.57966,0.270935,28.0935,0,-50.5103
30.7,156.089,5.57966,0.270935,28.0935,0,-50.5103
30.7,155.974,5.56295,0.270808,28.0808,0,-50.3604
30.8,155.974,5.56295,0.270808,28.0808,0,-50.3604
30.8,155.855,5.54577,0.270681,28.0681,0,-50.2046
30.9,155.855,5.54577,0.270681,28.0681,0,-50.2046
30.9,155.732,5.52813,0.270552,28.0552,0,-50.043
31,155.732,5.52813,0.270552,28.0552,0,-50.043
31,155.606,5.51004,0.270422,28.0422,0,-49.8757
31.1,155.606,5.51004,0.270422,28.0422,0,-49.8757
31.1,155.477,5.49149,0.27029,28.029,0,-49.7027
31.2,155.477,5.49149,0.27029,28.029,0,-49.7027
31.2,155.345,5.47261,0.270158,28.0158,0,-49.527
31.3,155.345,5.47261,0.270158,28.0158,0,-49.527
31.3,155.21,5.45339,0.270025,28.0024,0,-49.3471
31.4,155.21,5.45339,0.270025,28.0024,0,-49.3471
31.4,155.072,5.43384,0.26989,27.989,0,-49.163
31.5,155.072,5.43384,0.26989,27.989,0,-49.163
31.5,154.932,5.41396,0.269755,27.9755,0,-48.9747
31.6,154.932,5.41396,0.269755,27.9755,0,-48.9747
31.6,154.789,5.39377,0.269619,27.9619,0,-48.7823
31.7,154.789,5.39377,0.269619,27.9619,0,-48.7823
31.7,154.643,5.37326,0.269482,27.9482,0,-48.5858
31.8,154.643,5.37326,0.269482,27.9482,0,-48.5858
31.8,154.495,5.35244,0.269344,27.9344,0,-48.3854
31.9,154.495,5.35244,0.269344,27.9344,0,-48.3854
31.9,154.344,5.33131,0.269205,27.9205,0,-48.1811
32,154.344,5.33131,0.269205,27.9205,0,-48.1811
32,154.191,5.30989,0.269066,27.9066,0,-47.973
32.1,154.191,5.30989,0.269066,27.9066,0,-47.973
32.1,154.034,5.28817,0.268925,27.8925,0,-47.7612
32.2,154.034,5.28817,0.268925,27.8925,0,-47.7612
32.2,153.878,5.26649,0.268785,27.8785,0,-47.5526
32.3,153.878,5.26649,0.268785,27.8785,0,-47.5526
32.3,153.722,5.24486,0.268644,27.8644,0,-47.3443
32.4,153.722,5.24486,0.268644,27.8644,0,-47.3443
32.4,153.565,5.22328,0.268503,27.8503,0,-47.1362
32.5,153.565,5.22328,0.268503,27.8503,0,-47.1362
32.5,153.408,5.20175,0.268362,27.8362,0,-46.9283
32.6,153.408,5.20175,0.268362,27.8362,0,-46.9283
32.6,153.251,5.18026,0.268221,27.8221,0,-46.7206
32.7,153.251,5.18026,0.268221,27.8221,0,-46.7206
32.7,153.094,5.15883,0.26808,27.808,0,-46.5132
32.8,153.094,5.15883,0.26808,27.808,0,-46.5132
32.8,152.936,5.13744,0.267939,27.7939,0,-46.3061
32.9,152.936,5.13744,0.267939,27.7939,0,-46.3061
32.9,152.779,5.11611,0.267798,27.7798,0,-46.0992
33,152.779,5.11611,0.267798,27.7798,0,-46.0992
33,152.621,5.09482,0.267656,27.7656,0,-45.8926
33.1,152.621,5.09482,0.267656,27.7656,0,-45.8926
33.1,152.463,5.0736,0.267515,27.7515,0,-45.6863
33.2,152.463,5.0736,0.267515,27.7515,0,-45.6863
33.2,152.317,5.05399,0.267376,27.7376,0,-45.51
33.3,152.317,5.05399,0.267376,27.7376,0,-45.51
33.3,152.183,5.03599,0.267241,27.7241,0,-45.3505
33.4,152.183,5.03599,0.267241,27.7241,0,-45.3505
33.4,152.06,5.01958,0.267109,27.7109,0,-45.2088
33.5,152.06,5.01958,0.267109,27.7109,0,-45.2088
33.5,151.948,5.00475,0.266979,27.6979,0,-45.0848
33.6,151.948,5.00475,0.266979,27.6979,0,-45.0848
33.6,151.848,4.99148,0.266853,27.6853,0,-44.9783
33.7,151.848,4.99148,0.266853,27.6853,0,-44.9783
33.7,151.76,4.97975,0.266729,27.6729,0,-44.8892
33.8,151.76,4.97975,0.266729,27.6729,0,-44.8892
33.8,151.682,4.96956,0.266609,27.6609,0,-44.8175
33.9,151.682,4.96956,0.266609,27.6609,0,-44.8175
33.9,151.617,4.96089,0.266491,27.6491,0,-44.7629
34,151.617,4.96089,0.266491,27.6491,0,-44.7629
34,151.562,4.95373,0.266376,27.6376,0,-44.7254
34.1,151.562,4.95373,0.266376,27.6376,0,-44.7254
34.1,151.519,4.94807,0.266263,27.6263,0,-44.7048
34.2,151.519,4.94807,0.266263,27.6263,0,-44.7048
34.2,151.494,4.94472,0.266155,27.6155,0,-44.7228
34.3,151.494,4.94472,0.266155,27.6155,0,-44.7228
34.3,151.486,4.94369,0.266052,27.6052,0,-44.7671
34.4,151.486,4.94369,0.266052,27.6052,0,-44.7671
34.4,151.496,4.94497,0.265953,27.5953,0,-44.8379
34.5,151.496,4.94497,0.265953,27.5953,0,-44.8379
34.5,151.523,4.94854,0.265859,27.5859,0,-44.935
34.6,151.523,4.94854,0.265859,27.5859,0,-44.935
34.6,151.568,4.9544,0.265768,27.5769,0,-45.0584
34.7,151.568,4.9544,0.265768,27.5769,0,-45.0584
34.7,151.629,4.96256,0.265683,27.5683,0,-45.2083
34.8,151.629,4.96256,0.265683,27.5683,0,-45.2083
34.8,151.709,4.97301,0.265601,27.5601,0,-45.3848
34.9,151.709,4.97301,0.265601,27.5601,0,-45.3848
34.9,151.805,4.98576,0.265523,27.5523,0,-45.5879
35,151.805,4.98576,0.265523,27.5523,0,-45.5879
35,151.918,5.00081,0.26545,27.545,0,-45.8178
35.1,151.918,5.00081,0.26545,27.545,0,-45.8178
35.1,152.049,5.01817,0.26538,27.538,0,-46.0748
35.2,152.049,5.01817,0.26538,27.538,0,-46.0748
35.2,152.198,5.03802,0.265316,27.5316,0,-46.3707
35.3,152.198,5.03802,0.265316,27.5316,0,-46.3707
35.3,152.365,5.06038,0.265255,27.5255,0,-46.6964
35.4,152.365,5.06038,0.265255,27.5255,0,-46.6964
35.4,152.55,5.08527,0.2652,27.52,0,-47.0522
35.5,152.55,5.08527,0.2652,27.52,0,-47.0522
35.5,152.754,5.1127,0.265148,27.5148,0,-47.4384
35.6,152.754,5.1127,0.265148,27.5148,0,-47.4384
35.6,152.975,5.1427,0.265101,27.5101,0,-47.8555
35.7,152.975,5.1427,0.265101,27.5101,0,-47.8555
35.7,153.215,5.1753,0.265059,27.5059,0,-48.304
35.8,153.215,5.1753,0.265059,27.5059,0,-48.304
35.8,153.472,5.21052,0.265021,27.5021,0,-48.7842
35.9,153.472,5.21052,0.265021,27.5021,0,-48.7842
35.9,153.747,5.2484,0.264987,27.4987,0,-49.2968
36,153.747,5.2484,0.264987,27.4987,0,-49.2968
36,154.04,5.28896,0.264957,27.4957,0,-49.8424
36.1,154.04,5.28896,0.264957,27.4957,0,-49.8424
36.1,154.351,5.33225,0.264931,27.4931,0,-50.4216
36.2,154.351,5.33225,0.264931,27.4931,0,-50.4216
36.2,154.668,5.37666,0.264907,27.4907,0,-51.015
36.3,154.668,5.37666,0.264907,27.4907,0,-51.015
36.3,154.99,5.42221,0.264884,27.4884,0,-51.6242
36.4,154.99,5.42221,0.264884,27.4884,0,-51.6242
36.4,155.319,5.46891,0.264863,27.4863,0,-52.2493
36.5,155.319,5.46891,0.264863,27.4863,0,-52.2493
36.5,155.653,5.51678,0.264842,27.4842,0,-52.8904
36.6,155.653,5.51678,0.264842,27.4842,0,-52.8904
36.6,155.994,5.56584,0.264823,27.4823,0,-53.5476
36.7,155.994,5.56584,0.264823,27.4823,0,-53.5476
36.7,156.34,5.6161,0.264806,27.4806,0,-54.2212
36.8,156.34,5.6161,0.264806,27.4806,0,-54.2212
36.8,156.692,5.66759,0.264789,27.4789,0,-54.9115
36.9,156.692,5.66759,0.264789,27.4789,0,-54.9115
36.9,157.05,5.72031,0.264774,27.4774,0,-55.6187
37,157.05,5.72031,0.264774,27.4774,0,-55.6187
37,157.414,5.77429,0.26476,27.476,0,-56.3431
37.1,157.414,5.77429,0.26476,27.476,0,-56.3431
37.1,157.783,5.82955,0.264747,27.4747,0,-57.0851
37.2,157.783,5.82955,0.264747,27.4747,0,-57.0851
37.2,158.15,5.88486,0.264734,27.4734,0,-57.824
37.3,158.15,5.88486,0.264734,27.4734,0,-57.824
37.3,158.515,5.94021,0.264719,27.4719,0,-58.566
37.4,158.515,5.94021,0.264719,27.4719,0,-58.566
37.4,158.877,5.9956,0.264704,27.4704,0,-59.3109
37.5,158.877,5.9956,0.264704,27.4704,0,-59.3109
37.5,159.237,6.05102,0.264687,27.4687,0,-60.0583
37.6,159.237,6.05102,0.264687,27.4687,0,-60.0583
37.6,159.594,6.10647,0.26467,27.467,0,-60.8083
37.7,159.594,6.10647,0.26467,27.467,0,-60.8083
37.7,159.949,6.16195,0.264651,27.4651,0,-61.5606
37.8,159.949,6.16195,0.264651,27.4651,0,-61.5606
37.8,160.301,6.21745,0.264632,27.4632,0,-62.3153
37.9,160.301,6.21745,0.264632,27.4632,0,-62.3153
37.9,160.651,6.27298,0.264612,27.4612,0,-63.0722
38,160.651,6.27298,0.264612,27.4612,0,-63.0722
38,160.999,6.32852,0.264591,27.4591,0,-63.8312
38.1,160.999,6.32852,0.264591,27.4591,0,-63.8312
38.1,161.345,6.38408,0.264569,27.4569,0,-64.5924
38.2,161.345,6.38408,0.264569,27.4569,0,-64.5924
38.2,161.685,6.43915,0.264545,27.4545,0,-65.3434
38.3,161.685,6.43915,0.264545,27.4545,0,-65.3434
38.3,162.019,6.49372,0.264519,27.4519,0,-66.0901
38.4,162.019,6.49372,0.264519,27.4519,0,-66.0901
38.4,162.349,6.54777,0.264492,27.4492,0,-66.8323
38.5,162.349,6.54777,0.264492,27.4492,0,-66.8323
38.5,162.673,6.60131,0.264462,27.4462,0,-67.5695
38.6,162.673,6.60131,0.264462,27.4462,0,-67.5695
38.6,162.992,6.6543,0.264431,27.4431,0,-68.3018
38.7,162.992,6.6543,0.264431,27.4431,0,-68.3018
38.7,163.305,6.70676,0.264399,27.4398,0,-69.0287
38.8,163.305,6.70676,0.264399,27.4398,0,-69.0287
38.8,163.613,6.75865,0.264364,27.4364,0,-69.7501
38.9,163.613,6.75865,0.264364,27.4364,0,-69.7501
38.9,163.916,6.80998,0.264327,27.4327,0,-70.4659
39,163.916,6.80998,0.264327,27.4327,0,-70.4659
39,164.214,6.86073,0.264289,27.4289,0,-71.1759
39.1,164.214,6.86073,0.264289,27.4289,0,-71.1759
39.1,164.507,6.91089,0.26425,27.4249,0,-71.8798
39.2,164.507,6.91089,0.26425,27.4249,0,-71.8798
39.2,164.794,6.96032,0.264208,27.4208,0,-72.5704
39.3,164.794,6.96032,0.264208,27.4208,0,-72.5704
39.3,165.074,7.00899,0.264163,27.4163,0,-73.2527
39.4,165.074,7.00899,0.264163,27.4163,0,-73.2527
39.4,165.349,7.0569,0.264117,27.4117,0,-73.9264
39.5,165.349,7.0569,0.264117,27.4117,0,-73.9264
39.5,165.618,7.10404,0.264069,27.4069,0,-74.5913
39.6,165.618,7.10404,0.264069,27.4069,0,-74.5913
39.6,165.881,7.15039,0.264019,27.4019,0,-75.2472
39.7,165.881,7.15039,0.264019,27.4019,0,-75.2472
39.7,166.139,7.19595,0.263967,27.3967,0,-75.894
39.8,166.139,7.19595,0.263967,27.3967,0,-75.894
39.8,166.39,7.24069,0.263912,27.3912,0,-76.5314
39.9,166.39,7.24069,0.263912,27.3912,0,-76.5314
39.9,166.636,7.28463,0.263856,27.3856,0,-77.1592
40,166.636,7.28463,0.263856,27.3856,0,-77.1592
40,166.876,7.32773,0.263798,27.3798,0,-77.7773
40.1,166.876,7.32773,0.263798,27.3798,0,-77.7773
40.1,167.11,7.37,0.263737,27.3737,0,-78.3855
40.2,167.11,7.37,0.263737,27.3737,0,-78.3855
40.2,167.339,7.41146,0.263675,27.3675,0,-78.9798
40.3,167.339,7.41146,0.263675,27.3675,0,-78.9798
40.3,167.562,7.4521,0.263611,27.3611,0,-79.5641
40.4,167.562,7.4521,0.263611,27.3611,0,-79.5641
40.4,167.779,7.49191,0.263544,27.3544,0,-80.1382
40.5,167.779,7.49191,0.263544,27.3544,0,-80.1382
40.5,167.992,7.53088,0.263476,27.3476,0,-80.702
40.6,167.992,7.53088,0.263476,27.3476,0,-80.702
40.6,168.198,7.569,0.263405,27.3405,0,-81.2553
40.7,168.198,7.569,0.263405,27.3405,0,-81.2553
40.7,168.4,7.60627,0.263333,27.3333,0,-81.7981
40.8,168.4,7.60627,0.263333,27.3333,0,-81.7981
40.8,168.596,7.64267,0.263258,27.3258,0,-82.3301
40.9,168.596,7.64267,0.263258,27.3258,0,-82.3301
40.9,168.786,7.67821,0.263182,27.3182,0,-82.8513
41,168.786,7.67821,0.263182,27.3182,0,-82.8513
41,168.971,7.71287,0.263103,27.3103,0,-83.3615
41.1,168.971,7.71287,0.263103,27.3103,0,-83.3615
41.1,169.151,7.74665,0.263023,27.3023,0,-83.8606
41.2,169.151,7.74665,0.263023,27.3023,0,-83.8606
41.2,169.326,7.77965,0.26294,27.294,0,-84.3469
41.3,169.326,7.77965,0.26294,27.294,0,-84.3469
41.3,169.496,7.81188,0.262856,27.2856,0,-84.8231
41.4,169.496,7.81188,0.262856,27.2856,0,-84.8231
41.4,169.662,7.84331,0.26277,27.277,0,-85.2892
41.5,169.662,7.84331,0.26277,27.277,0,-85.2892
41.5,169.823,7.87396,0.262682,27.2682,0,-85.7451
41.6,169.823,7.87396,0.262682,27.2682,0,-85.7451
41.6,169.979,7.90381,0.262593,27.2593,0,-86.1907
41.7,169.979,7.90381,0.262593,27.2593,0,-86.1907
41.7,170.131,7.93287,0.262501,27.2501,0,-86.6259
41.8,170.131,7.93287,0.262501,27.2501,0,-86.6259
41.8,170.278,7.96111,0.262408,27.2408,0,-87.0508
41.9,170.278,7.96111,0.262408,27.2408,0,-87.0508
41.9,170.421,7.98855,0.262313,27.2313,0,-87.465
42,170.421,7.98855,0.262313,27.2313,0,-87.465
42,170.559,8.01518,0.262216,27.2216,0,-87.8687
42.1,170.559,8.01518,0.262216,27.2216,0,-87.8687
42.1,170.692,8.04098,0.262117,27.2117,0,-88.2617
42.2,170.692,8.04098,0.262117,27.2117,0,-88.2617
42.2,170.821,8.06612,0.262017,27.2017,0,-88.6439
42.3,170.821,8.06612,0.262017,27.2017,0,-88.6439
42.3,170.947,8.09057,0.261915,27.1915,0,-89.0171
42.4,170.947,8.09057,0.261915,27.1915,0,-89.0171
42.4,171.069,8.11435,0.261811,27.1811,0,-89.3811
42.5,171.069,8.11435,0.261811,27.1811,0,-89.3811
42.5,171.187,8.13744,0.261706,27.1706,0,-89.736
42.6,171.187,8.13744,0.261706,27.1706,0,-89.736
42.6,171.301,8.15984,0.261599,27.1599,0,-90.0818
42.7,171.301,8.15984,0.261599,27.1599,0,-90.0818
42.7,171.412,8.18156,0.261491,27.1491,0,-90.4184
42.8,171.412,8.18156,0.261491,27.1491,0,-90.4184
42.8,171.519,8.20258,0.261381,27.1381,0,-90.7457
42.9,171.519,8.20258,0.261381,27.1381,0,-90.7457
42.9,171.622,8.22292,0.261269,27.1269,0,-91.0637
43,171.622,8.22292,0.261269,27.1269,0,-91.0637
43,171.722,8.24256,0.261156,27.1156,0,-91.3725
43.1,171.722,8.24256,0.261156,27.1156,0,-91.3725
43.1,171.817,8.2615,0.261042,27.1042,0,-91.6719
43.2,171.817,8.2615,0.261042,27.1042,0,-91.6719
43.2,171.91,8.27989,0.260926,27.0926,0,-91.9628
43.3,171.91,8.27989,0.260926,27.0926,0,-91.9628
43.3,172,8.29773,0.260809,27.0809,0,-92.2462
43.4,172,8.29773,0.260809,27.0809,0,-92.2462
43.4,172.087,8.31501,0.26069,27.069,0,-92.522
43.5,172.087,8.31501,0.26069,27.069,0,-92.522
43.5,172.171,8.33174,0.26057,27.057,0,-92.7901
43.6,172.171,8.33174,0.26057,27.057,0,-92.7901
43.6,172.252,8.34791,0.260449,27.0449,0,-93.0507
43.7,172.252,8.34791,0.260449,27.0449,0,-93.0507
43.7,172.33,8.36353,0.260326,27.0326,0,-93.3036
43.8,172.33,8.36353,0.260326,27.0326,0,-93.3036
43.8,172.405,8.37859,0.260202,27.0202,0,-93.5489
43.9,172.405,8.37859,0.260202,27.0202,0,-93.5489
43.9,172.478,8.39309,0.260077,27.0077,0,-93.7865
44,172.478,8.39309,0.260077,27.0077,0,-93.7865
44,172.547,8.40703,0.25995,26.995,0,-94.0165
44.1,172.547,8.40703,0.25995,26.995,0,-94.0165
44.1,172.614,8.42042,0.259822,26.9822,0,-94.2388
44.2,172.614,8.42042,0.259822,26.9822,0,-94.2388
44.2,172.678,8.43337,0.259693,26.9693,0,-94.455
44.3,172.678,8.43337,0.259693,26.9693,0,-94.455
44.3,172.74,8.4459,0.259563,26.9563,0,-94.6652
44.4,172.74,8.4459,0.259563,26.9563,0,-94.6652
44.4,172.8,8.458,0.259432,26.9432,0,-94.8693
44.5,172.8,8.458,0.259432,26.9432,0,-94.8693
44.5,172.858,8.46966,0.2593,26.93,0,-95.0674
44.6,172.858,8.46966,0.2593,26.93,0,-95.0674
