"time","Main.heatCapacitor.T","Main.TAmb","Main.TDif","outputs[1]","outputs[2]","internal time","ControlledTemperature_r(2)","Main.heatingResistor.heatPort.Q_flow","Main.idealSwitch.p.i","Main.idealSwitch.s","Main.idealSwitch.v","Main.onOffController.y","ControlledTemperature_r(10)","ControlledTemperature_r(11)","ControlledTemperature_r(12)","ControlledTemperature_r(13)","ControlledTemperature_r(16)","ControlledTemperature_r(17)","ControlledTemperature_r(18)","ControlledTemperature_r(19)","ControlledTemperature_r(20)","ControlledTemperature_r(21)","ControlledTemperature_r(22)","ControlledTemperature_r(23)","ControlledTemperature_r(24)","ControlledTemperature_r(25)","ControlledTemperature_r(26)","ControlledTemperature_r(27)","ControlledTemperature_r(28)","ControlledTemperature_r(29)","ControlledTemperature_r(30)","ControlledTemperature_r(31)","_HiddenStates.der(x[0])"
1.508188876,298.5053418,293.15,2,25,25.35534185,1.508188876,-0.5355340827,-1.020792884e-007,9.998979103e-005,9.998979103,9.998979103,0,1,1,0,1,-0.5355340827,298.5053418,25,-1.020792884e-007,9.998979103e-005,9.998979103,9.998979103,25.35534185,0,1,1,0,1,0.2459055622,0.8114763905,-0.004961895836,-0.5355340827
1.528228956,298.4946184,293.15,2,25,25.34461843,1.528228956,-0.534461741,-1.020750848e-007,9.998979145e-005,9.998979145,9.998979145,0,1,1,0,1,-0.534461741,298.4946184,25,-1.020750848e-007,9.998979145e-005,9.998979145,9.998979145,25.34461843,0,1,1,0,1,0.2358855221,0.8089713805,-0.004922637491,-0.534461741
1.548269036,298.4839167,293.15,2,25,25.33391671,1.548269036,-0.5333915691,-1.020708898e-007,9.998979187e-005,9.998979187,9.998979187,0,1,1,0,1,-0.5333915691,298.4839167,25,-1.020708898e-007,9.998979187e-005,9.998979187,9.998979187,25.33391671,0,1,1,0,1,0.225865482,0.8064663705,-0.004883458583,-0.5333915691
1.568309116,298.4732367,293.15,2,25,25.32323669,1.568309116,-0.5323235671,-1.020667033e-007,9.998979229e-005,9.998979229,9.998979229,0,1,1,0,1,-0.5323235671,298.4732367,25,-1.020667033e-007,9.998979229e-005,9.998979229,9.998979229,25.32323669,0,1,1,0,1,0.2158454419,0.8039613605,-0.004844359113,-0.5323235671
1.588349196,298.4625784,293.15,2,25,25.31257837,1.588349196,-0.5312577349,-1.020625252e-007,9.998979271e-005,9.998979271,9.998979271,0,1,1,0,1,-0.5312577349,298.4625784,25,-1.020625252e-007,9.998979271e-005,9.998979271,9.998979271,25.31257837,0,1,1,0,1,0.2058254019,0.8014563505,-0.004805339081,-0.5312577349
1.608389276,298.4519417,293.15,2,25,25.30194175,1.608389276,-0.5301940726,-1.020583557e-007,9.998979312e-005,9.998979312,9.998979312,0,1,1,0,1,-0.5301940726,298.4519417,25,-1.020583557e-007,9.998979312e-005,9.998979312,9.998979312,25.30194175,0,1,1,0,1,0.1958053618,0.7989513404,-0.004766398486,-0.5301940726
1.628429357,298.4413268,293.15,2,25,25.29132682,1.628429357,-0.5291325801,-1.020541947e-007,9.998979354e-005,9.998979354,9.998979354,0,1,1,0,1,-0.5291325801,298.4413268,25,-1.020541947e-007,9.998979354e-005,9.998979354,9.998979354,25.29132682,0,1,1,0,1,0.1857853217,0.7964463304,-0.00472753733,-0.5291325801
1.648469437,298.4307323,293.15,2,25,25.28073233,1.648469437,-0.5280731305,-1.020500417e-007,9.998979395e-005,9.998979395,9.998979395,0,1,1,0,1,-0.5280731305,298.4307323,25,-1.020500417e-007,9.998979395e-005,9.998979395,9.998979395,25.28073233,0,1,1,0,1,0.1757652816,0.7939413204,-0.004688750964,-0.5280731305
1.668509517,298.4201575,293.15,2,25,25.27015745,1.668509517,-0.5270156433,-1.020458964e-007,9.998979437e-005,9.998979437,9.998979437,0,1,1,0,1,-0.5270156433,298.4201575,25,-1.020458964e-007,9.998979437e-005,9.998979437,9.998979437,25.27015745,0,1,1,0,1,0.1657452415,0.7914363104,-0.004650036441,-0.5270156433
1.688549597,298.4096037,293.15,2,25,25.25960368,1.688549597,-0.5259602658,-1.020417593e-007,9.998979478e-005,9.998979478,9.998979478,0,1,1,0,1,-0.5259602658,298.4096037,25,-1.020417593e-007,9.998979478e-005,9.998979478,9.998979478,25.25960368,0,1,1,0,1,0.1557252015,0.7889313004,-0.004611399154,-0.5259602658
1.708589677,298.399071,293.15,2,25,25.24907098,1.708589677,-0.5249069963,-1.020376305e-007,9.99897952e-005,9.99897952,9.99897952,0,1,1,0,1,-0.5249069963,298.399071,25,-1.020376305e-007,9.99897952e-005,9.99897952,9.99897952,25.24907098,0,1,1,0,1,0.1457051614,0.7864262903,-0.004572839039,-0.5249069963
1.728629757,298.3885594,293.15,2,25,25.23855935,1.728629757,-0.523855833,-1.0203351e-007,9.998979561e-005,9.998979561,9.998979561,0,1,1,0,1,-0.523855833,298.3885594,25,-1.0203351e-007,9.998979561e-005,9.998979561,9.998979561,25.23855935,0,1,1,0,1,0.1356851213,0.7839212803,-0.004534356032,-0.523855833
1.748669838,298.3780688,293.15,2,25,25.22806876,1.748669838,-0.5228067741,-1.020293977e-007,9.998979602e-005,9.998979602,9.998979602,0,1,1,0,1,-0.5228067741,298.3780688,25,-1.020293977e-007,9.998979602e-005,9.998979602,9.998979602,25.22806876,0,1,1,0,1,0.1256650812,0.7814162703,-0.00449595007,-0.5228067741
1.768709918,298.3675992,293.15,2,25,25.2175992,1.768709918,-0.521759818,-1.020252937e-007,9.998979643e-005,9.998979643,9.998979643,0,1,1,0,1,-0.521759818,298.3675992,25,-1.020252937e-007,9.998979643e-005,9.998979643,9.998979643,25.2175992,0,1,1,0,1,0.1156450411,0.7789112603,-0.004457621088,-0.521759818
1.788749998,298.3571506,293.15,2,25,25.20715065,1.788749998,-0.5207149628,-1.020211979e-007,9.998979684e-005,9.998979684,9.998979684,0,1,1,0,1,-0.5207149628,298.3571506,25,-1.020211979e-007,9.998979684e-005,9.998979684,9.998979684,25.20715065,0,1,1,0,1,0.1056250011,0.7764062503,-0.004419369022,-0.5207149628
1.808790078,298.3467231,293.15,2,25,25.19672309,1.808790078,-0.5196722068,-1.020171103e-007,9.998979725e-005,9.998979725,9.998979725,0,1,1,0,1,-0.5196722068,298.3467231,25,-1.020171103e-007,9.998979725e-005,9.998979725,9.998979725,25.19672309,0,1,1,0,1,0.09560496098,0.7739012402,-0.004381193808,-0.5196722068
1.828830158,298.3363165,293.15,2,25,25.1863165,1.828830158,-0.5186315483,-1.02013031e-007,9.998979766e-005,9.998979766,9.998979766,0,1,1,0,1,-0.5186315483,298.3363165,25,-1.02013031e-007,9.998979766e-005,9.998979766,9.998979766,25.1863165,0,1,1,0,1,0.0855849209,0.7713962302,-0.004343095382,-0.5186315483
1.848870238,298.3259309,293.15,2,25,25.17593088,1.848870238,-0.5175929856,-1.020089598e-007,9.998979806e-005,9.998979806,9.998979806,0,1,1,0,1,-0.5175929856,298.3259309,25,-1.020089598e-007,9.998979806e-005,9.998979806,9.998979806,25.17593088,0,1,1,0,1,0.07556488082,0.7688912202,-0.00430507368,-0.5175929856
1.868910319,298.3155662,293.15,2,25,25.16556619,1.868910319,-0.5165565168,-1.020048969e-007,9.998979847e-005,9.998979847,9.998979847,0,1,1,0,1,-0.5165565168,298.3155662,25,-1.020048969e-007,9.998979847e-005,9.998979847,9.998979847,25.16556619,0,1,1,0,1,0.06554484074,0.7663862102,-0.004267128639,-0.5165565168
1.888950399,298.3052224,293.15,2,25,25.15522242,1.888950399,-0.5155221402,-1.020008422e-007,9.998979888e-005,9.998979888,9.998979888,0,1,1,0,1,-0.5155221402,298.3052224,25,-1.020008422e-007,9.998979888e-005,9.998979888,9.998979888,25.15522242,0,1,1,0,1,0.05552480066,0.7638812002,-0.004229260194,-0.5155221402
1.908990479,298.2948996,293.15,2,25,25.14489956,1.908990479,-0.5144898541,-1.019967957e-007,9.998979928e-005,9.998979928,9.998979928,0,1,1,0,1,-0.5144898541,298.2948996,25,-1.019967957e-007,9.998979928e-005,9.998979928,9.998979928,25.14489956,0,1,1,0,1,0.04550476057,0.7613761901,-0.004191468281,-0.5144898541
1.929030559,298.2845976,293.15,2,25,25.13459759,1.929030559,-0.5134596567,-1.019927573e-007,9.998979968e-005,9.998979968,9.998979968,0,1,1,0,1,-0.5134596567,298.2845976,25,-1.019927573e-007,9.998979968e-005,9.998979968,9.998979968,25.13459759,0,1,1,0,1,0.03548472049,0.7588711801,-0.004153752836,-0.5134596567
1.949070639,298.2743165,293.15,2,25,25.12431648,1.949070639,-0.5124315463,-1.019887272e-007,9.998980009e-005,9.998980009,9.998980009,0,1,1,0,1,-0.5124315463,298.2743165,25,-1.019887272e-007,9.998980009e-005,9.998980009,9.998980009,25.12431648,0,1,1,0,1,0.02546468041,0.7563661701,-0.004116113795,-0.5124315463
1.969110719,298.2640562,293.15,2,25,25.11405623,1.969110719,-0.5114055212,-1.019847052e-007,9.998980049e-005,9.998980049,9.998980049,0,1,1,0,1,-0.5114055212,298.2640562,25,-1.019847052e-007,9.998980049e-005,9.998980049,9.998980049,25.11405623,0,1,1,0,1,0.01544464033,0.7538611601,-0.004078551095,-0.5114055212
1.989150799,298.2538168,293.15,2,25,25.10381681,1.989150799,-0.5103815795,-1.019806914e-007,9.998980089e-005,9.998980089,9.998980089,0,1,1,0,1,-0.5103815795,298.2538168,25,-1.019806914e-007,9.998980089e-005,9.998980089,9.998980089,25.10381681,0,1,1,0,1,0.005424600254,0.7513561501,-0.00404106467,-0.5103815795
2,298.2482821,293.15,2,25,25.09828214,2,-0.5098281116,-1.019785218e-007,9.998980111e-005,9.998980111,9.998980111,0,1,1,0,1,-0.5098281116,298.2482821,25,-1.019785218e-007,9.998980111e-005,9.998980111,9.998980111,25.09828214,0,1,1,0,1,0,0.75,-0.004020802256,-0.5098281116
2.02004008,298.2380748,293.15,2,25.08350033,25.0880748,2.02004008,-0.508807378,-1.019745205e-007,9.998980151e-005,9.998980151,9.998980151,0,0,1,0,1,-0.508807378,298.2380748,25.08350033,-1.019745205e-007,9.998980151e-005,9.998980151,9.998980151,25.0880748,0,0,1,0,1,-0.01002004008,0.74749499,-0.003677739211,-0.508807378
2.04008016,298.2278883,293.15,2,25.16700067,25.07788825,2.04008016,-0.5077887233,-1.019705274e-007,9.998980191e-005,9.998980191,9.998980191,0,0,1,0,1,-0.5077887233,298.2278883,25.16700067,-1.019705274e-007,9.998980191e-005,9.998980191,9.998980191,25.07788825,0,0,1,0,1,-0.02004008016,0.74498998,-0.003334752279,-0.5077887233
2.06012024,298.3976844,293.15,2,25.250501,25.24768439,2.06012024,9.273570435,-9.798338874,0.9798348475,0.9798348475,9.798348475e-006,1,0,1,0,1,9.273570435,298.3976844,25.250501,-9.798338874,0.9798348475,0.9798348475,9.798348475e-006,25.24768439,1,0,1,0,1,-0.03006012024,0.7424849699,-0.003650680546,9.273570435
2.080160321,298.5832582,293.15,2,25.33400134,25.43325819,2.080160321,9.248031184,-9.791357003,0.979136659,0.979136659,9.79136659e-006,1,0,1,0,1,9.248031184,298.5832582,25.33400134,-9.791357003,0.979136659,0.979136659,9.79136659e-006,25.43325819,1,0,1,0,1,-0.04008016032,0.7399799599,-0.004024370693,9.248031184
2.100200401,298.768333,293.15,2,25.41750167,25.61833303,2.100200401,9.222570505,-9.784403807,0.9784413381,0.9784413381,9.784413381e-006,1,0,1,0,1,9.222570505,298.768333,25.41750167,-9.784403807,0.9784413381,0.9784413381,9.784413381e-006,25.61833303,1,0,1,0,1,-0.0501002004,0.7374749499,-0.004396234143,9.222570505
2.120240481,298.9528998,293.15,2,25.501002,25.80289976,2.120240481,9.197189553,-9.777479529,0.9777489089,0.9777489089,9.777489089e-006,1,0,1,0,1,9.197189553,298.9528998,25.501002,-9.777479529,0.9777489089,0.9777489089,9.777489089e-006,25.80289976,1,0,1,0,1,-0.06012024048,0.7349699399,-0.004766237439,9.197189553
2.140280561,299.1369593,293.15,2,25.58450234,25.98695928,2.140280561,9.171888105,-9.770584033,0.9770593579,0.9770593579,9.770593579e-006,1,0,1,0,1,9.171888105,299.1369593,25.58450234,-9.770584033,0.9770593579,0.9770593579,9.770593579e-006,25.98695928,1,0,1,0,1,-0.07014028056,0.7324649299,-0.00513438381,9.171888105
2.160320641,299.3205177,293.15,2,25.66800267,26.1705177,2.160320641,9.146665218,-9.763716988,0.9763726521,0.9763726521,9.763726521e-006,1,0,1,0,1,9.146665218,299.3205177,25.66800267,-9.763716988,0.9763726521,0.9763726521,9.763726521e-006,26.1705177,1,0,1,0,1,-0.08016032064,0.7299599198,-0.005500695691,9.146665218
2.180360721,299.503575,293.15,2,25.75150301,26.35357497,2.180360721,9.121520802,-9.756878299,0.9756887819,0.9756887819,9.756887819e-006,1,0,1,0,1,9.121520802,299.503575,25.75150301,-9.756878299,0.9756887819,0.9756887819,9.756887819e-006,26.35357497,1,0,1,0,1,-0.09018036072,0.7274549098,-0.005865172854,9.121520802
2.200400802,299.6861284,293.15,2,25.83500334,26.53612845,2.200400802,9.09645512,-9.750067964,0.9750077471,0.9750077471,9.750077471e-006,1,0,1,0,1,9.09645512,299.6861284,25.83500334,-9.750067964,0.9750077471,0.9750077471,9.750077471e-006,26.53612845,1,0,1,0,1,-0.1002004008,0.7249498998,-0.006227805623,9.09645512
2.220440882,299.8681781,293.15,2,25.91850367,26.71817812,2.220440882,9.071468073,-9.743285886,0.9743295379,0.9743295379,9.743295379e-006,1,0,1,0,1,9.071468073,299.8681781,25.91850367,-9.743285886,0.9743295379,0.9743295379,9.743295379e-006,26.71817812,1,0,1,0,1,-0.1102204409,0.7224448898,-0.006588593999,9.071468073
2.240480962,300.049724,293.15,2,26.00200401,26.89972401,2.240480962,9.046559564,-9.736531965,0.9736541445,0.9736541445,9.736541445e-006,1,0,1,0,1,9.046559564,300.049724,26.00200401,-9.736531965,0.9736541445,0.9736541445,9.736541445e-006,26.89972401,1,0,1,0,1,-0.120240481,0.7199398798,-0.006947537982,9.046559564
2.260521042,300.0432895,293.15,2,26.08550434,26.89328947,2.260521042,-0.6893288443,-1.026821581e-007,9.998973073e-005,9.998973073,9.998973073,0,0,1,0,1,-0.6893288443,300.0432895,26.08550434,-1.026821581e-007,9.998973073e-005,9.998973073,9.998973073,26.89328947,0,0,1,0,1,-0.130260521,0.7174348697,-0.006618287123,-0.6893288443
2.262650048,300.0418229,293.15,2,26.0943752,26.89182285,2.262650048,-0.6891821825,-1.026815832e-007,9.998973079e-005,9.998973079,9.998973079,0,0,1,0,1,-0.6891821825,300.0418229,26.0943752,-1.026815832e-007,9.998973079e-005,9.998973079,9.998973079,26.89182285,0,0,1,0,1,-0.1313250242,0.7171687439,-0.006580441699,-0.6891821825
2.282690129,300.0280336,293.15,2,26.17787554,26.87803357,2.282690129,-0.6878032547,-1.026761779e-007,9.998973133e-005,9.998973133,9.998973133,0,0,1,0,1,-0.6878032547,300.0280336,26.17787554,-1.026761779e-007,9.998973133e-005,9.998973133,9.998973133,26.87803357,0,0,1,0,1,-0.1413450643,0.7146637339,-0.006224265195,-0.6878032547
2.302730209,300.0142712,293.15,2,26.26137587,26.86427121,2.302730209,-0.6864270187,-1.026707831e-007,9.998973187e-005,9.998973187,9.998973187,0,0,1,0,1,-0.6864270187,300.0142712,26.26137587,-1.026707831e-007,9.998973187e-005,9.998973187,9.998973187,26.86427121,0,0,1,0,1,-0.1513651044,0.7121587239,-0.005868187238,-0.6864270187
2.322770289,300.0005414,293.15,2,26.3448762,26.85054141,2.322770289,-0.6850540381,-1.02665401e-007,9.998973241e-005,9.998973241,9.998973241,0,0,1,0,1,-0.6850540381,300.0005414,26.3448762,-1.02665401e-007,9.998973241e-005,9.998973241,9.998973241,26.85054141,0,0,1,0,1,-0.1613851445,0.7096537139,-0.005512228458,-0.6850540381
2.342810369,299.9868309,293.15,2,26.42837654,26.83683091,2.342810369,-0.6836829887,-1.026600266e-007,9.998973294e-005,9.998973294,9.998973294,0,0,1,0,1,-0.6836829887,299.9868309,26.42837654,-1.026600266e-007,9.998973294e-005,9.998973294,9.998973294,26.83683091,0,0,1,0,1,-0.1714051846,0.7071487039,-0.005156340382,-0.6836829887
2.362850449,299.9731475,293.15,2,26.51187687,26.82314749,2.362850449,-0.6823146465,-1.026546627e-007,9.998973348e-005,9.998973348,9.998973348,0,0,1,0,1,-0.6823146465,299.9731475,26.51187687,-1.026546627e-007,9.998973348e-005,9.998973348,9.998973348,26.82314749,0,0,1,0,1,-0.1814252246,0.7046436938,-0.004800551417,-0.6823146465
2.382890529,299.9594888,293.15,2,26.59537721,26.80948885,2.382890529,-0.6809487823,-1.026493086e-007,9.998973402e-005,9.998973402,9.998973402,0,0,1,0,1,-0.6809487823,299.9594888,26.59537721,-1.026493086e-007,9.998973402e-005,9.998973402,9.998973402,26.80948885,0,0,1,0,1,-0.1914452647,0.7021386838,-0.004444853169,-0.6809487823
2.40293061,299.9458574,293.15,2,26.67887754,26.79585739,2.40293061,-0.6795856359,-1.026439651e-007,9.998973455e-005,9.998973455,9.998973455,0,0,1,0,1,-0.6795856359,299.9458574,26.67887754,-1.026439651e-007,9.998973455e-005,9.998973455,9.998973455,26.79585739,0,0,1,0,1,-0.2014653048,0.6996336738,-0.004089254423,-0.6795856359
2.42297069,299.9322524,293.15,2,26.76237787,26.78225245,2.42297069,-0.6782251423,-1.026386321e-007,9.998973508e-005,9.998973508,9.998973508,0,0,1,0,1,-0.6782251423,299.9322524,26.76237787,-1.026386321e-007,9.998973508e-005,9.998973508,9.998973508,26.78225245,0,0,1,0,1,-0.2114853449,0.6971286638,-0.003733752793,-0.6782251423
2.44301077,299.9186747,293.15,2,26.84587821,26.76867467,2.44301077,-0.6768673639,-1.026333096e-007,9.998973562e-005,9.998973562,9.998973562,0,0,1,0,1,-0.6768673639,299.9186747,26.84587821,-1.026333096e-007,9.998973562e-005,9.998973562,9.998973562,26.76867467,0,0,1,0,1,-0.221505385,0.6946236538,-0.003378350567,-0.6768673639
2.46305085,299.9051239,293.15,2,26.92937854,26.75512387,2.46305085,-0.6755122848,-1.026279978e-007,9.998973615e-005,9.998973615,9.998973615,0,0,1,0,1,-0.6755122848,299.9051239,26.92937854,-1.026279978e-007,9.998973615e-005,9.998973615,9.998973615,26.75512387,0,0,1,0,1,-0.231525425,0.6921186437,-0.003023047164,-0.6755122848
2.48309093,299.8916002,293.15,2,27.01287888,26.74160017,2.48309093,-0.6741599142,-1.026226965e-007,9.998973668e-005,9.998973668,9.998973668,0,0,1,0,1,-0.6741599142,299.8916002,27.01287888,-1.026226965e-007,9.998973668e-005,9.998973668,9.998973668,26.74160017,0,0,1,0,1,-0.2415454651,0.6896136337,-0.002667842915,-0.6741599142
2.50313101,299.8781035,293.15,2,27.09637921,26.72810346,2.50313101,-0.6728102432,-1.026174059e-007,9.998973721e-005,9.998973721,9.998973721,0,0,1,0,1,-0.6728102432,299.8781035,27.09637921,-1.026174059e-007,9.998973721e-005,9.998973721,9.998973721,26.72810346,0,0,1,0,1,-0.2515655052,0.6871086237,-0.002312737499,-0.6728102432
2.523171091,299.8646337,293.15,2,27.17987954,26.71463374,2.523171091,-0.6714632718,-1.026121258e-007,9.998973773e-005,9.998973773,9.998973773,0,0,1,0,1,-0.6714632718,299.8646337,27.17987954,-1.026121258e-007,9.998973773e-005,9.998973773,9.998973773,26.71463374,0,0,1,0,1,-0.2615855453,0.6846036137,-0.001957730916,-0.6714632718
2.543211171,299.8974308,293.15,2,27.26337988,26.74743078,2.543211171,9.067453909,-9.742196987,0.9742206478,0.9742206478,9.742206478e-006,1,0,1,0,1,9.067453909,299.8974308,27.26337988,-9.742196987,0.9742206478,0.9742206478,9.742206478e-006,26.74743078,1,0,1,0,1,-0.2716055854,0.6820986037,-0.00177210655,9.067453909
2.563251251,300.07886,293.15,2,27.34688021,26.92886,2.563251251,9.042562912,-9.735448911,0.9735458389,0.9735458389,9.735458389e-006,1,0,1,0,1,9.042562912,300.07886,27.34688021,-9.735448911,0.9735458389,0.9735458389,9.735458389e-006,26.92886,1,0,1,0,1,-0.2816256254,0.6795935936,-0.002130623415,9.042562912
2.583291331,300.2598177,293.15,2,27.43038055,27.10981772,2.583291331,9.017745906,-9.728727678,0.9728737143,0.9728737143,9.728737143e-006,1,0,1,0,1,9.017745906,300.2598177,27.43038055,-9.728727678,0.9728737143,0.9728737143,9.728737143e-006,27.10981772,1,0,1,0,1,-0.2916456655,0.6770885836,-0.00248741416,9.017745906
2.603331411,300.4402852,293.15,2,27.51388088,27.2902852,2.603331411,8.99300537,-9.72203389,0.9722043342,0.9722043342,9.722043342e-006,1,0,1,0,1,8.99300537,300.4402852,27.51388088,-9.72203389,0.9722043342,0.9722043342,9.722043342e-006,27.2902852,1,0,1,0,1,-0.3016657056,0.6745835736,-0.002842410101,8.99300537
2.623371491,300.6202589,293.15,2,27.59738121,27.47025895,2.623371491,8.968341688,-9.715367583,0.9715377021,0.9715377021,9.715377021e-006,1,0,1,0,1,8.968341688,300.6202589,27.59738121,-9.715367583,0.9715377021,0.9715377021,9.715377021e-006,27.47025895,1,0,1,0,1,-0.3116857457,0.6720785636,-0.003195598513,8.968341688
2.643411572,300.7997394,293.15,2,27.68088155,27.64973937,2.643411572,8.943754709,-9.708728646,0.9708738072,0.9708738072,9.708738072e-006,1,0,1,0,1,8.943754709,300.7997394,27.68088155,-9.708728646,0.9708738072,0.9708738072,9.708738072e-006,27.64973937,1,0,1,0,1,-0.3217057858,0.6695735536,-0.003546980867,8.943754709
2.663451652,300.9787352,293.15,2,27.76438188,27.82873515,2.663451652,8.919243152,-9.702116667,0.970212608,0.970212608,9.70212608e-006,1,0,1,0,1,8.919243152,300.9787352,27.76438188,-9.702116667,0.970212608,0.970212608,9.70212608e-006,27.82873515,1,0,1,0,1,-0.3317258258,0.6670685435,-0.003896588941,8.919243152
2.673260533,301.0661688,293.15,2,27.80525222,27.91616882,2.673260533,8.907273319,-9.698890201,0.9698899608,0.9698899608,9.698899608e-006,1,0,1,0,1,8.907273319,301.0661688,27.80525222,-9.698890201,0.9698899608,0.9698899608,9.698899608e-006,27.91616882,1,0,1,0,1,-0.3366302665,0.6658424334,-0.004067056935,8.907273319
2.693300613,301.2444357,293.15,2,27.88875255,28.09443572,2.693300613,8.882874891,-9.692318463,0.9692327857,0.9692327857,9.692327857e-006,1,0,1,0,1,8.882874891,301.2444357,27.88875255,-9.692318463,0.9692327857,0.9692327857,9.692327857e-006,28.09443572,1,0,1,0,1,-0.3466503066,0.6633374234,-0.004413996579,8.882874891
2.713340693,301.4222127,293.15,2,27.97225289,28.27221269,2.713340693,8.858552381,-9.685773649,0.9685783031,0.9685783031,9.685783031e-006,1,0,1,0,1,8.858552381,301.4222127,27.97225289,-9.685773649,0.9685783031,0.9685783031,9.685783031e-006,28.27221269,1,0,1,0,1,-0.3566703466,0.6608324133,-0.004759142585,8.858552381
2.733380773,301.5994997,293.15,2,28.05575322,28.44949972,2.733380773,8.834305697,-9.679255669,0.9679265038,0.9679265038,9.679265038e-006,1,0,1,0,1,8.834305697,301.5994997,28.05575322,-9.679255669,0.9679265038,0.9679265038,9.679265038e-006,28.44949972,1,0,1,0,1,-0.3666903867,0.6583274033,-0.005102494954,8.834305697
2.753420854,301.7763069,293.15,2,28.13925356,28.62630685,2.753420854,8.810133378,-9.672764063,0.9672773419,0.9672773419,9.672773419e-006,1,0,1,0,1,8.810133378,301.7763069,28.13925356,-9.672764063,0.9672773419,0.9672773419,9.672773419e-006,28.62630685,1,0,1,0,1,-0.3767104268,0.6558223933,-0.005444090406,8.810133378
2.773460934,301.9526348,293.15,2,28.22275389,28.80263475,2.773460934,8.786035243,-9.666298718,0.9666308062,0.9666308062,9.666308062e-006,1,0,1,0,1,8.786035243,301.9526348,28.22275389,-9.666298718,0.9666308062,0.9666308062,9.666308062e-006,28.80263475,1,0,1,0,1,-0.3867304669,0.6533173833,-0.005783931408,8.786035243
2.793501014,302.1284786,293.15,2,28.30625422,28.97847864,2.793501014,8.762011859,-9.659859723,0.9659869054,0.9659869054,9.659869054e-006,1,0,1,0,1,8.762011859,302.1284786,28.30625422,-9.659859723,0.9659869054,0.9659869054,9.659869054e-006,28.97847864,1,0,1,0,1,-0.396750507,0.6508123733,-0.006122000419,8.762011859
2.813541094,302.3038385,293.15,2,28.38975456,29.1538385,2.813541094,8.738063138,-9.653446988,0.9653456307,0.9653456307,9.653456307e-006,1,0,1,0,1,8.738063138,302.3038385,28.38975456,-9.653446988,0.9653456307,0.9653456307,9.653456307e-006,29.1538385,1,0,1,0,1,-0.406770547,0.6483073632,-0.006458297437,8.738063138
2.833581174,302.4787143,293.15,2,28.47325489,29.32871435,2.833581174,8.714188992,-9.647060427,0.9647069734,0.9647069734,9.647069734e-006,1,0,1,0,1,8.714188992,302.4787143,28.47325489,-9.647060427,0.9647069734,0.9647069734,9.647069734e-006,29.32871435,1,0,1,0,1,-0.4167905871,0.6458023532,-0.006792822465,8.714188992
2.853621254,302.4837875,293.15,2,28.55675523,29.33378746,2.853621254,-0.9333786424,-1.036388212e-007,9.998963504e-005,9.998963504,9.998963504,0,0,1,0,1,-0.9333786424,302.4837875,28.55675523,-1.036388212e-007,9.998963504e-005,9.998963504,9.998963504,29.33378746,0,0,1,0,1,-0.4268106272,0.6432973432,-0.006505701019,-0.9333786424
2.873661335,302.4651109,293.15,2,28.64025556,29.31511089,2.873661335,-0.9315109859,-1.036315001e-007,9.998963578e-005,9.998963578,9.998963578,0,0,1,0,1,-0.9315109859,302.4651109,28.64025556,-1.036315001e-007,9.998963578e-005,9.998963578,9.998963578,29.31511089,0,0,1,0,1,-0.4368306673,0.6407923332,-0.006131632196,-0.9315109859
2.893701415,302.4464723,293.15,2,28.72375589,29.29647227,2.893701415,-0.9296471231,-1.036241939e-007,9.998963651e-005,9.998963651,9.998963651,0,0,1,0,1,-0.9296471231,302.4464723,28.72375589,-1.036241939e-007,9.998963651e-005,9.998963651,9.998963651,29.29647227,0,0,1,0,1,-0.4468507074,0.6382873232,-0.005757702261,-0.9296471231
2.913741495,302.4278723,293.15,2,28.80725623,29.27787232,2.913741495,-0.9277871288,-1.036169028e-007,9.998963724e-005,9.998963724,9.998963724,0,0,1,0,1,-0.9277871288,302.4278723,28.80725623,-1.036169028e-007,9.998963724e-005,9.998963724,9.998963724,29.27787232,0,0,1,0,1,-0.4568707474,0.6357823131,-0.005383913949,-0.9277871288
2.933781575,302.4093023,293.15,2,28.89075656,29.2593023,2.933781575,-0.9259301261,-1.036096235e-007,9.998963796e-005,9.998963796,9.998963796,0,0,1,0,1,-0.9259301261,302.4093023,28.89075656,-1.036096235e-007,9.998963796e-005,9.998963796,9.998963796,29.2593023,0,0,1,0,1,-0.4668907875,0.6332773031,-0.005010235162,-0.9259301261
2.953821655,302.3907675,293.15,2,28.9742569,29.24076746,2.953821655,-0.9240766424,-1.036023579e-007,9.998963869e-005,9.998963869,9.998963869,0,0,1,0,1,-0.9240766424,302.3907675,28.9742569,-1.036023579e-007,9.998963869e-005,9.998963869,9.998963869,29.24076746,0,0,1,0,1,-0.4769108276,0.6307722931,-0.004636685205,-0.9240766424
2.973861735,302.3722689,293.15,2,29.05775723,29.22226887,2.973861735,-0.9222267832,-1.035951066e-007,9.998963942e-005,9.998963942,9.998963942,0,0,1,0,1,-0.9222267832,302.3722689,29.05775723,-1.035951066e-007,9.998963942e-005,9.998963942,9.998963942,29.22226887,0,0,1,0,1,-0.4869308677,0.6282672831,-0.004263267938,-0.9222267832
