"time","driveAngle","spring_w_0rel","PI_I_y","inertia1_phi","spring_phi_0rel","integrator_y","inertia1_w"
1.664,1.57,-0.000275295,-0.0951405,0.659526,0.00102884,1.00007,1.00883
1.664,1.57,-0.000279017,-0.0954807,0.66356,0.00102773,1.00007,1.00833
1.668,1.57,-0.000279017,-0.0954807,0.66356,0.00102773,1.00007,1.00833
1.668,1.57,-0.000280618,-0.0958011,0.667593,0.00102661,1.00007,1.00784
1.672,1.57,-0.000280618,-0.0958011,0.667593,0.00102661,1.00007,1.00784
1.672,1.57,-0.000280378,-0.0961024,0.671623,0.00102549,1.00007,1.00738
1.676,1.57,-0.000280378,-0.0961024,0.671623,0.00102549,1.00007,1.00738
1.676,1.57,-0.000278544,-0.0963856,0.675652,0.00102437,1.00007,1.00693
1.68,1.57,-0.000278544,-0.0963856,0.675652,0.00102437,1.00007,1.00693
1.68,1.57,-0.000275346,-0.0966514,0.679678,0.00102326,1.00007,1.00651
1.684,1.57,-0.000275346,-0.0966514,0.679678,0.00102326,1.00007,1.00651
1.684,1.57,-0.000270984,-0.0969006,0.683704,0.00102217,1.00007,1.0061
1.688,1.57,-0.000270984,-0.0969006,0.683704,0.00102217,1.00007,1.0061
1.688,1.57,-0.00026564,-0.097134,0.687727,0.00102109,1.00007,1.00572
1.692,1.57,-0.00026564,-0.097134,0.687727,0.00102109,1.00007,1.00572
1.692,1.57,-0.00025948,-0.0973525,0.69175,0.00102004,1.00007,1.00536
1.696,1.57,-0.00025948,-0.0973525,0.69175,0.00102004,1.00007,1.00536
1.696,1.57,-0.00025265,-0.0975568,0.69577,0.00101902,1.00007,1.00501
1.7,1.57,-0.00025265,-0.0975568,0.69577,0.00101902,1.00007,1.00501
1.7,1.57,-0.000245281,-0.0977475,0.69979,0.00101802,1.00007,1.00468
1.704,1.57,-0.000245281,-0.0977475,0.69979,0.00101802,1.00007,1.00468
1.704,1.57,-0.000237488,-0.0979256,0.703808,0.00101706,1.00007,1.00437
1.708,1.57,-0.000237488,-0.0979256,0.703808,0.00101706,1.00007,1.00437
1.708,1.57,-0.000229374,-0.0980915,0.707825,0.00101612,1.00007,1.00408
1.712,1.57,-0.000229374,-0.0980915,0.707825,0.00101612,1.00007,1.00408
1.712,1.57,-0.000221029,-0.098246,0.71184,0.00101522,1.00007,1.0038
1.716,1.57,-0.000221029,-0.098246,0.71184,0.00101522,1.00007,1.0038
1.716,1.57,-0.000212533,-0.0983898,0.715855,0.00101435,1.00007,1.00354
1.72,1.57,-0.000212533,-0.0983898,0.715855,0.00101435,1.00007,1.00354
1.72,1.57,-0.000203955,-0.0985235,0.719869,0.00101352,1.00007,1.00329
1.724,1.57,-0.000203955,-0.0985235,0.719869,0.00101352,1.00007,1.00329
1.724,1.57,-0.000195356,-0.0986476,0.723881,0.00101272,1.00007,1.00306
1.728,1.57,-0.000195356,-0.0986476,0.723881,0.00101272,1.00007,1.00306
1.728,1.57,-0.000186789,-0.0987628,0.727893,0.00101196,1.00007,1.00285
1.732,1.57,-0.000186789,-0.0987628,0.727893,0.00101196,1.00007,1.00285
1.732,1.57,-0.000178299,-0.0988696,0.731904,0.00101123,1.00007,1.00264
1.736,1.57,-0.000178299,-0.0988696,0.731904,0.00101123,1.00007,1.00264
1.736,1.57,-0.000169925,-0.0989684,0.735914,0.00101053,1.00007,1.00245
1.74,1.57,-0.000169925,-0.0989684,0.735914,0.00101053,1.00007,1.00245
1.74,1.57,-0.000161699,-0.0990599,0.739924,0.00100987,1.00007,1.00227
1.744,1.57,-0.000161699,-0.0990599,0.739924,0.00100987,1.00007,1.00227
1.744,1.57,-0.00015365,-0.0991445,0.743933,0.00100924,1.00007,1.0021
1.748,1.57,-0.00015365,-0.0991445,0.743933,0.00100924,1.00007,1.0021
1.748,1.57,-0.000145799,-0.0992225,0.747941,0.00100864,1.00007,1.00195
1.752,1.57,-0.000145799,-0.0992225,0.747941,0.00100864,1.00007,1.00195
1.752,1.57,-0.000138167,-0.0992945,0.751948,0.00100807,1.00007,1.0018
1.756,1.57,-0.000138167,-0.0992945,0.751948,0.00100807,1.00007,1.0018
1.756,1.57,-0.000130773,-0.0993607,0.755955,0.00100753,1.00007,1.00167
1.76,1.57,-0.000130773,-0.0993607,0.755955,0.00100753,1.00007,1.00167
1.76,1.57,-0.000123618,-0.0994218,0.759961,0.00100703,1.00007,1.00154
1.764,1.57,-0.000123618,-0.0994218,0.759961,0.00100703,1.00007,1.00154
1.764,1.57,-0.000116715,-0.099478,0.763967,0.00100655,1.00007,1.00142
1.768,1.57,-0.000116715,-0.099478,0.763967,0.00100655,1.00007,1.00142
1.768,1.57,-0.000110069,-0.0995296,0.767973,0.00100609,1.00007,1.00131
1.772,1.57,-0.000110069,-0.0995296,0.767973,0.00100609,1.00007,1.00131
1.772,1.57,-0.000103684,-0.099577,0.771978,0.00100566,1.00007,1.00121
1.776,1.57,-0.000103684,-0.099577,0.771978,0.00100566,1.00007,1.00121
1.776,1.57,-9.75621e-005,-0.0996204,0.775983,0.00100526,1.00007,1.00111
1.78,1.57,-9.75621e-005,-0.0996204,0.775983,0.00100526,1.00007,1.00111
1.78,1.57,-9.17032e-005,-0.0996601,0.779987,0.00100488,1.00007,1.00102
1.784,1.57,-9.17032e-005,-0.0996601,0.779987,0.00100488,1.00007,1.00102
1.784,1.57,-8.6106e-005,-0.0996964,0.783991,0.00100453,1.00007,1.00094
1.788,1.57,-8.6106e-005,-0.0996964,0.783991,0.00100453,1.00007,1.00094
1.788,1.57,-8.07678e-005,-0.0997296,0.787994,0.00100419,1.00007,1.00087
1.792,1.57,-8.07678e-005,-0.0997296,0.787994,0.00100419,1.00007,1.00087
1.792,1.57,-7.56842e-005,-0.0997598,0.791998,0.00100388,1.00007,1.0008
1.796,1.57,-7.56842e-005,-0.0997598,0.791998,0.00100388,1.00007,1.0008
1.796,1.57,-7.08496e-005,-0.0997873,0.796001,0.00100359,1.00007,1.00073
1.8,1.57,-7.08496e-005,-0.0997873,0.796001,0.00100359,1.00007,1.00073
1.8,1.57,-6.62581e-005,-0.0998124,0.800004,0.00100331,1.00007,1.00067
1.804,1.57,-6.62581e-005,-0.0998124,0.800004,0.00100331,1.00007,1.00067
1.804,1.57,-6.19038e-005,-0.0998351,0.804006,0.00100306,1.00007,1.00062
1.808,1.57,-6.19038e-005,-0.0998351,0.804006,0.00100306,1.00007,1.00062
1.808,1.57,-5.77799e-005,-0.0998557,0.808008,0.00100282,1.00007,1.00056
1.812,1.57,-5.77799e-005,-0.0998557,0.808008,0.00100282,1.00007,1.00056
1.812,1.57,-5.38794e-005,-0.0998744,0.812011,0.0010026,1.00007,1.00052
1.816,1.57,-5.38794e-005,-0.0998744,0.812011,0.0010026,1.00007,1.00052
1.816,1.57,-5.01944e-005,-0.0998913,0.816013,0.00100239,1.00007,1.00047
1.82,1.57,-5.01944e-005,-0.0998913,0.816013,0.00100239,1.00007,1.00047
1.82,1.57,-4.67172e-005,-0.0999065,0.820014,0.00100219,1.00007,1.00044
1.824,1.57,-4.67172e-005,-0.0999065,0.820014,0.00100219,1.00007,1.00044
1.824,1.57,-4.34398e-005,-0.0999202,0.824016,0.00100201,1.00007,1.0004
1.828,1.57,-4.34398e-005,-0.0999202,0.824016,0.00100201,1.00007,1.0004
1.828,1.57,-4.03541e-005,-0.0999325,0.828018,0.00100185,1.00007,1.00037
1.832,1.57,-4.03541e-005,-0.0999325,0.828018,0.00100185,1.00007,1.00037
1.832,1.57,-3.74522e-005,-0.0999435,0.832019,0.00100169,1.00007,1.00034
1.836,1.57,-3.74522e-005,-0.0999435,0.832019,0.00100169,1.00007,1.00034
1.836,1.57,-3.47258e-005,-0.0999534,0.83602,0.00100155,1.00007,1.00031
1.84,1.57,-3.47258e-005,-0.0999534,0.83602,0.00100155,1.00007,1.00031
1.84,1.57,-3.21672e-005,-0.0999622,0.840021,0.00100141,1.00007,1.00028
1.844,1.57,-3.21672e-005,-0.0999622,0.840021,0.00100141,1.00007,1.00028
1.844,1.57,-2.97684e-005,-0.09997,0.844023,0.00100129,1.00007,1.00026
1.848,1.57,-2.97684e-005,-0.09997,0.844023,0.00100129,1.00007,1.00026
1.848,1.57,-2.75216e-005,-0.099977,0.848024,0.00100117,1.00007,1.00024
1.852,1.57,-2.75216e-005,-0.099977,0.848024,0.00100117,1.00007,1.00024
1.852,1.57,-2.54194e-005,-0.0999831,0.852024,0.00100107,1.00007,1.00022
1.856,1.57,-2.54194e-005,-0.0999831,0.852024,0.00100107,1.00007,1.00022
1.856,1.57,-2.34543e-005,-0.0999885,0.856025,0.00100097,1.00007,1.0002
1.86,1.57,-2.34543e-005,-0.0999885,0.856025,0.00100097,1.00007,1.0002
1.86,1.57,-2.16193e-005,-0.0999933,0.860026,0.00100088,1.00007,1.00019
1.864,1.57,-2.16193e-005,-0.0999933,0.860026,0.00100088,1.00007,1.00019
1.864,1.57,-1.99072e-005,-0.0999974,0.864027,0.0010008,1.00007,1.00017
1.868,1.57,-1.99072e-005,-0.0999974,0.864027,0.0010008,1.00007,1.00017
1.868,1.57,-1.83115e-005,-0.100001,0.868027,0.00100072,1.00007,1.00016
1.872,1.57,-1.83115e-005,-0.100001,0.868027,0.00100072,1.00007,1.00016
1.872,1.57,-1.68255e-005,-0.100004,0.872028,0.00100065,1.00007,1.00015
1.876,1.57,-1.68255e-005,-0.100004,0.872028,0.00100065,1.00007,1.00015
1.876,1.57,-1.54431e-005,-0.100007,0.876029,0.00100059,1.00007,1.00014
1.88,1.57,-1.54431e-005,-0.100007,0.876029,0.00100059,1.00007,1.00014
1.88,1.57,-1.41583e-005,-0.100009,0.880029,0.00100053,1.00007,1.00013
1.884,1.57,-1.41583e-005,-0.100009,0.880029,0.00100053,1.00007,1.00013
1.884,1.57,-1.29653e-005,-0.100011,0.88403,0.00100047,1.00007,1.00012
1.888,1.57,-1.29653e-005,-0.100011,0.88403,0.00100047,1.00007,1.00012
1.888,1.57,-1.18586e-005,-0.100013,0.88803,0.00100042,1.00007,1.00011
1.892,1.57,-1.18586e-005,-0.100013,0.88803,0.00100042,1.00007,1.00011
1.892,1.57,-1.08329e-005,-0.100014,0.892031,0.00100038,1.00007,1.0001
1.896,1.57,-1.08329e-005,-0.100014,0.892031,0.00100038,1.00007,1.0001
1.896,1.57,-9.88323e-006,-0.100015,0.896031,0.00100034,1.00007,1.0001
1.9,1.57,-9.88323e-006,-0.100015,0.896031,0.00100034,1.00007,1.0001
1.9,1.57,-9.00478e-006,-0.100016,0.900031,0.0010003,1.00007,1.00009
1.904,1.57,-9.00478e-006,-0.100016,0.900031,0.0010003,1.00007,1.00009
1.904,1.57,-8.19301e-006,-0.100016,0.904032,0.00100026,1.00007,1.00009
1.908,1.57,-8.19301e-006,-0.100016,0.904032,0.00100026,1.00007,1.00009
1.908,1.57,-7.44361e-006,-0.100017,0.908032,0.00100023,1.00007,1.00008
1.912,1.57,-7.44361e-006,-0.100017,0.908032,0.00100023,1.00007,1.00008
1.912,1.57,-6.75247e-006,-0.100017,0.912032,0.0010002,1.00007,1.00008
1.916,1.57,-6.75247e-006,-0.100017,0.912032,0.0010002,1.00007,1.00008
1.916,1.57,-6.11571e-006,-0.100017,0.916033,0.00100018,1.00007,1.00008
1.92,1.57,-6.11571e-006,-0.100017,0.916033,0.00100018,1.00007,1.00008
1.92,1.57,-5.52968e-006,-0.100017,0.920033,0.00100016,1.00007,1.00007
1.924,1.57,-5.52968e-006,-0.100017,0.920033,0.00100016,1.00007,1.00007
1.924,1.57,-4.9909e-006,-0.100017,0.924033,0.00100013,1.00007,1.00007
1.928,1.57,-4.9909e-006,-0.100017,0.924033,0.00100013,1.00007,1.00007
1.928,1.57,-4.49609e-006,-0.100017,0.928034,0.00100012,1.00007,1.00007
1.932,1.57,-4.49609e-006,-0.100017,0.928034,0.00100012,1.00007,1.00007
1.932,1.57,-4.04219e-006,-0.100017,0.932034,0.0010001,1.00007,1.00007
1.936,1.57,-4.04219e-006,-0.100017,0.932034,0.0010001,1.00007,1.00007
1.936,1.57,-3.62627e-006,-0.100016,0.936034,0.00100008,1.00007,1.00007
1.94,1.57,-3.62627e-006,-0.100016,0.936034,0.00100008,1.00007,1.00007
1.94,1.57,-3.24562e-006,-0.100016,0.940034,0.00100007,1.00007,1.00006
1.944,1.57,-3.24562e-006,-0.100016,0.940034,0.00100007,1.00007,1.00006
1.944,1.57,-2.89767e-006,-0.100016,0.944035,0.00100006,1.00007,1.00006
1.948,1.57,-2.89767e-006,-0.100016,0.944035,0.00100006,1.00007,1.00006
1.948,1.57,-2.58e-006,-0.100015,0.948035,0.00100005,1.00007,1.00006
1.952,1.57,-2.58e-006,-0.100015,0.948035,0.00100005,1.00007,1.00006
1.952,1.57,-2.29037e-006,-0.100015,0.952035,0.00100004,1.00007,1.00006
1.956,1.57,-2.29037e-006,-0.100015,0.952035,0.00100004,1.00007,1.00006
1.956,1.57,-2.02665e-006,-0.100014,0.956035,0.00100003,1.00007,1.00006
1.96,1.57,-2.02665e-006,-0.100014,0.956035,0.00100003,1.00007,1.00006
1.96,1.57,-1.78687e-006,-0.100014,0.960036,0.00100002,1.00007,1.00006
1.964,1.57,-1.78687e-006,-0.100014,0.960036,0.00100002,1.00007,1.00006
1.964,1.57,-1.56918e-006,-0.100013,0.964036,0.00100001,1.00007,1.00006
1.968,1.57,-1.56918e-006,-0.100013,0.964036,0.00100001,1.00007,1.00006
1.968,1.57,-1.37185e-006,-0.100013,0.968036,0.00100001,1.00007,1.00006
1.972,1.57,-1.37185e-006,-0.100013,0.968036,0.00100001,1.00007,1.00006
1.972,1.57,-1.19327e-006,-0.100012,0.972036,0.001,1.00007,1.00006
1.976,1.57,-1.19327e-006,-0.100012,0.972036,0.001,1.00007,1.00006
1.976,1.57,-1.03193e-006,-0.100012,0.976037,0.000999998,1.00007,1.00006
1.98,1.57,-1.03193e-006,-0.100012,0.976037,0.000999998,1.00007,1.00006
1.98,1.57,-8.86451e-007,-0.100011,0.980037,0.000999994,1.00007,1.00006
1.984,1.57,-8.86451e-007,-0.100011,0.980037,0.000999994,1.00007,1.00006
1.984,1.57,-7.55515e-007,-0.100011,0.984037,0.000999991,1.00007,1.00006
1.988,1.57,-7.55515e-007,-0.100011,0.984037,0.000999991,1.00007,1.00006
1.988,1.57,-6.37916e-007,-0.10001,0.988037,0.000999988,1.00007,1.00006
1.992,1.57,-6.37916e-007,-0.10001,0.988037,0.000999988,1.00007,1.00006
1.992,1.57,-5.32532e-007,-0.10001,0.992038,0.000999986,1.00007,1.00006
1.996,1.57,-5.32532e-007,-0.10001,0.992038,0.000999986,1.00007,1.00006
1.996,1.57,-4.3832e-007,-0.100009,0.996038,0.000999984,1.00007,1.00006
2,1.57,-4.3832e-007,-0.100009,0.996038,0.000999984,1.00007,1.00006
2,1.57,-3.54316e-007,-0.100009,1.00004,0.000999982,1.00007,1.00006
2.004,1.57,-3.54316e-007,-0.100009,1.00004,0.000999982,1.00007,1.00006
2.004,1.57,-2.79623e-007,-0.100008,1.00404,0.000999981,1.00007,1.00006
2.008,1.57,-2.79623e-007,-0.100008,1.00404,0.000999981,1.00007,1.00006
2.008,1.57,-2.13416e-007,-0.100008,1.00804,0.00099998,1.00007,1.00006
2.012,1.57,-2.13416e-007,-0.100008,1.00804,0.00099998,1.00007,1.00006
2.012,1.57,-1.5493e-007,-0.100007,1.01204,0.000999979,1.00007,1.00006
2.016,1.57,-1.5493e-007,-0.100007,1.01204,0.000999979,1.00007,1.00006
2.016,1.57,-1.03459e-007,-0.100007,1.01604,0.000999979,1.00007,1.00006
2.02,1.57,-1.03459e-007,-0.100007,1.01604,0.000999979,1.00007,1.00006
2.02,1.57,-5.83521e-008,-0.100006,1.02004,0.000999978,1.00007,1.00006
2.024,1.57,-5.83521e-008,-0.100006,1.02004,0.000999978,1.00007,1.00006
2.024,1.57,-1.90097e-008,-0.100006,1.02404,0.000999978,1.00007,1.00007
2.028,1.57,-1.90097e-008,-0.100006,1.02404,0.000999978,1.00007,1.00007
2.028,1.57,1.51201e-008,-0.100006,1.02804,0.000999978,1.00007,1.00007
2.032,1.57,1.51201e-008,-0.100006,1.02804,0.000999978,1.00007,1.00007
2.032,1.57,4.45449e-008,-0.100005,1.03204,0.000999978,1.00007,1.00007
2.036,1.57,4.45449e-008,-0.100005,1.03204,0.000999978,1.00007,1.00007
2.036,1.57,6.97307e-008,-0.100005,1.03604,0.000999979,1.00007,1.00007
2.04,1.57,6.97307e-008,-0.100005,1.03604,0.000999979,1.00007,1.00007
2.04,1.57,9.11052e-008,-0.100005,1.04004,0.000999979,1.00007,1.00007
2.044,1.57,9.11052e-008,-0.100005,1.04004,0.000999979,1.00007,1.00007
2.044,1.57,1.0906e-007,-0.100004,1.04404,0.000999979,1.00007,1.00007
2.048,1.57,1.0906e-007,-0.100004,1.04404,0.000999979,1.00007,1.00007
2.048,1.57,1.23954e-007,-0.100004,1.04804,0.00099998,1.00007,1.00007
2.052,1.57,1.23954e-007,-0.100004,1.04804,0.00099998,1.00007,1.00007
2.052,1.57,1.36115e-007,-0.100004,1.05204,0.00099998,1.00007,1.00007
2.056,1.57,1.36115e-007,-0.100004,1.05204,0.00099998,1.00007,1.00007
2.056,1.57,1.45842e-007,-0.100004,1.05604,0.000999981,1.00007,1.00007
2.06,1.57,1.45842e-007,-0.100004,1.05604,0.000999981,1.00007,1.00007
2.06,1.57,1.53409e-007,-0.100003,1.06004,0.000999981,1.00007,1.00007
2.064,1.57,1.53409e-007,-0.100003,1.06004,0.000999981,1.00007,1.00007
2.064,1.57,1.59063e-007,-0.100003,1.06404,0.000999982,1.00007,1.00007
2.068,1.57,1.59063e-007,-0.100003,1.06404,0.000999982,1.00007,1.00007
2.068,1.57,1.6303e-007,-0.100003,1.06804,0.000999983,1.00007,1.00007
2.072,1.57,1.6303e-007,-0.100003,1.06804,0.000999983,1.00007,1.00007
2.072,1.57,0.000170583,-0.100022,1.07204,0.0010001,0.998074,0.999893
2.076,1.57,0.000170583,-0.100022,1.07204,0.0010001,0.998074,0.999893
2.076,1.57,0.00111637,-0.100155,1.07604,0.00100251,0.994074,0.998807
2.08,1.57,0.00111637,-0.100155,1.07604,0.00100251,0.994074,0.998807
2.08,1.57,0.00226163,-0.100393,1.08003,0.00100928,0.990074,0.997213
2.084,1.57,0.00226163,-0.100393,1.08003,0.00100928,0.990074,0.997213
2.084,1.57,0.00324324,-0.100723,1.08402,0.00102038,0.986074,0.995386
2.088,1.57,0.00324324,-0.100723,1.08402,0.00102038,0.986074,0.995386
2.088,1.57,0.00393674,-0.101137,1.088,0.00103484,0.982074,0.993422
2.092,1.57,0.00393674,-0.101137,1.088,0.00103484,0.982074,0.993422
2.092,1.57,0.0043357,-0.101629,1.09196,0.00105148,0.978074,0.991331
2.096,1.57,0.0043357,-0.101629,1.09196,0.00105148,0.978074,0.991331
2.096,1.57,0.00448426,-0.102195,1.09593,0.00106919,0.974074,0.989091
2.1,1.57,0.00448426,-0.102195,1.09593,0.00106919,0.974074,0.989091
2.1,1.57,0.00444148,-0.102828,1.09988,0.00108709,0.970074,0.986676
2.104,1.57,0.00444148,-0.102828,1.09988,0.00108709,0.970074,0.986676
2.104,1.57,0.00407283,-0.103301,1.10382,0.00110435,0.966074,0.984265
2.108,1.57,0.00407283,-0.103301,1.10382,0.00110435,0.966074,0.984265
2.108,1.57,0.00316751,-0.103108,1.10775,0.00111894,0.962074,0.982202
2.112,1.57,0.00316751,-0.103108,1.10775,0.00111894,0.962074,0.982202
2.112,1.57,0.00211024,-0.102382,1.11168,0.00112949,0.958074,0.98024
2.116,1.57,0.00211024,-0.102382,1.11168,0.00112949,0.958074,0.98024
2.116,1.57,0.00115674,-0.101299,1.11559,0.00113596,0.954074,0.978209
2.12,1.57,0.00115674,-0.101299,1.11559,0.00113596,0.954074,0.978209
2.12,1.57,0.000428775,-0.100012,1.1195,0.00113905,0.950074,0.976027
2.124,1.57,0.000428775,-0.100012,1.1195,0.00113905,0.950074,0.976027
2.124,1.57,-4.65504e-005,-0.0986356,1.1234,0.00113973,0.946074,0.973678
2.128,1.57,-4.65504e-005,-0.0986356,1.1234,0.00113973,0.946074,0.973678
2.128,1.57,-0.000299208,-0.097248,1.12729,0.00113898,0.942074,0.971179
2.132,1.57,-0.000299208,-0.097248,1.12729,0.00113898,0.942074,0.971179
2.132,1.57,-0.000384938,-0.0958908,1.13117,0.00113756,0.938074,0.96857
2.136,1.57,-0.000384938,-0.0958908,1.13117,0.00113756,0.938074,0.96857
2.136,1.57,-0.000363875,-0.0945807,1.13504,0.00113604,0.934074,0.965889
2.14,1.57,-0.000363875,-0.0945807,1.13504,0.00113604,0.934074,0.965889
2.14,1.57,-0.000287967,-0.0933176,1.1389,0.00113472,0.930074,0.963172
2.144,1.57,-0.000287967,-0.0933176,1.1389,0.00113472,0.930074,0.963172
2.144,1.57,-0.000195376,-0.0920926,1.14275,0.00113376,0.926074,0.960444
2.148,1.57,-0.000195376,-0.0920926,1.14275,0.00113376,0.926074,0.960444
2.148,1.57,-0.000110061,-0.0908937,1.14658,0.00113315,0.922074,0.95772
2.152,1.57,-0.000110061,-0.0908937,1.14658,0.00113315,0.922074,0.95772
2.152,1.57,-4.37356e-005,-0.0897093,1.15041,0.00113285,0.918074,0.955009
2.156,1.57,-4.37356e-005,-0.0897093,1.15041,0.00113285,0.918074,0.955009
2.156,1.57,3.9689e-007,-0.0885306,1.15422,0.00113277,0.914074,0.952313
2.16,1.57,3.9689e-007,-0.0885306,1.15422,0.00113277,0.914074,0.952313
2.16,1.57,2.45412e-005,-0.0873515,1.15803,0.00113283,0.910074,0.94963
2.164,1.57,2.45412e-005,-0.0873515,1.15803,0.00113283,0.910074,0.94963
2.164,1.57,3.34561e-005,-0.0861685,1.16182,0.00113295,0.906074,0.946958
2.168,1.57,3.34561e-005,-0.0861685,1.16182,0.00113295,0.906074,0.946958
2.168,1.57,3.2438e-005,-0.0849806,1.1656,0.00113308,0.902074,0.944292
2.172,1.57,3.2438e-005,-0.0849806,1.1656,0.00113308,0.902074,0.944292
2.172,1.57,2.61376e-005,-0.0837878,1.16937,0.0011332,0.898074,0.941629
2.176,1.57,2.61376e-005,-0.0837878,1.16937,0.0011332,0.898074,0.941629
2.176,1.57,1.80466e-005,-0.0825912,1.17313,0.00113329,0.894074,0.938968
2.18,1.57,1.80466e-005,-0.0825912,1.17313,0.00113329,0.894074,0.938968
2.18,1.57,1.04106e-005,-0.0813919,1.17689,0.00113334,0.890074,0.936306
2.184,1.57,1.04106e-005,-0.0813919,1.17689,0.00113334,0.890074,0.936306
2.184,1.57,4.40574e-006,-0.080191,1.18062,0.00113337,0.886074,0.933644
2.188,1.57,4.40574e-006,-0.080191,1.18062,0.00113337,0.886074,0.933644
2.188,1.57,3.55925e-007,-0.0789895,1.18435,0.00113338,0.882074,0.93098
2.192,1.57,3.55925e-007,-0.0789895,1.18435,0.00113338,0.882074,0.93098
2.192,1.57,-1.98342e-006,-0.0777878,1.18807,0.00113338,0.878074,0.928315
2.196,1.57,-1.98342e-006,-0.0777878,1.18807,0.00113338,0.878074,0.928315
2.196,1.57,-2.89724e-006,-0.0765863,1.19178,0.00113337,0.874074,0.925649
2.2,1.57,-2.89724e-006,-0.0765863,1.19178,0.00113337,0.874074,0.925649
2.2,1.57,-2.89571e-006,-0.0753853,1.19548,0.00113336,0.870074,0.922982
2.204,1.57,-2.89571e-006,-0.0753853,1.19548,0.00113336,0.870074,0.922982
2.204,1.57,-2.38595e-006,-0.0741847,1.19916,0.00113335,0.866074,0.920315
2.208,1.57,-2.38595e-006,-0.0741847,1.19916,0.00113335,0.866074,0.920315
2.208,1.57,-1.68173e-006,-0.0729844,1.20284,0.00113334,0.862074,0.917648
2.212,1.57,-1.68173e-006,-0.0729844,1.20284,0.00113334,0.862074,0.917648
2.212,1.57,-1.00199e-006,-0.0717843,1.20651,0.00113333,0.858074,0.914981
2.216,1.57,-1.00199e-006,-0.0717843,1.20651,0.00113333,0.858074,0.914981
2.216,1.57,-4.42912e-007,-0.0705844,1.21016,0.00113333,0.854074,0.912314
2.22,1.57,-4.42912e-007,-0.0705844,1.21016,0.00113333,0.854074,0.912314
2.22,1.57,-6.67154e-008,-0.0693845,1.2138,0.00113333,0.850074,0.909647
2.224,1.57,-6.67154e-008,-0.0693845,1.2138,0.00113333,0.850074,0.909647
2.224,1.57,1.58107e-007,-0.0681847,1.21744,0.00113333,0.846074,0.90698
2.228,1.57,1.58107e-007,-0.0681847,1.21744,0.00113333,0.846074,0.90698
2.228,1.57,2.54659e-007,-0.0669848,1.22106,0.00113333,0.842074,0.904313
2.232,1.57,2.54659e-007,-0.0669848,1.22106,0.00113333,0.842074,0.904313
2.232,1.57,2.50539e-007,-0.0657849,1.22467,0.00113333,0.838074,0.901646
2.236,1.57,2.50539e-007,-0.0657849,1.22467,0.00113333,0.838074,0.901646
2.236,1.57,2.08954e-007,-0.064585,1.22827,0.00113333,0.834074,0.89898
2.24,1.57,2.08954e-007,-0.064585,1.22827,0.00113333,0.834074,0.89898
2.24,1.57,1.56379e-007,-0.063385,1.23186,0.00113333,0.830074,0.896313
2.244,1.57,1.56379e-007,-0.063385,1.23186,0.00113333,0.830074,0.896313
2.244,1.57,1.01507e-007,-0.062185,1.23544,0.00113333,0.826074,0.893647
2.248,1.57,1.01507e-007,-0.062185,1.23544,0.00113333,0.826074,0.893647
2.248,1.57,4.205e-008,-0.060985,1.23901,0.00113333,0.822074,0.89098
2.252,1.57,4.205e-008,-0.060985,1.23901,0.00113333,0.822074,0.89098
2.252,1.57,-5.49926e-009,-0.059785,1.24257,0.00113333,0.818074,0.888313
2.256,1.57,-5.49926e-009,-0.059785,1.24257,0.00113333,0.818074,0.888313
2.256,1.57,-2.57146e-008,-0.058585,1.24612,0.00113333,0.814074,0.885647
2.26,1.57,-2.57146e-008,-0.058585,1.24612,0.00113333,0.814074,0.885647
2.26,1.57,-2.50472e-008,-0.057385,1.24966,0.00113333,0.810074,0.88298
2.264,1.57,-2.50472e-008,-0.057385,1.24966,0.00113333,0.810074,0.88298
2.264,1.57,-2.0704e-008,-0.056185,1.25318,0.00113333,0.806074,0.880313
2.268,1.57,-2.0704e-008,-0.056185,1.25318,0.00113333,0.806074,0.880313
2.268,1.57,-1.96521e-008,-0.054985,1.2567,0.00113333,0.802074,0.877647
2.272,1.57,-1.96521e-008,-0.054985,1.2567,0.00113333,0.802074,0.877647
2.272,1.57,-1.70509e-008,-0.053785,1.2602,0.00113333,0.798074,0.87498
2.276,1.57,-1.70509e-008,-0.053785,1.2602,0.00113333,0.798074,0.87498
2.276,1.57,-9.55398e-009,-0.0525849,1.2637,0.00113333,0.794074,0.872313
2.28,1.57,-9.55398e-009,-0.0525849,1.2637,0.00113333,0.794074,0.872313
2.28,1.57,-1.43076e-009,-0.051385,1.26718,0.00113333,0.790074,0.869647
2.284,1.57,-1.43076e-009,-0.051385,1.26718,0.00113333,0.790074,0.869647
2.284,1.57,2.11421e-009,-0.050185,1.27066,0.00113333,0.786074,0.86698
2.288,1.57,2.11421e-009,-0.050185,1.27066,0.00113333,0.786074,0.86698
2.288,1.57,1.60061e-009,-0.048985,1.27412,0.00113333,0.782074,0.864313
2.292,1.57,1.60061e-009,-0.048985,1.27412,0.00113333,0.782074,0.864313
2.292,1.57,1.01614e-009,-0.047785,1.27757,0.00113333,0.778074,0.861647
2.296,1.57,1.01614e-009,-0.047785,1.27757,0.00113333,0.778074,0.861647
2.296,1.57,1.99577e-009,-0.046585,1.28101,0.00113333,0.774074,0.85898
2.3,1.57,1.99577e-009,-0.046585,1.28101,0.00113333,0.774074,0.85898
2.3,1.57,2.82546e-009,-0.045385,1.28444,0.00113333,0.770074,0.856313
