"time","Piston_r2","Inertia_w"
0.478,0.222873,294.92
0.479,0.254499,298.511
0.48,0.280491,320.475
0.481,0.297023,358.564
0.482,0.298117,389.449
0.483,0.278437,360.3
0.484,0.245289,314.391
0.485,0.210621,297.747
0.486,0.178291,302.81
0.487,0.150002,323.032
0.488,0.127118,352.064
0.489,0.110772,380.541
0.49,0.101735,399.813
0.491,0.100472,407.305
0.492,0.10764,403.351
0.493,0.124431,385.99
0.494,0.151324,354.534
0.495,0.185345,321.519
0.496,0.220871,304.055
0.497,0.253625,306.768
0.498,0.280457,329.521
0.499,0.297272,369.851
0.5,0.297618,401.594
