"time","heatCapacitor.T","TAmb","TDif","TRes"
1.429735348,298.6867948,293.15,2,298.6867948
1.430735348,298.686241,293.15,2,298.686241
1.431735348,298.6856873,293.15,2,298.6856873
1.432735348,298.6851335,293.15,2,298.6851335
1.433735348,298.6845799,293.15,2,298.6845799
1.434735348,298.6840263,293.15,2,298.6840263
1.435735348,298.6834727,293.15,2,298.6834727
1.436735348,298.6829193,293.15,2,298.6829193
1.437735348,298.6823658,293.15,2,298.6823658
1.438735348,298.6818124,293.15,2,298.6818124
1.439735348,298.6812591,293.15,2,298.6812591
1.440735348,298.6807058,293.15,2,298.6807058
1.441735348,298.6801526,293.15,2,298.6801526
1.442735348,298.6795995,293.15,2,298.6795995
1.443735348,298.6790464,293.15,2,298.6790464
1.444735348,298.6784933,293.15,2,298.6784933
1.445735348,298.6779404,293.15,2,298.6779404
1.446735348,298.6773874,293.15,2,298.6773874
1.447735348,298.6768345,293.15,2,298.6768345
1.448735348,298.6762817,293.15,2,298.6762817
1.449735348,298.675729,293.15,2,298.675729
1.450735348,298.6751762,293.15,2,298.6751762
1.451735348,298.6746236,293.15,2,298.6746236
1.452735348,298.674071,293.15,2,298.674071
1.453735348,298.6735184,293.15,2,298.6735184
1.454735348,298.672966,293.15,2,298.672966
1.455735348,298.6724135,293.15,2,298.6724135
1.456735348,298.6718611,293.15,2,298.6718611
1.457735348,298.6713088,293.15,2,298.6713088
1.458735348,298.6707566,293.15,2,298.6707566
1.459735348,298.6702044,293.15,2,298.6702044
1.460735348,298.6696522,293.15,2,298.6696522
1.461735348,298.6691001,293.15,2,298.6691001
1.462735348,298.6685481,293.15,2,298.6685481
1.463735348,298.6679961,293.15,2,298.6679961
1.464735348,298.6674441,293.15,2,298.6674441
1.465735348,298.6668923,293.15,2,298.6668923
1.466735348,298.6663404,293.15,2,298.6663404
1.467735348,298.6657887,293.15,2,298.6657887
1.468735348,298.665237,293.15,2,298.665237
1.469735348,298.6646853,293.15,2,298.6646853
1.470735348,298.6641337,293.15,2,298.6641337
1.471735348,298.6635822,293.15,2,298.6635822
1.472735348,298.6630307,293.15,2,298.6630307
1.473735348,298.6624793,293.15,2,298.6624793
1.474735348,298.6619279,293.15,2,298.6619279
1.475735348,298.6613766,293.15,2,298.6613766
1.476735348,298.6608253,293.15,2,298.6608253
1.477735348,298.6602741,293.15,2,298.6602741
1.478735348,298.659723,293.15,2,298.659723
1.479735348,298.6591719,293.15,2,298.6591719
1.480735348,298.6586208,293.15,2,298.6586208
1.481735348,298.6580698,293.15,2,298.6580698
1.482735348,298.6575189,293.15,2,298.6575189
1.483735348,298.656968,293.15,2,298.656968
1.484735348,298.6564172,293.15,2,298.6564172
1.485735348,298.6558664,293.15,2,298.6558664
1.486735348,298.6553157,293.15,2,298.6553157
1.487735348,298.6547651,293.15,2,298.6547651
1.488735348,298.6542145,293.15,2,298.6542145
1.489735348,298.653664,293.15,2,298.653664
1.490735348,298.6531135,293.15,2,298.6531135
1.491735348,298.652563,293.15,2,298.652563
1.492735348,298.6520127,293.15,2,298.6520127
1.493735348,298.6514624,293.15,2,298.6514624
1.494735348,298.6509121,293.15,2,298.6509121
1.495735348,298.6503619,293.15,2,298.6503619
1.496735348,298.6498117,293.15,2,298.6498117
1.497735348,298.6492616,293.15,2,298.6492616
1.498735348,298.6487116,293.15,2,298.6487116
1.499735348,298.6481616,293.15,2,298.6481616
1.500735348,298.6476117,293.15,2,298.6476117
1.501735348,298.6470618,293.15,2,298.6470618
1.502735348,298.646512,293.15,2,298.646512
1.503735348,298.6459622,293.15,2,298.6459622
1.504735348,298.6454125,293.15,2,298.6454125
1.505735348,298.6448629,293.15,2,298.6448629
1.506735348,298.6443133,293.15,2,298.6443133
1.507735348,298.6437638,293.15,2,298.6437638
1.508735348,298.6432143,293.15,2,298.6432143
1.509735348,298.6426649,293.15,2,298.6426649
1.510735348,298.6421155,293.15,2,298.6421155
1.511735348,298.6415662,293.15,2,298.6415662
1.512735348,298.6410169,293.15,2,298.6410169
1.513735348,298.6404677,293.15,2,298.6404677
1.514735348,298.6399186,293.15,2,298.6399186
1.515735348,298.6393695,293.15,2,298.6393695
1.516735348,298.6388204,293.15,2,298.6388204
1.517735348,298.6382714,293.15,2,298.6382714
1.518735348,298.6377225,293.15,2,298.6377225
1.519735348,298.6371737,293.15,2,298.6371737
1.520735348,298.6366248,293.15,2,298.6366248
1.521735348,298.6360761,293.15,2,298.6360761
1.522735348,298.6355274,293.15,2,298.6355274
1.523735348,298.6349787,293.15,2,298.6349787
1.524735348,298.6344301,293.15,2,298.6344301
1.525735348,298.6338816,293.15,2,298.6338816
1.526735348,298.6333331,293.15,2,298.6333331
1.527735348,298.6327847,293.15,2,298.6327847
1.528735348,298.6322363,293.15,2,298.6322363
1.529735348,298.631688,293.15,2,298.631688
1.530735348,298.6311398,293.15,2,298.6311398
1.531735348,298.6305916,293.15,2,298.6305916
1.532735348,298.6300434,293.15,2,298.6300434
1.533735348,298.6294953,293.15,2,298.6294953
1.534735348,298.6289473,293.15,2,298.6289473
1.535735348,298.6283993,293.15,2,298.6283993
1.536735348,298.6278514,293.15,2,298.6278514
1.537735348,298.6273035,293.15,2,298.6273035
1.538735348,298.6267557,293.15,2,298.6267557
1.539735348,298.6262079,293.15,2,298.6262079
1.540735348,298.6256602,293.15,2,298.6256602
1.541735348,298.6251126,293.15,2,298.6251126
1.542735348,298.624565,293.15,2,298.624565
1.543735348,298.6240175,293.15,2,298.6240175
1.544735348,298.62347,293.15,2,298.62347
1.545735348,298.6229226,293.15,2,298.6229226
1.546735348,298.6223752,293.15,2,298.6223752
1.547735348,298.6218279,293.15,2,298.6218279
1.548735348,298.6212806,293.15,2,298.6212806
1.549735348,298.6207334,293.15,2,298.6207334
1.550735348,298.6201863,293.15,2,298.6201863
1.551735348,298.6196392,293.15,2,298.6196392
1.552735348,298.6190922,293.15,2,298.6190922
1.553735348,298.6185452,293.15,2,298.6185452
1.554735348,298.6179983,293.15,2,298.6179983
1.555735348,298.6174514,293.15,2,298.6174514
1.556735348,298.6169046,293.15,2,298.6169046
1.557735348,298.6163578,293.15,2,298.6163578
1.558735348,298.6158111,293.15,2,298.6158111
1.559735348,298.6152645,293.15,2,298.6152645
1.560735348,298.6147179,293.15,2,298.6147179
1.561735348,298.6141714,293.15,2,298.6141714
1.562735348,298.6136249,293.15,2,298.6136249
1.563735348,298.6130785,293.15,2,298.6130785
1.564735348,298.6125321,293.15,2,298.6125321
1.565735348,298.6119858,293.15,2,298.6119858
1.566735348,298.6114396,293.15,2,298.6114396
1.567735348,298.6108934,293.15,2,298.6108934
1.568735348,298.6103472,293.15,2,298.6103472
1.569735348,298.6098011,293.15,2,298.6098011
1.570735348,298.6092551,293.15,2,298.6092551
1.571735348,298.6087091,293.15,2,298.6087091
1.572735348,298.6081632,293.15,2,298.6081632
1.573735348,298.6076173,293.15,2,298.6076173
1.574735348,298.6070715,293.15,2,298.6070715
1.575735348,298.6065258,293.15,2,298.6065258
1.576735348,298.6059801,293.15,2,298.6059801
1.577735348,298.6054344,293.15,2,298.6054344
1.578735348,298.6048889,293.15,2,298.6048889
1.579735348,298.6043433,293.15,2,298.6043433
1.580735348,298.6037979,293.15,2,298.6037979
1.581735348,298.6032524,293.15,2,298.6032524
1.582735348,298.6027071,293.15,2,298.6027071
1.583735348,298.6021618,293.15,2,298.6021618
1.584735348,298.6016165,293.15,2,298.6016165
1.585735348,298.6010713,293.15,2,298.6010713
1.586735348,298.6005262,293.15,2,298.6005262
1.587735348,298.5999811,293.15,2,298.5999811
1.588735348,298.5994361,293.15,2,298.5994361
1.589735348,298.5988911,293.15,2,298.5988911
1.590735348,298.5983462,293.15,2,298.5983462
1.591735348,298.5978013,293.15,2,298.5978013
1.592735348,298.5972565,293.15,2,298.5972565
1.593735348,298.5967117,293.15,2,298.5967117
1.594735348,298.5961671,293.15,2,298.5961671
1.595735348,298.5956224,293.15,2,298.5956224
1.596735348,298.5950778,293.15,2,298.5950778
1.597735348,298.5945333,293.15,2,298.5945333
1.598735348,298.5939888,293.15,2,298.5939888
1.599735348,298.5934444,293.15,2,298.5934444
1.600735348,298.5929,293.15,2,298.5929
1.601735348,298.5923557,293.15,2,298.5923557
1.602735348,298.5918115,293.15,2,298.5918115
1.603735348,298.5912673,293.15,2,298.5912673
1.604735348,298.5907232,293.15,2,298.5907232
1.605735348,298.5901791,293.15,2,298.5901791
1.606735348,298.5896351,293.15,2,298.5896351
1.607735348,298.5890911,293.15,2,298.5890911
1.608735348,298.5885472,293.15,2,298.5885472
1.609735348,298.5880033,293.15,2,298.5880033
1.610735348,298.5874595,293.15,2,298.5874595
1.611735348,298.5869157,293.15,2,298.5869157
1.612735348,298.5863721,293.15,2,298.5863721
1.613735348,298.5858284,293.15,2,298.5858284
1.614735348,298.5852848,293.15,2,298.5852848
1.615735348,298.5847413,293.15,2,298.5847413
1.616735348,298.5841978,293.15,2,298.5841978
1.617735348,298.5836544,293.15,2,298.5836544
1.618735348,298.5831111,293.15,2,298.5831111
1.619735348,298.5825678,293.15,2,298.5825678
1.620735348,298.5820245,293.15,2,298.5820245
1.621735348,298.5814813,293.15,2,298.5814813
1.622735348,298.5809382,293.15,2,298.5809382
1.623735348,298.5803951,293.15,2,298.5803951
1.624735348,298.5798521,293.15,2,298.5798521
1.625735348,298.5793091,293.15,2,298.5793091
1.626735348,298.5787662,293.15,2,298.5787662
1.627735348,298.5782233,293.15,2,298.5782233
1.628735348,298.5776805,293.15,2,298.5776805
1.629735348,298.5771378,293.15,2,298.5771378
1.630735348,298.5765951,293.15,2,298.5765951
1.631735348,298.5760525,293.15,2,298.5760525
1.632735348,298.5755099,293.15,2,298.5755099
1.633735348,298.5749674,293.15,2,298.5749674
1.634735348,298.5744247,293.15,2,298.5744247
1.635735348,298.5738821,293.15,2,298.5738821
1.636735348,298.5733396,293.15,2,298.5733396
1.637735348,298.5727971,293.15,2,298.5727971
1.638735348,298.5722546,293.15,2,298.5722546
1.639735348,298.5717123,293.15,2,298.5717123
1.640735348,298.5711699,293.15,2,298.5711699
1.641735348,298.5706277,293.15,2,298.5706277
1.642735348,298.5700855,293.15,2,298.5700855
1.643735348,298.5695433,293.15,2,298.5695433
1.644735348,298.5690012,293.15,2,298.5690012
1.645735348,298.5684591,293.15,2,298.5684591
1.646735348,298.5679171,293.15,2,298.5679171
1.647735348,298.5673752,293.15,2,298.5673752
1.648735348,298.5668333,293.15,2,298.5668333
1.649735348,298.5662915,293.15,2,298.5662915
1.650735348,298.5657497,293.15,2,298.5657497
1.651735348,298.5652079,293.15,2,298.5652079
1.652735348,298.5646663,293.15,2,298.5646663
1.653735348,298.5641247,293.15,2,298.5641247
1.654735348,298.5635831,293.15,2,298.5635831
1.655735348,298.5630416,293.15,2,298.5630416
1.656735348,298.5625001,293.15,2,298.5625001
1.657735348,298.5619587,293.15,2,298.5619587
1.658735348,298.5614174,293.15,2,298.5614174
1.659735348,298.5608761,293.15,2,298.5608761
1.660735348,298.5603348,293.15,2,298.5603348
1.661735348,298.5597936,293.15,2,298.5597936
1.662735348,298.5592525,293.15,2,298.5592525
1.663735348,298.5587114,293.15,2,298.5587114
1.664735348,298.5581704,293.15,2,298.5581704
1.665735348,298.5576294,293.15,2,298.5576294
1.666735348,298.5570885,293.15,2,298.5570885
1.667735348,298.5565477,293.15,2,298.5565477
1.668735348,298.5560069,293.15,2,298.5560069
1.669735348,298.5554661,293.15,2,298.5554661
1.670735348,298.5549254,293.15,2,298.5549254
1.671735348,298.5543848,293.15,2,298.5543848
1.672735348,298.5538442,293.15,2,298.5538442
1.673735348,298.5533036,293.15,2,298.5533036
1.674735348,298.5527632,293.15,2,298.5527632
1.675735348,298.5522227,293.15,2,298.5522227
1.676735348,298.5516824,293.15,2,298.5516824
1.677735348,298.551142,293.15,2,298.551142
1.678735348,298.5506018,293.15,2,298.5506018
1.679735348,298.5500616,293.15,2,298.5500616
1.680735348,298.5495214,293.15,2,298.5495214
1.681735348,298.5489813,293.15,2,298.5489813
1.682735348,298.5484413,293.15,2,298.5484413
1.683735348,298.5479013,293.15,2,298.5479013
1.684735348,298.5473613,293.15,2,298.5473613
1.685735348,298.5468215,293.15,2,298.5468215
1.686735348,298.5462816,293.15,2,298.5462816
1.687735348,298.5457419,293.15,2,298.5457419
1.688735348,298.5452021,293.15,2,298.5452021
1.689735348,298.5446625,293.15,2,298.5446625
1.690735348,298.5441229,293.15,2,298.5441229
1.691735348,298.5435833,293.15,2,298.5435833
1.692735348,298.5430438,293.15,2,298.5430438
1.693735348,298.5425043,293.15,2,298.5425043
1.694735348,298.5419649,293.15,2,298.5419649
1.695735348,298.5414256,293.15,2,298.5414256
1.696735348,298.5408863,293.15,2,298.5408863
1.697735348,298.5403471,293.15,2,298.5403471
1.698735348,298.5398079,293.15,2,298.5398079
1.699735348,298.5392688,293.15,2,298.5392688
1.700735348,298.5387297,293.15,2,298.5387297
1.701735348,298.5381907,293.15,2,298.5381907
1.702735348,298.5376517,293.15,2,298.5376517
1.703735348,298.5371128,293.15,2,298.5371128
1.704735348,298.536574,293.15,2,298.536574
1.705735348,298.5360352,293.15,2,298.5360352
1.706735348,298.5354964,293.15,2,298.5354964
1.707735348,298.5349577,293.15,2,298.5349577
1.708735348,298.5344191,293.15,2,298.5344191
1.709735348,298.5338805,293.15,2,298.5338805
1.710735348,298.533342,293.15,2,298.533342
1.711735348,298.5328035,293.15,2,298.5328035
1.712735348,298.5322651,293.15,2,298.5322651
1.713735348,298.5317267,293.15,2,298.5317267
1.714735348,298.5311884,293.15,2,298.5311884
1.715735348,298.5306502,293.15,2,298.5306502
1.716735348,298.530112,293.15,2,298.530112
1.717735348,298.5295738,293.15,2,298.5295738
1.718735348,298.5290357,293.15,2,298.5290357
1.719735348,298.5284977,293.15,2,298.5284977
1.720735348,298.5279597,293.15,2,298.5279597
1.721735348,298.5274218,293.15,2,298.5274218
1.722735348,298.5268839,293.15,2,298.5268839
1.723735348,298.5263461,293.15,2,298.5263461
1.724735348,298.5258083,293.15,2,298.5258083
1.725735348,298.5252706,293.15,2,298.5252706
1.726735348,298.5247329,293.15,2,298.5247329
1.727735348,298.5241953,293.15,2,298.5241953
1.728735348,298.5236578,293.15,2,298.5236578
1.729735348,298.5231203,293.15,2,298.5231203
1.730735348,298.5225829,293.15,2,298.5225829
1.731735348,298.5220455,293.15,2,298.5220455
1.732735348,298.5215081,293.15,2,298.5215081
1.733735348,298.5209709,293.15,2,298.5209709
1.734735348,298.5204336,293.15,2,298.5204336
1.735735348,298.5198965,293.15,2,298.5198965
1.736735348,298.5193593,293.15,2,298.5193593
1.737735348,298.5188223,293.15,2,298.5188223
1.738735348,298.5182853,293.15,2,298.5182853
1.739735348,298.5177483,293.15,2,298.5177483
1.740735348,298.5172114,293.15,2,298.5172114
1.741735348,298.5166746,293.15,2,298.5166746
1.742735348,298.5161378,293.15,2,298.5161378
1.743735348,298.515601,293.15,2,298.515601
1.744735348,298.5150644,293.15,2,298.5150644
1.745735348,298.5145277,293.15,2,298.5145277
1.746735348,298.5139912,293.15,2,298.5139912
1.747735348,298.5134546,293.15,2,298.5134546
1.748735348,298.5129182,293.15,2,298.5129182
1.749735348,298.5123818,293.15,2,298.5123818
1.750735348,298.5118454,293.15,2,298.5118454
1.751735348,298.5113091,293.15,2,298.5113091
1.752735348,298.5107729,293.15,2,298.5107729
1.753735348,298.5102367,293.15,2,298.5102367
1.754735348,298.5097005,293.15,2,298.5097005
1.755735348,298.5091644,293.15,2,298.5091644
1.756735348,298.5086284,293.15,2,298.5086284
1.757735348,298.5080924,293.15,2,298.5080924
1.758735348,298.5075565,293.15,2,298.5075565
1.759735348,298.5070206,293.15,2,298.5070206
1.760735348,298.5064848,293.15,2,298.5064848
1.761735348,298.5059491,293.15,2,298.5059491
1.762735348,298.5054134,293.15,2,298.5054134
1.763735348,298.5048777,293.15,2,298.5048777
1.764735348,298.5043421,293.15,2,298.5043421
1.765735348,298.5038066,293.15,2,298.5038066
1.766735348,298.5032711,293.15,2,298.5032711
1.767735348,298.5027356,293.15,2,298.5027356
1.768735348,298.5022003,293.15,2,298.5022003
1.769735348,298.5016649,293.15,2,298.5016649
1.770735348,298.5011297,293.15,2,298.5011297
1.771735348,298.5005945,293.15,2,298.5005945
1.772735348,298.5000593,293.15,2,298.5000593
1.773735348,298.4995242,293.15,2,298.4995242
1.774735348,298.4989891,293.15,2,298.4989891
1.775735348,298.4984541,293.15,2,298.4984541
1.776735348,298.4979192,293.15,2,298.4979192
1.777735348,298.4973843,293.15,2,298.4973843
1.778735348,298.4968495,293.15,2,298.4968495
1.779735348,298.4963147,293.15,2,298.4963147
1.780735348,298.4957799,293.15,2,298.4957799
1.781735348,298.4952453,293.15,2,298.4952453
1.782735348,298.4947106,293.15,2,298.4947106
1.783735348,298.4941761,293.15,2,298.4941761
1.784735348,298.4936416,293.15,2,298.4936416
1.785735348,298.4931071,293.15,2,298.4931071
1.786735348,298.4925727,293.15,2,298.4925727
1.787735348,298.4920384,293.15,2,298.4920384
1.788735348,298.4915041,293.15,2,298.4915041
1.789735348,298.4909698,293.15,2,298.4909698
1.790735348,298.4904356,293.15,2,298.4904356
1.791735348,298.4899015,293.15,2,298.4899015
1.792735348,298.4893674,293.15,2,298.4893674
1.793735348,298.4888334,293.15,2,298.4888334
1.794735348,298.4882994,293.15,2,298.4882994
1.795735348,298.4877655,293.15,2,298.4877655
1.796735348,298.4872317,293.15,2,298.4872317
1.797735348,298.4866979,293.15,2,298.4866979
1.798735348,298.4861641,293.15,2,298.4861641
1.799735348,298.4856304,293.15,2,298.4856304
1.800735348,298.4850968,293.15,2,298.4850968
1.801735348,298.4845632,293.15,2,298.4845632
1.802735348,298.4840296,293.15,2,298.4840296
1.803735348,298.4834962,293.15,2,298.4834962
1.804735348,298.4829627,293.15,2,298.4829627
1.805735348,298.4824294,293.15,2,298.4824294
1.806735348,298.481896,293.15,2,298.481896
1.807735348,298.4813628,293.15,2,298.4813628
1.808735348,298.4808296,293.15,2,298.4808296
1.809735348,298.4802964,293.15,2,298.4802964
1.810735348,298.4797633,293.15,2,298.4797633
1.811735348,298.4792303,293.15,2,298.4792303
1.812735348,298.4786973,293.15,2,298.4786973
1.813735348,298.4781643,293.15,2,298.4781643
1.814735348,298.4776314,293.15,2,298.4776314
1.815735348,298.4770986,293.15,2,298.4770986
1.816735348,298.4765658,293.15,2,298.4765658
1.817735348,298.4760331,293.15,2,298.4760331
1.818735348,298.4755005,293.15,2,298.4755005
1.819735348,298.4749678,293.15,2,298.4749678
1.820735348,298.4744353,293.15,2,298.4744353
1.821735348,298.4739028,293.15,2,298.4739028
1.822735348,298.4733703,293.15,2,298.4733703
1.823735348,298.4728379,293.15,2,298.4728379
1.824735348,298.4723056,293.15,2,298.4723056
1.825735348,298.4717733,293.15,2,298.4717733
1.826735348,298.4712411,293.15,2,298.4712411
1.827735348,298.4707089,293.15,2,298.4707089
1.828735348,298.4701768,293.15,2,298.4701768
1.829735348,298.4696447,293.15,2,298.4696447
1.830735348,298.4691127,293.15,2,298.4691127
1.831735348,298.4685807,293.15,2,298.4685807
1.832735348,298.4680488,293.15,2,298.4680488
1.833735348,298.467517,293.15,2,298.467517
1.834735348,298.4669852,293.15,2,298.4669852
1.835735348,298.4664534,293.15,2,298.4664534
1.836735348,298.4659217,293.15,2,298.4659217
1.837735348,298.4653901,293.15,2,298.4653901
1.838735348,298.4648585,293.15,2,298.4648585
1.839735348,298.464327,293.15,2,298.464327
1.840735348,298.4637955,293.15,2,298.4637955
1.841735348,298.4632641,293.15,2,298.4632641
1.842735348,298.4627327,293.15,2,298.4627327
1.843735348,298.4622014,293.15,2,298.4622014
1.844735348,298.4616702,293.15,2,298.4616702
1.845735348,298.461139,293.15,2,298.461139
1.846735348,298.4606078,293.15,2,298.4606078
1.847735348,298.4600767,293.15,2,298.4600767
1.848735348,298.4595457,293.15,2,298.4595457
1.849735348,298.4590147,293.15,2,298.4590147
1.850735348,298.4584838,293.15,2,298.4584838
1.851735348,298.4579529,293.15,2,298.4579529
1.852735348,298.4574221,293.15,2,298.4574221
1.853735348,298.4568913,293.15,2,298.4568913
1.854735348,298.4563606,293.15,2,298.4563606
1.855735348,298.4558299,293.15,2,298.4558299
1.856735348,298.4552993,293.15,2,298.4552993
1.857735348,298.4547688,293.15,2,298.4547688
1.858735348,298.4542383,293.15,2,298.4542383
1.859735348,298.4537078,293.15,2,298.4537078
1.860735348,298.4531774,293.15,2,298.4531774
1.861735348,298.4526471,293.15,2,298.4526471
1.862735348,298.4521168,293.15,2,298.4521168
1.863735348,298.4515866,293.15,2,298.4515866
1.864735348,298.4510564,293.15,2,298.4510564
1.865735348,298.4505263,293.15,2,298.4505263
1.866735348,298.4499963,293.15,2,298.4499963
1.867735348,298.4494662,293.15,2,298.4494662
1.868735348,298.4489363,293.15,2,298.4489363
1.869735348,298.4484064,293.15,2,298.4484064
1.870735348,298.4478765,293.15,2,298.4478765
1.871735348,298.4473468,293.15,2,298.4473468
1.872735348,298.446817,293.15,2,298.446817
1.873735348,298.4462873,293.15,2,298.4462873
1.874735348,298.4457577,293.15,2,298.4457577
1.875735348,298.4452281,293.15,2,298.4452281
1.876735348,298.4446986,293.15,2,298.4446986
1.877735348,298.4441692,293.15,2,298.4441692
1.878735348,298.4436397,293.15,2,298.4436397
1.879735348,298.4431104,293.15,2,298.4431104
1.880735348,298.4425811,293.15,2,298.4425811
1.881735348,298.4420518,293.15,2,298.4420518
1.882735348,298.4415226,293.15,2,298.4415226
1.883735348,298.4409935,293.15,2,298.4409935
1.884735348,298.4404644,293.15,2,298.4404644
1.885735348,298.4399354,293.15,2,298.4399354
1.886735348,298.4394064,293.15,2,298.4394064
1.887735348,298.4388775,293.15,2,298.4388775
1.888735348,298.4383486,293.15,2,298.4383486
1.889735348,298.4378198,293.15,2,298.4378198
1.890735348,298.437291,293.15,2,298.437291
1.891735348,298.4367623,293.15,2,298.4367623
1.892735348,298.4362337,293.15,2,298.4362337
1.893735348,298.435705,293.15,2,298.435705
1.894735348,298.4351763,293.15,2,298.4351763
1.895735348,298.4346477,293.15,2,298.4346477
1.896735348,298.434119,293.15,2,298.434119
1.897735348,298.4335905,293.15,2,298.4335905
1.898735348,298.433062,293.15,2,298.433062
1.899735348,298.4325335,293.15,2,298.4325335
1.900735348,298.4320051,293.15,2,298.4320051
1.901735348,298.4314767,293.15,2,298.4314767
1.902735348,298.4309484,293.15,2,298.4309484
1.903735348,298.4304202,293.15,2,298.4304202
1.904735348,298.429892,293.15,2,298.429892
1.905735348,298.4293639,293.15,2,298.4293639
1.906735348,298.4288358,293.15,2,298.4288358
1.907735348,298.4283077,293.15,2,298.4283077
1.908735348,298.4277798,293.15,2,298.4277798
1.909735348,298.4272518,293.15,2,298.4272518
1.910735348,298.4267239,293.15,2,298.4267239
1.911735348,298.4261961,293.15,2,298.4261961
1.912735348,298.4256683,293.15,2,298.4256683
1.913735348,298.4251406,293.15,2,298.4251406
1.914735348,298.424613,293.15,2,298.424613
1.915735348,298.4240853,293.15,2,298.4240853
1.916735348,298.4235578,293.15,2,298.4235578
1.917735348,298.4230303,293.15,2,298.4230303
1.918735348,298.4225028,293.15,2,298.4225028
1.919735348,298.4219754,293.15,2,298.4219754
1.920735348,298.4214481,293.15,2,298.4214481
1.921735348,298.4209208,293.15,2,298.4209208
1.922735348,298.4203935,293.15,2,298.4203935
1.923735348,298.4198663,293.15,2,298.4198663
1.924735348,298.4193392,293.15,2,298.4193392
1.925735348,298.4188121,293.15,2,298.4188121
1.926735348,298.4182851,293.15,2,298.4182851
1.927735348,298.4177581,293.15,2,298.4177581
1.928735348,298.4172312,293.15,2,298.4172312
1.929735348,298.4167043,293.15,2,298.4167043
1.930735348,298.4161775,293.15,2,298.4161775
1.931735348,298.4156507,293.15,2,298.4156507
1.932735348,298.415124,293.15,2,298.415124
1.933735348,298.4145974,293.15,2,298.4145974
1.934735348,298.4140708,293.15,2,298.4140708
1.935735348,298.4135442,293.15,2,298.4135442
1.936735348,298.4130177,293.15,2,298.4130177
1.937735348,298.4124912,293.15,2,298.4124912
1.938735348,298.4119648,293.15,2,298.4119648
1.939735348,298.4114385,293.15,2,298.4114385
1.940735348,298.4109122,293.15,2,298.4109122
1.941735348,298.410386,293.15,2,298.410386
1.942735348,298.4098598,293.15,2,298.4098598
1.943735348,298.4093337,293.15,2,298.4093337
1.944735348,298.4088076,293.15,2,298.4088076
1.945735348,298.4082816,293.15,2,298.4082816
1.946735348,298.4077556,293.15,2,298.4077556
1.947735348,298.4072297,293.15,2,298.4072297
1.948735348,298.4067038,293.15,2,298.4067038
1.949735348,298.406178,293.15,2,298.406178
1.950735348,298.4056522,293.15,2,298.4056522
1.951735348,298.4051265,293.15,2,298.4051265
1.952735348,298.4046008,293.15,2,298.4046008
1.953735348,298.4040752,293.15,2,298.4040752
1.954735348,298.4035497,293.15,2,298.4035497
1.955735348,298.4030242,293.15,2,298.4030242
1.956735348,298.4024988,293.15,2,298.4024988
1.957735348,298.4019734,293.15,2,298.4019734
1.958735348,298.401448,293.15,2,298.401448
1.959735348,298.4009227,293.15,2,298.4009227
1.960735348,298.4003975,293.15,2,298.4003975
1.961735348,298.3998723,293.15,2,298.3998723
1.962735348,298.3993472,293.15,2,298.3993472
1.963735348,298.3988221,293.15,2,298.3988221
1.964735348,298.3982971,293.15,2,298.3982971
1.965735348,298.3977721,293.15,2,298.3977721
1.966735348,298.3972472,293.15,2,298.3972472
1.967735348,298.3967223,293.15,2,298.3967223
1.968735348,298.3961975,293.15,2,298.3961975
1.969735348,298.3956728,293.15,2,298.3956728
1.970735348,298.3951481,293.15,2,298.3951481
1.971735348,298.3946234,293.15,2,298.3946234
1.972735348,298.3940988,293.15,2,298.3940988
1.973735348,298.3935743,293.15,2,298.3935743
1.974735348,298.3930498,293.15,2,298.3930498
1.975735348,298.3925253,293.15,2,298.3925253
1.976735348,298.392001,293.15,2,298.392001
1.977735348,298.3914766,293.15,2,298.3914766
1.978735348,298.3909523,293.15,2,298.3909523
1.979735348,298.3904281,293.15,2,298.3904281
1.980735348,298.3899039,293.15,2,298.3899039
1.981735348,298.3893798,293.15,2,298.3893798
1.982735348,298.3888557,293.15,2,298.3888557
1.983735348,298.3883317,293.15,2,298.3883317
1.984735348,298.3878078,293.15,2,298.3878078
1.985735348,298.3872839,293.15,2,298.3872839
1.986735348,298.38676,293.15,2,298.38676
1.987735348,298.3862362,293.15,2,298.3862362
1.988735348,298.3857124,293.15,2,298.3857124
1.989735348,298.3851887,293.15,2,298.3851887
1.990735348,298.3846651,293.15,2,298.3846651
1.991735348,298.3841415,293.15,2,298.3841415
1.992735348,298.383618,293.15,2,298.383618
1.993735348,298.3830945,293.15,2,298.3830945
1.994735348,298.382571,293.15,2,298.382571
1.995735348,298.3820476,293.15,2,298.3820476
1.996735348,298.3815243,293.15,2,298.3815243
1.997735348,298.381001,293.15,2,298.381001
1.998735348,298.3804778,293.15,2,298.3804778
1.999735348,298.3799546,293.15,2,298.3799546
1.99999,298.3798214,293.15,2,298.3798214
2,298.3798162,293.15,2,298.3798162
2.00005,298.37979,293.15,2,298.37979
2.0003,298.3796593,293.15,2,298.3796593
2.0013,298.3791364,293.15,2,298.3791364
2.0023,298.3786135,293.15,2,298.3786135
2.0033,298.3780907,293.15,2,298.3780907
2.0043,298.377568,293.15,2,298.377568
2.0053,298.3770454,293.15,2,298.3770454
2.0063,298.3765228,293.15,2,298.3765228
2.0073,298.3760002,293.15,2,298.3760002
2.0083,298.3754777,293.15,2,298.3754777
2.0093,298.3749552,293.15,2,298.3749552
2.0103,298.3744328,293.15,2,298.3744328
2.0113,298.3739104,293.15,2,298.3739104
