"time","TAmb","TDif","heatCapacitor_T","TRes"
7.77,293.15,2,321.722,321.722
7.77,293.15,2,321.693,321.693
7.78,293.15,2,321.693,321.693
7.78,293.15,2,321.665,321.665
7.79,293.15,2,321.665,321.665
7.79,293.15,2,321.636,321.636
7.8,293.15,2,321.636,321.636
7.8,293.15,2,321.608,321.608
7.81,293.15,2,321.608,321.608
7.81,293.15,2,321.579,321.579
7.82,293.15,2,321.579,321.579
7.82,293.15,2,321.551,321.551
7.83,293.15,2,321.551,321.551
7.83,293.15,2,321.522,321.522
7.84,293.15,2,321.522,321.522
7.84,293.15,2,321.494,321.494
7.85,293.15,2,321.494,321.494
7.85,293.15,2,321.542,321.542
7.86,293.15,2,321.542,321.542
7.86,293.15,2,321.603,321.603
7.87,293.15,2,321.603,321.603
7.87,293.15,2,321.665,321.665
7.88,293.15,2,321.665,321.665
7.88,293.15,2,321.726,321.726
7.89,293.15,2,321.726,321.726
7.89,293.15,2,321.788,321.788
7.9,293.15,2,321.788,321.788
7.9,293.15,2,321.849,321.849
7.91,293.15,2,321.849,321.849
7.91,293.15,2,321.91,321.91
7.92,293.15,2,321.91,321.91
7.92,293.15,2,321.971,321.971
7.93,293.15,2,321.971,321.971
7.93,293.15,2,322.032,322.032
7.94,293.15,2,322.032,322.032
7.94,293.15,2,322.093,322.093
7.95,293.15,2,322.093,322.093
7.95,293.15,2,322.154,322.154
7.96,293.15,2,322.154,322.154
7.96,293.15,2,322.214,322.214
7.97,293.15,2,322.214,322.214
7.97,293.15,2,322.275,322.275
7.98,293.15,2,322.275,322.275
7.98,293.15,2,322.336,322.336
7.99,293.15,2,322.336,322.336
7.99,293.15,2,322.396,322.396
8,293.15,2,322.396,322.396
8,293.15,2,322.457,322.457
8.01,293.15,2,322.457,322.457
8.01,293.15,2,322.517,322.517
8.02,293.15,2,322.517,322.517
8.02,293.15,2,322.577,322.577
8.03,293.15,2,322.577,322.577
8.03,293.15,2,322.637,322.637
8.04,293.15,2,322.637,322.637
8.04,293.15,2,322.698,322.698
8.05,293.15,2,322.698,322.698
8.05,293.15,2,322.758,322.758
8.06,293.15,2,322.758,322.758
8.06,293.15,2,322.818,322.818
8.07,293.15,2,322.818,322.818
8.07,293.15,2,322.877,322.877
8.08,293.15,2,322.877,322.877
8.08,293.15,2,322.937,322.937
8.09,293.15,2,322.937,322.937
8.09,293.15,2,322.997,322.997
8.1,293.15,2,322.997,322.997
8.1,293.15,2,323.057,323.057
8.11,293.15,2,323.057,323.057
8.11,293.15,2,323.116,323.116
8.12,293.15,2,323.116,323.116
8.12,293.15,2,323.176,323.176
8.13,293.15,2,323.176,323.176
8.13,293.15,2,323.235,323.235
8.14,293.15,2,323.235,323.235
8.14,293.15,2,323.294,323.294
8.15,293.15,2,323.294,323.294
8.15,293.15,2,323.354,323.354
8.16,293.15,2,323.354,323.354
8.16,293.15,2,323.413,323.413
8.17,293.15,2,323.413,323.413
8.17,293.15,2,323.472,323.472
8.18,293.15,2,323.472,323.472
8.18,293.15,2,323.531,323.531
8.19,293.15,2,323.531,323.531
8.19,293.15,2,323.59,323.59
8.2,293.15,2,323.59,323.59
8.2,293.15,2,323.649,323.649
8.21,293.15,2,323.649,323.649
8.21,293.15,2,323.707,323.707
8.22,293.15,2,323.707,323.707
8.22,293.15,2,323.766,323.766
8.23,293.15,2,323.766,323.766
8.23,293.15,2,323.825,323.825
8.24,293.15,2,323.825,323.825
8.24,293.15,2,323.883,323.883
8.25,293.15,2,323.883,323.883
8.25,293.15,2,323.942,323.942
8.26,293.15,2,323.942,323.942
8.26,293.15,2,324,324
8.27,293.15,2,324,324
8.27,293.15,2,324.058,324.058
8.28,293.15,2,324.058,324.058
8.28,293.15,2,324.117,324.117
8.29,293.15,2,324.117,324.117
8.29,293.15,2,324.137,324.137
8.3,293.15,2,324.137,324.137
8.3,293.15,2,324.106,324.106
8.31,293.15,2,324.106,324.106
8.31,293.15,2,324.075,324.075
8.32,293.15,2,324.075,324.075
8.32,293.15,2,324.044,324.044
8.33,293.15,2,324.044,324.044
8.33,293.15,2,324.013,324.013
8.34,293.15,2,324.013,324.013
8.34,293.15,2,323.982,323.982
8.35,293.15,2,323.982,323.982
8.35,293.15,2,323.951,323.951
8.36,293.15,2,323.951,323.951
8.36,293.15,2,323.921,323.921
8.37,293.15,2,323.921,323.921
8.37,293.15,2,323.89,323.89
8.38,293.15,2,323.89,323.89
8.38,293.15,2,323.859,323.859
8.39,293.15,2,323.859,323.859
8.39,293.15,2,323.828,323.828
8.4,293.15,2,323.828,323.828
8.4,293.15,2,323.798,323.798
8.41,293.15,2,323.798,323.798
8.41,293.15,2,323.767,323.767
8.42,293.15,2,323.767,323.767
8.42,293.15,2,323.737,323.737
8.43,293.15,2,323.737,323.737
8.43,293.15,2,323.706,323.706
8.44,293.15,2,323.706,323.706
8.44,293.15,2,323.675,323.675
8.45,293.15,2,323.675,323.675
8.45,293.15,2,323.645,323.645
8.46,293.15,2,323.645,323.645
8.46,293.15,2,323.614,323.614
8.47,293.15,2,323.614,323.614
8.47,293.15,2,323.584,323.584
8.48,293.15,2,323.584,323.584
8.48,293.15,2,323.554,323.554
8.49,293.15,2,323.554,323.554
8.49,293.15,2,323.523,323.523
8.5,293.15,2,323.523,323.523
8.5,293.15,2,323.493,323.493
8.51,293.15,2,323.493,323.493
8.51,293.15,2,323.462,323.462
8.52,293.15,2,323.462,323.462
8.52,293.15,2,323.432,323.432
8.53,293.15,2,323.432,323.432
8.53,293.15,2,323.402,323.402
8.54,293.15,2,323.402,323.402
8.54,293.15,2,323.372,323.372
8.55,293.15,2,323.372,323.372
8.55,293.15,2,323.341,323.341
8.56,293.15,2,323.341,323.341
8.56,293.15,2,323.311,323.311
8.57,293.15,2,323.311,323.311
8.57,293.15,2,323.281,323.281
8.58,293.15,2,323.281,323.281
8.58,293.15,2,323.251,323.251
8.59,293.15,2,323.251,323.251
8.59,293.15,2,323.221,323.221
8.6,293.15,2,323.221,323.221
8.6,293.15,2,323.191,323.191
8.61,293.15,2,323.191,323.191
8.61,293.15,2,323.161,323.161
8.62,293.15,2,323.161,323.161
8.62,293.15,2,323.131,323.131
8.63,293.15,2,323.131,323.131
8.63,293.15,2,323.101,323.101
8.64,293.15,2,323.101,323.101
8.64,293.15,2,323.071,323.071
8.65,293.15,2,323.071,323.071
8.65,293.15,2,323.041,323.041
8.66,293.15,2,323.041,323.041
8.66,293.15,2,323.011,323.011
8.67,293.15,2,323.011,323.011
8.67,293.15,2,322.981,322.981
8.68,293.15,2,322.981,322.981
8.68,293.15,2,322.952,322.952
8.69,293.15,2,322.952,322.952
8.69,293.15,2,322.922,322.922
8.7,293.15,2,322.922,322.922
8.7,293.15,2,322.892,322.892
8.71,293.15,2,322.892,322.892
8.71,293.15,2,322.862,322.862
8.72,293.15,2,322.862,322.862
8.72,293.15,2,322.833,322.833
8.73,293.15,2,322.833,322.833
8.73,293.15,2,322.803,322.803
8.74,293.15,2,322.803,322.803
8.74,293.15,2,322.773,322.773
8.75,293.15,2,322.773,322.773
8.75,293.15,2,322.744,322.744
8.76,293.15,2,322.744,322.744
8.76,293.15,2,322.714,322.714
8.77,293.15,2,322.714,322.714
8.77,293.15,2,322.685,322.685
8.78,293.15,2,322.685,322.685
8.78,293.15,2,322.655,322.655
8.79,293.15,2,322.655,322.655
8.79,293.15,2,322.626,322.626
8.8,293.15,2,322.626,322.626
8.8,293.15,2,322.596,322.596
8.81,293.15,2,322.596,322.596
8.81,293.15,2,322.567,322.567
8.82,293.15,2,322.567,322.567
8.82,293.15,2,322.537,322.537
8.83,293.15,2,322.537,322.537
8.83,293.15,2,322.508,322.508
8.84,293.15,2,322.508,322.508
8.84,293.15,2,322.479,322.479
8.85,293.15,2,322.479,322.479
8.85,293.15,2,322.449,322.449
8.86,293.15,2,322.449,322.449
8.86,293.15,2,322.42,322.42
8.87,293.15,2,322.42,322.42
8.87,293.15,2,322.391,322.391
8.88,293.15,2,322.391,322.391
8.88,293.15,2,322.361,322.361
8.89,293.15,2,322.361,322.361
8.89,293.15,2,322.332,322.332
8.9,293.15,2,322.332,322.332
8.9,293.15,2,322.303,322.303
8.91,293.15,2,322.303,322.303
8.91,293.15,2,322.274,322.274
8.92,293.15,2,322.274,322.274
8.92,293.15,2,322.245,322.245
8.93,293.15,2,322.245,322.245
8.93,293.15,2,322.216,322.216
8.94,293.15,2,322.216,322.216
8.94,293.15,2,322.187,322.187
8.95,293.15,2,322.187,322.187
8.95,293.15,2,322.158,322.158
8.96,293.15,2,322.158,322.158
8.96,293.15,2,322.195,322.195
8.97,293.15,2,322.195,322.195
8.97,293.15,2,322.255,322.255
8.98,293.15,2,322.255,322.255
8.98,293.15,2,322.316,322.316
8.99,293.15,2,322.316,322.316
8.99,293.15,2,322.376,322.376
9,293.15,2,322.376,322.376
9,293.15,2,322.437,322.437
9.01,293.15,2,322.437,322.437
9.01,293.15,2,322.497,322.497
9.02,293.15,2,322.497,322.497
9.02,293.15,2,322.558,322.558
9.03,293.15,2,322.558,322.558
9.03,293.15,2,322.618,322.618
9.04,293.15,2,322.618,322.618
9.04,293.15,2,322.678,322.678
9.05,293.15,2,322.678,322.678
9.05,293.15,2,322.738,322.738
9.06,293.15,2,322.738,322.738
9.06,293.15,2,322.798,322.798
9.07,293.15,2,322.798,322.798
9.07,293.15,2,322.858,322.858
9.08,293.15,2,322.858,322.858
9.08,293.15,2,322.918,322.918
9.09,293.15,2,322.918,322.918
9.09,293.15,2,322.977,322.977
9.1,293.15,2,322.977,322.977
9.1,293.15,2,323.037,323.037
9.11,293.15,2,323.037,323.037
9.11,293.15,2,323.097,323.097
9.12,293.15,2,323.097,323.097
9.12,293.15,2,323.156,323.156
9.13,293.15,2,323.156,323.156
9.13,293.15,2,323.216,323.216
9.14,293.15,2,323.216,323.216
9.14,293.15,2,323.275,323.275
9.15,293.15,2,323.275,323.275
9.15,293.15,2,323.334,323.334
9.16,293.15,2,323.334,323.334
9.16,293.15,2,323.393,323.393
9.17,293.15,2,323.393,323.393
9.17,293.15,2,323.453,323.453
9.18,293.15,2,323.453,323.453
9.18,293.15,2,323.512,323.512
9.19,293.15,2,323.512,323.512
9.19,293.15,2,323.571,323.571
9.2,293.15,2,323.571,323.571
9.2,293.15,2,323.629,323.629
9.21,293.15,2,323.629,323.629
9.21,293.15,2,323.688,323.688
9.22,293.15,2,323.688,323.688
9.22,293.15,2,323.747,323.747
9.23,293.15,2,323.747,323.747
9.23,293.15,2,323.806,323.806
9.24,293.15,2,323.806,323.806
9.24,293.15,2,323.864,323.864
9.25,293.15,2,323.864,323.864
9.25,293.15,2,323.923,323.923
9.26,293.15,2,323.923,323.923
9.26,293.15,2,323.981,323.981
9.27,293.15,2,323.981,323.981
9.27,293.15,2,324.039,324.039
9.28,293.15,2,324.039,324.039
9.28,293.15,2,324.098,324.098
9.29,293.15,2,324.098,324.098
9.29,293.15,2,324.147,324.147
9.3,293.15,2,324.147,324.147
9.3,293.15,2,324.116,324.116
9.31,293.15,2,324.116,324.116
9.31,293.15,2,324.085,324.085
9.32,293.15,2,324.085,324.085
9.32,293.15,2,324.054,324.054
9.33,293.15,2,324.054,324.054
9.33,293.15,2,324.023,324.023
9.34,293.15,2,324.023,324.023
9.34,293.15,2,323.992,323.992
9.35,293.15,2,323.992,323.992
9.35,293.15,2,323.961,323.961
9.36,293.15,2,323.961,323.961
9.36,293.15,2,323.931,323.931
9.37,293.15,2,323.931,323.931
9.37,293.15,2,323.9,323.9
9.38,293.15,2,323.9,323.9
9.38,293.15,2,323.869,323.869
9.39,293.15,2,323.869,323.869
9.39,293.15,2,323.838,323.838
9.4,293.15,2,323.838,323.838
9.4,293.15,2,323.808,323.808
9.41,293.15,2,323.808,323.808
9.41,293.15,2,323.777,323.777
9.42,293.15,2,323.777,323.777
9.42,293.15,2,323.747,323.747
9.43,293.15,2,323.747,323.747
9.43,293.15,2,323.716,323.716
9.44,293.15,2,323.716,323.716
9.44,293.15,2,323.685,323.685
9.45,293.15,2,323.685,323.685
9.45,293.15,2,323.655,323.655
9.46,293.15,2,323.655,323.655
9.46,293.15,2,323.624,323.624
9.47,293.15,2,323.624,323.624
9.47,293.15,2,323.594,323.594
9.48,293.15,2,323.594,323.594
9.48,293.15,2,323.564,323.564
9.49,293.15,2,323.564,323.564
9.49,293.15,2,323.533,323.533
9.5,293.15,2,323.533,323.533
9.5,293.15,2,323.503,323.503
9.51,293.15,2,323.503,323.503
9.51,293.15,2,323.472,323.472
9.52,293.15,2,323.472,323.472
9.52,293.15,2,323.442,323.442
9.53,293.15,2,323.442,323.442
9.53,293.15,2,323.412,323.412
9.54,293.15,2,323.412,323.412
9.54,293.15,2,323.382,323.382
9.55,293.15,2,323.382,323.382
9.55,293.15,2,323.351,323.351
9.56,293.15,2,323.351,323.351
9.56,293.15,2,323.321,323.321
9.57,293.15,2,323.321,323.321
9.57,293.15,2,323.291,323.291
9.58,293.15,2,323.291,323.291
9.58,293.15,2,323.261,323.261
9.59,293.15,2,323.261,323.261
9.59,293.15,2,323.231,323.231
9.6,293.15,2,323.231,323.231
9.6,293.15,2,323.201,323.201
9.61,293.15,2,323.201,323.201
9.61,293.15,2,323.171,323.171
9.62,293.15,2,323.171,323.171
9.62,293.15,2,323.141,323.141
9.63,293.15,2,323.141,323.141
9.63,293.15,2,323.111,323.111
9.64,293.15,2,323.111,323.111
9.64,293.15,2,323.081,323.081
9.65,293.15,2,323.081,323.081
9.65,293.15,2,323.051,323.051
9.66,293.15,2,323.051,323.051
9.66,293.15,2,323.021,323.021
9.67,293.15,2,323.021,323.021
9.67,293.15,2,322.991,322.991
9.68,293.15,2,322.991,322.991
9.68,293.15,2,322.961,322.961
9.69,293.15,2,322.961,322.961
9.69,293.15,2,322.931,322.931
9.7,293.15,2,322.931,322.931
9.7,293.15,2,322.902,322.902
9.71,293.15,2,322.902,322.902
9.71,293.15,2,322.872,322.872
9.72,293.15,2,322.872,322.872
9.72,293.15,2,322.842,322.842
9.73,293.15,2,322.842,322.842
9.73,293.15,2,322.813,322.813
9.74,293.15,2,322.813,322.813
9.74,293.15,2,322.783,322.783
9.75,293.15,2,322.783,322.783
9.75,293.15,2,322.753,322.753
9.76,293.15,2,322.753,322.753
9.76,293.15,2,322.724,322.724
9.77,293.15,2,322.724,322.724
9.77,293.15,2,322.694,322.694
9.78,293.15,2,322.694,322.694
9.78,293.15,2,322.665,322.665
9.79,293.15,2,322.665,322.665
9.79,293.15,2,322.635,322.635
9.8,293.15,2,322.635,322.635
9.8,293.15,2,322.606,322.606
9.81,293.15,2,322.606,322.606
9.81,293.15,2,322.576,322.576
9.82,293.15,2,322.576,322.576
9.82,293.15,2,322.547,322.547
9.83,293.15,2,322.547,322.547
9.83,293.15,2,322.517,322.517
9.84,293.15,2,322.517,322.517
9.84,293.15,2,322.488,322.488
9.85,293.15,2,322.488,322.488
9.85,293.15,2,322.459,322.459
9.86,293.15,2,322.459,322.459
9.86,293.15,2,322.429,322.429
9.87,293.15,2,322.429,322.429
9.87,293.15,2,322.4,322.4
9.88,293.15,2,322.4,322.4
9.88,293.15,2,322.371,322.371
9.89,293.15,2,322.371,322.371
9.89,293.15,2,322.342,322.342
9.9,293.15,2,322.342,322.342
9.9,293.15,2,322.313,322.313
9.91,293.15,2,322.313,322.313
9.91,293.15,2,322.283,322.283
9.92,293.15,2,322.283,322.283
9.92,293.15,2,322.254,322.254
9.93,293.15,2,322.254,322.254
9.93,293.15,2,322.225,322.225
9.94,293.15,2,322.225,322.225
9.94,293.15,2,322.196,322.196
9.95,293.15,2,322.196,322.196
9.95,293.15,2,322.167,322.167
9.96,293.15,2,322.167,322.167
9.96,293.15,2,322.175,322.175
9.97,293.15,2,322.175,322.175
9.97,293.15,2,322.236,322.236
9.98,293.15,2,322.236,322.236
9.98,293.15,2,322.296,322.296
9.99,293.15,2,322.296,322.296
9.99,293.15,2,322.357,322.357
10,293.15,2,322.357,322.357
10,293.15,2,322.417,322.417
