"time","Ball1_pos","Ball1_vel","Ball2_pos","Ball2_vel"
4.43900013e+00,1.01455641e+01,8.41068554e+00,9.30683899e+00,7.38409519e+00
4.44000006e+00,1.01539698e+01,8.40087605e+00,9.31421852e+00,7.37428522e+00
4.44099998e+00,1.01623659e+01,8.39106560e+00,9.32158756e+00,7.36447477e+00
4.44199991e+00,1.01707516e+01,8.38125610e+00,9.32894707e+00,7.35466480e+00
4.44299984e+00,1.01791277e+01,8.37144566e+00,9.33629704e+00,7.34485483e+00
4.44399977e+00,1.01874952e+01,8.36163616e+00,9.34363747e+00,7.33504486e+00
4.44500017e+00,1.01958523e+01,8.35182571e+00,9.35096741e+00,7.32523489e+00
4.44600010e+00,1.02041979e+01,8.34201622e+00,9.35828781e+00,7.31542492e+00
4.44700003e+00,1.02125359e+01,8.33220577e+00,9.36559772e+00,7.30561495e+00
4.44799995e+00,1.02208633e+01,8.32239628e+00,9.37289906e+00,7.29580498e+00
4.44899988e+00,1.02291803e+01,8.31258583e+00,9.38018990e+00,7.28599501e+00
4.44999981e+00,1.02374878e+01,8.30277634e+00,9.38747025e+00,7.27618504e+00
4.45100021e+00,1.02457857e+01,8.29296589e+00,9.39474201e+00,7.26637506e+00
4.45200014e+00,1.02540741e+01,8.28315639e+00,9.40200329e+00,7.25656509e+00
4.45300007e+00,1.02623520e+01,8.27334595e+00,9.40925503e+00,7.24675512e+00
4.45400000e+00,1.02706213e+01,8.26353645e+00,9.41649723e+00,7.23694515e+00
4.45499992e+00,1.02788792e+01,8.25372601e+00,9.42372894e+00,7.22713518e+00
4.45599985e+00,1.02871284e+01,8.24391556e+00,9.43095112e+00,7.21732521e+00
4.45699978e+00,1.02953672e+01,8.23410606e+00,9.43816376e+00,7.20751476e+00
4.45800018e+00,1.03035955e+01,8.22429562e+00,9.44536591e+00,7.19770479e+00
4.45900011e+00,1.03118162e+01,8.21448612e+00,9.45255947e+00,7.18789482e+00
4.46000004e+00,1.03200254e+01,8.20467567e+00,9.45974255e+00,7.17808485e+00
4.46099997e+00,1.03282251e+01,8.19486618e+00,9.46691513e+00,7.16827488e+00
4.46199989e+00,1.03364153e+01,8.18505573e+00,9.47407818e+00,7.15846491e+00
4.46299982e+00,1.03445950e+01,8.17524624e+00,9.48123264e+00,7.14865494e+00
4.46400023e+00,1.03527660e+01,8.16543579e+00,9.48837566e+00,7.13884497e+00
4.46500015e+00,1.03609257e+01,8.15562630e+00,9.49551010e+00,7.12903500e+00
4.46600008e+00,1.03690767e+01,8.14581585e+00,9.50263405e+00,7.11922503e+00
4.46700001e+00,1.03772182e+01,8.13600636e+00,9.50974846e+00,7.10941505e+00
4.46799994e+00,1.03853493e+01,8.12619591e+00,9.51685238e+00,7.09960508e+00
4.46899986e+00,1.03934698e+01,8.11638641e+00,9.52394772e+00,7.08979511e+00
4.46999979e+00,1.04015818e+01,8.10657597e+00,9.53103256e+00,7.07998514e+00
4.47100019e+00,1.04096832e+01,8.09676647e+00,9.53810787e+00,7.07017517e+00
4.47200012e+00,1.04177752e+01,8.08695602e+00,9.54517269e+00,7.06036520e+00
4.47300005e+00,1.04258566e+01,8.07714558e+00,9.55222797e+00,7.05055523e+00
4.47399998e+00,1.04339294e+01,8.06733608e+00,9.55927372e+00,7.04074478e+00
4.47499990e+00,1.04419918e+01,8.05752563e+00,9.56630993e+00,7.03093481e+00
4.47599983e+00,1.04500437e+01,8.04771614e+00,9.57333565e+00,7.02112484e+00
4.47700024e+00,1.04580870e+01,8.03790569e+00,9.58035183e+00,7.01131487e+00
4.47800016e+00,1.04661198e+01,8.02809620e+00,9.58735847e+00,7.00150490e+00
4.47900009e+00,1.04741430e+01,8.01828575e+00,9.59435463e+00,6.99169493e+00
4.48000002e+00,1.04821568e+01,8.00847626e+00,9.60134220e+00,6.98188496e+00
4.48099995e+00,1.04901600e+01,7.99866581e+00,9.60831833e+00,6.97207499e+00
4.48199987e+00,1.04981537e+01,7.98885584e+00,9.61528587e+00,6.96226501e+00
4.48299980e+00,1.05061378e+01,7.97904587e+00,9.62224293e+00,6.95245504e+00
4.48400021e+00,1.05141125e+01,7.96923590e+00,9.62919044e+00,6.94264507e+00
4.48500013e+00,1.05220766e+01,7.95942593e+00,9.63612843e+00,6.93283510e+00
4.48600006e+00,1.05300312e+01,7.94961596e+00,9.64305687e+00,6.92302513e+00
4.48699999e+00,1.05379763e+01,7.93980598e+00,9.64997482e+00,6.91321516e+00
4.48799992e+00,1.05459108e+01,7.92999601e+00,9.65688324e+00,6.90340519e+00
4.48899984e+00,1.05538359e+01,7.92018604e+00,9.66378117e+00,6.89359522e+00
4.48999977e+00,1.05617514e+01,7.91037607e+00,9.67067051e+00,6.88378477e+00
4.49100018e+00,1.05696573e+01,7.90056610e+00,9.67754936e+00,6.87397480e+00
4.49200010e+00,1.05775518e+01,7.89075613e+00,9.68441772e+00,6.86416483e+00
4.49300003e+00,1.05854378e+01,7.88094616e+00,9.69127750e+00,6.85435486e+00
4.49399996e+00,1.05933142e+01,7.87113619e+00,9.69812679e+00,6.84454489e+00
4.49499989e+00,1.06011801e+01,7.86132622e+00,9.70496655e+00,6.83473492e+00
4.49599981e+00,1.06090374e+01,7.85151577e+00,9.71179581e+00,6.82492495e+00
4.49700022e+00,1.06168833e+01,7.84170580e+00,9.71861649e+00,6.81511497e+00
4.49800014e+00,1.06247196e+01,7.83189583e+00,9.72542667e+00,6.80530500e+00
4.49900007e+00,1.06325474e+01,7.82208586e+00,9.73222733e+00,6.79549503e+00
4.50000000e+00,1.06403637e+01,7.81227589e+00,9.73901749e+00,6.78568506e+00
4.50099993e+00,1.06481724e+01,7.80246592e+00,9.74579811e+00,6.77587509e+00
4.50199986e+00,1.06559687e+01,7.79265594e+00,9.75256920e+00,6.76606512e+00
4.50299978e+00,1.06637573e+01,7.78284597e+00,9.75933075e+00,6.75625515e+00
4.50400019e+00,1.06715345e+01,7.77303600e+00,9.76608181e+00,6.74644518e+00
4.50500011e+00,1.06793032e+01,7.76322603e+00,9.77282333e+00,6.73663521e+00
4.50600004e+00,1.06870613e+01,7.75341606e+00,9.77955532e+00,6.72682524e+00
4.50699997e+00,1.06948099e+01,7.74360609e+00,9.78627682e+00,6.71701479e+00
4.50799990e+00,1.07025490e+01,7.73379612e+00,9.79298878e+00,6.70720482e+00
4.50899982e+00,1.07102776e+01,7.72398615e+00,9.79969120e+00,6.69739485e+00
4.51000023e+00,1.07179966e+01,7.71417618e+00,9.80638409e+00,6.68758488e+00
4.51100016e+00,1.07257061e+01,7.70436621e+00,9.81306648e+00,6.67777491e+00
4.51200008e+00,1.07334051e+01,7.69455624e+00,9.81973934e+00,6.66796494e+00
4.51300001e+00,1.07410946e+01,7.68474579e+00,9.82640266e+00,6.65815496e+00
4.51399994e+00,1.07487745e+01,7.67493582e+00,9.83305550e+00,6.64834499e+00
4.51499987e+00,1.07564449e+01,7.66512585e+00,9.83969879e+00,6.63853502e+00
4.51599979e+00,1.07641048e+01,7.65531588e+00,9.84633255e+00,6.62872505e+00
4.51700020e+00,1.07717552e+01,7.64550591e+00,9.85295677e+00,6.61891508e+00
4.51800013e+00,1.07793961e+01,7.63569593e+00,9.85957050e+00,6.60910511e+00
4.51900005e+00,1.07870274e+01,7.62588596e+00,9.86617470e+00,6.59929514e+00
4.51999998e+00,1.07946482e+01,7.61607599e+00,9.87276936e+00,6.58948517e+00
4.52099991e+00,1.08022594e+01,7.60626602e+00,9.87935352e+00,6.57967520e+00
4.52199984e+00,1.08098602e+01,7.59645605e+00,9.88592815e+00,6.56986523e+00
4.52299976e+00,1.08174524e+01,7.58664608e+00,9.89249325e+00,6.56005478e+00
4.52400017e+00,1.08250341e+01,7.57683611e+00,9.89904881e+00,6.55024481e+00
4.52500010e+00,1.08326063e+01,7.56702614e+00,9.90559387e+00,6.54043484e+00
4.52600002e+00,1.08401680e+01,7.55721617e+00,9.91212940e+00,6.53062487e+00
4.52699995e+00,1.08477201e+01,7.54740620e+00,9.91865540e+00,6.52081490e+00
4.52799988e+00,1.08552628e+01,7.53759623e+00,9.92517090e+00,6.51100492e+00
4.52899981e+00,1.08627949e+01,7.52778578e+00,9.93167686e+00,6.50119495e+00
4.53000021e+00,1.08703184e+01,7.51797581e+00,9.93817329e+00,6.49138498e+00
4.53100014e+00,1.08778315e+01,7.50816584e+00,9.94466019e+00,6.48157501e+00
4.53200006e+00,1.08853340e+01,7.49835587e+00,9.95113659e+00,6.47176504e+00
4.53299999e+00,1.08928280e+01,7.48854589e+00,9.95760345e+00,6.46195507e+00
4.53399992e+00,1.09003124e+01,7.47873592e+00,9.96406078e+00,6.45214510e+00
4.53499985e+00,1.09077854e+01,7.46892595e+00,9.97050762e+00,6.44233513e+00
4.53599977e+00,1.09152489e+01,7.45911598e+00,9.97694492e+00,6.43252516e+00
4.53700018e+00,1.09227037e+01,7.44930601e+00,9.98337269e+00,6.42271519e+00
4.53800011e+00,1.09301481e+01,7.43949604e+00,9.98979092e+00,6.41290522e+00
4.53900003e+00,1.09375830e+01,7.42968607e+00,9.99619865e+00,6.40309477e+00
4.53999996e+00,1.09450073e+01,7.41987610e+00,1.00025969e+01,6.39328480e+00
4.54099989e+00,1.09524221e+01,7.41006613e+00,1.00089846e+01,6.38347483e+00
4.54199982e+00,1.09598284e+01,7.40025616e+00,1.00153637e+01,6.37366486e+00
4.54300022e+00,1.09672232e+01,7.39044619e+00,1.00217333e+01,6.36385489e+00
4.54400015e+00,1.09746084e+01,7.38063622e+00,1.00280924e+01,6.35404491e+00
4.54500008e+00,1.09819841e+01,7.37082577e+00,1.00344410e+01,6.34423494e+00
4.54600000e+00,1.09893503e+01,7.36101580e+00,1.00407801e+01,6.33442497e+00
4.54699993e+00,1.09967060e+01,7.35120583e+00,1.00471096e+01,6.32461500e+00
4.54799986e+00,1.10040522e+01,7.34139585e+00,1.00534286e+01,6.31480503e+00
4.54899979e+00,1.10113888e+01,7.33158588e+00,1.00597391e+01,6.30499506e+00
4.55000019e+00,1.10187159e+01,7.32177591e+00,1.00660391e+01,6.29518509e+00
4.55100012e+00,1.10260334e+01,7.31196594e+00,1.00723286e+01,6.28537512e+00
4.55200005e+00,1.10333405e+01,7.30215597e+00,1.00786104e+01,6.27556515e+00
4.55299997e+00,1.10406370e+01,7.29234600e+00,1.00848808e+01,6.26575518e+00
4.55399990e+00,1.10479240e+01,7.28253603e+00,1.00911407e+01,6.25594521e+00
4.55499983e+00,1.10552015e+01,7.27272606e+00,1.00973930e+01,6.24613523e+00
4.55600023e+00,1.10624704e+01,7.26291609e+00,1.01036339e+01,6.23632479e+00
4.55700016e+00,1.10697279e+01,7.25310612e+00,1.01098652e+01,6.22651482e+00
4.55800009e+00,1.10769758e+01,7.24329615e+00,1.01160870e+01,6.21670485e+00
4.55900002e+00,1.10842142e+01,7.23348618e+00,1.01222992e+01,6.20689487e+00
4.55999994e+00,1.10914431e+01,7.22367620e+00,1.01285009e+01,6.19708490e+00
4.56099987e+00,1.10986624e+01,7.21386623e+00,1.01346931e+01,6.18727493e+00
4.56199980e+00,1.11058712e+01,7.20405579e+00,1.01408749e+01,6.17746496e+00
4.56300020e+00,1.11130695e+01,7.19424582e+00,1.01470480e+01,6.16765499e+00
4.56400013e+00,1.11202593e+01,7.18443584e+00,1.01532097e+01,6.15784502e+00
4.56500006e+00,1.11274385e+01,7.17462587e+00,1.01593628e+01,6.14803505e+00
4.56599998e+00,1.11346083e+01,7.16481590e+00,1.01655064e+01,6.13822508e+00
4.56699991e+00,1.11417685e+01,7.15500593e+00,1.01716404e+01,6.12841511e+00
4.56799984e+00,1.11489182e+01,7.14519596e+00,1.01777630e+01,6.11860514e+00
4.56899977e+00,1.11560593e+01,7.13538599e+00,1.01838770e+01,6.10879517e+00
4.57000017e+00,1.11631889e+01,7.12557602e+00,1.01899815e+01,6.09898520e+00
4.57100010e+00,1.11703100e+01,7.11576605e+00,1.01960754e+01,6.08917522e+00
4.57200003e+00,1.11774206e+01,7.10595608e+00,1.02021589e+01,6.07936478e+00
4.57299995e+00,1.11845217e+01,7.09614611e+00,1.02082338e+01,6.06955481e+00
4.57399988e+00,1.11916132e+01,7.08633614e+00,1.02142982e+01,6.05974483e+00
4.57499981e+00,1.11986942e+01,7.07652617e+00,1.02203531e+01,6.04993486e+00
4.57600021e+00,1.12057657e+01,7.06671619e+00,1.02263985e+01,6.04012489e+00
4.57700014e+00,1.12128277e+01,7.05690622e+00,1.02324333e+01,6.03031492e+00
4.57800007e+00,1.12198801e+01,7.04709578e+00,1.02384586e+01,6.02050495e+00
4.57900000e+00,1.12269220e+01,7.03728580e+00,1.02444744e+01,6.01069498e+00
4.57999992e+00,1.12339544e+01,7.02747583e+00,1.02504797e+01,6.00088501e+00
4.58099985e+00,1.12409773e+01,7.01766586e+00,1.02564764e+01,5.99107504e+00
4.58199978e+00,1.12479897e+01,7.00785589e+00,1.02624617e+01,5.98126507e+00
4.58300018e+00,1.12549934e+01,6.99804592e+00,1.02684393e+01,5.97145510e+00
4.58400011e+00,1.12619858e+01,6.98823595e+00,1.02744045e+01,5.96164513e+00
4.58500004e+00,1.12689686e+01,6.97842598e+00,1.02803621e+01,5.95183516e+00
4.58599997e+00,1.12759428e+01,6.96861601e+00,1.02863092e+01,5.94202518e+00
4.58699989e+00,1.12829056e+01,6.95880604e+00,1.02922459e+01,5.93221521e+00
4.58799982e+00,1.12898598e+01,6.94899607e+00,1.02981730e+01,5.92240477e+00
4.58900023e+00,1.12968044e+01,6.93918610e+00,1.03040915e+01,5.91259480e+00
4.59000015e+00,1.13037386e+01,6.92937613e+00,1.03099995e+01,5.90278482e+00
4.59100008e+00,1.13106632e+01,6.91956615e+00,1.03158960e+01,5.89297485e+00
4.59200001e+00,1.13175783e+01,6.90975618e+00,1.03217850e+01,5.88316488e+00
4.59299994e+00,1.13244829e+01,6.89994621e+00,1.03276634e+01,5.87335491e+00
4.59399986e+00,1.13313780e+01,6.89013577e+00,1.03335314e+01,5.86354494e+00
4.59499979e+00,1.13382626e+01,6.88032579e+00,1.03393898e+01,5.85373497e+00
4.59600019e+00,1.13451376e+01,6.87051582e+00,1.03452387e+01,5.84392500e+00
4.59700012e+00,1.13520041e+01,6.86070585e+00,1.03510780e+01,5.83411503e+00
4.59800005e+00,1.13588600e+01,6.85089588e+00,1.03569069e+01,5.82430506e+00
4.59899998e+00,1.13657064e+01,6.84108591e+00,1.03627262e+01,5.81449509e+00
4.59999990e+00,1.13725424e+01,6.83127594e+00,1.03685360e+01,5.80468512e+00
4.60099983e+00,1.13793678e+01,6.82146597e+00,1.03743362e+01,5.79487514e+00
4.60200024e+00,1.13861847e+01,6.81165600e+00,1.03801260e+01,5.78506517e+00
4.60300016e+00,1.13929920e+01,6.80184603e+00,1.03859062e+01,5.77525520e+00
4.60400009e+00,1.13997889e+01,6.79203606e+00,1.03916759e+01,5.76544523e+00
4.60500002e+00,1.14065762e+01,6.78222609e+00,1.03974371e+01,5.75563478e+00
4.60599995e+00,1.14133530e+01,6.77241611e+00,1.04031868e+01,5.74582481e+00
4.60699987e+00,1.14201212e+01,6.76260614e+00,1.04089279e+01,5.73601484e+00
4.60799980e+00,1.14268780e+01,6.75279617e+00,1.04146605e+01,5.72620487e+00
4.60900021e+00,1.14336262e+01,6.74298620e+00,1.04203806e+01,5.71639490e+00
4.61000013e+00,1.14403639e+01,6.73317623e+00,1.04260921e+01,5.70658493e+00
4.61100006e+00,1.14470921e+01,6.72336578e+00,1.04317942e+01,5.69677496e+00
4.61199999e+00,1.14538107e+01,6.71355581e+00,1.04374857e+01,5.68696499e+00
4.61299992e+00,1.14605198e+01,6.70374584e+00,1.04431677e+01,5.67715502e+00
4.61399984e+00,1.14672184e+01,6.69393587e+00,1.04488401e+01,5.66734505e+00
4.61499977e+00,1.14739075e+01,6.68412590e+00,1.04545031e+01,5.65753508e+00
4.61600018e+00,1.14805870e+01,6.67431593e+00,1.04601545e+01,5.64772511e+00
4.61700010e+00,1.14872561e+01,6.66450596e+00,1.04657984e+01,5.63791513e+00
4.61800003e+00,1.14939156e+01,6.65469599e+00,1.04714308e+01,5.62810516e+00
4.61899996e+00,1.15005646e+01,6.64488602e+00,1.04770536e+01,5.61829519e+00
4.61999989e+00,1.15072050e+01,6.63507605e+00,1.04826679e+01,5.60848522e+00
4.62099981e+00,1.15138359e+01,6.62526608e+00,1.04882708e+01,5.59867477e+00
4.62200022e+00,1.15204563e+01,6.61545610e+00,1.04938650e+01,5.58886480e+00
4.62300014e+00,1.15270672e+01,6.60564613e+00,1.04994488e+01,5.57905483e+00
4.62400007e+00,1.15336666e+01,6.59583616e+00,1.05050230e+01,5.56924486e+00
4.62500000e+00,1.15402584e+01,6.58602619e+00,1.05105867e+01,5.55943489e+00
4.62599993e+00,1.15468388e+01,6.57621622e+00,1.05161419e+01,5.54962492e+00
4.62699986e+00,1.15534105e+01,6.56640577e+00,1.05216866e+01,5.53981495e+00
4.62799978e+00,1.15599718e+01,6.55659580e+00,1.05272217e+01,5.53000498e+00
4.62900019e+00,1.15665236e+01,6.54678583e+00,1.05327473e+01,5.52019501e+00
4.63000011e+00,1.15730658e+01,6.53697586e+00,1.05382624e+01,5.51038504e+00
4.63100004e+00,1.15795984e+01,6.52716589e+00,1.05437670e+01,5.50057507e+00
4.63199997e+00,1.15861197e+01,6.51735592e+00,1.05492630e+01,5.49076509e+00
4.63299990e+00,1.15926332e+01,6.50754595e+00,1.05547485e+01,5.48095512e+00
4.63399982e+00,1.15991354e+01,6.49773598e+00,1.05602245e+01,5.47114515e+00
4.63500023e+00,1.16056280e+01,6.48792601e+00,1.05656910e+01,5.46133518e+00
4.63600016e+00,1.16121111e+01,6.47811604e+00,1.05711479e+01,5.45152521e+00
4.63700008e+00,1.16185837e+01,6.46830606e+00,1.05765944e+01,5.44171476e+00
4.63800001e+00,1.16250477e+01,6.45849609e+00,1.05820313e+01,5.43190479e+00
4.63899994e+00,1.16315012e+01,6.44868612e+00,1.05874577e+01,5.42209482e+00
4.63999987e+00,1.16379452e+01,6.43887615e+00,1.05928745e+01,5.41228485e+00
4.64099979e+00,1.16443787e+01,6.42906618e+00,1.05982828e+01,5.40247488e+00
4.64200020e+00,1.16508026e+01,6.41925621e+00,1.06036797e+01,5.39266491e+00
4.64300013e+00,1.16572170e+01,6.40944576e+00,1.06090679e+01,5.38285494e+00
4.64400005e+00,1.16636219e+01,6.39963579e+00,1.06144457e+01,5.37304497e+00
4.64499998e+00,1.16700172e+01,6.38982582e+00,1.06198139e+01,5.36323500e+00
4.64599991e+00,1.16764021e+01,6.38001585e+00,1.06251717e+01,5.35342503e+00
4.64699984e+00,1.16827774e+01,6.37020588e+00,1.06305208e+01,5.34361506e+00
4.64799976e+00,1.16891422e+01,6.36039591e+00,1.06358604e+01,5.33380508e+00
4.64900017e+00,1.16954985e+01,6.35058594e+00,1.06411886e+01,5.32399511e+00
4.65000010e+00,1.17018433e+01,6.34077597e+00,1.06465082e+01,5.31418514e+00
4.65100002e+00,1.17081795e+01,6.33096600e+00,1.06518173e+01,5.30437517e+00
4.65199995e+00,1.17145052e+01,6.32115602e+00,1.06571159e+01,5.29456520e+00
4.65299988e+00,1.17208214e+01,6.31134605e+00,1.06624060e+01,5.28475523e+00
4.65399981e+00,1.17271280e+01,6.30153608e+00,1.06676865e+01,5.27494478e+00
4.65500021e+00,1.17334251e+01,6.29172611e+00,1.06729565e+01,5.26513481e+00
4.65600014e+00,1.17397108e+01,6.28191614e+00,1.06782160e+01,5.25532484e+00
4.65700006e+00,1.17459879e+01,6.27210617e+00,1.06834669e+01,5.24551487e+00
4.65799999e+00,1.17522564e+01,6.26229620e+00,1.06887074e+01,5.23570490e+00
4.65899992e+00,1.17585135e+01,6.25248623e+00,1.06939383e+01,5.22589493e+00
4.65999985e+00,1.17647610e+01,6.24267578e+00,1.06991587e+01,5.21608496e+00
4.66099977e+00,1.17709980e+01,6.23286581e+00,1.07043695e+01,5.20627499e+00
4.66200018e+00,1.17772264e+01,6.22305584e+00,1.07095718e+01,5.19646502e+00
4.66300011e+00,1.17834444e+01,6.21324587e+00,1.07147627e+01,5.18665504e+00
4.66400003e+00,1.17896528e+01,6.20343590e+00,1.07199450e+01,5.17684507e+00
4.66499996e+00,1.17958508e+01,6.19362593e+00,1.07251167e+01,5.16703510e+00
4.66599989e+00,1.18020401e+01,6.18381596e+00,1.07302790e+01,5.15722513e+00
4.66699982e+00,1.18082190e+01,6.17400599e+00,1.07354307e+01,5.14741516e+00
4.66800022e+00,1.18143883e+01,6.16419601e+00,1.07405739e+01,5.13760519e+00
4.66900015e+00,1.18205471e+01,6.15438604e+00,1.07457066e+01,5.12779522e+00
4.67000008e+00,1.18266973e+01,6.14457607e+00,1.07508287e+01,5.11798477e+00
4.67100000e+00,1.18328362e+01,6.13476610e+00,1.07559423e+01,5.10817480e+00
4.67199993e+00,1.18389664e+01,6.12495613e+00,1.07610464e+01,5.09836483e+00
4.67299986e+00,1.18450861e+01,6.11514616e+00,1.07661390e+01,5.08855486e+00
4.67399979e+00,1.18511972e+01,6.10533619e+00,1.07712231e+01,5.07874489e+00
4.67500019e+00,1.18572969e+01,6.09552622e+00,1.07762966e+01,5.06893492e+00
4.67600012e+00,1.18633881e+01,6.08571577e+00,1.07813606e+01,5.05912495e+00
4.67700005e+00,1.18694677e+01,6.07590580e+00,1.07864151e+01,5.04931498e+00
4.67799997e+00,1.18755388e+01,6.06609583e+00,1.07914591e+01,5.03950500e+00
4.67899990e+00,1.18816013e+01,6.05628586e+00,1.07964935e+01,5.02969503e+00
4.67999983e+00,1.18876524e+01,6.04647589e+00,1.08015194e+01,5.01988506e+00
4.68100023e+00,1.18936939e+01,6.03666592e+00,1.08065338e+01,5.01007509e+00
4.68200016e+00,1.18997250e+01,6.02685595e+00,1.08115387e+01,5.00026512e+00
4.68300009e+00,1.19057474e+01,6.01704597e+00,1.08165340e+01,4.99045515e+00
4.68400002e+00,1.19117594e+01,6.00723600e+00,1.08215199e+01,4.98064518e+00
4.68499994e+00,1.19177618e+01,5.99742603e+00,1.08264961e+01,4.97083521e+00
4.68599987e+00,1.19237537e+01,5.98761606e+00,1.08314610e+01,4.96102524e+00
4.68699980e+00,1.19297371e+01,5.97780609e+00,1.08364182e+01,4.95121479e+00
4.68800020e+00,1.19357100e+01,5.96799612e+00,1.08413639e+01,4.94140482e+00
4.68900013e+00,1.19416733e+01,5.95818615e+00,1.08463001e+01,4.93159485e+00
4.69000006e+00,1.19476261e+01,5.94837618e+00,1.08512268e+01,4.92178488e+00
4.69099998e+00,1.19535704e+01,5.93856621e+00,1.08561440e+01,4.91197491e+00
4.69199991e+00,1.19595032e+01,5.92875624e+00,1.08610506e+01,4.90216494e+00
4.69299984e+00,1.19654274e+01,5.91894579e+00,1.08659477e+01,4.89235497e+00
4.69399977e+00,1.19713411e+01,5.90913582e+00,1.08708363e+01,4.88254499e+00
4.69500017e+00,1.19772463e+01,5.89932585e+00,1.08757133e+01,4.87273502e+00
4.69600010e+00,1.19831400e+01,5.88951588e+00,1.08805809e+01,4.86292505e+00
4.69700003e+00,1.19890251e+01,5.87970591e+00,1.08854389e+01,4.85311508e+00
4.69799995e+00,1.19948988e+01,5.86989594e+00,1.08902874e+01,4.84330511e+00
4.69899988e+00,1.20007639e+01,5.86008596e+00,1.08951263e+01,4.83349514e+00
4.69999981e+00,1.20066204e+01,5.85027599e+00,1.08999538e+01,4.82368517e+00
4.70100021e+00,1.20124645e+01,5.84046602e+00,1.09047728e+01,4.81387520e+00
4.70200014e+00,1.20183001e+01,5.83065605e+00,1.09095821e+01,4.80406523e+00
4.70300007e+00,1.20241261e+01,5.82084608e+00,1.09143810e+01,4.79425478e+00
4.70400000e+00,1.20299416e+01,5.81103611e+00,1.09191713e+01,4.78444481e+00
4.70499992e+00,1.20357475e+01,5.80122614e+00,1.09239502e+01,4.77463484e+00
4.70599985e+00,1.20415449e+01,5.79141617e+00,1.09287205e+01,4.76482487e+00
4.70699978e+00,1.20473309e+01,5.78160620e+00,1.09334803e+01,4.75501490e+00
4.70800018e+00,1.20531082e+01,5.77179623e+00,1.09382296e+01,4.74520493e+00
4.70900011e+00,1.20588751e+01,5.76198578e+00,1.09429703e+01,4.73539495e+00
4.71000004e+00,1.20646324e+01,5.75217581e+00,1.09477015e+01,4.72558498e+00
4.71099997e+00,1.20703793e+01,5.74236584e+00,1.09524212e+01,4.71577501e+00
4.71199989e+00,1.20761166e+01,5.73255587e+00,1.09571323e+01,4.70596504e+00
4.71299982e+00,1.20818443e+01,5.72274590e+00,1.09618330e+01,4.69615507e+00
4.71400023e+00,1.20875616e+01,5.71293592e+00,1.09665251e+01,4.68634510e+00
4.71500015e+00,1.20932703e+01,5.70312595e+00,1.09712057e+01,4.67653513e+00
4.71600008e+00,1.20989676e+01,5.69331598e+00,1.09758778e+01,4.66672516e+00
4.71700001e+00,1.21046572e+01,5.68350601e+00,1.09805403e+01,4.65691519e+00
4.71799994e+00,1.21103354e+01,5.67369604e+00,1.09851923e+01,4.64710522e+00
4.71899986e+00,1.21160040e+01,5.66388607e+00,1.09898338e+01,4.63729477e+00
4.71999979e+00,1.21216631e+01,5.65407610e+00,1.09944658e+01,4.62748480e+00
4.72100019e+00,1.21273117e+01,5.64426613e+00,1.09990892e+01,4.61767483e+00
4.72200012e+00,1.21329517e+01,5.63445616e+00,1.10037022e+01,4.60786486e+00
4.72300005e+00,1.21385813e+01,5.62464619e+00,1.10083036e+01,4.59805489e+00
4.72399998e+00,1.21442013e+01,5.61483622e+00,1.10128984e+01,4.58824492e+00
4.72499990e+00,1.21498108e+01,5.60502577e+00,1.10174809e+01,4.57843494e+00
4.72599983e+00,1.21554108e+01,5.59521580e+00,1.10220537e+01,4.56862497e+00
4.72700024e+00,1.21610012e+01,5.58540583e+00,1.10266180e+01,4.55881500e+00
4.72800016e+00,1.21665821e+01,5.57559586e+00,1.10311718e+01,4.54900503e+00
4.72900009e+00,1.21721516e+01,5.56578588e+00,1.10357161e+01,4.53919506e+00
4.73000002e+00,1.21777134e+01,5.55597591e+00,1.10402508e+01,4.52938509e+00
4.73099995e+00,1.21832638e+01,5.54616594e+00,1.10447750e+01,4.51957512e+00
4.73199987e+00,1.21888056e+01,5.53635597e+00,1.10492897e+01,4.50976515e+00
4.73299980e+00,1.21943369e+01,5.52654600e+00,1.10537949e+01,4.49995518e+00
4.73400021e+00,1.21998587e+01,5.51673603e+00,1.10582895e+01,4.49014521e+00
4.73500013e+00,1.22053709e+01,5.50692606e+00,1.10627747e+01,4.48033524e+00
4.73600006e+00,1.22108727e+01,5.49711609e+00,1.10672503e+01,4.47052479e+00
4.73699999e+00,1.22163649e+01,5.48730612e+00,1.10717163e+01,4.46071482e+00
4.73799992e+00,1.22218466e+01,5.47749615e+00,1.10761719e+01,4.45090485e+00
4.73899984e+00,1.22273197e+01,5.46768618e+00,1.10806179e+01,4.44109488e+00
4.73999977e+00,1.22327833e+01,5.45787621e+00,1.10850544e+01,4.43128490e+00
4.74100018e+00,1.22382364e+01,5.44806623e+00,1.10894804e+01,4.42147493e+00
4.74200010e+00,1.22436790e+01,5.43825579e+00,1.10938969e+01,4.41166496e+00
4.74300003e+00,1.22491121e+01,5.42844582e+00,1.10983038e+01,4.40185499e+00
4.74399996e+00,1.22545357e+01,5.41863585e+00,1.11027012e+01,4.39204502e+00
4.74499989e+00,1.22599487e+01,5.40882587e+00,1.11070881e+01,4.38223505e+00
4.74599981e+00,1.22653532e+01,5.39901590e+00,1.11114655e+01,4.37242508e+00
4.74700022e+00,1.22707472e+01,5.38920593e+00,1.11158333e+01,4.36261511e+00
4.74800014e+00,1.22761316e+01,5.37939596e+00,1.11201897e+01,4.35280514e+00
