"time","x@mass2port","output@integrator"
3.804,-0.103786,0.591008
3.808,-0.0891996,0.5998
3.812,-0.0741186,0.607545
3.816,-0.0585477,0.614081
3.82,-0.0425233,0.619227
3.824,-0.0261229,0.622818
3.828,-0.00946794,0.624712
3.832,0.00728438,0.62483
3.836,0.0239618,0.623163
3.84,0.0404034,0.619789
3.844,0.0564824,0.614834
3.848,0.0721151,0.608469
3.852,0.0872609,0.600873
3.856,0.101911,0.592204
3.86,0.11608,0.582627
3.864,0.129796,0.572248
3.868,0.143094,0.561196
3.872,0.156012,0.549538
3.876,0.168585,0.53736
3.88,0.180852,0.524718
3.884,0.192845,0.511655
3.888,0.204596,0.498227
3.892,0.216134,0.484452
3.896,0.227485,0.47037
3.9,0.238674,0.456003
3.904,0.249723,0.441371
3.908,0.260655,0.426495
3.912,0.271489,0.411391
3.916,0.282244,0.396075
3.92,0.292939,0.380559
3.924,0.303591,0.364858
3.928,0.314218,0.348982
3.932,0.324837,0.332944
3.936,0.335465,0.316756
3.94,0.346119,0.300428
3.944,0.356819,0.283973
3.948,0.367583,0.267403
3.952,0.378432,0.250731
3.956,0.389387,0.233972
3.96,0.400473,0.217142
3.964,0.411717,0.200259
3.968,0.423148,0.183345
3.972,0.434801,0.166427
3.976,0.446717,0.149533
3.98,0.458942,0.132706
3.984,0.471533,0.115992
3.988,0.48456,0.0994577
3.992,0.498108,0.0831883
3.996,0.512285,0.0673054
4,0.524906,0.0542617
