"Time","SignalOutput1"
1.122000000000000E+00,1.236225940172200E+02
1.123000000000000E+00,1.232761693040200E+02
1.124000000000000E+00,1.229326640565200E+02
1.125000000000000E+00,1.225919943535900E+02
1.126000000000000E+00,1.222540790249300E+02
1.127000000000000E+00,1.219188395325500E+02
1.128000000000000E+00,1.215861998585500E+02
1.129000000000000E+00,1.212560863987100E+02
1.130000000000000E+00,1.209284278615000E+02
1.131000000000000E+00,1.206031551723300E+02
1.132000000000000E+00,1.202802013826600E+02
1.133000000000000E+00,1.199595015836000E+02
1.134000000000000E+00,1.196409928238500E+02
1.135000000000000E+00,1.193246140317300E+02
1.136000000000000E+00,1.190103059409700E+02
1.137000000000000E+00,1.186980110201300E+02
1.138000000000000E+00,1.183876734054600E+02
1.139000000000000E+00,1.180792388368600E+02
1.140000000000000E+00,1.177726545970300E+02
1.141000000000000E+00,1.174678694533900E+02
1.142000000000000E+00,1.171648336026700E+02
1.143000000000000E+00,1.168634986182300E+02
1.144000000000000E+00,1.165638173996600E+02
1.145000000000000E+00,1.162657441247500E+02
1.146000000000000E+00,1.159692342036200E+02
1.147000000000000E+00,1.156742442349600E+02
1.148000000000000E+00,1.153807319641700E+02
1.149000000000000E+00,1.150886562434200E+02
1.150000000000000E+00,1.147979769934800E+02
1.151000000000000E+00,1.145086551671500E+02
1.152000000000000E+00,1.142206527143900E+02
1.153000000000000E+00,1.139339325488900E+02
1.154000000000000E+00,1.136484585161800E+02
1.155000000000000E+00,1.133641953630100E+02
1.156000000000000E+00,1.130811087080300E+02
1.157000000000000E+00,1.127991650138900E+02
1.158000000000000E+00,1.125183315603100E+02
1.159000000000000E+00,1.122385764184100E+02
1.160000000000000E+00,1.119598684260900E+02
1.161000000000000E+00,1.116821771644200E+02
1.162000000000000E+00,1.114054729350600E+02
1.163000000000000E+00,1.111297267385500E+02
1.164000000000000E+00,1.108549102536000E+02
1.165000000000000E+00,1.105809958170800E+02
1.166000000000000E+00,1.103079564049900E+02
1.167000000000000E+00,1.100357656141600E+02
1.168000000000000E+00,1.097643976445800E+02
1.169000000000000E+00,1.094938272826900E+02
1.170000000000000E+00,1.092240298851100E+02
1.171000000000000E+00,1.089549813631800E+02
1.172000000000000E+00,1.086866581681000E+02
1.173000000000000E+00,1.084190372766200E+02
1.174000000000000E+00,1.081520961773800E+02
1.175000000000000E+00,1.078858128577700E+02
1.176000000000000E+00,1.076201657913100E+02
1.177000000000000E+00,1.073551339255900E+02
1.178000000000000E+00,1.070906966706400E+02
1.179000000000000E+00,1.068268338878700E+02
1.180000000000000E+00,1.065635258792900E+02
1.181000000000000E+00,1.063007533773700E+02
1.182000000000000E+00,1.060384975351800E+02
1.183000000000000E+00,1.057767399170100E+02
1.184000000000000E+00,1.055154624893100E+02
1.185000000000000E+00,1.052546476120700E+02
1.186000000000000E+00,1.049942780305100E+02
1.187000000000000E+00,1.047343368671600E+02
1.188000000000000E+00,1.044748076142600E+02
1.189000000000000E+00,1.042156741264200E+02
1.190000000000000E+00,1.039569206137200E+02
1.191000000000000E+00,1.036985316350100E+02
1.192000000000000E+00,1.034404920914800E+02
1.193000000000000E+00,1.031827872206300E+02
1.194000000000000E+00,1.029254025904000E+02
1.195000000000000E+00,1.026683240935600E+02
1.196000000000000E+00,1.024115379424600E+02
1.197000000000000E+00,1.021550306638900E+02
1.198000000000000E+00,1.018987890942400E+02
1.199000000000000E+00,1.016428003749200E+02
1.200000000000000E+00,1.013870519479000E+02
1.201000000000000E+00,1.011315315515700E+02
1.202000000000000E+00,1.008762272167400E+02
1.203000000000000E+00,1.006211272628200E+02
1.204000000000000E+00,1.003662202943000E+02
1.205000000000000E+00,1.001114951972500E+02
1.206000000000000E+00,9.985694113616201E+01
1.207000000000000E+00,9.960254755086000E+01
1.208000000000000E+00,9.934830415360901E+01
1.209000000000000E+00,9.909420092638599E+01
1.210000000000000E+00,9.884022811832600E+01
1.211000000000000E+00,9.858637624329100E+01
1.212000000000000E+00,9.833263607759700E+01
1.213000000000000E+00,9.807899865787600E+01
1.214000000000000E+00,9.782545527909700E+01
1.215000000000000E+00,9.757199749269000E+01
1.216000000000000E+00,9.731861710483000E+01
1.217000000000000E+00,9.706530617480500E+01
1.218000000000000E+00,9.681205701353400E+01
1.219000000000000E+00,9.655886218220500E+01
1.220000000000000E+00,9.630571449098400E+01
1.221000000000000E+00,9.605260699787500E+01
1.222000000000000E+00,9.579953300765500E+01
1.223000000000000E+00,9.554648607092599E+01
1.224000000000000E+00,9.529345998324800E+01
1.225000000000000E+00,9.504044878437900E+01
1.226000000000000E+00,9.478744675756900E+01
1.227000000000000E+00,9.453444842899199E+01
1.228000000000000E+00,9.428144856721100E+01
1.229000000000000E+00,9.402844218274301E+01
1.230000000000000E+00,9.377542452769100E+01
1.231000000000000E+00,9.352239109545300E+01
1.232000000000000E+00,9.326933762047400E+01
1.233000000000000E+00,9.301626007809099E+01
1.234000000000000E+00,9.276315468443400E+01
1.235000000000000E+00,9.251001789634800E+01
1.236000000000000E+00,9.225684641140900E+01
1.237000000000000E+00,9.200363716797700E+01
1.238000000000000E+00,9.175038734527500E+01
1.239000000000000E+00,9.149709436353299E+01
1.240000000000000E+00,9.124375588417500E+01
1.241000000000000E+00,9.099036981000400E+01
1.242000000000000E+00,9.073693428547200E+01
1.243000000000000E+00,9.048344769693000E+01
1.244000000000000E+00,9.022990867292999E+01
1.245000000000000E+00,8.997631608455400E+01
1.246000000000000E+00,8.972266904573200E+01
1.247000000000000E+00,8.946896691360600E+01
1.248000000000000E+00,8.921520928888700E+01
1.249000000000000E+00,8.896139601621999E+01
1.250000000000000E+00,8.870752718456700E+01
1.251000000000000E+00,8.845360312757199E+01
1.252000000000000E+00,8.819962442394100E+01
1.253000000000000E+00,8.794559189780800E+01
1.254000000000000E+00,8.769150661906700E+01
1.255000000000000E+00,8.743736990374900E+01
1.256000000000000E+00,8.718318331432199E+01
1.257000000000000E+00,8.692894865999899E+01
1.258000000000000E+00,8.667466799702400E+01
1.259000000000000E+00,8.642034362891700E+01
1.260000000000000E+00,8.616597810669700E+01
1.261000000000000E+00,8.591157422906799E+01
1.262000000000000E+00,8.565713504256000E+01
1.263000000000000E+00,8.540266384163300E+01
1.264000000000000E+00,8.514816416873900E+01
1.265000000000000E+00,8.489363981432599E+01
1.266000000000000E+00,8.463909481679200E+01
1.267000000000000E+00,8.438453346237800E+01
1.268000000000000E+00,8.412996028502100E+01
1.269000000000000E+00,8.387538006609900E+01
1.270000000000000E+00,8.362079189254599E+01
1.271000000000000E+00,8.336617508561901E+01
1.272000000000000E+00,8.311152732914000E+01
1.273000000000000E+00,8.285684861803701E+01
1.274000000000000E+00,8.260213894806300E+01
1.275000000000000E+00,8.234739831528900E+01
1.276000000000000E+00,8.209262671588600E+01
1.277000000000000E+00,8.183782414606399E+01
1.278000000000000E+00,8.158299060205000E+01
1.279000000000000E+00,8.132812608008000E+01
1.280000000000000E+00,8.107323057638899E+01
1.281000000000000E+00,8.081830408720000E+01
1.282000000000000E+00,8.056334660875400E+01
1.283000000000000E+00,8.030835813728500E+01
1.284000000000000E+00,8.005333866902301E+01
1.285000000000000E+00,7.979828820020001E+01
1.286000000000000E+00,7.954320672704800E+01
1.287000000000000E+00,7.928809424579801E+01
1.288000000000000E+00,7.903295075267900E+01
1.289000000000000E+00,7.877777624392201E+01
1.290000000000000E+00,7.852257071575700E+01
1.291000000000000E+00,7.826733416441300E+01
1.292000000000000E+00,7.801206658612401E+01
1.293000000000000E+00,7.775676797710800E+01
1.294000000000000E+00,7.750143833360200E+01
1.295000000000000E+00,7.724607765182699E+01
1.296000000000000E+00,7.699068592801601E+01
1.297000000000000E+00,7.673526315838700E+01
1.298000000000000E+00,7.647980933917700E+01
1.299000000000000E+00,7.622432446660200E+01
1.300000000000000E+00,7.596880853689299E+01
1.301000000000000E+00,7.571326154627000E+01
1.302000000000000E+00,7.545768349095800E+01
1.303000000000000E+00,7.520207436718501E+01
1.304000000000000E+00,7.494643417117300E+01
1.305000000000000E+00,7.469076289914200E+01
1.306000000000000E+00,7.443506054731800E+01
1.307000000000000E+00,7.417932711191700E+01
1.308000000000000E+00,7.392356258916401E+01
1.309000000000000E+00,7.366776697528300E+01
1.310000000000000E+00,7.341194026649400E+01
1.311000000000000E+00,7.315608245900900E+01
1.312000000000000E+00,7.290019354905500E+01
1.313000000000000E+00,7.264427353284900E+01
1.314000000000000E+00,7.238832240661000E+01
1.315000000000000E+00,7.213234016656000E+01
1.316000000000000E+00,7.187632680890800E+01
1.317000000000000E+00,7.162028232988200E+01
1.318000000000000E+00,7.136420672569000E+01
1.319000000000000E+00,7.110809999255000E+01
1.320000000000000E+00,7.085196212668301E+01
1.321000000000000E+00,7.059579312429800E+01
1.322000000000000E+00,7.033959298161400E+01
1.323000000000000E+00,7.008336169484100E+01
1.324000000000000E+00,6.982709926020200E+01
1.325000000000000E+00,6.957080567390700E+01
1.326000000000000E+00,6.931448093216500E+01
1.327000000000000E+00,6.905812503118599E+01
1.328000000000000E+00,6.880173796718900E+01
1.329000000000000E+00,6.854531973638900E+01
1.330000000000000E+00,6.828887033498900E+01
1.331000000000000E+00,6.803238975920399E+01
1.332000000000000E+00,6.777587800524100E+01
1.333000000000000E+00,6.751933506931600E+01
1.334000000000000E+00,6.726276094763500E+01
1.335000000000000E+00,6.700615563640601E+01
1.336000000000000E+00,6.674951913183600E+01
1.337000000000000E+00,6.649285143014001E+01
1.338000000000000E+00,6.623615252751701E+01
1.339000000000000E+00,6.597942242018000E+01
1.340000000000000E+00,6.572266110433701E+01
1.341000000000000E+00,6.546586857618900E+01
1.342000000000000E+00,6.520904483194400E+01
1.343000000000000E+00,6.495218986780900E+01
1.344000000000000E+00,6.469530367998701E+01
1.345000000000000E+00,6.443838626468300E+01
1.346000000000000E+00,6.418143761810300E+01
1.347000000000000E+00,6.392445773644300E+01
1.348000000000000E+00,6.366744661591200E+01
1.349000000000000E+00,6.341040425271400E+01
1.350000000000000E+00,6.315333064304900E+01
1.351000000000000E+00,6.289622578311600E+01
1.352000000000000E+00,6.263908966912000E+01
1.353000000000000E+00,6.238192229726300E+01
1.354000000000000E+00,6.212472366373800E+01
1.355000000000000E+00,6.186749376475200E+01
1.356000000000000E+00,6.161023259650200E+01
1.357000000000000E+00,6.135294015518400E+01
1.358000000000000E+00,6.109561643700200E+01
1.359000000000000E+00,6.083826143815000E+01
1.360000000000000E+00,6.058087515482500E+01
1.361000000000000E+00,6.032345758322700E+01
1.362000000000000E+00,6.006600871955200E+01
1.363000000000000E+00,5.980852855999400E+01
1.364000000000000E+00,5.955101710074900E+01
1.365000000000000E+00,5.929347433801300E+01
1.366000000000000E+00,5.903590026798000E+01
1.367000000000000E+00,5.877829488684200E+01
1.368000000000000E+00,5.852065819080200E+01
1.369000000000000E+00,5.826299017604400E+01
1.370000000000000E+00,5.800529083876500E+01
1.371000000000000E+00,5.774756017515600E+01
1.372000000000000E+00,5.748979818140400E+01
1.373000000000000E+00,5.723200485370900E+01
1.374000000000000E+00,5.697418018826200E+01
1.375000000000000E+00,5.671632418124500E+01
1.376000000000000E+00,5.645843682885400E+01
1.377000000000000E+00,5.620051812727800E+01
1.378000000000000E+00,5.594256807270500E+01
1.379000000000000E+00,5.568458666132600E+01
1.380000000000000E+00,5.542657388932900E+01
1.381000000000000E+00,5.516852975289600E+01
1.382000000000000E+00,5.491045424822100E+01
1.383000000000000E+00,5.465234737149100E+01
1.384000000000000E+00,5.439420911889100E+01
1.385000000000000E+00,5.413603948659900E+01
1.386000000000000E+00,5.387783847081200E+01
1.387000000000000E+00,5.361960606770900E+01
1.388000000000000E+00,5.336134227347800E+01
1.389000000000000E+00,5.310304708429700E+01
1.390000000000000E+00,5.284472049635300E+01
1.391000000000000E+00,5.258636250583600E+01
1.392000000000000E+00,5.232797310891800E+01
1.393000000000000E+00,5.206955230178400E+01
1.394000000000000E+00,5.181110008061900E+01
1.395000000000000E+00,5.155261644160100E+01
1.396000000000000E+00,5.129410138091300E+01
1.397000000000000E+00,5.103555489473400E+01
1.398000000000000E+00,5.077697697924600E+01
1.399000000000000E+00,5.051836763062500E+01
1.400000000000000E+00,5.025972684505400E+01
1.401000000000000E+00,5.000105461870700E+01
1.402000000000000E+00,4.974235094776500E+01
1.403000000000000E+00,4.948361582840400E+01
1.404000000000000E+00,4.922484925680300E+01
1.405000000000000E+00,4.896605122913400E+01
1.406000000000000E+00,4.870722174158100E+01
1.407000000000000E+00,4.844836079031400E+01
1.408000000000000E+00,4.818946837150600E+01
1.409000000000000E+00,4.793054448134400E+01
1.410000000000000E+00,4.767158911598400E+01
1.411000000000000E+00,4.741260227161300E+01
1.412000000000000E+00,4.715358394440100E+01
1.413000000000000E+00,4.689453413051900E+01
1.414000000000000E+00,4.663545282614600E+01
1.415000000000000E+00,4.637634002744300E+01
1.416000000000000E+00,4.611719573058900E+01
1.417000000000000E+00,4.585801993175200E+01
1.418000000000000E+00,4.559881262711200E+01
1.419000000000000E+00,4.533957381282400E+01
1.420000000000000E+00,4.508030348506800E+01
1.421000000000000E+00,4.482100164000800E+01
1.422000000000000E+00,4.456166827382000E+01
1.423000000000000E+00,4.430230338266200E+01
1.424000000000000E+00,4.404290696270400E+01
1.425000000000000E+00,4.378347901012200E+01
1.426000000000000E+00,4.352401952107400E+01
1.427000000000000E+00,4.326452849172900E+01
1.428000000000000E+00,4.300500591825500E+01
1.429000000000000E+00,4.274545179681400E+01
1.430000000000000E+00,4.248586612357400E+01
1.431000000000000E+00,4.222624889469800E+01
1.432000000000000E+00,4.196660010634900E+01
1.433000000000000E+00,4.170691975469300E+01
1.434000000000000E+00,4.144720783588900E+01
1.435000000000000E+00,4.118746434610600E+01
1.436000000000000E+00,4.092768928150200E+01
1.437000000000000E+00,4.066788263824000E+01
1.438000000000000E+00,4.040804441247800E+01
1.439000000000000E+00,4.014817460038200E+01
1.440000000000000E+00,3.988827319810800E+01
1.441000000000000E+00,3.962834020182000E+01
1.442000000000000E+00,3.936837560767300E+01
1.443000000000000E+00,3.910837941182900E+01
1.444000000000000E+00,3.884835161044500E+01
1.445000000000000E+00,3.858829219968000E+01
1.446000000000000E+00,3.832820117568900E+01
1.447000000000000E+00,3.806807853463500E+01
1.448000000000000E+00,3.780792427266800E+01
1.449000000000000E+00,3.754773838594900E+01
1.450000000000000E+00,3.728752087062800E+01
1.451000000000000E+00,3.702727172286300E+01
1.452000000000000E+00,3.676699093881000E+01
1.453000000000000E+00,3.650667851462000E+01
1.454000000000000E+00,3.624633444645200E+01
1.455000000000000E+00,3.598595873045500E+01
1.456000000000000E+00,3.572555136278800E+01
1.457000000000000E+00,3.546511233959800E+01
1.458000000000000E+00,3.520464165703100E+01
1.459000000000000E+00,3.494413931124900E+01
1.460000000000000E+00,3.468360529840300E+01
1.461000000000000E+00,3.442303961463200E+01
1.462000000000000E+00,3.416244225609800E+01
1.463000000000000E+00,3.390181321894400E+01
1.464000000000000E+00,3.368976306083100E+01
1.465000000000000E+00,3.358510218305900E+01
1.466000000000000E+00,3.351707092649700E+01
1.467000000000000E+00,3.343863847834800E+01
1.468000000000000E+00,3.334019540997200E+01
1.469000000000000E+00,3.323108893892900E+01
1.470000000000000E+00,3.312166548620000E+01
1.471000000000000E+00,3.301656006774500E+01
1.472000000000000E+00,3.291560229143100E+01
1.473000000000000E+00,3.281703222080400E+01
1.474000000000000E+00,3.271956144208600E+01
1.475000000000000E+00,3.262282131907000E+01
1.476000000000000E+00,3.252697729654800E+01
1.477000000000000E+00,3.243227510635900E+01
1.478000000000000E+00,3.233883423328300E+01
1.479000000000000E+00,3.224664977998200E+01
1.480000000000000E+00,3.215566706798800E+01
1.481000000000000E+00,3.206583752962500E+01
1.482000000000000E+00,3.197713487551100E+01
1.483000000000000E+00,3.188954770350400E+01
1.484000000000000E+00,3.180306817281600E+01
1.485000000000000E+00,3.171768601219600E+01
1.486000000000000E+00,3.163338795493000E+01
1.487000000000000E+00,3.155015941991200E+01
1.488000000000000E+00,3.146798598602700E+01
1.489000000000000E+00,3.138685391825100E+01
1.490000000000000E+00,3.130675004670500E+01
1.491000000000000E+00,3.122766148803800E+01
1.492000000000000E+00,3.114957547555700E+01
1.493000000000000E+00,3.107247932663000E+01
1.494000000000000E+00,3.099636047672800E+01
1.495000000000000E+00,3.092120651576200E+01
1.496000000000000E+00,3.084700520219000E+01
1.497000000000000E+00,3.077374445980400E+01
1.498000000000000E+00,3.070141236941600E+01
1.499000000000000E+00,3.062999716227200E+01
1.500000000000000E+00,3.055948721678000E+01
1.501000000000000E+00,3.048987105755700E+01
1.502000000000000E+00,3.042113735451400E+01
1.503000000000000E+00,3.035327492130500E+01
1.504000000000000E+00,3.028627271364200E+01
1.505000000000000E+00,3.022011982746200E+01
1.506000000000000E+00,3.015480549684400E+01
1.507000000000000E+00,3.009031909220100E+01
1.508000000000000E+00,3.002665011875700E+01
1.509000000000000E+00,2.996378821474100E+01
1.510000000000000E+00,2.990172314976100E+01
1.511000000000000E+00,2.984044482321100E+01
1.512000000000000E+00,2.977994326231200E+01
1.513000000000000E+00,2.972020862073900E+01
1.514000000000000E+00,2.966123117709200E+01
1.515000000000000E+00,2.960300133315200E+01
1.516000000000000E+00,2.954550961231600E+01
1.517000000000000E+00,2.948874665810200E+01
1.518000000000000E+00,2.943270323269900E+01
1.519000000000000E+00,2.937737021545600E+01
1.520000000000000E+00,2.932273860114100E+01
1.521000000000000E+00,2.926879949881300E+01
1.522000000000000E+00,2.921554413010500E+01
1.523000000000000E+00,2.916296382804000E+01
1.524000000000000E+00,2.911105003558800E+01
1.525000000000000E+00,2.905979430401000E+01
1.526000000000000E+00,2.900918829172900E+01
1.527000000000000E+00,2.895922376294000E+01
1.528000000000000E+00,2.890989258612300E+01
1.529000000000000E+00,2.886118673298200E+01
1.530000000000000E+00,2.881309827684000E+01
1.531000000000000E+00,2.876561939155600E+01
1.532000000000000E+00,2.871874235029100E+01
1.533000000000000E+00,2.867245952405600E+01
1.534000000000000E+00,2.862676338055800E+01
1.535000000000000E+00,2.858164648311800E+01
1.536000000000000E+00,2.853710148910100E+01
1.537000000000000E+00,2.849312114906000E+01
1.538000000000000E+00,2.844969830543100E+01
1.539000000000000E+00,2.840682589145900E+01
1.540000000000000E+00,2.836449692984600E+01
1.541000000000000E+00,2.832270453174300E+01
1.542000000000000E+00,2.828144189572000E+01
1.543000000000000E+00,2.824070230652400E+01
1.544000000000000E+00,2.820047913398500E+01
1.545000000000000E+00,2.816076583206600E+01
1.546000000000000E+00,2.812155593767300E+01
1.547000000000000E+00,2.808284306945500E+01
1.548000000000000E+00,2.804462092712700E+01
1.549000000000000E+00,2.800688329037200E+01
1.550000000000000E+00,2.796962401747000E+01
1.551000000000000E+00,2.793283704479000E+01
1.552000000000000E+00,2.789651638547100E+01
1.553000000000000E+00,2.786065612837400E+01
1.554000000000000E+00,2.782525043740900E+01
1.555000000000000E+00,2.779029355069100E+01
1.556000000000000E+00,2.775577977912100E+01
1.557000000000000E+00,2.772170350571000E+01
1.558000000000000E+00,2.768805918476000E+01
1.559000000000000E+00,2.765484134077900E+01
1.560000000000000E+00,2.762204456773000E+01
1.561000000000000E+00,2.758966352820000E+01
1.562000000000000E+00,2.755769295231600E+01
1.563000000000000E+00,2.752612763705600E+01
1.564000000000000E+00,2.749496244533100E+01
1.565000000000000E+00,2.746419230514000E+01
1.566000000000000E+00,2.743381220877400E+01
1.567000000000000E+00,2.740381721201100E+01
1.568000000000000E+00,2.737420243347500E+01
1.569000000000000E+00,2.734496305342900E+01
1.570000000000000E+00,2.731609431330700E+01
1.571000000000000E+00,2.728759151490600E+01
1.572000000000000E+00,2.725945001954200E+01
1.573000000000000E+00,2.723166524725300E+01
1.574000000000000E+00,2.720423267624400E+01
1.575000000000000E+00,2.717714784203000E+01
1.576000000000000E+00,2.715040633670500E+01
1.577000000000000E+00,2.712400380827900E+01
1.578000000000000E+00,2.709793595972200E+01
1.579000000000000E+00,2.707219854878000E+01
1.580000000000000E+00,2.704678738675900E+01
1.581000000000000E+00,2.702169833810900E+01
1.582000000000000E+00,2.699692731971300E+01
1.583000000000000E+00,2.697247030020200E+01
1.584000000000000E+00,2.694832329928100E+01
1.585000000000000E+00,2.692448238725100E+01
1.586000000000000E+00,2.690094368408600E+01
1.587000000000000E+00,2.687770335898800E+01
1.588000000000000E+00,2.685475762966900E+01
1.589000000000000E+00,2.683210276186600E+01
1.590000000000000E+00,2.680973506868200E+01
1.591000000000000E+00,2.678765090979700E+01
1.592000000000000E+00,2.676584669112500E+01
1.593000000000000E+00,2.674431886415400E+01
1.594000000000000E+00,2.672306392531800E+01
1.595000000000000E+00,2.670207841543600E+01
1.596000000000000E+00,2.668135891924200E+01
1.597000000000000E+00,2.666090206481800E+01
1.598000000000000E+00,2.664070452291700E+01
1.599000000000000E+00,2.662076300639600E+01
1.600000000000000E+00,2.660107426991100E+01
1.601000000000000E+00,2.658163510924000E+01
1.602000000000000E+00,2.656244236072500E+01
1.603000000000000E+00,2.654349290083200E+01
1.604000000000000E+00,2.652478364562900E+01
1.605000000000000E+00,2.650631155031100E+01
1.606000000000000E+00,2.648807360864200E+01
1.607000000000000E+00,2.647006685245400E+01
1.608000000000000E+00,2.645228835118300E+01
1.609000000000000E+00,2.643473521143100E+01
1.610000000000000E+00,2.641740457655300E+01
1.611000000000000E+00,2.640029362620700E+01
1.612000000000000E+00,2.638339957550700E+01
1.613000000000000E+00,2.636671967512800E+01
1.614000000000000E+00,2.635025121047100E+01
1.615000000000000E+00,2.633399150130700E+01
1.616000000000000E+00,2.631793790153700E+01
1.617000000000000E+00,2.630208779845200E+01
1.618000000000000E+00,2.628643861248300E+01
1.619000000000000E+00,2.627098779678500E+01
1.620000000000000E+00,2.625573283693500E+01
1.621000000000000E+00,2.624067125023900E+01
1.622000000000000E+00,2.622580058543300E+01
1.623000000000000E+00,2.621111842232100E+01
1.624000000000000E+00,2.619662237144700E+01
1.625000000000000E+00,2.618231007373300E+01
1.626000000000000E+00,2.616817919996800E+01
1.627000000000000E+00,2.615422745036100E+01
1.628000000000000E+00,2.614045255434400E+01
1.629000000000000E+00,2.612685227004800E+01
1.630000000000000E+00,2.611342438413900E+01
1.631000000000000E+00,2.610016671123300E+01
1.632000000000000E+00,2.608707709369400E+01
1.633000000000000E+00,2.607415340136700E+01
1.634000000000000E+00,2.606139353095600E+01
1.635000000000000E+00,2.604879540583700E+01
1.636000000000000E+00,2.603635697563200E+01
1.637000000000000E+00,2.602407621606400E+01
1.638000000000000E+00,2.601195112843900E+01
1.639000000000000E+00,2.599997973953600E+01
1.640000000000000E+00,2.598816010113200E+01
1.641000000000000E+00,2.597649028967600E+01
1.642000000000000E+00,2.596496840568700E+01
1.643000000000000E+00,2.595359257409400E+01
1.644000000000000E+00,2.594236094374000E+01
1.645000000000000E+00,2.593127168664900E+01
1.646000000000000E+00,2.592032299801400E+01
1.647000000000000E+00,2.590951309600800E+01
1.648000000000000E+00,2.589884022136900E+01
1.649000000000000E+00,2.588830263715200E+01
1.650000000000000E+00,2.587789862841200E+01
1.651000000000000E+00,2.586762650190500E+01
1.652000000000000E+00,2.585748458586400E+01
1.653000000000000E+00,2.584747122975400E+01
1.654000000000000E+00,2.583758480395800E+01
1.655000000000000E+00,2.582782369939100E+01
1.656000000000000E+00,2.581818632762300E+01
1.657000000000000E+00,2.580867112027200E+01
1.658000000000000E+00,2.579927652869900E+01
1.659000000000000E+00,2.579000102396600E+01
1.660000000000000E+00,2.578084309638900E+01
1.661000000000000E+00,2.577180125560700E+01
1.662000000000000E+00,2.576287403025500E+01
1.663000000000000E+00,2.575405996739900E+01
1.664000000000000E+00,2.574535763256100E+01
1.665000000000000E+00,2.573676560937000E+01
1.666000000000000E+00,2.572828249962500E+01
1.667000000000000E+00,2.571990692276000E+01
1.668000000000000E+00,2.571163751555400E+01
1.669000000000000E+00,2.570347293226400E+01
1.670000000000000E+00,2.569541184413600E+01
1.671000000000000E+00,2.568745293930300E+01
1.672000000000000E+00,2.567959492251600E+01
1.673000000000000E+00,2.567183651477300E+01
1.674000000000000E+00,2.566417645347800E+01
1.675000000000000E+00,2.565661349198800E+01
1.676000000000000E+00,2.564914639944300E+01
1.677000000000000E+00,2.564177396067300E+01
1.678000000000000E+00,2.563449497584600E+01
1.679000000000000E+00,2.562730826021000E+01
1.680000000000000E+00,2.562021264425800E+01
1.681000000000000E+00,2.561320697323000E+01
1.682000000000000E+00,2.560629010693900E+01
1.683000000000000E+00,2.559946091954300E+01
1.684000000000000E+00,2.559271829980900E+01
1.685000000000000E+00,2.558606115035000E+01
1.686000000000000E+00,2.557948838768100E+01
1.687000000000000E+00,2.557299894212500E+01
1.688000000000000E+00,2.556659175767200E+01
1.689000000000000E+00,2.556026579150300E+01
1.690000000000000E+00,2.555402001404200E+01
1.691000000000000E+00,2.554785340881400E+01
1.692000000000000E+00,2.554176497226400E+01
1.693000000000000E+00,2.553575371351800E+01
1.694000000000000E+00,2.552981865426500E+01
1.695000000000000E+00,2.552395882859800E+01
1.696000000000000E+00,2.551817328286300E+01
1.697000000000000E+00,2.551246107541000E+01
1.698000000000000E+00,2.550682127664000E+01
1.699000000000000E+00,2.550125296873700E+01
1.700000000000000E+00,2.549575524538100E+01
1.701000000000000E+00,2.549032721189300E+01
1.702000000000000E+00,2.548496798497600E+01
1.703000000000000E+00,2.547967669230600E+01
1.704000000000000E+00,2.547445247272900E+01
1.705000000000000E+00,2.546929447605100E+01
1.706000000000000E+00,2.546420186285400E+01
1.707000000000000E+00,2.545917380436200E+01
1.708000000000000E+00,2.545420948226400E+01
1.709000000000000E+00,2.544930808859900E+01
1.710000000000000E+00,2.544446882567000E+01
1.711000000000000E+00,2.543969090590500E+01
1.712000000000000E+00,2.543497355174000E+01
1.713000000000000E+00,2.543031599538000E+01
1.714000000000000E+00,2.542571747884300E+01
1.715000000000000E+00,2.542117725382600E+01
1.716000000000000E+00,2.541669458137800E+01
1.717000000000000E+00,2.541226873184000E+01
1.718000000000000E+00,2.540789898496700E+01
1.719000000000000E+00,2.540358462977400E+01
1.720000000000000E+00,2.539932496403300E+01
1.721000000000000E+00,2.539511929441000E+01
1.722000000000000E+00,2.539096693637600E+01
1.723000000000000E+00,2.538686721422700E+01
1.724000000000000E+00,2.538281946082900E+01
1.725000000000000E+00,2.537882301738800E+01
1.726000000000000E+00,2.537487723348000E+01
1.727000000000000E+00,2.537098146697600E+01
1.728000000000000E+00,2.536713508371500E+01
1.729000000000000E+00,2.536333745780000E+01
1.730000000000000E+00,2.535958797126500E+01
1.731000000000000E+00,2.535588601378300E+01
1.732000000000000E+00,2.535223098285100E+01
1.733000000000000E+00,2.534862228364000E+01
1.734000000000000E+00,2.534505932888800E+01
1.735000000000000E+00,2.534154153869500E+01
1.736000000000000E+00,2.533806834059600E+01
1.737000000000000E+00,2.533463916929500E+01
1.738000000000000E+00,2.533125346676800E+01
1.739000000000000E+00,2.532791068193500E+01
1.740000000000000E+00,2.532461027077800E+01
1.741000000000000E+00,2.532135169621100E+01
1.742000000000000E+00,2.531813442777700E+01
1.743000000000000E+00,2.531495794206700E+01
1.744000000000000E+00,2.531182172199900E+01
1.745000000000000E+00,2.530872525711800E+01
1.746000000000000E+00,2.530566804358500E+01
1.747000000000000E+00,2.530264958387700E+01
1.748000000000000E+00,2.529966938662400E+01
1.749000000000000E+00,2.529672696688000E+01
1.750000000000000E+00,2.529382184567500E+01
1.751000000000000E+00,2.529095355025400E+01
1.752000000000000E+00,2.528812161394100E+01
1.753000000000000E+00,2.528532557581300E+01
1.754000000000000E+00,2.528256498063900E+01
1.755000000000000E+00,2.527983937920200E+01
1.756000000000000E+00,2.527714832800700E+01
