"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]"
4.62,1,-0.995735,-12,-1,12,12,1,0.1,0,0
4.63,1,-0.996608,-12,-1,12,12,1,0.1,0,0
4.64,1,-0.997381,-12,-1,12,12,1,0.1,0,0
4.65,1,-0.998054,-12,-1,12,12,1,0.1,0,0
4.66,1,-0.998628,-12,-1,12,12,1,0.1,0,0
4.67,1,-0.999102,-12,-1,12,12,1,0.1,0,0
4.68,1,-0.999476,-12,-1,12,12,1,0.1,0,0
4.69,1,-0.999749,-12,-1,12,12,1,0.1,0,0
4.7,1,-0.999923,-12,-1,12,12,1,0.1,0,0
4.71,1,-0.999997,-12,-1,12,12,1,0.1,0,0
4.72,1,-0.999971,-12,-1,12,12,1,0.1,0,0
4.73,1,-0.999845,-12,-1,12,12,1,0.1,0,0
4.74,1,-0.999619,-12,-1,12,12,1,0.1,0,0
4.75,1,-0.999293,-12,-1,12,12,1,0.1,0,0
4.76,1,-0.998867,-12,-1,12,12,1,0.1,0,0
4.77,1,-0.998341,-12,-1,12,12,1,0.1,0,0
4.78,1,-0.997715,-12,-1,12,12,1,0.1,0,0
4.79,1,-0.99699,-12,-1,12,12,1,0.1,0,0
4.8,1,-0.996165,-12,-1,12,12,1,0.1,0,0
4.81,1,-0.99524,-12,-1,12,12,1,0.1,0,0
4.82,1,-0.994216,-12,-1,12,12,1,0.1,0,0
4.83,1,-0.993092,-12,-1,12,12,1,0.1,0,0
4.84,1,-0.991869,-12,-1,12,12,1,0.1,0,0
4.85,1,-0.990547,-12,-1,12,12,1,0.1,0,0
4.86,1,-0.989125,-12,-1,12,12,1,0.1,0,0
4.87,1,-0.987605,-12,-1,12,12,1,0.1,0,0
4.88,1,-0.985986,-12,-1,12,12,1,0.1,0,0
4.89,1,-0.984269,-12,-1,12,12,1,0.1,0,0
4.9,1,-0.982453,-12,-1,12,12,1,0.1,0,0
4.91,1,-0.980538,-12,-1,12,12,1,0.1,0,0
4.92,1,-0.978526,-12,-1,12,12,1,0.1,0,0
4.93,1,-0.976416,-12,-1,12,12,1,0.1,0,0
4.94,1,-0.974208,-12,-1,12,12,1,0.1,0,0
4.95,1,-0.971903,-12,-1,12,12,1,0.1,0,0
4.96,1,-0.969501,-12,-1,12,12,1,0.1,0,0
4.97,1,-0.967001,-12,-1,12,12,1,0.1,0,0
4.98,1,-0.964405,-12,-1,12,12,1,0.1,0,0
4.99,1,-0.961713,-12,-1,12,12,1,0.1,0,0
5,1,-0.958924,-12,-1,12,12,1,0.1,0,0
5.01,1,-0.95604,-12,-1,12,12,1,0.1,0,0
5.02,1,-0.95306,-12,-1,12,12,1,0.1,0,0
5.03,1,-0.949984,-12,-1,12,12,1,0.1,0,0
5.04,1,-0.946814,-12,-1,12,12,1,0.1,0,0
5.05,1,-0.943549,-12,-1,12,12,1,0.1,0,0
5.06,1,-0.940189,-12,-1,12,12,1,0.1,0,0
5.07,1,-0.936736,-12,-1,12,12,1,0.1,0,0
5.08,1,-0.933189,-12,-1,12,12,1,0.1,0,0
5.09,1,-0.929548,-12,-1,12,12,1,0.1,0,0
5.1,1,-0.925815,-12,-1,12,12,1,0.1,0,0
5.11,1,-0.921989,-12,-1,12,12,1,0.1,0,0
5.12,1,-0.91807,-12,-1,12,12,1,0.1,0,0
5.13,1,-0.91406,-11,-1,12,12,1,0.1,0,0
5.14,1,-0.909959,-11,-1,12,12,1,0.1,0,0
5.15,1,-0.905767,-11,-1,12,12,1,0.1,0,0
5.16,1,-0.901484,-11,-1,12,12,1,0.1,0,0
5.17,1,-0.897111,-11,-1,12,12,1,0.1,0,0
5.18,1,-0.892648,-11,-1,12,12,1,0.1,0,0
5.19,1,-0.888096,-11,-1,12,12,1,0.1,0,0
5.2,1,-0.883455,-11,-1,12,12,1,0.1,0,0
5.21,1,-0.878725,-11,-1,12,12,1,0.1,0,0
5.22,1,-0.873908,-11,-1,12,12,1,0.1,0,0
5.23,1,-0.869004,-11,-1,12,12,1,0.1,0,0
5.24,1,-0.864012,-11,-1,12,12,1,0.1,0,0
5.25,1,-0.858935,-11,-1,12,12,1,0.1,0,0
5.26,1,-0.853771,-11,-1,12,12,1,0.1,0,0
5.27,1,-0.848522,-11,-1,12,12,1,0.1,0,0
5.28,1,-0.843188,-11,-1,12,12,1,0.1,0,0
5.29,1,-0.83777,-11,-1,12,12,1,0.1,0,0
5.3,1,-0.832267,-10,-1,12,12,1,0.1,0,0
5.31,1,-0.826682,-10,-1,12,12,1,0.1,0,0
5.32,1,-0.821014,-10,-1,12,12,1,0.1,0,0
5.33,1,-0.815264,-10,-1,12,12,1,0.1,0,0
5.34,1,-0.809433,-10,-1,12,12,1,0.1,0,0
5.35,1,-0.80352,-10,-1,12,12,1,0.1,0,0
5.36,1,-0.797527,-10,-1,12,12,1,0.1,0,0
5.37,1,-0.791455,-10,-1,12,12,1,0.1,0,0
5.38,1,-0.785303,-10,-1,12,12,1,0.1,0,0
5.39,1,-0.779073,-10,-1,12,12,1,0.1,0,0
5.4,1,-0.772765,-10,-1,12,12,1,0.1,0,0
5.41,1,-0.766379,-10,-1,12,12,1,0.1,0,0
5.42,1,-0.759917,-10,-1,12,12,1,0.1,0,0
5.43,1,-0.753379,-10,-1,12,12,1,0.1,0,0
5.44,1,-0.746765,-9,-1,12,12,1,0.1,0,0
5.45,1,-0.740077,-9,-1,12,12,1,0.1,0,0
5.46,1,-0.733315,-9,-1,12,12,1,0.1,0,0
5.47,1,-0.72648,-9,-1,12,12,1,0.1,0,0
5.48,1,-0.719572,-9,-1,12,12,1,0.1,0,0
5.49,1,-0.712592,-9,-1,12,12,1,0.1,0,0
5.5,1,-0.70554,-9,-1,12,12,1,0.1,0,0
5.51,1,-0.698418,-9,-1,12,12,1,0.1,0,0
5.52,1,-0.691227,-9,-1,12,12,1,0.1,0,0
5.53,1,-0.683966,-9,-1,12,12,1,0.1,0,0
5.54,1,-0.676637,-9,-1,12,12,1,0.1,0,0
5.55,1,-0.66924,-9,-1,12,12,1,0.1,0,0
5.56,1,-0.661776,-8,-1,12,12,1,0.1,0,0
5.57,1,-0.654246,-8,-1,12,12,1,0.1,0,0
5.58,1,-0.646651,-8,-1,12,12,1,0.1,0,0
5.59,1,-0.638991,-8,-1,12,12,1,0.1,0,0
5.6,1,-0.631267,-8,-1,12,12,1,0.1,0,0
5.61,1,-0.62348,-8,-1,12,12,1,0.1,0,0
5.62,1,-0.61563,-8,-1,12,12,1,0.1,0,0
5.63,1,-0.607719,-8,-1,12,12,1,0.1,0,0
5.64,1,-0.599747,-8,-1,12,12,1,0.1,0,0
5.65,1,-0.591716,-8,-1,12,12,1,0.1,0,0
5.66,1,-0.583625,-8,-1,12,12,1,0.1,0,0
5.67,1,-0.575475,-7,-1,12,12,1,0.1,0,0
5.68,1,-0.567269,-7,-1,12,12,1,0.1,0,0
5.69,1,-0.559005,-7,-1,12,12,1,0.1,0,0
5.7,1,-0.550686,-7,-1,12,12,1,0.1,0,0
5.71,1,-0.542311,-7,-1,12,12,1,0.1,0,0
5.72,1,-0.533882,-7,-1,12,12,1,0.1,0,0
5.73,1,-0.5254,-7,-1,12,12,1,0.1,0,0
5.74,1,-0.516865,-7,-1,12,12,1,0.1,0,0
5.75,1,-0.508279,-7,-1,12,12,1,0.1,0,0
5.76,1,-0.499642,-6,-1,12,12,1,0.1,0,0
5.77,1,-0.490955,-6,-1,12,12,1,0.1,0,0
5.78,1,-0.482218,-6,-1,12,12,1,0.1,0,0
5.79,1,-0.473434,-6,-1,12,12,1,0.1,0,0
5.8,1,-0.464602,-6,-1,12,12,1,0.1,0,0
5.81,1,-0.455724,-6,-1,12,12,1,0.1,0,0
5.82,1,-0.4468,-6,-1,12,12,1,0.1,0,0
5.83,1,-0.437832,-6,-1,12,12,1,0.1,0,0
5.84,1,-0.428819,-6,-1,12,12,1,0.1,0,0
5.85,1,-0.419764,-6,-1,12,12,1,0.1,0,0
5.86,1,-0.410667,-5,-1,12,12,1,0.1,0,0
5.87,1,-0.401529,-5,-1,12,12,1,0.1,0,0
5.88,1,-0.39235,-5,-1,12,12,1,0.1,0,0
5.89,1,-0.383133,-5,-1,12,12,1,0.1,0,0
5.9,1,-0.373877,-5,-1,12,12,1,0.1,0,0
5.91,1,-0.364583,-5,-1,12,12,1,0.1,0,0
5.92,1,-0.355254,-5,-1,12,12,1,0.1,0,0
5.93,1,-0.345888,-5,-1,12,12,1,0.1,0,0
5.94,1,-0.336488,-5,-1,12,12,1,0.1,0,0
5.95,1,-0.327055,-4,-1,12,12,1,0.1,0,0
5.96,1,-0.317589,-4,-1,12,12,1,0.1,0,0
5.97,1,-0.308091,-4,-1,12,12,1,0.1,0,0
5.98,1,-0.298562,-4,-1,12,12,1,0.1,0,0
5.99,1,-0.289003,-4,-1,12,12,1,0.1,0,0
6,1,-0.279415,-4,-1,12,12,1,0.1,0,0
6.01,1,-0.2698,-4,-1,12,12,1,0.1,0,0
6.02,1,-0.260157,-4,-1,12,12,1,0.1,0,0
6.03,1,-0.250489,-4,-1,12,12,1,0.1,0,0
6.04,1,-0.240795,-3,-1,12,12,1,0.1,0,0
6.05,1,-0.231078,-3,-1,12,12,1,0.1,0,0
6.06,1,-0.221337,-3,-1,12,12,1,0.1,0,0
6.07,1,-0.211574,-3,-1,12,12,1,0.1,0,0
6.08,1,-0.20179,-3,-1,12,12,1,0.1,0,0
6.09,1,-0.191986,-3,-1,12,12,1,0.1,0,0
6.1,1,-0.182163,-3,-1,12,12,1,0.1,0,0
6.11,1,-0.172321,-3,-1,12,12,1,0.1,0,0
6.12,1,-0.162462,-2,-1,12,12,1,0.1,0,0
6.13,1,-0.152587,-2,-1,12,12,1,0.1,0,0
6.14,1,-0.142697,-2,-1,12,12,1,0.1,0,0
6.15,1,-0.132792,-2,-1,12,12,1,0.1,0,0
6.16,1,-0.122874,-2,-1,12,12,1,0.1,0,0
6.17,1,-0.112944,-2,-1,12,12,1,0.1,0,0
6.18,1,-0.103002,-2,-1,12,12,1,0.1,0,0
6.19,1,-0.0930505,-2,-1,12,12,1,0.1,0,0
6.2,1,-0.0830894,-1,-1,12,12,1,0.1,0,0
6.21,1,-0.07312,-1,-1,12,12,1,0.1,0,0
6.22,1,-0.0631433,-1,-1,12,12,1,0.1,0,0
6.23,1,-0.0531602,-1,-1,12,12,1,0.1,0,0
6.24,1,-0.0431719,-1,-1,12,12,1,0.1,0,0
6.25,1,-0.0331792,-1,-1,12,12,1,0.1,0,0
6.26,1,-0.0231832,-1,-1,12,12,1,0.1,0,0
6.27,1,-0.0131849,-1,-1,12,12,1,0.1,0,0
6.28,1,-0.0031853,-1,-1,12,12,1,0.1,0,0
6.29,1,0.00681464,0,0,12,12,1,0.1,0,0
6.3,1,0.0168139,0,0,12,12,1,0.1,0,0
6.31,1,0.0268115,0,0,12,12,1,0.1,0,0
6.32,1,0.0368064,0,0,12,12,1,0.1,0,0
6.33,1,0.0467976,0,0,12,12,1,0.1,0,0
6.34,1,0.0567841,0,0,12,12,1,0.1,0,0
6.35,1,0.066765,0,0,12,12,1,0.1,0,0
6.36,1,0.0767392,0,0,12,12,1,0.1,0,0
6.37,1,0.0867057,1,0,12,12,1,0.1,0,0
6.38,1,0.0966635,1,0,12,12,1,0.1,0,0
6.39,1,0.106612,1,0,12,12,1,0.1,0,0
6.4,1,0.116549,1,0,12,12,1,0.1,0,0
6.41,1,0.126475,1,0,12,12,1,0.1,0,0
6.42,1,0.136388,1,0,12,12,1,0.1,0,0
6.43,1,0.146288,1,0,12,12,1,0.1,0,0
6.44,1,0.156173,1,0,12,12,1,0.1,0,0
6.45,1,0.166042,1,0,12,12,1,0.1,0,0
6.46,1,0.175895,2,0,12,12,1,0.1,0,0
6.47,1,0.18573,2,0,12,12,1,0.1,0,0
6.48,1,0.195547,2,0,12,12,1,0.1,0,0
6.49,1,0.205344,2,0,12,12,1,0.1,0,0
6.5,1,0.21512,2,0,12,12,1,0.1,0,0
6.51,1,0.224875,2,0,12,12,1,0.1,0,0
6.52,1,0.234607,2,0,12,12,1,0.1,0,0
6.53,1,0.244316,2,0,12,12,1,0.1,0,0
6.54,1,0.254001,3,0,12,12,1,0.1,0,0
6.55,1,0.26366,3,0,12,12,1,0.1,0,0
6.56,1,0.273293,3,0,12,12,1,0.1,0,0
6.57,1,0.282898,3,0,12,12,1,0.1,0,0
6.58,1,0.292476,3,0,12,12,1,0.1,0,0
6.59,1,0.302024,3,0,12,12,1,0.1,0,0
6.6,1,0.311541,3,0,12,12,1,0.1,0,0
6.61,1,0.321028,3,0,12,12,1,0.1,0,0
6.62,1,0.330482,3,0,12,12,1,0.1,0,0
6.63,1,0.339904,4,0,12,12,1,0.1,0,0
6.64,1,0.349291,4,0,12,12,1,0.1,0,0
6.65,1,0.358644,4,0,12,12,1,0.1,0,0
6.66,1,0.367961,4,0,12,12,1,0.1,0,0
6.67,1,0.37724,4,0,12,12,1,0.1,0,0
6.68,1,0.386483,4,0,12,12,1,0.1,0,0
6.69,1,0.395686,4,0,12,12,1,0.1,0,0
6.7,1,0.40485,4,0,12,12,1,0.1,0,0
6.71,1,0.413973,4,0,12,12,1,0.1,0,0
6.72,1,0.423055,5,0,12,12,1,0.1,0,0
6.73,1,0.432095,5,0,12,12,1,0.1,0,0
6.74,1,0.441092,5,0,12,12,1,0.1,0,0
6.75,1,0.450044,5,0,12,12,1,0.1,0,0
6.76,1,0.458951,5,0,12,12,1,0.1,0,0
6.77,1,0.467813,5,0,12,12,1,0.1,0,0
6.78,1,0.476628,5,0,12,12,1,0.1,0,0
6.79,1,0.485395,5,0,12,12,1,0.1,0,0
6.8,1,0.494113,5,0,12,12,1,0.1,0,0
6.81,1,0.502782,6,0,12,12,1,0.1,0,0
6.82,1,0.511401,6,0,12,12,1,0.1,0,0
6.83,1,0.519969,6,0,12,12,1,0.1,0,0
6.84,1,0.528485,6,0,12,12,1,0.1,0,0
6.85,1,0.536948,6,0,12,12,1,0.1,0,0
6.86,1,0.545357,6,0,12,12,1,0.1,0,0
6.87,1,0.553711,6,0,12,12,1,0.1,0,0
6.88,1,0.562011,6,0,12,12,1,0.1,0,0
6.89,1,0.570254,6,0,12,12,1,0.1,0,0
6.9,1,0.57844,6,0,12,12,1,0.1,0,0
6.91,1,0.586568,7,0,12,12,1,0.1,0,0
6.92,1,0.594638,7,0,12,12,1,0.1,0,0
6.93,1,0.602648,7,0,12,12,1,0.1,0,0
6.94,1,0.610597,7,0,12,12,1,0.1,0,0
6.95,1,0.618486,7,0,12,12,1,0.1,0,0
6.96,1,0.626313,7,0,12,12,1,0.1,0,0
6.97,1,0.634077,7,0,12,12,1,0.1,0,0
6.98,1,0.641778,7,0,12,12,1,0.1,0,0
6.99,1,0.649415,7,0,12,12,1,0.1,0,0
7,1,0.656987,7,0,12,12,1,0.1,0,0
7.01,1,0.664493,7,0,12,12,1,0.1,0,0
7.02,1,0.671932,8,0,12,12,1,0.1,0,0
7.03,1,0.679305,8,0,12,12,1,0.1,0,0
7.04,1,0.686609,8,0,12,12,1,0.1,0,0
7.05,1,0.693845,8,0,12,12,1,0.1,0,0
7.06,1,0.701011,8,0,12,12,1,0.1,0,0
7.07,1,0.708108,8,0,12,12,1,0.1,0,0
7.08,1,0.715133,8,0,12,12,1,0.1,0,0
7.09,1,0.722087,8,0,12,12,1,0.1,0,0
7.1,1,0.728969,8,0,12,12,1,0.1,0,0
7.11,1,0.735778,8,0,12,12,1,0.1,0,0
7.12,1,0.742513,8,0,12,12,1,0.1,0,0
7.13,1,0.749174,8,0,12,12,1,0.1,0,0
7.14,1,0.75576,9,0,12,12,1,0.1,0,0
7.15,1,0.762271,9,0,12,12,1,0.1,0,0
7.16,1,0.768705,9,0,12,12,1,0.1,0,0
7.17,1,0.775063,9,0,12,12,1,0.1,0,0
7.18,1,0.781343,9,0,12,12,1,0.1,0,0
7.19,1,0.787545,9,0,12,12,1,0.1,0,0
7.2,1,0.793668,9,0,12,12,1,0.1,0,0
7.21,1,0.799712,9,0,12,12,1,0.1,0,0
7.22,1,0.805675,9,0,12,12,1,0.1,0,0
7.23,1,0.811559,9,0,12,12,1,0.1,0,0
7.24,1,0.817361,9,0,12,12,1,0.1,0,0
7.25,1,0.823081,9,0,12,12,1,0.1,0,0
7.26,1,0.828719,9,0,12,12,1,0.1,0,0
7.27,1,0.834274,10,0,12,12,1,0.1,0,0
7.28,1,0.839746,10,0,12,12,1,0.1,0,0
7.29,1,0.845133,10,0,12,12,1,0.1,0,0
7.3,1,0.850437,10,0,12,12,1,0.1,0,0
7.31,1,0.855655,10,0,12,12,1,0.1,0,0
7.32,1,0.860787,10,0,12,12,1,0.1,0,0
7.33,1,0.865834,10,0,12,12,1,0.1,0,0
7.34,1,0.870794,10,0,12,12,1,0.1,0,0
7.35,1,0.875667,10,0,12,12,1,0.1,0,0
7.36,1,0.880452,10,0,12,12,1,0.1,0,0
7.37,1,0.885149,10,0,12,12,1,0.1,0,0
7.38,1,0.889758,10,0,12,12,1,0.1,0,0
7.39,1,0.894278,10,0,12,12,1,0.1,0,0
7.4,1,0.898708,10,0,12,12,1,0.1,0,0
7.41,1,0.903049,10,0,12,12,1,0.1,0,0
7.42,1,0.907299,10,0,12,12,1,0.1,0,0
7.43,1,0.911458,10,0,12,12,1,0.1,0,0
7.44,1,0.915526,10,0,12,12,1,0.1,0,0
7.45,1,0.919503,11,0,12,12,1,0.1,0,0
7.46,1,0.923388,11,0,12,12,1,0.1,0,0
7.47,1,0.92718,11,0,12,12,1,0.1,0,0
7.48,1,0.93088,11,0,12,12,1,0.1,0,0
7.49,1,0.934487,11,0,12,12,1,0.1,0,0
7.5,1,0.938,11,0,12,12,1,0.1,0,0
7.51,1,0.941419,11,0,12,12,1,0.1,0,0
7.52,1,0.944745,11,0,12,12,1,0.1,0,0
7.53,1,0.947975,11,0,12,12,1,0.1,0,0
7.54,1,0.951111,11,0,12,12,1,0.1,0,0
7.55,1,0.954152,11,0,12,12,1,0.1,0,0
7.56,1,0.957098,11,0,12,12,1,0.1,0,0
7.57,1,0.959947,11,0,12,12,1,0.1,0,0
7.58,1,0.962701,11,0,12,12,1,0.1,0,0
7.59,1,0.965359,11,0,12,12,1,0.1,0,0
7.6,1,0.96792,11,0,12,12,1,0.1,0,0
7.61,1,0.970384,11,0,12,12,1,0.1,0,0
7.62,1,0.972751,11,0,12,12,1,0.1,0,0
7.63,1,0.975021,11,0,12,12,1,0.1,0,0
7.64,1,0.977193,11,0,12,12,1,0.1,0,0
7.65,1,0.979268,11,0,12,12,1,0.1,0,0
7.66,1,0.981245,11,0,12,12,1,0.1,0,0
7.67,1,0.983123,11,0,12,12,1,0.1,0,0
7.68,1,0.984903,11,0,12,12,1,0.1,0,0
7.69,1,0.986585,11,0,12,12,1,0.1,0,0
7.7,1,0.988168,11,0,12,12,1,0.1,0,0
7.71,1,0.989653,11,0,12,12,1,0.1,0,0
7.72,1,0.991038,11,0,12,12,1,0.1,0,0
7.73,1,0.992324,11,0,12,12,1,0.1,0,0
7.74,1,0.993511,11,0,12,12,1,0.1,0,0
7.75,1,0.994599,11,0,12,12,1,0.1,0,0
7.76,1,0.995587,11,0,12,12,1,0.1,0,0
7.77,1,0.996476,11,0,12,12,1,0.1,0,0
7.78,1,0.997265,11,0,12,12,1,0.1,0,0
7.79,1,0.997954,11,0,12,12,1,0.1,0,0
7.8,1,0.998543,11,0,12,12,1,0.1,0,0
7.81,1,0.999033,11,0,12,12,1,0.1,0,0
7.82,1,0.999423,11,0,12,12,1,0.1,0,0
7.83,1,0.999712,11,0,12,12,1,0.1,0,0
7.84,1,0.999902,11,0,12,12,1,0.1,0,0
7.85,1,0.999992,11,0,12,12,1,0.1,0,0
7.86,1,0.999982,11,0,12,12,1,0.1,0,0
7.87,1,0.999872,11,0,12,12,1,0.1,0,0
7.88,1,0.999662,11,0,12,12,1,0.1,0,0
7.89,1,0.999351,11,0,12,12,1,0.1,0,0
7.9,1,0.998941,11,0,12,12,1,0.1,0,0
7.91,1,0.998431,11,0,12,12,1,0.1,0,0
7.92,1,0.997822,11,0,12,12,1,0.1,0,0
7.93,1,0.997112,11,0,12,12,1,0.1,0,0
7.94,1,0.996303,11,0,12,12,1,0.1,0,0
7.95,1,0.995394,11,0,12,12,1,0.1,0,0
7.96,1,0.994385,11,0,12,12,1,0.1,0,0
7.97,1,0.993277,11,0,12,12,1,0.1,0,0
7.98,1,0.99207,11,0,12,12,1,0.1,0,0
7.99,1,0.990764,11,0,12,12,1,0.1,0,0
8,1,0.989358,11,0,12,12,1,0.1,0,0
8.01,1,0.987854,11,0,12,12,1,0.1,0,0
8.02,1,0.986251,11,0,12,12,1,0.1,0,0
8.03,1,0.984549,11,0,12,12,1,0.1,0,0
8.04,1,0.982748,11,0,12,12,1,0.1,0,0
8.05,1,0.98085,11,0,12,12,1,0.1,0,0
8.06,1,0.978853,11,0,12,12,1,0.1,0,0
8.07,1,0.976759,11,0,12,12,1,0.1,0,0
8.08,1,0.974566,11,0,12,12,1,0.1,0,0
8.09,1,0.972277,11,0,12,12,1,0.1,0,0
8.1,1,0.96989,11,0,12,12,1,0.1,0,0
8.11,1,0.967406,11,0,12,12,1,0.1,0,0
8.12,1,0.964825,11,0,12,12,1,0.1,0,0
8.13,1,0.962148,11,0,12,12,1,0.1,0,0
8.14,1,0.959375,11,0,12,12,1,0.1,0,0
8.15,1,0.956506,11,0,12,12,1,0.1,0,0
8.16,1,0.953541,11,0,12,12,1,0.1,0,0
8.17,1,0.95048,11,0,12,12,1,0.1,0,0
8.18,1,0.947325,11,0,12,12,1,0.1,0,0
8.19,1,0.944075,11,0,12,12,1,0.1,0,0
8.2,1,0.940731,11,0,12,12,1,0.1,0,0
8.21,1,0.937292,11,0,12,12,1,0.1,0,0
8.22,1,0.93376,11,0,12,12,1,0.1,0,0
8.23,1,0.930134,11,0,12,12,1,0.1,0,0
8.24,1,0.926416,11,0,12,12,1,0.1,0,0
8.25,1,0.922604,11,0,12,12,1,0.1,0,0
8.26,1,0.918701,11,0,12,12,1,0.1,0,0
8.27,1,0.914705,10,0,12,12,1,0.1,0,0
8.28,1,0.910618,10,0,12,12,1,0.1,0,0
8.29,1,0.90644,10,0,12,12,1,0.1,0,0
8.3,1,0.902172,10,0,12,12,1,0.1,0,0
8.31,1,0.897813,10,0,12,12,1,0.1,0,0
8.32,1,0.893364,10,0,12,12,1,0.1,0,0
8.33,1,0.888827,10,0,12,12,1,0.1,0,0
8.34,1,0.8842,10,0,12,12,1,0.1,0,0
8.35,1,0.879484,10,0,12,12,1,0.1,0,0
8.36,1,0.874681,10,0,12,12,1,0.1,0,0
8.37,1,0.869791,10,0,12,12,1,0.1,0,0
8.38,1,0.864813,10,0,12,12,1,0.1,0,0
8.39,1,0.859749,10,0,12,12,1,0.1,0,0
8.4,1,0.854599,10,0,12,12,1,0.1,0,0
8.41,1,0.849363,10,0,12,12,1,0.1,0,0
8.42,1,0.844043,10,0,12,12,1,0.1,0,0
8.43,1,0.838638,10,0,12,12,1,0.1,0,0
8.44,1,0.833149,9,0,12,12,1,0.1,0,0
8.45,1,0.827577,9,0,12,12,1,0.1,0,0
8.46,1,0.821922,9,0,12,12,1,0.1,0,0
8.47,1,0.816185,9,0,12,12,1,0.1,0,0
8.48,1,0.810367,9,0,12,12,1,0.1,0,0
8.49,1,0.804467,9,0,12,12,1,0.1,0,0
8.5,1,0.798487,9,0,12,12,1,0.1,0,0
8.51,1,0.792427,9,0,12,12,1,0.1,0,0
8.52,1,0.786288,9,0,12,12,1,0.1,0,0
8.53,1,0.78007,9,0,12,12,1,0.1,0,0
8.54,1,0.773774,9,0,12,12,1,0.1,0,0
8.55,1,0.767401,9,0,12,12,1,0.1,0,0
8.56,1,0.760951,9,0,12,12,1,0.1,0,0
8.57,1,0.754425,9,0,12,12,1,0.1,0,0
8.58,1,0.747824,8,0,12,12,1,0.1,0,0
8.59,1,0.741147,8,0,12,12,1,0.1,0,0
8.6,1,0.734397,8,0,12,12,1,0.1,0,0
8.61,1,0.727573,8,0,12,12,1,0.1,0,0
8.62,1,0.720677,8,0,12,12,1,0.1,0,0
8.63,1,0.713708,8,0,12,12,1,0.1,0,0
8.64,1,0.706668,8,0,12,12,1,0.1,0,0
8.65,1,0.699557,8,0,12,12,1,0.1,0,0
8.66,1,0.692377,8,0,12,12,1,0.1,0,0
8.67,1,0.685127,8,0,12,12,1,0.1,0,0
8.68,1,0.677809,8,0,12,12,1,0.1,0,0
8.69,1,0.670422,8,0,12,12,1,0.1,0,0
8.7,1,0.662969,7,0,12,12,1,0.1,0,0
8.71,1,0.65545,7,0,12,12,1,0.1,0,0
8.72,1,0.647865,7,0,12,12,1,0.1,0,0
8.73,1,0.640215,7,0,12,12,1,0.1,0,0
8.74,1,0.632501,7,0,12,12,1,0.1,0,0
8.75,1,0.624724,7,0,12,12,1,0.1,0,0
8.76,1,0.616884,7,0,12,12,1,0.1,0,0
8.77,1,0.608983,7,0,12,12,1,0.1,0,0
8.78,1,0.601021,7,0,12,12,1,0.1,0,0
8.79,1,0.592999,7,0,12,12,1,0.1,0,0
8.8,1,0.584917,7,0,12,12,1,0.1,0,0
8.81,1,0.576777,6,0,12,12,1,0.1,0,0
8.82,1,0.568579,6,0,12,12,1,0.1,0,0
8.83,1,0.560325,6,0,12,12,1,0.1,0,0
8.84,1,0.552014,6,0,12,12,1,0.1,0,0
8.85,1,0.543648,6,0,12,12,1,0.1,0,0
8.86,1,0.535228,6,0,12,12,1,0.1,0,0
8.87,1,0.526755,6,0,12,12,1,0.1,0,0
8.88,1,0.518228,6,0,12,12,1,0.1,0,0
8.89,1,0.50965,6,0,12,12,1,0.1,0,0
8.9,1,0.501021,6,0,12,12,1,0.1,0,0
8.91,1,0.492342,5,0,12,12,1,0.1,0,0
8.92,1,0.483613,5,0,12,12,1,0.1,0,0
8.93,1,0.474836,5,0,12,12,1,0.1,0,0
8.94,1,0.466012,5,0,12,12,1,0.1,0,0
8.95,1,0.457141,5,0,12,12,1,0.1,0,0
8.96,1,0.448224,5,0,12,12,1,0.1,0,0
8.97,1,0.439263,5,0,12,12,1,0.1,0,0
8.98,1,0.430257,5,0,12,12,1,0.1,0,0
8.99,1,0.421209,5,0,12,12,1,0.1,0,0
9,1,0.412118,4,0,12,12,1,0.1,0,0
9.01,1,0.402987,4,0,12,12,1,0.1,0,0
9.02,1,0.393815,4,0,12,12,1,0.1,0,0
9.03,1,0.384603,4,0,12,12,1,0.1,0,0
9.04,1,0.375353,4,0,12,12,1,0.1,0,0
9.05,1,0.366066,4,0,12,12,1,0.1,0,0
9.06,1,0.356742,4,0,12,12,1,0.1,0,0
9.07,1,0.347382,4,0,12,12,1,0.1,0,0
9.08,1,0.337988,4,0,12,12,1,0.1,0,0
9.09,1,0.328559,3,0,12,12,1,0.1,0,0
9.1,1,0.319098,3,0,12,12,1,0.1,0,0
9.11,1,0.309605,3,0,12,12,1,0.1,0,0
9.12,1,0.300081,3,0,12,12,1,0.1,0,0
9.13,1,0.290527,3,0,12,12,1,0.1,0,0
9.14,1,0.280944,3,0,12,12,1,0.1,0,0
9.15,1,0.271333,3,0,12,12,1,0.1,0,0
9.16,1,0.261695,3,0,12,12,1,0.1,0,0
9.17,1,0.252031,3,0,12,12,1,0.1,0,0
9.18,1,0.242341,2,0,12,12,1,0.1,0,0
9.19,1,0.232627,2,0,12,12,1,0.1,0,0
9.2,1,0.22289,2,0,12,12,1,0.1,0,0
9.21,1,0.21313,2,0,12,12,1,0.1,0,0
9.22,1,0.20335,2,0,12,12,1,0.1,0,0
9.23,1,0.193549,2,0,12,12,1,0.1,0,0
9.24,1,0.183728,2,0,12,12,1,0.1,0,0
