"time","driveAngle","PI.I.y","inertia1.phi","inertia1.w","integrator.y","spring.phi_rel","spring.w_rel"
2.82463102887105E+00,1.57000000000000E+00,1.11950995456191E-01,1.64179972688291E+00,5.06425628444855E-01,2.45368971128956E-01,1.13333329038740E-03,1.35124626916450E-08
3.07000000000000E+00,1.57000000000000E+00,1.85561707595332E-01,1.74599222081639E+00,3.42846290064108E-01,1.33226762955019E-15,1.13333281653585E-03,4.99546288078084E-08
3.07000000000000E+00,1.57000000000000E+00,1.85561707595332E-01,1.74599222081639E+00,3.42846290064108E-01,1.33226762955019E-15,1.13333281653585E-03,4.99546288078084E-08
3.07127017516429E+00,1.57000000000000E+00,1.85813918401636E-01,1.74642662009652E+00,3.41999507104338E-01,1.33226762955019E-15,1.13333287906657E-03,4.92299969560319E-08
3.07254035032857E+00,1.57000000000000E+00,1.85951813534111E-01,1.74685994381468E+00,3.41152724713407E-01,1.33226762955019E-15,1.13333293959309E-03,4.76521080746156E-08
3.07518259983709E+00,1.57000000000000E+00,1.85958270251981E-01,1.74775825155870E+00,3.39391228402052E-01,1.33226762955019E-15,1.13333305662127E-03,4.26106222313137E-08
3.07782484934561E+00,1.57000000000000E+00,1.85646858215852E-01,1.74865242213765E+00,3.37629733124884E-01,1.33226762955019E-15,1.13333315907611E-03,3.60178564712535E-08
3.08257594145182E+00,1.57000000000000E+00,1.84448927819117E-01,1.75024872914991E+00,3.34462346965670E-01,1.33226762955019E-15,1.13333329729736E-03,2.31504632656953E-08
3.08732703355804E+00,1.57000000000000E+00,1.82634194404160E-01,1.75183017340056E+00,3.31294960119632E-01,1.33226762955019E-15,1.13333337920481E-03,1.13133045157247E-08
3.09207812566425E+00,1.57000000000000E+00,1.80414128982978E-01,1.75339663102676E+00,3.28127571327049E-01,1.33226762955019E-15,1.13333341409626E-03,2.39596471608351E-09
3.09939382279203E+00,1.57000000000000E+00,1.76507593308726E-01,1.75577927570202E+00,3.23250444551423E-01,1.33226762955019E-15,1.13333340472022E-03,-4.56837738445603E-09
3.10670951991981E+00,1.57000000000000E+00,1.72308595495404E-01,1.75812625151174E+00,3.18373313344937E-01,1.33226762955019E-15,1.13333336432313E-03,-4.88642889495801E-09
3.11402521704759E+00,1.57000000000000E+00,1.68016125274533E-01,1.76043753770285E+00,3.13496180214040E-01,1.33226762955019E-15,1.13333333307253E-03,-2.31786449071431E-09
3.12134091417538E+00,1.57000000000000E+00,1.63691966352091E-01,1.76271313754464E+00,3.08619047346886E-01,1.33226762955019E-15,1.13333332336399E-03,-1.44913770490114E-10
3.13664532442160E+00,1.57000000000000E+00,1.54558432070370E-01,1.76735828633479E+00,2.98416106211232E-01,1.33226762955019E-15,1.13333333330334E-03,1.31234735474999E-09
3.15194973466781E+00,1.57000000000000E+00,1.45373524849551E-01,1.77184729198551E+00,2.88213166824058E-01,1.33226762955019E-15,1.13333334138887E-03,1.46888693827086E-10
3.16725414491403E+00,1.57000000000000E+00,1.36194005476403E-01,1.77618015216004E+00,2.78010227088801E-01,1.33226762955019E-15,1.13333333427442E-03,-4.96445358720581E-10
3.18255855516025E+00,1.57000000000000E+00,1.27023529656723E-01,1.78035686207487E+00,2.67807286450389E-01,1.33226762955019E-15,1.13333332629643E-03,2.14954017444773E-10
3.20692968164349E+00,1.57000000000000E+00,1.12419818888591E-01,1.78668564611712E+00,2.51559867968212E-01,1.33226762955019E-15,1.13333332464582E-03,1.45497737178069E-09
3.23130080812674E+00,1.57000000000000E+00,9.77970837037344E-02,1.79261846101919E+00,2.35312450717397E-01,1.33226762955019E-15,1.13333333355090E-03,8.47957008211124E-10
3.25567193460998E+00,1.57000000000000E+00,8.31627283734659E-02,1.79815530703727E+00,2.19065033821305E-01,1.33226762955019E-15,1.13333333692798E-03,-2.91145894182836E-10
3.30526827021792E+00,1.57000000000000E+00,5.33935388360162E-02,1.80820019777605E+00,1.86000810470403E-01,1.33226762955019E-15,1.13333333282048E-03,-8.72731249162099E-10
3.38650407999703E+00,1.57000000000000E+00,4.64615062647171E-03,1.82111037061023E+00,1.31843604042940E-01,1.33226762955019E-15,1.13333333022311E-03,-1.01065081995340E-09
3.46773988977614E+00,1.57000000000000E+00,-4.40863068913515E-02,1.82962103915958E+00,7.76863969628346E-02,1.33226762955019E-15,1.13333332967676E-03,-1.69606747904332E-10
3.47631499333717E+00,1.57000000000000E+00,-4.92303387985431E-02,1.83026269717429E+00,7.19696612014551E-02,1.33226762955019E-15,1.13333332980343E-03,-8.85594528632355E-11
3.47631499333717E+00,1.57000000000000E+00,-4.92303387985431E-02,1.83026269717429E+00,7.19696612014551E-02,1.33226762955019E-15,1.13333332980343E-03,-8.85594528632355E-11
3.47632255626615E+00,1.57000000000000E+00,-4.92348742631685E-02,1.83026324143759E+00,7.19646192484627E-02,1.33226762955019E-15,1.13333332980276E-03,-8.80590339147950E-11
3.49428629825319E+00,1.57000000000000E+00,-6.00112090018951E-02,1.83133440231646E+00,5.99887909981062E-02,1.33226762955019E-15,1.13333333540952E-03,3.00444759378519E-10
3.49428629825319E+00,1.57000000000000E+00,-6.00112090018951E-02,1.83133440231646E+00,5.99887909981062E-02,1.33226762955019E-15,1.13333333540952E-03,3.00444759378519E-10
3.49760341708528E+00,1.57000000000000E+00,-6.19296567598222E-02,1.83152624709225E+00,5.78347612803084E-02,1.33226762955019E-15,1.13317742655469E-03,-4.70012871754206E-05
3.50092053591738E+00,1.57000000000000E+00,-6.37782213881290E-02,1.83171110355508E+00,5.57280194613535E-02,1.33226762955019E-15,1.13277235824042E-03,-1.22114502004175E-04
3.50423765474947E+00,1.57000000000000E+00,-6.55582775244235E-02,1.83188910916871E+00,5.36627183527005E-02,1.33226762955019E-15,1.13206886630221E-03,-2.12079209044153E-04
3.50755477358157E+00,1.57000000000000E+00,-6.72711033096564E-02,1.83206039174724E+00,5.16359489041391E-02,1.33226762955019E-15,1.13104795005703E-03,-3.07771984318005E-04
3.51360469293877E+00,1.57000000000000E+00,-7.02629676898348E-02,1.83235957818525E+00,4.80146727393505E-02,1.33226762955019E-15,1.12855320396498E-03,-4.81520359922921E-04
3.51965461229597E+00,1.57000000000000E+00,-7.30617954844994E-02,1.83263946096472E+00,4.45071054891666E-02,1.33226762955019E-15,1.12516364474437E-03,-6.39940094671507E-04
3.52570453165316E+00,1.57000000000000E+00,-7.56549656037713E-02,1.83289877797665E+00,4.11310117881950E-02,1.33226762955019E-15,1.12091407778056E-03,-7.71541465682239E-04
3.53602855269189E+00,1.57000000000000E+00,-7.96294380944679E-02,1.83329622522572E+00,3.57141658605813E-02,1.33226762955019E-15,1.11228933298309E-03,-9.27006417676847E-04
3.54635257373063E+00,1.57000000000000E+00,-8.30710066465611E-02,1.83364038208093E+00,3.07546504494700E-02,1.33226762955019E-15,1.10249142499299E-03,-1.00585707327176E-03
3.56356909536919E+00,1.57000000000000E+00,-8.77566075978448E-02,1.83410894217606E+00,2.35492940276144E-02,1.33226762955019E-15,1.08525924568957E-03,-1.01257799386453E-03
3.58078561700775E+00,1.57000000000000E+00,-9.13032874394748E-02,1.83446361016022E+00,1.76647553573693E-02,1.33226762955019E-15,1.06853866172382E-03,-9.21351161962021E-04
3.59800213864631E+00,1.57000000000000E+00,-9.39299955182799E-02,1.83472628096810E+00,1.30090465428891E-02,1.33226762955019E-15,1.05362539976839E-03,-7.88643161751064E-04
3.61521866028488E+00,1.57000000000000E+00,-9.58414301762897E-02,1.83491742443390E+00,9.42136142445833E-03,1.33226762955019E-15,1.04107532017621E-03,-6.49562197348927E-04
3.63243518192344E+00,1.57000000000000E+00,-9.72106632034855E-02,1.83505434773662E+00,6.71345137375658E-03,1.33226762955019E-15,1.03091037585315E-03,-5.20724176544824E-04
3.64965170356200E+00,1.57000000000000E+00,-9.81761935312740E-02,1.83515090076940E+00,4.70388447535254E-03,1.33226762955019E-15,1.02288883169095E-03,-4.08353243400983E-04
3.66686822520056E+00,1.57000000000000E+00,-9.88454876471572E-02,1.83521783018099E+00,3.23525381095071E-03,1.33226762955019E-15,1.01668347542058E-03,-3.14020055520212E-04
3.68408474683913E+00,1.57000000000000E+00,-9.93004145256451E-02,1.83526332286884E+00,2.17833152262375E-03,1.33226762955019E-15,1.01196574702425E-03,-2.37181153717179E-04
3.71320401177558E+00,1.57000000000000E+00,-9.97336632445375E-02,1.83530664774073E+00,1.06847065522287E-03,1.33226762955019E-15,1.00659287538585E-03,-1.41748594402895E-04
3.74232327671203E+00,1.57000000000000E+00,-9.99239337462801E-02,1.83532567479090E+00,4.94207933852752E-04,1.33226762955019E-15,1.00349357514330E-03,-8.11810666674265E-05
3.77144254164848E+00,1.57000000000000E+00,-9.99995596386604E-02,1.83533323738014E+00,2.09763045272981E-04,1.33226762955019E-15,1.00178297660230E-03,-4.50287552875200E-05
3.80056180658494E+00,1.57000000000000E+00,-1.00024947057732E-01,1.83533577612205E+00,7.46478128226079E-05,1.33226762955019E-15,1.00087108558286E-03,-2.43550785670418E-05
3.82968107152139E+00,1.57000000000000E+00,-1.00029577596503E-01,1.83533623917592E+00,1.40089259356165E-05,1.33226762955019E-15,1.00039808411719E-03,-1.28264230632385E-05
3.85880033645784E+00,1.57000000000000E+00,-1.00026271644915E-01,1.83533590858076E+00,-1.03049767145483E-05,1.33226762955019E-15,1.00015978211341E-03,-6.49108544545696E-06
3.88791960139430E+00,1.57000000000000E+00,-1.00020560416424E-01,1.83533533745791E+00,-1.74115972470335E-05,1.33226762955019E-15,1.00004541835985E-03,-3.06721452330289E-06
3.91703886633075E+00,1.57000000000000E+00,-1.00014839551380E-01,1.83533476537141E+00,-1.69205388694106E-05,1.33226762955019E-15,9.99995690266948E-04,-1.27674213357665E-06
3.96309730773270E+00,1.57000000000000E+00,-1.00007497579777E-01,1.83533403117425E+00,-1.00417076337259E-05,1.33226762955019E-15,9.99985105798628E-04,-3.23927087714661E-07
4.00000000000000E+00,1.57000000000000E+00,-1.00004089955019E-01,1.83533369041177E+00,-5.64146180374368E-06,1.33226762955019E-15,9.99990480143613E-04,-1.41052469773823E-07
