"time","Piston_body_r_00_2_","Inertia_w"
0.2515,0.398361,209.101
0.252,0.398361,209.101
0.252,0.399863,211.73
0.2525,0.399863,211.73
0.2525,0.399701,211.499
0.253,0.399701,211.499
0.253,0.397884,208.707
0.2535,0.397884,208.707
0.2535,0.394529,204.051
0.254,0.394529,204.051
0.254,0.389819,198.446
0.2545,0.389819,198.446
0.2545,0.383963,192.708
0.255,0.383963,192.708
0.255,0.37716,187.397
0.2555,0.37716,187.397
0.2555,0.369586,182.835
0.256,0.369586,182.835
0.256,0.361387,179.175
0.2565,0.361387,179.175
0.2565,0.352687,176.471
0.257,0.352687,176.471
0.257,0.343589,174.73
0.2575,0.343589,174.73
0.2575,0.334184,173.938
0.258,0.334184,173.938
0.258,0.324552,174.076
0.2585,0.324552,174.076
0.2585,0.314768,175.127
0.259,0.314768,175.127
0.259,0.304906,177.073
0.2595,0.304906,177.073
0.2595,0.295041,179.897
0.26,0.295041,179.897
0.26,0.285249,183.572
0.2605,0.285249,183.572
0.2605,0.275613,188.053
0.261,0.275613,188.053
0.261,0.26622,193.267
0.2615,0.26622,193.267
0.2615,0.25716,199.097
0.262,0.25716,199.097
0.262,0.248528,205.381
0.2625,0.248528,205.381
0.2625,0.240418,211.907
0.263,0.240418,211.907
0.263,0.232915,218.43
0.2635,0.232915,218.43
0.2635,0.226098,224.695
0.264,0.226098,224.695
0.264,0.220025,230.47
0.2645,0.220025,230.47
0.2645,0.21474,235.576
0.265,0.21474,235.576
0.265,0.210264,239.9
0.2655,0.210264,239.9
0.2655,0.206607,243.397
0.266,0.206607,243.397
0.266,0.203763,246.072
0.2665,0.203763,246.072
0.2665,0.201721,247.958
0.267,0.201721,247.958
0.267,0.200471,249.096
0.2675,0.200471,249.096
0.2675,0.200004,249.518
0.268,0.200004,249.518
0.268,0.200315,249.237
0.2685,0.200315,249.237
0.2685,0.201408,248.247
0.269,0.201408,248.247
0.269,0.20329,246.528
0.2695,0.20329,246.528
0.2695,0.205973,244.053
0.27,0.205973,244.053
0.27,0.209468,240.8
0.2705,0.209468,240.8
0.2705,0.213784,236.776
0.271,0.213784,236.776
0.271,0.218918,232.029
0.2715,0.218918,232.029
0.2715,0.224856,226.667
0.272,0.224856,226.667
0.272,0.231564,220.863
0.2725,0.231564,220.863
0.2725,0.238994,214.838
0.273,0.238994,214.838
0.273,0.247079,208.84
0.2735,0.247079,208.84
0.2735,0.255743,203.113
0.274,0.255743,203.113
0.274,0.2649,197.871
0.2745,0.2649,197.871
0.2745,0.274461,193.287
0.275,0.274461,193.287
0.275,0.284337,189.489
0.2755,0.284337,189.489
0.2755,0.294442,186.568
0.276,0.294442,186.568
0.276,0.30469,184.59
0.2765,0.30469,184.59
0.2765,0.314999,183.607
0.277,0.314999,183.607
0.277,0.325285,183.667
0.2775,0.325285,183.667
0.2775,0.335462,184.825
0.278,0.335462,184.825
0.278,0.345437,187.14
0.2785,0.345437,187.14
0.2785,0.355106,190.678
0.279,0.355106,190.678
0.279,0.364347,195.492
0.2795,0.364347,195.492
0.2795,0.373011,201.59
0.28,0.373011,201.59
0.28,0.380911,208.862
0.2805,0.380911,208.862
0.2805,0.387817,216.961
0.281,0.387817,216.961
0.281,0.39345,225.134
0.2815,0.39345,225.134
0.2815,0.397499,232.119
0.282,0.397499,232.119
0.282,0.399676,236.338
0.2825,0.399676,236.338
0.2825,0.399792,236.613
0.283,0.399792,236.613
0.283,0.397837,233.124
0.2835,0.397837,233.124
0.2835,0.393968,226.959
0.284,0.393968,226.959
0.284,0.388452,219.577
0.2845,0.388452,219.577
0.2845,0.381586,212.211
0.285,0.381586,212.211
0.285,0.373643,205.625
0.2855,0.373643,205.625
0.2855,0.364852,200.2
0.286,0.364852,200.2
0.286,0.355403,196.078
0.2865,0.355403,196.078
0.2865,0.345449,193.283
0.287,0.345449,193.283
0.287,0.335116,191.79
0.2875,0.335116,191.79
0.2875,0.324518,191.561
0.288,0.324518,191.561
0.288,0.313755,192.562
0.2885,0.313755,192.562
0.2885,0.302925,194.759
0.289,0.302925,194.759
0.289,0.292125,198.117
0.2895,0.292125,198.117
0.2895,0.281458,202.585
0.29,0.281458,202.585
0.29,0.27103,208.084
0.2905,0.27103,208.084
0.2905,0.260956,214.479
0.291,0.260956,214.479
0.291,0.251354,221.572
0.2915,0.251354,221.572
0.2915,0.242342,229.088
0.292,0.242342,229.088
0.292,0.234034,236.695
0.2925,0.234034,236.695
0.2925,0.226529,244.034
0.293,0.226529,244.034
0.293,0.219905,250.778
0.2935,0.219905,250.778
0.2935,0.214214,256.674
0.294,0.214214,256.674
0.294,0.209485,261.572
0.2945,0.209485,261.572
0.2945,0.205721,265.421
0.295,0.205721,265.421
0.295,0.202916,268.236
0.2955,0.202916,268.236
0.2955,0.201054,270.072
0.296,0.201054,270.072
0.296,0.200121,270.979
0.2965,0.200121,270.979
0.2965,0.200109,270.991
0.297,0.200109,270.991
0.297,0.201017,270.109
0.2975,0.201017,270.109
0.2975,0.202853,268.31
0.298,0.202853,268.31
0.298,0.205633,265.555
0.2985,0.205633,265.555
0.2985,0.209371,261.81
0.299,0.209371,261.81
0.299,0.214079,257.076
0.2995,0.214079,257.076
0.2995,0.219753,251.422
0.3,0.219753,251.422
0.3,0.226373,245.007
0.3005,0.226373,245.007
0.3005,0.233894,238.084
0.301,0.233894,238.084
0.301,0.242245,230.978
0.3015,0.242245,230.978
0.3015,0.251337,224.038
0.302,0.251337,224.038
0.302,0.261066,217.593
0.3025,0.261066,217.593
0.3025,0.271319,211.914
0.303,0.271319,211.914
0.303,0.281984,207.206
0.3035,0.281984,207.206
0.3035,0.292947,203.612
0.304,0.292947,203.612
0.304,0.304099,201.235
0.3045,0.304099,201.235
0.3045,0.315334,200.15
0.305,0.315334,200.15
0.305,0.326544,200.428
0.3055,0.326544,200.428
0.3055,0.337617,202.149
0.306,0.337617,202.149
0.306,0.348431,205.402
0.3065,0.348431,205.402
0.3065,0.358844,210.278
0.307,0.358844,210.278
0.307,0.368684,216.839
0.3075,0.368684,216.839
0.3075,0.377736,225.036
0.308,0.377736,225.036
0.308,0.385724,234.549
0.3085,0.385724,234.549
0.3085,0.392302,244.528
0.309,0.392302,244.528
0.309,0.397069,253.353
0.3095,0.397069,253.353
0.3095,0.399632,258.789
0.31,0.399632,258.789
0.31,0.399733,259.057
0.3105,0.399733,259.057
0.3105,0.397358,254.354
0.311,0.397358,254.354
0.311,0.392737,246.344
0.3115,0.392737,246.344
0.3115,0.386239,237.14
0.312,0.386239,237.14
0.312,0.378252,228.344
0.3125,0.378252,228.344
0.3125,0.369119,220.83
0.313,0.369119,220.83
0.313,0.359116,214.956
0.3135,0.359116,214.956
0.3135,0.348462,210.81
0.314,0.348462,210.81
0.314,0.337334,208.366
0.3145,0.337334,208.366
0.3145,0.325882,207.564
0.315,0.325882,207.564
0.315,0.314237,208.344
0.3155,0.314237,208.344
0.3155,0.302523,210.651
0.316,0.302523,210.651
0.316,0.290863,214.43
0.3165,0.290863,214.43
0.3165,0.279384,219.606
0.317,0.279384,219.606
0.317,0.268221,226.054
0.3175,0.268221,226.054
0.3175,0.257515,233.572
0.318,0.257515,233.572
0.318,0.247413,241.86
0.3185,0.247413,241.86
0.3185,0.238058,250.517
0.319,0.238058,250.517
0.319,0.229581,259.074
0.3195,0.229581,259.074
0.3195,0.222091,267.071
0.32,0.222091,267.071
0.32,0.215663,274.128
0.3205,0.215663,274.128
0.3205,0.21034,280
0.321,0.21034,280
0.321,0.206133,284.59
0.3215,0.206133,284.59
0.3215,0.203032,287.909
0.322,0.203032,287.909
0.322,0.20102,290.02
0.3225,0.20102,290.02
0.3225,0.200079,290.994
0.323,0.200079,290.994
0.323,0.200199,290.871
0.3235,0.200199,290.871
0.3235,0.201381,289.646
0.324,0.201381,289.646
0.324,0.203638,287.283
0.3245,0.203638,287.283
0.3245,0.206988,283.727
0.325,0.206988,283.727
0.325,0.21145,278.944
0.3255,0.21145,278.944
0.3255,0.217031,272.965
0.326,0.217031,272.965
0.326,0.223718,265.938
0.3265,0.223718,265.938
0.3265,0.231469,258.149
0.327,0.231469,258.149
0.327,0.240207,249.999
0.3275,0.240207,249.999
0.3275,0.249828,241.955
0.328,0.249828,241.955
0.328,0.260205,234.463
0.3285,0.260205,234.463
0.3285,0.271203,227.899
0.329,0.271203,227.899
0.329,0.282679,222.545
0.3295,0.282679,222.545
0.3295,0.294496,218.594
0.33,0.294496,218.594
0.33,0.306518,216.177
0.3305,0.306518,216.177
0.3305,0.318613,215.398
0.331,0.318613,215.398
0.331,0.330647,216.357
0.3315,0.330647,216.357
0.3315,0.342478,219.164
0.332,0.342478,219.164
0.332,0.353943,223.947
0.3325,0.353943,223.947
0.3325,0.364847,230.819
0.333,0.364847,230.819
0.333,0.374945,239.797
0.3335,0.374945,239.797
0.3335,0.383919,250.603
0.334,0.383919,250.603
0.334,0.391355,262.316
0.3345,0.391355,262.316
0.3345,0.39676,272.945
0.335,0.39676,272.945
0.335,0.399631,279.516
0.3355,0.399631,279.516
0.3355,0.399634,279.579
0.336,0.399634,279.579
0.336,0.396764,273.422
0.3365,0.396764,273.422
0.3365,0.391343,263.459
0.337,0.391343,263.459
0.337,0.383852,252.515
0.3375,0.383852,252.515
0.3375,0.374771,242.504
0.338,0.374771,242.504
0.338,0.364506,234.335
0.3385,0.364506,234.335
0.3385,0.353371,228.301
0.339,0.353371,228.301
0.339,0.341615,224.418
0.3395,0.341615,224.418
0.3395,0.329435,222.608
0.34,0.329435,222.608
0.34,0.317001,222.78
0.3405,0.317001,222.78
0.3405,0.304467,224.853
0.341,0.304467,224.853
0.341,0.291984,228.748
0.3415,0.291984,228.748
0.3415,0.279704,234.366
0.342,0.279704,234.366
0.342,0.26779,241.544
0.3425,0.26779,241.544
0.3425,0.25641,250.019
0.343,0.25641,250.019
0.343,0.245742,259.389
0.3435,0.245742,259.389
0.3435,0.235954,269.123
0.344,0.235954,269.123
0.344,0.227199,278.613
0.3445,0.227199,278.613
0.3445,0.219596,287.286
0.345,0.219596,287.286
0.345,0.213221,294.71
0.3455,0.213221,294.71
0.3455,0.208107,300.65
0.346,0.208107,300.65
0.346,0.204255,305.049
0.3465,0.204255,305.049
0.3465,0.201646,307.965
0.347,0.201646,307.965
0.347,0.200257,309.491
0.3475,0.200257,309.491
0.3475,0.200072,309.692
0.348,0.200072,309.692
0.348,0.201088,308.581
0.3485,0.201088,308.581
0.3485,0.203319,306.115
0.349,0.203319,306.115
0.349,0.206786,302.224
0.3495,0.206786,302.224
0.3495,0.211511,296.858
0.35,0.211511,296.858
0.35,0.217506,290.054
0.3505,0.217506,290.054
0.3505,0.224751,282.008
0.351,0.224751,282.008
0.351,0.233192,273.104
0.3515,0.233192,273.104
0.3515,0.242732,263.875
0.352,0.242732,263.875
0.352,0.253237,254.926
0.3525,0.253237,254.926
0.3525,0.26455,246.81
0.353,0.26455,246.81
0.353,0.276505,239.969
0.3535,0.276505,239.969
0.3535,0.288931,234.716
0.354,0.288931,234.716
0.354,0.301666,231.259
0.3545,0.301666,231.259
0.3545,0.314547,229.744
0.355,0.314547,229.744
0.355,0.327416,230.301
0.3555,0.327416,230.301
0.3555,0.340101,233.071
0.356,0.340101,233.071
0.356,0.352415,238.216
0.3565,0.352415,238.216
0.3565,0.364126,245.891
0.357,0.364126,245.891
0.357,0.374944,256.137
0.3575,0.374944,256.137
0.3575,0.384479,268.606
0.358,0.384479,268.606
0.358,0.392226,282.041
0.3585,0.392226,282.041
0.3585,0.397572,293.676
0.359,0.397572,293.676
0.359,0.399925,299.576
0.3595,0.399925,299.576
0.3595,0.398961,297.24
0.36,0.398961,297.24
0.36,0.394812,288.069
0.3605,0.394812,288.069
0.3605,0.38797,275.686
0.361,0.38797,275.686
0.361,0.379044,263.37
0.3615,0.379044,263.37
0.3615,0.368581,252.907
0.362,0.368581,252.907
0.362,0.35701,244.963
0.3625,0.35701,244.963
0.3625,0.344662,239.645
0.363,0.344662,239.645
0.363,0.331792,236.866
0.3635,0.331792,236.866
0.3635,0.318612,236.503
0.364,0.318612,236.503
0.364,0.305308,238.437
0.3645,0.305308,238.437
0.3645,0.29206,242.565
0.365,0.29206,242.565
0.365,0.279049,248.754
0.3655,0.279049,248.754
0.3655,0.266467,256.792
0.366,0.266467,256.792
0.366,0.254515,266.331
0.3665,0.254515,266.331
0.3665,0.243399,276.841
0.367,0.243399,276.841
0.367,0.233314,287.631
0.3675,0.233314,287.631
0.3675,0.22443,297.938
0.368,0.22443,297.938
0.368,0.216871,307.095
0.3685,0.216871,307.095
0.3685,0.210705,314.647
0.369,0.210705,314.647
0.369,0.205954,320.407
0.3695,0.205954,320.407
0.3695,0.202604,324.384
0.37,0.202604,324.384
0.37,0.200627,326.681
0.3705,0.200627,326.681
0.3705,0.200001,327.4
0.371,0.200001,327.4
0.371,0.200716,326.579
0.3715,0.200716,326.579
0.3715,0.202782,324.183
0.372,0.202782,324.183
0.372,0.206224,320.128
0.3725,0.206224,320.128
0.3725,0.21107,314.34
0.373,0.21107,314.34
0.373,0.217334,306.848
0.3735,0.217334,306.848
0.3735,0.224997,297.88
0.374,0.224997,297.88
0.374,0.233994,287.914
0.3745,0.233994,287.914
0.3745,0.244209,277.629
0.375,0.244209,277.629
0.375,0.255479,267.773
0.3755,0.255479,267.773
0.3755,0.267617,259.023
0.376,0.267617,259.023
0.376,0.280425,251.896
0.3765,0.280425,251.896
0.3765,0.293704,246.744
0.377,0.293704,246.744
0.377,0.307263,243.795
0.3775,0.307263,243.795
0.3775,0.320912,243.224
0.378,0.320912,243.224
0.378,0.334458,245.197
0.3785,0.334458,245.197
0.3785,0.34769,249.908
0.379,0.34769,249.908
0.379,0.360356,257.568
0.3795,0.360356,257.568
0.3795,0.372139,268.302
0.38,0.372139,268.302
0.38,0.382614,281.861
0.3805,0.382614,281.861
0.3805,0.39121,296.993
0.381,0.39121,296.993
0.381,0.397213,310.562
0.3815,0.397213,310.562
0.3815,0.399904,317.691
0.382,0.399904,317.691
0.382,0.398873,315.023
0.3825,0.398873,315.023
0.3825,0.394278,304.267
0.383,0.394278,304.267
0.383,0.386722,290.053
0.3835,0.386722,290.053
0.3835,0.376932,276.329
0.384,0.376932,276.329
0.384,0.365538,265.057
0.3845,0.365538,265.057
0.3845,0.353023,256.855
0.385,0.353023,256.855
0.385,0.339748,251.749
0.3855,0.339748,251.749
0.3855,0.325996,249.593
0.386,0.325996,249.593
0.386,0.312002,250.226
0.3865,0.312002,250.226
0.3865,0.297979,253.504
0.387,0.297979,253.504
0.387,0.284138,259.279
0.3875,0.284138,259.279
0.3875,0.270696,267.335
0.388,0.270696,267.335
0.388,0.257882,277.309
0.3885,0.257882,277.309
0.3885,0.245933,288.622
0.389,0.245933,288.622
0.389,0.235081,300.472
0.3895,0.235081,300.472
0.3895,0.225529,311.936
0.39,0.225529,311.936
0.39,0.217429,322.164
0.3905,0.217429,322.164
0.3905,0.210865,330.574
0.391,0.210865,330.574
0.391,0.205865,336.917
0.3915,0.205865,336.917
0.3915,0.202413,341.199
0.392,0.202413,341.199
0.392,0.200476,343.551
0.3925,0.200476,343.551
0.3925,0.200029,344.087
0.393,0.200029,344.087
0.393,0.201064,342.841
0.3935,0.201064,342.841
0.3935,0.203598,339.753
0.394,0.203598,339.753
0.394,0.207661,334.716
0.3945,0.207661,334.716
0.3945,0.213282,327.663
0.395,0.213282,327.663
0.395,0.220468,318.701
0.3955,0.220468,318.701
0.3955,0.229178,308.229
0.396,0.229178,308.229
0.396,0.239306,296.956
0.3965,0.239306,296.956
0.3965,0.250691,285.777
0.397,0.250691,285.777
0.397,0.263124,275.577
0.3975,0.263124,275.577
0.3975,0.27638,267.074
0.398,0.27638,267.074
0.398,0.290227,260.762
0.3985,0.290227,260.762
0.3985,0.30444,256.962
0.399,0.30444,256.962
0.399,0.3188,255.897
0.3995,0.3188,255.897
0.3995,0.333083,257.773
0.4,0.333083,257.773
0.4,0.347046,262.826
0.4005,0.347046,262.826
0.4005,0.3604,271.314
0.401,0.3604,271.314
0.401,0.372776,283.394
0.4015,0.372776,283.394
0.4015,0.383669,298.728
0.402,0.383669,298.728
0.402,0.392395,315.594
0.4025,0.392395,315.594
0.4025,0.398105,329.752
0.403,0.398105,329.752
0.403,0.399996,335.145
0.4035,0.399996,335.145
0.4035,0.397741,329.039
0.404,0.397741,329.039
0.404,0.391713,315.026
0.4045,0.391713,315.026
0.4045,0.382711,298.937
0.405,0.382711,298.937
0.405,0.371559,284.655
0.4055,0.371559,284.655
0.4055,0.358915,273.715
0.406,0.358915,273.715
0.406,0.345267,266.417
0.4065,0.345267,266.417
0.4065,0.33098,262.635
0.407,0.33098,262.635
0.407,0.316346,262.16
0.4075,0.316346,262.16
0.4075,0.301618,264.802
0.408,0.301618,264.802
0.408,0.287037,270.38
0.4085,0.287037,270.38
0.4085,0.27285,278.656
0.409,0.27285,278.656
0.409,0.259318,289.229
0.4095,0.259318,289.229
0.4095,0.24671,301.438
0.41,0.24671,301.438
0.41,0.235292,314.341
0.4105,0.235292,314.341
0.4105,0.225297,326.831
0.411,0.225297,326.831
0.411,0.216896,337.898
0.4115,0.216896,337.898
0.4115,0.210185,346.861
0.412,0.210185,346.861
0.412,0.205186,353.454
0.4125,0.205186,353.454
0.4125,0.201876,357.717
0.413,0.201876,357.717
0.413,0.200218,359.807
0.4135,0.200218,359.807
0.4135,0.200188,359.844
0.414,0.200188,359.844
0.414,0.201783,357.835
0.4145,0.201783,357.835
0.4145,0.20503,353.68
0.415,0.20503,353.68
0.415,0.209966,347.253
0.4155,0.209966,347.253
0.4155,0.216617,338.538
0.416,0.216617,338.538
0.416,0.224967,327.817
0.4165,0.224967,327.817
0.4165,0.234932,315.765
0.417,0.234932,315.765
0.417,0.246356,303.382
0.4175,0.246356,303.382
0.4175,0.259018,291.762
0.418,0.259018,291.762
0.418,0.272662,281.85
0.4185,0.272662,281.85
0.4185,0.287026,274.324
0.419,0.287026,274.324
0.419,0.301849,269.615
0.4195,0.301849,269.615
0.4195,0.316878,268.012
0.42,0.316878,268.012
0.42,0.33186,269.761
0.4205,0.33186,269.761
0.4205,0.346518,275.145
0.421,0.346518,275.145
0.421,0.360524,284.475
0.4215,0.360524,284.475
0.4215,0.373451,297.941
0.422,0.373451,297.941
0.422,0.384713,315.084
0.4225,0.384713,315.084
0.4225,0.3935,333.602
0.423,0.3935,333.602
0.423,0.39882,347.933
0.4235,0.39882,347.933
0.4235,0.399815,350.967
0.424,0.399815,350.967
0.424,0.396291,341.196
0.4245,0.396291,341.196
0.4245,0.38886,324.307
0.425,0.38886,324.307
0.425,0.378494,306.905
0.4255,0.378494,306.905
0.4255,0.366083,292.522
0.426,0.366083,292.522
0.426,0.352301,282.243
0.4265,0.352301,282.243
0.4265,0.337636,276.107
0.427,0.337636,276.107
0.427,0.322459,273.877
0.4275,0.322459,273.877
0.4275,0.307074,275.301
0.428,0.307074,275.301
0.428,0.291761,280.162
0.4285,0.291761,280.162
0.4285,0.276795,288.204
0.429,0.276795,288.204
0.429,0.262467,299.017
0.4295,0.262467,299.017
0.4295,0.24908,311.903
0.43,0.24908,311.903
0.43,0.236937,325.813
0.4305,0.236937,325.813
0.4305,0.226309,339.458
0.431,0.226309,339.458
0.431,0.2174,351.612
0.4315,0.2174,351.612
0.4315,0.210323,361.429
0.432,0.210323,361.429
0.432,0.205107,368.578
0.4325,0.205107,368.578
0.4325,0.201726,373.099
0.433,0.201726,373.099
0.433,0.20014,375.177
0.4335,0.20014,375.177
0.4335,0.200319,374.943
0.434,0.200319,374.943
0.434,0.202269,372.385
0.4345,0.202269,372.385
0.4345,0.20602,367.374
0.435,0.20602,367.374
0.435,0.211616,359.769
0.4355,0.211616,359.769
0.4355,0.219078,349.622
0.436,0.219078,349.622
0.436,0.228366,337.396
0.4365,0.228366,337.396
0.4365,0.239358,324.039
0.437,0.239358,324.039
0.437,0.251845,310.811
0.4375,0.251845,310.811
0.4375,0.265559,298.956
0.438,0.265559,298.956
0.438,0.280204,289.453
0.4385,0.280204,289.453
0.4385,0.295482,282.948
0.439,0.295482,282.948
0.439,0.311104,279.845
0.4395,0.311104,279.845
0.4395,0.326783,280.447
0.44,0.326783,280.447
0.44,0.342219,285.068
0.4405,0.342219,285.068
0.4405,0.357062,294.077
0.441,0.357062,294.077
0.441,0.370863,307.772
0.4415,0.370863,307.772
0.4415,0.383001,325.866
0.442,0.383001,325.866
0.442,0.392603,346.15
0.4425,0.392603,346.15
0.4425,0.398558,362.592
0.443,0.398558,362.592
0.443,0.399854,366.695
0.4435,0.399854,366.695
0.4435,0.396219,356.12
0.444,0.396219,356.12
0.444,0.388341,337.5
0.4445,0.388341,337.5
0.4445,0.377326,318.581
0.445,0.377326,318.581
0.445,0.364172,303.301
0.4455,0.364172,303.301
0.4455,0.349618,292.732
0.446,0.349618,292.732
0.446,0.334195,286.829
0.4465,0.334195,286.829
0.4465,0.318303,285.286
0.447,0.318303,285.286
0.447,0.302276,287.811
0.4475,0.302276,287.811
0.4475,0.286426,294.138
0.448,0.286426,294.138
0.448,0.271068,303.918
0.4485,0.271068,303.918
0.4485,0.256532,316.558
0.449,0.256532,316.558
0.449,0.243162,331.069
0.4495,0.243162,331.069
0.4495,0.231284,346.07
0.45,0.231284,346.07
0.45,0.221168,360.046
0.4505,0.221168,360.046
0.4505,0.212989,371.768
0.451,0.212989,371.768
0.451,0.206818,380.597
0.4515,0.206818,380.597
0.4515,0.202642,386.435
0.452,0.202642,386.435
0.452,0.200418,389.469
0.4525,0.200418,389.469
0.4525,0.200108,389.888
0.453,0.200108,389.888
0.453,0.201704,387.723
0.4535,0.201704,387.723
0.4535,0.205237,382.849
0.454,0.205237,382.849
0.454,0.210754,375.087
0.4545,0.210754,375.087
0.4545,0.218285,364.447
0.455,0.218285,364.447
0.455,0.227797,351.403
0.4555,0.227797,351.403
0.4555,0.239159,337.021
0.456,0.239159,337.021
0.456,0.252141,322.757
0.4565,0.252141,322.757
0.4565,0.266442,310.065
0.457,0.266442,310.065
0.457,0.28173,300.07
0.4575,0.28173,300.07
0.4575,0.297671,293.5
0.458,0.297671,293.5
0.458,0.313942,290.811
0.4585,0.313942,290.811
0.4585,0.330219,292.352
0.459,0.330219,292.352
0.459,0.34616,298.507
0.4595,0.34616,298.507
0.4595,0.36135,309.712
0.46,0.36135,309.712
0.46,0.375231,326.209
0.4605,0.375231,326.209
0.4605,0.387024,347.147
0.461,0.387024,347.147
0.461,0.395632,368.503
0.4615,0.395632,368.503
0.4615,0.399779,381.394
0.462,0.399779,381.394
0.462,0.398613,377.716
0.4625,0.398613,377.716
0.4625,0.392383,360.451
0.463,0.392383,360.451
0.463,0.382205,339.233
0.4635,0.382205,339.233
0.4635,0.3693,320.768
0.464,0.3693,320.768
0.464,0.354616,307.378
0.4645,0.354616,307.378
0.4645,0.338827,299.313
0.465,0.338827,299.313
0.465,0.322419,296.252
0.4655,0.322419,296.252
0.4655,0.305784,297.834
0.466,0.305784,297.834
0.466,0.289274,303.741
0.4665,0.289274,303.741
0.4665,0.273235,313.594
0.467,0.273235,313.594
0.467,0.258034,326.761
0.4675,0.258034,326.761
0.4675,0.244051,342.159
0.468,0.244051,342.159
0.468,0.231651,358.229
0.4685,0.231651,358.229
0.4685,0.221137,373.221
0.469,0.221137,373.221
0.469,0.212705,385.716
0.4695,0.212705,385.716
0.4695,0.20643,394.987
0.47,0.20643,394.987
0.47,0.202296,400.951
0.4705,0.202296,400.951
0.4705,0.200252,403.827
0.471,0.200252,403.827
0.471,0.200259,403.816
0.4715,0.200259,403.816
0.4715,0.202317,400.921
0.472,0.202317,400.921
0.472,0.206467,394.971
0.4725,0.206467,394.971
0.4725,0.212759,385.78
0.473,0.212759,385.78
0.473,0.221212,373.48
0.4735,0.221212,373.48
0.4735,0.231758,358.83
0.474,0.231758,358.83
0.474,0.244213,343.256
0.4745,0.244213,343.256
0.4745,0.258286,328.489
0.475,0.258286,328.489
0.475,0.273621,316.08
0.4755,0.273621,316.08
0.4755,0.289846,307.115
0.476,0.289846,307.115
0.476,0.306595,302.256
0.4765,0.306595,302.256
0.4765,0.323513,301.946
0.477,0.323513,301.946
0.477,0.340228,306.599
0.4775,0.340228,306.599
0.4775,0.356316,316.709
0.478,0.356316,316.709
0.478,0.371223,332.699
0.4785,0.371223,332.699
0.4785,0.384169,354.16
0.479,0.384169,354.16
0.479,0.394029,377.746
0.4795,0.394029,377.746
0.4795,0.39939,394.445
0.48,0.39939,394.445
0.48,0.399133,393.658
0.4805,0.399133,393.658
0.4805,0.393312,376.401
0.481,0.393312,376.401
0.481,0.383087,353.492
0.4815,0.383087,353.492
0.4815,0.369839,333.248
0.482,0.369839,333.248
0.482,0.354649,318.614
0.4825,0.354649,318.614
0.4825,0.338274,309.918
0.483,0.338274,309.918
0.483,0.321258,306.784
0.4835,0.321258,306.784
0.4835,0.304031,308.789
0.484,0.304031,308.789
0.484,0.286981,315.559
0.4845,0.286981,315.559
0.4845,0.270497,326.632
0.485,0.270497,326.632
0.485,0.254984,341.207
0.4855,0.254984,341.207
0.4855,0.240862,357.934
0.486,0.240862,357.934
0.486,0.228523,374.937
0.4865,0.228523,374.937
0.4865,0.218273,390.264
0.487,0.218273,390.264
0.487,0.210287,402.506
0.4875,0.210287,402.506
0.4875,0.204608,411.099
0.488,0.204608,411.099
0.488,0.201199,416.121
0.4885,0.201199,416.121
0.4885,0.200002,417.846
0.489,0.200002,417.846
0.489,0.200993,416.418
0.4895,0.200993,416.418
0.4895,0.204192,411.732
0.49,0.204192,411.732
0.49,0.209656,403.552
0.4905,0.209656,403.552
0.4905,0.217429,391.807
0.491,0.217429,391.807
0.491,0.227484,377.022
0.4915,0.227484,377.022
0.4915,0.23967,360.542
0.492,0.23967,360.542
0.492,0.253704,344.286
0.4925,0.253704,344.286
0.4925,0.269212,330.146
0.493,0.269212,330.146
0.493,0.285785,319.529
0.4935,0.285785,319.529
0.4935,0.303015,313.31
0.494,0.303015,313.31
0.494,0.320509,312.034
0.4945,0.320509,312.034
0.4945,0.33786,316.171
0.495,0.33786,316.171
0.495,0.354613,326.273
0.4955,0.354613,326.273
0.4955,0.370177,342.856
0.496,0.370177,342.856
0.496,0.383713,365.594
0.4965,0.383713,365.594
0.4965,0.393997,390.893
0.497,0.393997,390.893
0.497,0.39947,408.576
0.4975,0.39947,408.576
0.4975,0.398911,406.714
0.498,0.398911,406.714
0.498,0.392453,387.213
0.4985,0.392453,387.213
0.4985,0.381435,362.606
0.499,0.381435,362.606
0.499,0.367362,341.653
0.4995,0.367362,341.653
0.4995,0.351376,327.092
0.5,0.351376,327.092
0.5,0.33426,319.042
