Time,Noise,Noise_Filt,Noise_Filt_Sat,Sine,Sine_Filt,Sine_Filt_Quantized,
5.48,0.0433192,0.244235,0.244235,-1.43914,-1.91274,-1.9,
5.481,0.0433192,0.244235,0.244235,-1.43775,-1.91219,-1.9,
5.482,0.0433192,0.244235,0.244235,-1.43636,-1.91162,-1.9,
5.483,0.0433192,0.244235,0.244235,-1.43497,-1.91106,-1.9,
5.484,0.0433192,0.244235,0.244235,-1.43358,-1.91049,-1.9,
5.485,0.0433192,0.244235,0.244235,-1.43218,-1.90993,-1.9,
5.486,0.0433192,0.244235,0.244235,-1.43078,-1.90936,-1.9,
5.487,0.0433192,0.244235,0.244235,-1.42939,-1.90879,-1.9,
5.488,0.0433192,0.244235,0.244235,-1.42799,-1.90821,-1.9,
5.489,0.0433192,0.244235,0.244235,-1.42659,-1.90764,-1.9,
5.49,0.0433192,0.244235,0.244235,-1.42518,-1.90706,-1.9,
5.491,0.0433192,0.244235,0.244235,-1.42378,-1.90648,-1.9,
5.492,0.0433192,0.244235,0.244235,-1.42237,-1.9059,-1.9,
5.493,0.0433192,0.244235,0.244235,-1.42097,-1.90532,-1.9,
5.494,0.0433192,0.244235,0.244235,-1.41956,-1.90474,-1.9,
5.495,0.0433192,0.244235,0.244235,-1.41815,-1.90415,-1.9,
5.496,0.0433192,0.244235,0.244235,-1.41674,-1.90356,-1.9,
5.497,0.0433192,0.244235,0.244235,-1.41533,-1.90297,-1.9,
5.498,0.0433192,0.244235,0.244235,-1.41391,-1.90238,-1.9,
5.499,0.0433192,0.244235,0.244235,-1.4125,-1.90179,-1.9,
5.5,-0.180856,0.209416,0.209416,-1.41108,-1.90119,-1.9,
5.501,-0.180856,0.209416,0.209416,-1.40966,-1.90059,-1.9,
5.502,-0.180856,0.209416,0.209416,-1.40824,-1.89999,-1.9,
5.503,-0.180856,0.209416,0.209416,-1.40682,-1.89939,-1.9,
5.504,-0.180856,0.209416,0.209416,-1.4054,-1.89879,-1.9,
5.505,-0.180856,0.209416,0.209416,-1.40398,-1.89818,-1.9,
5.506,-0.180856,0.209416,0.209416,-1.40255,-1.89758,-1.9,
5.507,-0.180856,0.209416,0.209416,-1.40112,-1.89697,-1.9,
5.508,-0.180856,0.209416,0.209416,-1.3997,-1.89636,-1.9,
5.509,-0.180856,0.209416,0.209416,-1.39827,-1.89574,-1.9,
5.51,-0.180856,0.209416,0.209416,-1.39684,-1.89513,-1.9,
5.511,-0.180856,0.209416,0.209416,-1.3954,-1.89451,-1.9,
5.512,-0.180856,0.209416,0.209416,-1.39397,-1.89389,-1.9,
5.513,-0.180856,0.209416,0.209416,-1.39254,-1.89327,-1.9,
5.514,-0.180856,0.209416,0.209416,-1.3911,-1.89265,-1.9,
5.515,-0.180856,0.209416,0.209416,-1.38966,-1.89202,-1.9,
5.516,-0.180856,0.209416,0.209416,-1.38822,-1.8914,-1.9,
5.517,-0.180856,0.209416,0.209416,-1.38678,-1.89077,-1.9,
5.518,-0.180856,0.209416,0.209416,-1.38534,-1.89014,-1.9,
5.519,-0.180856,0.209416,0.209416,-1.3839,-1.88951,-1.9,
5.52,-0.180856,0.209416,0.209416,-1.38245,-1.88888,-1.9,
5.521,-0.180856,0.209416,0.209416,-1.38101,-1.88824,-1.9,
5.522,-0.180856,0.209416,0.209416,-1.37956,-1.8876,-1.9,
5.523,-0.180856,0.209416,0.209416,-1.37811,-1.88696,-1.9,
5.524,-0.180856,0.209416,0.209416,-1.37666,-1.88632,-1.9,
5.525,-0.180856,0.209416,0.209416,-1.37521,-1.88568,-1.9,
5.526,-0.180856,0.209416,0.209416,-1.37376,-1.88503,-1.9,
5.527,-0.180856,0.209416,0.209416,-1.3723,-1.88439,-1.9,
5.528,-0.180856,0.209416,0.209416,-1.37085,-1.88374,-1.9,
5.529,-0.180856,0.209416,0.209416,-1.36939,-1.88309,-1.9,
5.53,-0.180856,0.209416,0.209416,-1.36793,-1.88243,-1.9,
5.531,-0.180856,0.209416,0.209416,-1.36647,-1.88178,-1.9,
5.532,-0.180856,0.209416,0.209416,-1.36501,-1.88112,-1.9,
5.533,-0.180856,0.209416,0.209416,-1.36355,-1.88047,-1.9,
5.534,-0.180856,0.209416,0.209416,-1.36208,-1.8798,-1.9,
5.535,-0.180856,0.209416,0.209416,-1.36062,-1.87914,-1.9,
5.536,-0.180856,0.209416,0.209416,-1.35915,-1.87848,-1.9,
5.537,-0.180856,0.209416,0.209416,-1.35769,-1.87781,-1.9,
5.538,-0.180856,0.209416,0.209416,-1.35622,-1.87715,-1.9,
5.539,-0.180856,0.209416,0.209416,-1.35475,-1.87648,-1.9,
5.54,-0.180856,0.209416,0.209416,-1.35327,-1.8758,-1.9,
5.541,-0.180856,0.209416,0.209416,-1.3518,-1.87513,-1.9,
5.542,-0.180856,0.209416,0.209416,-1.35033,-1.87446,-1.9,
5.543,-0.180856,0.209416,0.209416,-1.34885,-1.87378,-1.9,
5.544,-0.180856,0.209416,0.209416,-1.34737,-1.8731,-1.9,
5.545,-0.180856,0.209416,0.209416,-1.34589,-1.87242,-1.9,
5.546,-0.180856,0.209416,0.209416,-1.34441,-1.87174,-1.9,
5.547,-0.180856,0.209416,0.209416,-1.34293,-1.87105,-1.9,
5.548,-0.180856,0.209416,0.209416,-1.34145,-1.87037,-1.9,
5.549,-0.180856,0.209416,0.209416,-1.33997,-1.86968,-1.9,
5.55,-1.45957,0.0164989,0.0164989,-1.33848,-1.86899,-1.9,
5.551,-1.45957,0.0164989,0.0164989,-1.33699,-1.8683,-1.9,
5.552,-1.45957,0.0164989,0.0164989,-1.3355,-1.8676,-1.9,
5.553,-1.45957,0.0164989,0.0164989,-1.33402,-1.86691,-1.9,
5.554,-1.45957,0.0164989,0.0164989,-1.33252,-1.86621,-1.9,
5.555,-1.45957,0.0164989,0.0164989,-1.33103,-1.86551,-1.9,
5.556,-1.45957,0.0164989,0.0164989,-1.32954,-1.86481,-1.9,
5.557,-1.45957,0.0164989,0.0164989,-1.32804,-1.8641,-1.9,
5.558,-1.45957,0.0164989,0.0164989,-1.32655,-1.8634,-1.9,
5.559,-1.45957,0.0164989,0.0164989,-1.32505,-1.86269,-1.9,
5.56,-1.45957,0.0164989,0.0164989,-1.32355,-1.86198,-1.9,
5.561,-1.45957,0.0164989,0.0164989,-1.32205,-1.86127,-1.9,
5.562,-1.45957,0.0164989,0.0164989,-1.32055,-1.86056,-1.9,
5.563,-1.45957,0.0164989,0.0164989,-1.31905,-1.85985,-1.9,
5.564,-1.45957,0.0164989,0.0164989,-1.31754,-1.85913,-1.9,
5.565,-1.45957,0.0164989,0.0164989,-1.31604,-1.85841,-1.9,
5.566,-1.45957,0.0164989,0.0164989,-1.31453,-1.85769,-1.9,
5.567,-1.45957,0.0164989,0.0164989,-1.31302,-1.85697,-1.9,
5.568,-1.45957,0.0164989,0.0164989,-1.31151,-1.85625,-1.9,
5.569,-1.45957,0.0164989,0.0164989,-1.31,-1.85552,-1.9,
5.57,-1.45957,0.0164989,0.0164989,-1.30849,-1.85479,-1.9,
5.571,-1.45957,0.0164989,0.0164989,-1.30698,-1.85406,-1.9,
5.572,-1.45957,0.0164989,0.0164989,-1.30546,-1.85333,-1.9,
5.573,-1.45957,0.0164989,0.0164989,-1.30395,-1.8526,-1.9,
5.574,-1.45957,0.0164989,0.0164989,-1.30243,-1.85187,-1.9,
5.575,-1.45957,0.0164989,0.0164989,-1.30091,-1.85113,-1.9,
5.576,-1.45957,0.0164989,0.0164989,-1.29939,-1.85039,-1.9,
5.577,-1.45957,0.0164989,0.0164989,-1.29787,-1.84965,-1.9,
5.578,-1.45957,0.0164989,0.0164989,-1.29635,-1.84891,-1.9,
5.579,-1.45957,0.0164989,0.0164989,-1.29483,-1.84816,-1.9,
5.58,-1.45957,0.0164989,0.0164989,-1.2933,-1.84742,-1.8,
5.581,-1.45957,0.0164989,0.0164989,-1.29178,-1.84667,-1.8,
5.582,-1.45957,0.0164989,0.0164989,-1.29025,-1.84592,-1.8,
5.583,-1.45957,0.0164989,0.0164989,-1.28872,-1.84517,-1.8,
5.584,-1.45957,0.0164989,0.0164989,-1.28719,-1.84442,-1.8,
5.585,-1.45957,0.0164989,0.0164989,-1.28566,-1.84366,-1.8,
5.586,-1.45957,0.0164989,0.0164989,-1.28412,-1.8429,-1.8,
5.587,-1.45957,0.0164989,0.0164989,-1.28259,-1.84215,-1.8,
5.588,-1.45957,0.0164989,0.0164989,-1.28106,-1.84139,-1.8,
5.589,-1.45957,0.0164989,0.0164989,-1.27952,-1.84062,-1.8,
5.59,-1.45957,0.0164989,0.0164989,-1.27798,-1.83986,-1.8,
5.591,-1.45957,0.0164989,0.0164989,-1.27644,-1.83909,-1.8,
5.592,-1.45957,0.0164989,0.0164989,-1.2749,-1.83832,-1.8,
5.593,-1.45957,0.0164989,0.0164989,-1.27336,-1.83755,-1.8,
5.594,-1.45957,0.0164989,0.0164989,-1.27182,-1.83678,-1.8,
5.595,-1.45957,0.0164989,0.0164989,-1.27027,-1.83601,-1.8,
5.596,-1.45957,0.0164989,0.0164989,-1.26873,-1.83523,-1.8,
5.597,-1.45957,0.0164989,0.0164989,-1.26718,-1.83446,-1.8,
5.598,-1.45957,0.0164989,0.0164989,-1.26563,-1.83368,-1.8,
5.599,-1.45957,0.0164989,0.0164989,-1.26408,-1.8329,-1.8,
5.6,-0.135391,-0.00124998,-0.00124998,-1.26253,-1.83211,-1.8,
5.601,-0.135391,-0.00124998,-0.00124998,-1.26098,-1.83133,-1.8,
5.602,-0.135391,-0.00124998,-0.00124998,-1.25943,-1.83054,-1.8,
5.603,-0.135391,-0.00124998,-0.00124998,-1.25787,-1.82976,-1.8,
5.604,-0.135391,-0.00124998,-0.00124998,-1.25632,-1.82897,-1.8,
5.605,-0.135391,-0.00124998,-0.00124998,-1.25476,-1.82817,-1.8,
5.606,-0.135391,-0.00124998,-0.00124998,-1.2532,-1.82738,-1.8,
5.607,-0.135391,-0.00124998,-0.00124998,-1.25164,-1.82658,-1.8,
5.608,-0.135391,-0.00124998,-0.00124998,-1.25008,-1.82579,-1.8,
5.609,-0.135391,-0.00124998,-0.00124998,-1.24852,-1.82499,-1.8,
5.61,-0.135391,-0.00124998,-0.00124998,-1.24696,-1.82419,-1.8,
5.611,-0.135391,-0.00124998,-0.00124998,-1.24539,-1.82338,-1.8,
5.612,-0.135391,-0.00124998,-0.00124998,-1.24383,-1.82258,-1.8,
5.613,-0.135391,-0.00124998,-0.00124998,-1.24226,-1.82177,-1.8,
5.614,-0.135391,-0.00124998,-0.00124998,-1.24069,-1.82096,-1.8,
5.615,-0.135391,-0.00124998,-0.00124998,-1.23913,-1.82015,-1.8,
5.616,-0.135391,-0.00124998,-0.00124998,-1.23755,-1.81934,-1.8,
5.617,-0.135391,-0.00124998,-0.00124998,-1.23598,-1.81853,-1.8,
5.618,-0.135391,-0.00124998,-0.00124998,-1.23441,-1.81771,-1.8,
5.619,-0.135391,-0.00124998,-0.00124998,-1.23284,-1.8169,-1.8,
5.62,-0.135391,-0.00124998,-0.00124998,-1.23126,-1.81608,-1.8,
5.621,-0.135391,-0.00124998,-0.00124998,-1.22968,-1.81526,-1.8,
5.622,-0.135391,-0.00124998,-0.00124998,-1.22811,-1.81443,-1.8,
5.623,-0.135391,-0.00124998,-0.00124998,-1.22653,-1.81361,-1.8,
5.624,-0.135391,-0.00124998,-0.00124998,-1.22495,-1.81278,-1.8,
5.625,-0.135391,-0.00124998,-0.00124998,-1.22336,-1.81195,-1.8,
5.626,-0.135391,-0.00124998,-0.00124998,-1.22178,-1.81112,-1.8,
5.627,-0.135391,-0.00124998,-0.00124998,-1.2202,-1.81029,-1.8,
5.628,-0.135391,-0.00124998,-0.00124998,-1.21861,-1.80946,-1.8,
5.629,-0.135391,-0.00124998,-0.00124998,-1.21703,-1.80862,-1.8,
5.63,-0.135391,-0.00124998,-0.00124998,-1.21544,-1.80779,-1.8,
5.631,-0.135391,-0.00124998,-0.00124998,-1.21385,-1.80695,-1.8,
5.632,-0.135391,-0.00124998,-0.00124998,-1.21226,-1.80611,-1.8,
5.633,-0.135391,-0.00124998,-0.00124998,-1.21067,-1.80526,-1.8,
5.634,-0.135391,-0.00124998,-0.00124998,-1.20908,-1.80442,-1.8,
5.635,-0.135391,-0.00124998,-0.00124998,-1.20748,-1.80357,-1.8,
5.636,-0.135391,-0.00124998,-0.00124998,-1.20589,-1.80272,-1.8,
5.637,-0.135391,-0.00124998,-0.00124998,-1.20429,-1.80187,-1.8,
5.638,-0.135391,-0.00124998,-0.00124998,-1.20269,-1.80102,-1.8,
5.639,-0.135391,-0.00124998,-0.00124998,-1.20109,-1.80017,-1.8,
5.64,-0.135391,-0.00124998,-0.00124998,-1.19949,-1.79931,-1.8,
5.641,-0.135391,-0.00124998,-0.00124998,-1.19789,-1.79846,-1.8,
5.642,-0.135391,-0.00124998,-0.00124998,-1.19629,-1.7976,-1.8,
5.643,-0.135391,-0.00124998,-0.00124998,-1.19469,-1.79674,-1.8,
5.644,-0.135391,-0.00124998,-0.00124998,-1.19308,-1.79587,-1.8,
5.645,-0.135391,-0.00124998,-0.00124998,-1.19148,-1.79501,-1.8,
5.646,-0.135391,-0.00124998,-0.00124998,-1.18987,-1.79414,-1.8,
5.647,-0.135391,-0.00124998,-0.00124998,-1.18826,-1.79328,-1.8,
5.648,-0.135391,-0.00124998,-0.00124998,-1.18665,-1.79241,-1.8,
5.649,-0.135391,-0.00124998,-0.00124998,-1.18504,-1.79153,-1.8,
5.65,1.52338,0.189235,0.189235,-1.18343,-1.79066,-1.8,
5.651,1.52338,0.189235,0.189235,-1.18182,-1.78979,-1.8,
5.652,1.52338,0.189235,0.189235,-1.1802,-1.78891,-1.8,
5.653,1.52338,0.189235,0.189235,-1.17859,-1.78803,-1.8,
5.654,1.52338,0.189235,0.189235,-1.17697,-1.78715,-1.8,
5.655,1.52338,0.189235,0.189235,-1.17535,-1.78627,-1.8,
5.656,1.52338,0.189235,0.189235,-1.17374,-1.78538,-1.8,
5.657,1.52338,0.189235,0.189235,-1.17212,-1.7845,-1.8,
5.658,1.52338,0.189235,0.189235,-1.1705,-1.78361,-1.8,
5.659,1.52338,0.189235,0.189235,-1.16887,-1.78272,-1.8,
5.66,1.52338,0.189235,0.189235,-1.16725,-1.78183,-1.8,
5.661,1.52338,0.189235,0.189235,-1.16562,-1.78094,-1.8,
5.662,1.52338,0.189235,0.189235,-1.164,-1.78004,-1.8,
5.663,1.52338,0.189235,0.189235,-1.16237,-1.77915,-1.8,
5.664,1.52338,0.189235,0.189235,-1.16074,-1.77825,-1.8,
5.665,1.52338,0.189235,0.189235,-1.15911,-1.77735,-1.8,
5.666,1.52338,0.189235,0.189235,-1.15748,-1.77645,-1.8,
5.667,1.52338,0.189235,0.189235,-1.15585,-1.77554,-1.8,
5.668,1.52338,0.189235,0.189235,-1.15422,-1.77464,-1.8,
5.669,1.52338,0.189235,0.189235,-1.15259,-1.77373,-1.8,
5.67,1.52338,0.189235,0.189235,-1.15095,-1.77282,-1.8,
5.671,1.52338,0.189235,0.189235,-1.14931,-1.77191,-1.8,
5.672,1.52338,0.189235,0.189235,-1.14768,-1.771,-1.8,
5.673,1.52338,0.189235,0.189235,-1.14604,-1.77008,-1.8,
5.674,1.52338,0.189235,0.189235,-1.1444,-1.76917,-1.8,
5.675,1.52338,0.189235,0.189235,-1.14276,-1.76825,-1.8,
5.676,1.52338,0.189235,0.189235,-1.14112,-1.76733,-1.8,
5.677,1.52338,0.189235,0.189235,-1.13947,-1.76641,-1.8,
5.678,1.52338,0.189235,0.189235,-1.13783,-1.76549,-1.8,
5.679,1.52338,0.189235,0.189235,-1.13618,-1.76456,-1.8,
5.68,1.52338,0.189235,0.189235,-1.13454,-1.76363,-1.8,
5.681,1.52338,0.189235,0.189235,-1.13289,-1.76271,-1.8,
5.682,1.52338,0.189235,0.189235,-1.13124,-1.76178,-1.8,
5.683,1.52338,0.189235,0.189235,-1.12959,-1.76084,-1.8,
5.684,1.52338,0.189235,0.189235,-1.12794,-1.75991,-1.8,
5.685,1.52338,0.189235,0.189235,-1.12629,-1.75897,-1.8,
5.686,1.52338,0.189235,0.189235,-1.12463,-1.75804,-1.8,
5.687,1.52338,0.189235,0.189235,-1.12298,-1.7571,-1.8,
5.688,1.52338,0.189235,0.189235,-1.12132,-1.75616,-1.8,
5.689,1.52338,0.189235,0.189235,-1.11967,-1.75522,-1.8,
5.69,1.52338,0.189235,0.189235,-1.11801,-1.75427,-1.8,
5.691,1.52338,0.189235,0.189235,-1.11635,-1.75333,-1.8,
5.692,1.52338,0.189235,0.189235,-1.11469,-1.75238,-1.8,
5.693,1.52338,0.189235,0.189235,-1.11303,-1.75143,-1.8,
5.694,1.52338,0.189235,0.189235,-1.11137,-1.75048,-1.8,
5.695,1.52338,0.189235,0.189235,-1.1097,-1.74952,-1.8,
5.696,1.52338,0.189235,0.189235,-1.10804,-1.74857,-1.8,
5.697,1.52338,0.189235,0.189235,-1.10637,-1.74761,-1.8,
5.698,1.52338,0.189235,0.189235,-1.10471,-1.74665,-1.8,
5.699,1.52338,0.189235,0.189235,-1.10304,-1.74569,-1.8,
5.7,3.04908,0.560909,0.5,-1.10137,-1.74473,-1.7,
5.701,3.04908,0.560909,0.5,-1.0997,-1.74377,-1.7,
5.702,3.04908,0.560909,0.5,-1.09803,-1.7428,-1.7,
5.703,3.04908,0.560909,0.5,-1.09636,-1.74184,-1.7,
5.704,3.04908,0.560909,0.5,-1.09468,-1.74087,-1.7,
5.705,3.04908,0.560909,0.5,-1.09301,-1.7399,-1.7,
5.706,3.04908,0.560909,0.5,-1.09133,-1.73893,-1.7,
5.707,3.04908,0.560909,0.5,-1.08966,-1.73795,-1.7,
5.708,3.04908,0.560909,0.5,-1.08798,-1.73698,-1.7,
5.709,3.04908,0.560909,0.5,-1.0863,-1.736,-1.7,
5.71,3.04908,0.560909,0.5,-1.08462,-1.73502,-1.7,
5.711,3.04908,0.560909,0.5,-1.08294,-1.73404,-1.7,
5.712,3.04908,0.560909,0.5,-1.08126,-1.73306,-1.7,
5.713,3.04908,0.560909,0.5,-1.07958,-1.73207,-1.7,
5.714,3.04908,0.560909,0.5,-1.07789,-1.73109,-1.7,
5.715,3.04908,0.560909,0.5,-1.07621,-1.7301,-1.7,
5.716,3.04908,0.560909,0.5,-1.07452,-1.72911,-1.7,
5.717,3.04908,0.560909,0.5,-1.07283,-1.72812,-1.7,
5.718,3.04908,0.560909,0.5,-1.07114,-1.72712,-1.7,
5.719,3.04908,0.560909,0.5,-1.06946,-1.72613,-1.7,
5.72,3.04908,0.560909,0.5,-1.06776,-1.72513,-1.7,
5.721,3.04908,0.560909,0.5,-1.06607,-1.72414,-1.7,
5.722,3.04908,0.560909,0.5,-1.06438,-1.72314,-1.7,
5.723,3.04908,0.560909,0.5,-1.06269,-1.72213,-1.7,
5.724,3.04908,0.560909,0.5,-1.06099,-1.72113,-1.7,
5.725,3.04908,0.560909,0.5,-1.0593,-1.72013,-1.7,
5.726,3.04908,0.560909,0.5,-1.0576,-1.71912,-1.7,
5.727,3.04908,0.560909,0.5,-1.0559,-1.71811,-1.7,
5.728,3.04908,0.560909,0.5,-1.0542,-1.7171,-1.7,
5.729,3.04908,0.560909,0.5,-1.0525,-1.71609,-1.7,
5.73,3.04908,0.560909,0.5,-1.0508,-1.71507,-1.7,
5.731,3.04908,0.560909,0.5,-1.0491,-1.71406,-1.7,
5.732,3.04908,0.560909,0.5,-1.04739,-1.71304,-1.7,
5.733,3.04908,0.560909,0.5,-1.04569,-1.71202,-1.7,
5.734,3.04908,0.560909,0.5,-1.04399,-1.711,-1.7,
5.735,3.04908,0.560909,0.5,-1.04228,-1.70998,-1.7,
5.736,3.04908,0.560909,0.5,-1.04057,-1.70896,-1.7,
5.737,3.04908,0.560909,0.5,-1.03886,-1.70793,-1.7,
5.738,3.04908,0.560909,0.5,-1.03715,-1.7069,-1.7,
5.739,3.04908,0.560909,0.5,-1.03544,-1.70587,-1.7,
5.74,3.04908,0.560909,0.5,-1.03373,-1.70484,-1.7,
5.741,3.04908,0.560909,0.5,-1.03202,-1.70381,-1.7,
5.742,3.04908,0.560909,0.5,-1.0303,-1.70278,-1.7,
5.743,3.04908,0.560909,0.5,-1.02859,-1.70174,-1.7,
5.744,3.04908,0.560909,0.5,-1.02687,-1.7007,-1.7,
5.745,3.04908,0.560909,0.5,-1.02516,-1.69967,-1.7,
5.746,3.04908,0.560909,0.5,-1.02344,-1.69862,-1.7,
5.747,3.04908,0.560909,0.5,-1.02172,-1.69758,-1.7,
5.748,3.04908,0.560909,0.5,-1.02,-1.69654,-1.7,
5.749,3.04908,0.560909,0.5,-1.01828,-1.69549,-1.7,
5.75,0.130283,0.549149,0.5,-1.01656,-1.69444,-1.7,
5.751,0.130283,0.549149,0.5,-1.01484,-1.69339,-1.7,
5.752,0.130283,0.549149,0.5,-1.01311,-1.69234,-1.7,
5.753,0.130283,0.549149,0.5,-1.01139,-1.69129,-1.7,
5.754,0.130283,0.549149,0.5,-1.00966,-1.69024,-1.7,
5.755,0.130283,0.549149,0.5,-1.00793,-1.68918,-1.7,
5.756,0.130283,0.549149,0.5,-1.00621,-1.68812,-1.7,
5.757,0.130283,0.549149,0.5,-1.00448,-1.68706,-1.7,
5.758,0.130283,0.549149,0.5,-1.00275,-1.686,-1.7,
5.759,0.130283,0.549149,0.5,-1.00102,-1.68494,-1.7,
5.76,0.130283,0.549149,0.5,-0.999284,-1.68387,-1.7,
5.761,0.130283,0.549149,0.5,-0.997551,-1.68281,-1.7,
5.762,0.130283,0.549149,0.5,-0.995817,-1.68174,-1.7,
5.763,0.130283,0.549149,0.5,-0.994082,-1.68067,-1.7,
5.764,0.130283,0.549149,0.5,-0.992346,-1.6796,-1.7,
5.765,0.130283,0.549149,0.5,-0.990609,-1.67852,-1.7,
5.766,0.130283,0.549149,0.5,-0.988871,-1.67745,-1.7,
5.767,0.130283,0.549149,0.5,-0.987132,-1.67637,-1.7,
5.768,0.130283,0.549149,0.5,-0.985392,-1.6753,-1.7,
5.769,0.130283,0.549149,0.5,-0.983651,-1.67422,-1.7,
5.77,0.130283,0.549149,0.5,-0.981909,-1.67313,-1.7,
5.771,0.130283,0.549149,0.5,-0.980167,-1.67205,-1.7,
5.772,0.130283,0.549149,0.5,-0.978423,-1.67097,-1.7,
5.773,0.130283,0.549149,0.5,-0.976678,-1.66988,-1.7,
5.774,0.130283,0.549149,0.5,-0.974932,-1.66879,-1.7,
5.775,0.130283,0.549149,0.5,-0.973185,-1.6677,-1.7,
5.776,0.130283,0.549149,0.5,-0.971438,-1.66661,-1.7,
5.777,0.130283,0.549149,0.5,-0.969689,-1.66552,-1.7,
5.778,0.130283,0.549149,0.5,-0.967939,-1.66442,-1.7,
5.779,0.130283,0.549149,0.5,-0.966189,-1.66333,-1.7,
5.78,0.130283,0.549149,0.5,-0.964437,-1.66223,-1.7,
5.781,0.130283,0.549149,0.5,-0.962684,-1.66113,-1.7,
5.782,0.130283,0.549149,0.5,-0.960931,-1.66003,-1.7,
5.783,0.130283,0.549149,0.5,-0.959176,-1.65892,-1.7,
5.784,0.130283,0.549149,0.5,-0.957421,-1.65782,-1.7,
5.785,0.130283,0.549149,0.5,-0.955664,-1.65671,-1.7,
5.786,0.130283,0.549149,0.5,-0.953907,-1.6556,-1.7,
5.787,0.130283,0.549149,0.5,-0.952149,-1.6545,-1.7,
5.788,0.130283,0.549149,0.5,-0.950389,-1.65338,-1.7,
5.789,0.130283,0.549149,0.5,-0.948629,-1.65227,-1.7,
5.79,0.130283,0.549149,0.5,-0.946868,-1.65116,-1.7,
5.791,0.130283,0.549149,0.5,-0.945106,-1.65004,-1.7,
5.792,0.130283,0.549149,0.5,-0.943343,-1.64892,-1.7,
5.793,0.130283,0.549149,0.5,-0.941579,-1.6478,-1.7,
5.794,0.130283,0.549149,0.5,-0.939814,-1.64668,-1.7,
5.795,0.130283,0.549149,0.5,-0.938048,-1.64556,-1.7,
5.796,0.130283,0.549149,0.5,-0.936281,-1.64443,-1.7,
5.797,0.130283,0.549149,0.5,-0.934513,-1.64331,-1.7,
5.798,0.130283,0.549149,0.5,-0.932745,-1.64218,-1.7,
5.799,0.130283,0.549149,0.5,-0.930975,-1.64105,-1.7,
5.8,-3.38873,0.0981001,0.0981001,-0.929204,-1.63992,-1.6,
5.801,-3.38873,0.0981001,0.0981001,-0.927433,-1.63879,-1.6,
5.802,-3.38873,0.0981001,0.0981001,-0.92566,-1.63765,-1.6,
5.803,-3.38873,0.0981001,0.0981001,-0.923887,-1.63652,-1.6,
5.804,-3.38873,0.0981001,0.0981001,-0.922113,-1.63538,-1.6,
5.805,-3.38873,0.0981001,0.0981001,-0.920338,-1.63424,-1.6,
5.806,-3.38873,0.0981001,0.0981001,-0.918561,-1.6331,-1.6,
5.807,-3.38873,0.0981001,0.0981001,-0.916784,-1.63195,-1.6,
5.808,-3.38873,0.0981001,0.0981001,-0.915006,-1.63081,-1.6,
5.809,-3.38873,0.0981001,0.0981001,-0.913228,-1.62966,-1.6,
5.81,-3.38873,0.0981001,0.0981001,-0.911448,-1.62852,-1.6,
5.811,-3.38873,0.0981001,0.0981001,-0.909667,-1.62737,-1.6,
5.812,-3.38873,0.0981001,0.0981001,-0.907885,-1.62622,-1.6,
5.813,-3.38873,0.0981001,0.0981001,-0.906103,-1.62507,-1.6,
5.814,-3.38873,0.0981001,0.0981001,-0.90432,-1.62391,-1.6,
5.815,-3.38873,0.0981001,0.0981001,-0.902535,-1.62276,-1.6,
5.816,-3.38873,0.0981001,0.0981001,-0.90075,-1.6216,-1.6,
5.817,-3.38873,0.0981001,0.0981001,-0.898964,-1.62044,-1.6,
5.818,-3.38873,0.0981001,0.0981001,-0.897177,-1.61928,-1.6,
5.819,-3.38873,0.0981001,0.0981001,-0.895389,-1.61812,-1.6,
5.82,-3.38873,0.0981001,0.0981001,-0.8936,-1.61695,-1.6,
5.821,-3.38873,0.0981001,0.0981001,-0.89181,-1.61579,-1.6,
5.822,-3.38873,0.0981001,0.0981001,-0.89002,-1.61462,-1.6,
5.823,-3.38873,0.0981001,0.0981001,-0.888228,-1.61345,-1.6,
5.824,-3.38873,0.0981001,0.0981001,-0.886436,-1.61228,-1.6,
5.825,-3.38873,0.0981001,0.0981001,-0.884643,-1.61111,-1.6,
5.826,-3.38873,0.0981001,0.0981001,-0.882848,-1.60994,-1.6,
5.827,-3.38873,0.0981001,0.0981001,-0.881053,-1.60876,-1.6,
5.828,-3.38873,0.0981001,0.0981001,-0.879258,-1.60759,-1.6,
5.829,-3.38873,0.0981001,0.0981001,-0.877461,-1.60641,-1.6,
5.83,-3.38873,0.0981001,0.0981001,-0.875663,-1.60523,-1.6,
5.831,-3.38873,0.0981001,0.0981001,-0.873864,-1.60405,-1.6,
5.832,-3.38873,0.0981001,0.0981001,-0.872065,-1.60286,-1.6,
5.833,-3.38873,0.0981001,0.0981001,-0.870265,-1.60168,-1.6,
5.834,-3.38873,0.0981001,0.0981001,-0.868464,-1.60049,-1.6,
5.835,-3.38873,0.0981001,0.0981001,-0.866662,-1.5993,-1.6,
5.836,-3.38873,0.0981001,0.0981001,-0.864859,-1.59811,-1.6,
5.837,-3.38873,0.0981001,0.0981001,-0.863055,-1.59692,-1.6,
5.838,-3.38873,0.0981001,0.0981001,-0.86125,-1.59573,-1.6,
5.839,-3.38873,0.0981001,0.0981001,-0.859445,-1.59454,-1.6,
5.84,-3.38873,0.0981001,0.0981001,-0.857638,-1.59334,-1.6,
5.841,-3.38873,0.0981001,0.0981001,-0.855831,-1.59214,-1.6,
5.842,-3.38873,0.0981001,0.0981001,-0.854023,-1.59094,-1.6,
