"time","B1.f2.Pt","B1.f2.m","B2.f2.Pt","B2.f2.m","C1.V_bubble","C2.V_bubble","D1.f_out.m","D2.f_out.m","D3.f_out.m","D4.f_out.m","D5.f_out.m","D6.f_out.m","D7.f_out.m","D8.f_out.m"
16.85,5.2739335495948003,-1.3241531361360129e-007,1.4005551578383983,-69.132802216273774,0,5.5490732055538103,2.2753364935183225e-006,-69.13280221627393,-2.018701687157186e-005,2.1144331170394025e-005,-4.0907641266967655e-006,-3.6411431493678955e-006,8.5529531580926294e-007,5.8704968355204624e-006
16.9,5.2739335509371843,9.0208857003019376e-009,1.4005551578383983,-69.132802216273774,0,5.552531920893828,-2.1013912303172509e-007,-69.13280221627393,-2.0188937010079913e-005,2.1143196975713566e-005,-4.0912616826509387e-006,-3.641292885176468e-006,8.5523965921201272e-007,5.8704505562199869e-006
16.95,5.2739335507355936,1.34572422676339e-008,1.4005551578383983,-69.132802216273774,0,5.5559906362338456,-6.3842166987743533e-008,-69.13280221627393,-2.0182099678782576e-005,2.1145688690772723e-005,-4.0902943069705421e-006,-3.6409005654342827e-006,8.5533453251529937e-007,5.8704418555136167e-006
17,5.2739335507938288,3.3517657308297714e-009,1.4005551578383983,-69.132802216273774,0,5.5594493515738632,1.7184812348842113e-008,-69.13280221627393,-2.01713687144151e-005,2.1149837829042479e-005,-4.088737419691094e-006,-3.6403012916433641e-006,8.5549404635526161e-007,5.8704506304772554e-006
17.05,5.2739335507288772,-2.6715711378823083e-009,1.4005551578383983,-69.132802216273774,0,5.5629080669138808,-1.5651738872196856e-008,-69.13280221627393,-2.0162053679320142e-005,2.1153497829406265e-005,-4.0874030563188411e-006,-3.6397888867919118e-006,8.5562758725193579e-007,5.8704507123850221e-006
17.1,5.2739335507183442,-5.6495502326315206e-010,1.4005551578383983,-69.132802216273774,0,5.5663667822538985,6.9478943632282383e-009,-69.13280221627393,-2.0154890566255933e-005,2.1156288011138439e-005,-4.0863898565393872e-006,-3.6393979496120786e-006,8.5572651197132396e-007,5.8704414181456455e-006
17.15,5.2739335507287146,4.182585750378941e-010,1.4005551578383983,-69.13280221627376,0,5.5698254975939161,-2.1823892581327754e-009,-69.13280221627393,-2.0149519499952655e-005,2.1158323060849163e-005,-4.0856401562847012e-006,-3.6391062271152044e-006,8.5579819704782332e-007,5.8704254166656294e-006
17.2,5.2739335507291365,3.8515012862774998e-011,1.4005551578383983,-69.132802216273902,0,5.5732842129339337,2.4439827204720333e-009,-69.132802216274044,-2.0145402238217345e-005,2.1159829785854698e-005,-4.0850678129806056e-006,-3.6388811118922304e-006,8.5585194787821382e-007,5.870405244605148e-006
17.25,5.2739335507277527,-5.9136324184504173e-011,1.4005551578383983,-69.132802216273859,0,5.5767429282739513,-1.0397111750795068e-009,-69.132802216274001,-2.0142331916576314e-005,2.1160918285188585e-005,-4.0846332800852906e-006,-3.6387067673612736e-006,8.5589226397315629e-007,5.8703818207107414e-006
17.3,5.2739335507276097,-8.0418180384735223e-012,1.4005551578383983,-69.132802216273859,0,5.580201643613969,5.1787804630754109e-010,-69.132802216274001,-2.0140440281875825e-005,2.1161552995610976e-005,-4.0843509335504511e-006,-3.6385878367672832e-006,8.5591778171916046e-007,5.870354683868998e-006
17.35,5.2739335507278833,1.1126074116827946e-011,1.4005551578383983,-69.132802216273802,0,5.5836603589539866,-3.2775330587641892e-010,-69.132802216273959,-2.0139962644914267e-005,2.1161640005798781e-005,-4.0842555606480706e-006,-3.6385372701040409e-006,8.5592482771209403e-007,5.8703228370771233e-006
17.4,5.2739335507278486,-8.0890878765823761e-013,1.4005551578383983,-69.132802216273802,0,5.5871190742940042,1.5250810173020308e-010,-69.132802216273959,-2.0141002467170998e-005,2.1161126636795291e-005,-4.0843663374067634e-006,-3.6385627795348958e-006,8.5591130636862055e-007,5.8702857119478763e-006
17.45,5.2739335507277385,-1.5200740489170824e-011,1.4005551578383986,-69.132802216273745,0,5.5905777896340219,3.0298897283431634e-010,-69.132802216273902,-2.0142854901412324e-005,2.1160205001329623e-005,-4.0846051794048225e-006,-3.6386384352917418e-006,8.5588444437848951e-007,5.8702459425645789e-006
17.5,5.2739335507277598,-5.9173544471484824e-012,1.4005551578383983,-69.132802216273873,0,5.5940365049740395,2.3099963192006212e-011,-69.13280221627403,-2.0146015011479015e-005,2.1158801987352999e-005,-4.0850140846183354e-006,-3.6387762625121283e-006,8.5584058952357879e-007,5.8702015602620778e-006
17.55,5.2739335507278549,9.7224881844838445e-012,1.4005551578383983,-69.132802216273959,0,5.5974952203140571,5.3101450055795607e-011,-69.132802216274087,-2.0150022944030924e-005,2.1157006258883224e-005,-4.085553507382927e-006,-3.6389635502255991e-006,8.557835104026021e-007,5.8701542293833409e-006
17.6,5.2739335507278939,8.1679584745916614e-012,1.4005551578383983,-69.132802216273916,0,5.6009539356540747,2.0857115425800049e-011,-69.13280221627403,-2.0154555731898366e-005,2.1155008652549854e-005,-4.0861613137841447e-006,-3.6391765878666139e-006,8.5571934939795483e-007,5.8701050811356117e-006
17.65,5.2739335507278433,-4.3564095500616655e-012,1.4005551578383983,-69.132802216273888,0,5.6044126509940924,7.963777254396165e-011,-69.132802216274001,-2.0159259503523086e-005,2.115294759661627e-005,-4.0867905369997445e-006,-3.6393977574292865e-006,8.5565300317618709e-007,5.8700552939920317e-006
17.7,5.2739335507278398,1.818367179051151e-012,1.4005551578383986,-69.132802216273845,0,5.60787136633411,-3.5500383206023033e-011,-69.132802216273973,-2.0163535638768562e-005,2.1151073290427026e-005,-4.0873609087759839e-006,-3.6395956201571768e-006,8.5559275999945695e-007,5.8700070237299724e-006
17.75,5.2739335507278104,-1.2141903692041146e-012,1.4005551578383983,-69.132802216273845,0,5.6113300816741276,5.6842596033343347e-011,-69.132802216274015,-2.0166821767848718e-005,2.114959158887576e-005,-4.0877948633373035e-006,-3.6397431645534665e-006,8.5554638217612167e-007,5.8699622478693595e-006
17.8,5.273933550727854,2.7238101629001195e-012,1.4005551578383983,-69.132802216273788,0,5.6147887970141452,-1.0166261023928038e-010,-69.132802216273987,-2.0168745111920441e-005,2.1148648204231754e-005,-4.088040715415684e-006,-3.6398218696844626e-006,8.5551877815854269e-007,5.8699221745292021e-006
17.85,5.273933550727806,-4.0348698717929809e-012,1.4005551578383986,-69.13280221627376,0,5.6182475123541629,1.1336334473213387e-010,-69.132802216274001,-2.0169154303951187e-005,2.1148304262609392e-005,-4.0880787075085711e-006,-3.6398243640534352e-006,8.5551189667237725e-007,5.8698873123434423e-006
17.9,5.2739335507278629,4.9580868997621361e-012,1.4005551578383983,-69.132802216273831,0,5.6217062276941805,-1.3851293172691282e-010,-69.132802216274087,-2.0168091001934376e-005,2.1148546702592134e-005,-4.0879156916676192e-006,-3.639752668669694e-006,8.5552511228822958e-007,5.8698575015674183e-006
17.95,5.2739335507277847,-8.663061455163501e-012,1.4005551578383983,-69.132802216273873,0,5.6251649430341981,1.735194566887939e-010,-69.132802216274143,-2.0165725123616718e-005,2.1149308045270106e-005,-4.0875766366284408e-006,-3.6396158327869187e-006,8.5555593821951341e-007,5.8698321477808618e-006
18,5.2739335507278851,1.1414122248860467e-011,1.4005551578383983,-69.132802216273902,0,5.6286236583742157,-1.2251143865829415e-010,-69.132802216274186,-2.0162256791266427e-005,2.1150507030285371e-005,-4.0870888352397328e-006,-3.6394241425909321e-006,8.55601522105972e-007,5.8698104581541377e-006
18.05,5.2739335507277723,-1.3795265606688725e-011,1.4005551578383986,-69.132802216273845,0,5.6320823737142334,1.30055996573377e-010,-69.132802216274158,-2.0157933182508657e-005,2.1152047913054783e-005,-4.0864829267604313e-006,-3.639188723520487e-006,8.5565899285127332e-007,5.8697918154505239e-006
18.1,5.2739335507278966,1.5621179830822012e-011,1.4005551578383981,-69.132802216273859,0,5.635541089054251,-1.370228476260639e-010,-69.132802216274186,-2.0153119036913103e-005,2.1153782677227979e-005,-4.0858072869869165e-006,-3.6389277778016865e-006,8.557235669297589e-007,5.8697749222089152e-006
18.15,5.2739335507277696,-8.4227088450978497e-012,1.4005551578383986,-69.132802216273774,0,5.6389998043942686,1.9291888402792437e-010,-69.132802216274115,-2.0148282578587101e-005,2.115553561549413e-005,-4.0851271338070692e-006,-3.6386644892357596e-006,8.5578870815418269e-007,5.8697582111655012e-006
18.2,5.2739335507279161,1.0461409938564974e-011,1.4005551578383983,-69.132802216273859,0,5.6424585197342862,-3.4323021331650345e-010,-69.132802216274186,-2.0143999018300028e-005,2.1157070966368725e-005,-4.0845225947144012e-006,-3.6384288083781757e-006,8.5584638571348427e-007,5.8697396288780996e-006
18.25,5.2739335507277358,-1.4072415364697458e-011,1.4005551578383983,-69.132802216273873,0,5.6459172350743039,3.555949372847316e-010,-69.132802216274214,-2.0140819292495124e-005,2.115817027280927e-005,-4.0840706769610516e-006,-3.6382489220639844e-006,8.5588877030436759e-007,5.8697172153493394e-006
18.3,5.2739335507279366,1.700986552836523e-011,1.4005551578383983,-69.132802216273873,0,5.6493759504143215,-4.6695181258586226e-010,-69.1328022162742,-2.0139120540457009e-005,2.115868195397541e-005,-4.0838246975760831e-006,-3.6381445431943554e-006,8.5591046866698476e-007,5.869689594746336e-006
18.35,5.2739335507276959,-2.0139336282567946e-011,1.4005551578383986,-69.132802216273831,0,5.6528346657543391,6.6968434522486298e-010,-69.132802216274143,-2.0139038213474084e-005,2.1158552644161461e-005,-4.0838017725538654e-006,-3.6381220686447572e-006,8.5590980427453844e-007,5.8696563724565038e-006
18.4,5.2739335507280369,3.6565204659327785e-011,1.4005551578383981,-69.13280221627393,0,5.6562933810943568,-7.6551005950992303e-010,-69.1328022162742,-2.0140468479313641e-005,2.1157816284261777e-005,-4.0839843609749487e-006,-3.6381758888308004e-006,8.5588854265253309e-007,5.8696179482628453e-006
18.45,5.2739335507275982,-4.8627696407784693e-011,1.4005551578383986,-69.132802216273902,0,5.6597520964343744,5.4057787605965326e-010,-69.132802216274172,-2.0143149048791511e-005,2.1156586249287019e-005,-4.0843367841082928e-006,-3.6382920466131478e-006,8.5585040499788498e-007,5.8695752997375937e-006
18.5,5.2739335507280849,5.909825939254703e-011,1.4005551578383983,-69.132802216274015,0,5.663210811774392,-5.78458768246837e-010,-69.132802216274229,-2.0146769760985774e-005,2.1154985125190381e-005,-4.0848175550838017e-006,-3.6384553667001846e-006,8.5579951010493271e-007,5.8695294202525478e-006
18.55,5.2739335507275529,-6.6858342065749202e-011,1.4005551578383983,-69.132802216274015,0,5.6666695271144096,6.0366603767997777e-010,-69.132802216274229,-2.0151002537046444e-005,2.1153143219105933e-005,-4.0853808624924143e-006,-3.6386488336803053e-006,8.5574037005490767e-007,5.8694814845363976e-006
18.6,5.2739335507278886,6.5185634910695207e-012,1.4005551578383983,-69.132802216273959,0,5.6701282424544273,-1.2965020566201461e-010,-69.132802216274172,-2.0155281162817413e-005,2.1151258734353164e-005,-4.0859497410412971e-006,-3.6388467182561771e-006,8.556803342081622e-007,5.8694332551413149e-006
18.65,5.2739335507278016,-2.2077723088456317e-012,1.4005551578383983,-69.132802216274044,0,5.6735869577944449,1.6388292638377572e-010,-69.132802216274257,-2.0158950658337772e-005,2.1149632727123479e-005,-4.0864455333696599e-006,-3.6390164211721285e-006,8.5562801424031425e-007,5.869386978243594e-006
18.7,5.2739335507278424,1.2028840660469231e-012,1.4005551578383983,-69.132802216274001,0,5.6770456731344625,-7.3531574590686775e-011,-69.132802216274214,-2.0161672823655021e-005,2.1148388196635418e-005,-4.0868180027706241e-006,-3.6391401242918015e-006,8.5558834748592299e-007,5.869343822493637e-006
18.75,5.2739335507278664,4.4038481567823194e-012,1.4005551578383986,-69.132802216274001,0,5.6805043884744801,-1.5195815453211564e-010,-69.132802216274214,-2.0163740505515535e-005,2.1147380984390438e-005,-4.0870855934319961e-006,-3.6392268441529502e-006,8.5555826277196393e-007,5.8693031570490773e-006
18.8,5.2739335507278335,2.9204978037409836e-013,1.4005551578383983,-69.132802216274072,0,5.6839631038144978,-1.5376281105483359e-011,-69.1328022162743,-2.0164583899608154e-005,2.1146890275837789e-005,-4.0871979193462918e-006,-3.6392546773215827e-006,8.5554443156810545e-007,5.8692665735002302e-006
18.85,5.2739335507278184,-2.6781546649655941e-012,1.4005551578383983,-69.132802216274058,0,5.6874218191545154,-7.4810504032867458e-012,-69.132802216274271,-2.016428653877652e-005,2.1146832281361668e-005,-4.0871381849394254e-006,-3.6392195351095316e-006,8.5554750274835006e-007,5.8692342344358806e-006
18.9,5.27393355072783,-4.249551182106068e-013,1.4005551578383983,-69.132802216274001,0,5.690880534494533,5.7517888759695904e-012,-69.132802216274229,-2.0162816152967052e-005,2.114725631325811e-005,-4.0869248296292514e-006,-3.6391277001726813e-006,8.5556596467724594e-007,5.8692058020019805e-006
18.95,5.2739335507278335,1.5122758859383999e-012,1.4005551578383983,-69.132802216273944,0,5.6943392498345506,4.9484190105595139e-011,-69.132802216274186,-2.0160346278692908e-005,2.1148065574632785e-005,-4.0865680111604307e-006,-3.6389829342579249e-006,8.5559875115707838e-007,5.869180957283606e-006
19,5.2739335507278344,6.508940309940324e-013,1.4005551578383983,-69.132802216273888,0,5.6977979651745683,1.2113995018396597e-011,-69.132802216274158,-2.0157130345392601e-005,2.1149178911025664e-005,-4.0861096629794702e-006,-3.6388009974826016e-006,8.5564147830080704e-007,5.8691586513115536e-006
19.05,5.2739335507278282,-4.574362804104462e-013,1.4005551578383986,-69.132802216273816,0,5.7012566805145859,2.7136173518724055e-011,-69.132802216274129,-2.0153376794375481e-005,2.1150511752889254e-005,-4.08557815940114e-006,-3.6385915825006019e-006,8.5569170997470962e-007,5.8691382115265064e-006
19.1,5.2739335507278353,6.3767807309010243e-013,1.4005551578383983,-69.132802216273831,0,5.7047153958546035,-3.1986497939613384e-011,-69.132802216274158,-2.0149447773981569e-005,2.1151902405906884e-005,-4.0850268172581664e-006,-3.6383749271983505e-006,8.5574397933422278e-007,5.8691183052899742e-006
19.15,5.2739335507278273,-7.6725811949625831e-013,1.4005551578383986,-69.13280221627376,0,5.7081741111946211,2.8673189717239477e-011,-69.132802216274129,-2.0145775074659149e-005,2.1153191713680879e-005,-4.0845115536983163e-006,-3.6381717969580039e-006,8.5579247780427711e-007,5.8690974258964706e-006
19.2,5.273933550727838,1.075349719275323e-012,1.4005551578383986,-69.13280221627376,0,5.7116328265346388,-3.9811918407800822e-011,-69.132802216274143,-2.0142739033341347e-005,2.1154232500035244e-005,-4.084081215970874e-006,-3.6379997365485911e-006,8.5583264100630802e-007,5.8690744375352238e-006
19.25,5.2739335507278264,-1.2533689834699362e-012,1.4005551578383986,-69.132802216273731,0,5.7150915418746564,5.9797350783425445e-011,-69.132802216274143,-2.0140624391723397e-005,2.115491086407483e-005,-4.0837759601115439e-006,-3.6378737807386895e-006,8.5586040558985159e-007,5.8690483349872875e-006
19.3,5.2739335507278415,1.5189466611386366e-012,1.4005551578383981,-69.132802216273745,0,5.718550257214674,-7.058236976164836e-011,-69.132802216274172,-2.0139639639793214e-005,2.1155141983134342e-005,-4.0836239638239038e-006,-3.637804611771412e-006,8.5587273650836792e-007,5.8690183147906911e-006
19.35,5.2739335507278202,-2.0741524941937069e-012,1.4005551578383986,-69.13280221627366,0,5.7220089725546917,9.1312861533869149e-011,-69.132802216274143,-2.013990463555493e-005,2.1154874778112009e-005,-4.0836420319667651e-006,-3.6377982176635092e-006,8.5586803117154419e-007,5.8689840369587254e-006
19.4,5.2739335507278522,3.8841631538615138e-012,1.4005551578383981,-69.132802216273689,0,5.7254676878947093,-1.1025344028266408e-010,-69.132802216274172,-2.0141397582408781e-005,2.1154109732373291e-005,-4.0838304972883171e-006,-3.6378550519474475e-006,8.5584621911355183e-007,5.8689454678087281e-006
19.45,5.2739335507278113,-5.29331344999376e-012,1.4005551578383986,-69.132802216273632,0,5.7289264032347269,7.4880646237144257e-011,-69.132802216271969,-2.0143951082982772e-005,2.1152928101422646e-005,-4.0841633371456804e-006,-3.6379655038450713e-006,8.5580978025074529e-007,5.8689032017590143e-006
19.5,5.2739335507278504,6.1434260232063214e-012,1.4005551578383986,-69.132802216273717,0,5.7323851185747445,-7.8879299730830233e-011,-69.132802216274214,-2.014727011051571e-005,2.1151449114967768e-005,-4.084598542915916e-006,-3.6381133006482546e-006,8.5576339861865531e-007,5.8688584044932918e-006
19.55,5.2739335507278167,-6.3028527529991274e-012,1.4005551578383981,-69.132802216273788,0,5.7358438339147622,8.2179289106200004e-011,-69.132802216273618,-2.0150966564635738e-005,2.1149827738192869e-005,-4.0850849024018872e-006,-3.638280015970156e-006,8.5571189162047827e-007,5.8688123376972629e-006
19.6,5.2739335507278362,1.9608718611462722e-012,1.4005551578383986,-69.132802216273888,0,5.7393025492547798,-1.13643282332467e-010,-69.1328022162742,-2.015463265708572e-005,2.1148205255617012e-005,-4.085568440905126e-006,-3.6384459671260476e-006,8.5566048743905799e-007,5.868766262296693e-006
19.65,5.2739335507278131,-2.3171075166502682e-012,1.4005551578383981,-69.132802216274015,0,5.7427612645947974,2.0042298836870036e-010,-69.132802216274882,-2.0157879700619902e-005,2.1146741826000063e-005,-4.0859957998809008e-006,-3.6385912080502867e-006,8.5561477890137799e-007,5.8687216261160839e-006
19.7,5.2739335507278655,4.6488998150849637e-012,1.4005551578383986,-69.132802216274058,0,5.746219979934815,-2.0330427853037163e-010,-69.132802216273262,-2.0160368446215381e-005,2.1145572631432233e-005,-4.0863214580959509e-006,-3.6386990086032821e-006,8.5557919148420026e-007,5.8686795782233063e-006
19.75,5.2739335507277962,-6.8091147740653245e-012,1.4005551578383986,-69.132802216274058,0,5.7496786952748327,2.628765102331546e-010,-69.132802216272836,-2.01618353493209e-005,2.1144807637146362e-005,-4.08650890041254e-006,-3.6387558864891303e-006,8.5555729133725949e-007,5.8686409481358276e-006
19.8,5.2739335507278771,8.1916314316877976e-012,1.4005551578383983,-69.13280221627393,0,5.7531374106148503,-3.7603774811897669e-010,-69.132802216274825,-2.0162127467334262e-005,2.1144510817141881e-005,-4.0865350083136695e-006,-3.6387529612172806e-006,8.5555159939152233e-007,5.8686064017441996e-006
19.85,5.2739335507277527,-1.5028150862035535e-011,1.4005551578383983,-69.132802216273987,0,5.7565961259548679,4.279640103574442e-010,-69.132802216274541,-2.0161216018951674e-005,2.114470161229921e-005,-4.0863953461273381e-006,-3.6386884747605995e-006,8.5556267012884749e-007,5.8685760934967048e-006
19.9,5.2739335507279099,2.0292961628578233e-011,1.4005551578383981,-69.132802216274129,0,5.7600548412948855,-2.9497162607493596e-010,-69.132802216272893,-2.0159165473953006e-005,2.1145343104349858e-005,-4.0861017799372432e-006,-3.6385672977022441e-006,8.5558901973921866e-007,5.8685496138077002e-006
19.95,5.2739335507277652,-2.3241926089222815e-011,1.4005551578383986,-69.132802216274101,0,5.7635135566349032,3.1211244940028571e-010,-69.132802216272964,-2.0156158123888672e-005,2.1146363558800636e-005,-4.0856769544127792e-006,-3.6383975814124205e-006,8.5562848286006073e-007,5.8685264683157481e-006
20,5.2739335507278922,2.3899670739497874e-011,1.4005551578383986,-69.132802216274072,0,5.766972271974911,-3.2318330626097931e-010,-69.132802216274641,-2.0152501569875896e-005,2.1147633458584757e-005,-4.0851639838133115e-006,-3.6381951485268358e-006,8.5567693400410884e-007,5.8685055887958317e-006
20.05,5.273933550727814,1.1341104200061916e-012,1.4005551578383983,-69.132802216274087,0,5.7704309873149287,5.9873126888922101e-011,-69.132802216274655,-2.0148604638694247e-005,2.114902076641979e-005,-4.0846157868011349e-006,-3.637979545762593e-006,8.557288635245331e-007,5.8684855633316346e-006
20.1,5.2710180284999852,3.05973901857526,1.4005551578383986,-69.132802216274044,0,5.7738897026549409,4.1142925906727106,-69.132802216274655,-2.0144887284304683e-005,2.1150337789008999e-005,-4.0840901454233629e-006,-3.6377720440597628e-006,8.557786448006461e-007,5.8684649921227002e-006
20.15,5.2685985263280823,6.6168898702022316,1.4005551578383983,-69.132802216274058,0,5.7773484179949666,8.434682492435833,-69.132802216274655,-2.0142270833847558e-005,2.1151415712964918e-005,-4.0836462254733445e-006,-3.6375952443779578e-006,8.5582004688542557e-007,5.868442283345291e-006
20.2,5.2661685380660499,10.161614532384037,1.4005551578383986,-69.13280221627403,0,5.780807133334986,10.826416826222172,-69.132802216274655,-0.0001525770266523157,1.4210804896732055e-005,-4.3285272230680984e-006,-3.6527837351306163e-006,8.5533383959957982e-007,5.8684011443156844e-006
20.25,5.2637733853005848,13.639951194469079,1.4005551578383983,-69.132802216274072,0,5.7842658486750027,15.105716034579867,-69.132802216274655,-0.095981486454863554,-0.015369246881468483,-0.0017342518210173613,-0.00027058117379499596,-2.3258311145228645e-005,3.9094991604047809e-006
20.3,5.2613149523642662,17.140639723924938,1.4005551578383983,-69.132802216274072,0,5.787724564015007,18.252601746779472,-69.132802216274655,-1.945983867631794,-0.66016032014018455,-0.17661497890100361,-0.052408185597538237,-0.010191206137861996,-0.0017695342622794819
20.35,5.2586923113987813,20.605402959300978,1.4005551578383986,-69.132802216274044,0,5.7911832793550335,21.671809301351328,-69.132802216274655,-6.1818725668803811,-2.4913553619695832,-0.87790117567496051,-0.33781362989700525,-0.098344676243943746,-0.026794534190582298
20.4,5.2561446805206531,24.062567990332738,1.4005551578383983,-69.132802216274058,0,5.7946419946950565,25.281303237418818,-69.132802216274655,-10.513570305113634,-4.1522507635127175,-1.4029891868916931,-0.51461844744886509,-0.13648648388779033,-0.032982353255443478
20.45,5.2535552376955241,27.470834531120389,1.4005551578383983,-69.132802216274072,0,5.7981007100350688,28.38880432362355,-69.132802216274655,-14.966075461261198,-5.9488795829863221,-2.0276501214288776,-0.74728481771571265,-0.19871895427574454,-0.047980298127684361
20.5,5.2507378437715557,30.904572507270846,1.4005551578383986,-69.132802216274044,0,5.8015594253750935,32.057554371064597,-69.132802216274655,-19.379531186974663,-7.7023119267292142,-2.6273447538986456,-0.97085280883682301,-0.26062702434233159,-0.064083996116874695
20.55,5.2478681463768089,34.41294844585785,1.4005551578383983,-69.132802216274072,0,5.8050181407151049,35.398377466874599,-69.132802216274655,-23.713502506584927,-9.419198476473877,-3.2062944529551416,-1.1825656304553722,-0.31734326446442451,-0.078349338135857705
20.6,5.2447621107557136,37.985751790173993,1.4005551578383986,-69.132802216274044,0,5.808476856055135,39.080227293202206,-69.132802216274655,-27.951136618562167,-11.112697590865858,-3.7884817327372118,-1.3997225114687715,-0.377284702796856,-0.093863656441932078
20.65,5.2418221442625388,41.566441340058461,1.4005551578383981,-69.132802216274143,0,5.8119355713951544,42.511291407828622,-69.132802216274641,-32.116242619122694,-12.756789165321008,-4.3427253518578368,-1.6025996179869741,-0.43143426527915651,-0.10730488608614401
20.7,5.2386855528137044,45.185889006477431,1.4005551578383983,-69.132802216274058,0,5.8153942867351729,46.151046978192902,-69.132802216274641,-36.344093365890195,-14.467685443627623,-4.9336049516636349,-1.8219456599768602,-0.49071467231868054,-0.12211556753305379
20.75,5.2354783142540136,48.817152775481453,1.4005551578383986,-69.132802216273987,0,5.8188530020751763,49.754606434447005,-69.132802216274627,-39.759953227160032,-15.864080028257966,-5.4196756295931454,-2.0033994129635864,-0.54031862681047882,-0.13471864848256968
20.8,5.232173979854136,52.474866255764056,1.4005551578383983,-69.132802216274072,0,5.8223117174151993,53.38433971911688,-69.132802216274627,-41.330957864521153,-16.4855579216716,-5.6301286148310243,-2.081273587853671,-0.56180543243021808,-0.14034204190855146
20.85,5.2287853534234534,56.135948325214848,1.4005551578383986,-69.13280221627403,0,5.8257704327552142,57.06183038349841,-69.132802216274627,-41.533738989101153,-16.524595464276562,-5.6280087384961979,-2.0770638384803579,-0.5597951279533051,-0.13970693512330687
20.9,5.2253547050877893,59.794386318577345,1.4005551578383986,-69.13280221627403,0,5.8292291480952274,60.681486429904858,-69.132802216274627,-41.599522800797139,-16.574957494659721,-5.6548819701835278,-2.0894828851567113,-0.56375971234461031,-0.1407577933748633
20.95,5.2218580192885682,63.447425729384655,1.4005551578383983,-69.132802216274044,0,5.8326878634352566,64.327276038238864,-69.132802216274627,-41.593775866910761,-16.564477509747153,-5.6435295248177919,-2.0820137318650547,-0.56007043999403716,-0.13930166401240679
21,5.218457622778943,67.027557499630802,1.4005551578383986,-69.13280221627403,0,5.8361465787752822,67.903270996302624,-69.132802216274627,-41.701951800002902,-16.620961093508278,-5.668781203836458,-2.0934104282437258,-0.56405595326199087,-0.14057086742632
21.05,5.2150757721550249,70.474161655902435,1.4005551578383986,-69.132802216273987,0,5.8396052941152945,71.389553839474686,-69.132802216274627,-41.995986177984747,-16.743197484082675,-5.7085839719653526,-2.1070372521904899,-0.5672964336325832,-0.14129940929738125
21.1,5.1712797812363549,109.05468458348669,1.4005551578383986,-69.132802216274001,0,5.8430640094553326,113.56697883787236,-69.132802216274627,-42.390406578365337,-16.913572371532876,-5.7704862214726251,-2.1310195702922274,-0.5743432287963971,-0.14327317243787166
21.15,5.1269739666829999,147.85153530016248,1.4005551578383986,-69.132802216274058,0,5.8465227247953448,162.10120337893318,-69.132802216274655,-42.784719709442214,-17.074958222002209,-5.8260192120294949,-2.1516708283899404,-0.58004007252396905,-0.14476268282369772
21.2,5.0829199596022763,182.63535235609828,1.4005551578383983,-69.132802216274158,0,5.8499814401353687,181.19343617049759,-69.132802216274655,-43.448736257722658,-17.318344158295364,-5.9007362690852334,-2.1771228111347707,-0.58618146794327497,-0.14613440859071458
21.25,5.0426156328048819,213.21613002972828,1.4005551578383983,-69.132802216274143,0,5.8534401554753934,221.16667002633812,-69.132802216274655,-46.064542622514807,-18.161699314034273,-6.1574070298469268,-2.2683022401215962,-0.61017786615968117,-0.15206821240294105
21.3,5.0065811016013386,240.25478594228292,1.4005551578383983,-69.132802216274143,0,5.8568988708154013,241.34804867469825,-69.132802216274655,-67.234638710633718,-25.552013043182008,-8.2007282893503746,-2.89839268732515,-0.74335421275852986,-0.17851554059551258
21.35,4.9725021863042631,264.46960658303027,1.4005551578383983,-69.132802216274058,0,5.8603575861554233,265.45772293371454,-69.132802216274641,-114.1097457880458,-46.026827283662712,-16.089133515197911,-6.1030762818749533,-1.7212919503662121,-0.45121099177378016
21.4,4.9404688465252162,287.43213600385576,1.4005551578383986,-69.132802216274015,0,5.8638163014954481,289.53930441309143,-69.132802216274641,-158.41359683246509,-62.95111536666149,-21.32982161984496,-7.8090872503109381,-2.0560208011925147,-0.49256884316078597
21.45,4.9099584223676409,309.24436457062876,1.4005551578383983,-69.132802216274129,0,5.8672750168354737,309.31757370961316,-69.132802216274641,-200.17723429328683,-80.128811396950496,-27.41147418203089,-10.110865060676845,-2.6941130177120813,-0.65570738755995395
21.5,4.8772920258095791,331.49974971138226,1.4005551578383983,-69.132802216274129,0,5.8707337321754931,331.80907864394135,-69.132802216274641,-235.82498828753947,-94.357496281660914,-32.267624481417869,-11.930417651264717,-3.2142279532398508,-0.79937955870224364
21.55,4.8303297739413757,362.04999947560094,1.400555157838399,-69.1328022162743,0,5.8741924475155125,359.37840556011736,-69.132802216274698,-266.88354404523926,-106.92438369468459,-36.54282378463671,-13.499690559190961,-3.6386220222703485,-0.90839776263954386
21.6,4.7707756642311967,403.92599099399871,1.4005551578383986,-69.132802216274243,0,5.8776511628555177,403.77742038502493,-69.132802216274698,-294.65334166033472,-118.29583845112467,-40.467318301911916,-14.955037727399178,-4.034955407287554,-1.0097257313751258
21.65,4.7144095441356066,447.66332042630341,1.4005551578383983,-69.1328022162742,0,5.8811098781955469,449.72962810548938,-69.132802216274698,-320.76891619999151,-129.01178760855237,-44.140757940342596,-16.308205267996584,-4.3992297245536003,-1.1015627267308665
