time,clock.y,data_0.y,data_1.y,dFFREG.clock,dFFREG.dataIn[1],dFFREG.dataIn[2],dFFREG.dataOut[1],dFFREG.dataOut[2],dFFREG.delay.inertialDelaySensitive[1].delayTime,dFFREG.delay.inertialDelaySensitive[1].lh,dFFREG.delay.inertialDelaySensitive[1].t_next,dFFREG.delay.inertialDelaySensitive[1].x,dFFREG.delay.inertialDelaySensitive[1].y,dFFREG.delay.inertialDelaySensitive[1].y_auxiliary,dFFREG.delay.inertialDelaySensitive[1].y_old,dFFREG.delay.inertialDelaySensitive[2].delayTime,dFFREG.delay.inertialDelaySensitive[2].lh,dFFREG.delay.inertialDelaySensitive[2].t_next,dFFREG.delay.inertialDelaySensitive[2].x,dFFREG.delay.inertialDelaySensitive[2].y,dFFREG.delay.inertialDelaySensitive[2].y_auxiliary,dFFREG.delay.inertialDelaySensitive[2].y_old,dFFREG.delay.x[1],dFFREG.delay.x[2],dFFREG.delay.y[1],dFFREG.delay.y[2],dFFREG.dFFR.clock,dFFREG.dFFR.clock_flag,dFFREG.dFFR.dataIn[1],dFFREG.dFFR.dataIn[2],dFFREG.dFFR.dataOut[1],dFFREG.dFFR.dataOut[2],dFFREG.dFFR.next_assign_val[1],dFFREG.dFFR.next_assign_val[2],dFFREG.dFFR.nextstate[1],dFFREG.dFFR.nextstate[2],dFFREG.dFFR.reset,dFFREG.dFFR.reset_flag,dFFREG.reset,reset.y
18.5500000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.6000000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.6500000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.7000000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.7500000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.8000000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.8500000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.9000000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.9500000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.0000000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.0500000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.1000000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.1500000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.2000000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.2500000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.3000000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.3500000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.4000000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.4500000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.5000000000002,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.5500000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.6000000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.6500000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.7000000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.7500000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.8000000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.8500000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.9000000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
19.9500000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.0000000000003,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.0500000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1000000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.3000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.3500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.4000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.4500000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.5000000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.5500000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.6000000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.6500000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.7000000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.7500000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.8000000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.8500000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.9000000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.9500000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.0000000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.0500000000006,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.1000000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.1500000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.2000000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.2500000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.3000000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.3500000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.4000000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.4500000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.5000000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.5500000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.6000000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.6500000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.7000000000007,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.7500000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.8000000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.8500000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.9000000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
22.9500000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.0000000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.0500000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.1000000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.1500000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.2000000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.2500000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.3000000000008,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.3500000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.4000000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.4500000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.5000000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.5500000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.6000000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.6500000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.7000000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.7500000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.8000000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.8500000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.9000000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
23.9500000000009,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.000000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.050000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.100000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.150000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.200000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.250000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.300000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.350000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.400000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.450000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.500000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.550000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.600000000001,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.6500000000011,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.7000000000011,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.7500000000011,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.8000000000011,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.8500000000011,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.9000000000011,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
24.9500000000011,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
25,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
