    "time","x@mass2port","output@integrator"
     1.554,0.99977245, 1.5187292
     1.556,0.99972841, 1.5182901
     1.558,0.99968048, 1.5178121
      1.56,0.99962864, 1.5172953
     1.562,0.99957289, 1.5167396
     1.564,0.99951324, 1.5161452
     1.566,0.99944967,  1.515512
     1.568,0.99938219, 1.5148399
      1.57,0.99931079, 1.5141291
     1.572,0.99923547, 1.5133794
     1.574,0.99915623,  1.512591
     1.576,0.99907305, 1.5117637
     1.578,0.99898595, 1.5108977
      1.58, 0.9988949, 1.5099928
     1.582,0.99879992, 1.5090491
     1.584,0.99870098, 1.5080666
     1.586, 0.9985981, 1.5070454
     1.588,0.99849126, 1.5059853
      1.59,0.99838045, 1.5048864
     1.592,0.99826568, 1.5037487
     1.594,0.99814693, 1.5025723
     1.596, 0.9980242,  1.501357
     1.598,0.99789749, 1.5001029
       1.6,0.99776679,   1.49881
     1.602,0.99763208, 1.4974784
     1.604,0.99749338, 1.4961079
     1.606,0.99735065, 1.4946987
     1.608,0.99720391, 1.4932506
      1.61,0.99705314, 1.4917638
     1.612,0.99689834, 1.4902381
     1.614,0.99673949, 1.4886737
     1.616,0.99657659, 1.4870705
     1.618,0.99640963, 1.4854285
      1.62, 0.9962386, 1.4837477
     1.622,0.99606349, 1.4820282
     1.624, 0.9958843, 1.4802698
     1.626,0.99570102, 1.4784727
     1.628,0.99551362, 1.4766368
      1.63,0.99532212, 1.4747621
     1.632,0.99512648, 1.4728486
     1.634,0.99492672, 1.4708964
     1.636, 0.9947228, 1.4689053
     1.638,0.99451473, 1.4668755
      1.64,0.99430249,  1.464807
     1.642,0.99408608, 1.4626996
     1.644,0.99386547, 1.4605535
     1.646,0.99364066, 1.4583686
     1.648,0.99341164,  1.456145
      1.65,0.99317839, 1.4538826
     1.652, 0.9929409, 1.4515814
     1.654,0.99269916, 1.4492415
     1.656,0.99245316, 1.4468628
     1.658,0.99220288, 1.4444453
      1.66, 0.9919483, 1.4419891
     1.662,0.99168942, 1.4394942
     1.664,0.99142622, 1.4369605
     1.666,0.99115869,  1.434388
     1.668,0.99088681, 1.4317768
      1.67,0.99061056, 1.4291268
     1.672,0.99032993, 1.4264382
     1.674,0.99004491, 1.4237107
     1.676,0.98975548, 1.4209445
     1.678,0.98946162, 1.4181396
      1.68,0.98916331,  1.415296
     1.682,0.98886055, 1.4124136
     1.684, 0.9885533, 1.4094925
     1.686,0.98824156, 1.4065327
     1.688,0.98792531, 1.4035341
      1.69,0.98760452, 1.4004968
     1.692,0.98727919, 1.3974208
     1.694,0.98694928, 1.3943061
     1.696,0.98661479, 1.3911527
     1.698,0.98627568, 1.3879605
       1.7,0.98593195, 1.3847297
     1.702,0.98558357, 1.3814601
     1.704,0.98523053, 1.3781519
     1.706,0.98487279, 1.3748049
     1.708,0.98451034, 1.3714193
      1.71,0.98414315, 1.3679949
     1.712,0.98377121, 1.3645319
     1.714,0.98339449, 1.3610302
     1.716,0.98301297, 1.3574898
     1.718,0.98262663, 1.3539107
      1.72,0.98223543, 1.3502929
     1.722,0.98183936, 1.3466365
     1.724, 0.9814384, 1.3429414
     1.726,0.98103251, 1.3392077
     1.728,0.98062167, 1.3354352
      1.73,0.98020586, 1.3316241
     1.732,0.97978504, 1.3277744
     1.734, 0.9793592,  1.323886
     1.736, 0.9789283,  1.319959
     1.738,0.97849232, 1.3159933
      1.74,0.97805123,  1.311989
     1.742,0.97760499, 1.3079461
     1.744,0.97715358, 1.3038645
     1.746,0.97669697, 1.2997443
     1.748,0.97623513, 1.2955855
      1.75,0.97576803,  1.291388
     1.752,0.97529563,  1.287152
     1.754,0.97481791, 1.2828773
     1.756,0.97433483, 1.2785641
     1.758,0.97384635, 1.2742123
      1.76,0.97335245, 1.2698218
     1.762,0.97285309, 1.2653928
     1.764,0.97234823, 1.2609252
     1.766,0.97183783,  1.256419
     1.768,0.97132187, 1.2518743
      1.77,0.97080031,  1.247291
     1.772, 0.9702731, 1.2426691
     1.774, 0.9697402, 1.2380087
     1.776,0.96920159, 1.2333098
     1.778,0.96865721, 1.2285723
      1.78,0.96810704, 1.2237962
     1.782,0.96755102, 1.2189817
     1.784,0.96698911, 1.2141286
     1.786,0.96642128,  1.209237
     1.788,0.96584747, 1.2043069
      1.79,0.96526765, 1.1993383
     1.792,0.96468176, 1.1943313
     1.794,0.96408977, 1.1892857
     1.796,0.96349162, 1.1842016
     1.798,0.96288727, 1.1790791
       1.8,0.96227667, 1.1739182
     1.802,0.96165977, 1.1687187
     1.804,0.96103651, 1.1634809
     1.806,0.96040685, 1.1582045
     1.808,0.95977073, 1.1528898
      1.81,0.95912811, 1.1475366
     1.812,0.95847891, 1.1421451
     1.814, 0.9578231, 1.1367151
     1.816,0.95716061, 1.1312467
     1.818,0.95649138,   1.12574
      1.82,0.95581536, 1.1201949
     1.822,0.95513249, 1.1146114
     1.824, 0.9544427, 1.1089896
     1.826,0.95374592, 1.1033294
     1.828,0.95304211, 1.0976309
      1.83,0.95233119, 1.0918941
     1.832,0.95161309, 1.0861189
     1.834,0.95088775, 1.0803055
     1.836, 0.9501551, 1.0744538
     1.838,0.94941506, 1.0685638
      1.84,0.94866757, 1.0626355
     1.842,0.94791255,  1.056669
     1.844,0.94714993, 1.0506643
     1.846,0.94637963, 1.0446213
     1.848,0.94560157, 1.0385401
      1.85,0.94481566, 1.0324207
     1.852,0.94402184, 1.0262632
     1.854,0.94322001, 1.0200675
     1.856,0.94241009, 1.0138336
     1.858,0.94159199, 1.0075616
      1.86,0.94076563, 1.0012515
     1.862,0.93993091,0.99490327
     1.864,0.93908773,0.98851695
     1.866,0.93823601,0.98209257
     1.868,0.93737565,0.97563014
      1.87,0.93650654,0.96912968
     1.872,0.93562858, 0.9625912
     1.874,0.93474167,0.95601472
     1.876,0.93384571,0.94940027
     1.878,0.93294057,0.94274786
      1.88,0.93202616,0.93605752
     1.882,0.93110236,0.92932927
     1.884,0.93016904,0.92256312
     1.886,0.92922609,0.91575911
     1.888,0.92827338,0.90891725
      1.89, 0.9273108,0.90203757
     1.892, 0.9263382,0.89512009
     1.894,0.92535546,0.88816485
     1.896,0.92436244,0.88117186
     1.898,  0.923359,0.87414115
       1.9,  0.922345,0.86707276
     1.902,0.92132029, 0.8599667
     1.904,0.92028472,0.85282302
     1.906,0.91923813,0.84564174
     1.908,0.91818038,0.83842288
      1.91,0.91711128, 0.8311665
     1.912,0.91603068,0.82387261
     1.914, 0.9149384,0.81654126
     1.916,0.91383428,0.80917248
     1.918,0.91271811,0.80176631
      1.92,0.91158972,0.79432279
     1.922,0.91044892,0.78684195
     1.924,0.90929551,0.77932385
     1.926,0.90812928,0.77176851
     1.928,0.90695002,  0.764176
      1.93,0.90575752,0.75654634
     1.932,0.90455155, 0.7488796
     1.934,0.90333189,0.74117582
     1.936, 0.9020983,0.73343505
     1.938,0.90085053,0.72565735
      1.94,0.89958834,0.71784277
     1.942,0.89831146,0.70999137
     1.944,0.89701963,0.70210321
     1.946,0.89571257,0.69417835
     1.948,0.89438999,0.68621686
      1.95, 0.8930516,0.67821881
     1.952, 0.8916971,0.67018427
     1.954,0.89032616,0.66211331
     1.956,0.88893846,  0.654006
     1.958,0.88753366,0.64586243
      1.96,0.88611141,0.63768269
     1.962,0.88467135,0.62946685
     1.964,0.88321311,0.62121501
     1.966,0.88173629,0.61292728
     1.968,0.88024048,0.60460373
      1.97,0.87872527, 0.5962445
     1.972,0.87719022,0.58784967
     1.974,0.87563487,0.57941937
     1.976,0.87405876,0.57095372
     1.978,0.87246139,0.56245284
      1.98,0.87084225,0.55391688
     1.982,0.86920082,0.54534597
     1.984,0.86753652,0.53674025
     1.986,0.86584879,0.52809989
     1.988,0.86413702,0.51942505
      1.99,0.86240058, 0.5107159
     1.992,0.86063881,0.50197263
     1.994,0.85885101,0.49319544
     1.996,0.85703648,0.48438452
     1.998,0.85519444,0.47554009
         2,0.85332411,0.46666239
     2.002,0.85142465,0.45775167
     2.004,0.84949519,0.44880818
     2.006,0.84753481, 0.4398322
     2.008,0.84554255,0.43082403
      2.01,0.84351738,0.42178398
     2.012,0.84145822, 0.4127124
     2.014,0.83936396,0.40360964
     2.016,0.83723338, 0.3944761
     2.018,0.83506521,0.38531218
      2.02,0.83285813,0.37611834
     2.022, 0.8306107,0.36689506
     2.024,0.82832142,0.35764286
     2.026,0.82598867, 0.3483623
     2.028,0.82361075,0.33905398
      2.03,0.82118583,0.32971858
     2.032,0.81871196, 0.3203568
     2.034,0.81618707,0.31096942
     2.036,0.81360891, 0.3015573
     2.038,0.81097509,0.29212138
      2.04,0.80828304,0.28266266
     2.042,0.80552998, 0.2731823
     2.044,0.80271291,0.26368151
     2.046,0.79982859,0.25416169
     2.048, 0.7968735,0.24462435
      2.05,0.79384381, 0.2350712
     2.052,0.79073537,0.22550413
     2.054,0.78754361,0.21592528
     2.056,0.78426356,0.20633705
     2.058,0.78088972,0.19674216
      2.06,0.77741606,0.18714368
     2.062,0.77383588,0.17754514
     2.064,0.77014178,0.16795059
     2.066,0.76632548,0.15836469
     2.068,0.76237774,0.14879288
      2.07,0.75828819,0.13924147
     2.072,0.75404512,0.12971795
     2.074,0.74963529,0.12023115
     2.076,0.74504364,0.11079165
     2.078,0.74025295,0.10141222
      2.08,0.73524349,0.092108391
     2.082,0.72999254,0.082899266
     2.084,0.72447387,0.07380859
     2.086,0.71865712,0.064866202
     2.088,0.71250726,0.05611002
      2.09,0.70598403,0.047588765
     2.092,0.69904181,0.039365646
     2.094,0.69163027,0.031523229
     2.096,0.68369685,0.024169501
     2.098,0.67519266,0.017444387
       2.1,0.66608392,0.011524248
     2.102,0.65637092,0.0066185721
     2.104,0.64611184,0.0029497131
     2.106,0.63543962,0.00070920808
     2.108, 0.6245526,1.2800431e-006
      2.11,0.61367161,0.00080650848
     2.112,0.60298614,0.0029932241
     2.114,0.59262263,0.006366027
     2.116,0.58264392,0.010716902
     2.118,0.57306616,0.015857051
      2.12,0.56387768,0.021628879
     2.122,0.55505299,0.02790624
     2.124,0.54656138,0.034589952
     2.126,0.53837154,0.041602367
     2.128,0.53045381,0.04888248
      2.13,0.52278109,0.056382011
     2.132,0.51532911,0.064062383
     2.134, 0.5080763,0.071892458
     2.136,0.50100359,0.079846837
     2.138,0.49409411,0.087904591
      2.14,0.48733292,0.096048308
     2.142,0.48070678,0.10426336
     2.144,0.47420389,0.11253736
     2.146,0.46781369,0.12085973
     2.148,0.46152673,0.12922135
      2.15,0.45533448,0.13761431
     2.152,0.44922923,0.14603172
     2.154,0.44320396,0.15446751
     2.156, 0.4372523,0.16291631
     2.158,0.43136838,0.17137335
      2.16,0.42554684,0.17983434
     2.162,0.41978271,0.18829544
     2.164,0.41407139,0.19675316
     2.166, 0.4084086,0.20520433
     2.168,0.40279035,0.21364604
      2.17,0.39721291,0.22207563
     2.172,0.39167274,0.23049062
     2.174,0.38616654,0.23888873
     2.176,0.38069116,0.24726781
     2.178, 0.3752436,0.25562585
      2.18,0.36982101,0.26396094
     2.182,0.36442066, 0.2722713
     2.184,0.35903991,0.28055519
     2.186,0.35367624,0.28881097
     2.188,0.34832719,0.29703706
      2.19,0.34299036, 0.3052319
     2.192,0.33766344,  0.313394
     2.194,0.33234416,0.32152188
     2.196,0.32703026, 0.3296141
     2.198,0.32171955,0.33766921
       2.2,0.31640986,0.34568579
     2.202,  0.311099,0.35366241
     2.204,0.30578485,0.36159761
     2.206,0.30046523,0.36948995
     2.208,  0.295138,0.37733793
      2.21,0.28980098,0.38514004
     2.212,0.28445199,0.39289473
     2.214,0.27908881,0.40060039
     2.216, 0.2737092,0.40825535
     2.218,0.26831087,0.41585788
      2.22,0.26289149,0.42340619
     2.222,0.25744868,0.43089836
     2.224,0.25197998,0.43833242
     2.226,0.24648289,0.44570624
     2.228,0.24095481,0.45301759
      2.23,0.23539307, 0.4602641
     2.232, 0.2297949,0.46744322
     2.234,0.22415745,0.47455224
     2.236,0.21847773,0.48158825
     2.238,0.21275265,0.48854808
      2.24,0.20697901,0.49542836
     2.242,0.20115346,0.50222541
     2.244,0.19527252,0.50893525
     2.246,0.18933255,0.51555352
     2.248, 0.1833298,0.52207552
      2.25,0.17726031,0.52849606
     2.252,0.17112001,0.53480948
     2.254,0.16490467,0.54100959
     2.256,0.15860989,0.54708956
     2.258,0.15223118, 0.5530419
      2.26, 0.1457639,0.55885833
     2.262,0.13920335,0.56452977
     2.264,0.13254481,0.57004618
     2.266,0.12578356, 0.5753965
     2.268,0.11891499,0.58056856
      2.27,0.11193471,0.58554899
     2.272, 0.1048387,0.59032313
     2.274,0.097623421,0.59487496
     2.276,0.090286092,0.59918712
     2.278,0.082824906,0.60324087
      2.28,0.075239327, 0.6070162
     2.282,0.067530418,0.61049204
     2.284,0.059701178, 0.6136465
     2.286,0.051756886,0.61645731
     2.288,0.043705395,0.61890243
      2.29,0.03555734,0.62096071
     2.292,0.027326215,0.62261277
     2.294,0.019028258, 0.6238419
     2.296,0.010682124,0.62463491
     2.298,0.0023083226,0.62498295
       2.3,-0.006071517,0.62488204
     2.302,-0.01443552,0.62433335
     2.304,-0.022762456,0.62334309
     2.306,-0.031032569,0.62192213
     2.308,-0.039228232,0.62008537
      2.31,-0.047334414,0.61785081
     2.312,-0.055338902,0.61523875
     2.314,-0.063232329,0.61227083
     2.316,-0.071008031,0.60896928
     2.318,-0.078661793,0.60535626
      2.32,-0.086191529,0.60145332
     2.322,-0.093596934,0.59728111
     2.324,-0.10087915,0.59285906
     2.326,-0.10804047,0.58820531
     2.328,-0.11508403,0.58333662
      2.33,-0.12201361,0.57826838
     2.332,-0.12883342,0.57301467
     2.334,-0.13554796,0.56758832
     2.336,-0.1421619,0.56200097
     2.338,-0.14867997,0.55626322
      2.34,-0.15510689,0.55038467
     2.342,-0.16144734,0.54437403
     2.344,-0.16770588,0.53823922
     2.346,-0.17388699,0.53198741
     2.348,-0.17999496,0.52562514
      2.35,-0.18603398,0.51915836
     2.352,-0.19200806,0.51259251
     2.354,-0.19792105,0.50593255
     2.356,-0.20377668,0.49918302
     2.358,-0.20957849,0.49234812
      2.36,-0.21532991,0.48543167
     2.362,-0.22103423,0.47843722
     2.364,-0.22669459,0.47136804
     2.366,-0.23231404,0.46422719
     2.368,-0.23789549,0.45701747
      2.37,-0.24344178,0.44974153
     2.372,-0.24895561,0.44240184
     2.374,-0.25443964,0.43500069
     2.376,-0.2598964,0.42754028
     2.378,-0.26532839,0.42002265
      2.38,-0.27073802,0.41244976
     2.382,-0.27612766,0.40482346
     2.384,-0.28149961,0.39714552
     2.386,-0.28685614,0.38941764
     2.388,-0.29219948,0.38164145
      2.39,-0.29753183,0.37381855
     2.392,-0.30285538,0.36595046
     2.394,-0.30817228,0.35803869
     2.396,-0.31348468, 0.3500847
     2.398,-0.31879475,0.34208996
       2.4,-0.32410463,0.33405589
     2.402,-0.3294165,0.32598394
     2.404,-0.33473254,0.31787552
     2.406,-0.34005498,0.30973209
     2.408,-0.34538606, 0.3015551
      2.41,-0.35072809,0.29334604
     2.412,-0.35608341,0.28510642
     2.414,-0.36145444,0.27683781
     2.416,-0.36684368,0.26854183
     2.418,-0.37225369,0.26022014
      2.42,-0.37768714,0.25187451
     2.422,-0.38314684,0.24350678
     2.424,-0.38863569, 0.2351189
     2.426,-0.39415674,0.22671293
     2.428,-0.39971323,0.21829109
      2.43,-0.40530855,0.20985574
     2.432,-0.41094633,0.20140944
     2.434,-0.41663041,0.19295496
     2.436,-0.4223649,0.18449531
     2.438,-0.42815423,0.17603381
      2.44,-0.43400315,0.16757409
     2.442,-0.4399168, 0.1591202
     2.444,-0.44590077,0.15067661
     2.446,-0.45196114,0.14224838
     2.448,-0.45810456,0.13384115
      2.45,-0.46433835,0.12546135
     2.452,-0.47067057,0.11711632
     2.454,-0.47711016,0.10881447
     2.456,-0.48366703,0.10056554
     2.458,-0.49035228,0.092380871
      2.46,-0.49717834,0.084273803
     2.462,-0.50415919,0.076260136
     2.464,-0.51131058,0.068358758
     2.466,-0.51865034,0.060592471
     2.468,-0.52619864,0.052989073
      2.47,-0.53397823,0.045582803
     2.472,-0.54201467,0.038416275
     2.474,-0.55033625,0.03154306
     2.476,-0.55897355,0.025031093
     2.478,-0.56795801,0.018967041
      2.48,-0.57731876,0.013461526
     2.482,-0.58707643,0.0086544259
     2.484,-0.5972323,0.004717884
     2.486,-0.60775171,0.0018518397
     2.488,-0.61854474,0.00026394301
      2.49,-0.62945486,0.00012791986
     2.492,-0.64027268,0.0015295323
     2.494,-0.65078061,0.0044309658
     2.496,-0.66080622,0.0086821628
     2.498,-0.67025099,0.014070968
       2.5,-0.67908567,0.020376829
     2.502,-0.68732806,0.027403878
     2.504,-0.69502062,0.034992359
     2.506,-0.70221491,0.043017458
     2.508,-0.70896296,0.051383416
      2.51,-0.71531316,0.060017044
     2.512,-0.72130874,0.06886217
     2.514,-0.72698757,0.077875317
     2.516,-0.7323825,0.087022483
     2.518,-0.73752196,0.096276777
      2.52,-0.74243053,0.10561669
     2.522,-0.74712954,0.11502484
     2.524,-0.75163754,0.12448702
     2.526,-0.75597072,0.13399151
     2.528,-0.76014329,0.14352856
      2.53,-0.76416778,0.15308999
     2.532,-0.76805528,0.16266885
     2.534,-0.77181561,0.17225926
     2.536,-0.77545757,0.18185614
     2.538,-0.77898903,0.19145511
      2.54,-0.78241707,0.20105239
     2.542,-0.78574808,0.21064465
     2.544,-0.78898782,0.22022899
     2.546,-0.79214157,0.22980282
     2.548,-0.7952141,0.23936389
      2.55,-0.79820978,0.24891016
     2.552,-0.80113263,0.25843983
     2.554,-0.80398633,0.26795128
     2.556,-0.80677427,0.27744306
     2.558,-0.80949957,0.28691385
      2.56,-0.81216513,0.29636246
     2.562,-0.81477364,0.30578781
     2.564,-0.81732759,0.31518892
     2.566,-0.8198293,0.32456491
     2.568,-0.82228093,0.33391493
      2.57,-0.82468451,0.34323826
     2.572,-0.82704192,0.35253418
     2.574,-0.82935494,0.36180208
     2.576,-0.83162523,0.37104136
     2.578,-0.83385436,0.38025148
      2.58,-0.83604379,0.38943193
     2.582,-0.83819491,0.39858226
     2.584,-0.84030903,0.40770203
     2.586,-0.84238738,0.41679083
     2.588,-0.84443113,0.42584829
      2.59,-0.84644139,0.43487406
     2.592,-0.84841922,0.44386781
     2.594,-0.85036559,0.45282923
     2.596,-0.85228146,0.46175804
     2.598,-0.85416773,0.47065396
       2.6,-0.85602525,0.47951674
     2.602,-0.85785484,0.48834615
     2.604,-0.85965727,0.49714195
     2.606,-0.86143329,0.50590393
     2.608,-0.8631836, 0.5146319
      2.61,-0.86490888,0.52332566
     2.612,-0.86660978,0.53198503
     2.614,-0.86828691,0.54060985
     2.616,-0.86994087,0.54919995
     2.618,-0.87157222,0.55775519
      2.62,-0.87318152,0.56627541
     2.622,-0.87476928,0.57476048
     2.624, -0.876336,0.58321026
     2.626,-0.87788218,0.59162465
     2.628,-0.87940826, 0.6000035
      2.63,-0.8809147,0.60834672
     2.632,-0.88240193,0.61665419
     2.634,-0.88387036,0.62492582
     2.636,-0.88532039, 0.6331615
     2.638,-0.8867524,0.64136113
      2.64,-0.88816677,0.64952464
     2.642,-0.88956384,0.65765193
     2.644,-0.89094397,0.66574292
     2.646,-0.89230749,0.67379754
     2.648,-0.89365472, 0.6818157
      2.65,-0.89498597,0.68979734
     2.652,-0.89630155,0.69774238
     2.654,-0.89760173,0.70565076
     2.656,-0.89888681,0.71352242
     2.658,-0.90015706,0.72135729
      2.66,-0.90141274,0.72915531
     2.662,-0.90265411,0.73691643
     2.664,-0.90388142,0.74464059
     2.666,-0.9050949,0.75232774
     2.668,-0.90629479,0.75997783
      2.67,-0.90748131,0.76759081
     2.672,-0.90865469,0.77516663
     2.674,-0.90981514,0.78270525
     2.676,-0.91096287,0.79020662
     2.678,-0.91209807,0.79767071
      2.68,-0.91322094,0.80509746
     2.682,-0.91433168,0.81248684
     2.684,-0.91543046,0.81983881
     2.686,-0.91651747,0.82715334
     2.688,-0.91759288,0.83443038
      2.69,-0.91865687,0.84166991
     2.692,-0.91970959, 0.8488719
     2.694,-0.9207512, 0.8560363
     2.696,-0.92178188,0.86316308
     2.698,-0.92280176,0.87025223
       2.7, -0.923811, 0.8773037
     2.702,-0.92480974,0.88431746
     2.704,-0.92579813, 0.8912935
     2.706,-0.9267763,0.89823179
     2.708,-0.92774438,0.90513229
      2.71,-0.92870251,0.91199499
     2.712,-0.92965082,0.91881985
     2.714,-0.93058943,0.92560686
     2.716,-0.93151846,0.93235599
     2.718,-0.93243803,0.93906721
      2.72,-0.93334826,0.94574052
     2.722,-0.93424926,0.95237588
     2.724,-0.93514115,0.95897328
     2.726,-0.93602402,0.96553269
     2.728,-0.93689799, 0.9720541
      2.73,-0.93776316,0.97853748
     2.732,-0.93861963,0.98498283
     2.734,-0.9394675,0.99139011
     2.736,-0.94030687,0.99775932
     2.738,-0.94113783, 1.0040904
      2.74,-0.94196046, 1.0103834
     2.742,-0.94277488, 1.0166383
     2.744,-0.94358115,  1.022855
     2.746,-0.94437937, 1.0290336
     2.748,-0.94516963,  1.035174
      2.75, -0.945952, 1.0412762
     2.752,-0.94672657, 1.0473402
     2.754,-0.94749341,  1.053366
     2.756,-0.94825261, 1.0593536
     2.758,-0.94900424, 1.0653029
      2.76,-0.94974837,  1.071214
     2.762,-0.95048508, 1.0770868
     2.764,-0.95121444, 1.0829214
     2.766,-0.95193652, 1.0887176
     2.768,-0.95265139, 1.0944755
      2.77,-0.95335911, 1.1001951
     2.772,-0.95405975, 1.1058764
     2.774,-0.95475338, 1.1115194
     2.776,-0.95544006,  1.117124
     2.778,-0.95611985, 1.1226902
      2.78,-0.95679281, 1.1282181
     2.782, -0.957459, 1.1337076
     2.784,-0.95811848, 1.1391588
     2.786,-0.95877132, 1.1445715
     2.788,-0.95941755, 1.1499458
      2.79,-0.96005725, 1.1552817
     2.792,-0.96069046, 1.1605792
     2.794,-0.96131724, 1.1658382
     2.796,-0.96193763, 1.1710588
     2.798,-0.9625517,  1.176241
       2.8,-0.96315949, 1.1813847
     2.802,-0.96376105, 1.1864899
     2.804,-0.96435643, 1.1915567
     2.806,-0.96494567,  1.196585
     2.808,-0.96552883, 1.2015748
      2.81,-0.96610594, 1.2065261
     2.812,-0.96667706, 1.2114389
     2.814,-0.96724222, 1.2163132
     2.816,-0.96780148, 1.2211489
     2.818,-0.96835487, 1.2259462
      2.82,-0.96890244, 1.2307049
     2.822,-0.96944422, 1.2354251
     2.824,-0.96998026, 1.2401067
     2.826,-0.9705106, 1.2447498
     2.828,-0.97103527, 1.2493544
      2.83,-0.97155431, 1.2539204
     2.832,-0.97206777, 1.2584478
     2.834,-0.97257567, 1.2629366
     2.836,-0.97307806, 1.2673869
     2.838,-0.97357496, 1.2717986
      2.84,-0.97406642, 1.2761717
     2.842,-0.97455247, 1.2805062
     2.844,-0.97503314, 1.2848021
     2.846,-0.97550847, 1.2890594
     2.848,-0.97597848, 1.2932781
      2.85,-0.97644322, 1.2974582
     2.852,-0.97690271, 1.3015997
     2.854,-0.97735697, 1.3057025
     2.856,-0.97780606, 1.3097667
     2.858,-0.97824998, 1.3137923
      2.86,-0.97868878, 1.3177793
     2.862,-0.97912247, 1.3217276
     2.864,-0.9795511, 1.3256373
     2.866,-0.97997468, 1.3295083
     2.868,-0.98039324, 1.3333407
      2.87,-0.98080682, 1.3371344
     2.872,-0.98121543, 1.3408895
     2.874,-0.9816191, 1.3446059
     2.876,-0.98201786, 1.3482836
     2.878,-0.98241174, 1.3519227
      2.88,-0.98280075, 1.3555231
     2.882,-0.98318493, 1.3590848
     2.884,-0.98356429, 1.3626078
     2.886,-0.98393886, 1.3660921
     2.888,-0.98430866, 1.3695378
      2.89,-0.98467372, 1.3729448
     2.892,-0.98503405,  1.376313
     2.894,-0.98538968, 1.3796426
     2.896,-0.98574063, 1.3829335
     2.898,-0.98608692, 1.3861856
       2.9,-0.98642857, 1.3893991
     2.902,-0.9867656, 1.3925738
     2.904,-0.98709803, 1.3957099
     2.906,-0.98742588, 1.3988072
     2.908,-0.98774917, 1.4018658
      2.91,-0.98806791, 1.4048857
     2.912,-0.98838214, 1.4078669
     2.914,-0.98869186, 1.4108093
     2.916,-0.98899709,  1.413713
     2.918,-0.98929785,  1.416578
      2.92,-0.98959416, 1.4194043
     2.922,-0.98988603, 1.4221918
     2.924,-0.99017348, 1.4249405
     2.926,-0.99045652, 1.4276506
     2.928,-0.99073518, 1.4303219
      2.93,-0.99100946, 1.4329544
     2.932,-0.99127939, 1.4355482
     2.934,-0.99154498, 1.4381033
     2.936,-0.99180624, 1.4406196
     2.938,-0.99206318, 1.4430971
      2.94,-0.99231582, 1.4455359
     2.942,-0.99256418,  1.447936
     2.944,-0.99280827, 1.4502973
     2.946,-0.9930481, 1.4526198
     2.948,-0.99328368, 1.4549036
      2.95,-0.99351503, 1.4571486
     2.952,-0.99374216, 1.4593548
     2.954,-0.99396508, 1.4615223
     2.956,-0.9941838,  1.463651
     2.958,-0.99439834, 1.4657409
      2.96,-0.9946087,  1.467792
     2.962,-0.9948149, 1.4698044
     2.964,-0.99501695,  1.471778
     2.966,-0.99521486, 1.4737129
     2.968,-0.99540864, 1.4756089
      2.97,-0.9955983, 1.4774662
     2.972,-0.99578385, 1.4792847
     2.974,-0.99596529, 1.4810644
     2.976,-0.99614265, 1.4828053
     2.978,-0.99631592, 1.4845075
      2.98,-0.99648512, 1.4861708
     2.982,-0.99665026, 1.4877954
     2.984,-0.99681134, 1.4893812
     2.986,-0.99696837, 1.4909282
     2.988,-0.99712136, 1.4924364
      2.99,-0.99727032, 1.4939058
     2.992,-0.99741525, 1.4953364
     2.994,-0.99755617, 1.4967283
     2.996,-0.99769308, 1.4980813
     2.998,-0.99782599, 1.4993955
         3,-0.9979549,  1.500671
     3.002,-0.99807982, 1.5019076
     3.004,-0.99820076, 1.5031055
     3.006,-0.99831772, 1.5042645
     3.008,-0.99843071, 1.5053848
      3.01,-0.99853973, 1.5064662
     3.012,-0.9986448, 1.5075089
     3.014,-0.99874591, 1.5085127
     3.016,-0.99884307, 1.5094778
     3.018,-0.99893628,  1.510404
      3.02,-0.99902556, 1.5112915
     3.022,-0.9991109, 1.5121401
     3.024,-0.99919231, 1.5129499
     3.026,-0.99926979,  1.513721
     3.028,-0.99934335, 1.5144532
      3.03,-0.99941298, 1.5151466
     3.032,-0.99947871, 1.5158012
     3.034,-0.99954051,  1.516417
     3.036,-0.99959841,  1.516994
     3.038,-0.9996524, 1.5175322
      3.04,-0.99970249, 1.5180316
     3.042,-0.99974867, 1.5184921
     3.044,-0.99979096, 1.5189139
     3.046,-0.99982935, 1.5192968
     3.048,-0.99986384,  1.519641
      3.05,-0.99989444, 1.5199463
     3.052,-0.99992114, 1.5202128
     3.054,-0.99994396, 1.5204405
     3.056,-0.99996288, 1.5206294
     3.058,-0.99997792, 1.5207795
      3.06,-0.99998906, 1.5208908
     3.062,-0.99999632, 1.5209633
     3.064,-0.99999969, 1.5209969
     3.066,-0.99999918, 1.5209918
     3.068,-0.99999477, 1.5209478
      3.07,-0.99998648,  1.520865
     3.072,-0.9999743, 1.5207434
     3.074,-0.99995823, 1.5205831
     3.076,-0.99993828, 1.5203838
     3.078,-0.99991443, 1.5201458
      3.08,-0.99988669,  1.519869
     3.082,-0.99985506, 1.5195534
     3.084,-0.99981953, 1.5191989
     3.086,-0.99978011, 1.5188057
     3.088,-0.99973679, 1.5183736
      3.09,-0.99968957, 1.5179027
     3.092,-0.99963845,  1.517393
     3.094,-0.99958342, 1.5168446
     3.096,-0.99952448, 1.5162573
     3.098,-0.99946163, 1.5156312
       3.1,-0.99939487, 1.5149662
     3.102,-0.9993242, 1.5142625
     3.104,-0.9992496,   1.51352
