"time","spring_length_out"
27.890,759.51930000
27.900,759.31810000
27.910,759.13850000
27.920,758.98090000
27.930,758.84560000
27.940,758.73300000
27.950,758.64330000
27.960,758.57670000
27.970,758.53320000
27.980,758.51300000
27.990,758.51610000
28.000,758.54230000
28.010,758.59150000
28.020,758.66360000
28.030,758.75830000
28.040,758.87530000
28.050,759.01420000
28.060,759.17450000
28.070,759.35580000
28.080,759.55760000
28.090,759.77930000
28.100,760.02020000
28.110,760.27960000
28.120,760.55670000
28.130,760.85090000
28.140,761.16130000
28.150,761.48690000
28.160,761.82690000
28.170,762.18040000
28.180,762.54630000
28.190,762.92370000
28.200,763.31150000
28.210,763.70870000
28.220,764.11410000
28.230,764.52670000
28.240,764.94540000
28.250,765.36900000
28.260,765.79630000
28.270,766.22620000
28.280,766.65770000
28.290,767.08940000
28.300,767.52020000
28.310,767.94910000
28.320,768.37480000
28.330,768.79630000
28.340,769.21240000
28.350,769.62210000
28.360,770.02420000
28.370,770.41770000
28.380,770.80160000
28.390,771.17490000
28.400,771.53660000
28.410,771.88580000
28.420,772.22150000
28.430,772.54300000
28.440,772.84950000
28.450,773.14010000
28.460,773.41420000
28.470,773.67090000
28.480,773.90980000
28.490,774.13010000
28.500,774.33140000
28.510,774.51310000
28.520,774.67490000
28.530,774.81640000
28.540,774.93720000
28.550,775.03700000
28.560,775.11570000
28.570,775.17310000
28.580,775.20920000
28.590,775.22380000
28.600,775.21690000
28.610,775.18880000
28.620,775.13940000
28.630,775.06900000
28.640,774.97790000
28.650,774.86630000
28.660,774.73450000
28.670,774.58310000
28.680,774.41230000
28.690,774.22280000
28.700,774.01520000
28.710,773.78990000
28.720,773.54770000
28.730,773.28920000
28.740,773.01520000
28.750,772.72640000
28.760,772.42370000
28.770,772.10790000
28.780,771.77990000
28.790,771.44050000
28.800,771.09080000
28.810,770.73160000
28.820,770.36410000
28.830,769.98900000
28.840,769.60760000
28.850,769.22070000
28.860,768.82960000
28.870,768.43520000
28.880,768.03850000
28.890,767.64070000
28.900,767.24290000
28.910,766.84600000
28.920,766.45110000
28.930,766.05940000
28.940,765.67170000
28.950,765.28920000
28.960,764.91290000
28.970,764.54360000
28.980,764.18250000
28.990,763.83040000
29.000,763.48830000
29.010,763.15700000
29.020,762.83740000
29.030,762.53030000
29.040,762.23650000
29.050,761.95670000
29.060,761.69160000
29.070,761.44200000
29.080,761.20840000
29.090,760.99140000
29.100,760.79160000
29.110,760.60940000
29.120,760.44530000
29.130,760.29960000
29.140,760.17280000
29.150,760.06510000
29.160,759.97670000
29.170,759.90780000
29.180,759.85860000
29.190,759.82910000
29.200,759.81930000
29.210,759.82930000
29.220,759.85890000
29.230,759.90810000
29.240,759.97660000
29.250,760.06410000
29.260,760.17050000
29.270,760.29540000
29.280,760.43840000
29.290,760.59900000
29.300,760.77690000
29.310,760.97140000
29.320,761.18200000
29.330,761.40810000
29.340,761.64910000
29.350,761.90430000
29.360,762.17290000
29.370,762.45430000
29.380,762.74750000
29.390,763.05190000
29.400,763.36660000
29.410,763.69060000
29.420,764.02320000
29.430,764.36330000
29.440,764.71020000
29.450,765.06280000
29.460,765.42020000
29.470,765.78140000
29.480,766.14540000
29.490,766.51130000
29.500,766.87800000
29.510,767.24460000
29.520,767.61020000
29.530,767.97370000
29.540,768.33410000
29.550,768.69060000
29.560,769.04220000
29.570,769.38800000
29.580,769.72700000
29.590,770.05830000
29.600,770.38120000
29.610,770.69470000
29.620,770.99820000
29.630,771.29060000
29.640,771.57140000
29.650,771.83990000
29.660,772.09530000
29.670,772.33700000
29.680,772.56430000
29.690,772.77680000
29.700,772.97390000
29.710,773.15510000
29.720,773.31990000
29.730,773.46800000
29.740,773.59900000
29.750,773.71260000
29.760,773.80860000
29.770,773.88670000
29.780,773.94680000
29.790,773.98880000
29.800,774.01260000
29.810,774.01820000
29.820,774.00560000
29.830,773.97490000
29.840,773.92620000
29.850,773.85980000
29.860,773.77580000
29.870,773.67450000
29.880,773.55620000
29.890,773.42140000
29.900,773.27030000
29.910,773.10340000
29.920,772.92130000
29.930,772.72450000
29.940,772.51340000
29.950,772.28880000
29.960,772.05120000
29.970,771.80140000
29.980,771.53990000
29.990,771.26760000
30.000,770.98520000
30.010,770.69350000
30.020,770.39330000
30.030,770.08540000
30.040,769.77060000
30.050,769.44980000
30.060,769.12390000
30.070,768.79380000
30.080,768.46030000
30.090,768.12440000
30.100,767.78690000
30.110,767.44890000
30.120,767.11100000
30.130,766.77440000
30.140,766.43980000
30.150,766.10820000
30.160,765.78040000
30.170,765.45730000
30.180,765.13970000
30.190,764.82850000
30.200,764.52440000
30.210,764.22840000
30.220,763.94110000
30.230,763.66330000
30.240,763.39560000
30.250,763.13890000
30.260,762.89370000
30.270,762.66060000
30.280,762.44030000
30.290,762.23320000
30.300,762.04000000
30.310,761.86110000
30.320,761.69690000
30.330,761.54780000
30.340,761.41420000
30.350,761.29640000
30.360,761.19480000
30.370,761.10940000
30.380,761.04050000
30.390,760.98820000
30.400,760.95270000
30.410,760.93390000
30.420,760.93190000
30.430,760.94660000
30.440,760.97800000
30.450,761.02600000
30.460,761.09030000
30.470,761.17070000
30.480,761.26700000
30.490,761.37890000
30.500,761.50610000
30.510,761.64810000
30.520,761.80450000
30.530,761.97500000
30.540,762.15890000
30.550,762.35580000
30.560,762.56520000
30.570,762.78630000
30.580,763.01870000
30.590,763.26160000
30.600,763.51430000
30.610,763.77630000
30.620,764.04670000
30.630,764.32480000
30.640,764.60990000
30.650,764.90110000
30.660,765.19780000
30.670,765.49890000
30.680,765.80390000
30.690,766.11170000
30.700,766.42170000
30.710,766.73290000
30.720,767.04450000
30.730,767.35570000
30.740,767.66570000
30.750,767.97370000
30.760,768.27880000
30.770,768.58020000
30.780,768.87710000
30.790,769.16880000
30.800,769.45440000
30.810,769.73330000
30.820,770.00480000
30.830,770.26800000
30.840,770.52240000
30.850,770.76720000
30.860,771.00190000
30.870,771.22580000
30.880,771.43850000
30.890,771.63930000
30.900,771.82780000
30.910,772.00350000
30.920,772.16590000
30.930,772.31470000
30.940,772.44940000
30.950,772.56980000
30.960,772.67560000
30.970,772.76650000
30.980,772.84240000
30.990,772.90300000
31.000,772.94830000
31.010,772.97820000
31.020,772.99260000
31.030,772.99150000
31.040,772.97510000
31.050,772.94330000
31.060,772.89620000
31.070,772.83420000
31.080,772.75730000
31.090,772.66580000
31.100,772.56000000
31.110,772.44020000
31.120,772.30680000
31.130,772.16010000
31.140,772.00060000
31.150,771.82880000
31.160,771.64510000
31.170,771.45010000
31.180,771.24430000
31.190,771.02820000
31.200,770.80260000
31.210,770.56800000
31.220,770.32500000
31.230,770.07440000
31.240,769.81680000
31.250,769.55290000
31.260,769.28350000
31.270,769.00920000
31.280,768.73090000
31.290,768.44930000
31.300,768.16510000
31.310,767.87920000
31.320,767.59220000
31.330,767.30490000
31.340,767.01820000
31.350,766.73280000
31.360,766.44940000
31.370,766.16880000
31.380,765.89170000
31.390,765.61890000
31.400,765.35100000
31.410,765.08880000
31.420,764.83300000
31.430,764.58420000
31.440,764.34300000
31.450,764.11020000
31.460,763.88620000
31.470,763.67170000
31.480,763.46720000
31.490,763.27320000
31.500,763.09020000
31.510,762.91870000
31.520,762.75900000
31.530,762.61160000
31.540,762.47690000
31.550,762.35520000
31.560,762.24670000
31.570,762.15170000
31.580,762.07050000
31.590,762.00320000
31.600,761.95000000
31.610,761.91090000
31.620,761.88600000
31.630,761.87540000
31.640,761.87910000
31.650,761.89690000
31.660,761.92890000
31.670,761.97480000
31.680,762.03460000
31.690,762.10800000
31.700,762.19490000
31.710,762.29480000
31.720,762.40760000
31.730,762.53290000
31.740,762.67030000
31.750,762.81950000
31.760,762.97990000
31.770,763.15120000
31.780,763.33290000
31.790,763.52440000
31.800,763.72530000
31.810,763.93480000
31.820,764.15260000
31.830,764.37790000
31.840,764.61010000
31.850,764.84870000
31.860,765.09290000
31.870,765.34220000
31.880,765.59570000
31.890,765.85290000
31.900,766.11290000
31.910,766.37520000
31.920,766.63900000
31.930,766.90360000
31.940,767.16830000
31.950,767.43240000
31.960,767.69520000
31.970,767.95600000
31.980,768.21410000
31.990,768.46880000
32.000,768.71950000
32.010,768.96540000
32.020,769.20610000
32.030,769.44070000
32.040,769.66870000
32.050,769.88960000
32.060,770.10270000
32.070,770.30760000
32.080,770.50360000
32.090,770.69030000
32.100,770.86720000
32.110,771.03400000
32.120,771.19010000
32.130,771.33510000
32.140,771.46880000
32.150,771.59070000
32.160,771.70070000
32.170,771.79830000
32.180,771.88350000
32.190,771.95600000
32.200,772.01560000
32.210,772.06220000
32.220,772.09580000
32.230,772.11620000
32.240,772.12350000
32.250,772.11770000
32.260,772.09880000
32.270,772.06690000
32.280,772.02220000
32.290,771.96470000
32.300,771.89470000
32.310,771.81240000
32.320,771.71800000
32.330,771.61190000
32.340,771.49430000
32.350,771.36550000
32.360,771.22610000
32.370,771.07630000
32.380,770.91660000
32.390,770.74740000
32.400,770.56920000
32.410,770.38260000
32.420,770.18790000
32.430,769.98590000
32.440,769.77700000
32.450,769.56180000
32.460,769.34080000
32.470,769.11480000
32.480,768.88430000
32.490,768.65000000
32.500,768.41240000
32.510,768.17220000
32.520,767.93020000
32.530,767.68680000
32.540,767.44290000
32.550,767.19890000
32.560,766.95570000
32.570,766.71380000
32.580,766.47380000
32.590,766.23650000
32.600,766.00240000
32.610,765.77210000
32.620,765.54630000
32.630,765.32550000
32.640,765.11030000
32.650,764.90130000
32.660,764.69900000
32.670,764.50400000
32.680,764.31670000
32.690,764.13760000
32.700,763.96720000
32.710,763.80580000
32.720,763.65400000
32.730,763.51200000
32.740,763.38020000
32.750,763.25900000
32.760,763.14870000
32.770,763.04940000
32.780,762.96160000
32.790,762.88530000
32.800,762.82070000
32.810,762.76800000
32.820,762.72720000
32.830,762.69850000
32.840,762.68200000
32.850,762.67750000
32.860,762.68510000
32.870,762.70480000
32.880,762.73640000
32.890,762.77990000
32.900,762.83500000
32.910,762.90170000
32.920,762.97970000
32.930,763.06870000
32.940,763.16860000
32.950,763.27890000
32.960,763.39940000
32.970,763.52980000
32.980,763.66960000
32.990,763.81850000
33.000,763.97600000
33.010,764.14170000
33.020,764.31520000
33.030,764.49590000
33.040,764.68330000
33.050,764.87700000
33.060,765.07640000
33.070,765.28100000
33.080,765.49010000
33.090,765.70330000
33.100,765.91990000
33.110,766.13930000
33.120,766.36110000
33.130,766.58440000
33.140,766.80890000
33.150,767.03380000
33.160,767.25850000
33.170,767.48250000
33.180,767.70520000
33.190,767.92600000
33.200,768.14420000
33.210,768.35940000
33.220,768.57090000
33.230,768.77820000
33.240,768.98080000
33.250,769.17810000
33.260,769.36960000
33.270,769.55480000
33.280,769.73330000
33.290,769.90460000
33.300,770.06820000
33.310,770.22370000
33.320,770.37080000
33.330,770.50910000
33.340,770.63820000
33.350,770.75780000
33.360,770.86770000
33.370,770.96750000
33.380,771.05700000
33.390,771.13600000
33.400,771.20430000
33.410,771.26180000
33.420,771.30830000
33.430,771.34380000
33.440,771.36820000
33.450,771.38130000
33.460,771.38340000
33.470,771.37420000
33.480,771.35400000
33.490,771.32280000
33.500,771.28080000
33.510,771.22790000
33.520,771.16450000
33.530,771.09070000
33.540,771.00680000
33.550,770.91290000
33.560,770.80940000
33.570,770.69660000
33.580,770.57480000
33.590,770.44430000
33.600,770.30560000
33.610,770.15890000
33.620,770.00480000
33.630,769.84370000
33.640,769.67590000
33.650,769.50200000
33.660,769.32250000
33.670,769.13780000
33.680,768.94840000
33.690,768.75490000
33.700,768.55780000
33.710,768.35760000
33.720,768.15490000
33.730,767.95020000
33.740,767.74410000
33.750,767.53710000
33.760,767.32980000
33.770,767.12270000
33.780,766.91650000
33.790,766.71150000
33.800,766.50840000
33.810,766.30780000
33.820,766.11000000
33.830,765.91580000
33.840,765.72550000
33.850,765.53960000
33.860,765.35880000
33.870,765.18330000
33.880,765.01370000
33.890,764.85040000
33.900,764.69390000
33.910,764.54440000
33.920,764.40250000
33.930,764.26850000
33.940,764.14260000
33.950,764.02520000
33.960,763.91660000
33.970,763.81700000
33.980,763.72680000
33.990,763.64610000
34.000,763.57510000
34.010,763.51400000
34.020,763.46290000
34.030,763.42190000
34.040,763.39120000
34.050,763.37070000
34.060,763.36040000
34.070,763.36050000
34.080,763.37080000
34.090,763.39130000
34.100,763.42200000
34.110,763.46260000
34.120,763.51320000
34.130,763.57340000
34.140,763.64320000
34.150,763.72230000
34.160,763.81050000
34.170,763.90750000
34.180,764.01310000
34.190,764.12690000
34.200,764.24860000
34.210,764.37790000
34.220,764.51440000
34.230,764.65760000
34.240,764.80740000
34.250,764.96310000
34.260,765.12440000
34.270,765.29080000
34.280,765.46180000
34.290,765.63710000
34.300,765.81620000
34.310,765.99840000
34.320,766.18340000
34.330,766.37060000
34.340,766.55950000
34.350,766.74970000
34.360,766.94060000
34.370,767.13160000
34.380,767.32240000
34.390,767.51230000
34.400,767.70090000
34.410,767.88770000
34.420,768.07220000
34.430,768.25390000
34.440,768.43230000
34.450,768.60690000
34.460,768.77740000
34.470,768.94320000
34.480,769.10400000
34.490,769.25920000
34.500,769.40860000
34.510,769.55170000
34.520,769.68810000
34.530,769.81760000
34.540,769.93980000
34.550,770.05440000
34.560,770.16110000
34.570,770.25960000
34.580,770.34970000
34.590,770.43130000
34.600,770.50400000
34.610,770.56770000
34.620,770.62230000
34.630,770.66770000
34.640,770.70370000
34.650,770.73030000
34.660,770.74740000
34.670,770.75500000
34.680,770.75320000
34.690,770.74190000
34.700,770.72130000
34.710,770.69130000
34.720,770.65210000
34.730,770.60380000
34.740,770.54660000
34.750,770.48070000
34.760,770.40620000
34.770,770.32330000
34.780,770.23240000
34.790,770.13370000
34.800,770.02740000
34.810,769.91390000
34.820,769.79350000
34.830,769.66650000
34.840,769.53330000
34.850,769.39420000
34.860,769.24970000
34.870,769.10020000
34.880,768.94590000
34.890,768.78750000
34.900,768.62520000
34.910,768.45970000
34.920,768.29120000
34.930,768.12030000
34.940,767.94740000
34.950,767.77300000
34.960,767.59760000
34.970,767.42160000
34.980,767.24550000
34.990,767.06980000
35.000,766.89490000
35.010,766.72130000
35.020,766.54950000
35.030,766.38000000
35.040,766.21300000
35.050,766.04920000
35.060,765.88890000
35.070,765.73260000
35.080,765.58060000
35.090,765.43340000
35.100,765.29130000
35.110,765.15470000
35.120,765.02390000
35.130,764.89930000
35.140,764.78120000
35.150,764.66990000
35.160,764.56570000
35.170,764.46870000
35.180,764.37930000
35.190,764.29770000
35.200,764.22410000
35.210,764.15860000
35.220,764.10140000
35.230,764.05270000
35.240,764.01250000
35.250,763.98090000
35.260,763.95810000
35.270,763.94390000
35.280,763.93850000
35.290,763.94180000
35.300,763.95390000
35.310,763.97450000
35.320,764.00380000
35.330,764.04150000
35.340,764.08750000
35.350,764.14180000
35.360,764.20400000
35.370,764.27410000
35.380,764.35190000
35.390,764.43710000
35.400,764.52940000
35.410,764.62860000
35.420,764.73440000
35.430,764.84660000
35.440,764.96470000
35.450,765.08860000
35.460,765.21770000
35.470,765.35180000
35.480,765.49050000
35.490,765.63340000
35.500,765.78010000
35.510,765.93020000
35.520,766.08340000
35.530,766.23910000
35.540,766.39700000
35.550,766.55670000
35.560,766.71760000
35.570,766.87940000
35.580,767.04170000
35.590,767.20390000
35.600,767.36580000
35.610,767.52680000
35.620,767.68640000
35.630,767.84440000
35.640,768.00030000
35.650,768.15360000
35.660,768.30400000
35.670,768.45110000
35.680,768.59450000
35.690,768.73380000
35.700,768.86860000
35.710,768.99870000
35.720,769.12360000
35.730,769.24310000
35.740,769.35680000
35.750,769.46450000
35.760,769.56590000
35.770,769.66070000
35.780,769.74880000
35.790,769.82980000
35.800,769.90370000
35.810,769.97020000
35.820,770.02910000
35.830,770.08030000
35.840,770.12380000
35.850,770.15930000
35.860,770.18690000
35.870,770.20650000
35.880,770.21800000
35.890,770.22150000
35.900,770.21700000
35.910,770.20440000
35.920,770.18380000
35.930,770.15540000
35.940,770.11920000
35.950,770.07540000
35.960,770.02400000
35.970,769.96520000
35.980,769.89920000
35.990,769.82630000
36.000,769.74650000
36.010,769.66020000
36.020,769.56760000
36.030,769.46900000
36.040,769.36450000
36.050,769.25460000
36.060,769.13960000
36.070,769.01970000
36.080,768.89530000
36.090,768.76670000
36.100,768.63430000
36.110,768.49840000
36.120,768.35950000
36.130,768.21790000
36.140,768.07390000
36.150,767.92810000
36.160,767.78070000
36.170,767.63220000
36.180,767.48290000
36.190,767.33330000
36.200,767.18380000
36.210,767.03480000
36.220,766.88660000
36.230,766.73970000
36.240,766.59440000
36.250,766.45120000
36.260,766.31030000
36.270,766.17220000
36.280,766.03730000
36.290,765.90590000
36.300,765.77820000
36.310,765.65480000
36.320,765.53580000
36.330,765.42150000
36.340,765.31240000
36.350,765.20860000
36.360,765.11040000
36.370,765.01810000
36.380,764.93180000
36.390,764.85180000
36.400,764.77840000
36.410,764.71160000
36.420,764.65160000
36.430,764.59860000
36.440,764.55270000
36.450,764.51400000
36.460,764.48260000
36.470,764.45860000
36.480,764.44190000
36.490,764.43270000
36.500,764.43090000
36.510,764.43650000
36.520,764.44940000
36.530,764.46970000
36.540,764.49730000
36.550,764.53200000
36.560,764.57370000
36.570,764.62240000
36.580,764.67780000
36.590,764.73980000
36.600,764.80820000
36.610,764.88290000
36.620,764.96350000
36.630,765.05000000
36.640,765.14190000
36.650,765.23910000
36.660,765.34130000
36.670,765.44820000
36.680,765.55950000
36.690,765.67490000
36.700,765.79410000
36.710,765.91680000
36.720,766.04250000
36.730,766.17110000
36.740,766.30200000
36.750,766.43510000
36.760,766.56980000
36.770,766.70590000
36.780,766.84290000
36.790,766.98050000
36.800,767.11840000
36.810,767.25610000
36.820,767.39340000
36.830,767.52980000
36.840,767.66490000
36.850,767.79850000
36.860,767.93010000
36.870,768.05950000
36.880,768.18620000
36.890,768.31000000
36.900,768.43060000
36.910,768.54750000
36.920,768.66050000
36.930,768.76940000
36.940,768.87380000
36.950,768.97350000
36.960,769.06820000
36.970,769.15770000
36.980,769.24180000
36.990,769.32020000
37.000,769.39280000
37.010,769.45940000
37.020,769.51980000
37.030,769.57390000
37.040,769.62150000
37.050,769.66250000
37.060,769.69700000
37.070,769.72460000
37.080,769.74550000
37.090,769.75960000
37.100,769.76680000
37.110,769.76720000
37.120,769.76080000
37.130,769.74750000
37.140,769.72760000
37.150,769.70100000
37.160,769.66780000
37.170,769.62810000
37.180,769.58210000
37.190,769.52980000
37.200,769.47150000
37.210,769.40740000
37.220,769.33750000
37.230,769.26220000
37.240,769.18160000
37.250,769.09590000
37.260,769.00540000
37.270,768.91040000
37.280,768.81110000
37.290,768.70780000
37.300,768.60070000
37.310,768.49030000
37.320,768.37660000
37.330,768.26020000
37.340,768.14130000
37.350,768.02020000
37.360,767.89730000
37.370,767.77290000
37.380,767.64730000
37.390,767.52090000
37.400,767.39390000
37.410,767.26690000
37.420,767.14000000
37.430,767.01360000
37.440,766.88810000
37.450,766.76380000
37.460,766.64100000
37.470,766.52000000
37.480,766.40120000
37.490,766.28490000
37.500,766.17130000
37.510,766.06090000
37.520,765.95370000
37.530,765.85020000
37.540,765.75070000
37.550,765.65520000
37.560,765.56420000
37.570,765.47780000
37.580,765.39620000
37.590,765.31970000
37.600,765.24840000
37.610,765.18250000
37.620,765.12220000
37.630,765.06760000
37.640,765.01890000
37.650,764.97610000
37.660,764.93940000
37.670,764.90890000
37.680,764.88460000
37.690,764.86650000
37.700,764.85470000
37.710,764.84920000
37.720,764.85000000
37.730,764.85710000
37.740,764.87050000
37.750,764.89010000
37.760,764.91570000
37.770,764.94750000
37.780,764.98510000
37.790,765.02860000
37.800,765.07780000
37.810,765.13260000
37.820,765.19270000
37.830,765.25800000
37.840,765.32840000
37.850,765.40360000
37.860,765.48340000
37.870,765.56760000
37.880,765.65590000
37.890,765.74820000
37.900,765.84410000
37.910,765.94330000
37.920,766.04570000
37.930,766.15090000
37.940,766.25870000
37.950,766.36870000
37.960,766.48060000
37.970,766.59420000
37.980,766.70910000
37.990,766.82500000
38.000,766.94160000
38.010,767.05870000
38.020,767.17580000
38.030,767.29270000
38.040,767.40900000
38.050,767.52450000
38.060,767.63880000
38.070,767.75170000
38.080,767.86290000
38.090,767.97190000
38.100,768.07870000
38.110,768.18280000
38.120,768.28410000
38.130,768.38220000
38.140,768.47690000
38.150,768.56800000
38.160,768.65520000
38.170,768.73840000
38.180,768.81720000
38.190,768.89150000
38.200,768.96110000
38.210,769.02590000
38.220,769.08570000
38.230,769.14030000
38.240,769.18960000
38.250,769.23350000
38.260,769.27180000
38.270,769.30460000
38.280,769.33170000
38.290,769.35300000
38.300,769.36860000
38.310,769.37840000
38.320,769.38240000
38.330,769.38050000
38.340,769.37290000
38.350,769.35950000
38.360,769.34040000
38.370,769.31570000
38.380,769.28540000
38.390,769.24970000
38.400,769.20860000
38.410,769.16230000
38.420,769.11090000
38.430,769.05460000
38.440,768.99350000
38.450,768.92780000
38.460,768.85760000
38.470,768.78330000
38.480,768.70500000
38.490,768.62290000
38.500,768.53720000
38.510,768.44820000
38.520,768.35620000
38.530,768.26130000
38.540,768.16390000
38.550,768.06420000
38.560,767.96240000
38.570,767.85900000
38.580,767.75400000
38.590,767.64790000
38.600,767.54100000
38.610,767.43340000
38.620,767.32550000
38.630,767.21760000
38.640,767.10990000
38.650,767.00280000
38.660,766.89650000
38.670,766.79140000
38.680,766.68760000
38.690,766.58560000
38.700,766.48540000
38.710,766.38750000
38.720,766.29190000
38.730,766.19910000
38.740,766.10930000
38.750,766.02260000
38.760,765.93930000
38.770,765.85960000
38.780,765.78370000
38.790,765.71180000
38.800,765.64410000
38.810,765.58080000
38.820,765.52200000
38.830,765.46780000
38.840,765.41840000
38.850,765.37380000
38.860,765.33430000
38.870,765.29990000
38.880,765.27070000
38.890,765.24670000
38.900,765.22800000
38.910,765.21470000
38.920,765.20670000
38.930,765.20400000
38.940,765.20670000
38.950,765.21480000
38.960,765.22810000
38.970,765.24670000
38.980,765.27040000
38.990,765.29930000
39.000,765.33310000
39.010,765.37190000
39.020,765.41550000
39.030,765.46370000
39.040,765.51650000
39.050,765.57360000
39.060,765.63490000
39.070,765.70030000
39.080,765.76950000
39.090,765.84230000
39.100,765.91860000
39.110,765.99820000
39.120,766.08070000
39.130,766.16610000
39.140,766.25400000
39.150,766.34420000
39.160,766.43650000
39.170,766.53050000
39.180,766.62620000
39.190,766.72310000
39.200,766.82100000
39.210,766.91980000
39.220,767.01900000
39.230,767.11850000
39.240,767.21790000
39.250,767.31700000
39.260,767.41560000
39.270,767.51340000
39.280,767.61010000
39.290,767.70540000
39.300,767.79920000
39.310,767.89110000
39.320,767.98100000
39.330,768.06860000
39.340,768.15360000
39.350,768.23590000
39.360,768.31520000
39.370,768.39140000
39.380,768.46420000
39.390,768.53350000
39.400,768.59900000
39.410,768.66060000
39.420,768.71830000
39.430,768.77170000
39.440,768.82080000
39.450,768.86550000
39.460,768.90570000
39.470,768.94120000
39.480,768.97200000
39.490,768.99810000
39.500,769.01930000
39.510,769.03560000
39.520,769.04690000
39.530,769.05340000
39.540,769.05490000
39.550,769.05150000
39.560,769.04320000
39.570,769.03000000
39.580,769.01200000
39.590,768.98920000
39.600,768.96170000
39.610,768.92970000
39.620,768.89310000
39.630,768.85210000
39.640,768.80690000
39.650,768.75750000
39.660,768.70410000
39.670,768.64690000
39.680,768.58600000
39.690,768.52150000
39.700,768.45380000
39.710,768.38290000
39.720,768.30900000
39.730,768.23250000
39.740,768.15330000
39.750,768.07190000
39.760,767.98840000
39.770,767.90300000
39.780,767.81610000
39.790,767.72770000
39.800,767.63810000
39.810,767.54770000
39.820,767.45660000
39.830,767.36510000
39.840,767.27340000
39.850,767.18180000
39.860,767.09050000
39.870,766.99980000
39.880,766.90990000
39.890,766.82100000
39.900,766.73330000
39.910,766.64720000
39.920,766.56280000
39.930,766.48040000
39.940,766.40010000
39.950,766.32220000
39.960,766.24680000
39.970,766.17420000
39.980,766.10460000
39.990,766.03810000
40.000,765.97490000
40.010,765.91520000
40.020,765.85910000
40.030,765.80670000
40.040,765.75820000
40.050,765.71360000
40.060,765.67320000
40.070,765.63700000
40.080,765.60510000
40.090,765.57750000
40.100,765.55430000
40.110,765.53560000
40.120,765.52150000
40.130,765.51180000
40.140,765.50670000
40.150,765.50620000
40.160,765.51020000
40.170,765.51870000
40.180,765.53170000
40.190,765.54910000
40.200,765.57090000
40.210,765.59700000
40.220,765.62740000
40.230,765.66180000
40.240,765.70030000
40.250,765.74280000
40.260,765.78900000
40.270,765.83890000
40.280,765.89220000
40.290,765.94900000
40.300,766.00900000
40.310,766.07200000
40.320,766.13780000
40.330,766.20640000
40.340,766.27740000
40.350,766.35070000
40.360,766.42620000
40.370,766.50350000
40.380,766.58240000
40.390,766.66290000
40.400,766.74450000
40.410,766.82720000
40.420,766.91070000
40.430,766.99470000
40.440,767.07910000
40.450,767.16360000
40.460,767.24800000
40.470,767.33210000
40.480,767.41560000
40.490,767.49830000
40.500,767.58000000
40.510,767.66050000
40.520,767.73960000
40.530,767.81710000
40.540,767.89270000
40.550,767.96630000
40.560,768.03770000
40.570,768.10670000
40.580,768.17310000
40.590,768.23670000
40.600,768.29740000
40.610,768.35510000
40.620,768.40950000
40.630,768.46060000
40.640,768.50820000
40.650,768.55230000
40.660,768.59260000
40.670,768.62910000
40.680,768.66180000
40.690,768.69050000
40.700,768.71510000
40.710,768.73570000
40.720,768.75210000
40.730,768.76440000
40.740,768.77250000
40.750,768.77640000
40.760,768.77620000
40.770,768.77170000
40.780,768.76310000
40.790,768.75030000
40.800,768.73350000
40.810,768.71270000
40.820,768.68790000
40.830,768.65920000
40.840,768.62670000
40.850,768.59050000
40.860,768.55080000
40.870,768.50750000
40.880,768.46090000
40.890,768.41110000
40.900,768.35830000
40.910,768.30250000
40.920,768.24390000
40.930,768.18270000
40.940,768.11910000
40.950,768.05320000
40.960,767.98530000
40.970,767.91540000
40.980,767.84390000
40.990,767.77080000
41.000,767.69650000
41.010,767.62100000
41.020,767.54470000
41.030,767.46760000
41.040,767.39010000
41.050,767.31230000
41.060,767.23440000
41.070,767.15670000
41.080,767.07930000
41.090,767.00240000
41.100,766.92640000
41.110,766.85120000
41.120,766.77730000
41.130,766.70460000
41.140,766.63360000
41.150,766.56420000
41.160,766.49670000
41.170,766.43140000
41.180,766.36820000
41.190,766.30750000
41.200,766.24930000
41.210,766.19390000
41.220,766.14130000
41.230,766.09170000
41.240,766.04520000
41.250,766.00190000
41.260,765.96200000
41.270,765.92550000
41.280,765.89250000
41.290,765.86300000
41.300,765.83730000
41.310,765.81530000
41.320,765.79700000
41.330,765.78260000
41.340,765.77200000
41.350,765.76520000
41.360,765.76240000
41.370,765.76330000
41.380,765.76820000
41.390,765.77680000
41.400,765.78930000
41.410,765.80550000
41.420,765.82540000
41.430,765.84890000
41.440,765.87600000
41.450,765.90660000
41.460,765.94060000
41.470,765.97780000
41.480,766.01820000
41.490,766.06170000
41.500,766.10820000
41.510,766.15740000
41.520,766.20930000
41.530,766.26380000
41.540,766.32060000
41.550,766.37960000
41.560,766.44070000
41.570,766.50370000
41.580,766.56840000
41.590,766.63460000
41.600,766.70210000
41.610,766.77090000
41.620,766.84060000
41.630,766.91110000
41.640,766.98220000
41.650,767.05370000
41.660,767.12540000
41.670,767.19720000
41.680,767.26880000
41.690,767.34000000
41.700,767.41070000
41.710,767.48070000
41.720,767.54970000
41.730,767.61770000
41.740,767.68440000
41.750,767.74960000
41.760,767.81320000
41.770,767.87500000
41.780,767.93490000
41.790,767.99270000
41.800,768.04820000
41.810,768.10140000
41.820,768.15200000
41.830,768.20000000
41.840,768.24510000
41.850,768.28740000
41.860,768.32680000
