"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
0.9255,0.2,0.4,0.9,5.73538,-7.24867,5.73538,-3.96945,1,5.73538
0.927,0.2,0.4,0.9,5.74021,-7.56513,5.74021,-3.95214,1,5.74021
0.9285,0.2,0.4,0.9,5.74501,-7.8648,5.74501,-3.93482,1,5.74501
0.93,0.2,0.4,0.9,5.74979,-8.14701,5.74979,-3.91748,1,5.74979
0.9315,0.2,0.4,0.9,5.75454,-8.41113,5.75454,-3.90013,1,5.75454
0.933,0.2,0.4,0.9,5.75926,-8.65657,5.75926,-3.88277,1,5.75926
0.9345,0.2,0.4,0.9,5.76395,-8.88279,5.76395,-3.86539,1,5.76395
0.936,0.2,0.4,0.9,5.76862,-9.08929,5.76862,-3.848,1,5.76862
0.9375,0.2,0.4,0.9,5.77325,-9.27561,5.77325,-3.83059,1,5.77325
0.939,0.2,0.4,0.9,5.77786,-9.44134,5.77786,-3.81317,1,5.77786
0.9405,0.2,0.4,0.9,5.78243,-9.5861,5.78243,-3.79574,1,5.78243
0.942,0.2,0.4,0.9,5.78698,-9.70958,5.78698,-3.7783,1,5.78698
0.9435,0.2,0.4,0.9,5.79149,-9.81151,5.79149,-3.76084,1,5.79149
0.945,0.2,0.4,0.9,5.79598,-9.89164,5.79598,-3.74337,1,5.79598
0.9465,0.2,0.4,0.9,5.80043,-9.94982,5.80043,-3.72588,1,5.80043
0.948,0.2,0.4,0.9,5.80485,-9.98591,5.80485,-3.70838,1,5.80485
0.9495,0.2,0.4,0.9,5.80925,-9.99982,5.80925,-3.69087,1,5.80925
0.951,0.2,0.4,0.9,5.81361,-9.99153,5.81361,-3.67334,1,5.81361
0.9525,0.2,0.4,0.9,5.81794,-9.96106,5.81794,-3.65581,1,5.81794
0.954,0.2,0.4,0.9,5.82224,-9.90848,5.82224,-3.63825,1,5.82224
0.9555,0.2,0.4,0.9,5.82651,-9.83389,5.82651,-3.62069,1,5.82651
0.957,0.2,0.4,0.9,5.83075,-9.73747,5.83075,-3.60311,1,5.83075
0.9585,0.2,0.4,0.9,5.83496,-9.61943,5.83496,-3.58552,1,5.83496
0.96,0.2,0.4,0.9,5.83914,-9.48003,5.83914,-3.56792,1,5.83914
0.9615,0.2,0.4,0.9,5.84329,-9.31959,5.84329,-3.55031,1,5.84329
0.963,0.2,0.4,0.9,5.84741,-9.13845,5.84741,-3.53268,1,5.84741
0.9645,0.2,0.4,0.9,5.8515,-8.93702,5.8515,-3.51504,1,5.8515
0.966,0.2,0.4,0.9,5.85557,-8.71575,5.85557,-3.49738,1,5.85557
0.9675,0.2,0.4,0.9,5.8596,-8.47513,5.8596,-3.47972,1,5.8596
0.969,0.2,0.4,0.9,5.86362,-8.21569,5.86362,-3.46204,1,5.86362
0.9705,0.2,0.4,0.9,5.8676,-7.93802,5.8676,-3.44435,1,5.8676
0.972,0.2,0.4,0.9,5.87156,-7.64271,5.87156,-3.42665,1,5.87156
0.9735,0.2,0.4,0.9,5.87549,-7.33044,5.87549,-3.40893,1,5.87549
0.975,0.2,0.4,0.9,5.8794,-7.00189,5.8794,-3.39121,1,5.8794
0.9765,0.2,0.4,0.9,5.88329,-6.6578,5.88329,-3.37347,1,5.88329
0.978,0.2,0.4,0.9,5.88715,-6.29893,5.88715,-3.35572,1,5.88715
0.9795,0.2,0.4,0.9,5.89099,-5.92607,5.89099,-3.33796,1,5.89099
0.981,0.2,0.4,0.9,5.89481,-5.54005,5.89481,-3.32018,1,5.89481
0.9825,0.2,0.4,0.9,5.89862,-5.14173,5.89862,-3.3024,1,5.89862
0.984,0.2,0.4,0.9,5.9024,-4.732,5.9024,-3.2846,1,5.9024
0.9855,0.2,0.4,0.9,5.90616,-4.31176,5.90616,-3.26679,1,5.90616
0.987,0.2,0.4,0.9,5.90991,-3.88195,5.90991,-3.24897,1,5.90991
0.9885,0.2,0.4,0.9,5.91364,-3.44351,5.91364,-3.23113,1,5.91364
0.99,0.2,0.4,0.9,5.91736,-2.99744,5.91736,-3.21329,1,5.91736
0.9915,0.2,0.4,0.9,5.92106,-2.5447,5.92106,-3.19543,1,5.92106
0.993,0.2,0.4,0.9,5.92475,-2.08632,5.92475,-3.17757,1,5.92475
0.9945,0.2,0.4,0.9,5.92842,-1.62331,5.92842,-3.15969,1,5.92842
0.996,0.2,0.4,0.9,5.93209,-1.15669,5.93209,-3.1418,1,5.93209
0.9975,0.2,0.4,0.9,5.93575,-0.687503,5.93575,-3.1239,1,5.93575
0.999,0.2,0.4,0.9,5.9394,-0.21679,5.9394,-3.10599,1,5.9394
1.0005,0.2,0.4,0.9,5.94304,0.254405,5.94304,-3.08806,1,5.94304
1.002,0.2,0.4,0.9,5.94667,0.725034,5.94667,-3.07013,1,5.94667
1.0035,0.2,0.4,0.9,5.9503,1.19405,5.9503,-3.05219,1,5.9503
1.005,0.2,0.4,0.9,5.95393,1.66042,5.95393,-3.03423,1,5.95393
1.0065,0.2,0.4,0.9,5.95755,2.12311,5.95755,-3.01626,1,5.95755
1.008,0.2,0.4,0.9,5.96117,2.58107,5.96117,-2.99829,1,5.96117
1.0095,0.2,0.4,0.9,5.96479,3.03331,5.96479,-2.9803,1,5.96479
1.011,0.2,0.4,0.9,5.96841,3.47881,5.96841,-2.9623,1,5.96841
1.0125,0.2,0.4,0.9,5.97203,3.91659,5.97203,-2.94429,1,5.97203
1.014,0.2,0.4,0.9,5.97565,4.34568,5.97565,-2.92627,1,5.97565
1.0155,0.2,0.4,0.9,5.97927,4.76511,5.97927,-2.90824,1,5.97927
1.017,0.2,0.4,0.9,5.9829,5.17397,5.9829,-2.8902,1,5.9829
1.0185,0.2,0.4,0.9,5.98654,5.57133,5.98654,-2.87215,1,5.98654
1.02,0.2,0.4,0.9,5.99018,5.95633,5.99018,-2.85409,1,5.99018
1.0215,0.2,0.4,0.9,5.99383,6.32811,5.99383,-2.83602,1,5.99383
1.023,0.2,0.4,0.9,5.99748,6.68583,5.99748,-2.81794,1,5.99748
1.0245,0.2,0.4,0.9,6.00115,7.02871,6.00115,-2.79985,1,6.00115
1.026,0.2,0.4,0.9,6.00482,7.35598,6.00482,-2.78175,1,6.00482
1.0275,0.2,0.4,0.9,6.00851,7.66692,6.00851,-2.76364,1,6.00851
1.029,0.2,0.4,0.9,6.0122,7.96084,6.0122,-2.74552,1,6.0122
1.0305,0.2,0.4,0.9,6.01591,8.23709,6.01591,-2.72739,1,6.01591
1.032,0.2,0.4,0.9,6.01963,8.49504,6.01963,-2.70925,1,6.01963
1.0335,0.2,0.4,0.9,6.02336,8.73414,6.02336,-2.6911,1,6.02336
1.035,0.2,0.4,0.9,6.02711,8.95384,6.02711,-2.67294,1,6.02711
1.0365,0.2,0.4,0.9,6.03087,9.15366,6.03087,-2.65477,1,6.03087
1.038,0.2,0.4,0.9,6.03464,9.33316,6.03464,-2.63659,1,6.03464
1.0395,0.2,0.4,0.9,6.03843,9.49194,6.03843,-2.61841,1,6.03843
1.041,0.2,0.4,0.9,6.04224,9.62964,6.04224,-2.60021,1,6.04224
1.0425,0.2,0.4,0.9,6.04606,9.74597,6.04606,-2.58201,1,6.04606
1.044,0.2,0.4,0.9,6.0499,9.84065,6.0499,-2.56379,1,6.0499
1.0455,0.2,0.4,0.9,6.05375,9.91348,6.05375,-2.54557,1,6.05375
1.047,0.2,0.4,0.9,6.05762,9.96431,6.05762,-2.52733,1,6.05762
1.0485,0.2,0.4,0.9,6.06151,9.99301,6.06151,-2.50909,1,6.06151
1.05,0.2,0.4,0.9,6.06541,9.99953,6.06541,-2.49084,1,6.06541
1.0515,0.2,0.4,0.9,6.06933,9.98384,6.06933,-2.47258,1,6.06933
1.053,0.2,0.4,0.9,6.07327,9.94599,6.07327,-2.45431,1,6.07327
1.0545,0.2,0.4,0.9,6.07722,9.88605,6.07722,-2.43603,1,6.07722
1.056,0.2,0.4,0.9,6.08119,9.80416,6.08119,-2.41775,1,6.08119
1.0575,0.2,0.4,0.9,6.08518,9.70051,6.08518,-2.39945,1,6.08518
1.059,0.2,0.4,0.9,6.08919,9.57532,6.08919,-2.38115,1,6.08919
1.0605,0.2,0.4,0.9,6.09321,9.42887,6.09321,-2.36284,1,6.09321
1.062,0.2,0.4,0.9,6.09724,9.26149,6.09724,-2.34452,1,6.09724
1.0635,0.2,0.4,0.9,6.10129,9.07354,6.10129,-2.32619,1,6.10129
1.065,0.2,0.4,0.9,6.10536,8.86545,6.10536,-2.30785,1,6.10536
1.0665,0.2,0.4,0.9,6.10944,8.63767,6.10944,-2.28951,1,6.10944
1.068,0.2,0.4,0.9,6.11354,8.39072,6.11354,-2.27116,1,6.11354
1.0695,0.2,0.4,0.9,6.11765,8.12513,6.11765,-2.25279,1,6.11765
1.071,0.2,0.4,0.9,6.12177,7.84151,6.12177,-2.23443,1,6.12177
1.0725,0.2,0.4,0.9,6.12591,7.54047,6.12591,-2.21605,1,6.12591
1.074,0.2,0.4,0.9,6.13006,7.2227,6.13006,-2.19766,1,6.13006
1.0755,0.2,0.4,0.9,6.13421,6.88889,6.13421,-2.17927,1,6.13421
1.077,0.2,0.4,0.9,6.13838,6.53978,6.13838,-2.16087,1,6.13838
1.0785,0.2,0.4,0.9,6.14256,6.17615,6.14256,-2.14246,1,6.14256
1.08,0.2,0.4,0.9,6.14675,5.79882,6.14675,-2.12405,1,6.14675
1.0815,0.2,0.4,0.9,6.15095,5.4086,6.15095,-2.10562,1,6.15095
1.083,0.2,0.4,0.9,6.15515,5.00638,6.15515,-2.08719,1,6.15515
1.0845,0.2,0.4,0.9,6.15936,4.59304,6.15936,-2.06876,1,6.15936
1.086,0.2,0.4,0.9,6.16358,4.16951,6.16358,-2.05031,1,6.16358
1.0875,0.2,0.4,0.9,6.1678,3.73671,6.1678,-2.03186,1,6.1678
1.089,0.2,0.4,0.9,6.17203,3.29562,6.17203,-2.0134,1,6.17203
1.0905,0.2,0.4,0.9,6.17625,2.84722,6.17625,-1.99493,1,6.17625
1.092,0.2,0.4,0.9,6.18048,2.39249,6.18048,-1.97646,1,6.18048
1.0935,0.2,0.4,0.9,6.18471,1.93245,6.18471,-1.95797,1,6.18471
1.095,0.2,0.4,0.9,6.18894,1.46812,6.18894,-1.93949,1,6.18894
1.0965,0.2,0.4,0.9,6.19317,1.00053,6.19317,-1.92099,1,6.19317
1.098,0.2,0.4,0.9,6.1974,0.530716,6.1974,-1.90249,1,6.1974
1.0995,0.2,0.4,0.9,6.20163,0.0597266,6.20163,-1.88398,1,6.20163
1.101,0.2,0.4,0.9,6.20585,-0.411396,6.20585,-1.86547,1,6.20585
1.1025,0.2,0.4,0.9,6.21006,-0.881605,6.21006,-1.84694,1,6.21006
1.104,0.2,0.4,0.9,6.21427,-1.34986,6.21427,-1.82842,1,6.21427
1.1055,0.2,0.4,0.9,6.21847,-1.81511,6.21847,-1.80988,1,6.21847
1.107,0.2,0.4,0.9,6.22267,-2.27634,6.22267,-1.79134,1,6.22267
1.1085,0.2,0.4,0.9,6.22685,-2.73251,6.22685,-1.77279,1,6.22685
1.11,0.2,0.4,0.9,6.23103,-3.18261,6.23103,-1.75424,1,6.23103
1.1115,0.2,0.4,0.9,6.23519,-3.62565,6.23519,-1.73568,1,6.23519
1.113,0.2,0.4,0.9,6.23934,-4.06064,6.23934,-1.71711,1,6.23934
1.1145,0.2,0.4,0.9,6.24348,-4.48661,6.24348,-1.69854,1,6.24348
1.116,0.2,0.4,0.9,6.2476,-4.90262,6.2476,-1.67996,1,6.2476
1.1175,0.2,0.4,0.9,6.25171,-5.30774,6.25171,-1.66137,1,6.25171
1.119,0.2,0.4,0.9,6.25581,-5.70108,6.25581,-1.64278,1,6.25581
1.1205,0.2,0.4,0.9,6.25988,-6.08177,6.25988,-1.62419,1,6.25988
1.122,0.2,0.4,0.9,6.26394,-6.44895,6.26394,-1.60558,1,6.26394
1.1235,0.2,0.4,0.9,6.26799,-6.80181,6.26799,-1.58698,1,6.26799
1.125,0.2,0.4,0.9,6.27201,-7.13957,6.27201,-1.56836,1,6.27201
1.1265,0.2,0.4,0.9,6.27601,-7.46148,6.27601,-1.54974,1,6.27601
1.128,0.2,0.4,0.9,6.28,-7.76682,6.28,-1.53112,1,6.28
1.1295,0.2,0.4,0.9,6.28396,-8.05492,6.28396,-1.51249,1,6.28396
1.131,0.2,0.4,0.9,6.2879,-8.32513,6.2879,-1.49385,1,6.2879
1.1325,0.2,0.4,0.9,6.29182,-8.57686,6.29182,-1.47521,1,6.29182
1.134,0.2,0.4,0.9,6.29571,-8.80955,6.29571,-1.45657,1,6.29571
1.1355,0.2,0.4,0.9,6.29959,-9.02268,6.29959,-1.43792,1,6.29959
1.137,0.2,0.4,0.9,6.30344,-9.21577,6.30344,-1.41926,1,6.30344
1.1385,0.2,0.4,0.9,6.30726,-9.38841,6.30726,-1.4006,1,6.30726
1.14,0.2,0.4,0.9,6.31106,-9.5402,6.31106,-1.38193,1,6.31106
1.1415,0.2,0.4,0.9,6.31484,-9.6708,6.31484,-1.36326,1,6.31484
1.143,0.2,0.4,0.9,6.31859,-9.77994,6.31859,-1.34459,1,6.31859
1.1445,0.2,0.4,0.9,6.32232,-9.86736,6.32232,-1.32591,1,6.32232
1.146,0.2,0.4,0.9,6.32602,-9.93288,6.32602,-1.30722,1,6.32602
1.1475,0.2,0.4,0.9,6.3297,-9.97634,6.3297,-1.28853,1,6.3297
1.149,0.2,0.4,0.9,6.33335,-9.99765,6.33335,-1.26983,1,6.33335
1.1505,0.2,0.4,0.9,6.33697,-9.99676,6.33697,-1.25114,1,6.33697
1.152,0.2,0.4,0.9,6.34057,-9.97368,6.34057,-1.23243,1,6.34057
1.1535,0.2,0.4,0.9,6.34415,-9.92846,6.34415,-1.21372,1,6.34415
1.155,0.2,0.4,0.9,6.3477,-9.86119,6.3477,-1.19501,1,6.3477
1.1565,0.2,0.4,0.9,6.35122,-9.77202,6.35122,-1.1763,1,6.35122
1.158,0.2,0.4,0.9,6.35472,-9.66116,6.35472,-1.15757,1,6.35472
1.1595,0.2,0.4,0.9,6.3582,-9.52885,6.3582,-1.13885,1,6.3582
1.161,0.2,0.4,0.9,6.36165,-9.37539,6.36165,-1.12012,1,6.36165
1.1625,0.2,0.4,0.9,6.36508,-9.2011,6.36508,-1.10139,1,6.36508
1.164,0.2,0.4,0.9,6.36849,-9.00639,6.36849,-1.08265,1,6.36849
1.1655,0.2,0.4,0.9,6.37187,-8.79168,6.37187,-1.06391,1,6.37187
1.167,0.2,0.4,0.9,6.37523,-8.55746,6.37523,-1.04517,1,6.37523
1.1685,0.2,0.4,0.9,6.37857,-8.30423,6.37857,-1.02642,1,6.37857
1.17,0.2,0.4,0.9,6.38189,-8.03257,6.38189,-1.00767,1,6.38189
1.1715,0.2,0.4,0.9,6.38518,-7.74307,6.38518,-0.98891,1,6.38518
1.173,0.2,0.4,0.9,6.38846,-7.43638,6.38846,-0.970151,1,6.38846
1.1745,0.2,0.4,0.9,6.39172,-7.11317,6.39172,-0.951389,1,6.39172
1.176,0.2,0.4,0.9,6.39496,-6.77418,6.39496,-0.932623,1,6.39496
1.1775,0.2,0.4,0.9,6.39819,-6.42015,6.39819,-0.913854,1,6.39819
1.179,0.2,0.4,0.9,6.40139,-6.05186,6.40139,-0.895082,1,6.40139
1.1805,0.2,0.4,0.9,6.40458,-5.67013,6.40458,-0.876306,1,6.40458
1.182,0.2,0.4,0.9,6.40776,-5.27582,6.40776,-0.857528,1,6.40776
1.1835,0.2,0.4,0.9,6.41092,-4.86979,6.41092,-0.838746,1,6.41092
1.185,0.2,0.4,0.9,6.41407,-4.45295,6.41407,-0.819962,1,6.41407
1.1865,0.2,0.4,0.9,6.41721,-4.02622,6.41721,-0.801174,1,6.41721
1.188,0.2,0.4,0.9,6.42034,-3.59056,6.42034,-0.782384,1,6.42034
1.1895,0.2,0.4,0.9,6.42346,-3.14692,6.42346,-0.763591,1,6.42346
1.191,0.2,0.4,0.9,6.42657,-2.69629,6.42657,-0.744795,1,6.42657
1.1925,0.2,0.4,0.9,6.42967,-2.23968,6.42967,-0.725996,1,6.42967
1.194,0.2,0.4,0.9,6.43276,-1.7781,6.43276,-0.707195,1,6.43276
1.1955,0.2,0.4,0.9,6.43585,-1.31257,6.43585,-0.688392,1,6.43585
1.197,0.2,0.4,0.9,6.43893,-0.844119,6.43893,-0.669585,1,6.43893
1.1985,0.2,0.4,0.9,6.44202,-0.373799,6.44202,-0.650777,1,6.44202
1.2,0.2,0.4,0.9,6.44509,0.0973512,6.44509,-0.631966,1,6.44509
1.2015,0.2,0.4,0.9,6.44817,0.568285,6.44817,-0.613153,1,6.44817
1.203,0.2,0.4,0.9,6.45125,1.03796,6.45125,-0.594338,1,6.45125
1.2045,0.2,0.4,0.9,6.45433,1.50533,6.45433,-0.575521,1,6.45433
1.206,0.2,0.4,0.9,6.45741,1.96935,6.45741,-0.556702,1,6.45741
1.2075,0.2,0.4,0.9,6.46049,2.429,6.46049,-0.53788,1,6.46049
1.209,0.2,0.4,0.9,6.46358,2.88326,6.46358,-0.519057,1,6.46358
1.2105,0.2,0.4,0.9,6.46667,3.33112,6.46667,-0.500232,1,6.46667
1.212,0.2,0.4,0.9,6.46977,3.77159,6.46977,-0.481405,1,6.46977
1.2135,0.2,0.4,0.9,6.47288,4.20367,6.47288,-0.462577,1,6.47288
1.215,0.2,0.4,0.9,6.47599,4.62643,6.47599,-0.443746,1,6.47599
1.2165,0.2,0.4,0.9,6.47912,5.03891,6.47912,-0.424915,1,6.47912
1.218,0.2,0.4,0.9,6.48225,5.44021,6.48225,-0.406081,1,6.48225
1.2195,0.2,0.4,0.9,6.4854,5.82943,6.4854,-0.387247,1,6.4854
1.221,0.2,0.4,0.9,6.48856,6.2057,6.48856,-0.368411,1,6.48856
1.2225,0.2,0.4,0.9,6.49173,6.5682,6.49173,-0.349573,1,6.49173
1.224,0.2,0.4,0.9,6.49492,6.91611,6.49492,-0.330734,1,6.49492
1.2255,0.2,0.4,0.9,6.49812,7.24867,6.49812,-0.311895,1,6.49812
1.227,0.2,0.4,0.9,6.50133,7.56513,6.50133,-0.293054,1,6.50133
1.2285,0.2,0.4,0.9,6.50457,7.8648,6.50457,-0.274212,1,6.50457
1.23,0.2,0.4,0.9,6.50781,8.14701,6.50781,-0.255369,1,6.50781
1.2315,0.2,0.4,0.9,6.51108,8.41113,6.51108,-0.236525,1,6.51108
1.233,0.2,0.4,0.9,6.51437,8.65657,6.51437,-0.21768,1,6.51437
1.2345,0.2,0.4,0.9,6.51767,8.88279,6.51767,-0.198835,1,6.51767
1.236,0.2,0.4,0.9,6.521,9.08929,6.521,-0.179989,1,6.521
1.2375,0.2,0.4,0.9,6.52434,9.27561,6.52434,-0.161142,1,6.52434
1.239,0.2,0.4,0.9,6.52771,9.44134,6.52771,-0.142294,1,6.52771
1.2405,0.2,0.4,0.9,6.53109,9.5861,6.53109,-0.123447,1,6.53109
1.242,0.2,0.4,0.9,6.5345,9.70958,6.5345,-0.104598,1,6.5345
1.2435,0.2,0.4,0.9,6.53793,9.81151,6.53793,-0.0857495,1,6.53793
1.245,0.2,0.4,0.9,6.54138,9.89164,6.54138,-0.0669005,1,6.54138
1.2465,0.2,0.4,0.9,6.54485,9.94982,6.54485,-0.0480513,1,6.54485
1.248,0.2,0.4,0.9,6.54835,9.98591,6.54835,-0.0292019,1,6.54835
1.2495,0.2,0.4,0.9,6.55186,9.99982,6.55186,-0.0103523,1,6.55186
1.251,0.2,0.4,0.9,6.55477,9.99463,6.55477,0.00514593,1,6.55477
1.2525,0.2,0.4,0.9,6.55931,9.957,6.55931,0.0291426,1,6.55931
1.254,0.2,0.4,0.9,6.56289,9.90232,6.56289,0.047992,1,6.56289
1.2555,0.2,0.4,0.9,6.5665,9.82564,6.5665,0.0668413,1,6.5665
1.257,0.2,0.4,0.9,6.57013,9.72715,6.57013,0.0856903,1,6.57013
1.2585,0.2,0.4,0.9,6.57379,9.60706,6.57379,0.104539,1,6.57379
1.26,0.2,0.4,0.9,6.57746,9.46565,6.57746,0.123387,1,6.57746
1.2615,0.2,0.4,0.9,6.58116,9.30321,6.58116,0.142235,1,6.58116
1.263,0.2,0.4,0.9,6.58488,9.12012,6.58488,0.161083,1,6.58488
1.2645,0.2,0.4,0.9,6.58862,8.91679,6.58862,0.179929,1,6.58862
1.266,0.2,0.4,0.9,6.59238,8.69365,6.59238,0.198776,1,6.59238
1.2675,0.2,0.4,0.9,6.59616,8.45122,6.59616,0.217621,1,6.59616
1.269,0.2,0.4,0.9,6.59995,8.19001,6.59995,0.236466,1,6.59995
1.2705,0.2,0.4,0.9,6.60377,7.91063,6.60377,0.25531,1,6.60377
1.272,0.2,0.4,0.9,6.60761,7.61368,6.60761,0.274153,1,6.60761
1.2735,0.2,0.4,0.9,6.61146,7.29983,6.61146,0.292995,1,6.61146
1.275,0.2,0.4,0.9,6.61533,6.96977,6.61533,0.311835,1,6.61533
1.2765,0.2,0.4,0.9,6.61922,6.62424,6.61922,0.330675,1,6.61922
1.278,0.2,0.4,0.9,6.62312,6.26399,6.62312,0.349514,1,6.62312
1.2795,0.2,0.4,0.9,6.62704,5.88984,6.62704,0.368351,1,6.62704
1.281,0.2,0.4,0.9,6.63097,5.50262,6.63097,0.387187,1,6.63097
1.2825,0.2,0.4,0.9,6.63492,5.10317,6.63492,0.406022,1,6.63492
1.284,0.2,0.4,0.9,6.63888,4.6924,6.63888,0.424855,1,6.63888
1.2855,0.2,0.4,0.9,6.64285,4.27121,6.64285,0.443687,1,6.64285
1.287,0.2,0.4,0.9,6.64683,3.84053,6.64683,0.462517,1,6.64683
1.2885,0.2,0.4,0.9,6.65082,3.40133,6.65082,0.481346,1,6.65082
1.29,0.2,0.4,0.9,6.65482,2.95457,6.65482,0.500173,1,6.65482
1.2915,0.2,0.4,0.9,6.65882,2.50126,6.65882,0.518998,1,6.65882
1.293,0.2,0.4,0.9,6.66283,2.04239,6.66283,0.537821,1,6.66283
1.2945,0.2,0.4,0.9,6.66685,1.57899,6.66685,0.556642,1,6.66685
1.296,0.2,0.4,0.9,6.67088,1.11208,6.67088,0.575462,1,6.67088
1.2975,0.2,0.4,0.9,6.6749,0.642705,6.6749,0.594279,1,6.6749
1.299,0.2,0.4,0.9,6.67893,0.171901,6.67893,0.613094,1,6.67893
1.3005,0.2,0.4,0.9,6.68297,-0.299285,6.68297,0.631907,1,6.68297
1.302,0.2,0.4,0.9,6.687,-0.769806,6.687,0.650718,1,6.687
1.3035,0.2,0.4,0.9,6.69103,-1.23862,6.69103,0.669526,1,6.69103
1.305,0.2,0.4,0.9,6.69506,-1.70468,6.69506,0.688332,1,6.69506
1.3065,0.2,0.4,0.9,6.69909,-2.16696,6.69909,0.707136,1,6.69909
1.308,0.2,0.4,0.9,6.70312,-2.62442,6.70312,0.725937,1,6.70312
1.3095,0.2,0.4,0.9,6.70714,-3.07606,6.70714,0.744736,1,6.70714
1.311,0.2,0.4,0.9,6.71115,-3.52087,6.71115,0.763532,1,6.71115
1.3125,0.2,0.4,0.9,6.71516,-3.95786,6.71516,0.782325,1,6.71516
1.314,0.2,0.4,0.9,6.71917,-4.38607,6.71917,0.801115,1,6.71917
1.3155,0.2,0.4,0.9,6.72316,-4.80454,6.72316,0.819903,1,6.72316
1.317,0.2,0.4,0.9,6.72715,-5.21234,6.72715,0.838687,1,6.72715
1.3185,0.2,0.4,0.9,6.73112,-5.60856,6.73112,0.857469,1,6.73112
1.32,0.2,0.4,0.9,6.73509,-5.99234,6.73509,0.876247,1,6.73509
1.3215,0.2,0.4,0.9,6.73904,-6.36281,6.73904,0.895023,1,6.73904
1.323,0.2,0.4,0.9,6.74298,-6.71915,6.74298,0.913795,1,6.74298
1.3245,0.2,0.4,0.9,6.74691,-7.06057,6.74691,0.932564,1,6.74691
1.326,0.2,0.4,0.9,6.75083,-7.38632,6.75083,0.95133,1,6.75083
1.3275,0.2,0.4,0.9,6.75473,-7.69567,6.75473,0.970092,1,6.75473
1.329,0.2,0.4,0.9,6.75861,-7.98793,6.75861,0.988851,1,6.75861
1.3305,0.2,0.4,0.9,6.76248,-8.26246,6.76248,1.00761,1,6.76248
1.332,0.2,0.4,0.9,6.76633,-8.51864,6.76633,1.02636,1,6.76633
1.3335,0.2,0.4,0.9,6.77017,-8.75591,6.77017,1.04511,1,6.77017
1.335,0.2,0.4,0.9,6.77399,-8.97374,6.77399,1.06385,1,6.77399
1.3365,0.2,0.4,0.9,6.77779,-9.17165,6.77779,1.08259,1,6.77779
1.338,0.2,0.4,0.9,6.78157,-9.34919,6.78157,1.10133,1,6.78157
1.3395,0.2,0.4,0.9,6.78533,-9.50597,6.78533,1.12006,1,6.78533
1.341,0.2,0.4,0.9,6.78908,-9.64165,6.78908,1.13879,1,6.78908
1.3425,0.2,0.4,0.9,6.79281,-9.75592,6.79281,1.15752,1,6.79281
1.344,0.2,0.4,0.9,6.79651,-9.84853,6.79651,1.17624,1,6.79651
1.3455,0.2,0.4,0.9,6.8002,-9.91928,6.8002,1.19495,1,6.8002
1.347,0.2,0.4,0.9,6.80387,-9.968,6.80387,1.21367,1,6.80387
1.3485,0.2,0.4,0.9,6.80751,-9.99459,6.80751,1.23237,1,6.80751
1.35,0.2,0.4,0.9,6.81114,-9.99899,6.81114,1.25108,1,6.81114
1.3515,0.2,0.4,0.9,6.81475,-9.98119,6.81475,1.26978,1,6.81475
1.353,0.2,0.4,0.9,6.81834,-9.94123,6.81834,1.28847,1,6.81834
1.3545,0.2,0.4,0.9,6.82191,-9.87919,6.82191,1.30716,1,6.82191
1.356,0.2,0.4,0.9,6.82546,-9.79522,6.82546,1.32585,1,6.82546
1.3575,0.2,0.4,0.9,6.82899,-9.68951,6.82899,1.34453,1,6.82899
1.359,0.2,0.4,0.9,6.8325,-9.56228,6.8325,1.3632,1,6.8325
1.3605,0.2,0.4,0.9,6.836,-9.41382,6.836,1.38187,1,6.836
1.362,0.2,0.4,0.9,6.83947,-9.24446,6.83947,1.40054,1,6.83947
1.3635,0.2,0.4,0.9,6.84293,-9.05457,6.84293,1.4192,1,6.84293
1.365,0.2,0.4,0.9,6.84637,-8.84459,6.84637,1.43786,1,6.84637
1.3665,0.2,0.4,0.9,6.8498,-8.61496,6.8498,1.45651,1,6.8498
1.368,0.2,0.4,0.9,6.8532,-8.36621,6.8532,1.47516,1,6.8532
1.3695,0.2,0.4,0.9,6.8566,-8.09888,6.8566,1.4938,1,6.8566
1.371,0.2,0.4,0.9,6.85998,-7.81357,6.85998,1.51243,1,6.85998
1.3725,0.2,0.4,0.9,6.86334,-7.51091,6.86334,1.53106,1,6.86334
1.374,0.2,0.4,0.9,6.86669,-7.19158,6.86669,1.54969,1,6.86669
1.3755,0.2,0.4,0.9,6.87003,-6.85627,6.87003,1.56831,1,6.87003
1.377,0.2,0.4,0.9,6.87335,-6.50575,6.87335,1.58692,1,6.87335
1.3785,0.2,0.4,0.9,6.87667,-6.14078,6.87667,1.60553,1,6.87667
1.38,0.2,0.4,0.9,6.87997,-5.76218,6.87997,1.62413,1,6.87997
1.3815,0.2,0.4,0.9,6.88327,-5.37078,6.88327,1.64272,1,6.88327
1.383,0.2,0.4,0.9,6.88655,-4.96746,6.88655,1.66132,1,6.88655
1.3845,0.2,0.4,0.9,6.88983,-4.55311,6.88983,1.6799,1,6.88983
1.386,0.2,0.4,0.9,6.89311,-4.12865,6.89311,1.69848,1,6.89311
1.3875,0.2,0.4,0.9,6.89637,-3.69503,6.89637,1.71705,1,6.89637
1.389,0.2,0.4,0.9,6.89964,-3.2532,6.89964,1.73562,1,6.89964
1.3905,0.2,0.4,0.9,6.90289,-2.80415,6.90289,1.75418,1,6.90289
