"time","'tempc@tpf_0st_0chamber'","'press@tpf_0st_0chamber'","'out2@division'","'tau@tpf_0st_0chamber'","'dm2@tpf_0pump'","'torque@expseu_0'"
21.9,144.59,4.1008,0.273416,28.3416,0,-29.1661
22,144.59,4.1008,0.273416,28.3416,0,-29.1661
22,145.002,4.14764,0.273494,28.3494,0,-29.7117
22.1,145.002,4.14764,0.273494,28.3494,0,-29.7117
22.1,145.408,4.19431,0.27357,28.357,0,-30.2579
22.2,145.408,4.19431,0.27357,28.357,0,-30.2579
22.2,145.809,4.24071,0.273644,28.3644,0,-30.8034
22.3,145.809,4.24071,0.273644,28.3644,0,-30.8034
22.3,146.204,4.2868,0.273716,28.3716,0,-31.3482
22.4,146.204,4.2868,0.273716,28.3716,0,-31.3482
22.4,146.592,4.33259,0.273786,28.3786,0,-31.8921
22.5,146.592,4.33259,0.273786,28.3786,0,-31.8921
22.5,146.975,4.37804,0.273854,28.3854,0,-32.4347
22.6,146.975,4.37804,0.273854,28.3854,0,-32.4347
22.6,147.351,4.42314,0.273919,28.3919,0,-32.9758
22.7,147.351,4.42314,0.273919,28.3919,0,-32.9758
22.7,147.721,4.46789,0.273983,28.3983,0,-33.515
22.8,147.721,4.46789,0.273983,28.3983,0,-33.515
22.8,148.086,4.51225,0.274044,28.4044,0,-34.0522
22.9,148.086,4.51225,0.274044,28.4044,0,-34.0522
22.9,148.444,4.55622,0.274104,28.4104,0,-34.5871
23,148.444,4.55622,0.274104,28.4104,0,-34.5871
23,148.796,4.59978,0.274161,28.4161,0,-35.1194
23.1,148.796,4.59978,0.274161,28.4161,0,-35.1194
23.1,149.142,4.64292,0.274216,28.4216,0,-35.6489
23.2,149.142,4.64292,0.274216,28.4216,0,-35.6489
23.2,149.481,4.68552,0.274268,28.4268,0,-36.174
23.3,149.481,4.68552,0.274268,28.4268,0,-36.174
23.3,149.814,4.72759,0.274318,28.4318,0,-36.6948
23.4,149.814,4.72759,0.274318,28.4318,0,-36.6948
23.4,150.14,4.76909,0.274366,28.4366,0,-37.2113
23.5,150.14,4.76909,0.274366,28.4366,0,-37.2113
23.5,150.459,4.81001,0.274411,28.4411,0,-37.723
23.6,150.459,4.81001,0.274411,28.4411,0,-37.723
23.6,150.771,4.85033,0.274454,28.4454,0,-38.2296
23.7,150.771,4.85033,0.274454,28.4454,0,-38.2296
23.7,151.077,4.89004,0.274494,28.4494,0,-38.731
23.8,151.077,4.89004,0.274494,28.4494,0,-38.731
23.8,151.375,4.92913,0.274532,28.4532,0,-39.2268
23.9,151.375,4.92913,0.274532,28.4532,0,-39.2268
23.9,151.667,4.96757,0.274567,28.4567,0,-39.7168
24,151.667,4.96757,0.274567,28.4567,0,-39.7168
24,151.953,5.00536,0.274599,28.4599,0,-40.2007
24.1,151.953,5.00536,0.274599,28.4599,0,-40.2007
24.1,152.231,5.04247,0.274629,28.4629,0,-40.6783
24.2,152.231,5.04247,0.274629,28.4629,0,-40.6783
24.2,152.502,5.07884,0.274657,28.4657,0,-41.1482
24.3,152.502,5.07884,0.274657,28.4657,0,-41.1482
24.3,152.767,5.11445,0.274681,28.4681,0,-41.6107
24.4,152.767,5.11445,0.274681,28.4681,0,-41.6107
24.4,153.024,5.14928,0.274703,28.4703,0,-42.0656
24.5,153.024,5.14928,0.274703,28.4703,0,-42.0656
24.5,153.273,5.18333,0.274722,28.4722,0,-42.5127
24.6,153.273,5.18333,0.274722,28.4722,0,-42.5127
24.6,153.516,5.21658,0.274739,28.4739,0,-42.9516
24.7,153.516,5.21658,0.274739,28.4739,0,-42.9516
24.7,153.752,5.24901,0.274752,28.4752,0,-43.3822
24.8,153.752,5.24901,0.274752,28.4752,0,-43.3822
24.8,153.98,5.28061,0.274763,28.4763,0,-43.8043
24.9,153.98,5.28061,0.274763,28.4763,0,-43.8043
24.9,154.201,5.31138,0.274771,28.4771,0,-44.2175
25,154.201,5.31138,0.274771,28.4771,0,-44.2175
25,154.415,5.34128,0.274777,28.4777,0,-44.6217
25.1,154.415,5.34128,0.274777,28.4777,0,-44.6217
25.1,154.622,5.37032,0.274779,28.4779,0,-45.0167
25.2,154.622,5.37032,0.274779,28.4779,0,-45.0167
25.2,154.822,5.39847,0.274779,28.4779,0,-45.4015
25.3,154.822,5.39847,0.274779,28.4779,0,-45.4015
25.3,155.015,5.42572,0.274776,28.4776,0,-45.7766
25.4,155.015,5.42572,0.274776,28.4776,0,-45.7766
25.4,155.2,5.45205,0.27477,28.477,0,-46.1418
25.5,155.2,5.45205,0.27477,28.477,0,-46.1418
25.5,155.379,5.47746,0.274761,28.4761,0,-46.4968
25.6,155.379,5.47746,0.274761,28.4761,0,-46.4968
25.6,155.55,5.50194,0.274749,28.4749,0,-46.8414
25.7,155.55,5.50194,0.274749,28.4749,0,-46.8414
25.7,155.714,5.52548,0.274735,28.4735,0,-47.1756
25.8,155.714,5.52548,0.274735,28.4735,0,-47.1756
25.8,155.87,5.54806,0.274718,28.4718,0,-47.4991
25.9,155.87,5.54806,0.274718,28.4718,0,-47.4991
25.9,156.02,5.56968,0.274697,28.4697,0,-47.8119
26,156.02,5.56968,0.274697,28.4697,0,-47.8119
26,156.163,5.59033,0.274674,28.4674,0,-48.1136
26.1,156.163,5.59033,0.274674,28.4674,0,-48.1136
26.1,156.298,5.61001,0.274649,28.4649,0,-48.4042
26.2,156.298,5.61001,0.274649,28.4649,0,-48.4042
26.2,156.426,5.62874,0.27462,28.462,0,-48.6836
26.3,156.426,5.62874,0.27462,28.462,0,-48.6836
26.3,156.548,5.64651,0.274588,28.4588,0,-48.9518
26.4,156.548,5.64651,0.274588,28.4588,0,-48.9518
26.4,156.663,5.66331,0.274554,28.4554,0,-49.209
26.5,156.663,5.66331,0.274554,28.4554,0,-49.209
26.5,156.771,5.67915,0.274517,28.4517,0,-49.4549
26.6,156.771,5.67915,0.274517,28.4517,0,-49.4549
26.6,156.872,5.69402,0.274477,28.4477,0,-49.6894
26.7,156.872,5.69402,0.274477,28.4477,0,-49.6894
26.7,156.966,5.70791,0.274435,28.4435,0,-49.9125
26.8,156.966,5.70791,0.274435,28.4435,0,-49.9125
26.8,157.053,5.72082,0.274389,28.4389,0,-50.1241
26.9,157.053,5.72082,0.274389,28.4389,0,-50.1241
26.9,157.134,5.73274,0.274341,28.4341,0,-50.3241
27,157.134,5.73274,0.274341,28.4341,0,-50.3241
27,157.208,5.74367,0.27429,28.429,0,-50.5124
27.1,157.208,5.74367,0.27429,28.429,0,-50.5124
27.1,157.274,5.75361,0.274237,28.4237,0,-50.689
27.2,157.274,5.75361,0.274237,28.4237,0,-50.689
27.2,157.335,5.76263,0.274181,28.4181,0,-50.8544
27.3,157.335,5.76263,0.274181,28.4181,0,-50.8544
27.3,157.39,5.77073,0.274122,28.4122,0,-51.0088
27.4,157.39,5.77073,0.274122,28.4122,0,-51.0088
27.4,157.438,5.77791,0.274061,28.4061,0,-51.1521
27.5,157.438,5.77791,0.274061,28.4061,0,-51.1521
27.5,157.48,5.78416,0.273997,28.3997,0,-51.2843
27.6,157.48,5.78416,0.273997,28.3997,0,-51.2843
27.6,157.515,5.78949,0.27393,28.393,0,-51.4053
27.7,157.515,5.78949,0.27393,28.393,0,-51.4053
27.7,157.545,5.7939,0.273861,28.3862,0,-51.5151
27.8,157.545,5.7939,0.273861,28.3862,0,-51.5151
27.8,157.568,5.79738,0.27379,28.379,0,-51.6138
27.9,157.568,5.79738,0.27379,28.379,0,-51.6138
27.9,157.585,5.79994,0.273716,28.3716,0,-51.7013
28,157.585,5.79994,0.273716,28.3716,0,-51.7013
28,157.596,5.80158,0.27364,28.364,0,-51.7776
28.1,157.596,5.80158,0.27364,28.364,0,-51.7776
28.1,157.601,5.8023,0.273561,28.3561,0,-51.8427
28.2,157.601,5.8023,0.273561,28.3561,0,-51.8427
28.2,157.6,5.8022,0.27348,28.348,0,-51.8981
28.3,157.6,5.8022,0.27348,28.348,0,-51.8981
28.3,157.594,5.80128,0.273396,28.3396,0,-51.9435
28.4,157.594,5.80128,0.273396,28.3396,0,-51.9435
28.4,157.583,5.79956,0.273311,28.3311,0,-51.9789
28.5,157.583,5.79956,0.273311,28.3311,0,-51.9789
28.5,157.566,5.79702,0.273223,28.3223,0,-52.0042
28.6,157.566,5.79702,0.273223,28.3223,0,-52.0042
28.6,157.543,5.79368,0.273133,28.3133,0,-52.0197
28.7,157.543,5.79368,0.273133,28.3133,0,-52.0197
28.7,157.516,5.78953,0.273041,28.3041,0,-52.0252
28.8,157.516,5.78953,0.273041,28.3041,0,-52.0252
28.8,157.483,5.78458,0.272946,28.2946,0,-52.0208
28.9,157.483,5.78458,0.272946,28.2946,0,-52.0208
28.9,157.444,5.77884,0.27285,28.285,0,-52.0067
29,157.444,5.77884,0.27285,28.285,0,-52.0067
29,157.4,5.77231,0.272751,28.2751,0,-51.9827
29.1,157.4,5.77231,0.272751,28.2751,0,-51.9827
29.1,157.351,5.76499,0.272651,28.2651,0,-51.949
29.2,157.351,5.76499,0.272651,28.2651,0,-51.949
29.2,157.297,5.75701,0.272548,28.2548,0,-51.9078
29.3,157.297,5.75701,0.272548,28.2548,0,-51.9078
29.3,157.239,5.74836,0.272444,28.2444,0,-51.8583
29.4,157.239,5.74836,0.272444,28.2444,0,-51.8583
29.4,157.176,5.73905,0.272338,28.2338,0,-51.8005
29.5,157.176,5.73905,0.272338,28.2338,0,-51.8005
29.5,157.109,5.72908,0.27223,28.223,0,-51.7345
29.6,157.109,5.72908,0.27223,28.223,0,-51.7345
29.6,157.037,5.71847,0.27212,28.212,0,-51.6604
29.7,157.037,5.71847,0.27212,28.212,0,-51.6604
29.7,156.961,5.70722,0.272009,28.2009,0,-51.578
29.8,156.961,5.70722,0.272009,28.2009,0,-51.578
29.8,156.88,5.69532,0.271895,28.1895,0,-51.4871
29.9,156.88,5.69532,0.271895,28.1895,0,-51.4871
29.9,156.795,5.6828,0.271781,28.1781,0,-51.3883
30,156.795,5.6828,0.271781,28.1781,0,-51.3883
30,156.706,5.66965,0.271664,28.1664,0,-51.2818
30.1,156.706,5.66965,0.271664,28.1664,0,-51.2818
30.1,156.612,5.65588,0.271546,28.1546,0,-51.1675
30.2,156.612,5.65588,0.271546,28.1546,0,-51.1675
30.2,156.514,5.64161,0.271426,28.1426,0,-51.0483
30.3,156.514,5.64161,0.271426,28.1426,0,-51.0483
30.3,156.413,5.62684,0.271305,28.1305,0,-50.9228
30.4,156.413,5.62684,0.271305,28.1305,0,-50.9228
30.4,156.309,5.61158,0.271183,28.1183,0,-50.7912
30.5,156.309,5.61158,0.271183,28.1183,0,-50.7912
30.5,156.2,5.59584,0.271059,28.1059,0,-50.6534
30.6,156.2,5.59584,0.271059,28.1059,0,-50.6534
30.6,156.089,5.57961,0.270934,28.0934,0,-50.5096
30.7,156.089,5.57961,0.270934,28.0934,0,-50.5096
30.7,155.973,5.56292,0.270808,28.0808,0,-50.3599
30.8,155.973,5.56292,0.270808,28.0808,0,-50.3599
30.8,155.854,5.54575,0.27068,28.068,0,-50.2042
30.9,155.854,5.54575,0.27068,28.068,0,-50.2042
30.9,155.732,5.52813,0.270551,28.0551,0,-50.0428
31,155.732,5.52813,0.270551,28.0551,0,-50.0428
31,155.606,5.51005,0.270421,28.0421,0,-49.8756
31.1,155.606,5.51005,0.270421,28.0421,0,-49.8756
31.1,155.477,5.49152,0.27029,28.029,0,-49.7028
31.2,155.477,5.49152,0.27029,28.029,0,-49.7028
31.2,155.345,5.47264,0.270157,28.0157,0,-49.5273
31.3,155.345,5.47264,0.270157,28.0157,0,-49.5273
31.3,155.21,5.45344,0.270024,28.0024,0,-49.3475
31.4,155.21,5.45344,0.270024,28.0024,0,-49.3475
31.4,155.073,5.4339,0.26989,27.989,0,-49.1635
31.5,155.073,5.4339,0.26989,27.989,0,-49.1635
31.5,154.932,5.41404,0.269754,27.9754,0,-48.9754
31.6,154.932,5.41404,0.269754,27.9754,0,-48.9754
31.6,154.79,5.39385,0.269618,27.9618,0,-48.7831
31.7,154.79,5.39385,0.269618,27.9618,0,-48.7831
31.7,154.644,5.37336,0.269481,27.9481,0,-48.5869
31.8,154.644,5.37336,0.269481,27.9481,0,-48.5869
31.8,154.496,5.35255,0.269343,27.9343,0,-48.3866
31.9,154.496,5.35255,0.269343,27.9343,0,-48.3866
31.9,154.345,5.33144,0.269205,27.9205,0,-48.1825
32,154.345,5.33144,0.269205,27.9205,0,-48.1825
32,154.192,5.31003,0.269065,27.9065,0,-47.9745
32.1,154.192,5.31003,0.269065,27.9065,0,-47.9745
32.1,154.036,5.28832,0.268925,27.8925,0,-47.7628
32.2,154.036,5.28832,0.268925,27.8925,0,-47.7628
32.2,153.879,5.26666,0.268784,27.8784,0,-47.5544
32.3,153.879,5.26666,0.268784,27.8784,0,-47.5544
32.3,153.723,5.24504,0.268644,27.8644,0,-47.3462
32.4,153.723,5.24504,0.268644,27.8644,0,-47.3462
32.4,153.566,5.22347,0.268503,27.8503,0,-47.1382
32.5,153.566,5.22347,0.268503,27.8503,0,-47.1382
32.5,153.409,5.20194,0.268362,27.8362,0,-46.9304
32.6,153.409,5.20194,0.268362,27.8362,0,-46.9304
32.6,153.252,5.18047,0.268221,27.8221,0,-46.7229
32.7,153.252,5.18047,0.268221,27.8221,0,-46.7229
32.7,153.095,5.15904,0.26808,27.808,0,-46.5156
32.8,153.095,5.15904,0.26808,27.808,0,-46.5156
32.8,152.938,5.13766,0.267939,27.7939,0,-46.3085
32.9,152.938,5.13766,0.267939,27.7939,0,-46.3085
32.9,152.781,5.11633,0.267797,27.7797,0,-46.1017
33,152.781,5.11633,0.267797,27.7797,0,-46.1017
33,152.623,5.09506,0.267656,27.7656,0,-45.8952
33.1,152.623,5.09506,0.267656,27.7656,0,-45.8952
33.1,152.465,5.07383,0.267514,27.7514,0,-45.6889
33.2,152.465,5.07383,0.267514,27.7514,0,-45.6889
33.2,152.319,5.05423,0.267376,27.7376,0,-45.5126
33.3,152.319,5.05423,0.267376,27.7376,0,-45.5126
33.3,152.184,5.03623,0.267241,27.7241,0,-45.3532
33.4,152.184,5.03623,0.267241,27.7241,0,-45.3532
33.4,152.061,5.01982,0.267108,27.7108,0,-45.2115
33.5,152.061,5.01982,0.267108,27.7108,0,-45.2115
33.5,151.95,5.00499,0.266979,27.6979,0,-45.0874
33.6,151.95,5.00499,0.266979,27.6979,0,-45.0874
33.6,151.85,4.99172,0.266853,27.6853,0,-44.9809
33.7,151.85,4.99172,0.266853,27.6853,0,-44.9809
33.7,151.761,4.97999,0.266729,27.6729,0,-44.8919
33.8,151.761,4.97999,0.266729,27.6729,0,-44.8919
33.8,151.684,4.9698,0.266608,27.6608,0,-44.8201
33.9,151.684,4.9698,0.266608,27.6608,0,-44.8201
33.9,151.619,4.96112,0.266491,27.6491,0,-44.7654
34,151.619,4.96112,0.266491,27.6491,0,-44.7654
34,151.564,4.95396,0.266375,27.6375,0,-44.7279
34.1,151.564,4.95396,0.266375,27.6375,0,-44.7279
34.1,151.521,4.94829,0.266263,27.6263,0,-44.7073
34.2,151.521,4.94829,0.266263,27.6263,0,-44.7073
34.2,151.496,4.94494,0.266155,27.6155,0,-44.7251
34.3,151.496,4.94494,0.266155,27.6155,0,-44.7251
34.3,151.488,4.9439,0.266052,27.6052,0,-44.7694
34.4,151.488,4.9439,0.266052,27.6052,0,-44.7694
34.4,151.497,4.94517,0.265953,27.5953,0,-44.84
34.5,151.497,4.94517,0.265953,27.5953,0,-44.84
34.5,151.525,4.94873,0.265858,27.5858,0,-44.937
34.6,151.525,4.94873,0.265858,27.5858,0,-44.937
34.6,151.569,4.95459,0.265768,27.5768,0,-45.0604
34.7,151.569,4.95459,0.265768,27.5768,0,-45.0604
34.7,151.631,4.96273,0.265682,27.5682,0,-45.2101
34.8,151.631,4.96273,0.265682,27.5682,0,-45.2101
34.8,151.71,4.97317,0.2656,27.56,0,-45.3864
34.9,151.71,4.97317,0.2656,27.56,0,-45.3864
34.9,151.806,4.98591,0.265523,27.5523,0,-45.5894
35,151.806,4.98591,0.265523,27.5523,0,-45.5894
35,151.919,5.00095,0.265449,27.5449,0,-45.8192
35.1,151.919,5.00095,0.265449,27.5449,0,-45.8192
35.1,152.05,5.01829,0.26538,27.538,0,-46.076
35.2,152.05,5.01829,0.26538,27.538,0,-46.076
35.2,152.199,5.03813,0.265315,27.5315,0,-46.3717
35.3,152.199,5.03813,0.265315,27.5315,0,-46.3717
35.3,152.366,5.06047,0.265255,27.5255,0,-46.6972
35.4,152.366,5.06047,0.265255,27.5255,0,-46.6972
35.4,152.551,5.08535,0.265199,27.5199,0,-47.0528
35.5,152.551,5.08535,0.265199,27.5199,0,-47.0528
35.5,152.754,5.11276,0.265148,27.5148,0,-47.4389
35.6,152.754,5.11276,0.265148,27.5148,0,-47.4389
35.6,152.975,5.14275,0.265101,27.5101,0,-47.8558
35.7,152.975,5.14275,0.265101,27.5101,0,-47.8558
35.7,153.215,5.17533,0.265058,27.5058,0,-48.304
35.8,153.215,5.17533,0.265058,27.5058,0,-48.304
35.8,153.472,5.21054,0.26502,27.502,0,-48.7841
35.9,153.472,5.21054,0.26502,27.502,0,-48.7841
35.9,153.747,5.24839,0.264986,27.4986,0,-49.2965
36,153.747,5.24839,0.264986,27.4986,0,-49.2965
36,154.04,5.28894,0.264956,27.4956,0,-49.8419
36.1,154.04,5.28894,0.264956,27.4956,0,-49.8419
36.1,154.351,5.33221,0.264931,27.4931,0,-50.4209
36.2,154.351,5.33221,0.264931,27.4931,0,-50.4209
36.2,154.667,5.37661,0.264906,27.4906,0,-51.014
36.3,154.667,5.37661,0.264906,27.4906,0,-51.014
36.3,154.99,5.42214,0.264883,27.4883,0,-51.6231
36.4,154.99,5.42214,0.264883,27.4883,0,-51.6231
36.4,155.318,5.46882,0.264862,27.4862,0,-52.248
36.5,155.318,5.46882,0.264862,27.4862,0,-52.248
36.5,155.652,5.51668,0.264841,27.4841,0,-52.8889
36.6,155.652,5.51668,0.264841,27.4841,0,-52.8889
36.6,155.993,5.56573,0.264822,27.4822,0,-53.5459
36.7,155.993,5.56573,0.264822,27.4822,0,-53.5459
36.7,156.339,5.61597,0.264805,27.4805,0,-54.2194
36.8,156.339,5.61597,0.264805,27.4805,0,-54.2194
36.8,156.691,5.66745,0.264788,27.4788,0,-54.9094
36.9,156.691,5.66745,0.264788,27.4788,0,-54.9094
36.9,157.049,5.72016,0.264773,27.4773,0,-55.6165
37,157.049,5.72016,0.264773,27.4773,0,-55.6165
37,157.412,5.77413,0.264759,27.4759,0,-56.3407
37.1,157.412,5.77413,0.264759,27.4759,0,-56.3407
37.1,157.782,5.82938,0.264746,27.4746,0,-57.0826
37.2,157.782,5.82938,0.264746,27.4746,0,-57.0826
37.2,158.149,5.88467,0.264733,27.4733,0,-57.8214
37.3,158.149,5.88467,0.264733,27.4733,0,-57.8214
37.3,158.513,5.94001,0.264718,27.4718,0,-58.5632
37.4,158.513,5.94001,0.264718,27.4718,0,-58.5632
37.4,158.876,5.99539,0.264702,27.4702,0,-59.3079
37.5,158.876,5.99539,0.264702,27.4702,0,-59.3079
37.5,159.235,6.0508,0.264686,27.4686,0,-60.0552
37.6,159.235,6.0508,0.264686,27.4686,0,-60.0552
37.6,159.592,6.10624,0.264668,27.4668,0,-60.805
37.7,159.592,6.10624,0.264668,27.4668,0,-60.805
37.7,159.947,6.16171,0.26465,27.465,0,-61.5573
37.8,159.947,6.16171,0.26465,27.465,0,-61.5573
37.8,160.3,6.2172,0.264631,27.4631,0,-62.3118
37.9,160.3,6.2172,0.264631,27.4631,0,-62.3118
37.9,160.65,6.27272,0.26461,27.461,0,-63.0685
38,160.65,6.27272,0.26461,27.461,0,-63.0685
38,160.998,6.32825,0.264589,27.4589,0,-63.8274
38.1,160.998,6.32825,0.264589,27.4589,0,-63.8274
38.1,161.343,6.3838,0.264567,27.4567,0,-64.5885
38.2,161.343,6.3838,0.264567,27.4567,0,-64.5885
38.2,161.683,6.43886,0.264544,27.4544,0,-65.3394
38.3,161.683,6.43886,0.264544,27.4544,0,-65.3394
38.3,162.018,6.49342,0.264518,27.4518,0,-66.086
38.4,162.018,6.49342,0.264518,27.4518,0,-66.086
38.4,162.347,6.54747,0.26449,27.449,0,-66.828
38.5,162.347,6.54747,0.26449,27.449,0,-66.828
38.5,162.671,6.60099,0.264461,27.4461,0,-67.5651
38.6,162.671,6.60099,0.264461,27.4461,0,-67.5651
38.6,162.99,6.65398,0.26443,27.443,0,-68.2972
38.7,162.99,6.65398,0.26443,27.443,0,-68.2972
38.7,163.303,6.70642,0.264397,27.4397,0,-69.024
38.8,163.303,6.70642,0.264397,27.4397,0,-69.024
38.8,163.611,6.75831,0.264362,27.4362,0,-69.7453
38.9,163.611,6.75831,0.264362,27.4362,0,-69.7453
38.9,163.914,6.80963,0.264326,27.4326,0,-70.461
39,163.914,6.80963,0.264326,27.4326,0,-70.461
39,164.212,6.86037,0.264288,27.4288,0,-71.1709
39.1,164.212,6.86037,0.264288,27.4288,0,-71.1709
39.1,164.505,6.91052,0.264248,27.4248,0,-71.8747
39.2,164.505,6.91052,0.264248,27.4248,0,-71.8747
39.2,164.791,6.95994,0.264206,27.4206,0,-72.5652
39.3,164.791,6.95994,0.264206,27.4206,0,-72.5652
39.3,165.072,7.00861,0.264162,27.4162,0,-73.2474
39.4,165.072,7.00861,0.264162,27.4162,0,-73.2474
39.4,165.347,7.05651,0.264116,27.4116,0,-73.921
39.5,165.347,7.05651,0.264116,27.4116,0,-73.921
39.5,165.616,7.10364,0.264068,27.4068,0,-74.5858
39.6,165.616,7.10364,0.264068,27.4068,0,-74.5858
39.6,165.879,7.14999,0.264017,27.4017,0,-75.2416
39.7,165.879,7.14999,0.264017,27.4017,0,-75.2416
39.7,166.136,7.19554,0.263965,27.3965,0,-75.8883
39.8,166.136,7.19554,0.263965,27.3965,0,-75.8883
39.8,166.388,7.24028,0.263911,27.3911,0,-76.5256
39.9,166.388,7.24028,0.263911,27.3911,0,-76.5256
39.9,166.633,7.28421,0.263854,27.3854,0,-77.1534
40,166.633,7.28421,0.263854,27.3854,0,-77.1534
40,166.873,7.32731,0.263796,27.3796,0,-77.7714
40.1,166.873,7.32731,0.263796,27.3796,0,-77.7714
40.1,167.108,7.36957,0.263736,27.3736,0,-78.3795
40.2,167.108,7.36957,0.263736,27.3736,0,-78.3795
40.2,167.336,7.41103,0.263673,27.3673,0,-78.9737
40.3,167.336,7.41103,0.263673,27.3673,0,-78.9737
40.3,167.559,7.45166,0.263609,27.3609,0,-79.558
40.4,167.559,7.45166,0.263609,27.3609,0,-79.558
40.4,167.777,7.49147,0.263543,27.3543,0,-80.132
40.5,167.777,7.49147,0.263543,27.3543,0,-80.132
40.5,167.989,7.53043,0.263474,27.3474,0,-80.6958
40.6,167.989,7.53043,0.263474,27.3474,0,-80.6958
40.6,168.196,7.56855,0.263403,27.3403,0,-81.2491
40.7,168.196,7.56855,0.263403,27.3403,0,-81.2491
40.7,168.397,7.60582,0.263331,27.3331,0,-81.7918
40.8,168.397,7.60582,0.263331,27.3331,0,-81.7918
40.8,168.593,7.64222,0.263256,27.3256,0,-82.3238
40.9,168.593,7.64222,0.263256,27.3256,0,-82.3238
40.9,168.784,7.67776,0.26318,27.318,0,-82.845
41,168.784,7.67776,0.26318,27.318,0,-82.845
41,168.969,7.71242,0.263102,27.3102,0,-83.3552
41.1,168.969,7.71242,0.263102,27.3102,0,-83.3552
41.1,169.149,7.74619,0.263021,27.3021,0,-83.8542
41.2,169.149,7.74619,0.263021,27.3021,0,-83.8542
41.2,169.324,7.7792,0.262939,27.2939,0,-84.3405
41.3,169.324,7.7792,0.262939,27.2939,0,-84.3405
41.3,169.494,7.81142,0.262855,27.2855,0,-84.8167
41.4,169.494,7.81142,0.262855,27.2855,0,-84.8167
41.4,169.66,7.84286,0.262769,27.2769,0,-85.2828
41.5,169.66,7.84286,0.262769,27.2769,0,-85.2828
41.5,169.821,7.87351,0.262681,27.2681,0,-85.7387
41.6,169.821,7.87351,0.262681,27.2681,0,-85.7387
41.6,169.977,7.90337,0.262591,27.2591,0,-86.1843
41.7,169.977,7.90337,0.262591,27.2591,0,-86.1843
41.7,170.129,7.93242,0.2625,27.25,0,-86.6196
41.8,170.129,7.93242,0.2625,27.25,0,-86.6196
41.8,170.276,7.96067,0.262406,27.2406,0,-87.0445
41.9,170.276,7.96067,0.262406,27.2406,0,-87.0445
41.9,170.418,7.98811,0.262311,27.2311,0,-87.4588
42,170.418,7.98811,0.262311,27.2311,0,-87.4588
42,170.556,8.01474,0.262214,27.2214,0,-87.8625
42.1,170.556,8.01474,0.262214,27.2214,0,-87.8625
42.1,170.69,8.04055,0.262116,27.2116,0,-88.2556
42.2,170.69,8.04055,0.262116,27.2116,0,-88.2556
42.2,170.819,8.06569,0.262015,27.2015,0,-88.6378
42.3,170.819,8.06569,0.262015,27.2015,0,-88.6378
42.3,170.945,8.09015,0.261913,27.1913,0,-89.0111
42.4,170.945,8.09015,0.261913,27.1913,0,-89.0111
42.4,171.067,8.11393,0.26181,27.181,0,-89.3752
42.5,171.067,8.11393,0.26181,27.181,0,-89.3752
42.5,171.185,8.13703,0.261705,27.1704,0,-89.7302
42.6,171.185,8.13703,0.261705,27.1704,0,-89.7302
42.6,171.299,8.15944,0.261598,27.1598,0,-90.076
42.7,171.299,8.15944,0.261598,27.1598,0,-90.076
42.7,171.41,8.18116,0.261489,27.1489,0,-90.4126
42.8,171.41,8.18116,0.261489,27.1489,0,-90.4126
42.8,171.517,8.20219,0.261379,27.1379,0,-90.7401
42.9,171.517,8.20219,0.261379,27.1379,0,-90.7401
42.9,171.62,8.22253,0.261268,27.1268,0,-91.0582
43,171.62,8.22253,0.261268,27.1268,0,-91.0582
43,171.72,8.24218,0.261155,27.1155,0,-91.367
43.1,171.72,8.24218,0.261155,27.1155,0,-91.367
43.1,171.815,8.26113,0.26104,27.104,0,-91.6665
43.2,171.815,8.26113,0.26104,27.104,0,-91.6665
43.2,171.908,8.27953,0.260924,27.0924,0,-91.9576
43.3,171.908,8.27953,0.260924,27.0924,0,-91.9576
43.3,171.998,8.29738,0.260807,27.0807,0,-92.2411
43.4,171.998,8.29738,0.260807,27.0807,0,-92.2411
43.4,172.085,8.31467,0.260689,27.0689,0,-92.517
43.5,172.085,8.31467,0.260689,27.0689,0,-92.517
43.5,172.169,8.3314,0.260569,27.0569,0,-92.7852
43.6,172.169,8.3314,0.260569,27.0569,0,-92.7852
43.6,172.25,8.34758,0.260447,27.0447,0,-93.0459
43.7,172.25,8.34758,0.260447,27.0447,0,-93.0459
43.7,172.328,8.36321,0.260325,27.0325,0,-93.299
43.8,172.328,8.36321,0.260325,27.0325,0,-93.299
43.8,172.404,8.37828,0.260201,27.0201,0,-93.5444
43.9,172.404,8.37828,0.260201,27.0201,0,-93.5444
43.9,172.476,8.39279,0.260075,27.0075,0,-93.7821
44,172.476,8.39279,0.260075,27.0075,0,-93.7821
44,172.546,8.40674,0.259949,26.9949,0,-94.0122
44.1,172.546,8.40674,0.259949,26.9949,0,-94.0122
44.1,172.612,8.42013,0.259821,26.9821,0,-94.2347
44.2,172.612,8.42013,0.259821,26.9821,0,-94.2347
44.2,172.677,8.4331,0.259692,26.9692,0,-94.451
44.3,172.677,8.4331,0.259692,26.9692,0,-94.451
44.3,172.739,8.44563,0.259562,26.9562,0,-94.6613
44.4,172.739,8.44563,0.259562,26.9562,0,-94.6613
44.4,172.799,8.45774,0.259431,26.9431,0,-94.8656
44.5,172.799,8.45774,0.259431,26.9431,0,-94.8656
44.5,172.857,8.46942,0.259299,26.9299,0,-95.0638
44.6,172.857,8.46942,0.259299,26.9299,0,-95.0638
44.6,172.912,8.48067,0.259165,26.9165,0,-95.2561
