"time","block_in_0031","block_in_3263","key_1_0_0031","key_1_0_3263","key_0_0_0031","key_0_0_3263","rst","enc"
10.838,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.839,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.84,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.841,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.842,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.843,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.844,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.845,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.846,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.847,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.848,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.849,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.85,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.851,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.852,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.853,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.854,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.855,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.856,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.857,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.858,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.859,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.86,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.861,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.862,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.863,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.864,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.865,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.866,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.867,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.868,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.869,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.87,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.871,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.872,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.873,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.874,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.875,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.876,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.877,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.878,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.879,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.88,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.881,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.882,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.883,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.884,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.885,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.886,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.887,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.888,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.889,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.89,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.891,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.892,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.893,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.894,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.895,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.896,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.897,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.898,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.899,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.9,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.901,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.902,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.903,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.904,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.905,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.906,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.907,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.908,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.909,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.91,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.911,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.912,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.913,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.914,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.915,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.916,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.917,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.918,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.919,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.92,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.921,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.922,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.923,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.924,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.925,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.926,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.927,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.928,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.929,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.93,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.931,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.932,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.933,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.934,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.935,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.936,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.937,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.938,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.939,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.94,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.941,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.942,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.943,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.944,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.945,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.946,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.947,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.948,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.949,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.95,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.951,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.952,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.953,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.954,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.955,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.956,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.957,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.958,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.959,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.96,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.961,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.962,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.963,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.964,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.965,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.966,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.967,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.968,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.969,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.97,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.971,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.972,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.973,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.974,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.975,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.976,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.977,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.978,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.979,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.98,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.981,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.982,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.983,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.984,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.985,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.986,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.987,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.988,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.989,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.99,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.991,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.992,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.993,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.994,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.995,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.996,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.997,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.998,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
10.999,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.001,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.002,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.003,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.004,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.005,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.006,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.007,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.008,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.009,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.01,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.011,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.012,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.013,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.014,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.015,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.016,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.017,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.018,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.019,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.02,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.021,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.022,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.023,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.024,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.025,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.026,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.027,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.028,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.029,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.03,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.031,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.032,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.033,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.034,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.035,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.036,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.037,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.038,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.039,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.04,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.041,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.042,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.043,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.044,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.045,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.046,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.047,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.048,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.049,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.05,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.051,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.052,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.053,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.054,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.055,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.056,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.057,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.058,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.059,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.06,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.061,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.062,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.063,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.064,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.065,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.066,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.067,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.068,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.069,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.07,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.071,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.072,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.073,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.074,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.075,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.076,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.077,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.078,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.079,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.08,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.081,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.082,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.083,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.084,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.085,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.086,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.087,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.088,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.089,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.09,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.091,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.092,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.093,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.094,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
11.095,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,1,1
11.096,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.097,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.098,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.099,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.1,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.101,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.102,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.103,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.104,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.105,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.106,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.107,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.108,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.109,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.11,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.111,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.112,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.113,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.114,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.115,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.116,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.117,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.118,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.119,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.12,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.121,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.122,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.123,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.124,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.125,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.126,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.127,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.128,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.129,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.13,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.131,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.132,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.133,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.134,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.135,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.136,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.137,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.138,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.139,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.14,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.141,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.142,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.143,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.144,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.145,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.146,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.147,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.148,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.149,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.15,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.151,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.152,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.153,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.154,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.155,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.156,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.157,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.158,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.159,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.16,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.161,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.162,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.163,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.164,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.165,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.166,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.167,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.168,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.169,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.17,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.171,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.172,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.173,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.174,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.175,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.176,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.177,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.178,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.179,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.18,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.181,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.182,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.183,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.184,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.185,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.186,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.187,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.188,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.189,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.19,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.191,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.192,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.193,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.194,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.195,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.196,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.197,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.198,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.199,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.2,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.201,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.202,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.203,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.204,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.205,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
11.206,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
