"time","v_0_out","v_1_out"
16.35,1055766284,468240561
16.351,1055766284,-1586849708
16.352,1055766284,-1586849708
16.353,1568877053,-1586849708
16.354,1568877053,-1586849708
16.355,1568877053,-1952168416
16.356,1568877053,-1952168416
16.357,-110574332,-1952168416
16.358,-110574332,-1952168416
16.359,-110574332,-296936427
16.36,-110574332,-296936427
16.361,861966434,-296936427
16.362,861966434,-296936427
16.363,861966434,1384292322
16.364,861966434,1384292322
16.365,786338547,1384292322
16.366,786338547,1384292322
16.367,786338547,-1853158285
16.368,786338547,-1853158285
16.369,806859832,-1853158285
16.37,806859832,-1853158285
16.371,806859832,196133590
16.372,806859832,196133590
16.373,902220232,196133590
16.374,902220232,196133590
16.375,902220232,-14793535
16.376,902220232,-14793535
16.377,1377650892,-14793535
16.378,1377650892,-14793535
16.379,1377650892,-236741183
16.38,1377650892,-236741183
16.381,1185118807,-236741183
16.382,1185118807,-236741183
16.383,1185118807,635006425
16.384,1185118807,635006425
16.385,1717954193,635006425
16.386,1717954193,635006425
16.387,1717954193,899298692
16.388,1717954193,899298692
16.389,-1340065023,899298692
16.39,-1340065023,899298692
16.391,-1340065023,-1543870930
16.392,-1340065023,-1543870930
16.393,-1214839135,-1543870930
16.394,-1214839135,-1543870930
16.395,-1214839135,-656708474
16.396,-1214839135,-656708474
16.397,476096445,-656708474
16.398,476096445,-656708474
16.399,476096445,-833137153
16.4,476096445,-833137153
16.401,-1009804214,-833137153
16.402,-1009804214,-833137153
16.403,-1009804214,-1868702577
16.404,-1009804214,-1868702577
16.405,-311564429,-1868702577
16.406,-311564429,-1868702577
16.407,-311564429,2116032714
16.408,-311564429,2116032714
16.409,-1465395712,2116032714
16.41,-1465395712,2116032714
16.411,-1465395712,-861861232
16.412,-1465395712,-861861232
16.413,309751066,-861861232
16.414,309751066,-861861232
16.415,309751066,-2113567771
16.416,309751066,-2113567771
16.417,-1001646539,-2113567771
16.418,-1001646539,-2113567771
16.419,-1001646539,887498455
16.42,-1001646539,887498455
16.421,-172994000,887498455
16.422,-172994000,887498455
16.423,-172994000,-838041407
16.424,-172994000,-838041407
16.425,1969919280,-838041407
16.426,1969919280,-838041407
16.427,1969919280,106869058
16.428,1969919280,106869058
16.429,326161382,106869058
16.43,326161382,106869058
16.431,326161382,1397277378
16.432,326161382,1397277378
16.433,-1574730423,1397277378
16.434,-1574730423,1397277378
16.435,-1574730423,992613515
16.436,-1574730423,992613515
16.437,1647523998,992613515
16.438,1647523998,992613515
16.439,1647523998,20180570
16.44,1647523998,20180570
16.441,985770311,20180570
16.442,985770311,20180570
16.443,985770311,-2067349481
16.444,985770311,-2067349481
16.445,1783015050,-2067349481
16.446,1783015050,-2067349481
16.447,1783015050,377176184
16.448,1783015050,377176184
16.449,-551700584,377176184
16.45,-551700584,377176184
16.451,-551700584,-2008674828
16.452,-551700584,-2008674828
16.453,-158877011,-2008674828
16.454,-158877011,-2008674828
16.455,-158877011,1672688695
16.456,-158877011,1672688695
16.457,-727135730,1672688695
16.458,-727135730,1672688695
16.459,-727135730,651951831
16.46,-727135730,651951831
16.461,1162352011,651951831
16.462,1162352011,651951831
16.463,1162352011,-1992931939
16.464,1162352011,-1992931939
16.465,521498759,-1992931939
16.466,521498759,-1992931939
16.467,521498759,-1176322170
16.468,521498759,-1176322170
16.469,-1799081671,-1176322170
16.47,-1799081671,-1176322170
16.471,-1799081671,-1517028083
16.472,-1799081671,-1517028083
16.473,-863812661,-1517028083
16.474,-863812661,-1517028083
16.475,-863812661,1805584522
16.476,-863812661,1805584522
16.477,-1098390097,1805584522
16.478,-1098390097,1805584522
16.479,-1098390097,1244930645
16.48,-1098390097,1244930645
16.481,-825204263,1244930645
16.482,-825204263,1244930645
16.483,-825204263,1832547926
16.484,-825204263,1832547926
16.485,-41400143,1832547926
16.486,-41400143,1832547926
16.487,-41400143,-549335531
16.488,-41400143,-549335531
16.489,-488719433,-549335531
16.49,-488719433,-549335531
16.491,-488719433,-1213457501
16.492,-488719433,-1213457501
16.493,1558447513,-1213457501
16.494,1558447513,-1213457501
16.495,1558447513,2056938019
16.496,1558447513,2056938019
16.497,726429704,2056938019
16.498,726429704,2056938019
16.499,726429704,1835485815
16.5,726429704,1835485815
16.501,2079345866,1835485815
16.502,2079345866,1835485815
16.503,2079345866,-1937309308
16.504,2079345866,-1937309308
16.505,-79734249,-1937309308
16.506,-79734249,-1937309308
16.507,-79734249,1854315775
16.508,-79734249,1854315775
16.509,309334259,1854315775
16.51,309334259,1854315775
16.511,309334259,-859300444
16.512,309334259,-859300444
16.513,-1985229329,19088743
16.514,-1985229329,19088743
16.515,310909986,19088743
16.516,310909986,19088743
16.517,310909986,-1927703240
16.518,310909986,-1927703240
16.519,-454491787,-1927703240
16.52,-454491787,-1927703240
16.521,-454491787,-2086319893
16.522,-454491787,-2086319893
16.523,-22134794,-2086319893
16.524,-22134794,-2086319893
16.525,-22134794,-1983687908
16.526,-22134794,-1983687908
16.527,-829228346,-1983687908
16.528,-829228346,-1983687908
16.529,-829228346,859325381
16.53,-829228346,859325381
16.531,1080000396,859325381
16.532,1080000396,859325381
16.533,1080000396,767493643
16.534,1080000396,767493643
16.535,1651811881,767493643
16.536,1651811881,767493643
16.537,1651811881,2081317392
16.538,1651811881,2081317392
16.539,-795757424,2081317392
16.54,-795757424,2081317392
16.541,-795757424,-1954631868
16.542,-795757424,-1954631868
16.543,707317894,-1954631868
16.544,707317894,-1954631868
16.545,707317894,1450436975
16.546,707317894,1450436975
16.547,1537290009,1450436975
16.548,1537290009,1450436975
16.549,1537290009,-1774913310
16.55,1537290009,-1774913310
16.551,-1196037300,-1774913310
16.552,-1196037300,-1774913310
16.553,-1196037300,619421871
16.554,-1196037300,619421871
16.555,1982153947,619421871
16.556,1982153947,619421871
16.557,1982153947,747101900
16.558,1982153947,747101900
16.559,-1604556727,747101900
16.56,-1604556727,747101900
16.561,-1604556727,-738319534
16.562,-1604556727,-738319534
16.563,-1417028774,-738319534
16.564,-1417028774,-738319534
16.565,-1417028774,1229747804
16.566,-1417028774,1229747804
16.567,1869010026,1229747804
16.568,1869010026,1229747804
16.569,1869010026,663630422
16.57,1869010026,663630422
16.571,1393484721,663630422
16.572,1393484721,663630422
16.573,1393484721,-1928961844
16.574,1393484721,-1928961844
16.575,-1938834061,-1928961844
16.576,-1938834061,-1928961844
16.577,-1938834061,1185545235
16.578,-1938834061,1185545235
16.579,1557180117,1185545235
16.58,1557180117,1185545235
16.581,1557180117,2021711828
16.582,1557180117,2021711828
16.583,-310745563,2021711828
16.584,-310745563,2021711828
16.585,-310745563,97767889
16.586,-310745563,97767889
16.587,-960585279,97767889
16.588,-960585279,97767889
16.589,-960585279,-341787460
16.59,-960585279,-341787460
16.591,1080331414,-341787460
16.592,1080331414,-341787460
16.593,1080331414,-1472014149
16.594,1080331414,-1472014149
16.595,302293227,-1472014149
16.596,302293227,-1472014149
16.597,302293227,-412977217
16.598,302293227,-412977217
16.599,1740919957,-412977217
16.6,1740919957,-412977217
16.601,1740919957,-1155461859
16.602,1740919957,-1155461859
16.603,-1372584041,-1155461859
16.604,-1372584041,-1155461859
16.605,-1372584041,-1716300520
16.606,-1372584041,-1716300520
16.607,567045871,-1716300520
16.608,567045871,-1716300520
16.609,567045871,1906741695
16.61,567045871,1906741695
16.611,491190116,1906741695
16.612,491190116,1906741695
16.613,491190116,1888652316
16.614,491190116,1888652316
16.615,451465882,1888652316
16.616,451465882,1888652316
16.617,451465882,1579712937
16.618,451465882,1579712937
16.619,-1360547945,1579712937
16.62,-1360547945,1579712937
16.621,-1360547945,814499712
16.622,-1360547945,814499712
16.623,-1448477737,814499712
16.624,-1448477737,814499712
16.625,-1448477737,-784390616
16.626,-1448477737,-784390616
16.627,-1189155381,-784390616
16.628,-1189155381,-784390616
16.629,-1189155381,-2089328913
16.63,-1189155381,-2089328913
16.631,45580643,-2089328913
16.632,45580643,-2089328913
16.633,45580643,-1953536272
16.634,45580643,-1953536272
16.635,1891359259,-1953536272
16.636,1891359259,-1953536272
16.637,1891359259,-827870069
16.638,1891359259,-827870069
16.639,-233433190,-827870069
16.64,-233433190,-827870069
16.641,-233433190,1246997554
16.642,-233433190,1246997554
16.643,-2061093636,1246997554
16.644,-2061093636,1246997554
16.645,-2061093636,635883483
16.646,-2061093636,635883483
16.647,-2103981833,635883483
16.648,-2103981833,635883483
16.649,-2103981833,-548124672
16.65,-2103981833,-548124672
16.651,-828298822,-548124672
16.652,-828298822,-548124672
16.653,-828298822,1705935003
16.654,-828298822,1705935003
16.655,-631558331,1705935003
16.656,-631558331,1705935003
16.657,-631558331,-1805080147
16.658,-631558331,-1805080147
16.659,-411655164,-1805080147
16.66,-411655164,-1805080147
16.661,-411655164,-1032677257
16.662,-411655164,-1032677257
16.663,-99948768,-1032677257
16.664,-99948768,-1032677257
16.665,-99948768,2028246453
16.666,-99948768,2028246453
16.667,194431989,2028246453
16.668,194431989,2028246453
16.669,194431989,1648741729
16.67,194431989,1648741729
16.671,-1345719447,1648741729
16.672,-1345719447,1648741729
16.673,-1345719447,1611814414
16.674,-1345719447,1611814414
16.675,-433479696,1611814414
16.676,-433479696,1611814414
16.677,-433479696,-2116625405
16.678,-433479696,-2116625405
16.679,-682220359,-2116625405
16.68,-682220359,-2116625405
16.681,-682220359,-986174272
16.682,-682220359,-986174272
16.683,1636566822,-986174272
16.684,1636566822,-986174272
16.685,1636566822,395212859
16.686,1636566822,395212859
16.687,-1963218874,395212859
16.688,-1963218874,395212859
16.689,-1963218874,-1981629848
16.69,-1963218874,-1981629848
16.691,1946046028,-1981629848
16.692,1946046028,-1981629848
16.693,1946046028,1692851184
16.694,1946046028,1692851184
16.695,-993777795,1692851184
16.696,-993777795,1692851184
16.697,-993777795,-219470641
16.698,-993777795,-219470641
16.699,-630674169,-219470641
16.7,-630674169,-219470641
16.701,-630674169,1485641534
16.702,-630674169,1485641534
16.703,-668323858,1485641534
16.704,-668323858,1485641534
16.705,-668323858,1933280362
16.706,-668323858,1933280362
16.707,-1113007046,1933280362
16.708,-1113007046,1933280362
16.709,-1113007046,974604035
16.71,-1113007046,974604035
16.711,1058508579,974604035
16.712,1058508579,974604035
16.713,1058508579,-417545598
16.714,1058508579,-417545598
16.715,463128008,-417545598
16.716,463128008,-417545598
16.717,463128008,879200676
16.718,463128008,879200676
16.719,-6455635,879200676
16.72,-6455635,879200676
16.721,-6455635,1636483
16.722,-6455635,1636483
16.723,-1102622561,1636483
16.724,-1102622561,1636483
16.725,-1102622561,-1022324816
16.726,-1102622561,-1022324816
16.727,-321333622,-1022324816
16.728,-321333622,-1022324816
16.729,-321333622,-2009263983
16.73,-321333622,-2009263983
16.731,-510241444,-2009263983
16.732,-510241444,-2009263983
16.733,-510241444,568675079
16.734,-510241444,568675079
16.735,838201459,568675079
16.736,838201459,568675079
16.737,838201459,-1996594090
16.738,838201459,-1996594090
16.739,1433766756,-1996594090
16.74,1433766756,-1996594090
16.741,1433766756,1877293355
16.742,1433766756,1877293355
16.743,1981091954,1877293355
16.744,1981091954,1877293355
16.745,1981091954,480111865
16.746,1981091954,480111865
16.747,128683677,480111865
16.748,128683677,480111865
16.749,128683677,678039126
16.75,128683677,678039126
16.751,1096561937,678039126
16.752,1096561937,678039126
16.753,1096561937,302158042
16.754,1096561937,302158042
16.755,-1016921506,302158042
16.756,-1016921506,302158042
16.757,-1016921506,-813878736
16.758,-1016921506,-813878736
16.759,-894654803,-813878736
16.76,-894654803,-813878736
16.761,-894654803,-479881467
16.762,-894654803,-479881467
16.763,-1002942465,-479881467
16.764,-1002942465,-479881467
16.765,-1002942465,1713631483
16.766,-1002942465,1713631483
16.767,-1977508559,1713631483
16.768,-1977508559,1713631483
16.769,-1977508559,-140727922
16.77,-1977508559,-140727922
16.771,-140727922,-1977508559
16.772,-140727922,-1977508559
16.773,1713631483,-1977508559
16.774,1713631483,-1977508559
16.775,1713631483,-1002942465
16.776,1713631483,-1002942465
16.777,-479881467,-1002942465
16.778,-479881467,-1002942465
16.779,-479881467,-894654803
16.78,-479881467,-894654803
16.781,-813878736,-894654803
16.782,-813878736,-894654803
16.783,-813878736,-1016921506
16.784,-813878736,-1016921506
16.785,302158042,-1016921506
16.786,302158042,-1016921506
16.787,302158042,1096561937
16.788,302158042,1096561937
16.789,678039126,1096561937
16.79,678039126,1096561937
16.791,678039126,128683677
16.792,678039126,128683677
16.793,480111865,128683677
16.794,480111865,128683677
16.795,480111865,1981091954
16.796,480111865,1981091954
16.797,1877293355,1981091954
16.798,1877293355,1981091954
16.799,1877293355,1433766756
16.8,1877293355,1433766756
16.801,-1996594090,1433766756
16.802,-1996594090,1433766756
16.803,-1996594090,838201459
16.804,-1996594090,838201459
16.805,568675079,838201459
16.806,568675079,838201459
16.807,568675079,-510241444
16.808,568675079,-510241444
16.809,-2009263983,-510241444
16.81,-2009263983,-510241444
16.811,-2009263983,-321333622
16.812,-2009263983,-321333622
16.813,-1022324816,-321333622
16.814,-1022324816,-321333622
16.815,-1022324816,-1102622561
16.816,-1022324816,-1102622561
16.817,1636483,-1102622561
16.818,1636483,-1102622561
16.819,1636483,-6455635
16.82,1636483,-6455635
16.821,879200676,-6455635
16.822,879200676,-6455635
16.823,879200676,463128008
16.824,879200676,463128008
16.825,-417545598,463128008
16.826,-417545598,463128008
16.827,-417545598,1058508579
16.828,-417545598,1058508579
16.829,974604035,1058508579
16.83,974604035,1058508579
16.831,974604035,-1113007046
16.832,974604035,-1113007046
16.833,1933280362,-1113007046
16.834,1933280362,-1113007046
16.835,1933280362,-668323858
16.836,1933280362,-668323858
16.837,1485641534,-668323858
16.838,1485641534,-668323858
16.839,1485641534,-630674169
16.84,1485641534,-630674169
16.841,-219470641,-630674169
16.842,-219470641,-630674169
16.843,-219470641,-993777795
16.844,-219470641,-993777795
16.845,1692851184,-993777795
16.846,1692851184,-993777795
16.847,1692851184,1946046028
16.848,1692851184,1946046028
16.849,-1981629848,1946046028
16.85,-1981629848,1946046028
16.851,-1981629848,-1963218874
16.852,-1981629848,-1963218874
16.853,395212859,-1963218874
16.854,395212859,-1963218874
16.855,395212859,1636566822
16.856,395212859,1636566822
16.857,-986174272,1636566822
16.858,-986174272,1636566822
16.859,-986174272,-682220359
16.86,-986174272,-682220359
16.861,-2116625405,-682220359
16.862,-2116625405,-682220359
16.863,-2116625405,-433479696
16.864,-2116625405,-433479696
16.865,1611814414,-433479696
16.866,1611814414,-433479696
16.867,1611814414,-1345719447
16.868,1611814414,-1345719447
16.869,1648741729,-1345719447
16.87,1648741729,-1345719447
16.871,1648741729,194431989
16.872,1648741729,194431989
16.873,2028246453,194431989
16.874,2028246453,194431989
16.875,2028246453,-99948768
16.876,2028246453,-99948768
16.877,-1032677257,-99948768
16.878,-1032677257,-99948768
16.879,-1032677257,-411655164
16.88,-1032677257,-411655164
16.881,-1805080147,-411655164
16.882,-1805080147,-411655164
16.883,-1805080147,-631558331
16.884,-1805080147,-631558331
16.885,1705935003,-631558331
16.886,1705935003,-631558331
16.887,1705935003,-828298822
16.888,1705935003,-828298822
16.889,-548124672,-828298822
16.89,-548124672,-828298822
16.891,-548124672,-2103981833
16.892,-548124672,-2103981833
16.893,635883483,-2103981833
16.894,635883483,-2103981833
16.895,635883483,-2061093636
16.896,635883483,-2061093636
16.897,1246997554,-2061093636
16.898,1246997554,-2061093636
16.899,1246997554,-233433190
16.9,1246997554,-233433190
16.901,-827870069,-233433190
16.902,-827870069,-233433190
16.903,-827870069,1891359259
16.904,-827870069,1891359259
16.905,-1953536272,1891359259
16.906,-1953536272,1891359259
16.907,-1953536272,45580643
16.908,-1953536272,45580643
16.909,-2089328913,45580643
16.91,-2089328913,45580643
16.911,-2089328913,-1189155381
16.912,-2089328913,-1189155381
16.913,-784390616,-1189155381
16.914,-784390616,-1189155381
16.915,-784390616,-1448477737
16.916,-784390616,-1448477737
16.917,814499712,-1448477737
16.918,814499712,-1448477737
16.919,814499712,-1360547945
16.92,814499712,-1360547945
16.921,1579712937,-1360547945
16.922,1579712937,-1360547945
16.923,1579712937,451465882
16.924,1579712937,451465882
16.925,1888652316,451465882
16.926,1888652316,451465882
16.927,1888652316,491190116
16.928,1888652316,491190116
16.929,1906741695,491190116
16.93,1906741695,491190116
16.931,1906741695,567045871
16.932,1906741695,567045871
16.933,-1716300520,567045871
16.934,-1716300520,567045871
16.935,-1716300520,-1372584041
16.936,-1716300520,-1372584041
16.937,-1155461859,-1372584041
16.938,-1155461859,-1372584041
16.939,-1155461859,1740919957
16.94,-1155461859,1740919957
16.941,-412977217,1740919957
16.942,-412977217,1740919957
16.943,-412977217,302293227
16.944,-412977217,302293227
16.945,-1472014149,302293227
16.946,-1472014149,302293227
16.947,-1472014149,1080331414
16.948,-1472014149,1080331414
16.949,-341787460,1080331414
16.95,-341787460,1080331414
16.951,-341787460,-960585279
16.952,-341787460,-960585279
16.953,97767889,-960585279
16.954,97767889,-960585279
16.955,97767889,-310745563
16.956,97767889,-310745563
16.957,2021711828,-310745563
16.958,2021711828,-310745563
16.959,2021711828,1557180117
16.96,2021711828,1557180117
16.961,1185545235,1557180117
16.962,1185545235,1557180117
16.963,1185545235,-1938834061
16.964,1185545235,-1938834061
16.965,-1928961844,-1938834061
16.966,-1928961844,-1938834061
16.967,-1928961844,1393484721
16.968,-1928961844,1393484721
16.969,663630422,1393484721
16.97,663630422,1393484721
16.971,663630422,1869010026
16.972,663630422,1869010026
16.973,1229747804,1869010026
16.974,1229747804,1869010026
16.975,1229747804,-1417028774
16.976,1229747804,-1417028774
16.977,-738319534,-1417028774
16.978,-738319534,-1417028774
16.979,-738319534,-1604556727
16.98,-738319534,-1604556727
16.981,747101900,-1604556727
16.982,747101900,-1604556727
16.983,747101900,1982153947
16.984,747101900,1982153947
16.985,619421871,1982153947
16.986,619421871,1982153947
16.987,619421871,-1196037300
16.988,619421871,-1196037300
16.989,-1774913310,-1196037300
16.99,-1774913310,-1196037300
16.991,-1774913310,1537290009
16.992,-1774913310,1537290009
16.993,1450436975,1537290009
16.994,1450436975,1537290009
16.995,1450436975,707317894
16.996,1450436975,707317894
16.997,-1954631868,707317894
16.998,-1954631868,707317894
16.999,-1954631868,-795757424
17,-1954631868,-795757424
17.001,2081317392,-795757424
17.002,2081317392,-795757424
17.003,2081317392,1651811881
17.004,2081317392,1651811881
17.005,767493643,1651811881
17.006,767493643,1651811881
17.007,767493643,1080000396
17.008,767493643,1080000396
17.009,859325381,1080000396
17.01,859325381,1080000396
17.011,859325381,-829228346
17.012,859325381,-829228346
17.013,-1983687908,-829228346
17.014,-1983687908,-829228346
17.015,-1983687908,-22134794
17.016,-1983687908,-22134794
17.017,-2086319893,-22134794
17.018,-2086319893,-22134794
17.019,-2086319893,-454491787
17.02,-2086319893,-454491787
17.021,-1927703240,-454491787
17.022,-1927703240,-454491787
17.023,-1927703240,310909986
17.024,-1927703240,310909986
17.025,19088743,310909986
17.026,19088743,310909986
17.027,19088743,-1985229329
17.028,19088743,-1985229329
17.029,252359685,-2048388268
17.03,252359685,-2048388268
17.031,-1976235292,-2048388268
17.032,-1976235292,-2048388268
17.033,-1976235292,105239837
17.034,-1976235292,105239837
17.035,1712558219,105239837
17.036,1712558219,105239837
17.037,1712558219,377277689
17.038,1712558219,377277689
17.039,199472670,377277689
17.04,199472670,377277689
17.041,199472670,1041220547
17.042,199472670,1041220547
17.043,-22382733,1041220547
17.044,-22382733,1041220547
17.045,-22382733,1031151854
17.046,-22382733,1031151854
17.047,101686643,1031151854
17.048,101686643,1031151854
17.049,101686643,293677742
17.05,101686643,293677742
17.051,107353064,293677742
17.052,107353064,293677742
17.053,107353064,-1246085514
17.054,107353064,-1246085514
17.055,1227350838,-1246085514
17.056,1227350838,-1246085514
17.057,1227350838,-338027995
17.058,1227350838,-338027995
17.059,159976036,-338027995
17.06,159976036,-338027995
17.061,159976036,-1838155941
17.062,159976036,-1838155941
17.063,1127069504,-1838155941
17.064,1127069504,-1838155941
17.065,1127069504,-355471645
17.066,1127069504,-355471645
17.067,2022495760,-355471645
17.068,2022495760,-355471645
17.069,2022495760,-1253938226
17.07,2022495760,-1253938226
17.071,1203081399,-1253938226
17.072,1203081399,-1253938226
17.073,1203081399,-741402994
17.074,1203081399,-741402994
17.075,425608517,-741402994
17.076,425608517,-741402994
17.077,425608517,2091488688
17.078,425608517,2091488688
17.079,1506901765,2091488688
17.08,1506901765,2091488688
17.081,1506901765,1650005283
17.082,1506901765,1650005283
17.083,-290805401,1650005283
17.084,-290805401,1650005283
17.085,-290805401,-921720744
17.086,-290805401,-921720744
17.087,196203132,-921720744
17.088,196203132,-921720744
17.089,196203132,-283172257
17.09,196203132,-283172257
17.091,-913352563,-283172257
17.092,-913352563,-283172257
17.093,-913352563,-1912480761
17.094,-913352563,-1912480761
17.095,-689231453,-1912480761
17.096,-689231453,-1912480761
17.097,-689231453,-1315113951
17.098,-689231453,-1315113951
17.099,804200115,-1315113951
17.1,804200115,-1315113951
17.101,804200115,-838580188
17.102,804200115,-838580188
17.103,1066050953,-838580188
17.104,1066050953,-838580188
17.105,1066050953,-1212736619
17.106,1066050953,-1212736619
17.107,660349598,-1212736619
17.108,660349598,-1212736619
17.109,660349598,469607820
17.11,660349598,469607820
17.111,1248680891,469607820
17.112,1248680891,469607820
17.113,1248680891,-13425638
17.114,1248680891,-13425638
17.115,1219300087,-13425638
17.116,1219300087,-13425638
17.117,1219300087,-453596189
17.118,1219300087,-453596189
17.119,1651502460,-453596189
17.12,1651502460,-453596189
17.121,1651502460,-1486586590
17.122,1651502460,-1486586590
17.123,-1287579793,-1486586590
17.124,-1287579793,-1486586590
17.125,-1287579793,-1274031475
17.126,-1287579793,-1274031475
17.127,1021212935,-1274031475
17.128,1021212935,-1274031475
17.129,1021212935,-1140329910
17.13,1021212935,-1140329910
17.131,1142337789,-1140329910
17.132,1142337789,-1140329910
17.133,1142337789,1606209889
17.134,1142337789,1606209889
17.135,969518660,1606209889
17.136,969518660,1606209889
17.137,969518660,-62541213
17.138,969518660,-62541213
17.139,-1229307330,-62541213
17.14,-1229307330,-62541213
17.141,-1229307330,-918047131
17.142,-1229307330,-918047131
17.143,1769039011,-918047131
17.144,1769039011,-918047131
17.145,1769039011,-872826053
17.146,1769039011,-872826053
17.147,-466322067,-872826053
17.148,-466322067,-872826053
17.149,-466322067,-626946958
17.15,-466322067,-626946958
17.151,-2054753897,-626946958
17.152,-2054753897,-626946958
17.153,-2054753897,-1261977371
17.154,-2054753897,-1261977371
17.155,1255462771,-1261977371
17.156,1255462771,-1261977371
17.157,1255462771,1344569556
17.158,1255462771,1344569556
17.159,2098631806,1344569556
17.16,2098631806,1344569556
17.161,2098631806,-1616930849
17.162,2098631806,-1616930849
17.163,1645520381,-1616930849
17.164,1645520381,-1616930849
17.165,1645520381,849132246
17.166,1645520381,849132246
17.167,670805772,849132246
17.168,670805772,849132246
17.169,670805772,-831581234
17.17,670805772,-831581234
17.171,1110725268,-831581234
17.172,1110725268,-831581234
17.173,1110725268,-17252637
17.174,1110725268,-17252637
17.175,2133944819,-17252637
17.176,2133944819,-17252637
17.177,2133944819,148490431
17.178,2133944819,148490431
17.179,-423736523,148490431
17.18,-423736523,148490431
17.181,-423736523,1297171992
17.182,-423736523,1297171992
17.183,434572260,1297171992
17.184,434572260,1297171992
17.185,434572260,-497895741
17.186,434572260,-497895741
17.187,1125277381,-497895741
17.188,1125277381,-497895741
17.189,1125277381,75165813
17.19,1125277381,75165813
17.191,1534231638,75165813
17.192,1534231638,75165813
17.193,1534231638,2146137079
17.194,1534231638,2146137079
17.195,1922536274,2146137079
17.196,1922536274,2146137079
17.197,1922536274,364299990
17.198,1922536274,364299990
17.199,1413877177,364299990
17.2,1413877177,364299990
17.201,1413877177,-910331256
17.202,1413877177,-910331256
17.203,371460553,-910331256
17.204,371460553,-910331256
17.205,371460553,124123242
17.206,371460553,124123242
17.207,-961317831,124123242
17.208,-961317831,124123242
17.209,-961317831,1613824390
17.21,-961317831,1613824390
17.211,1231659333,1613824390
17.212,1231659333,1613824390
17.213,1231659333,-1085813330
17.214,1231659333,-1085813330
17.215,48475737,-1085813330
17.216,48475737,-1085813330
17.217,48475737,-306584327
17.218,48475737,-306584327
17.219,-659389415,-306584327
17.22,-659389415,-306584327
17.221,-659389415,238932065
17.222,-659389415,238932065
17.223,-1870950802,238932065
17.224,-1870950802,238932065
17.225,-1870950802,-694011068
17.226,-1870950802,-694011068
17.227,-1452944982,-694011068
17.228,-1452944982,-694011068
17.229,-1452944982,-1785667832
17.23,-1452944982,-1785667832
17.231,453428541,-1785667832
17.232,453428541,-1785667832
17.233,453428541,-376726678
17.234,453428541,-376726678
17.235,751228910,-376726678
17.236,751228910,-376726678
17.237,751228910,-1187590998
17.238,751228910,-1187590998
17.239,497330392,-1187590998
17.24,497330392,-1187590998
17.241,497330392,1588334410
17.242,497330392,1588334410
17.243,-1342842950,1588334410
17.244,-1342842950,1588334410
17.245,-1342842950,933017586
17.246,-1342842950,933017586
17.247,-77941216,933017586
17.248,-77941216,933017586
17.249,-77941216,1812013907
17.25,-77941216,1812013907
17.251,969332581,1812013907
17.252,969332581,1812013907
17.253,969332581,1287043980
17.254,969332581,1287043980
17.255,1541546022,1287043980
17.256,1541546022,1287043980
17.257,1541546022,-1576534599
17.258,1541546022,-1576534599
17.259,-421809214,-1576534599
17.26,-421809214,-1576534599
17.261,-421809214,-953162732
17.262,-421809214,-953162732
17.263,915735921,-953162732
17.264,915735921,-953162732
17.265,915735921,-575191612
17.266,915735921,-575191612
17.267,1765887647,-575191612
17.268,1765887647,-575191612
17.269,1765887647,-1915446478
17.27,1765887647,-1915446478
17.271,1065886469,-1915446478
17.272,1065886469,-1915446478
17.273,1065886469,96931965
17.274,1065886469,96931965
17.275,-472761757,96931965
17.276,-472761757,96931965
17.277,-472761757,-2139901826
17.278,-472761757,-2139901826
17.279,1381124801,-2139901826
17.28,1381124801,-2139901826
17.281,1381124801,1910443517
17.282,1381124801,1910443517
17.283,-455555971,1910443517
17.284,-455555971,1910443517
17.285,-455555971,7377350
17.286,-455555971,7377350
17.287,7377350,-455555971
17.288,7377350,-455555971
17.289,1910443517,-455555971
17.29,1910443517,-455555971
17.291,1910443517,1381124801
17.292,1910443517,1381124801
17.293,-2139901826,1381124801
17.294,-2139901826,1381124801
17.295,-2139901826,-472761757
17.296,-2139901826,-472761757
17.297,96931965,-472761757
17.298,96931965,-472761757
17.299,96931965,1065886469
17.3,96931965,1065886469
17.301,-1915446478,1065886469
17.302,-1915446478,1065886469
17.303,-1915446478,1765887647
17.304,-1915446478,1765887647
17.305,-575191612,1765887647
17.306,-575191612,1765887647
17.307,-575191612,915735921
17.308,-575191612,915735921
17.309,-953162732,915735921
17.31,-953162732,915735921
17.311,-953162732,-421809214
17.312,-953162732,-421809214
17.313,-1576534599,-421809214
17.314,-1576534599,-421809214
17.315,-1576534599,1541546022
17.316,-1576534599,1541546022
17.317,1287043980,1541546022
17.318,1287043980,1541546022
17.319,1287043980,969332581
17.32,1287043980,969332581
17.321,1812013907,969332581
17.322,1812013907,969332581
17.323,1812013907,-77941216
17.324,1812013907,-77941216
17.325,933017586,-77941216
17.326,933017586,-77941216
17.327,933017586,-1342842950
17.328,933017586,-1342842950
17.329,1588334410,-1342842950
17.33,1588334410,-1342842950
17.331,1588334410,497330392
17.332,1588334410,497330392
17.333,-1187590998,497330392
17.334,-1187590998,497330392
17.335,-1187590998,751228910
17.336,-1187590998,751228910
17.337,-376726678,751228910
17.338,-376726678,751228910
17.339,-376726678,453428541
17.34,-376726678,453428541
17.341,-1785667832,453428541
17.342,-1785667832,453428541
17.343,-1785667832,-1452944982
17.344,-1785667832,-1452944982
17.345,-694011068,-1452944982
