"time","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","freqHz","J1.phi","J1.w","T2"
0.41931,-2.604524011,-2.244746625,-0.8553441035,-3.616401523,-0.001864380537,-0.1931,0.2,3.461732495,6.054248148,0.4
0.42031,-2.606768032,-2.243286377,-0.8589548271,-3.605045963,-0.002062480537,-0.2031,0.2,3.46778534,6.05143234,0.4
0.42131,-2.609010711,-2.24209139,-0.8625541924,-3.59368408,-0.002270580537,-0.2131,0.2,3.473835484,6.04887547,0.4
0.4214766667,-2.609384379,-2.24191759,-0.8631529819,-3.591789817,-0.002306236093,-0.2147666667,0.2,3.474843597,6.048474074,0.4
0.4216433333,-2.609758019,-2.241750967,-0.8637514556,-3.589895378,-0.002342169426,-0.2164333333,0.2,3.475851644,6.048079678,0.4
0.42181,-2.610131631,-2.241591493,-0.8643496136,-3.588000763,-0.002378380537,-0.2181,0.2,3.476859625,6.047692257,0.4
0.4219766667,-2.610505216,-2.241439124,-0.8649474558,-3.586105972,-0.002414869426,-0.2197666667,0.2,3.477867542,6.047311763,0.4
0.4220322222,-2.610629739,-2.241389909,-0.8651466664,-3.585474335,-0.002427094118,-0.2203222222,0.2,3.4782035,6.047186466,0.4
0.4220631066,-2.610698963,-2.241362889,-0.8652573961,-3.585123189,-0.002433903397,-0.2206310658,0.2,3.478390262,6.047117144,0.4
0.4220839909,-2.610745772,-2.241344756,-0.8653322666,-3.584885736,-0.002438513317,-0.2208399094,0.2,3.478516552,6.047070401,0.4
0.4220939909,-2.610768185,-2.241336112,-0.8653681149,-3.584772036,-0.002440722216,-0.2209399094,0.2,3.478577023,6.047048057,0.4
0.4221439909,-2.610880251,-2.241293283,-0.8655473391,-3.584203527,-0.00245178183,-0.2214399094,0.2,3.478879372,6.046936719,0.4
0.4223939909,-2.611440549,-2.241088622,-0.8664430346,-3.581360743,-0.002507454385,-0.2239399094,0.2,3.480391038,6.046389275,0.4
0.4233939909,-2.613681297,-2.240426367,-0.8700187079,-3.569985637,-0.002736394353,-0.2339399094,0.2,3.486436399,6.044351913,0.4
0.4243939909,-2.61592151,-2.240009776,-0.873583003,-3.558604163,-0.002975334267,-0.2439399094,0.2,3.492479847,6.042553849,0.4
0.4253939909,-2.618161405,-2.23983285,-0.8771359139,-3.547216312,-0.003224274173,-0.2539399094,0.2,3.498521593,6.040989071,0.4
0.4255606576,-2.618534708,-2.239826133,-0.8777269585,-3.545317715,-0.003266736379,-0.2556065761,0.2,3.499528403,6.040750424,0.4
0.4256162132,-2.618659142,-2.239825321,-0.877923903,-3.54468481,-0.003280952177,-0.2561621316,0.2,3.499863997,6.040672263,0.4
0.4256428739,-2.618718857,-2.239825185,-0.8780184029,-3.544381076,-0.003287785206,-0.2564287392,0.2,3.500025045,6.040635,0.4
0.4256528739,-2.618741255,-2.239825176,-0.8780538462,-3.544267149,-0.003290349993,-0.2565287392,0.2,3.500085451,6.040621064,0.4
0.4257028739,-2.618853247,-2.239825467,-0.8782310451,-3.543697506,-0.003303189092,-0.2570287392,0.2,3.500387481,6.040551713,0.4
0.4259528739,-2.619413204,-2.239835511,-0.8791166133,-3.540849051,-0.003367758881,-0.2595287392,0.2,3.501897576,6.040213301,0.4
0.4269528739,-2.621653119,-2.240016958,-0.8826517637,-3.529451225,-0.003632287693,-0.2695287392,0.2,3.50793717,6.038996922,0.4
0.4279528739,-2.623893332,-2.240419116,-0.8861755129,-3.518046985,-0.003906816436,-0.2795287392,0.2,3.513975661,6.03799484,0.4
0.4289528739,-2.62613405,-2.241034833,-0.8896878548,-3.506636316,-0.004191345173,-0.2895287392,0.2,3.52001325,6.037199888,0.4
0.4299528739,-2.62837548,-2.241856596,-0.8931887831,-3.495219206,-0.004485873911,-0.2995287392,0.2,3.526050137,6.036604541,0.4
0.4309528739,-2.630617828,-2.242876344,-0.8966782911,-3.483795641,-0.00479040265,-0.3095287392,0.2,3.532086521,6.036200724,0.4
0.4319528739,-2.632861283,-2.244085902,-0.9001563723,-3.472365607,-0.005104931389,-0.3195287392,0.2,3.538122587,6.035980248,0.4
0.4329528739,-2.635106036,-2.245477075,-0.9036230202,-3.46092909,-0.005429460128,-0.3295287392,0.2,3.544158516,6.035934904,0.4
0.4339528739,-2.637352245,-2.247041262,-0.9070782284,-3.449486078,-0.005763988867,-0.3395287392,0.2,3.550194462,6.036056079,0.4
0.4349528739,-2.639600065,-2.248769752,-0.9105219905,-3.438036556,-0.006108517606,-0.3495287392,0.2,3.556230574,6.036335048,0.4
0.4359528739,-2.641849701,-2.250654416,-0.9139542997,-3.426580512,-0.006463046345,-0.3595287392,0.2,3.562267047,6.036763667,0.4
0.4369528739,-2.644101327,-2.252686727,-0.9173751496,-3.41511793,-0.006827575084,-0.3695287392,0.2,3.568304052,6.037333396,0.4
0.4379528739,-2.64635506,-2.254857392,-0.9207845336,-3.403648799,-0.007202103823,-0.3795287392,0.2,3.574341697,6.03803493,0.4
0.4389528739,-2.64861105,-2.257157533,-0.9241824451,-3.392173103,-0.007586632562,-0.3895287392,0.2,3.580380128,6.038859375,0.4
0.4399528739,-2.65086941,-2.259577796,-0.9275688776,-3.380690831,-0.007981161301,-0.3995287392,0.2,3.586419449,6.039797366,0.4
0.4409528739,-2.653130249,-2.262108788,-0.9309438245,-3.369201968,-0.00838569004,-0.4095287392,0.2,3.592459764,6.040839496,0.4
0.4419528739,-2.655393674,-2.264741127,-0.9343072793,-3.357706502,-0.008800218779,-0.4195287392,0.2,3.598501172,6.041976368,0.4
0.4429528739,-2.657659774,-2.267465208,-0.9376592353,-3.346204418,-0.009224747518,-0.4295287392,0.2,3.604543757,6.043198366,0.4
0.4439528739,-2.659928639,-2.270271529,-0.9409996859,-3.334695704,-0.009659276258,-0.4395287392,0.2,3.610587601,6.044495972,0.4
0.4449528739,-2.662200345,-2.273150409,-0.9443286245,-3.323180345,-0.010103805,-0.4495287392,0.2,3.616632774,6.045859493,0.4
0.4459528739,-2.66447496,-2.276092195,-0.9476460444,-3.311658329,-0.01055833374,-0.4595287392,0.2,3.622679338,6.047279263,0.4
0.4469528739,-2.666752544,-2.279087143,-0.9509519389,-3.300129642,-0.01102286248,-0.4695287392,0.2,3.628727345,6.048745525,0.4
0.4479528739,-2.669033145,-2.28212549,-0.9542463014,-3.288594271,-0.01149739121,-0.4795287392,0.2,3.634776838,6.0502485,0.4
0.4489528739,-2.671316803,-2.285197442,-0.9575291252,-3.277052203,-0.01198191995,-0.4895287392,0.2,3.640827848,6.051778384,0.4
0.4499528739,-2.673603543,-2.288293225,-0.9608004036,-3.265503423,-0.01247644869,-0.4995287392,0.2,3.646880396,6.053325388,0.4
0.4509528739,-2.675893388,-2.291402944,-0.9640601299,-3.253947919,-0.01298097743,-0.5095287392,0.2,3.652934495,6.054879603,0.4
0.4519528739,-2.678186346,-2.294516675,-0.9673082972,-3.242385678,-0.01349550617,-0.5195287392,0.2,3.65899015,6.056431092,0.4
0.4529528739,-2.680482415,-2.297624868,-0.970544899,-3.230816685,-0.01402003491,-0.5295287392,0.2,3.665047348,6.057970292,0.4
0.4539528739,-2.682781584,-2.300717517,-0.9737699283,-3.219240928,-0.01455456365,-0.5395287392,0.2,3.671106076,6.059487184,0.4
0.4549528739,-2.685083836,-2.303784722,-0.9769833786,-3.207658394,-0.01509909239,-0.5495287392,0.2,3.677166307,6.060971855,0.4
0.4559528739,-2.687389139,-2.306816852,-0.9801852429,-3.196069068,-0.01565362113,-0.5595287392,0.2,3.683228003,6.062414659,0.4
0.4569528739,-2.689697452,-2.309804338,-0.9833755145,-3.184472939,-0.01621814987,-0.5695287392,0.2,3.689291117,6.063806016,0.4
0.4579528739,-2.692008727,-2.312737316,-0.9865541865,-3.172869992,-0.01679267861,-0.5795287392,0.2,3.695355592,6.065136047,0.4
0.4589528739,-2.694322905,-2.315606119,-0.9897212522,-3.161260214,-0.01737720734,-0.5895287392,0.2,3.701421364,6.066395072,0.4
0.4599528739,-2.696639916,-2.318401638,-0.9928767046,-3.149643593,-0.01797173608,-0.5995287392,0.2,3.707488357,6.06757397,0.4
0.4609528739,-2.698959683,-2.321114201,-0.9960205371,-3.138020114,-0.01857626482,-0.6095287392,0.2,3.713556484,6.068663054,0.4
0.4619528739,-2.701282116,-2.323734392,-0.9991527426,-3.126389765,-0.01919079356,-0.6195287392,0.2,3.719625652,6.069652896,0.4
0.4629528739,-2.70360712,-2.326253186,-1.002273314,-3.114752532,-0.0198153223,-0.6295287392,0.2,3.725695757,6.070534457,0.4
0.4639528739,-2.70593459,-2.328661521,-1.005382245,-3.103108402,-0.02044985104,-0.6395287392,0.2,3.731766687,6.071298662,0.4
0.4649528739,-2.708264409,-2.330950266,-1.008479529,-3.091457362,-0.02109437978,-0.6495287392,0.2,3.737838318,6.071936367,0.4
0.4659528739,-2.710596452,-2.333110557,-1.011565158,-3.079799399,-0.02174890852,-0.6595287392,0.2,3.743910518,6.072438696,0.4
0.4669528739,-2.71293059,-2.335133956,-1.014639125,-3.0681345,-0.02241343726,-0.6695287392,0.2,3.749983153,6.072797195,0.4
0.4679528739,-2.715266679,-2.33701171,-1.017701424,-3.056462651,-0.023087966,-0.6795287392,0.2,3.75605607,6.0730031,0.4
0.4689528739,-2.717604568,-2.338735333,-1.020752048,-3.04478384,-0.02377249474,-0.6895287392,0.2,3.762129111,6.073047912,0.4
0.4699528739,-2.719944102,-2.340296829,-1.02379099,-3.033098052,-0.02446702348,-0.6995287392,0.2,3.768202115,6.07292362,0.4
0.4709528739,-2.722285114,-2.341688073,-1.026818242,-3.021405276,-0.02517155221,-0.7095287392,0.2,3.774274908,6.072622088,0.4
0.4719528739,-2.724627427,-2.342901074,-1.029833798,-3.009705497,-0.02588608095,-0.7195287392,0.2,3.780347306,6.072135311,0.4
0.4729528739,-2.726970861,-2.343928176,-1.032837651,-2.997998704,-0.02661060969,-0.7295287392,0.2,3.786419121,6.071455619,0.4
0.4739528739,-2.729315228,-2.344762074,-1.035829793,-2.986284882,-0.02734513843,-0.7395287392,0.2,3.79249016,6.070575695,0.4
0.4749528739,-2.731660329,-2.345395311,-1.038810218,-2.974564018,-0.02808966717,-0.7495287392,0.2,3.798560214,6.069488069,0.4
0.4759528739,-2.734005957,-2.345820728,-1.041778919,-2.962836101,-0.02884419591,-0.7595287392,0.2,3.804629072,6.068185567,0.4
0.4769528739,-2.736351908,-2.346031755,-1.044735888,-2.951101115,-0.02960872465,-0.7695287392,0.2,3.810696521,6.06666161,0.4
0.4771195406,-2.736742916,-2.346045601,-1.045227575,-2.949144596,-0.02973711833,-0.7711954058,0.2,3.811707609,6.066385603,0.4
0.4772862072,-2.737133925,-2.346053272,-1.045718936,-2.947187881,-0.02986578978,-0.7728620725,0.2,3.812718651,6.066103225,0.4
0.4773417628,-2.737264262,-2.346054451,-1.045882651,-2.946535598,-0.029908742,-0.773417628,0.2,3.813055655,6.066007678,0.4
0.4773747031,-2.737341542,-2.346054825,-1.045979704,-2.946148833,-0.02993422405,-0.7737470313,0.2,3.81325547,6.065950689,0.4
0.4773976435,-2.737395361,-2.346054941,-1.046047287,-2.945879477,-0.0299519767,-0.7739764346,0.2,3.813394625,6.065910853,0.4
0.4774076435,-2.737418822,-2.346054955,-1.046076745,-2.94576206,-0.02995971696,-0.7740764346,0.2,3.813455284,6.065893449,0.4
0.4774176435,-2.737442283,-2.346054918,-1.046106201,-2.945644641,-0.02996745938,-0.7741764346,0.2,3.813515942,6.065875994,0.4
0.4774676435,-2.737559585,-2.346054422,-1.046253463,-2.945057538,-0.03000618531,-0.7746764346,0.2,3.813819233,6.065788395,0.4
0.4777176435,-2.738146098,-2.346043967,-1.046989357,-2.942121773,-0.03020016945,-0.7771764346,0.2,3.815335624,6.065342174,0.4
0.4787176435,-2.740492062,-2.345859898,-1.049925605,-2.930374282,-0.03098234654,-0.7871764346,0.2,3.821400013,6.063410615,0.4
0.4797176435,-2.742837718,-2.345443351,-1.052850102,-2.918619688,-0.031774523,-0.7971764346,0.2,3.827462343,6.061239473,0.4
0.4807176435,-2.745182842,-2.344788646,-1.055762841,-2.906857977,-0.03257669942,-0.8071764346,0.2,3.833522382,6.058823058,0.4
0.4808843101,-2.745573628,-2.344655985,-1.056247154,-2.904897,-0.03271136771,-0.8088431013,0.2,3.83453215,6.058396086,0.4
0.4809033288,-2.74561822,-2.344640416,-1.056302399,-2.904673216,-0.03272675261,-0.8090332875,0.2,3.834647371,6.05834692,0.4
0.4809133288,-2.745641666,-2.344632194,-1.056331445,-2.90455555,-0.03273484344,-0.8091332875,0.2,3.834707955,6.058321031,0.4
0.4809233288,-2.745665112,-2.344623918,-1.056360489,-2.904437882,-0.0327429365,-0.8092332875,0.2,3.834768537,6.058295088,0.4
0.4809733288,-2.745782342,-2.344582201,-1.05650569,-2.903849533,-0.0327834156,-0.8097332875,0.2,3.835071448,6.058165021,0.4
0.4812233288,-2.74636846,-2.344364935,-1.057231281,-2.900907534,-0.03298616422,-0.8122332875,0.2,3.836585906,6.057505756,0.4
0.4822233288,-2.748712327,-2.343340887,-1.060126302,-2.889135083,-0.03380339823,-0.8222332875,0.2,3.842642027,6.054709258,0.4
0.4832233288,-2.751055032,-2.342064528,-1.063009547,-2.877355483,-0.03463063156,-0.8322332875,0.2,3.848695211,6.051653299,0.4
0.4842233288,-2.753396337,-2.340531107,-1.06588101,-2.865568721,-0.03546786483,-0.8422332875,0.2,3.854745211,6.048333116,0.4
0.4852233288,-2.755735987,-2.338735909,-1.068740682,-2.853774785,-0.03631509811,-0.8522332875,0.2,3.860791767,6.044743982,0.4
0.4862233288,-2.758073713,-2.336674411,-1.071588557,-2.841973661,-0.03717233139,-0.8622332875,0.2,3.866834601,6.040881359,0.4
0.4872233288,-2.760409242,-2.334342381,-1.074424627,-2.830165336,-0.03803956467,-0.8722332875,0.2,3.872873434,6.036741004,0.4
0.4882233288,-2.762742301,-2.331735676,-1.077248885,-2.818349797,-0.03891679796,-0.8822332875,0.2,3.878907985,6.03231876,0.4
0.4892233288,-2.765072613,-2.328850718,-1.080061324,-2.806527031,-0.03980403124,-0.8922332875,0.2,3.884937969,6.027611036,0.4
0.4902233288,-2.767399899,-2.325683858,-1.082861937,-2.794697025,-0.04070126453,-0.9022332875,0.2,3.8909631,6.022614171,0.4
0.4912233288,-2.769723874,-2.322232169,-1.085650716,-2.782859766,-0.04160849782,-0.9122332875,0.2,3.896983088,6.017325223,0.4
0.4922233288,-2.772044255,-2.318492658,-1.088427654,-2.771015242,-0.0425257311,-0.9222332875,0.2,3.902997641,6.011741188,0.4
0.4932233288,-2.774360752,-2.314462953,-1.091192744,-2.75916344,-0.04345296439,-0.9322332875,0.2,3.90900646,6.00585968,0.4
0.4942233288,-2.776673074,-2.310140607,-1.093945979,-2.747304346,-0.04439019768,-0.9422332875,0.2,3.91500925,5.99967824,0.4
0.4952233288,-2.778980928,-2.305523889,-1.09668735,-2.735437947,-0.04533743097,-0.9522332875,0.2,3.921005709,5.993195124,0.4
0.4962233288,-2.781284019,-2.300610971,-1.099416852,-2.723564232,-0.04629466425,-0.9622332875,0.2,3.926995535,5.986408491,0.4
0.4972233288,-2.78358205,-2.29540076,-1.102134476,-2.711683187,-0.04726189754,-0.9722332875,0.2,3.932978424,5.979317235,0.4
0.4982233288,-2.785874722,-2.289892179,-1.104840216,-2.699794799,-0.04823913083,-0.9822332875,0.2,3.938954069,5.971920266,0.4
0.4992233288,-2.788161738,-2.28408462,-1.107534063,-2.687899056,-0.04922636412,-0.9922332875,0.2,3.944922165,5.964216963,0.4
0.5002233288,-2.790442795,-2.277977744,-1.110216012,-2.675995944,-0.0502235974,-1.002233288,0.2,3.950882404,5.956206976,0.4
0.5012233288,-2.792717597,-2.271571483,-1.112886053,-2.664085452,-0.05123083069,-1.012233288,0.2,3.956834481,5.947890222,0.4
0.5022233288,-2.794985842,-2.264866123,-1.11554418,-2.652167565,-0.05224806398,-1.022233288,0.2,3.962778086,5.939266975,0.4
0.5032233288,-2.797247233,-2.257862217,-1.118190385,-2.640242272,-0.05327529727,-1.032233288,0.2,3.968712916,5.930337776,0.4
0.5042233288,-2.799501471,-2.250560633,-1.120824662,-2.628309559,-0.05431253055,-1.042233288,0.2,3.974638663,5.92110348,0.4
0.5052233288,-2.80174826,-2.242962552,-1.123447002,-2.616369415,-0.05535976384,-1.052233288,0.2,3.980555026,5.911565254,0.4
0.5062233288,-2.803987306,-2.235069456,-1.126057398,-2.604421825,-0.05641699713,-1.062233288,0.2,3.986461701,5.901724569,0.4
0.5072233288,-2.806218312,-2.226883126,-1.128655843,-2.592466778,-0.05748423042,-1.072233288,0.2,3.992358385,5.891583192,0.4
0.5082233288,-2.808440986,-2.218405647,-1.131242329,-2.580504261,-0.0585614637,-1.082233288,0.2,3.998244779,5.881143195,0.4
0.5092233288,-2.81065506,-2.209639409,-1.133816849,-2.568534261,-0.05964869699,-1.092233288,0.2,4.004120607,5.870406958,0.4
0.5102233288,-2.812860234,-2.200587105,-1.136379395,-2.556556765,-0.06074593028,-1.102233288,0.2,4.00998556,5.859377157,0.4
0.5112233288,-2.815056218,-2.191251727,-1.13892996,-2.544571761,-0.06185316357,-1.112233288,0.2,4.015839342,5.848056775,0.4
0.5122233288,-2.817242724,-2.181636575,-1.141468536,-2.532579235,-0.06297039686,-1.122233288,0.2,4.021681657,5.836449098,0.4
0.5132233288,-2.819419462,-2.171745249,-1.143995116,-2.520579177,-0.06409763014,-1.132233288,0.2,4.027512209,5.824557713,0.4
0.5142233288,-2.821586195,-2.161581479,-1.146509692,-2.508571572,-0.06523486343,-1.142233288,0.2,4.033330751,5.812386339,0.4
0.5152233288,-2.823742665,-2.151149366,-1.149012257,-2.496556408,-0.06638209672,-1.152233288,0.2,4.039137019,5.799939061,0.4
0.5162233288,-2.825888575,-2.140453453,-1.151502803,-2.484533673,-0.06753933001,-1.162233288,0.2,4.044930707,5.787220413,0.4
0.5172233288,-2.828023652,-2.129498494,-1.153981322,-2.472503353,-0.06870656329,-1.172233288,0.2,4.050711537,5.774235135,0.4
0.5182233288,-2.830147628,-2.118289541,-1.156447807,-2.460465437,-0.06988379658,-1.182233288,0.2,4.056479231,5.760988266,0.4
0.5192233288,-2.832260234,-2.106831945,-1.15890225,-2.448419912,-0.07107102987,-1.192233288,0.2,4.062233514,5.747485145,0.4
0.5202233288,-2.834361273,-2.095130878,-1.161344644,-2.436366765,-0.07226826316,-1.202233288,0.2,4.06797418,5.73373093,0.4
0.5212233288,-2.83645048,-2.08319228,-1.163774981,-2.424305984,-0.07347549644,-1.212233288,0.2,4.073700958,5.719731552,0.4
0.5222233288,-2.83852762,-2.071022209,-1.166193253,-2.412237556,-0.07469272973,-1.222233288,0.2,4.079413604,5.705493052,0.4
0.5232233288,-2.840592469,-2.058626861,-1.168599454,-2.400161468,-0.07591996302,-1.232233288,0.2,4.085111885,5.691021617,0.4
0.5242233288,-2.84264481,-2.046012617,-1.170993574,-2.388077708,-0.07715719631,-1.242233288,0.2,4.09079558,5.676323613,0.4
0.5252233288,-2.844684428,-2.033186297,-1.173375606,-2.375986265,-0.07840442959,-1.252233288,0.2,4.096464464,5.661405849,0.4
0.5262233288,-2.846711115,-2.020154896,-1.175745544,-2.363887124,-0.07966166288,-1.262233288,0.2,4.102118322,5.646275307,0.4
0.5272233288,-2.848724672,-2.006925359,-1.178103378,-2.351780274,-0.08092889617,-1.272233288,0.2,4.107756946,5.63093892,0.4
0.5282233288,-2.850724903,-1.993505185,-1.180449102,-2.339665702,-0.08220612946,-1.282233288,0.2,4.113380135,5.615404174,0.4
0.5292233288,-2.852711623,-1.979902002,-1.182782707,-2.327543395,-0.08349336274,-1.292233288,0.2,4.118987693,5.599678685,0.4
0.5302233288,-2.854684653,-1.966123519,-1.185104186,-2.315413342,-0.08479059603,-1.302233288,0.2,4.124579435,5.583770148,0.4
0.5312233288,-2.856643824,-1.95217759,-1.187413531,-2.30327553,-0.08609782932,-1.312233288,0.2,4.130155184,5.567686408,0.4
0.5322233288,-2.858588968,-1.938072494,-1.189710734,-2.291129946,-0.08741506261,-1.322233288,0.2,4.135714765,5.551435728,0.4
0.5332233288,-2.860519928,-1.923816627,-1.191995788,-2.278976579,-0.08874229589,-1.332233288,0.2,4.141258012,5.535026494,0.4
0.5342233288,-2.862436566,-1.909418158,-1.194268685,-2.266815415,-0.09007952918,-1.342233288,0.2,4.14678478,5.51846686,0.4
0.5352233288,-2.864338737,-1.894885913,-1.196529417,-2.254646442,-0.09142676247,-1.352233288,0.2,4.152294916,5.501765643,0.4
0.5362233288,-2.866226311,-1.880228753,-1.198777975,-2.242469648,-0.09278399576,-1.362233288,0.2,4.157788282,5.484931688,0.4
0.5372233288,-2.868099167,-1.865455506,-1.201014353,-2.23028502,-0.09415122904,-1.372233288,0.2,4.16326475,5.467973814,0.4
0.5382233288,-2.869957199,-1.850575094,-1.203238543,-2.218092547,-0.09552846233,-1.382233288,0.2,4.168724204,5.450900929,0.4
0.5392233288,-2.871800299,-1.83559686,-1.205450536,-2.205892216,-0.09691569562,-1.392233288,0.2,4.174166531,5.433722363,0.4
0.5402233288,-2.873628373,-1.820530178,-1.207650325,-2.193684014,-0.09831292891,-1.402233288,0.2,4.179591626,5.41644748,0.4
0.5412233288,-2.875441342,-1.805384079,-1.209837901,-2.18146793,-0.09972016219,-1.412233288,0.2,4.184999405,5.399085296,0.4
0.5422233288,-2.877239128,-1.790168265,-1.212013258,-2.16924395,-0.1011373955,-1.422233288,0.2,4.190389782,5.381645502,0.4
0.5432233288,-2.879021667,-1.774892383,-1.214176386,-2.157012063,-0.1025646288,-1.432233288,0.2,4.195762682,5.364137734,0.4
0.5442233288,-2.880788902,-1.759565965,-1.216327279,-2.144772257,-0.1040018621,-1.442233288,0.2,4.201118043,5.34657151,0.4
0.5452233288,-2.882540791,-1.744198585,-1.218465928,-2.132524518,-0.1054490953,-1.452233288,0.2,4.206455815,5.328956391,0.4
0.5462233288,-2.884277295,-1.728800187,-1.220592326,-2.120268836,-0.1069063286,-1.462233288,0.2,4.21177595,5.31130231,0.4
0.5472233288,-2.885998388,-1.713380669,-1.222706463,-2.108005197,-0.1083735619,-1.472233288,0.2,4.217078414,5.293619153,0.4
0.5482233288,-2.887704057,-1.697949501,-1.224808333,-2.09573359,-0.1098507952,-1.482233288,0.2,4.222363185,5.275916378,0.4
0.5492233288,-2.889394292,-1.682516788,-1.226897928,-2.083454002,-0.1113380285,-1.492233288,0.2,4.227630248,5.258204077,0.4
0.5502233288,-2.891069097,-1.667092511,-1.228975239,-2.071166421,-0.1128352618,-1.502233288,0.2,4.232879597,5.240492219,0.4
0.5512233288,-2.892728485,-1.651686439,-1.231040258,-2.058870835,-0.1143424951,-1.512233288,0.2,4.238111238,5.222790562,0.4
0.5522233288,-2.894372481,-1.636308342,-1.233092978,-2.046567231,-0.1158597284,-1.522233288,0.2,4.243325187,5.20510886,0.4
0.5532233288,-2.896001117,-1.620968289,-1.23513339,-2.034255598,-0.1173869616,-1.532233288,0.2,4.248521468,5.187457175,0.4
0.5542233288,-2.897614435,-1.605676231,-1.237161486,-2.021935924,-0.1189241949,-1.542233288,0.2,4.253700116,5.169845443,0.4
0.5552233288,-2.899212489,-1.590441614,-1.239177259,-2.009608196,-0.1204714282,-1.552233288,0.2,4.258861176,5.152283098,0.4
0.5562233288,-2.900795341,-1.575274469,-1.2411807,-1.997272402,-0.1220286615,-1.562233288,0.2,4.264004703,5.134780159,0.4
0.5572233288,-2.902363064,-1.560184626,-1.243171801,-1.98492853,-0.1235958948,-1.572233288,0.2,4.26913076,5.117346444,0.4
0.5582233288,-2.903915739,-1.545181673,-1.245150554,-1.972576568,-0.1251731281,-1.582233288,0.2,4.274239422,5.099991529,0.4
0.5592233288,-2.905453458,-1.530275114,-1.247116951,-1.960216505,-0.1267603614,-1.592233288,0.2,4.279330771,5.082724906,0.4
0.5602233288,-2.906976323,-1.515474597,-1.249070985,-1.947848327,-0.1283575947,-1.602233288,0.2,4.284404902,5.065556211,0.4
0.5612233288,-2.908484444,-1.500789605,-1.251012645,-1.935472022,-0.1299648279,-1.612233288,0.2,4.289461918,5.048494915,0.4
0.5622233288,-2.909977942,-1.486229373,-1.252941926,-1.92308758,-0.1315820612,-1.622233288,0.2,4.294501929,5.03155024,0.4
0.5632233288,-2.911456945,-1.471803156,-1.254858818,-1.910694987,-0.1332092945,-1.632233288,0.2,4.299525057,5.01473143,0.4
0.5642233288,-2.912921593,-1.457520075,-1.256763313,-1.898294232,-0.1348465278,-1.642233288,0.2,4.304531434,4.998047595,0.4
0.5652233288,-2.914372034,-1.443389112,-1.258655404,-1.885885303,-0.1364937611,-1.652233288,0.2,4.309521198,4.981507702,0.4
0.5662233288,-2.915808422,-1.429419128,-1.260535081,-1.873468187,-0.1381509944,-1.662233288,0.2,4.314494498,4.965120603,0.4
0.5672233288,-2.917230925,-1.415618815,-1.262402337,-1.861042873,-0.1398182277,-1.672233288,0.2,4.31945149,4.948894976,0.4
0.5682233288,-2.918639717,-1.401996714,-1.264257164,-1.848609349,-0.141495461,-1.682233288,0.2,4.324392342,4.932839351,0.4
0.5692233288,-2.920034979,-1.388561228,-1.266099553,-1.836167603,-0.1431826942,-1.692233288,0.2,4.329317226,4.916962119,0.4
0.5702233288,-2.921416902,-1.375320613,-1.267929497,-1.823717623,-0.1448799275,-1.702233288,0.2,4.334226326,4.901271523,0.4
0.5712233288,-2.922785685,-1.362282902,-1.269746986,-1.811259396,-0.1465871608,-1.712233288,0.2,4.339119832,4.885775586,0.4
0.5722233288,-2.924141536,-1.349455961,-1.271552013,-1.798792912,-0.1483043941,-1.722233288,0.2,4.343997943,4.870482161,0.4
0.5732233288,-2.925484669,-1.336847485,-1.273344569,-1.786318158,-0.1500316274,-1.732233288,0.2,4.348860865,4.855398931,0.4
0.5742233288,-2.926815305,-1.324464958,-1.275124646,-1.773835123,-0.1517688607,-1.742233288,0.2,4.353708811,4.840533368,0.4
0.5752233288,-2.928133674,-1.312315654,-1.276892236,-1.761343793,-0.153516094,-1.752233288,0.2,4.358542005,4.825892734,0.4
0.5762233288,-2.929440015,-1.300406636,-1.278647331,-1.748844159,-0.1552733273,-1.762233288,0.2,4.363360673,4.811484082,0.4
0.5772233288,-2.930734568,-1.288744753,-1.280389922,-1.736336207,-0.1570405605,-1.772233288,0.2,4.368165051,4.797314247,0.4
0.5782233288,-2.932017587,-1.277336618,-1.282120001,-1.723819925,-0.1588177938,-1.782233288,0.2,4.372955381,4.783389831,0.4
0.5792233288,-2.933289326,-1.266188608,-1.283837559,-1.711295303,-0.1606050271,-1.792233288,0.2,4.377731912,4.769717199,0.4
0.5802233288,-2.934550051,-1.255306875,-1.285542588,-1.698762329,-0.1624022604,-1.802233288,0.2,4.382494899,4.756302491,0.4
0.5812233288,-2.935800026,-1.244697358,-1.287235081,-1.686220989,-0.1642094937,-1.812233288,0.2,4.387244601,4.743151635,0.4
0.5822233288,-2.93703953,-1.234365675,-1.288915028,-1.673671274,-0.166026727,-1.822233288,0.2,4.391981285,4.730270236,0.4
0.5832233288,-2.938268842,-1.224317197,-1.29058242,-1.66111317,-0.1678539603,-1.832233288,0.2,4.396705223,4.717663655,0.4
0.5842233288,-2.93948825,-1.214557025,-1.292237251,-1.648546667,-0.1696911936,-1.842233288,0.2,4.401416695,4.70533698,0.4
0.5852233288,-2.940698045,-1.205089974,-1.293879511,-1.635971752,-0.1715384268,-1.852233288,0.2,4.406115983,4.693295014,0.4
0.5862233288,-2.941898522,-1.195920634,-1.295509192,-1.623388414,-0.1733956601,-1.862233288,0.2,4.410803374,4.681542335,0.4
