Time,heatCapacitor_T,switch_Controll,
2.348,25.8854,0,
2.349,25.8946,0,
2.35,25.9038,0,
2.351,25.9129,0,
2.352,25.9221,0,
2.353,25.9313,0,
2.354,25.9405,0,
2.355,25.9497,0,
2.356,25.9588,0,
2.357,25.968,0,
2.358,25.9772,0,
2.359,25.9863,0,
2.36,25.9955,0,
2.361,26.0047,0,
2.362,26.0139,0,
2.363,26.023,0,
2.364,26.0322,0,
2.365,26.0414,0,
2.366,26.0505,0,
2.367,26.0597,0,
2.368,26.0688,0,
2.369,26.078,0,
2.37,26.0872,0,
2.371,26.0963,0,
2.372,26.1055,0,
2.373,26.1146,0,
2.374,26.1238,0,
2.375,26.1329,0,
2.376,26.1421,0,
2.377,26.1512,0,
2.378,26.1604,0,
2.379,26.1695,0,
2.38,26.1787,0,
2.381,26.1878,0,
2.382,26.197,0,
2.383,26.2061,0,
2.384,26.2152,0,
2.385,26.2244,0,
2.386,26.2335,0,
2.387,26.2427,0,
2.388,26.2518,0,
2.389,26.2609,0,
2.39,26.2701,0,
2.391,26.2792,0,
2.392,26.2883,0,
2.393,26.2975,0,
2.394,26.3066,0,
2.395,26.3157,0,
2.396,26.3248,0,
2.397,26.334,0,
2.398,26.3431,0,
2.399,26.3522,0,
2.4,26.3613,0,
2.401,26.3705,0,
2.402,26.3796,0,
2.403,26.3887,0,
2.404,26.3978,0,
2.405,26.4069,0,
2.406,26.416,0,
2.407,26.4251,0,
2.408,26.4343,0,
2.409,26.4434,0,
2.41,26.4525,0,
2.411,26.4616,0,
2.412,26.4707,0,
2.413,26.4798,0,
2.414,26.4889,0,
2.415,26.498,0,
2.416,26.5071,0,
2.417,26.5162,0,
2.418,26.5253,0,
2.419,26.5344,0,
2.42,26.5435,0,
2.421,26.5526,0,
2.422,26.5617,0,
2.423,26.5708,0,
2.424,26.5799,0,
2.425,26.5889,0,
2.426,26.598,0,
2.427,26.6071,0,
2.428,26.6162,0,
2.429,26.6253,0,
2.43,26.6344,0,
2.431,26.6435,0,
2.432,26.6525,0,
2.433,26.6616,0,
2.434,26.6707,0,
2.435,26.6798,0,
2.436,26.6889,0,
2.437,26.6979,0,
2.438,26.707,0,
2.439,26.7161,0,
2.44,26.7252,0,
2.441,26.7342,0,
2.442,26.7433,0,
2.443,26.7524,0,
2.444,26.7614,0,
2.445,26.7705,0,
2.446,26.7796,0,
2.447,26.7886,0,
2.448,26.7977,0,
2.449,26.8068,0,
2.45,26.8158,0,
2.451,26.8249,0,
2.452,26.8339,0,
2.453,26.843,0,
2.454,26.852,0,
2.455,26.8611,0,
2.456,26.8702,0,
2.457,26.8792,0,
2.458,26.8883,0,
2.459,26.8973,0,
2.46,26.9064,0,
2.461,26.9154,0,
2.462,26.9244,0,
2.463,26.9335,0,
2.464,26.9425,0,
2.465,26.9516,0,
2.466,26.9606,0,
2.467,26.9697,0,
2.468,26.9787,0,
2.469,26.9877,0,
2.47,26.9968,0,
2.471,27.0058,0,
2.472,27.0148,0,
2.473,27.0239,0,
2.474,27.0329,0,
2.475,27.0419,0,
2.476,27.051,0,
2.477,27.06,0,
2.478,27.069,0,
2.479,27.078,0,
2.48,27.0871,0,
2.481,27.0961,0,
2.482,27.1051,0,
2.483,27.1141,0,
2.484,27.1231,0,
2.485,27.1322,0,
2.486,27.1412,0,
2.487,27.1502,0,
2.488,27.1592,0,
2.489,27.1682,0,
2.49,27.1772,0,
2.491,27.1862,0,
2.492,27.1952,0,
2.493,27.2043,0,
2.494,27.2133,0,
2.495,27.2223,0,
2.496,27.2313,0,
2.497,27.2403,0,
2.498,27.2493,0,
2.499,27.2583,0,
2.5,27.2673,0,
2.501,27.2763,0,
2.502,27.2853,0,
2.503,27.2943,0,
2.504,27.3033,0,
2.505,27.3122,0,
2.506,27.3212,0,
2.507,27.3302,0,
2.508,27.3392,0,
2.509,27.3482,0,
2.51,27.3572,0,
2.511,27.3662,0,
2.512,27.3752,0,
2.513,27.3841,0,
2.514,27.3931,0,
2.515,27.4021,0,
2.516,27.4111,0,
2.517,27.4201,0,
2.518,27.429,0,
2.519,27.438,0,
2.52,27.447,0,
2.521,27.456,0,
2.522,27.4649,0,
2.523,27.4739,0,
2.524,27.4829,0,
2.525,27.4918,0,
2.526,27.5008,0,
2.527,27.5098,0,
2.528,27.5187,0,
2.529,27.5277,0,
2.53,27.5367,0,
2.531,27.5456,0,
2.532,27.5546,0,
2.533,27.5635,0,
2.534,27.5725,0,
2.535,27.5815,0,
2.536,27.5904,0,
2.537,27.5994,0,
2.538,27.6083,0,
2.539,27.6173,0,
2.54,27.6262,0,
2.541,27.6352,0,
2.542,27.6441,0,
2.543,27.6531,0,
2.544,27.662,0,
2.545,27.6709,0,
2.546,27.6799,0,
2.547,27.6888,0,
2.548,27.6978,0,
2.549,27.7067,0,
2.55,27.7156,0,
2.551,27.7246,0,
2.552,27.7335,0,
2.553,27.7425,0,
2.554,27.7514,0,
2.555,27.7603,0,
2.556,27.7692,0,
2.557,27.7782,0,
2.558,27.7871,0,
2.559,27.796,0,
2.56,27.805,0,
2.561,27.8139,0,
2.562,27.8228,0,
2.563,27.8317,0,
2.564,27.8406,0,
2.565,27.8496,0,
2.566,27.8585,0,
2.567,27.8674,0,
2.568,27.8763,0,
2.569,27.8852,0,
2.57,27.8941,0,
2.571,27.903,0,
2.572,27.912,0,
2.573,27.9209,0,
2.574,27.9298,0,
2.575,27.9387,0,
2.576,27.9476,0,
2.577,27.9565,0,
2.578,27.9654,0,
2.579,27.9743,0,
2.58,27.9832,0,
2.581,27.9921,0,
2.582,28.001,0,
2.583,28.0099,0,
2.584,28.0188,0,
2.585,28.0277,0,
2.586,28.0366,0,
2.587,28.0455,0,
2.588,28.0544,0,
2.589,28.0632,0,
2.59,28.0721,0,
2.591,28.081,0,
2.592,28.0899,0,
2.593,28.0988,0,
2.594,28.1077,0,
2.595,28.1165,0,
2.596,28.1254,0,
2.597,28.1343,0,
2.598,28.1432,0,
2.599,28.1521,0,
2.6,28.1609,0,
2.601,28.1698,0,
2.602,28.1787,0,
2.603,28.1876,0,
2.604,28.1964,0,
2.605,28.2053,0,
2.606,28.2142,0,
2.607,28.223,0,
2.608,28.2319,0,
2.609,28.2408,0,
2.61,28.2496,0,
2.611,28.2585,0,
2.612,28.2674,0,
2.613,28.2762,0,
2.614,28.2851,0,
2.615,28.2939,0,
2.616,28.3028,0,
2.617,28.3116,0,
2.618,28.3205,0,
2.619,28.3293,0,
2.62,28.3382,0,
2.621,28.347,0,
2.622,28.3559,0,
2.623,28.3647,0,
2.624,28.3736,0,
2.625,28.3824,0,
2.626,28.3913,0,
2.627,28.4001,0,
2.628,28.409,0,
2.629,28.4178,0,
2.63,28.4266,0,
2.631,28.4355,0,
2.632,28.4443,0,
2.633,28.4531,0,
2.634,28.462,0,
2.635,28.4708,0,
2.636,28.4796,0,
2.637,28.4885,0,
2.638,28.4973,0,
2.639,28.5061,0,
2.64,28.515,0,
2.641,28.5238,0,
2.642,28.5326,0,
2.643,28.5414,0,
2.644,28.5503,0,
2.645,28.5591,0,
2.646,28.5679,0,
2.647,28.5767,0,
2.648,28.5855,0,
2.649,28.5943,0,
2.65,28.6032,0,
2.651,28.612,0,
2.652,28.6208,0,
2.653,28.6296,0,
2.654,28.6384,0,
2.655,28.6472,0,
2.656,28.656,0,
2.657,28.6648,0,
2.658,28.6736,0,
2.659,28.6824,0,
2.66,28.6912,0,
2.661,28.7,0,
2.662,28.7088,0,
2.663,28.7176,0,
2.664,28.7265,0,
2.665,28.7352,0,
2.666,28.744,0,
2.667,28.7528,0,
2.668,28.7616,0,
2.669,28.7704,0,
2.67,28.7792,0,
2.671,28.788,0,
2.672,28.7968,0,
2.673,28.8026,1,
2.674,28.8017,1,
2.675,28.8008,1,
2.676,28.8,1,
2.677,28.7991,1,
2.678,28.7982,1,
2.679,28.7973,1,
2.68,28.7964,1,
2.681,28.7956,1,
2.682,28.7947,1,
2.683,28.7938,1,
2.684,28.7929,1,
2.685,28.792,1,
2.686,28.7912,1,
2.687,28.7903,1,
2.688,28.7894,1,
2.689,28.7885,1,
2.69,28.7876,1,
2.691,28.7868,1,
2.692,28.7859,1,
2.693,28.785,1,
2.694,28.7841,1,
2.695,28.7833,1,
2.696,28.7824,1,
2.697,28.7815,1,
2.698,28.7806,1,
2.699,28.7797,1,
2.7,28.7789,1,
2.701,28.778,1,
2.702,28.7771,1,
2.703,28.7762,1,
2.704,28.7754,1,
2.705,28.7745,1,
2.706,28.7736,1,
2.707,28.7727,1,
2.708,28.7718,1,
2.709,28.771,1,
2.71,28.7701,1,
2.711,28.7692,1,
2.712,28.7683,1,
2.713,28.7675,1,
2.714,28.7666,1,
2.715,28.7657,1,
2.716,28.7648,1,
2.717,28.764,1,
2.718,28.7631,1,
2.719,28.7622,1,
2.72,28.7613,1,
2.721,28.7605,1,
2.722,28.7596,1,
2.723,28.7587,1,
2.724,28.7578,1,
2.725,28.757,1,
2.726,28.7561,1,
2.727,28.7552,1,
2.728,28.7543,1,
2.729,28.7535,1,
2.73,28.7526,1,
2.731,28.7517,1,
2.732,28.7508,1,
2.733,28.75,1,
2.734,28.7491,1,
2.735,28.7482,1,
2.736,28.7473,1,
2.737,28.7465,1,
2.738,28.7456,1,
2.739,28.7447,1,
2.74,28.7438,1,
2.741,28.743,1,
2.742,28.7421,1,
2.743,28.7412,1,
2.744,28.7403,1,
2.745,28.7395,1,
2.746,28.7386,1,
2.747,28.7377,1,
2.748,28.7368,1,
2.749,28.736,1,
2.75,28.7351,1,
2.751,28.7342,1,
2.752,28.7333,1,
2.753,28.7325,1,
2.754,28.7316,1,
2.755,28.7307,1,
2.756,28.7299,1,
2.757,28.729,1,
2.758,28.7281,1,
2.759,28.7272,1,
2.76,28.7264,1,
2.761,28.7255,1,
2.762,28.7246,1,
2.763,28.7237,1,
2.764,28.7229,1,
2.765,28.722,1,
2.766,28.7211,1,
2.767,28.7203,1,
2.768,28.7194,1,
2.769,28.7185,1,
2.77,28.7176,1,
2.771,28.7168,1,
2.772,28.7159,1,
2.773,28.715,1,
2.774,28.7142,1,
2.775,28.7133,1,
2.776,28.7124,1,
2.777,28.7115,1,
2.778,28.7107,1,
2.779,28.7098,1,
2.78,28.7089,1,
2.781,28.7081,1,
2.782,28.7072,1,
2.783,28.7063,1,
2.784,28.7054,1,
2.785,28.7046,1,
2.786,28.7037,1,
2.787,28.7028,1,
2.788,28.702,1,
2.789,28.7011,1,
2.79,28.7002,1,
2.791,28.6994,1,
2.792,28.6985,1,
2.793,28.6976,1,
2.794,28.6967,1,
2.795,28.6959,1,
2.796,28.695,1,
2.797,28.6941,1,
2.798,28.6933,1,
2.799,28.6924,1,
2.8,28.6915,1,
2.801,28.6907,1,
2.802,28.6898,1,
2.803,28.6889,1,
2.804,28.6881,1,
2.805,28.6872,1,
2.806,28.6863,1,
2.807,28.6854,1,
2.808,28.6846,1,
2.809,28.6837,1,
2.81,28.6828,1,
2.811,28.682,1,
2.812,28.6811,1,
2.813,28.6802,1,
2.814,28.6794,1,
2.815,28.6785,1,
2.816,28.6776,1,
2.817,28.6768,1,
2.818,28.6759,1,
2.819,28.675,1,
2.82,28.6742,1,
2.821,28.6733,1,
2.822,28.6724,1,
2.823,28.6716,1,
2.824,28.6707,1,
2.825,28.6698,1,
2.826,28.669,1,
2.827,28.6681,1,
2.828,28.6672,1,
2.829,28.6664,1,
2.83,28.6655,1,
2.831,28.6646,1,
2.832,28.6638,1,
2.833,28.6629,1,
2.834,28.662,1,
2.835,28.6612,1,
2.836,28.6603,1,
2.837,28.6594,1,
2.838,28.6586,1,
2.839,28.6577,1,
2.84,28.6568,1,
2.841,28.656,1,
2.842,28.6551,1,
2.843,28.6542,1,
2.844,28.6534,1,
2.845,28.6525,1,
2.846,28.6516,1,
2.847,28.6508,1,
2.848,28.6499,1,
2.849,28.649,1,
2.85,28.6482,1,
2.851,28.6473,1,
2.852,28.6465,1,
2.853,28.6456,1,
2.854,28.6447,1,
2.855,28.6439,1,
2.856,28.643,1,
2.857,28.6421,1,
2.858,28.6413,1,
2.859,28.6404,1,
2.86,28.6395,1,
2.861,28.6387,1,
2.862,28.6378,1,
2.863,28.6369,1,
2.864,28.6361,1,
2.865,28.6352,1,
2.866,28.6344,1,
2.867,28.6335,1,
2.868,28.6326,1,
2.869,28.6318,1,
2.87,28.6309,1,
2.871,28.63,1,
2.872,28.6292,1,
2.873,28.6283,1,
2.874,28.6275,1,
2.875,28.6266,1,
2.876,28.6257,1,
2.877,28.6249,1,
2.878,28.624,1,
2.879,28.6231,1,
2.88,28.6223,1,
2.881,28.6214,1,
2.882,28.6206,1,
2.883,28.6197,1,
2.884,28.6188,1,
2.885,28.618,1,
2.886,28.6171,1,
2.887,28.6162,1,
2.888,28.6154,1,
2.889,28.6145,1,
2.89,28.6137,1,
2.891,28.6128,1,
2.892,28.6119,1,
2.893,28.6111,1,
2.894,28.6102,1,
2.895,28.6094,1,
2.896,28.6085,1,
2.897,28.6076,1,
2.898,28.6068,1,
2.899,28.6059,1,
2.9,28.605,1,
2.901,28.6042,1,
2.902,28.6033,1,
2.903,28.6025,1,
2.904,28.6016,1,
2.905,28.6007,1,
2.906,28.5999,1,
2.907,28.599,1,
2.908,28.5982,1,
2.909,28.5973,1,
2.91,28.5964,1,
2.911,28.5956,1,
2.912,28.5947,1,
2.913,28.5939,1,
2.914,28.593,1,
2.915,28.5922,1,
2.916,28.5913,1,
2.917,28.5904,1,
2.918,28.5896,1,
2.919,28.5887,1,
2.92,28.5879,1,
2.921,28.587,1,
2.922,28.5861,1,
2.923,28.5853,1,
2.924,28.5844,1,
2.925,28.5836,1,
2.926,28.5827,1,
2.927,28.5818,1,
2.928,28.581,1,
2.929,28.5801,1,
2.93,28.5793,1,
2.931,28.5784,1,
2.932,28.5776,1,
2.933,28.5767,1,
2.934,28.5758,1,
2.935,28.575,1,
2.936,28.5741,1,
2.937,28.5733,1,
2.938,28.5724,1,
2.939,28.5716,1,
2.94,28.5707,1,
2.941,28.5698,1,
2.942,28.569,1,
2.943,28.5681,1,
2.944,28.5673,1,
2.945,28.5664,1,
2.946,28.5656,1,
2.947,28.5647,1,
2.948,28.5638,1,
2.949,28.563,1,
2.95,28.5621,1,
2.951,28.5613,1,
2.952,28.5604,1,
2.953,28.5596,1,
2.954,28.5587,1,
2.955,28.5578,1,
2.956,28.557,1,
2.957,28.5561,1,
2.958,28.5553,1,
2.959,28.5544,1,
2.96,28.5536,1,
2.961,28.5527,1,
2.962,28.5519,1,
2.963,28.551,1,
2.964,28.5502,1,
2.965,28.5493,1,
2.966,28.5484,1,
2.967,28.5476,1,
2.968,28.5467,1,
2.969,28.5459,1,
2.97,28.545,1,
2.971,28.5442,1,
2.972,28.5433,1,
2.973,28.5425,1,
2.974,28.5416,1,
2.975,28.5407,1,
2.976,28.5399,1,
2.977,28.539,1,
2.978,28.5382,1,
2.979,28.5373,1,
2.98,28.5365,1,
2.981,28.5356,1,
2.982,28.5348,1,
2.983,28.5339,1,
2.984,28.5331,1,
2.985,28.5322,1,
2.986,28.5314,1,
2.987,28.5305,1,
2.988,28.5297,1,
2.989,28.5288,1,
2.99,28.5279,1,
2.991,28.5271,1,
2.992,28.5262,1,
2.993,28.5254,1,
2.994,28.5245,1,
2.995,28.5237,1,
2.996,28.5228,1,
2.997,28.522,1,
2.998,28.5211,1,
2.999,28.5203,1,
3,28.5194,1,
3.001,28.5186,1,
3.002,28.5177,1,
3.003,28.5169,1,
3.004,28.516,1,
3.005,28.5152,1,
3.006,28.5143,1,
3.007,28.5135,1,
3.008,28.5126,1,
3.009,28.5118,1,
3.01,28.5109,1,
3.011,28.5101,1,
3.012,28.5092,1,
3.013,28.5084,1,
3.014,28.5075,1,
3.015,28.5067,1,
3.016,28.5058,1,
3.017,28.505,1,
3.018,28.5041,1,
3.019,28.5033,1,
3.02,28.5024,1,
3.021,28.5016,1,
3.022,28.5007,1,
3.023,28.4999,1,
3.024,28.499,1,
3.025,28.4982,1,
3.026,28.4973,1,
3.027,28.4965,1,
3.028,28.4956,1,
3.029,28.4948,1,
3.03,28.4939,1,
3.031,28.4931,1,
3.032,28.4922,1,
3.033,28.4914,1,
3.034,28.4905,1,
3.035,28.4897,1,
3.036,28.4888,1,
3.037,28.488,1,
3.038,28.4871,1,
3.039,28.4863,1,
3.04,28.4854,1,
3.041,28.4846,1,
3.042,28.4837,1,
3.043,28.4829,1,
3.044,28.482,1,
3.045,28.4812,1,
3.046,28.4803,1,
3.047,28.4795,1,
3.048,28.4786,1,
3.049,28.4778,1,
3.05,28.4769,1,
3.051,28.4761,1,
3.052,28.4752,1,
3.053,28.4744,1,
3.054,28.4735,1,
3.055,28.4727,1,
3.056,28.4718,1,
3.057,28.471,1,
3.058,28.4702,1,
3.059,28.4693,1,
3.06,28.4685,1,
3.061,28.4676,1,
3.062,28.4668,1,
3.063,28.4659,1,
3.064,28.4651,1,
3.065,28.4642,1,
3.066,28.4634,1,
3.067,28.4625,1,
3.068,28.4617,1,
3.069,28.4608,1,
3.07,28.46,1,
3.071,28.4656,0,
3.072,28.4745,0,
3.073,28.4833,0,
3.074,28.4921,0,
3.075,28.5009,0,
3.076,28.5098,0,
3.077,28.5186,0,
3.078,28.5274,0,
3.079,28.5362,0,
3.08,28.5451,0,
3.081,28.5539,0,
3.082,28.5627,0,
3.083,28.5715,0,
3.084,28.5803,0,
3.085,28.5891,0,
3.086,28.5979,0,
3.087,28.6068,0,
3.088,28.6156,0,
3.089,28.6244,0,
3.09,28.6332,0,
3.091,28.642,0,
3.092,28.6508,0,
3.093,28.6596,0,
3.094,28.6684,0,
3.095,28.6772,0,
3.096,28.686,0,
3.097,28.6948,0,
3.098,28.7036,0,
3.099,28.7124,0,
3.1,28.7212,0,
3.101,28.73,0,
3.102,28.7388,0,
3.103,28.7476,0,
3.104,28.7564,0,
3.105,28.7652,0,
3.106,28.774,0,
3.107,28.7827,0,
3.108,28.7915,0,
3.109,28.8003,0,
3.11,28.8091,0,
3.111,28.8179,0,
3.112,28.8267,0,
3.113,28.8354,0,
3.114,28.8442,0,
3.115,28.853,0,
3.116,28.8618,0,
3.117,28.8706,0,
3.118,28.8793,0,
3.119,28.8881,0,
3.12,28.8969,0,
3.121,28.9057,0,
3.122,28.9144,0,
3.123,28.9232,0,
3.124,28.932,0,
3.125,28.9407,0,
3.126,28.9495,0,
3.127,28.9583,0,
3.128,28.967,0,
3.129,28.9758,0,
3.13,28.9845,0,
3.131,28.9933,0,
3.132,29.0021,0,
3.133,29.0108,0,
3.134,29.0196,0,
3.135,29.0283,0,
3.136,29.0371,0,
3.137,29.0458,0,
3.138,29.0546,0,
3.139,29.0633,0,
3.14,29.0721,0,
3.141,29.0808,0,
3.142,29.0896,0,
3.143,29.0983,0,
3.144,29.1071,0,
3.145,29.1158,0,
3.146,29.1246,0,
3.147,29.1333,0,
3.148,29.142,0,
3.149,29.1508,0,
3.15,29.1595,0,
3.151,29.1683,0,
3.152,29.177,0,
3.153,29.1857,0,
3.154,29.1945,0,
3.155,29.2032,0,
3.156,29.2119,0,
3.157,29.2206,0,
3.158,29.2294,0,
3.159,29.2381,0,
3.16,29.2468,0,
3.161,29.2555,0,
3.162,29.2643,0,
3.163,29.273,0,
3.164,29.2817,0,
3.165,29.2904,0,
3.166,29.2992,0,
3.167,29.3079,0,
3.168,29.3166,0,
3.169,29.3253,0,
3.17,29.334,0,
3.171,29.3427,0,
3.172,29.3514,0,
3.173,29.3601,0,
3.174,29.3689,0,
3.175,29.3776,0,
3.176,29.3863,0,
3.177,29.395,0,
3.178,29.4037,0,
3.179,29.4124,0,
3.18,29.4211,0,
3.181,29.4298,0,
3.182,29.4385,0,
3.183,29.4472,0,
3.184,29.4559,0,
3.185,29.4646,0,
3.186,29.4733,0,
3.187,29.482,0,
3.188,29.4907,0,
3.189,29.4993,0,
3.19,29.508,0,
3.191,29.5167,0,
3.192,29.5254,0,
3.193,29.5341,0,
3.194,29.5428,0,
3.195,29.5515,0,
3.196,29.5601,0,
3.197,29.5688,0,
3.198,29.5775,0,
3.199,29.5862,0,
3.2,29.5949,0,
3.201,29.6035,0,
3.202,29.6122,0,
3.203,29.6209,0,
3.204,29.6296,0,
3.205,29.6382,0,
3.206,29.6469,0,
3.207,29.6556,0,
3.208,29.6643,0,
3.209,29.6729,0,
3.21,29.6816,0,
3.211,29.6903,0,
3.212,29.6989,0,
3.213,29.7076,0,
3.214,29.7162,0,
3.215,29.7249,0,
3.216,29.7336,0,
3.217,29.7422,0,
3.218,29.7509,0,
3.219,29.7595,0,
3.22,29.7682,0,
3.221,29.7768,0,
3.222,29.7855,0,
3.223,29.7941,0,
3.224,29.8028,0,
3.225,29.8114,0,
3.226,29.8201,0,
3.227,29.8287,0,
3.228,29.8374,0,
3.229,29.846,0,
3.23,29.8547,0,
3.231,29.8633,0,
3.232,29.8719,0,
3.233,29.8806,0,
3.234,29.8892,0,
3.235,29.8979,0,
3.236,29.9065,0,
3.237,29.9151,0,
3.238,29.9238,0,
3.239,29.9324,0,
3.24,29.941,0,
3.241,29.9497,0,
3.242,29.9583,0,
3.243,29.9669,0,
3.244,29.9755,0,
3.245,29.9842,0,
3.246,29.9928,0,
3.247,30.0014,0,
3.248,30.01,0,
3.249,30.0187,0,
3.25,30.0273,0,
3.251,30.0359,0,
3.252,30.0445,0,
3.253,30.0531,0,
3.254,30.0617,0,
3.255,30.0704,0,
3.256,30.079,0,
3.257,30.0876,0,
3.258,30.0962,0,
3.259,30.1048,0,
3.26,30.1134,0,
3.261,30.122,0,
3.262,30.1306,0,
3.263,30.1392,0,
3.264,30.1478,0,
3.265,30.1564,0,
3.266,30.165,0,
3.267,30.1736,0,
3.268,30.1822,0,
3.269,30.1908,0,
3.27,30.1994,0,
3.271,30.208,0,
3.272,30.2166,0,
3.273,30.2252,0,
3.274,30.2338,0,
3.275,30.2424,0,
3.276,30.251,0,
3.277,30.2596,0,
3.278,30.2682,0,
3.279,30.2768,0,
3.28,30.2854,0,
3.281,30.2939,0,
3.282,30.3025,0,
3.283,30.3111,0,
3.284,30.3197,0,
3.285,30.3283,0,
3.286,30.3368,0,
3.287,30.3454,0,
3.288,30.354,0,
3.289,30.3626,0,
3.29,30.3712,0,
3.291,30.3797,0,
3.292,30.3883,0,
3.293,30.3969,0,
3.294,30.4054,0,
3.295,30.414,0,
3.296,30.4226,0,
3.297,30.4311,0,
3.298,30.4397,0,
3.299,30.4483,0,
3.3,30.4568,0,
3.301,30.4654,0,
3.302,30.474,0,
3.303,30.4825,0,
3.304,30.4911,0,
3.305,30.4996,0,
3.306,30.5082,0,
3.307,30.5167,0,
3.308,30.5253,0,
3.309,30.5339,0,
3.31,30.5424,0,
3.311,30.551,0,
3.312,30.5595,0,
3.313,30.5681,0,
3.314,30.5766,0,
3.315,30.5851,0,
3.316,30.5937,0,
3.317,30.6022,0,
3.318,30.6108,0,
3.319,30.6193,0,
3.32,30.6279,0,
3.321,30.6364,0,
3.322,30.6449,0,
3.323,30.6535,0,
3.324,30.662,0,
3.325,30.6705,0,
3.326,30.6791,0,
3.327,30.6876,0,
3.328,30.6961,0,
3.329,30.7047,0,
3.33,30.7132,0,
3.331,30.7217,0,
3.332,30.7302,0,
3.333,30.7388,0,
3.334,30.7473,0,
3.335,30.7558,0,
3.336,30.7643,0,
3.337,30.7729,0,
3.338,30.7814,0,
3.339,30.7899,0,
3.34,30.7984,0,
3.341,30.8069,0,
3.342,30.8154,0,
3.343,30.824,0,
3.344,30.8325,0,
3.345,30.841,0,
3.346,30.8495,0,
3.347,30.858,0,
3.348,30.8665,0,
3.349,30.875,0,
3.35,30.8835,0,
3.351,30.892,0,
3.352,30.9005,0,
3.353,30.909,0,
3.354,30.9175,0,
3.355,30.926,0,
3.356,30.9345,0,
3.357,30.943,0,
3.358,30.9515,0,
3.359,30.96,0,
3.36,30.9685,0,
3.361,30.977,0,
3.362,30.9855,0,
3.363,30.994,0,
3.364,31.0025,0,
3.365,31.011,0,
3.366,31.0194,0,
3.367,31.0279,0,
3.368,31.0364,0,
3.369,31.0449,0,
3.37,31.0534,0,
3.371,31.0619,0,
3.372,31.0703,0,
3.373,31.0788,0,
3.374,31.0873,0,
3.375,31.0958,0,
3.376,31.1042,0,
3.377,31.1127,0,
3.378,31.1212,0,
3.379,31.1297,0,
3.38,31.1381,0,
3.381,31.1466,0,
3.382,31.1551,0,
3.383,31.1635,0,
3.384,31.172,0,
3.385,31.1805,0,
3.386,31.1889,0,
3.387,31.1974,0,
3.388,31.2058,0,
3.389,31.2143,0,
3.39,31.2228,0,
3.391,31.2312,0,
3.392,31.2397,0,
3.393,31.2481,0,
3.394,31.2566,0,
3.395,31.265,0,
3.396,31.2735,0,
3.397,31.2819,0,
3.398,31.2904,0,
3.399,31.2988,0,
3.4,31.3073,0,
3.401,31.3157,0,
3.402,31.3242,0,
3.403,31.3326,0,
3.404,31.3411,0,
3.405,31.3495,0,
3.406,31.358,0,
3.407,31.3664,0,
3.408,31.3748,0,
3.409,31.3833,0,
3.41,31.3917,0,
3.411,31.4001,0,
3.412,31.4086,0,
3.413,31.417,0,
3.414,31.4254,0,
3.415,31.4339,0,
3.416,31.4423,0,
3.417,31.4507,0,
3.418,31.4591,0,
3.419,31.4676,0,
3.42,31.476,0,
3.421,31.4844,0,
3.422,31.4928,0,
3.423,31.5013,0,
3.424,31.5097,0,
3.425,31.5181,0,
3.426,31.5265,0,
3.427,31.5349,0,
3.428,31.5433,0,
3.429,31.5518,0,
3.43,31.5602,0,
3.431,31.5686,0,
3.432,31.577,0,
3.433,31.5854,0,
3.434,31.5938,0,
3.435,31.6022,0,
3.436,31.6106,0,
3.437,31.619,0,
3.438,31.6274,0,
3.439,31.6358,0,
3.44,31.6442,0,
3.441,31.6526,0,
3.442,31.661,0,
3.443,31.6694,0,
3.444,31.6778,0,
3.445,31.6862,0,
3.446,31.6946,0,
3.447,31.703,0,
3.448,31.7114,0,
3.449,31.7198,0,
3.45,31.7282,0,
3.451,31.7366,0,
3.452,31.7449,0,
3.453,31.7533,0,
3.454,31.7617,0,
3.455,31.7701,0,
3.456,31.7785,0,
3.457,31.7869,0,
3.458,31.7952,0,
3.459,31.8036,0,
3.46,31.812,0,
3.461,31.8204,0,
3.462,31.8288,0,
3.463,31.8371,0,
3.464,31.8455,0,
3.465,31.8539,0,
3.466,31.8622,0,
3.467,31.8706,0,
3.468,31.879,0,
3.469,31.8873,0,
3.47,31.8957,0,
3.471,31.9041,0,
3.472,31.9124,0,
3.473,31.9208,0,
3.474,31.9292,0,
3.475,31.9375,0,
3.476,31.9459,0,
3.477,31.9542,0,
3.478,31.9626,0,
3.479,31.971,0,
3.48,31.9793,0,
3.481,31.9877,0,
3.482,31.996,0,
3.483,32.0044,0,
3.484,32.0127,0,
3.485,32.0211,0,
3.486,32.0294,0,
3.487,32.0378,0,
3.488,32.0461,0,
3.489,32.0544,0,
3.49,32.0628,0,
3.491,32.0711,0,
3.492,32.0795,0,
3.493,32.0878,0,
3.494,32.0961,0,
3.495,32.1045,0,
3.496,32.1128,0,
3.497,32.1212,0,
3.498,32.1295,0,
3.499,32.1378,0,
3.5,32.1462,0,
3.501,32.1545,0,
3.502,32.1628,0,
3.503,32.1712,0,
3.504,32.1795,0,
3.505,32.1878,0,
3.506,32.1961,0,
3.507,32.2045,0,
3.508,32.2128,0,
3.509,32.2211,0,
3.51,32.2294,0,
3.511,32.2378,0,
3.512,32.2461,0,
3.513,32.2544,0,
3.514,32.2627,0,
3.515,32.2711,0,
3.516,32.2794,0,
3.517,32.2877,0,
3.518,32.296,0,
3.519,32.3043,0,
3.52,32.3126,0,
3.521,32.3209,0,
3.522,32.3292,0,
3.523,32.3376,0,
