"time",	"outputs[1]",	"outputs[2]",	"outputs[3]",	"outputs[4]"
0.9234,	3.440135,	3.440412,	3.441992,	0.232
0.9236,	3.439019,	3.439296,	3.440877,	0.234
0.9238,	3.437901,	3.438178,	3.439758,	0.236
0.924,	3.436779,	3.437057,	3.438637,	0.238
0.9242,	3.435655,	3.435932,	3.437512,	0.24
0.9244,	3.434527,	3.434804,	3.436385,	0.242
0.9246,	3.433397,	3.433674,	3.435254,	0.244
0.9248,	3.432263,	3.43254,	3.43412,	0.246
0.925,	3.431126,	3.431404,	3.432984,	0.248
0.9252,	3.429987,	3.430264,	3.431844,	0.25
0.9254,	3.428844,	3.429122,	3.430702,	0.252
0.9256,	3.427699,	3.427976,	3.429556,	0.254
0.9258,	3.426551,	3.426828,	3.428408,	0.256
0.926,	3.425399,	3.425677,	3.427257,	0.258
0.9262,	3.424245,	3.424523,	3.426103,	0.26
0.9264,	3.423088,	3.423366,	3.424946,	0.262
0.9266,	3.421929,	3.422206,	3.423786,	0.264
0.9268,	3.420766,	3.421043,	3.422624,	0.266
0.927,	3.419601,	3.419878,	3.421458,	0.268
0.9272,	3.418433,	3.41871,	3.42029,	0.27
0.9274,	3.417262,	3.417539,	3.419119,	0.272
0.9276,	3.416088,	3.416365,	3.417946,	0.274
0.9278,	3.414912,	3.415189,	3.416769,	0.276
0.928,	3.413733,	3.41401,	3.41559,	0.278
0.9282,	3.412551,	3.412828,	3.414409,	0.28
0.9284,	3.411367,	3.411644,	3.413224,	0.282
0.9286,	3.41018,	3.410457,	3.412037,	0.284
0.9288,	3.40899,	3.409267,	3.410848,	0.286
0.929,	3.407798,	3.408075,	3.409656,	0.288
0.9292,	3.406604,	3.406881,	3.408461,	0.29
0.9294,	3.405406,	3.405683,	3.407264,	0.292
0.9296,	3.404206,	3.404484,	3.406064,	0.294
0.9298,	3.403004,	3.403281,	3.404862,	0.296
0.93,	3.401799,	3.402076,	3.403657,	0.298
0.9302,	3.400592,	3.400869,	3.40245,	0.3
0.9304,	3.399382,	3.39966,	3.40124,	0.302
0.9306,	3.39817,	3.398447,	3.400028,	0.304
0.9308,	3.396956,	3.397233,	3.398813,	0.306
0.931,	3.395739,	3.396016,	3.397596,	0.308
0.9312,	3.39452,	3.394797,	3.396377,	0.31
0.9314,	3.393298,	3.393575,	3.395156,	0.312
0.9316,	3.392074,	3.392351,	3.393932,	0.314
0.9318,	3.390848,	3.391125,	3.392706,	0.316
0.932,	3.38962,	3.389897,	3.391477,	0.318
0.9322,	3.388389,	3.388666,	3.390247,	0.32
0.9324,	3.387156,	3.387433,	3.389014,	0.322
0.9326,	3.385921,	3.386198,	3.387779,	0.324
0.9328,	3.384684,	3.384961,	3.386541,	0.326
0.933,	3.383444,	3.383722,	3.385302,	0.328
0.9332,	3.382203,	3.38248,	3.38406,	0.33
0.9334,	3.380959,	3.381236,	3.382817,	0.332
0.9336,	3.379713,	3.379991,	3.381571,	0.334
0.9338,	3.378466,	3.378743,	3.380323,	0.336
0.934,	3.377216,	3.377493,	3.379073,	0.338
0.9342,	3.375964,	3.376241,	3.377821,	0.34
0.9344,	3.37471,	3.374987,	3.376567,	0.342
0.9346,	3.373454,	3.373731,	3.375312,	0.344
0.9348,	3.372196,	3.372473,	3.374054,	0.346
0.935,	3.370937,	3.371214,	3.372794,	0.348
0.9352,	3.369675,	3.369952,	3.371532,	0.35
0.9354,	3.368412,	3.368689,	3.370269,	0.352
0.9356,	3.367146,	3.367423,	3.369004,	0.354
0.9358,	3.365879,	3.366156,	3.367736,	0.356
0.936,	3.36461,	3.364887,	3.366467,	0.358
0.9362,	3.363339,	3.363616,	3.365197,	0.36
0.9364,	3.362067,	3.362344,	3.363924,	0.362
0.9366,	3.360792,	3.36107,	3.36265,	0.364
0.9368,	3.359516,	3.359794,	3.361374,	0.366
0.937,	3.358239,	3.358516,	3.360096,	0.368
0.9372,	3.356959,	3.357237,	3.358817,	0.37
0.9374,	3.355678,	3.355956,	3.357536,	0.372
0.9376,	3.354396,	3.354673,	3.356253,	0.374
0.9378,	3.353112,	3.353389,	3.354969,	0.376
0.938,	3.351826,	3.352103,	3.353683,	0.378
0.9382,	3.350539,	3.350816,	3.352396,	0.38
0.9384,	3.34925,	3.349527,	3.351107,	0.382
0.9386,	3.34796,	3.348237,	3.349817,	0.384
0.9388,	3.346668,	3.346945,	3.348525,	0.386
0.939,	3.345375,	3.345652,	3.347232,	0.388
0.9392,	3.34408,	3.344357,	3.345937,	0.39
0.9394,	3.342784,	3.343061,	3.344641,	0.392
0.9396,	3.341487,	3.341764,	3.343344,	0.394
0.9398,	3.340188,	3.340465,	3.342045,	0.396
0.94,	3.338888,	3.339165,	3.340745,	0.398
0.9402,	3.337586,	3.337864,	3.339444,	0.4
0.9404,	3.336284,	3.336561,	3.338141,	0.402
0.9406,	3.33498,	3.335257,	3.336837,	0.404
0.9408,	3.333675,	3.333952,	3.335532,	0.406
0.941,	3.332369,	3.332646,	3.334226,	0.408
0.9412,	3.331061,	3.331338,	3.332919,	0.41
0.9414,	3.329753,	3.33003,	3.33161,	0.412
0.9416,	3.328443,	3.32872,	3.3303,	0.414
0.9418,	3.327132,	3.327409,	3.32899,	0.416
0.942,	3.32582,	3.326097,	3.327678,	0.418
0.9422,	3.324507,	3.324784,	3.326365,	0.42
0.9424,	3.323193,	3.323471,	3.325051,	0.422
0.9426,	3.321879,	3.322156,	3.323736,	0.424
0.9428,	3.320563,	3.32084,	3.32242,	0.426
0.943,	3.319246,	3.319523,	3.321103,	0.428
0.9432,	3.317928,	3.318205,	3.319786,	0.43
0.9434,	3.316609,	3.316887,	3.318467,	0.432
0.9436,	3.31529,	3.315567,	3.317147,	0.434
0.9438,	3.31397,	3.314247,	3.315827,	0.436
0.944,	3.312649,	3.312926,	3.314506,	0.438
0.9442,	3.311327,	3.311604,	3.313184,	0.44
0.9444,	3.310004,	3.310281,	3.311861,	0.442
0.9446,	3.308681,	3.308958,	3.310538,	0.444
0.9448,	3.307356,	3.307634,	3.309214,	0.446
0.945,	3.306032,	3.306309,	3.307889,	0.448
0.9452,	3.304706,	3.304983,	3.306564,	0.45
0.9454,	3.30338,	3.303657,	3.305238,	0.452
0.9456,	3.302053,	3.302331,	3.303911,	0.454
0.9458,	3.300726,	3.301003,	3.302584,	0.456
0.946,	3.299398,	3.299675,	3.301256,	0.458
0.9462,	3.29807,	3.298347,	3.299927,	0.46
0.9464,	3.296741,	3.297018,	3.298599,	0.462
0.9466,	3.295412,	3.295689,	3.297269,	0.464
0.9468,	3.294082,	3.294359,	3.29594,	0.466
0.947,	3.292752,	3.293029,	3.294609,	0.468
0.9472,	3.291421,	3.291699,	3.293279,	0.47
0.9474,	3.29009,	3.290368,	3.291948,	0.472
0.9476,	3.288759,	3.289036,	3.290617,	0.474
0.9478,	3.287428,	3.287705,	3.289285,	0.476
0.948,	3.286096,	3.286373,	3.287953,	0.478
0.9482,	3.284764,	3.285041,	3.286621,	0.48
0.9484,	3.283431,	3.283708,	3.285289,	0.482
0.9486,	3.282099,	3.282376,	3.283956,	0.484
0.9488,	3.280766,	3.281043,	3.282623,	0.486
0.949,	3.279433,	3.27971,	3.28129,	0.488
0.9492,	3.2781,	3.278377,	3.279957,	0.49
0.9494,	3.276767,	3.277044,	3.278624,	0.492
0.9496,	3.275433,	3.275711,	3.277291,	0.494
0.9498,	3.2741,	3.274377,	3.275958,	0.496
0.95,	3.272767,	3.273044,	3.274624,	0.498
0.9502,	3.271433,	3.271711,	3.273291,	0.5
0.9504,	3.2701,	3.270377,	3.271958,	0.502
0.9506,	3.268767,	3.269044,	3.270624,	0.504
0.9508,	3.267434,	3.267711,	3.269291,	0.506
0.951,	3.266101,	3.266378,	3.267958,	0.508
0.9512,	3.264768,	3.265045,	3.266625,	0.51
0.9514,	3.263435,	3.263712,	3.265292,	0.512
0.9516,	3.262102,	3.262379,	3.26396,	0.514
0.9518,	3.26077,	3.261047,	3.262627,	0.516
0.952,	3.259438,	3.259715,	3.261295,	0.518
0.9522,	3.258106,	3.258383,	3.259963,	0.52
0.9524,	3.256774,	3.257051,	3.258632,	0.522
0.9526,	3.255443,	3.25572,	3.2573,	0.524
0.9528,	3.254112,	3.254389,	3.25597,	0.526
0.953,	3.252782,	3.253059,	3.254639,	0.528
0.9532,	3.251451,	3.251728,	3.253309,	0.53
0.9534,	3.250122,	3.250399,	3.251979,	0.532
0.9536,	3.248792,	3.249069,	3.25065,	0.534
0.9538,	3.247463,	3.247741,	3.249321,	0.536
0.954,	3.246135,	3.246412,	3.247993,	0.538
0.9542,	3.244807,	3.245084,	3.246665,	0.54
0.9544,	3.24348,	3.243757,	3.245338,	0.542
0.9546,	3.242153,	3.242431,	3.244011,	0.544
0.9548,	3.240827,	3.241104,	3.242685,	0.546
0.955,	3.239502,	3.239779,	3.241359,	0.548
0.9552,	3.238177,	3.238454,	3.240035,	0.55
0.9554,	3.236853,	3.23713,	3.23871,	0.552
0.9556,	3.23553,	3.235807,	3.237387,	0.554
0.9558,	3.234207,	3.234484,	3.236064,	0.556
0.956,	3.232885,	3.233162,	3.234742,	0.558
0.9562,	3.231564,	3.231841,	3.233421,	0.56
0.9564,	3.230244,	3.230521,	3.232101,	0.562
0.9566,	3.228924,	3.229201,	3.230781,	0.564
0.9568,	3.227605,	3.227883,	3.229463,	0.566
0.957,	3.226288,	3.226565,	3.228145,	0.568
0.9572,	3.224971,	3.225248,	3.226828,	0.57
0.9574,	3.223655,	3.223932,	3.225512,	0.572
0.9576,	3.22234,	3.222617,	3.224198,	0.574
0.9578,	3.221026,	3.221303,	3.222884,	0.576
0.958,	3.219713,	3.21999,	3.221571,	0.578
0.9582,	3.218401,	3.218679,	3.220259,	0.58
0.9584,	3.217091,	3.217368,	3.218948,	0.582
0.9586,	3.215781,	3.216058,	3.217638,	0.584
0.9588,	3.214472,	3.214749,	3.21633,	0.586
0.959,	3.213165,	3.213442,	3.215022,	0.588
0.9592,	3.211859,	3.212136,	3.213716,	0.59
0.9594,	3.210554,	3.210831,	3.212411,	0.592
0.9596,	3.20925,	3.209527,	3.211107,	0.594
0.9598,	3.207947,	3.208224,	3.209804,	0.596
0.96,	3.206646,	3.206923,	3.208503,	0.598
0.9602,	3.205346,	3.205623,	3.207203,	0.6
0.9604,	3.204047,	3.204324,	3.205904,	0.602
0.9606,	3.20275,	3.203027,	3.204607,	0.604
0.9608,	3.201454,	3.201731,	3.203311,	0.606
0.961,	3.200159,	3.200436,	3.202016,	0.608
0.9612,	3.198866,	3.199143,	3.200723,	0.61
0.9614,	3.197574,	3.197851,	3.199431,	0.612
0.9616,	3.196284,	3.196561,	3.198141,	0.614
0.9618,	3.194995,	3.195272,	3.196852,	0.616
0.962,	3.193708,	3.193985,	3.195565,	0.618
0.9622,	3.192422,	3.192699,	3.194279,	0.62
0.9624,	3.191138,	3.191415,	3.192995,	0.622
0.9626,	3.189855,	3.190132,	3.191712,	0.624
0.9628,	3.188574,	3.188851,	3.190431,	0.626
0.963,	3.187295,	3.187572,	3.189152,	0.628
0.9632,	3.186017,	3.186294,	3.187874,	0.63
0.9634,	3.184741,	3.185018,	3.186599,	0.632
0.9636,	3.183467,	3.183744,	3.185324,	0.634
0.9638,	3.182194,	3.182471,	3.184052,	0.636
0.964,	3.180924,	3.181201,	3.182781,	0.638
0.9642,	3.179655,	3.179932,	3.181512,	0.64
0.9644,	3.178387,	3.178664,	3.180245,	0.642
0.9646,	3.177122,	3.177399,	3.178979,	0.644
0.9648,	3.175858,	3.176136,	3.177716,	0.646
0.965,	3.174597,	3.174874,	3.176454,	0.648
0.9652,	3.173337,	3.173614,	3.175195,	0.65
0.9654,	3.172079,	3.172356,	3.173937,	0.652
0.9656,	3.170824,	3.171101,	3.172681,	0.654
0.9658,	3.16957,	3.169847,	3.171427,	0.656
0.966,	3.168318,	3.168595,	3.170175,	0.658
0.9662,	3.167068,	3.167345,	3.168925,	0.66
0.9664,	3.16582,	3.166097,	3.167678,	0.662
0.9666,	3.164574,	3.164851,	3.166432,	0.664
0.9668,	3.163331,	3.163608,	3.165188,	0.666
0.967,	3.162089,	3.162366,	3.163947,	0.668
0.9672,	3.16085,	3.161127,	3.162707,	0.67
0.9674,	3.159612,	3.15989,	3.16147,	0.672
0.9676,	3.158377,	3.158654,	3.160235,	0.674
0.9678,	3.157144,	3.157422,	3.159002,	0.676
0.968,	3.155914,	3.156191,	3.157771,	0.678
0.9682,	3.154685,	3.154962,	3.156543,	0.68
0.9684,	3.153459,	3.153736,	3.155317,	0.682
0.9686,	3.152235,	3.152512,	3.154093,	0.684
0.9688,	3.151014,	3.151291,	3.152871,	0.686
0.969,	3.149795,	3.150072,	3.151652,	0.688
0.9692,	3.148578,	3.148855,	3.150435,	0.69
0.9694,	3.147363,	3.14764,	3.149221,	0.692
0.9696,	3.146151,	3.146428,	3.148008,	0.694
0.9698,	3.144941,	3.145218,	3.146799,	0.696
0.97,	3.143734,	3.144011,	3.145592,	0.698
0.9702,	3.142529,	3.142806,	3.144387,	0.7
0.9704,	3.141327,	3.141604,	3.143184,	0.702
0.9706,	3.140127,	3.140404,	3.141985,	0.704
0.9708,	3.13893,	3.139207,	3.140787,	0.706
0.971,	3.137735,	3.138012,	3.139593,	0.708
0.9712,	3.136543,	3.13682,	3.138401,	0.71
0.9714,	3.135354,	3.135631,	3.137211,	0.712
0.9716,	3.134167,	3.134444,	3.136024,	0.714
0.9718,	3.132982,	3.133259,	3.13484,	0.716
0.972,	3.131801,	3.132078,	3.133658,	0.718
0.9722,	3.130622,	3.130899,	3.132479,	0.72
0.9724,	3.129445,	3.129722,	3.131303,	0.722
0.9726,	3.128272,	3.128549,	3.130129,	0.724
0.9728,	3.127101,	3.127378,	3.128958,	0.726
0.973,	3.125933,	3.12621,	3.12779,	0.728
0.9732,	3.124767,	3.125044,	3.126625,	0.73
0.9734,	3.123605,	3.123882,	3.125462,	0.732
0.9736,	3.122445,	3.122722,	3.124302,	0.734
0.9738,	3.121288,	3.121565,	3.123146,	0.736
0.974,	3.120134,	3.120411,	3.121991,	0.738
0.9742,	3.118983,	3.11926,	3.12084,	0.74
0.9744,	3.117835,	3.118112,	3.119692,	0.742
0.9746,	3.116689,	3.116966,	3.118547,	0.744
0.9748,	3.115547,	3.115824,	3.117404,	0.746
0.975,	3.114407,	3.114684,	3.116264,	0.748
0.9752,	3.11327,	3.113548,	3.115128,	0.75
0.9754,	3.112137,	3.112414,	3.113994,	0.752
0.9756,	3.111006,	3.111283,	3.112864,	0.754
0.9758,	3.109879,	3.110156,	3.111736,	0.756
0.976,	3.108754,	3.109031,	3.110612,	0.758
0.9762,	3.107633,	3.10791,	3.10949,	0.76
0.9764,	3.106514,	3.106791,	3.108372,	0.762
0.9766,	3.105399,	3.105676,	3.107256,	0.764
0.9768,	3.104287,	3.104564,	3.106144,	0.766
0.977,	3.103178,	3.103455,	3.105035,	0.768
0.9772,	3.102072,	3.102349,	3.103929,	0.77
0.9774,	3.100969,	3.101246,	3.102826,	0.772
0.9776,	3.099869,	3.100146,	3.101727,	0.774
0.9778,	3.098773,	3.09905,	3.10063,	0.776
0.978,	3.097679,	3.097957,	3.099537,	0.778
0.9782,	3.096589,	3.096867,	3.098447,	0.78
0.9784,	3.095503,	3.09578,	3.09736,	0.782
0.9786,	3.094419,	3.094696,	3.096277,	0.784
0.9788,	3.093339,	3.093616,	3.095196,	0.786
0.979,	3.092262,	3.092539,	3.094119,	0.788
0.9792,	3.091188,	3.091466,	3.093046,	0.79
0.9794,	3.090118,	3.090395,	3.091976,	0.792
0.9796,	3.089051,	3.089328,	3.090909,	0.794
0.9798,	3.087988,	3.088265,	3.089845,	0.796
0.98,	3.086927,	3.087205,	3.088785,	0.798
0.9802,	3.085871,	3.086148,	3.087728,	0.8
0.9804,	3.084817,	3.085094,	3.086675,	0.802
0.9806,	3.083767,	3.084044,	3.085625,	0.804
0.9808,	3.082721,	3.082998,	3.084578,	0.806
0.981,	3.081677,	3.081955,	3.083535,	0.808
0.9812,	3.080638,	3.080915,	3.082495,	0.81
0.9814,	3.079602,	3.079879,	3.081459,	0.812
0.9816,	3.078569,	3.078846,	3.080426,	0.814
0.9818,	3.07754,	3.077817,	3.079397,	0.816
0.982,	3.076514,	3.076791,	3.078372,	0.818
0.9822,	3.075492,	3.075769,	3.077349,	0.82
0.9824,	3.074473,	3.074751,	3.076331,	0.822
0.9826,	3.073458,	3.073736,	3.075316,	0.824
0.9828,	3.072447,	3.072724,	3.074304,	0.826
0.983,	3.071439,	3.071716,	3.073297,	0.828
0.9832,	3.070435,	3.070712,	3.072292,	0.83
0.9834,	3.069434,	3.069711,	3.071292,	0.832
0.9836,	3.068437,	3.068715,	3.070295,	0.834
0.9838,	3.067444,	3.067721,	3.069301,	0.836
0.984,	3.066454,	3.066732,	3.068312,	0.838
0.9842,	3.065468,	3.065746,	3.067326,	0.84
0.9844,	3.064486,	3.064763,	3.066344,	0.842
0.9846,	3.063507,	3.063785,	3.065365,	0.844
0.9848,	3.062533,	3.06281,	3.06439,	0.846
0.985,	3.061561,	3.061838,	3.063419,	0.848
0.9852,	3.060594,	3.060871,	3.062451,	0.85
0.9854,	3.05963,	3.059907,	3.061488,	0.852
0.9856,	3.05867,	3.058947,	3.060528,	0.854
0.9858,	3.057714,	3.057991,	3.059571,	0.856
0.986,	3.056762,	3.057039,	3.058619,	0.858
0.9862,	3.055813,	3.05609,	3.05767,	0.86
0.9864,	3.054868,	3.055145,	3.056726,	0.862
0.9866,	3.053927,	3.054204,	3.055785,	0.864
0.9868,	3.05299,	3.053267,	3.054847,	0.866
0.987,	3.052057,	3.052334,	3.053914,	0.868
0.9872,	3.051127,	3.051404,	3.052985,	0.87
0.9874,	3.050201,	3.050479,	3.052059,	0.872
0.9876,	3.04928,	3.049557,	3.051137,	0.874
0.9878,	3.048362,	3.048639,	3.050219,	0.876
0.988,	3.047448,	3.047725,	3.049305,	0.878
0.9882,	3.046538,	3.046815,	3.048395,	0.88
0.9884,	3.045631,	3.045908,	3.047489,	0.882
0.9886,	3.044729,	3.045006,	3.046586,	0.884
0.9888,	3.043831,	3.044108,	3.045688,	0.886
0.989,	3.042936,	3.043213,	3.044794,	0.888
0.9892,	3.042046,	3.042323,	3.043903,	0.89
0.9894,	3.041159,	3.041436,	3.043017,	0.892
0.9896,	3.040277,	3.040554,	3.042134,	0.894
0.9898,	3.039398,	3.039675,	3.041255,	0.896
0.99,	3.038523,	3.0388,	3.040381,	0.898
0.9902,	3.037653,	3.03793,	3.03951,	0.9
0.9904,	3.036786,	3.037063,	3.038643,	0.902
0.9906,	3.035923,	3.0362,	3.037781,	0.904
0.9908,	3.035064,	3.035342,	3.036922,	0.906
0.991,	3.03421,	3.034487,	3.036067,	0.908
0.9912,	3.033359,	3.033636,	3.035217,	0.91
0.9914,	3.032513,	3.03279,	3.03437,	0.912
0.9916,	3.03167,	3.031947,	3.033527,	0.914
0.9918,	3.030831,	3.031108,	3.032689,	0.916
0.992,	3.029997,	3.030274,	3.031854,	0.918
0.9922,	3.029166,	3.029444,	3.031024,	0.92
0.9924,	3.02834,	3.028617,	3.030198,	0.922
0.9926,	3.027518,	3.027795,	3.029375,	0.924
0.9928,	3.0267,	3.026977,	3.028557,	0.926
0.993,	3.025885,	3.026163,	3.027743,	0.928
0.9932,	3.025075,	3.025353,	3.026933,	0.93
0.9934,	3.024269,	3.024547,	3.026127,	0.932
0.9936,	3.023468,	3.023745,	3.025325,	0.934
0.9938,	3.02267,	3.022947,	3.024527,	0.936
0.994,	3.021876,	3.022153,	3.023734,	0.938
0.9942,	3.021087,	3.021364,	3.022944,	0.94
0.9944,	3.020301,	3.020578,	3.022159,	0.942
0.9946,	3.01952,	3.019797,	3.021377,	0.944
0.9948,	3.018743,	3.01902,	3.0206,	0.946
0.995,	3.01797,	3.018247,	3.019827,	0.948
0.9952,	3.017201,	3.017478,	3.019058,	0.95
0.9954,	3.016436,	3.016713,	3.018294,	0.952
0.9956,	3.015676,	3.015953,	3.017533,	0.954
0.9958,	3.014919,	3.015196,	3.016777,	0.956
0.996,	3.014167,	3.014444,	3.016024,	0.958
0.9962,	3.013419,	3.013696,	3.015276,	0.96
0.9964,	3.012675,	3.012952,	3.014532,	0.962
0.9966,	3.011935,	3.012212,	3.013792,	0.964
0.9968,	3.011199,	3.011476,	3.013057,	0.966
0.997,	3.010468,	3.010745,	3.012325,	0.968
0.9972,	3.00974,	3.010017,	3.011598,	0.97
0.9974,	3.009017,	3.009294,	3.010875,	0.972
0.9976,	3.008298,	3.008575,	3.010156,	0.974
0.9978,	3.007583,	3.007861,	3.009441,	0.976
0.998,	3.006873,	3.00715,	3.00873,	0.978
0.9982,	3.006166,	3.006444,	3.008024,	0.98
0.9984,	3.005464,	3.005741,	3.007322,	0.982
0.9986,	3.004766,	3.005043,	3.006623,	0.984
0.9988,	3.004072,	3.004349,	3.00593,	0.986
0.999,	3.003382,	3.00366,	3.00524,	0.988
0.9992,	3.002697,	3.002975,	3.004555,	0.99
0.9994,	3.002017,	3.002294,	3.003874,	0.992
0.9996,	3.00134,	3.001618,	3.003198,	0.994
0.9998,	3.000668,	3.000945,	3.002525,	0.996
1,	2.999999,	3.000276,	3.001856,	0.998
1.0002,	2.999334,	2.999611,	3.001192,	1
1.0004,	2.998674,	2.998951,	3.000531,	1.002
1.0006,	2.998089,	2.99826,	2.99984,	1.004
1.0008,	2.997517,	2.997569,	2.999149,	1.006
1.001,	2.996958,	2.996878,	2.998458,	1.008
1.0012,	2.996412,	2.996186,	2.997766,	1.01
1.0014,	2.99588,	2.995494,	2.997075,	1.012
1.0016,	2.99536,	2.994802,	2.996383,	1.014
1.0018,	2.994853,	2.99411,	2.99569,	1.016
1.002,	2.994358,	2.993417,	2.994998,	1.018
1.0022,	2.993875,	2.992725,	2.994305,	1.02
1.0024,	2.993405,	2.992032,	2.993612,	1.022
1.0026,	2.992949,	2.991339,	2.992919,	1.024
1.0028,	2.992505,	2.990645,	2.992225,	1.026
1.003,	2.992074,	2.989951,	2.991532,	1.028
1.0032,	2.991657,	2.989257,	2.990838,	1.03
1.0034,	2.991252,	2.988563,	2.990144,	1.032
1.0036,	2.99086,	2.987869,	2.989449,	1.034
1.0038,	2.990481,	2.987174,	2.988754,	1.036
1.004,	2.990116,	2.986479,	2.98806,	1.038
1.0042,	2.989763,	2.985784,	2.987364,	1.04
1.0044,	2.989423,	2.985089,	2.986669,	1.042
1.0046,	2.989096,	2.984393,	2.985974,	1.044
1.0048,	2.988782,	2.983697,	2.985278,	1.046
1.005,	2.988481,	2.983001,	2.984582,	1.048
1.0052,	2.988192,	2.982305,	2.983885,	1.05
1.0054,	2.987917,	2.981608,	2.983189,	1.052
1.0056,	2.987654,	2.980912,	2.982492,	1.054
1.0058,	2.987405,	2.980215,	2.981795,	1.056
1.006,	2.987168,	2.979517,	2.981098,	1.058
1.0062,	2.986944,	2.97882,	2.9804,	1.06
1.0064,	2.986733,	2.978122,	2.979702,	1.062
1.0066,	2.986534,	2.977424,	2.979004,	1.064
1.0068,	2.986349,	2.976726,	2.978306,	1.066
1.007,	2.986176,	2.976027,	2.977608,	1.068
1.0072,	2.986016,	2.975329,	2.976909,	1.07
1.0074,	2.985868,	2.97463,	2.97621,	1.072
1.0076,	2.985733,	2.97393,	2.975511,	1.074
1.0078,	2.985611,	2.973231,	2.974811,	1.076
1.008,	2.985502,	2.972531,	2.974112,	1.078
1.0082,	2.985405,	2.971831,	2.973412,	1.08
1.0084,	2.985321,	2.971131,	2.972711,	1.082
1.0086,	2.98525,	2.970431,	2.972011,	1.084
1.0088,	2.985191,	2.96973,	2.97131,	1.086
1.009,	2.985145,	2.969029,	2.97061,	1.088
1.0092,	2.985111,	2.968328,	2.969908,	1.09
1.0094,	2.98509,	2.967627,	2.969207,	1.092
1.0096,	2.985081,	2.966925,	2.968505,	1.094
1.0098,	2.985085,	2.966223,	2.967804,	1.096
1.01,	2.985101,	2.965521,	2.967102,	1.098
1.0102,	2.98513,	2.964819,	2.966399,	1.1
1.0104,	2.985171,	2.964116,	2.965697,	1.102
1.0106,	2.985224,	2.963414,	2.964994,	1.104
1.0108,	2.98529,	2.962711,	2.964291,	1.106
1.011,	2.985368,	2.962007,	2.963588,	1.108
1.0112,	2.985458,	2.961304,	2.962884,	1.11
1.0114,	2.985561,	2.9606,	2.96218,	1.112
1.0116,	2.985676,	2.959896,	2.961476,	1.114
1.0118,	2.985803,	2.959192,	2.960772,	1.116
1.012,	2.985943,	2.958487,	2.960068,	1.118
1.0122,	2.986094,	2.957783,	2.959363,	1.12
1.0124,	2.986258,	2.957078,	2.958658,	1.122
1.0126,	2.986434,	2.956372,	2.957953,	1.124
1.0128,	2.986621,	2.955667,	2.957247,	1.126
1.013,	2.986821,	2.954961,	2.956542,	1.128
1.0132,	2.987033,	2.954255,	2.955836,	1.13
1.0134,	2.987257,	2.953549,	2.955129,	1.132
1.0136,	2.987493,	2.952843,	2.954423,	1.134
1.0138,	2.987741,	2.952136,	2.953716,	1.136
1.014,	2.988,	2.951429,	2.95301,	1.138
1.0142,	2.988272,	2.950722,	2.952302,	1.14
1.0144,	2.988555,	2.950015,	2.951595,	1.142
1.0146,	2.98885,	2.949307,	2.950887,	1.144
1.0148,	2.989157,	2.948599,	2.95018,	1.146
1.015,	2.989475,	2.947891,	2.949472,	1.148
1.0152,	2.989806,	2.947183,	2.948763,	1.15
1.0154,	2.990148,	2.946474,	2.948055,	1.152
1.0156,	2.990501,	2.945766,	2.947346,	1.154
1.0158,	2.990866,	2.945057,	2.946637,	1.156
1.016,	2.991243,	2.944347,	2.945928,	1.158
1.0162,	2.991631,	2.943638,	2.945218,	1.16
1.0164,	2.99203,	2.942928,	2.944508,	1.162
1.0166,	2.992441,	2.942218,	2.943798,	1.164
1.0168,	2.992863,	2.941508,	2.943088,	1.166
1.017,	2.993297,	2.940797,	2.942378,	1.168
1.0172,	2.993742,	2.940086,	2.941667,	1.17
1.0174,	2.994198,	2.939376,	2.940956,	1.172
1.0176,	2.994666,	2.938664,	2.940245,	1.174
1.0178,	2.995144,	2.937953,	2.939533,	1.176
1.018,	2.995634,	2.937241,	2.938821,	1.178
1.0182,	2.996135,	2.936529,	2.93811,	1.18
1.0184,	2.996647,	2.935817,	2.937397,	1.182
1.0186,	2.997169,	2.935105,	2.936685,	1.184
1.0188,	2.997703,	2.934392,	2.935972,	1.186
1.019,	2.998248,	2.933679,	2.935259,	1.188
1.0192,	2.998804,	2.932966,	2.934546,	1.19
1.0194,	2.99937,	2.932253,	2.933833,	1.192
1.0196,	2.999947,	2.931539,	2.933119,	1.194
1.0198,	3.000535,	2.930825,	2.932405,	1.196
1.02,	3.001134,	2.930111,	2.931691,	1.198
1.0202,	3.001743,	2.929397,	2.930977,	1.2
1.0204,	3.002363,	2.928682,	2.930262,	1.202
1.0206,	3.002994,	2.927967,	2.929548,	1.204
1.0208,	3.003635,	2.927252,	2.928833,	1.206
1.021,	3.004286,	2.926537,	2.928117,	1.208
1.0212,	3.004948,	2.925821,	2.927402,	1.21
1.0214,	3.00562,	2.925106,	2.926686,	1.212
1.0216,	3.006303,	2.92439,	2.92597,	1.214
1.0218,	3.006996,	2.923673,	2.925254,	1.216
1.022,	3.007699,	2.922957,	2.924537,	1.218
1.0222,	3.008412,	2.92224,	2.92382,	1.22
1.0224,	3.009135,	2.921523,	2.923103,	1.222
1.0226,	3.009868,	2.920806,	2.922386,	1.224
1.0228,	3.010612,	2.920088,	2.921669,	1.226
1.023,	3.011365,	2.919371,	2.920951,	1.228
1.0232,	3.012128,	2.918653,	2.920233,	1.23
1.0234,	3.012901,	2.917935,	2.919515,	1.232
1.0236,	3.013684,	2.917216,	2.918796,	1.234
