"time","step-size","source.i.LoadDiskRev","source.i.MotorDiskRev"
7.099999999999991,0.1,1.0193875688606988,3.8243950114800174
7.19999999999999,0.1,1.0136221453400767,3.8163555830252704
7.29999999999999,0.1,1.0204259420564843,3.8134043393991717
7.39999999999999,0.1,1.0170216449675176,3.8133485085602636
7.499999999999989,0.1,1.0132400282837828,3.807766525464153
7.599999999999989,0.1,1.0159928782454948,3.8044443092899436
7.699999999999989,0.1,1.0145029346549925,3.8043073590811183
7.799999999999988,0.1,1.0124789389524946,3.7979685225536723
7.899999999999988,0.1,1.0121391622903628,3.7945678520220487
7.999999999999988,0.1,1.0112233531737065,3.791205023644744
8.099999999999987,0.1,1.0094071612970617,3.777458691963821
8.199999999999987,0.1,0.9907579748270979,3.6231462549179336
8.299999999999986,0.1,0.8704592184731667,3.0867186721208286
8.399999999999986,0.1,0.571535017502141,2.0327841858391933
8.499999999999986,0.1,0.16778326407247018,0.7231110520536805
8.599999999999985,0.1,-0.135389864538277,-0.260657095075846
8.699999999999985,0.1,-0.1880050478467467,-0.52363813268695
8.799999999999985,0.1,-0.07348679077529867,-0.32946422286707616
8.899999999999984,0.1,0.0024838304596635206,-0.08097419869538167
8.999999999999984,0.1,-0.011118203051310924,-0.05975106302256898
9.099999999999984,0.1,-0.039583935762581346,-0.09070188286977467
9.199999999999983,0.1,-0.020400565491939776,-0.10385158605147352
9.299999999999983,0.1,-0.022448604775253525,-0.10380097234012013
9.399999999999983,0.1,-0.03904761573849831,-0.10380534662977786
9.499999999999982,0.1,-0.02296610488667041,-0.10380041147962707
9.599999999999982,0.1,-0.020683780409611618,-0.09974185466099621
9.699999999999982,0.1,-0.03593396115821208,-0.09966037319161743
9.799999999999981,0.1,-0.024198291701289905,-0.09963320684360505
9.89999999999998,0.1,-0.018675254414221503,-0.08566456596143096
9.99999999999998,0.1,-0.027245543161171403,-0.08388437261793667
10.09999999999998,0.1,-0.021690327239315462,-0.08050613036733668
10.19999999999998,0.1,-0.0023273881568759915,0.08209922926774478
10.29999999999998,0.1,0.11524241402719629,0.6114301012580756
10.399999999999979,0.1,0.4141250481454935,1.6673071464460265
10.499999999999979,0.1,0.8209566232188995,2.9840513925513488
10.599999999999978,0.1,1.1270172523203315,3.97730071419072
10.699999999999978,0.1,1.1804806186833035,4.243818678950794
10.799999999999978,0.1,1.0654262270429775,4.0503138748644565
10.899999999999977,0.1,0.989706237206259,3.8025629748158374
10.999999999999977,0.1,1.004385405306466,3.782868684526187
11.099999999999977,0.1,1.033094324375822,3.8186681772674707
11.199999999999976,0.1,1.015288047665998,3.832592507888118
11.299999999999976,0.1,1.0170805839055757,3.8325526080682453
11.399999999999975,0.1,1.0325923568278415,3.83256102324438
11.499999999999975,0.1,1.0176923349668754,3.832562443473055
11.599999999999975,0.1,1.0156723607025493,3.8324814944267245
11.699999999999974,0.1,1.0314581911700424,3.832461601804376
11.799999999999974,0.1,1.0199218273267754,3.8324463996905114
11.899999999999974,0.1,1.0144308073170185,3.825668111385704
11.999999999999973,0.1,1.0264273322947932,3.8244436055445137
12.099999999999973,0.1,1.0193880602510283,3.8244104356675774
12.199999999999973,0.1,1.0136298580244987,3.816399813279785
12.299999999999972,0.1,1.0204463296852104,3.8134487579804355
12.399999999999972,0.1,1.0170302775091693,3.8133930350769334
12.499999999999972,0.1,1.013244521025029,3.8077857698413298
