"time","g","e","h","der(h)","v","der(v)"
1.64000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.94365058059646E-02,-7.06580660746935E-02,-7.06580660746935E-02,-9.81000000000000E+00
1.65000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.77489251452176E-02,-1.68758066074694E-01,-1.68758066074694E-01,-9.81000000000000E+00
1.66000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.50803444844707E-02,-2.66858066074694E-01,-2.66858066074694E-01,-9.81000000000000E+00
1.67000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.14307638237239E-02,-3.64958066074691E-01,-3.64958066074691E-01,-9.81000000000000E+00
1.68000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,8.68001831629769E-02,-4.63058066074691E-01,-4.63058066074691E-01,-9.81000000000000E+00
1.69000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,8.11886025022300E-02,-5.61158066074691E-01,-5.61158066074691E-01,-9.81000000000000E+00
1.70000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,7.45960218414831E-02,-6.59258066074691E-01,-6.59258066074691E-01,-9.81000000000000E+00
1.71000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,6.70224411807362E-02,-7.57358066074691E-01,-7.57358066074691E-01,-9.81000000000000E+00
1.72000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.84678605199893E-02,-8.55458066074691E-01,-8.55458066074691E-01,-9.81000000000000E+00
1.73000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.89322798592424E-02,-9.53558066074691E-01,-9.53558066074691E-01,-9.81000000000000E+00
1.74000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.84156991984955E-02,-1.05165806607469E+00,-1.05165806607469E+00,-9.81000000000000E+00
1.75000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.69181185377485E-02,-1.14975806607469E+00,-1.14975806607469E+00,-9.81000000000000E+00
1.76000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.44395378770016E-02,-1.24785806607469E+00,-1.24785806607469E+00,-9.81000000000000E+00
1.77000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.79957216254718E-04,-1.34595806607469E+00,-1.34595806607469E+00,-9.81000000000000E+00
1.77070339738709E+00,9.81000000000000E+00,7.00000000000000E-01,-3.74951805715007E-14,-1.35285839444209E+00,-1.35285839444209E+00,-9.81000000000000E+00
1.77070339738709E+00,9.81000000000000E+00,7.00000000000000E-01,-3.74951805715007E-14,9.47000876109460E-01,9.47000876109460E-01,-9.81000000000000E+00
1.77070339738714E+00,9.81000000000000E+00,7.00000000000000E-01,1.00481079077890E-14,9.47000876108968E-01,9.47000876108968E-01,-9.81000000000000E+00
1.77070339738714E+00,9.81000000000000E+00,7.00000000000000E-01,1.00481079077890E-14,9.47000876108968E-01,9.47000876108968E-01,-9.81000000000000E+00
1.78000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,7.89195614722037E-03,8.55801204476854E-01,8.55801204476854E-01,-9.81000000000000E+00
1.79000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.54689681919889E-02,7.57701204476854E-01,7.57701204476854E-01,-9.81000000000000E+00
1.80000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.20649802367575E-02,6.59601204476854E-01,6.59601204476854E-01,-9.81000000000000E+00
1.81000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.76799922815260E-02,5.61501204476854E-01,5.61501204476854E-01,-9.81000000000000E+00
1.82000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.23140043262945E-02,4.63401204476854E-01,4.63401204476854E-01,-9.81000000000000E+00
1.83000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.59670163710631E-02,3.65301204476854E-01,3.65301204476854E-01,-9.81000000000000E+00
1.84000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.86390284158316E-02,2.67201204476854E-01,2.67201204476854E-01,-9.81000000000000E+00
1.85000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.03300404606002E-02,1.69101204476854E-01,1.69101204476854E-01,-9.81000000000000E+00
1.86000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.10400525053687E-02,7.10012044768542E-02,7.10012044768542E-02,-9.81000000000000E+00
1.87000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.07690645501372E-02,-2.70987955231458E-02,-2.70987955231458E-02,-9.81000000000000E+00
1.88000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.95170765949058E-02,-1.25198795523146E-01,-1.25198795523146E-01,-9.81000000000000E+00
1.89000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.72840886396743E-02,-2.23298795523146E-01,-2.23298795523146E-01,-9.81000000000000E+00
1.90000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.40701006844429E-02,-3.21398795523146E-01,-3.21398795523146E-01,-9.81000000000000E+00
1.91000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.98751127292114E-02,-4.19498795523146E-01,-4.19498795523146E-01,-9.81000000000000E+00
1.92000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.46991247739801E-02,-5.17598795523144E-01,-5.17598795523144E-01,-9.81000000000000E+00
1.93000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.85421368187486E-02,-6.15698795523144E-01,-6.15698795523144E-01,-9.81000000000000E+00
1.94000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.14041488635172E-02,-7.13798795523144E-01,-7.13798795523144E-01,-9.81000000000000E+00
1.95000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.28516090828575E-03,-8.11898795523144E-01,-8.11898795523144E-01,-9.81000000000000E+00
1.95365877057040E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00397121172158E-14,-8.47791334818764E-01,-8.47791334818764E-01,-9.81000000000000E+00
1.95365877057040E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00397121172158E-14,5.93453934373135E-01,5.93453934373135E-01,-9.81000000000000E+00
1.95365877057046E+00,9.81000000000000E+00,7.00000000000000E-01,2.29034176810173E-14,5.93453934372590E-01,5.93453934372590E-01,-9.81000000000000E+00
1.95365877057046E+00,9.81000000000000E+00,7.00000000000000E-01,2.29034176810173E-14,5.93453934372590E-01,5.93453934372590E-01,-9.81000000000000E+00
1.96000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.14140696026915E-03,5.31246473668755E-01,5.31246473668755E-01,-9.81000000000000E+00
1.97000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,7.47287169695670E-03,4.33146473668755E-01,4.33146473668755E-01,-9.81000000000000E+00
1.98000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.08233364336443E-02,3.35046473668755E-01,3.35046473668755E-01,-9.81000000000000E+00
1.99000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.31928011703318E-02,2.36946473668755E-01,2.36946473668755E-01,-9.81000000000000E+00
2.00000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.45812659070194E-02,1.38846473668755E-01,1.38846473668755E-01,-9.81000000000000E+00
2.01000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.49887306437069E-02,4.07464736687510E-02,4.07464736687510E-02,-9.81000000000000E+00
2.02000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.44151953803944E-02,-5.73535263312491E-02,-5.73535263312491E-02,-9.81000000000000E+00
2.03000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.28606601170819E-02,-1.55453526331253E-01,-1.55453526331253E-01,-9.81000000000000E+00
2.04000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.03251248537693E-02,-2.53553526331253E-01,-2.53553526331253E-01,-9.81000000000000E+00
2.05000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,6.80858959045679E-03,-3.51653526331253E-01,-3.51653526331253E-01,-9.81000000000000E+00
2.06000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.31105432714404E-03,-4.49753526331258E-01,-4.49753526331258E-01,-9.81000000000000E+00
2.06457451715149E+00,9.81000000000000E+00,7.00000000000000E-01,-1.02374705934771E-14,-4.94629539587363E-01,-4.94629539587363E-01,-9.81000000000000E+00
2.06457451715149E+00,9.81000000000000E+00,7.00000000000000E-01,-1.02374705934771E-14,3.46240677711154E-01,3.46240677711154E-01,-9.81000000000000E+00
2.06457451715155E+00,9.81000000000000E+00,7.00000000000000E-01,1.00335702813152E-14,3.46240677710580E-01,3.46240677710580E-01,-9.81000000000000E+00
2.06457451715155E+00,9.81000000000000E+00,7.00000000000000E-01,1.00335702813152E-14,3.46240677710580E-01,3.46240677710580E-01,-9.81000000000000E+00
2.07000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.34650991197684E-03,2.93016690967259E-01,2.93016690967259E-01,-9.81000000000000E+00
2.08000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.55409675989581E-03,1.94916690967254E-01,1.94916690967254E-01,-9.81000000000000E+00
2.09000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.93540364898380E-03,9.68166909672543E-02,9.68166909672543E-02,-9.81000000000000E+00
2.10000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,5.38728388512815E-03,-1.28330903275011E-03,-1.28330903275011E-03,-9.81000000000000E+00
2.11000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,4.87535523695792E-03,-9.93833090327501E-02,-9.93833090327501E-02,-9.81000000000000E+00
2.12000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,3.38815696068275E-03,-1.97483309032754E-01,-1.97483309032754E-01,-9.81000000000000E+00
2.13000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.21868808372685E-04,-2.95583309032754E-01,-2.95583309032754E-01,-9.81000000000000E+00
2.13297183583335E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00124986426864E-14,-3.24737018557876E-01,-3.24737018557876E-01,-9.81000000000000E+00
2.13297183583335E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00124986426864E-14,2.27315912990513E-01,2.27315912990513E-01,-9.81000000000000E+00
2.13297183583347E+00,9.81000000000000E+00,7.00000000000000E-01,1.90555729476797E-14,2.27315912989258E-01,2.27315912989258E-01,-9.81000000000000E+00
2.13297183583347E+00,9.81000000000000E+00,7.00000000000000E-01,1.90555729476797E-14,2.27315912989258E-01,2.27315912989258E-01,-9.81000000000000E+00
2.14000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.08266829700706E-04,1.58369622515630E-01,1.58369622515630E-01,-9.81000000000000E+00
2.15000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.80900553653285E-03,6.02696225156302E-02,6.02696225156302E-02,-9.81000000000000E+00
2.16000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.85704925558108E-03,-3.78303774843742E-02,-3.78303774843742E-02,-9.81000000000000E+00
2.17000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,9.66861312034658E-04,-1.35930377484374E-01,-1.35930377484374E-01,-9.81000000000000E+00
2.17584597132942E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00410131598228E-14,-1.93279356226020E-01,-1.93279356226020E-01,-9.81000000000000E+00
2.17584597132942E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00410131598228E-14,1.35295549358214E-01,1.35295549358214E-01,-9.81000000000000E+00
2.17584597132957E+00,9.81000000000000E+00,7.00000000000000E-01,1.00487389473347E-14,1.35295549356757E-01,1.35295549356757E-01,-9.81000000000000E+00
2.17584597132957E+00,9.81000000000000E+00,7.00000000000000E-01,1.00487389473347E-14,1.35295549356757E-01,1.35295549356757E-01,-9.81000000000000E+00
2.18000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.54688303626888E-04,9.45445280998500E-02,9.45445280998500E-02,-9.81000000000000E+00
2.19000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.19133584625388E-04,-3.55547190015003E-03,-3.55547190015003E-03,-9.81000000000000E+00
2.19195510202074E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00112789152423E-14,-2.27350227236313E-02,-2.27350227236313E-02,-9.81000000000000E+00
2.19195510202074E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00112789152423E-14,1.59145159065419E-02,1.59145159065419E-02,-9.81000000000000E+00
2.19195510202200E+00,9.81000000000000E+00,7.00000000000000E-01,1.00019124447639E-14,1.59145158941920E-02,1.59145158941920E-02,-9.81000000000000E+00
2.19195510202200E+00,9.81000000000000E+00,7.00000000000000E-01,1.00019124447639E-14,1.59145158941920E-02,1.59145158941920E-02,-9.81000000000000E+00
2.19195719937286E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00140165257279E-14,1.58939408822416E-02,1.58939408822416E-02,-9.81000000000000E+00
2.19195719937286E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00140165257279E-14,-1.11257586175691E-02,-1.11257586175691E-02,-9.81000000000000E+00
2.20000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.78448397240037E-04,-9.00256327697970E-02,-9.00256327697970E-02,-9.81000000000000E+00
2.21000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.44525262757531E-03,-1.88125632769797E-01,-1.88125632769797E-01,-9.81000000000000E+00
2.22000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.87569158948585E-03,-2.86225632769801E-01,-2.86225632769801E-01,-9.81000000000000E+00
2.23000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.24800879525467E-03,-3.84325632769801E-01,-3.84325632769801E-01,-9.81000000000000E+00
2.24000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.25882854156432E-02,-4.82425632769806E-01,-4.82425632769806E-01,-9.81000000000000E+00
2.25000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.79052151742380E-02,-5.80525632769806E-01,-5.80525632769806E-01,-9.81000000000000E+00
2.26000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.42016959789019E-02,-6.78625632769810E-01,-6.78625632769810E-01,-9.81000000000000E+00
2.27000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.14786937989219E-02,-7.76725632769810E-01,-7.76725632769810E-01,-9.81000000000000E+00
2.28000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.97365306240610E-02,-8.74825632769815E-01,-8.74825632769815E-01,-9.81000000000000E+00
2.29000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.89753137842394E-02,-9.72925632769814E-01,-9.72925632769814E-01,-9.81000000000000E+00
2.30000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.91950790560981E-02,-1.07102563276982E+00,-1.07102563276982E+00,-9.81000000000000E+00
2.31000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.03958383651829E-02,-1.16912563276982E+00,-1.16912563276982E+00,-9.81000000000000E+00
2.32000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.25775956866767E-02,-1.26722563276982E+00,-1.26722563276982E+00,-9.81000000000000E+00
2.33000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.57403523456407E-02,-1.36532563276982E+00,-1.36532563276982E+00,-9.81000000000000E+00
2.34000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.09884108783761E-01,-1.46342563276982E+00,-1.46342563276982E+00,-9.81000000000000E+00
2.35000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.25008865148267E-01,-1.56152563276983E+00,-1.56152563276983E+00,-9.81000000000000E+00
2.36000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.41114621488234E-01,-1.65962563276983E+00,-1.65962563276983E+00,-9.81000000000000E+00
2.37000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.58201377820023E-01,-1.75772563276983E+00,-1.75772563276983E+00,-9.81000000000000E+00
2.38000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.76269134149084E-01,-1.85582563276983E+00,-1.85582563276983E+00,-9.81000000000000E+00
2.39000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.95317890477238E-01,-1.95392563276984E+00,-1.95392563276984E+00,-9.81000000000000E+00
2.40000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.15347646805088E-01,-2.05202563276984E+00,-2.05202563276984E+00,-9.81000000000000E+00
2.41000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.36358403132838E-01,-2.15012563276984E+00,-2.15012563276984E+00,-9.81000000000000E+00
2.42000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.58350159460553E-01,-2.24822563276984E+00,-2.24822563276984E+00,-9.81000000000000E+00
2.43000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.81322915788258E-01,-2.34632563276985E+00,-2.34632563276985E+00,-9.81000000000000E+00
2.44000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.05276672115958E-01,-2.44442563276985E+00,-2.44442563276985E+00,-9.81000000000000E+00
2.45000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.30211428443659E-01,-2.54252563276985E+00,-2.54252563276985E+00,-9.81000000000000E+00
2.46000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.56127184771357E-01,-2.64062563276985E+00,-2.64062563276985E+00,-9.81000000000000E+00
2.47000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.83023941099057E-01,-2.73872563276985E+00,-2.73872563276985E+00,-9.81000000000000E+00
2.48000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.10901697426756E-01,-2.83682563276985E+00,-2.83682563276985E+00,-9.81000000000000E+00
2.49000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.39760453754455E-01,-2.93492563276986E+00,-2.93492563276986E+00,-9.81000000000000E+00
2.50000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.69600210082154E-01,-3.03302563276986E+00,-3.03302563276986E+00,-9.81000000000000E+00
2.51000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.00420966409854E-01,-3.13112563276986E+00,-3.13112563276986E+00,-9.81000000000000E+00
2.52000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.32222722737553E-01,-3.22922563276986E+00,-3.22922563276986E+00,-9.81000000000000E+00
2.53000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.65005479065253E-01,-3.32732563276987E+00,-3.32732563276987E+00,-9.81000000000000E+00
2.54000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.98769235392952E-01,-3.42542563276987E+00,-3.42542563276987E+00,-9.81000000000000E+00
2.55000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.33513991720652E-01,-3.52352563276987E+00,-3.52352563276987E+00,-9.81000000000000E+00
2.56000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.69239748048351E-01,-3.62162563276987E+00,-3.62162563276987E+00,-9.81000000000000E+00
2.57000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.05946504376049E-01,-3.71972563276987E+00,-3.71972563276987E+00,-9.81000000000000E+00
2.58000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.43634260703750E-01,-3.81782563276988E+00,-3.81782563276988E+00,-9.81000000000000E+00
2.59000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.82303017031448E-01,-3.91592563276988E+00,-3.91592563276988E+00,-9.81000000000000E+00
2.60000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.21952773359149E-01,-4.01402563276988E+00,-4.01402563276988E+00,-9.81000000000000E+00
2.61000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.62583529686848E-01,-4.11212563276988E+00,-4.11212563276988E+00,-9.81000000000000E+00
2.62000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.04195286014549E-01,-4.21022563276989E+00,-4.21022563276989E+00,-9.81000000000000E+00
2.63000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.46788042342247E-01,-4.30832563276989E+00,-4.30832563276989E+00,-9.81000000000000E+00
2.64000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.90361798669948E-01,-4.40642563276989E+00,-4.40642563276989E+00,-9.81000000000000E+00
2.65000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.03491655499765E+00,-4.50452563276989E+00,-4.50452563276989E+00,-9.81000000000000E+00
2.66000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.08045231132535E+00,-4.60262563276989E+00,-4.60262563276989E+00,-9.81000000000000E+00
2.67000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.12696906765305E+00,-4.70072563276989E+00,-4.70072563276989E+00,-9.81000000000000E+00
2.68000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.17446682398075E+00,-4.79882563276990E+00,-4.79882563276990E+00,-9.81000000000000E+00
2.69000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.22294558030845E+00,-4.89692563276990E+00,-4.89692563276990E+00,-9.81000000000000E+00
2.70000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.27240533663615E+00,-4.99502563276990E+00,-4.99502563276990E+00,-9.81000000000000E+00
2.71000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.32284609296385E+00,-5.09312563276990E+00,-5.09312563276990E+00,-9.81000000000000E+00
2.72000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.37426784929155E+00,-5.19122563276990E+00,-5.19122563276990E+00,-9.81000000000000E+00
2.73000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.42667060561925E+00,-5.28932563276990E+00,-5.28932563276990E+00,-9.81000000000000E+00
2.74000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.48005436194695E+00,-5.38742563276991E+00,-5.38742563276991E+00,-9.81000000000000E+00
2.75000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.53441911827465E+00,-5.48552563276991E+00,-5.48552563276991E+00,-9.81000000000000E+00
2.76000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.58976487460235E+00,-5.58362563276991E+00,-5.58362563276991E+00,-9.81000000000000E+00
2.77000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.64609163093005E+00,-5.68172563276991E+00,-5.68172563276991E+00,-9.81000000000000E+00
2.78000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.70339938725775E+00,-5.77982563276991E+00,-5.77982563276991E+00,-9.81000000000000E+00
2.79000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.76168814358545E+00,-5.87792563276991E+00,-5.87792563276991E+00,-9.81000000000000E+00
2.80000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.82095789991315E+00,-5.97602563276992E+00,-5.97602563276992E+00,-9.81000000000000E+00
2.81000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.88120865624085E+00,-6.07412563276992E+00,-6.07412563276992E+00,-9.81000000000000E+00
2.82000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.94244041256855E+00,-6.17222563276992E+00,-6.17222563276992E+00,-9.81000000000000E+00
2.83000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.00465316889625E+00,-6.27032563276992E+00,-6.27032563276992E+00,-9.81000000000000E+00
2.84000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.06784692522395E+00,-6.36842563276992E+00,-6.36842563276992E+00,-9.81000000000000E+00
2.85000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.13202168155165E+00,-6.46652563276993E+00,-6.46652563276993E+00,-9.81000000000000E+00
2.86000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.19717743787935E+00,-6.56462563276992E+00,-6.56462563276992E+00,-9.81000000000000E+00
2.87000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.26331419420705E+00,-6.66272563276993E+00,-6.66272563276993E+00,-9.81000000000000E+00
2.88000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.33043195053475E+00,-6.76082563276993E+00,-6.76082563276993E+00,-9.81000000000000E+00
2.89000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.39853070686246E+00,-6.85892563276993E+00,-6.85892563276993E+00,-9.81000000000000E+00
2.90000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.46761046319016E+00,-6.95702563276993E+00,-6.95702563276993E+00,-9.81000000000000E+00
2.91000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.53767121951786E+00,-7.05512563276994E+00,-7.05512563276994E+00,-9.81000000000000E+00
2.92000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.60871297584556E+00,-7.15322563276994E+00,-7.15322563276994E+00,-9.81000000000000E+00
2.93000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.68073573217326E+00,-7.25132563276994E+00,-7.25132563276994E+00,-9.81000000000000E+00
2.94000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.75373948850096E+00,-7.34942563276994E+00,-7.34942563276994E+00,-9.81000000000000E+00
2.95000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.82772424482866E+00,-7.44752563276994E+00,-7.44752563276994E+00,-9.81000000000000E+00
2.96000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.90269000115636E+00,-7.54562563276994E+00,-7.54562563276994E+00,-9.81000000000000E+00
2.97000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.97863675748406E+00,-7.64372563276995E+00,-7.64372563276995E+00,-9.81000000000000E+00
2.98000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.05556451381176E+00,-7.74182563276995E+00,-7.74182563276995E+00,-9.81000000000000E+00
2.99000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.13347327013947E+00,-7.83992563276995E+00,-7.83992563276995E+00,-9.81000000000000E+00
3.00000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.21236302646717E+00,-7.93802563276995E+00,-7.93802563276995E+00,-9.81000000000000E+00
3.01000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.29223378279487E+00,-8.03612563276995E+00,-8.03612563276995E+00,-9.81000000000000E+00
3.02000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.37308553912257E+00,-8.13422563276995E+00,-8.13422563276995E+00,-9.81000000000000E+00
3.03000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.45491829545027E+00,-8.23232563276996E+00,-8.23232563276996E+00,-9.81000000000000E+00
3.04000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.53773205177797E+00,-8.33042563276996E+00,-8.33042563276996E+00,-9.81000000000000E+00
3.05000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.62152680810567E+00,-8.42852563276996E+00,-8.42852563276996E+00,-9.81000000000000E+00
3.06000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.70630256443337E+00,-8.52662563276997E+00,-8.52662563276997E+00,-9.81000000000000E+00
3.07000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.79205932076108E+00,-8.62472563276997E+00,-8.62472563276997E+00,-9.81000000000000E+00
3.08000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.87879707708878E+00,-8.72282563276997E+00,-8.72282563276997E+00,-9.81000000000000E+00
3.09000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-3.96651583341648E+00,-8.82092563276997E+00,-8.82092563276997E+00,-9.81000000000000E+00
3.10000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.05521558974418E+00,-8.91902563276998E+00,-8.91902563276998E+00,-9.81000000000000E+00
3.11000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.14489634607188E+00,-9.01712563276998E+00,-9.01712563276998E+00,-9.81000000000000E+00
