"time","percentOpening","percentOpening2","outputFlow","percentOpening3","outputFlow2","outputValue","value","outputFlow3","tankLevel","percentOpening4","outputFlow42","outputFlow4","outputFlow22","percentOpening22","outputFlow32","percentOpening32","percentOpening42","tankLevel2","value2","flow","outputValue2","speedVal","speedPercent","outputFlow5","percentOpening5","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","outputValue3","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","FloMGT1_weighedWeight","SyrMGT1_weighingWeight","KNEAD1_mixtureLevel","WKM1_live","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","WKM1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","F1ExtV1_generalFault","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","F1AExt1_generalFault","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","F1AArr1_generalFault","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","F2ArVSir1_generalFault","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","F2ArVSir2_generalFault","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","F2ArVSir3_generalFault","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","F2SirExV1_generalFault","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","F3CleanV1_generalFault","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","F3MiXExV1_generalFault"
104,0,0,0,100,0.1388888955116272,85.694755554199219,85.694755554199219,0.27777779102325439,85.694755554199219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.166007995605469,99.166007995605469,99.166007995605469,200,150,100,50,85,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
105,0,0,0,100,0.1388888955116272,88.472457885742188,88.472465515136719,0.27777779102325439,88.472465515136719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.166007995605469,99.166007995605469,99.166007995605469,200,150,100,50,88,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
106,0,0,0,100,0.1388888955116272,91.250175476074219,91.250175476074219,0.27777779102325439,91.250175476074219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.166007995605469,99.166007995605469,99.166007995605469,200,150,100,50,91,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
107,0,0,0,100,0.1388888955116272,94.027877807617188,94.027885437011719,0.27777779102325439,94.027885437011719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.166007995605469,99.166007995605469,99.166007995605469,200,150,100,50,94,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
108,0,0,0,100,0.1388888955116272,96.805595397949219,96.805595397949219,0.27777779102325439,96.805595397949219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.166007995605469,99.166007995605469,99.166007995605469,200,150,100,50,96,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
109,0,0,0,100,0.1388888955116272,99.583297729492188,99.583305358886719,0.27777779102325439,99.583305358886719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.166007995605469,99.166007995605469,99.166007995605469,200,150,100,50,99,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
110,90.000007629394531,90.000007629394531,0,0,0,99.236099243164063,99.236099243164063,0.27777779102325439,99.236099243164063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12500001490116119,0.55555558204650879,99.999351501464844,99.999351501464844,99.999351501464844,200,150,100,50,99,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
111,100,100,0,0,0,96.458389282226563,96.458389282226563,0.27777779102325439,96.458389282226563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,102.77706146240234,102.77706146240234,102.77706909179687,200,150,100,50,96,0,102,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
112,100,100,0,0,0,93.680679321289062,93.680679321289062,0.27777779102325439,93.680679321289062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,105.55477142333984,105.55477142333984,105.55477142333984,200,150,100,50,93,0,105,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
113,100,100,0,0,0,90.902969360351563,90.902969360351563,0.27777779102325439,90.902969360351563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,108.33248138427734,108.33248138427734,108.33248138427734,200,150,100,50,90,0,108,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
114,100,100,0,0,0,88.125259399414063,88.125259399414063,0.27777779102325439,88.125259399414063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,111.11019134521484,111.11019134521484,111.11019897460937,200,150,100,50,88,0,111,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
115,100,100,0,0,0,85.347549438476563,85.347549438476563,0.27777779102325439,85.347549438476563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,113.88790130615234,113.88790130615234,113.88790893554687,200,150,100,50,85,0,113,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
116,100,100,0,0,0,82.569839477539063,82.569839477539063,0.27777779102325439,82.569839477539063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,116.66561126708984,116.66561126708984,116.66561126708984,200,150,100,50,82,0,116,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
117,100,100,0,0,0,79.792129516601562,79.792129516601562,0.27777779102325439,79.792129516601562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,119.44332122802734,119.44332122802734,119.44332122802734,200,150,100,50,79,0,119,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
118,100,100,0,0,0,77.014419555664063,77.014419555664063,0.27777779102325439,77.014419555664063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,122.22103118896484,122.22103118896484,122.22103118896484,200,150,100,50,77,0,122,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
119,100,100,0,0,0,74.236709594726563,74.236709594726563,0.27777779102325439,74.236709594726563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,124.99874114990234,124.99874114990234,124.99874114990234,200,150,100,50,74,0,124,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
120,100,100,0,0,0,71.458999633789063,71.458999633789063,0.27777779102325439,71.458999633789063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,127.77645111083984,127.77645111083984,127.77645111083984,200,150,100,50,71,0,127,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
121,100,100,0,0,0,68.681289672851563,68.681289672851563,0.27777779102325439,68.681289672851563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,130.55416870117187,130.55416870117187,130.55416870117187,200,150,100,50,68,0,130,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
122,100,100,0,0,0,65.903579711914062,65.903579711914062,0.27777779102325439,65.903579711914062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,133.33187866210937,133.33187866210937,133.33187866210937,200,150,100,50,65,0,133,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
123,100,100,0,0,0,63.125843048095703,63.125843048095703,0.27777779102325439,63.125843048095703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,136.10958862304687,136.10958862304687,136.10958862304687,200,150,100,50,63,0,136,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
124,100,100,0,0,0,60.348056793212891,60.348056793212891,0.27777779102325439,60.348056793212891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,138.88729858398438,138.88729858398438,138.88731384277344,200,150,100,50,60,0,138,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
125,100,100,0,0,0,57.570266723632813,57.570270538330078,0.27777779102325439,57.570270538330078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,141.66500854492187,141.66500854492187,141.66502380371094,200,150,100,50,57,0,141,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
126,100,100,0,0,0,54.792484283447266,54.792484283447266,0.27777779102325439,54.792484283447266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,144.44271850585937,144.44271850585937,144.44271850585937,200,150,100,50,54,0,144,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
127,100,100,0,0,0,52.014694213867188,52.014698028564453,0.27777779102325439,52.014698028564453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,147.22042846679687,147.22042846679687,147.22042846679687,200,150,100,50,52,0,147,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
128,100,100,0,0,0,49.236911773681641,49.236911773681641,0.27777779102325439,49.236911773681641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,149.99813842773437,149.99813842773437,149.99813842773437,200,150,100,50,49,0,149,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
129,100,100,0,0,0,46.459125518798828,46.459125518798828,0.27777779102325439,46.459125518798828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,152.77584838867187,152.77584838867187,152.77584838867187,200,150,100,50,46,0,152,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
130,100,100,0,0,0,43.68133544921875,43.681339263916016,0.27777779102325439,43.681339263916016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,155.55355834960937,155.55355834960937,155.55355834960937,200,150,100,50,43,0,155,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
131,100,100,0,0,0,40.903553009033203,40.903553009033203,0.27777779102325439,40.903553009033203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,158.33126831054687,158.33126831054687,158.33126831054687,200,150,100,50,40,0,158,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
132,100,100,0,0,0,38.125766754150391,38.125766754150391,0.27777779102325439,38.125766754150391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,161.10897827148437,161.10897827148437,161.10899353027344,200,150,100,50,38,0,161,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
133,100,100,0,0,0,35.347980499267578,35.347980499267578,0.27777779102325439,35.347980499267578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,163.88668823242187,163.88668823242187,163.88670349121094,200,150,100,50,35,0,163,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
134,100,100,0,0,0,32.570194244384766,32.570194244384766,0.27777779102325439,32.570194244384766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,166.66439819335937,166.66439819335937,166.66439819335937,200,150,100,50,32,0,166,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
135,100,100,0,0,0,29.79240608215332,29.792407989501953,0.27777779102325439,29.792407989501953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,169.44210815429688,169.44210815429688,169.44210815429688,200,150,100,50,29,0,169,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
136,100,100,0,0,0,27.014621734619141,27.014621734619141,0.27777779102325439,27.014621734619141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,172.21981811523437,172.21981811523437,172.21981811523437,200,150,100,50,27,0,172,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
137,100,100,0,0,0,24.236835479736328,24.236835479736328,0.27777779102325439,24.236835479736328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,174.99752807617187,174.99752807617187,174.99752807617187,200,150,100,50,24,0,174,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
138,100,100,0,0,0,21.459049224853516,21.459049224853516,0.27777779102325439,21.459049224853516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,177.77523803710937,177.77523803710937,177.77523803710937,200,150,100,50,21,0,177,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
139,100,100,0,0,0,18.681262969970703,18.681262969970703,0.27777779102325439,18.681262969970703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,180.55294799804687,180.55294799804687,180.55294799804687,200,150,100,50,18,0,180,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
140,100,100,0,0,0,15.903475761413574,15.903476715087891,0.27777779102325439,15.903476715087891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,183.33065795898437,183.33065795898437,183.33067321777344,200,150,100,50,15,0,183,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
141,100,100,0,0,0,13.125690460205078,13.125690460205078,0.27777779102325439,13.125690460205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,186.10836791992187,186.10836791992187,186.10838317871094,200,150,100,50,13,0,186,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
142,100,100,0,0,0,10.347904205322266,10.347904205322266,0.27777779102325439,10.347904205322266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,188.88607788085937,188.88607788085937,188.88607788085937,200,150,100,50,10,0,188,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
143,100,100,0,0,0,7.5701193809509277,7.5701198577880859,0.27777779102325439,7.5701198577880859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,191.66378784179687,191.66378784179687,191.66378784179687,200,150,100,50,7,0,191,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
144,100,100,0,0,0,4.7923431396484375,4.7923431396484375,0.27777779102325439,4.7923431396484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,194.44149780273438,194.44149780273438,194.44149780273438,200,150,100,50,4,0,194,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
145,100,100,0,0,0,2.01456618309021,2.0145664215087891,0.27777779102325439,2.0145664215087891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,197.21920776367187,197.21920776367187,197.21920776367187,200,150,100,50,2,0,197,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
146,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,1.5972220897674561,1.5972220897674561,0.1388888955116272,1.5972220897674561,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,1,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
147,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,4.3749990463256836,4.3749990463256836,0.1388888955116272,4.3749995231628418,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,4,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
148,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,7.152775764465332,7.152775764465332,0.1388888955116272,7.1527762413024902,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,7,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
149,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,9.9305591583251953,9.9305591583251953,0.1388888955116272,9.9305591583251953,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,9,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
150,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,12.708345413208008,12.708345413208008,0.1388888955116272,12.708345413208008,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,12,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
151,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,15.48613166809082,15.48613166809082,0.1388888955116272,15.48613166809082,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,15,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
152,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,18.263917922973633,18.263917922973633,0.1388888955116272,18.263917922973633,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,18,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
153,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,21.041704177856445,21.041704177856445,0.1388888955116272,21.041704177856445,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,21,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
154,0,0,0,0,0,0.90345555543899536,0.90345555543899536,0.27777779102325439,0.90345555543899536,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,23.819490432739258,23.819490432739258,0.1388888955116272,23.819490432739258,5000,100,0,0,0,0,0,0.55555558204650879,198.33030700683594,198.33030700683594,198.330322265625,200,150,100,50,0,23,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
