"Time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.0744802,526.516,-723.786,723.441,0.345379,-531.963,93.2918,438.671
0.0744902,526.665,-723.539,723.191,0.348257,-532.11,91.9262,440.184
0.0745002,526.812,-723.227,722.876,0.351133,-532.258,90.5622,441.695
0.0745102,526.96,-722.849,722.495,0.354005,-532.404,89.1997,443.205
0.0745202,527.108,-722.406,722.049,0.356873,-532.551,87.8387,444.712
0.0745302,527.255,-721.897,721.537,0.359738,-532.697,86.4793,446.218
0.0745402,527.402,-721.321,720.958,0.362599,-532.843,85.1215,447.721
0.0745502,527.548,-720.678,720.312,0.365457,-532.988,83.7651,449.223
0.0745602,527.694,-719.967,719.599,0.368311,-533.132,82.4102,450.722
0.0745702,527.839,-719.189,718.818,0.371162,-533.276,81.0569,452.219
0.0745802,527.984,-718.343,717.969,0.374009,-533.419,79.705,453.714
0.0745902,528.128,-717.429,717.052,0.376852,-533.562,78.3547,455.207
0.0746002,528.272,-716.445,716.065,0.379691,-533.703,77.0057,456.698
0.0746102,528.415,-715.392,715.01,0.382527,-533.844,75.6583,458.186
0.0746202,528.557,-714.27,713.885,0.385359,-533.984,74.3123,459.672
0.0746302,528.699,-713.078,712.69,0.388187,-534.123,72.9678,461.155
0.0746402,528.839,-711.815,711.424,0.391012,-534.261,71.6247,462.637
0.0746502,528.979,-710.482,710.088,0.393832,-534.398,70.283,464.115
0.0746602,529.118,-709.078,708.682,0.396649,-534.535,68.9428,465.592
0.0746702,529.256,-707.603,707.203,0.399461,-534.669,67.6039,467.066
0.0746802,529.393,-706.056,705.654,0.40227,-534.803,66.2665,468.537
0.0746902,529.528,-704.437,704.032,0.405075,-534.936,64.9304,470.005
0.0747002,529.663,-702.746,702.338,0.407875,-535.067,63.5957,471.471
0.0747102,529.797,-700.982,700.572,0.410672,-535.197,62.2624,472.935
0.0747202,529.929,-699.146,698.732,0.413465,-535.326,60.9304,474.396
0.0747302,530.06,-697.236,696.82,0.416253,-535.453,59.5997,475.853
0.0747402,530.19,-695.253,694.834,0.419038,-535.579,58.2704,477.309
0.0747502,530.319,-693.196,692.774,0.421818,-535.703,56.9424,478.761
0.0747602,530.446,-691.065,690.641,0.424594,-535.826,55.6157,480.21
0.0747702,530.571,-688.86,688.433,0.427366,-535.947,54.2904,481.657
0.0747802,530.695,-686.58,686.15,0.430134,-536.067,52.9663,483.101
0.0747902,530.818,-684.226,683.793,0.432898,-536.185,51.6434,484.541
0.0748002,530.939,-681.796,681.36,0.435657,-536.301,50.3219,485.979
0.0748102,531.058,-679.29,678.852,0.438412,-536.415,49.0016,487.414
0.0748202,531.176,-676.709,676.268,0.441162,-536.528,47.6825,488.845
0.0748302,531.292,-674.052,673.608,0.443909,-536.638,46.3646,490.274
0.0748402,531.406,-671.318,670.872,0.446651,-536.747,45.048,491.699
0.0748502,531.518,-668.508,668.059,0.449388,-536.854,43.7326,493.121
0.0748602,531.628,-665.621,665.169,0.452121,-536.958,42.4184,494.54
0.0748702,531.737,-662.658,662.203,0.45485,-537.061,41.1053,495.955
0.0748802,531.843,-659.617,659.159,0.457574,-537.161,39.7934,497.368
0.0748902,531.948,-656.498,656.038,0.460293,-537.259,38.4827,498.776
0.0749002,532.05,-653.302,652.839,0.463008,-537.355,37.1731,500.182
0.0749102,532.15,-650.028,649.563,0.465719,-537.448,35.8646,501.584
0.0749202,532.248,-646.676,646.208,0.468425,-537.54,34.5573,502.982
0.0749302,532.343,-643.246,642.775,0.471126,-537.628,33.251,504.377
0.0749402,532.437,-639.737,639.263,0.473822,-537.715,31.9459,505.769
0.0749502,532.528,-636.15,635.673,0.476514,-537.798,30.6418,507.157
0.0749602,532.616,-632.483,632.004,0.479202,-537.88,29.3388,508.541
0.0749702,532.702,-628.738,628.256,0.481884,-537.958,28.0368,509.921
0.0749802,532.786,-624.913,624.429,0.484562,-538.034,26.7359,511.298
0.0749902,532.867,-621.009,620.522,0.487235,-538.107,25.436,512.671
0.0750002,532.945,-617.026,616.536,0.489903,-538.177,24.137,514.04
0.0750102,533.021,-612.962,612.47,0.492566,-538.245,22.8391,515.406
0.0750202,533.093,-608.819,608.324,0.495225,-538.309,21.5422,516.767
0.0750302,533.163,-604.595,604.097,0.497878,-538.371,20.2463,518.125
0.0750402,533.231,-600.291,599.791,0.500527,-538.43,18.9513,519.478
0.0750502,533.295,-595.907,595.404,0.50317,-538.485,17.6572,520.828
0.0750602,533.356,-591.442,590.936,0.505809,-538.538,16.3641,522.174
0.0750702,533.415,-586.896,586.388,0.508443,-538.587,15.0719,523.515
0.0750802,533.47,-582.27,581.759,0.511072,-538.633,13.7805,524.853
0.0750902,533.522,-577.562,577.049,0.513695,-538.676,12.4901,526.186
0.0751002,533.572,-572.774,572.258,0.516314,-538.715,11.2006,527.515
0.0751102,533.617,-567.904,567.385,0.518927,-538.752,9.91185,528.84
0.0751202,533.66,-562.953,562.432,0.521536,-538.784,8.62399,530.16
0.0751302,533.699,-557.921,557.397,0.524139,-538.813,7.33695,531.476
0.0751402,533.735,-552.807,552.28,0.526737,-538.839,6.05073,532.788
0.0751502,533.767,-547.612,547.082,0.52933,-538.861,4.76531,534.096
0.0751602,533.796,-542.335,541.803,0.531918,-538.879,3.48067,535.399
0.0751702,533.822,-536.976,536.441,0.5345,-538.894,2.1968,536.697
0.0751802,533.843,-531.535,530.998,0.537077,-538.905,0.913685,537.991
0.0751902,533.862,-526.03,525.455,0.574432,-538.912,0.52488,538.387
0.0752002,533.876,-520.51,519.763,0.747156,-538.915,0.519015,538.396
0.0752102,533.887,-514.979,513.918,1.06156,-538.915,0.512856,538.402
0.0752202,533.894,-509.437,507.92,1.51754,-538.91,0.506401,538.404
0.0752302,533.897,-503.883,501.768,2.11496,-538.902,0.499653,538.402
0.0752402,533.897,-498.318,495.464,2.85369,-538.89,0.49261,538.397
0.0752502,533.893,-492.741,489.007,3.73365,-538.874,0.485273,538.388
0.0752602,533.885,-487.152,482.398,4.75471,-538.854,0.477642,538.376
0.0752702,533.874,-481.552,475.635,5.91675,-538.83,0.469718,538.36
0.0752802,533.858,-475.939,468.719,7.21966,-538.802,0.461499,538.34
0.0752902,533.839,-470.314,461.65,8.66331,-538.77,0.452987,538.317
0.0753002,533.817,-464.676,454.429,10.2476,-538.735,0.444181,538.29
0.0753102,533.79,-459.027,447.054,11.9723,-538.695,0.435082,538.26
0.0753202,533.76,-453.364,439.527,13.8374,-538.652,0.425689,538.226
0.0753302,533.726,-447.689,431.847,15.8427,-538.604,0.416004,538.188
0.0753402,533.688,-442.002,424.014,17.9881,-538.553,0.406025,538.147
0.0753502,533.646,-436.301,416.028,20.2734,-538.498,0.395754,538.102
0.0753602,533.601,-430.588,407.889,22.6987,-538.438,0.38519,538.053
0.0753702,533.552,-424.861,399.597,25.2635,-538.375,0.374334,538.001
0.0753802,533.499,-419.121,391.153,27.968,-538.308,0.363185,537.945
0.0753902,533.442,-413.368,382.556,30.8119,-538.236,0.351744,537.885
0.0754002,533.381,-407.602,373.807,33.7951,-538.161,0.340011,537.821
0.0754102,533.316,-401.822,364.904,36.9174,-538.082,0.327987,537.754
0.0754202,533.248,-396.028,355.849,40.1788,-537.999,0.31567,537.683
0.0754302,533.175,-390.221,346.642,43.5792,-537.911,0.303062,537.608
0.0754402,533.099,-384.4,337.281,47.1183,-537.82,0.290163,537.53
0.0754502,533.019,-378.565,327.768,50.796,-537.724,0.276972,537.447
0.0754602,532.935,-372.716,318.103,54.6122,-537.625,0.263491,537.361
0.0754702,532.847,-366.852,308.286,58.5667,-537.521,0.249719,537.272
0.0754802,532.755,-360.975,298.316,62.6595,-537.414,0.235656,537.178
0.0754902,532.66,-355.084,288.193,66.8903,-537.302,0.221303,537.081
0.0755002,532.56,-349.178,277.918,71.2591,-537.186,0.206659,536.979
0.0755102,532.456,-343.257,267.491,75.7657,-537.066,0.191725,536.874
0.0755202,532.349,-337.322,256.912,80.4099,-536.942,0.176502,536.766
0.0755302,532.237,-331.372,246.18,85.1918,-536.814,0.160988,536.653
0.0755402,532.122,-325.407,235.297,90.1108,-536.682,0.145186,536.536
0.0755502,532.002,-319.428,224.261,95.1671,-536.545,0.129094,536.416
0.0755602,531.879,-313.434,213.074,100.36,-536.404,0.112713,536.292
0.0755702,531.752,-307.425,201.734,105.691,-536.26,0.0960432,536.164
0.0755802,531.62,-301.401,190.243,111.158,-536.111,0.0790848,536.032
0.0755902,531.485,-295.361,178.599,116.762,-535.957,0.0618378,535.896
0.0756002,531.345,-289.306,166.804,122.502,-535.8,0.0443024,535.756
0.0756102,531.202,-283.236,154.858,128.379,-535.639,0.0264789,535.612
0.0756202,531.054,-277.151,142.759,134.391,-535.473,0.00836794,535.464
0.0756302,530.902,-271.05,130.51,140.54,-535.303,-0.0100304,535.313
0.0756402,530.746,-264.933,118.109,146.825,-535.128,-0.0287161,535.157
0.0756502,530.587,-258.801,105.556,153.245,-534.95,-0.0476888,534.998
0.0756602,530.423,-252.654,92.8526,159.801,-534.767,-0.0669485,534.834
0.0756702,530.255,-246.49,79.9977,166.493,-534.58,-0.0864949,534.667
0.0756802,530.083,-240.311,66.9916,173.319,-534.389,-0.106328,534.495
0.0756902,529.906,-234.116,53.8344,180.281,-534.193,-0.126447,534.32
0.0757002,529.726,-227.904,40.5262,187.378,-533.993,-0.146852,534.14
0.0757102,529.541,-221.677,27.0674,194.61,-533.789,-0.167542,533.957
0.0757202,529.353,-215.434,13.4578,201.976,-533.581,-0.188518,533.769
0.0757302,529.16,-209.472,0.29286,209.179,-413.219,-120.358,533.577
0.0757402,528.965,-210.146,0.281221,209.865,-407.303,-126.082,533.384
0.0757502,528.771,-210.883,0.278271,210.605,-405.732,-127.46,533.192
0.0757602,528.578,-211.677,0.275318,211.402,-404.159,-128.841,533
0.0757702,528.385,-212.529,0.272363,212.257,-402.586,-130.223,532.809
0.0757802,528.193,-213.438,0.269405,213.168,-401.012,-131.607,532.618
0.0757902,528.001,-214.403,0.266444,214.137,-399.436,-132.992,532.429
0.0758002,527.81,-215.424,0.26348,215.161,-397.86,-134.38,532.24
0.0758102,527.62,-216.502,0.260514,216.241,-396.283,-135.769,532.052
0.0758202,527.43,-217.633,0.257546,217.376,-394.705,-137.159,531.864
0.0758302,527.242,-218.82,0.254575,218.565,-393.126,-138.552,531.678
0.0758402,527.054,-220.06,0.251601,219.808,-391.547,-139.946,531.493
0.0758502,526.867,-221.353,0.248625,221.104,-389.967,-141.341,531.308
0.0758602,526.68,-222.699,0.245646,222.453,-388.386,-142.739,531.125
0.0758702,526.495,-224.098,0.242665,223.855,-386.804,-144.138,530.942
0.0758802,526.311,-225.549,0.239682,225.309,-385.221,-145.539,530.761
0.0758902,526.127,-227.051,0.236696,226.814,-383.638,-146.942,530.58
0.0759002,525.945,-228.604,0.233708,228.37,-382.055,-148.346,530.401
0.0759102,525.764,-230.207,0.230717,229.976,-380.47,-149.753,530.223
0.0759202,525.583,-231.86,0.227725,231.632,-378.885,-151.16,530.046
0.0759302,525.404,-233.562,0.22473,233.338,-377.3,-152.57,529.87
0.0759402,525.226,-235.313,0.221733,235.092,-375.714,-153.981,529.696
0.0759502,525.05,-237.112,0.218733,236.894,-374.128,-155.394,529.522
0.0759602,524.874,-238.959,0.215732,238.743,-372.541,-156.809,529.351
0.0759702,524.7,-240.852,0.212728,240.639,-370.954,-158.226,529.18
0.0759802,524.527,-242.792,0.209722,242.582,-369.367,-159.644,529.011
0.0759902,524.355,-244.777,0.206715,244.571,-367.779,-161.064,528.843
0.0760002,524.184,-246.808,0.203705,246.604,-366.191,-162.486,528.677
0.0760102,524.015,-248.883,0.200693,248.682,-364.602,-163.909,528.512
0.0760202,523.848,-251.002,0.197679,250.805,-363.014,-165.335,528.348
0.0760302,523.681,-253.165,0.194663,252.97,-361.425,-166.761,528.186
0.0760402,523.517,-255.37,0.191646,255.179,-359.836,-168.19,528.026
0.0760502,523.353,-257.618,0.188626,257.43,-358.247,-169.621,527.867
0.0760602,523.191,-259.907,0.185605,259.722,-356.657,-171.053,527.71
0.0760702,523.031,-262.238,0.182581,262.055,-355.068,-172.487,527.554
0.0760802,522.873,-264.609,0.179556,264.429,-353.478,-173.922,527.4
0.0760902,522.715,-267.02,0.176529,266.843,-351.889,-175.359,527.248
0.0761002,522.56,-269.47,0.173501,269.296,-350.299,-176.798,527.098
0.0761102,522.406,-271.958,0.17047,271.788,-348.71,-178.239,526.949
0.0761202,522.254,-274.485,0.167438,274.318,-347.12,-179.682,526.802
0.0761302,522.104,-277.049,0.164405,276.885,-345.531,-181.126,526.656
0.0761402,521.955,-279.65,0.161369,279.489,-343.941,-182.572,526.513
0.0761502,521.808,-282.288,0.158333,282.129,-342.352,-184.019,526.371
0.0761602,521.663,-284.961,0.155294,284.806,-340.763,-185.469,526.231
0.0761702,521.519,-287.669,0.152254,287.517,-339.174,-186.919,526.093
0.0761802,521.378,-290.412,0.149213,290.262,-337.585,-188.372,525.957
0.0761902,521.238,-293.188,0.14617,293.042,-335.996,-189.827,525.823
0.0762002,521.1,-295.997,0.143125,295.854,-334.408,-191.283,525.691
0.0762102,520.964,-298.839,0.14008,298.699,-332.82,-192.74,525.56
0.0762202,520.83,-301.713,0.137032,301.576,-331.232,-194.2,525.432
0.0762302,520.698,-304.619,0.133984,304.485,-329.645,-195.661,525.306
0.0762402,520.567,-307.555,0.130934,307.424,-328.058,-197.124,525.181
0.0762502,520.439,-310.521,0.127883,310.393,-326.471,-198.588,525.059
0.0762602,520.313,-313.516,0.12483,313.392,-324.885,-200.054,524.939
0.0762702,520.188,-316.541,0.121777,316.419,-323.299,-201.522,524.82
0.0762802,520.066,-319.593,0.118722,319.474,-321.713,-202.991,524.704
0.0762902,519.946,-322.673,0.115666,322.557,-320.128,-204.462,524.59
0.0763002,519.828,-325.779,0.112609,325.667,-318.544,-205.935,524.478
0.0763102,519.712,-328.913,0.10955,328.803,-316.959,-207.409,524.368
0.0763202,519.598,-332.071,0.106491,331.965,-315.376,-208.885,524.261
0.0763302,519.486,-335.255,0.103431,335.151,-313.793,-210.362,524.155
0.0763402,519.376,-338.463,0.100369,338.362,-312.211,-211.841,524.052
0.0763502,519.269,-341.695,0.0973069,341.597,-310.629,-213.322,523.951
0.0763602,519.163,-344.949,0.0942435,344.855,-309.048,-214.804,523.852
0.0763702,519.06,-348.227,0.0911792,348.135,-307.467,-216.288,523.755
0.0763802,518.959,-351.525,0.088114,351.437,-305.887,-217.773,523.661
0.0763902,518.86,-354.845,0.0850479,354.76,-304.308,-219.26,523.569
0.0764002,518.763,-358.186,0.081981,358.104,-302.73,-220.749,523.479
0.0764102,518.669,-361.546,0.0789133,361.467,-301.152,-222.239,523.391
0.0764202,518.577,-364.925,0.0758448,364.849,-299.575,-223.73,523.306
0.0764302,518.487,-368.323,0.0727755,368.25,-297.999,-225.223,523.223
0.0764402,518.399,-371.739,0.0697056,371.669,-296.424,-226.718,523.142
0.0764502,518.314,-375.172,0.0666349,375.105,-294.849,-228.214,523.063
0.0764602,518.231,-378.621,0.0635636,378.557,-293.275,-229.712,522.987
0.0764702,518.15,-382.086,0.0604916,382.026,-291.703,-231.211,522.914
0.0764802,518.072,-385.567,0.0574191,385.509,-290.131,-232.712,522.842
0.0764902,517.996,-389.062,0.054346,389.007,-288.56,-234.214,522.773
0.0765002,517.922,-392.571,0.0512724,392.519,-286.989,-235.717,522.706
0.0765102,517.851,-396.093,0.0481982,396.044,-285.42,-237.222,522.642
0.0765202,517.782,-399.627,0.0451236,399.582,-283.852,-238.728,522.58
0.0765302,517.715,-403.174,0.0420485,403.132,-282.285,-240.236,522.521
0.0765402,517.651,-406.732,0.038973,406.693,-280.718,-241.745,522.463
0.0765502,517.589,-410.3,0.0358972,410.264,-279.153,-243.256,522.409
0.0765602,517.53,-413.878,0.0328209,413.845,-277.589,-244.768,522.356
0.0765702,517.473,-417.465,0.0297444,417.436,-276.025,-246.281,522.306
0.0765802,517.418,-421.061,0.0266676,421.035,-274.463,-247.796,522.259
0.0765902,517.366,-424.665,0.0235905,424.642,-272.902,-249.312,522.214
0.0766002,517.316,-428.276,0.0205131,428.256,-271.342,-250.829,522.171
0.0766102,517.268,-431.894,0.0174356,431.877,-269.783,-252.348,522.131
0.0766202,517.223,-435.518,0.0143579,435.503,-268.225,-253.868,522.093
0.0766302,517.18,-439.146,0.01128,439.135,-266.669,-255.389,522.058
0.0766402,517.14,-442.78,0.00820206,442.771,-265.113,-256.911,522.025
0.0766502,517.102,-446.417,0.00512401,446.412,-263.559,-258.435,521.994
0.0766602,517.067,-450.057,0.00204592,450.055,-262.006,-259.96,521.966
0.0766702,517.034,-453.7,-0.0010322,453.701,-260.454,-261.486,521.94
0.0766802,517.004,-457.345,-0.0041103,457.349,-258.903,-263.014,521.917
0.0766902,516.975,-460.991,-0.00718836,460.998,-257.354,-264.542,521.896
0.0767002,516.95,-464.637,-0.0102664,464.648,-255.806,-266.072,521.878
0.0767102,516.927,-468.284,-0.0133442,468.297,-254.259,-267.603,521.862
0.0767202,516.906,-471.93,-0.016422,471.946,-252.713,-269.135,521.849
0.0767302,516.887,-475.574,-0.0194996,475.593,-251.169,-270.669,521.838
0.0767402,516.872,-479.216,-0.022577,479.238,-249.626,-272.203,521.829
0.0767502,516.858,-482.855,-0.0256542,482.881,-248.084,-273.738,521.823
0.0767602,516.847,-486.491,-0.0287311,486.52,-246.544,-275.275,521.819
0.0767702,516.838,-490.123,-0.0318078,490.154,-245.005,-276.813,521.818
0.0767802,516.832,-493.749,-0.0348841,493.784,-243.467,-278.351,521.819
0.0767902,516.828,-497.371,-0.0379601,497.409,-241.931,-279.891,521.822
0.0768002,516.827,-500.986,-0.0410357,501.027,-240.396,-281.432,521.828
0.0768102,516.828,-504.594,-0.0441109,504.638,-238.863,-282.974,521.836
0.0768202,516.831,-508.195,-0.0471857,508.242,-237.33,-284.516,521.847
0.0768302,516.837,-511.788,-0.05026,511.838,-235.8,-286.06,521.86
0.0768402,516.845,-515.372,-0.0533338,515.425,-234.271,-287.604,521.875
0.0768502,516.856,-518.947,-0.0564071,519.003,-232.743,-289.15,521.893
0.0768602,516.869,-522.511,-0.0594798,522.571,-231.217,-290.696,521.913
0.0768702,516.884,-526.065,-0.062552,526.128,-229.692,-292.244,521.935
0.0768802,516.902,-529.607,-0.0656235,529.673,-228.168,-293.792,521.96
0.0768902,516.922,-533.138,-0.0686944,533.206,-226.646,-295.341,521.987
0.0769002,516.944,-536.655,-0.0717646,536.727,-225.126,-296.891,522.017
0.0769102,516.969,-540.159,-0.074834,540.234,-223.607,-298.441,522.049
0.0769202,516.996,-543.649,-0.0779028,543.727,-222.09,-299.993,522.083
0.0769302,517.026,-547.124,-0.0809708,547.205,-220.574,-301.545,522.119
0.0769402,517.058,-550.584,-0.084038,550.668,-219.06,-303.098,522.158
0.0769502,517.092,-554.028,-0.0871043,554.115,-217.547,-304.652,522.199
0.0769602,517.128,-557.455,-0.0901698,557.545,-216.036,-306.206,522.242
0.0769702,517.166,-560.865,-0.0932344,560.958,-214.526,-307.761,522.287
0.0769802,517.207,-564.257,-0.0962981,564.353,-213.018,-309.317,522.335
0.0769902,517.25,-567.63,-0.0993608,567.729,-211.512,-310.873,522.385
0.0770002,517.296,-570.984,-0.102423,571.086,-210.007,-312.43,522.437
0.0770102,517.343,-574.318,-0.105483,574.423,-208.504,-313.987,522.491
0.0770202,517.393,-577.631,-0.108543,577.74,-207.002,-315.545,522.548
0.0770302,517.445,-580.923,-0.111602,581.035,-205.502,-317.104,522.606
0.0770402,517.5,-584.194,-0.114659,584.308,-204.004,-318.663,522.667
0.0770502,517.556,-587.442,-0.117716,587.559,-202.507,-320.223,522.73
0.0770602,517.614,-590.667,-0.120771,590.787,-201.012,-321.783,522.795
0.0770702,517.675,-593.868,-0.123825,593.992,-199.518,-323.343,522.862
0.0770802,517.738,-597.045,-0.126878,597.171,-198.027,-324.904,522.931
0.0770902,517.803,-600.196,-0.129929,600.326,-196.536,-326.466,523.002
0.0771002,517.87,-603.322,-0.13298,603.455,-195.048,-328.028,523.076
0.0771102,517.939,-606.422,-0.136029,606.558,-193.561,-329.59,523.151
0.0771202,518.01,-609.495,-0.139076,609.634,-192.076,-331.152,523.228
0.0771302,518.083,-612.54,-0.142122,612.682,-190.592,-332.715,523.308
0.0771402,518.159,-615.558,-0.145167,615.703,-189.111,-334.278,523.389
0.0771502,518.236,-618.546,-0.148211,618.694,-187.631,-335.841,523.472
0.0771602,518.315,-621.505,-0.151253,621.656,-186.152,-337.405,523.557
0.0771702,518.396,-624.433,-0.154293,624.588,-184.675,-338.969,523.644
0.0771802,518.479,-627.332,-0.157332,627.489,-183.2,-340.533,523.733
0.0771902,518.564,-630.198,-0.160369,630.359,-181.727,-342.097,523.824
0.0772002,518.651,-633.033,-0.163405,633.197,-180.256,-343.661,523.916
0.0772102,518.74,-635.836,-0.166439,636.002,-178.786,-345.225,524.011
0.0772202,518.831,-638.605,-0.169472,638.775,-177.317,-346.79,524.107
0.0772302,518.923,-641.341,-0.172503,641.514,-175.851,-348.354,524.205
0.0772402,519.018,-644.043,-0.175532,644.218,-174.386,-349.919,524.305
0.0772502,519.114,-646.709,-0.178559,646.888,-172.923,-351.483,524.406
0.0772602,519.212,-649.341,-0.181585,649.522,-171.462,-353.047,524.509
0.0772702,519.311,-651.936,-0.184609,652.12,-170.002,-354.612,524.614
0.0772802,519.413,-654.494,-0.187631,654.682,-168.545,-356.176,524.721
0.0772902,519.516,-657.015,-0.190651,657.206,-167.089,-357.74,524.829
0.0773002,519.62,-659.498,-0.19367,659.692,-165.634,-359.304,524.938
0.0773102,519.727,-661.943,-0.196686,662.139,-164.182,-360.868,525.05
0.0773202,519.835,-664.348,-0.199701,664.548,-162.731,-362.432,525.162
0.0773302,519.944,-666.714,-0.202713,666.917,-161.282,-363.995,525.277
0.0773402,520.055,-669.039,-0.205724,669.245,-159.834,-365.558,525.393
0.0773502,520.168,-671.324,-0.208732,671.533,-158.389,-367.121,525.51
0.0773602,520.282,-673.567,-0.211739,673.779,-156.945,-368.684,525.628
0.0773702,520.398,-675.768,-0.214743,675.983,-155.503,-370.246,525.749
0.0773802,520.515,-677.927,-0.217745,678.145,-154.062,-371.808,525.87
0.0773902,520.633,-680.043,-0.220745,680.264,-152.624,-373.369,525.993
0.0774002,520.753,-682.115,-0.223743,682.339,-151.187,-374.93,526.117
0.0774102,520.875,-684.143,-0.226739,684.37,-149.752,-376.491,526.242
0.0774202,520.997,-686.126,-0.229732,686.356,-148.318,-378.051,526.369
0.0774302,521.121,-688.064,-0.232723,688.297,-146.887,-379.61,526.497
0.0774402,521.247,-689.956,-0.235712,690.192,-145.457,-381.169,526.626
0.0774502,521.373,-691.801,-0.238699,692.04,-144.028,-382.727,526.756
0.0774602,521.501,-693.6,-0.241683,693.841,-142.602,-384.285,526.887
0.0774702,521.63,-695.351,-0.244665,695.595,-141.177,-385.842,527.019
0.0774802,521.76,-697.054,-0.247644,697.301,-139.754,-387.399,527.153
0.0774902,521.891,-698.708,-0.250621,698.958,-138.333,-388.954,527.287
0.0775002,522.023,-700.313,-0.253596,700.566,-136.914,-390.509,527.423
0.0775102,522.156,-701.868,-0.256568,702.125,-135.496,-392.063,527.559
0.0775202,522.291,-703.373,-0.259537,703.633,-134.08,-393.617,527.697
0.0775302,522.426,-704.827,-0.262504,705.09,-132.665,-395.169,527.835
0.0775402,522.562,-706.23,-0.265468,706.496,-131.253,-396.721,527.974
0.0775502,522.699,-707.582,-0.26843,707.85,-129.842,-398.272,528.114
0.0775602,522.837,-708.881,-0.271389,709.152,-128.433,-399.822,528.254
0.0775702,522.976,-710.127,-0.274345,710.402,-127.025,-401.371,528.396
0.0775802,523.116,-711.32,-0.277299,711.597,-125.619,-402.918,528.538
0.0775902,523.256,-712.459,-0.28025,712.74,-124.215,-404.465,528.681
0.0776002,523.398,-713.544,-0.283198,713.827,-122.813,-406.011,528.824
0.0776102,523.54,-714.574,-0.286143,714.86,-121.412,-407.556,528.968
0.0776202,523.682,-715.549,-0.289086,715.838,-120.013,-409.099,529.113
0.0776302,523.825,-716.468,-0.292025,716.76,-118.616,-410.642,529.258
0.0776402,523.969,-717.331,-0.294962,717.626,-117.22,-412.183,529.403
0.0776502,524.114,-718.137,-0.297896,718.435,-115.826,-413.723,529.549
0.0776602,524.259,-718.886,-0.300827,719.186,-114.434,-415.261,529.696
0.0776702,524.404,-719.577,-0.303755,719.88,-113.044,-416.799,529.842
0.0776802,524.55,-720.21,-0.30668,720.516,-111.655,-418.335,529.989
0.0776902,524.696,-720.784,-0.309602,721.093,-110.267,-419.869,530.137
0.0777002,524.843,-721.299,-0.312521,721.611,-108.882,-421.403,530.284
0.0777102,524.99,-721.755,-0.315436,722.07,-107.498,-422.934,530.432
0.0777202,525.137,-722.15,-0.318349,722.468,-106.115,-424.465,530.58
0.0777302,525.284,-722.485,-0.321259,722.806,-104.735,-425.994,530.728
0.0777402,525.432,-722.759,-0.324165,723.083,-103.356,-427.521,530.877
0.0777502,525.58,-722.972,-0.327068,723.299,-101.978,-429.047,531.025
0.0777602,525.728,-723.123,-0.329968,723.453,-100.602,-430.571,531.173
0.0777702,525.876,-723.212,-0.332865,723.544,-99.2281,-432.093,531.321
0.0777802,526.024,-723.238,-0.335758,723.573,-97.8555,-433.614,531.469
0.0777902,526.172,-723.201,-0.338648,723.539,-96.4844,-435.133,531.617
0.0778002,526.32,-723.1,-0.341535,723.442,-95.115,-436.65,531.765
0.0778102,526.468,-722.936,-0.344418,723.28,-93.7471,-438.166,531.913
0.0778202,526.615,-722.707,-0.347298,723.054,-92.3808,-439.679,532.06
0.0778302,526.763,-722.413,-0.350175,722.763,-91.016,-441.191,532.207
0.0778402,526.91,-722.054,-0.353048,722.407,-89.6528,-442.701,532.354
0.0778502,527.058,-721.63,-0.355917,721.986,-88.2912,-444.209,532.5
0.0778602,527.204,-721.14,-0.358784,721.498,-86.9311,-445.715,532.646
0.0778702,527.351,-720.583,-0.361646,720.945,-85.5725,-447.219,532.791
0.0778802,527.497,-719.96,-0.364505,720.324,-84.2154,-448.721,532.936
0.0778902,527.643,-719.269,-0.36736,719.636,-82.8598,-450.221,533.08
0.0779002,527.788,-718.511,-0.370212,718.881,-81.5058,-451.718,533.224
0.0779102,527.932,-717.685,-0.37306,718.058,-80.1532,-453.214,533.367
0.0779202,528.077,-716.79,-0.375905,717.166,-78.8022,-454.707,533.509
0.0779302,528.22,-715.827,-0.378745,716.206,-77.4526,-456.198,533.651
0.0779402,528.363,-714.795,-0.381582,715.177,-76.1045,-457.687,533.792
0.0779502,528.505,-713.694,-0.384416,714.078,-74.7578,-459.174,533.932
0.0779602,528.646,-712.523,-0.387245,712.91,-73.4126,-460.658,534.071
0.0779702,528.787,-711.282,-0.390071,711.672,-72.0688,-462.14,534.209
0.0779802,528.926,-709.97,-0.392892,710.363,-70.7265,-463.619,534.346
0.0779902,529.065,-708.588,-0.39571,708.983,-69.3856,-465.096,534.482
0.0780002,529.203,-707.134,-0.398524,707.533,-68.046,-466.571,534.617
0.0780102,529.34,-705.609,-0.401334,706.011,-66.7079,-468.042,534.75
0.0780202,529.476,-704.013,-0.40414,704.417,-65.3712,-469.512,534.883
0.0780302,529.61,-702.344,-0.406942,702.751,-64.0358,-470.979,535.014
0.0780402,529.744,-700.603,-0.40974,701.013,-62.7019,-472.443,535.144
0.0780502,529.876,-698.789,-0.412534,699.201,-61.3692,-473.904,535.273
0.0780602,530.007,-696.902,-0.415324,697.317,-60.038,-475.363,535.401
0.0780702,530.137,-694.942,-0.41811,695.36,-58.708,-476.819,535.527
0.0780802,530.266,-692.908,-0.420892,693.329,-57.3794,-478.272,535.651
