"time","Losses","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","uDC"
0.050200,3337.521949,-0.061467,527.493498,-527.432031,-291.579225,521.691722,-230.112497,516.637839
0.050400,3772.138640,-0.122746,595.863571,-595.740825,-322.690614,522.635156,-199.944542,517.444596
0.050600,4167.265713,-0.183541,654.587420,-654.403879,-353.970438,524.399692,-170.429254,519.091748
0.050800,4481.722328,-0.243611,698.685187,-698.441576,-385.221148,526.830757,-141.609608,521.434682
0.051000,4675.575759,-0.302720,723.603607,-723.300887,-416.207484,529.694257,-113.486773,524.248410
0.051200,4714.174951,-0.360635,725.299890,-724.939255,-446.664899,532.694666,-86.029767,527.245491
0.051400,4572.342903,-0.417126,700.317519,-699.900393,-476.308292,535.490347,-59.182055,530.091198
0.051600,4238.316738,-0.471972,645.860298,-645.388326,-504.837189,537.702082,-32.864892,532.411907
0.051800,3717.617245,-0.524954,559.965645,-559.440691,-531.935571,538.916508,-6.980937,533.798178
0.051850,3559.758882,-0.537955,533.269022,-532.731067,-538.482249,539.014441,-0.532193,533.949518
0.052000,3044.901138,-16.399893,449.296865,-432.896972,-538.311985,538.728481,-0.416497,533.847364
0.052200,2362.080274,-86.406826,332.507196,-246.100371,-536.792511,536.952204,-0.159693,532.374670
0.052398,1776.630509,-209.721092,211.073958,-1.352867,-533.766570,533.558202,0.208368,529.346842
0.052400,1673.409698,-210.390231,210.673451,-0.283220,-533.726463,408.473321,125.253142,529.306466
0.052600,1766.289548,-234.512024,234.735815,-0.223791,-530.036863,376.914182,153.122681,525.568675
0.052800,1963.883353,-277.901962,278.065416,-0.163454,-526.839863,345.146963,181.692901,522.284949
0.053000,2252.404944,-335.971307,336.073779,-0.102472,-524.350506,313.411183,210.939323,519.679509
0.053200,2614.311171,-403.689180,403.730265,-0.041085,-522.724371,281.904811,240.819560,517.917996
0.053400,3026.701759,-475.811801,475.791338,0.020463,-522.037898,250.787212,271.250686,517.087338
0.053600,3460.647388,-547.046616,546.964685,0.081931,-522.306540,220.187512,302.119028,517.213572
0.053800,3881.280876,-612.136722,611.993645,0.143077,-523.477918,190.200288,333.277630,518.254833
0.054000,4249.330583,-665.975209,665.771552,0.203657,-525.427066,160.884860,364.542205,520.096369
0.054200,4524.083581,-703.751693,703.488260,0.263433,-527.961403,132.263910,395.697493,522.555217
0.054400,4667.111298,-721.067855,720.745685,0.322170,-530.828288,104.329092,426.499197,525.387535
0.054600,4646.495948,-714.043405,713.663770,0.379635,-533.722169,77.043436,456.678733,528.295528
0.054800,4441.516158,-679.475198,679.039596,0.435602,-536.286440,50.342102,485.944337,530.928996
0.055000,4045.993455,-614.854441,614.364592,0.489850,-538.131094,24.140517,513.990577,532.902950
0.055183,3526.572096,-527.936102,527.398322,0.537780,-538.834869,0.527216,538.307653,533.780611
0.055200,3469.162286,-518.535280,517.784322,0.750959,-538.840412,0.517033,538.323379,533.805169
0.055400,2783.890624,-405.825404,371.989588,33.835816,-538.061634,0.338153,537.723480,533.284894
0.055600,2126.049003,-287.781213,165.171194,122.610020,-535.679171,0.042561,535.636610,531.227289
0.055728,1765.756485,-208.951864,0.654116,208.297748,-533.273119,-0.207643,533.480762,529.064579
0.055800,1684.389815,-214.924927,0.263540,214.661387,-397.823426,-134.282990,532.106417,527.677894
0.056000,1816.332290,-246.478721,0.203765,246.274957,-366.152754,-162.387892,528.540646,524.048949
0.056200,2048.915230,-295.848953,0.143186,295.705767,-334.369594,-191.183649,525.553243,520.962738
0.056400,2367.390405,-358.260929,0.082042,358.178887,-302.691585,-220.649486,523.341070,518.625677
0.056600,2752.563865,-428.576013,0.020574,428.555439,-271.305257,-250.730784,522.036041,517.179953
0.056800,3179.465172,-501.503994,-0.040974,501.544968,-240.357113,-281.331451,521.688564,516.686558
0.057000,3616.997463,-571.744713,-0.102361,571.847074,-209.965671,-312.327159,522.292831,517.150282
0.057200,4028.423875,-634.068822,-0.163345,634.232166,-180.214027,-343.558720,523.772748,518.505493
0.057400,4373.407660,-683.443631,-0.223683,683.667314,-151.148338,-374.831597,525.979936,520.613875
0.057600,4611.307392,-715.173050,-0.283139,715.456189,-122.780373,-405.919418,528.699791,523.270218
0.057800,4705.233687,-725.023619,-0.341477,725.365096,-95.090845,-436.568239,531.659085,526.209758
0.058000,4626.134380,-709.292213,-0.398467,709.690680,-68.034062,-466.501948,534.536010,529.118095
0.058200,4357.571834,-664.985581,-0.453887,665.439468,-41.536852,-495.423931,536.960783,531.631430
0.058400,3899.038142,-589.867145,-0.507513,590.374659,-15.507882,-523.021729,538.529611,533.350445
0.058516,3550.658284,-531.314580,-0.537837,531.852417,-0.530776,-538.350545,538.881321,533.819231
0.058600,3266.254811,-479.981158,-5.502451,485.483609,-0.474478,-538.348789,538.823267,533.858879
0.058800,2577.865707,-313.709923,-57.173446,370.883370,-0.256536,-537.312769,537.569306,532.885787
0.059000,1946.471375,-86.460063,-164.112789,250.572852,0.077653,-534.761216,534.683563,530.347599
0.059064,1774.912657,-1.015184,-209.775960,210.791144,0.208761,-533.612487,533.403727,529.192987
0.059200,1723.502863,-0.243719,-224.296459,224.540178,143.670054,-531.059195,387.389141,526.611420
0.059400,1889.240305,-0.183650,-262.063085,262.246735,172.012029,-527.674023,355.661995,523.150768
0.059600,2150.793590,-0.122856,-316.064580,316.187436,201.040059,-524.936302,323.896243,520.305100
0.059800,2491.966225,-0.061577,-381.368832,381.430409,230.719757,-523.017046,292.297289,518.255292
0.060000,2892.046504,-0.000056,-452.832827,452.832882,260.985021,-522.025878,261.040857,517.121256
0.060200,3324.108251,0.061466,-525.163092,525.101626,291.733818,-522.001549,230.267731,516.952327
0.060400,3754.899638,0.122746,-593.046690,592.923944,322.828056,-522.909538,200.081482,517.724612
0.060600,4146.447246,0.183541,-651.344080,651.160538,354.087580,-524.633484,170.545904,519.332027
0.060800,4457.837906,0.243612,-695.091265,694.847653,385.314975,-527.017930,141.702956,521.629044
0.061000,4649.340899,0.302721,-719.738646,719.435925,416.276098,-529.831021,113.554923,524.392905
0.061200,4686.502152,0.360635,-721.249746,720.889111,446.706923,-532.778261,86.071338,527.337186
0.061400,4544.301449,0.417126,-696.174554,695.757428,476.322825,-535.518962,59.196137,530.128099
0.061600,4211.029411,0.471971,-641.717182,641.245211,504.823498,-537.675271,32.851773,532.393382
0.061800,3692.170863,0.524954,-555.913084,555.388131,531.894614,-538.835141,6.940527,533.724916
0.061850,3536.037452,0.537867,-529.441520,528.903653,538.390986,-538.919352,0.528365,533.862083
0.062000,3022.397162,16.487218,-445.470378,428.983160,538.182373,-538.594869,0.412496,533.721492
0.062200,2343.535990,86.664870,-329.030476,242.365606,536.614963,-536.770663,0.155701,532.200340
0.062395,1769.133788,208.265866,-209.636345,1.370479,533.596073,-533.389178,-0.206895,529.179238
0.062400,1666.669298,209.114753,-209.398003,0.283250,533.506491,-408.378259,-125.128232,529.089045
0.062600,1761.245437,233.613937,-233.837727,0.223791,529.803080,-376.797039,-153.006041,525.336687
0.062800,1960.691764,277.400929,-277.564384,0.163455,526.597563,-345.026129,-181.571434,522.043650
0.063000,2251.273529,335.879038,-335.981509,0.102471,524.104996,-313.288177,-210.816819,519.434183
0.063200,2615.444607,404.003592,-404.044677,0.041086,522.481204,-281.783548,-240.697656,517.674200
0.063400,3030.311206,476.527006,-476.506542,-0.020464,521.802320,-250.669171,-271.133149,516.850329
0.063600,3466.868359,548.145635,-548.063702,-0.081933,522.083864,-220.075352,-302.008512,516.988697
0.063800,3890.119144,613.590338,-613.447261,-0.143077,523.273042,-190.098167,-333.174875,518.047050
0.064000,4260.701201,667.753368,-667.549710,-0.203658,525.244550,-160.793353,-364.451197,519.910296
0.064200,4537.711644,705.811933,-705.548500,-0.263433,527.805108,-132.186065,-395.619042,522.394801
0.064400,4682.638987,723.372482,-723.050311,-0.322170,530.700885,-104.265120,-426.435764,525.255522
0.064600,4663.524550,716.565208,-716.185574,-0.379634,533.624443,-76.994905,-456.629538,528.192758
0.064800,4459.105827,682.118350,-681.682748,-0.435602,536.224551,-50.310955,-485.913596,530.861821
0.065000,4063.374181,617.555916,-617.066067,-0.489849,538.106196,-24.128366,-513.977830,532.872649
0.065183,3543.092150,530.635667,-530.097885,-0.537782,538.843307,-0.530282,-538.313025,533.783650
0.065200,3485.605254,521.237303,-520.486737,-0.750567,538.851917,-0.519736,-538.332181,533.811269
0.065400,2798.734510,408.467225,-374.659134,-33.808091,538.108766,-0.340851,-537.767916,533.326715
0.065600,2138.575760,290.280821,-167.762463,-122.518358,535.760404,-0.045244,-535.715160,531.303432
0.065730,1771.862637,210.172702,-0.640118,-209.532584,533.335695,0.208892,-533.544587,529.125949
0.065800,1689.756868,215.973533,-0.263539,-215.709995,397.874749,134.335906,-532.210654,527.780035
0.066000,1820.936224,247.341285,-0.203765,-247.137520,366.211484,162.445956,-528.657440,524.164018
0.066200,2052.666421,296.509513,-0.143185,-296.366327,334.432601,191.247155,-525.679755,521.087930
0.066400,2370.137312,358.703061,-0.082043,-358.621019,302.758645,220.715907,-523.474552,518.758274
0.066600,2754.160037,428.793268,-0.020574,-428.772694,271.373679,250.799710,-522.173389,517.316866
0.066800,3179.737659,501.489838,0.040974,-501.530812,240.426502,281.400197,-521.826698,516.824720
0.067000,3615.831795,571.503125,0.102362,-571.605486,210.033335,312.395327,-522.428662,517.286598
0.067200,4025.725984,633.603805,0.163344,-633.767149,180.279612,343.623676,-523.903288,518.636963
0.067400,4369.184808,682.768452,0.223684,-682.992135,151.209341,374.893095,-526.102436,520.737726
0.067600,4605.629101,714.301927,0.283138,-714.585065,122.836543,405.974973,-528.811516,523.383685
0.067800,4698.062891,723.944516,0.341477,-724.285993,95.141476,436.619195,-531.760672,526.313503
0.068000,4617.858739,708.046854,0.398469,-708.445323,68.076612,466.546091,-534.622704,529.207279
0.068200,4348.729530,663.629500,0.453886,-664.083386,41.570878,495.457400,-537.028277,531.701637
0.068400,3890.021884,588.427637,0.507514,-588.935151,15.531552,523.045845,-538.577398,533.401111
0.068517,3541.251588,529.757615,0.537877,-530.295492,0.529219,538.388479,-538.917698,533.858721
0.068600,3257.470561,478.496423,5.485978,-483.982401,0.473010,538.378183,-538.851193,533.889791
0.068800,2569.631629,312.204063,57.134885,-369.338948,0.255069,537.321724,-537.576793,532.896325
0.069000,1939.251036,84.963240,164.072041,-249.035281,-0.079109,534.749625,-534.670516,530.337587
0.069063,1770.806705,1.014395,208.925343,-209.939738,-0.207911,533.615197,-533.407286,529.197399
0.069200,1719.734936,0.243718,223.539628,-223.783347,-143.657744,531.034075,-387.376331,526.587814
0.069400,1885.583289,0.183650,261.355798,-261.539448,-171.994341,527.639278,-355.644937,523.117438
0.069600,2147.308066,0.122856,315.423369,-315.546224,-201.018437,524.892559,-323.874122,520.262639
0.069800,2488.724418,0.061578,380.805735,-380.867313,-230.693626,522.965426,-292.271800,518.204798
0.070000,2889.168070,0.000055,452.362987,-452.363042,-260.956132,521.967597,-261.011464,517.063914
0.070200,3321.709296,-0.061468,524.796453,-524.734985,-291.702862,521.937990,-230.235127,516.889501
0.070400,3753.069670,-0.122746,592.786723,-592.663977,-322.794008,522.842079,-200.048071,517.657673
0.070600,4145.325025,-0.183542,651.201790,-651.018248,-354.052593,524.563010,-170.510417,519.261837
0.070800,4457.476972,-0.243611,695.065467,-694.821855,-385.279060,526.946716,-141.667655,521.557881
0.071000,4649.796465,-0.302721,719.831817,-719.529095,-416.241123,529.760579,-113.519456,524.322276
0.071200,4687.764306,-0.360635,721.459459,-721.098825,-446.672482,532.709963,-86.037481,527.268469
0.071400,4546.294235,-0.417127,696.493714,-696.076588,-476.290836,535.454523,-59.163688,530.063023
0.071600,4213.647363,-0.471971,642.140298,-641.668327,-504.793580,537.615990,-32.822410,532.333256
0.071800,3695.232551,-0.524954,556.428111,-555.903157,-531.868428,538.782338,-6.913910,533.671083
0.071850,3539.847315,-0.537813,530.091758,-529.553945,-538.339178,538.868194,-0.529016,533.809625
0.072000,3025.781171,-16.525845,446.090145,-429.564300,-538.136954,538.549992,-0.413038,533.675414
0.072200,2347.027092,-86.749156,329.737484,-242.988328,-536.578389,536.734628,-0.156239,532.162975
0.072396,1771.380901,-208.753187,210.124566,-1.371379,-533.561234,533.353853,0.207382,529.143423
0.072400,1668.815619,-209.573013,209.856262,-0.283249,-533.480792,408.365070,125.115722,529.062429
0.072600,1763.637777,-234.109305,234.333096,-0.223791,-529.783969,376.787797,152.996171,525.316585
0.072800,1963.330751,-277.924182,278.087635,-0.163453,-526.585194,345.019130,181.566063,522.030234
0.073000,2254.120477,-336.414722,336.517194,-0.102472,-524.099826,313.285911,210.813914,519.427941
0.073200,2618.485381,-404.544533,404.585618,-0.041084,-522.483168,281.783705,240.699463,517.675082
0.073400,3033.457359,-477.056081,477.035617,0.020463,-521.811437,250.674050,271.137386,516.858388
0.073600,3470.054647,-548.653854,548.571921,0.081932,-522.099836,220.083658,302.016179,517.003654
0.073800,3893.249094,-614.066603,613.923527,0.143076,-523.295480,190.109704,333.185776,518.068535
0.074000,4263.668248,-668.187382,667.983725,0.203657,-525.272941,160.807863,364.465078,519.937819
0.074200,4540.407442,-706.194402,705.930970,0.263432,-527.838819,132.203232,395.635587,522.427748
0.074400,4684.899532,-723.685721,723.363552,0.322170,-530.740080,104.285050,426.455030,525.294091
0.074600,4665.107519,-716.778296,716.398660,0.379636,-533.669981,77.016873,456.653108,528.237870
0.074800,4460.230989,-682.267316,681.831714,0.435602,-536.271179,50.334529,485.936649,530.908151
0.075000,4064.041869,-617.639736,617.149885,0.489850,-538.153095,24.151077,514.002018,532.919381
0.075183,3542.741916,-530.553470,530.015639,0.537832,-538.890572,0.529477,538.361095,533.831080
0.075200,3485.858315,-521.252924,520.508897,0.744028,-538.899083,0.519764,538.379319,533.858398
0.075400,2798.405708,-408.374343,374.623180,33.751163,-538.155231,0.340872,537.814359,533.373309
0.075600,2137.795177,-290.090910,167.682999,122.407911,-535.804902,0.045275,535.759627,531.348199
0.075730,1770.971373,-209.957182,0.612035,209.345147,-533.379436,-0.208733,533.588169,529.169934
0.075800,1688.787511,-215.751420,0.263539,215.487881,-397.895759,-134.356297,532.252056,527.821881
0.076000,1819.598732,-247.052914,0.203766,246.849148,-366.230725,-162.464571,528.695296,524.202451
0.076200,2050.951153,-296.161482,0.143186,296.018296,-334.449661,-191.263580,525.713240,521.122112
0.076400,2368.041076,-358.303324,0.082043,358.221281,-302.773159,-220.729780,523.502939,518.787461
0.076600,2751.693120,-428.350867,0.020575,428.330292,-271.385341,-250.810730,522.196071,517.340434
0.076800,3176.945921,-501.017401,-0.040975,501.058376,-240.433940,-281.409285,521.843225,516.842192
0.077000,3612.734731,-571.005839,-0.102361,571.108201,-210.038668,-312.400020,522.438688,517.297618
0.077200,4022.429497,-633.097480,-0.163346,633.260825,-180.280492,-343.626183,523.906675,518.641363
0.077400,4365.757178,-682.260149,-0.223683,682.483832,-151.207925,-374.891054,526.098980,520.735286
0.077600,4602.204106,-713.805812,-0.283140,714.088952,-122.830736,-405.970746,528.801482,523.374643
0.077800,4694.748115,-723.469797,-0.341477,723.811274,-95.133496,-436.610614,531.744111,526.297892
0.078000,4614.782600,-707.605074,-0.398468,708.003542,-68.065592,-466.534484,534.600076,529.185535
0.078200,4346.000175,-663.230343,-0.453885,663.684228,-41.557081,-495.443032,537.000114,531.674272
0.078400,3887.724601,-588.079731,-0.507513,588.587244,-15.515307,-523.029047,538.544354,533.368762
0.078516,3539.670047,-529.517659,-0.537842,530.055501,-0.528979,-538.353049,538.882028,533.823532
0.078600,3255.677536,-478.199848,-5.502331,483.702179,-0.472697,-538.341332,538.814029,533.853203
0.078800,2568.432612,-311.951577,-57.193062,369.144639,-0.254758,-537.281831,537.536590,532.856568
0.079000,1938.632885,-84.747984,-164.179797,248.927782,0.079432,-534.707759,534.628327,530.295721
0.079063,1770.790484,-1.040087,-208.924195,209.964282,0.207884,-533.576153,533.368269,529.158331
0.079200,1719.965784,-0.243719,-223.609217,223.852936,143.636659,-530.992527,387.355868,526.546127
0.079400,1886.179966,-0.183649,-261.495087,261.678736,171.975080,-527.599135,355.624055,523.077016
0.079600,2148.273516,-0.122856,-315.625646,315.748503,200.999304,-524.854931,323.855627,520.224606
0.079800,2490.096982,-0.061576,-381.070672,381.132248,230.677218,-522.930962,292.253744,518.169804
0.080000,2890.926317,-0.000056,-452.679455,452.679511,260.940590,-521.937155,260.996565,517.032839
0.080200,3323.857598,0.061467,-525.159915,525.098448,291.689635,-521.912176,230.222541,516.862960
0.080400,3755.577506,0.122745,-593.189045,593.066300,322.783375,-522.821450,200.038075,517.636239
0.080600,4148.137997,0.183541,-651.633906,651.450365,354.044793,-524.548041,170.503249,519.246005
0.080800,4460.518182,0.243611,-695.517826,695.274216,385.274235,-526.937688,141.663453,521.547949
0.081000,4652.968053,0.302721,-720.294313,719.991592,416.239369,-529.757682,113.518313,524.318454
0.081200,4690.952407,0.360636,-721.921415,721.560779,446.674945,-532.713355,86.038410,527.270937
0.081400,4549.384491,0.417126,-696.945824,696.528698,476.295229,-535.463892,59.168662,530.071487
0.081600,4216.506343,0.471972,-642.569594,642.097622,504.801950,-537.631284,32.829334,532.347691
0.081800,3697.789478,0.524953,-556.830320,556.305366,531.878527,-538.803079,6.924552,533.691019
0.081850,3542.048109,0.537834,-530.440143,529.902309,538.360938,-538.890302,0.529364,533.831037
0.082000,3027.881588,16.502622,-446.438075,429.935453,538.162192,-538.575625,0.413432,533.700328
0.082200,2348.672102,86.704292,-330.035756,243.331464,536.608663,-536.765290,0.156627,532.192996
0.082396,1771.914904,208.852135,-210.214949,1.362814,533.590717,-533.383228,-0.207489,529.172716
0.082400,1669.284532,209.651344,-209.934594,0.283250,533.514756,-408.382578,-125.132178,529.096236
0.082600,1763.833748,234.130602,-234.354394,0.223792,529.818483,-376.805368,-153.013115,525.351057
0.082800,1963.235137,277.887879,-278.051332,0.163454,526.619494,-345.036597,-181.582897,522.064608
0.083000,2253.711214,336.321842,-336.424315,0.102473,524.133152,-313.302894,-210.830258,519.461453
0.083200,2617.741505,404.397394,-404.438479,0.041085,522.514781,-281.799832,-240.714948,517.706989
0.083400,3032.380809,476.860882,-476.840417,-0.020465,521.840646,-250.687829,-271.152816,516.887987
0.083600,3468.611480,548.409720,-548.327789,-0.081932,522.126012,-220.097065,-302.028946,517.030317
0.083800,3891.485705,613.784085,-613.641007,-0.143078,523.318100,-190.120197,-333.197903,518.091720
0.084000,4261.589982,667.868444,-667.664788,-0.203656,525.291398,-160.817406,-364.473992,519.956914
0.084200,4538.093604,705.849590,-705.586156,-0.263434,527.852882,-132.209469,-395.643413,522.442501
0.084400,4682.410034,723.320831,-722.998662,-0.322169,530.749241,-104.289933,-426.459307,525.303981
0.084600,4662.540076,716.402466,-716.022830,-0.379635,533.674174,-77.019266,-456.654908,528.242814
0.084800,4457.684784,681.888907,-681.453306,-0.435601,536.270333,-50.334395,-485.935939,530.908062
0.085000,4061.618004,617.267184,-616.777334,-0.489850,538.147246,-24.148431,-513.998816,532.914277
0.085183,3540.633298,530.214009,-529.676188,-0.537821,538.880241,-0.529138,-538.351103,533.821427
0.085200,3483.646337,520.894865,-520.149044,-0.745820,538.888358,-0.519403,-538.368956,533.848391
0.085400,2796.514907,408.044824,-374.278850,-33.765974,538.139949,-0.340513,-537.799437,533.358701
0.085600,2136.278475,289.795254,-167.350262,-122.444992,535.785415,-0.044905,-535.740510,531.329341
0.085730,1770.310912,209.830995,-0.602528,-209.228467,533.362359,0.208626,-533.570984,529.152992
0.085800,1688.269258,215.656550,-0.263540,-215.393010,397.885166,134.345085,-532.230252,527.800266
0.086000,1819.258120,246.996669,-0.203764,-246.792905,366.218477,162.453943,-528.672420,524.179688
0.086200,2050.789461,296.141931,-0.143187,-295.998745,334.438382,191.251665,-525.690047,521.098957
0.086400,2368.097747,358.324886,-0.082042,-358.242844,302.760743,220.719010,-523.479754,518.764232
0.086600,2751.961004,428.408018,-0.020575,-428.387443,271.374398,250.799146,-522.173544,517.317792
0.086800,3177.453555,501.111271,0.040975,-501.152246,240.423542,281.398246,-521.821788,516.820568
0.087000,3613.489520,571.134251,0.102361,-571.236612,210.029051,312.389765,-522.418816,517.277489
0.087200,4023.427513,633.257494,0.163345,-633.420839,180.271870,343.616929,-523.888799,518.623167
0.087400,4366.980839,682.448145,0.223682,-682.671828,151.200492,374.882995,-526.083486,520.719417
0.087600,4603.621195,714.017570,0.283139,-714.300710,122.824655,405.964051,-528.788706,523.361444
0.087800,4696.311696,723.700358,0.341478,-724.041836,95.127892,436.606558,-531.734451,526.287770
0.088000,4616.434275,707.849614,0.398468,-708.248082,68.062599,466.530904,-534.593503,529.178473
0.088200,4347.659862,663.481122,0.453887,-663.935009,41.554770,495.442184,-536.996955,531.670611
0.088400,3889.348789,588.335542,0.507513,-588.843054,15.515668,523.028857,-538.544525,533.368422
0.088516,3541.211872,529.768738,0.537844,-530.306582,0.529230,538.354952,-538.884183,533.825184
0.088600,3257.159945,478.448831,5.501847,-483.950678,0.472947,538.344624,-538.817571,533.856248
0.088800,2569.751426,312.200191,57.185895,-369.386087,0.255014,537.288421,-537.543435,532.862923
0.089000,1939.702178,84.987647,164.163313,-249.150960,-0.079176,534.717425,-534.638250,530.305180
0.089063,1771.339161,1.039362,209.033633,-210.072996,-0.207994,533.583419,-533.375425,529.165379
0.089200,1720.413304,0.243720,223.694562,-223.938282,-143.642044,531.003920,-387.361876,526.557349
0.089400,1886.541890,0.183649,261.560434,-261.744084,-171.980945,527.611496,-355.630551,523.089246
0.089600,2148.539419,0.122857,315.669736,-315.792593,-201.005515,524.867989,-323.862474,520.237576
0.089800,2490.252982,0.061577,381.092601,-381.154178,-230.683627,522.944421,-292.260794,518.183220
0.090000,2890.973284,0.000054,452.681513,-452.681567,-260.948180,521.950683,-261.002503,517.046363
0.090200,3323.751248,-0.061466,525.136812,-525.075345,-291.695980,521.925507,-230.229527,516.876337
0.090400,3755.340587,-0.122747,593.146565,-593.023818,-322.790630,522.834322,-200.043692,517.649196
0.090600,4147.735256,-0.183541,651.568138,-651.384597,-354.050534,524.560155,-170.509621,519.258250
0.090800,4459.981515,-0.243612,695.434275,-695.190663,-385.280607,526.948833,-141.668226,521.559261
0.091000,4652.291613,-0.302720,720.192223,-719.889503,-416.243943,529.767441,-113.523499,524.328418
0.091200,4690.168720,-0.360636,721.804387,-721.443752,-446.678782,532.721628,-86.042845,527.279443
0.091400,4548.526402,-0.417126,696.816741,-696.399615,-476.298238,535.470489,-59.172252,530.078343
0.091600,4215.611311,-0.471972,642.431329,-641.959357,-504.804063,537.636074,-32.832011,532.352757
0.091800,3696.898948,-0.524953,556.685966,-556.161013,-531.879700,538.805968,-6.926268,533.694197
0.091850,3541.117769,-0.537837,530.286708,-529.748871,-538.363508,538.892719,-0.529211,533.833760
0.092000,3027.038507,-16.503566,446.290954,-429.787388,-538.163294,538.576578,-0.413283,533.701576
0.092200,2347.859747,-86.699826,329.878509,-243.178683,-536.607096,536.763575,-0.156479,532.191591
0.092396,1771.476309,-208.771281,210.124459,-1.353178,-533.589034,533.381617,0.207418,529.171205
0.092400,1668.892420,-209.572158,209.855409,-0.283251,-533.511181,408.380997,125.130184,529.092820
0.092600,1763.469005,-234.059226,234.283016,-0.223790,-529.813777,376.802210,153.011566,525.346494
0.092800,1962.892153,-277.823496,277.986950,-0.163454,-526.614018,345.034176,181.579842,522.059260
0.093000,2253.415468,-336.269577,336.372048,-0.102471,-524.126822,313.298908,210.827914,519.455228
0.093200,2617.478244,-404.353663,404.394749,-0.041085,-522.507893,281.796709,240.711184,517.700189
0.093400,3032.173755,-476.829035,476.808570,0.020464,-521.833275,250.684465,271.148810,516.880680
0.093600,3468.472389,-548.390467,548.308536,0.081931,-522.118328,220.093544,302.024785,517.022673
0.093800,3891.425085,-613.777846,613.634769,0.143077,-523.310279,190.116604,333.193675,518.083911
0.094000,4261.615544,-667.875338,667.671683,0.203656,-525.283613,160.813828,364.469786,519.949116
0.094200,4538.208947,-705.869438,705.606005,0.263433,-527.845307,132.205990,395.639317,522.434886
0.094400,4682.615298,-723.353264,723.031093,0.322171,-530.742165,104.285615,426.456549,525.296840
0.094600,4662.824033,-716.446460,716.066826,0.379635,-533.667517,77.016233,456.651284,528.236070
0.094800,4458.026017,-681.941911,681.506308,0.435603,-536.264439,50.330707,485.933731,530.902062
0.095000,4062.020426,-617.331625,616.841776,0.489849,-538.142081,24.146126,513.995955,532.908983
0.095183,3541.109679,-530.294203,529.756386,0.537817,-538.875913,0.529218,538.346695,533.816939
0.095200,3484.050070,-520.963576,520.217571,0.746004,-538.884135,0.519471,538.364664,533.844031
0.095400,2796.953616,-408.126037,374.356375,33.769662,-538.136766,0.340586,537.796180,533.355359
0.095600,2136.699545,-289.882489,167.431304,122.451185,-535.783366,0.044980,535.738386,531.327123
0.095730,1770.574833,-209.888073,0.613029,209.275044,-533.359957,-0.208662,533.568619,529.150523
0.095800,1688.504962,-215.705660,0.263540,215.442120,-397.884911,-134.344212,532.229123,527.799040
0.096000,1819.507514,-247.046941,0.203765,246.843176,-366.218561,-162.453398,528.671959,524.179126
0.096200,2051.051005,-296.192307,0.143187,296.049119,-334.438805,-191.251453,525.690258,521.099068
0.096400,2368.368157,-358.374274,0.082042,358.292232,-302.761501,-220.719128,523.480630,518.765009
0.096600,2752.250531,-428.458068,0.020574,428.437494,-271.374316,-250.800713,522.175029,517.319177
0.096800,3177.724958,-501.155601,-0.040974,501.196575,-240.424921,-281.398983,521.823904,516.822595
0.097000,3613.765969,-571.177130,-0.102362,571.279493,-210.029582,-312.391939,522.421521,517.280108
0.097200,4023.668139,-633.293113,-0.163344,633.456458,-180.273766,-343.618191,523.891957,518.626254
0.097400,4367.203706,-682.479805,-0.223684,682.703489,-151.201526,-374.885637,526.087163,520.723030
0.097600,4603.795961,-714.041600,-0.283138,714.324738,-122.826928,-405.965709,528.792638,523.365328
0.097800,4696.443192,-723.717870,-0.341478,724.059347,-95.130289,-436.608352,531.738641,526.291926
0.098000,4616.517993,-707.860217,-0.398467,708.258684,-68.065076,-466.532794,534.597870,529.182819
0.098200,4347.694855,-663.484643,-0.453886,663.938529,-41.557279,-495.444124,537.001403,531.675052
0.098400,3889.337759,-588.331984,-0.507512,588.839496,-15.518158,-523.030799,538.548957,533.372861
0.098517,3541.103172,-529.748644,-0.537849,530.286493,-0.529210,-538.359373,538.888583,533.829625
0.098600,3257.105982,-478.439210,-5.499658,483.938869,-0.472939,-538.348952,538.821891,533.860589
0.098800,2569.630115,-312.179216,-57.181402,369.360618,-0.254998,-537.292447,537.547444,532.866979
0.099000,1939.573495,-84.970316,-164.150920,249.121236,0.079181,-534.721159,534.641979,530.308956
0.099063,1771.239254,-1.041517,-209.008437,210.049954,0.207967,-533.587291,533.379324,529.169299
0.099200,1720.293262,-0.243718,-223.668364,223.912082,143.644448,-531.007128,387.362681,526.560609
0.099400,1886.385264,-0.183650,-261.527818,261.711468,171.982096,-527.614429,355.632332,523.092244
0.099600,2148.386668,-0.122855,-315.639006,315.761861,201.008077,-524.871452,323.863376,520.241101
0.099800,2490.161815,-0.061578,-381.072043,381.133621,230.687612,-522.952999,292.265387,518.191838
0.100000,2890.890973,-0.000055,-452.660406,452.660461,260.955635,-521.966217,261.010582,517.061939
