"Time","y_sum - Integer output signal","y_product - Integer output signal","y_triggeredAdd - Integer output signal","y_multiSwitch - Output depending on expression"
6.951,1,3,6,6
6.954,1,3,6,6
6.957,1,3,6,6
6.96,1,3,6,6
6.963,1,3,6,6
6.966,1,3,6,6
6.969,1,3,6,6
6.972,1,3,6,6
6.975,1,3,6,6
6.978,1,3,6,6
6.981,1,3,6,6
6.984,1,3,6,6
6.987,1,3,6,6
6.99,1,3,6,6
6.993,1,3,6,6
6.996,1,3,6,6
6.999,1,3,6,6
7.002,1,3,7,4
7.005,1,3,7,4
7.008,1,3,7,4
7.011,1,3,7,4
7.014,1,3,7,4
7.017,1,3,7,4
7.02,1,3,7,4
7.023,1,3,7,4
7.026,1,3,7,4
7.029,1,3,7,4
7.032,1,3,7,4
7.035,1,3,7,4
7.038,1,3,7,4
7.041,1,3,7,4
7.044,1,3,7,4
7.047,1,3,7,4
7.05,1,3,7,4
7.053,1,3,7,4
7.056,1,3,7,4
7.059,1,3,7,4
7.062,1,3,7,4
7.065,1,3,7,4
7.068,1,3,7,4
7.071,1,3,7,4
7.074,1,3,7,4
7.077,1,3,7,4
7.08,1,3,7,4
7.083,1,3,7,4
7.086,1,3,7,4
7.089,1,3,7,4
7.092,1,3,7,4
7.095,1,3,7,4
7.098,1,3,7,4
7.101,1,3,7,4
7.104,1,3,7,4
7.107,1,3,7,4
7.11,1,3,7,4
7.113,1,3,7,4
7.116,1,3,7,4
7.119,1,3,7,4
7.122,1,3,7,4
7.125,1,3,7,4
7.128,1,3,7,4
7.131,1,3,7,4
7.134,1,3,7,4
7.137,1,3,7,4
7.14,1,3,7,4
7.143,1,3,7,4
7.146,1,3,7,4
7.149,1,3,7,4
7.152,1,3,7,4
7.155,1,3,7,4
7.158,1,3,7,4
7.161,1,3,7,4
7.164,1,3,7,4
7.167,1,3,7,4
7.17,1,3,7,4
7.173,1,3,7,4
7.176,1,3,7,4
7.179,1,3,7,4
7.182,1,3,7,4
7.185,1,3,7,4
7.188,1,3,7,4
7.191,1,3,7,4
7.194,1,3,7,4
7.197,1,3,7,4
7.2,1,3,7,4
7.203,1,3,7,4
7.206,1,3,7,4
7.209,1,3,7,4
7.212,1,3,7,4
7.215,1,3,7,4
7.218,1,3,7,4
7.221,1,3,7,4
7.224,1,3,7,4
7.227,1,3,7,4
7.23,1,3,7,4
7.233,1,3,7,4
7.236,1,3,7,4
7.239,1,3,7,4
7.242,1,3,7,4
7.245,1,3,7,4
7.248,1,3,7,4
7.251,1,3,7,4
7.254,1,3,7,4
7.257,1,3,7,4
7.26,1,3,7,4
7.263,1,3,7,4
7.266,1,3,7,4
7.269,1,3,7,4
7.272,1,3,7,4
7.275,1,3,7,4
7.278,1,3,7,4
7.281,1,3,7,4
7.284,1,3,7,4
7.287,1,3,7,4
7.29,1,3,7,4
7.293,1,3,7,4
7.296,1,3,7,4
7.299,1,3,7,4
7.302,1,3,7,4
7.305,1,3,7,4
7.308,1,3,7,4
7.311,1,3,7,4
7.314,1,3,7,4
7.317,1,3,7,4
7.32,1,3,7,4
7.323,1,3,7,4
7.326,1,3,7,4
7.329,1,3,7,4
7.332,1,3,7,4
7.335,1,3,7,4
7.338,1,3,7,4
7.341,1,3,7,4
7.344,1,3,7,4
7.347,1,3,7,4
7.35,1,3,7,4
7.353,1,3,7,4
7.356,1,3,7,4
7.359,1,3,7,4
7.362,1,3,7,4
7.365,1,3,7,4
7.368,1,3,7,4
7.371,1,3,7,4
7.374,1,3,7,4
7.377,1,3,7,4
7.38,1,3,7,4
7.383,1,3,7,4
7.386,1,3,7,4
7.389,1,3,7,4
7.392,1,3,7,4
7.395,1,3,7,4
7.398,1,3,7,4
7.401,1,3,7,4
7.404,1,3,7,4
7.407,1,3,7,4
7.41,1,3,7,4
7.413,1,3,7,4
7.416,1,3,7,4
7.419,1,3,7,4
7.422,1,3,7,4
7.425,1,3,7,4
7.428,1,3,7,4
7.431,1,3,7,4
7.434,1,3,7,4
7.437,1,3,7,4
7.44,1,3,7,4
7.443,1,3,7,4
7.446,1,3,7,4
7.449,1,3,7,4
7.452,1,3,7,4
7.455,1,3,7,4
7.458,1,3,7,4
7.461,1,3,7,4
7.464,1,3,7,4
7.467,1,3,7,4
7.47,1,3,7,4
7.473,1,3,7,4
7.476,1,3,7,4
7.479,1,3,7,4
7.482,1,3,7,4
7.485,1,3,7,4
7.488,1,3,7,4
7.491,1,3,7,4
7.494,1,3,7,4
7.497,1,3,7,4
7.5,1,3,7,6
7.503,1,3,7,6
7.506,1,3,7,6
7.509,1,3,7,6
7.512,1,3,7,6
7.515,1,3,7,6
7.518,1,3,7,6
7.521,1,3,7,6
7.524,1,3,7,6
7.527,1,3,7,6
7.53,1,3,7,6
7.533,1,3,7,6
7.536,1,3,7,6
7.539,1,3,7,6
7.542,1,3,7,6
7.545,1,3,7,6
7.548,1,3,7,6
7.551,1,3,7,6
7.554,1,3,7,6
7.557,1,3,7,6
7.56,1,3,7,6
7.563,1,3,7,6
7.566,1,3,7,6
7.569,1,3,7,6
7.572,1,3,7,6
7.575,1,3,7,6
7.578,1,3,7,6
7.581,1,3,7,6
7.584,1,3,7,6
7.587,1,3,7,6
7.59,1,3,7,6
7.593,1,3,7,6
7.596,1,3,7,6
7.599,1,3,7,6
7.602,1,3,7,2
7.605,1,3,7,2
7.608,1,3,7,2
7.611,1,3,7,2
7.614,1,3,7,2
7.617,1,3,7,2
7.62,1,3,7,2
7.623,1,3,7,2
7.626,1,3,7,2
7.629,1,3,7,2
7.632,1,3,7,2
7.635,1,3,7,2
7.638,1,3,7,2
7.641,1,3,7,2
7.644,1,3,7,2
7.647,1,3,7,2
7.65,1,3,7,2
7.653,1,3,7,2
7.656,1,3,7,2
7.659,1,3,7,2
7.662,1,3,7,2
7.665,1,3,7,2
7.668,1,3,7,2
7.671,1,3,7,2
7.674,1,3,7,2
7.677,1,3,7,2
7.68,1,3,7,2
7.683,1,3,7,2
7.686,1,3,7,2
7.689,1,3,7,2
7.692,1,3,7,2
7.695,1,3,7,2
7.698,1,3,7,2
7.701,1,3,7,2
7.704,1,3,7,2
7.707,1,3,7,2
7.71,1,3,7,2
7.713,1,3,7,2
7.716,1,3,7,2
7.719,1,3,7,2
7.722,1,3,7,2
7.725,1,3,7,2
7.728,1,3,7,2
7.731,1,3,7,2
7.734,1,3,7,2
7.737,1,3,7,2
7.74,1,3,7,2
7.743,1,3,7,2
7.746,1,3,7,2
7.749,1,3,7,2
7.752,1,3,7,2
7.755,1,3,7,2
7.758,1,3,7,2
7.761,1,3,7,2
7.764,1,3,7,2
7.767,1,3,7,2
7.77,1,3,7,2
7.773,1,3,7,2
7.776,1,3,7,2
7.779,1,3,7,2
7.782,1,3,7,2
7.785,1,3,7,2
7.788,1,3,7,2
7.791,1,3,7,2
7.794,1,3,7,2
7.797,1,3,7,2
7.8,1,3,7,2
7.803,1,3,7,2
7.806,1,3,7,2
7.809,1,3,7,2
7.812,1,3,7,2
7.815,1,3,7,2
7.818,1,3,7,2
7.821,1,3,7,2
7.824,1,3,7,2
7.827,1,3,7,2
7.83,1,3,7,2
7.833,1,3,7,2
7.836,1,3,7,2
7.839,1,3,7,2
7.842,1,3,7,2
7.845,1,3,7,2
7.848,1,3,7,2
7.851,1,3,7,2
7.854,1,3,7,2
7.857,1,3,7,2
7.86,1,3,7,2
7.863,1,3,7,2
7.866,1,3,7,2
7.869,1,3,7,2
7.872,1,3,7,2
7.875,1,3,7,2
7.878,1,3,7,2
7.881,1,3,7,2
7.884,1,3,7,2
7.887,1,3,7,2
7.89,1,3,7,2
7.893,1,3,7,2
7.896,1,3,7,2
7.899,1,3,7,2
7.902,1,3,7,2
7.905,1,3,7,2
7.908,1,3,7,2
7.911,1,3,7,2
7.914,1,3,7,2
7.917,1,3,7,2
7.92,1,3,7,2
7.923,1,3,7,2
7.926,1,3,7,2
7.929,1,3,7,2
7.932,1,3,7,2
7.935,1,3,7,2
7.938,1,3,7,2
7.941,1,3,7,2
7.944,1,3,7,2
7.947,1,3,7,2
7.95,1,3,7,2
7.953,1,3,7,2
7.956,1,3,7,2
7.959,1,3,7,2
7.962,1,3,7,2
7.965,1,3,7,2
7.968,1,3,7,2
7.971,1,3,7,2
7.974,1,3,7,2
7.977,1,3,7,2
7.98,1,3,7,2
7.983,1,3,7,2
7.986,1,3,7,2
7.989,1,3,7,2
7.992,1,3,7,2
7.995,1,3,7,2
7.998,1,3,7,2
8.001,1,3,8,4
8.004,1,3,8,4
8.007,1,3,8,4
8.01,1,3,8,4
8.013,1,3,8,4
8.016,1,3,8,4
8.019,1,3,8,4
8.022,1,3,8,4
8.025,1,3,8,4
8.028,1,3,8,4
8.031,1,3,8,4
8.034,1,3,8,4
8.037,1,3,8,4
8.04,1,3,8,4
8.043,1,3,8,4
8.046,1,3,8,4
8.049,1,3,8,4
8.052,1,3,8,4
8.055,1,3,8,4
8.058,1,3,8,4
8.061,1,3,8,4
8.064,1,3,8,4
8.067,1,3,8,4
8.07,1,3,8,4
8.073,1,3,8,4
8.076,1,3,8,4
8.079,1,3,8,4
8.082,1,3,8,4
8.085,1,3,8,4
8.088,1,3,8,4
8.091,1,3,8,4
8.094,1,3,8,4
8.097,1,3,8,4
8.1,1,3,8,4
8.103,1,3,8,4
8.106,1,3,8,4
8.109,1,3,8,4
8.112,1,3,8,4
8.115,1,3,8,4
8.118,1,3,8,4
8.121,1,3,8,4
8.124,1,3,8,4
8.127,1,3,8,4
8.13,1,3,8,4
8.133,1,3,8,4
8.136,1,3,8,4
8.139,1,3,8,4
8.142,1,3,8,4
8.145,1,3,8,4
8.148,1,3,8,4
8.151,1,3,8,4
8.154,1,3,8,4
8.157,1,3,8,4
8.16,1,3,8,4
8.163,1,3,8,4
8.166,1,3,8,4
8.169,1,3,8,4
8.172,1,3,8,4
8.175,1,3,8,4
8.178,1,3,8,4
8.181,1,3,8,4
8.184,1,3,8,4
8.187,1,3,8,4
8.19,1,3,8,4
8.193,1,3,8,4
8.196,1,3,8,4
8.199,1,3,8,4
8.202,1,3,8,4
8.205,1,3,8,4
8.208,1,3,8,4
8.211,1,3,8,4
8.214,1,3,8,4
8.217,1,3,8,4
8.22,1,3,8,4
8.223,1,3,8,4
8.226,1,3,8,4
8.229,1,3,8,4
8.232,1,3,8,4
8.235,1,3,8,4
8.238,1,3,8,4
8.241,1,3,8,4
8.244,1,3,8,4
8.247,1,3,8,4
8.25,1,3,8,4
8.253,1,3,8,4
8.256,1,3,8,4
8.259,1,3,8,4
8.262,1,3,8,4
8.265,1,3,8,4
8.268,1,3,8,4
8.271,1,3,8,4
8.274,1,3,8,4
8.277,1,3,8,4
8.28,1,3,8,4
8.283,1,3,8,4
8.286,1,3,8,4
8.289,1,3,8,4
8.292,1,3,8,4
8.295,1,3,8,4
8.298,1,3,8,4
8.301,1,3,8,4
8.304,1,3,8,4
8.307,1,3,8,4
8.31,1,3,8,4
8.313,1,3,8,4
8.316,1,3,8,4
8.319,1,3,8,4
8.322,1,3,8,4
8.325,1,3,8,4
8.328,1,3,8,4
8.331,1,3,8,4
8.334,1,3,8,4
8.337,1,3,8,4
8.34,1,3,8,4
8.343,1,3,8,4
8.346,1,3,8,4
8.349,1,3,8,4
8.352,1,3,8,4
8.355,1,3,8,4
8.358,1,3,8,4
8.361,1,3,8,4
8.364,1,3,8,4
8.367,1,3,8,4
8.37,1,3,8,4
8.373,1,3,8,4
8.376,1,3,8,4
8.379,1,3,8,4
8.382,1,3,8,4
8.385,1,3,8,4
8.388,1,3,8,4
8.391,1,3,8,4
8.394,1,3,8,4
8.397,1,3,8,4
8.4,1,3,8,4
8.403,1,3,8,4
8.406,1,3,8,4
8.409,1,3,8,4
8.412,1,3,8,4
8.415,1,3,8,4
8.418,1,3,8,4
8.421,1,3,8,4
8.424,1,3,8,4
8.427,1,3,8,4
8.43,1,3,8,4
8.433,2,6,8,4
8.436,2,6,8,4
8.439,2,6,8,4
8.442,2,6,8,4
8.445,2,6,8,4
8.448,2,6,8,4
8.451,2,6,8,4
8.454,2,6,8,4
8.457,2,6,8,4
8.46,2,6,8,4
8.463,2,6,8,4
8.466,2,6,8,4
8.469,2,6,8,4
8.472,2,6,8,4
8.475,2,6,8,4
8.478,2,6,8,4
8.481,2,6,8,4
8.484,2,6,8,4
8.487,2,6,8,4
8.49,2,6,8,4
8.493,2,6,8,4
8.496,2,6,8,4
8.499,2,6,8,4
8.502,2,6,8,6
8.505,2,6,8,6
8.508,2,6,8,6
8.511,2,6,8,6
8.514,2,6,8,6
8.517,2,6,8,6
8.52,2,6,8,6
8.523,2,6,8,6
8.526,2,6,8,6
8.529,2,6,8,6
8.532,2,6,8,6
8.535,2,6,8,6
8.538,2,6,8,6
8.541,2,6,8,6
8.544,2,6,8,6
8.547,2,6,8,6
8.55,2,6,8,6
8.553,2,6,8,6
8.556,2,6,8,6
8.559,2,6,8,6
8.562,2,6,8,6
8.565,2,6,8,6
8.568,2,6,8,6
8.571,2,6,8,6
8.574,2,6,8,6
8.577,2,6,8,6
8.58,2,6,8,6
8.583,2,6,8,6
8.586,2,6,8,6
8.589,2,6,8,6
8.592,2,6,8,6
8.595,2,6,8,6
8.598,2,6,8,6
8.601,2,6,8,6
8.604,2,6,8,6
8.607,2,6,8,6
8.61,2,6,8,6
8.613,2,6,8,6
8.616,2,6,8,6
8.619,2,6,8,6
8.622,2,6,8,6
8.625,2,6,8,6
8.628,2,6,8,6
8.631,2,6,8,6
8.634,2,6,8,6
8.637,2,6,8,6
8.64,2,6,8,6
8.643,2,6,8,6
8.646,2,6,8,6
8.649,2,6,8,6
8.652,2,6,8,6
8.655,2,6,8,6
8.658,2,6,8,6
8.661,2,6,8,6
8.664,2,6,8,6
8.667,2,6,8,6
8.67,2,6,8,6
8.673,2,6,8,6
8.676,2,6,8,6
8.679,2,6,8,6
8.682,2,6,8,6
8.685,2,6,8,6
8.688,2,6,8,6
8.691,2,6,8,6
8.694,2,6,8,6
8.697,2,6,8,6
8.7,2,6,8,6
8.703,2,6,8,6
8.706,2,6,8,6
8.709,2,6,8,6
8.712,2,6,8,6
8.715,2,6,8,6
8.718,2,6,8,6
8.721,2,6,8,6
8.724,2,6,8,6
8.727,2,6,8,6
8.73,2,6,8,6
8.733,2,6,8,6
8.736,2,6,8,6
8.739,2,6,8,6
8.742,2,6,8,6
8.745,2,6,8,6
8.748,2,6,8,6
8.751,2,6,8,6
8.754,2,6,8,6
8.757,2,6,8,6
8.76,2,6,8,6
8.763,2,6,8,6
8.766,2,6,8,6
8.769,2,6,8,6
8.772,2,6,8,6
8.775,2,6,8,6
8.778,2,6,8,6
8.781,2,6,8,6
8.784,2,6,8,6
8.787,2,6,8,6
8.79,2,6,8,6
8.793,2,6,8,6
8.796,2,6,8,6
8.799,2,6,8,6
8.802,2,6,8,6
8.805,2,6,8,6
8.808,2,6,8,6
8.811,2,6,8,6
8.814,2,6,8,6
8.817,2,6,8,6
8.82,2,6,8,6
8.823,2,6,8,6
8.826,2,6,8,6
8.829,2,6,8,6
8.832,2,6,8,6
8.835,2,6,8,6
8.838,2,6,8,6
8.841,2,6,8,6
8.844,2,6,8,6
8.847,2,6,8,6
8.85,2,6,8,6
8.853,2,6,8,6
8.856,2,6,8,6
8.859,2,6,8,6
8.862,2,6,8,6
8.865,2,6,8,6
8.868,2,6,8,6
8.871,2,6,8,6
8.874,2,6,8,6
8.877,2,6,8,6
8.88,2,6,8,6
8.883,2,6,8,6
8.886,2,6,8,6
8.889,2,6,8,6
8.892,2,6,8,6
8.895,2,6,8,6
8.898,2,6,8,6
8.901,2,6,8,6
8.904,2,6,8,6
8.907,2,6,8,6
8.91,2,6,8,6
8.913,2,6,8,6
8.916,2,6,8,6
8.919,2,6,8,6
8.922,2,6,8,6
8.925,2,6,8,6
8.928,2,6,8,6
8.931,2,6,8,6
8.934,2,6,8,6
8.937,2,6,8,6
8.94,2,6,8,6
8.943,2,6,8,6
8.946,2,6,8,6
8.949,2,6,8,6
8.952,2,6,8,6
8.955,2,6,8,6
8.958,2,6,8,6
8.961,2,6,8,6
8.964,2,6,8,6
8.967,2,6,8,6
8.97,2,6,8,6
8.973,2,6,8,6
8.976,2,6,8,6
8.979,2,6,8,6
8.982,2,6,8,6
8.985,2,6,8,6
8.988,2,6,8,6
8.991,2,6,8,6
8.994,2,6,8,6
8.997,2,6,8,6
9,2,6,9,4
9.003,2,6,9,4
9.006,2,6,9,4
9.009,2,6,9,4
9.012,2,6,9,4
9.015,2,6,9,4
9.018,2,6,9,4
9.021,2,6,9,4
9.024,2,6,9,4
9.027,2,6,9,4
9.03,2,6,9,4
9.033,2,6,9,4
9.036,2,6,9,4
9.039,2,6,9,4
9.042,2,6,9,4
9.045,2,6,9,4
9.048,2,6,9,4
9.051,2,6,9,4
9.054,2,6,9,4
9.057,2,6,9,4
9.06,2,6,9,4
9.063,2,6,9,4
9.066,2,6,9,4
9.069,2,6,9,4
9.072,2,6,9,4
9.075,2,6,9,4
9.078,2,6,9,4
9.081,2,6,9,4
9.084,2,6,9,4
9.087,2,6,9,4
9.09,2,6,9,4
9.093,2,6,9,4
9.096,2,6,9,4
9.099,2,6,9,4
9.102,2,6,9,4
9.105,2,6,9,4
9.108,2,6,9,4
9.111,2,6,9,4
9.114,2,6,9,4
9.117,2,6,9,4
9.12,2,6,9,4
9.123,2,6,9,4
9.126,2,6,9,4
9.129,2,6,9,4
9.132,2,6,9,4
9.135,2,6,9,4
9.138,2,6,9,4
9.141,2,6,9,4
9.144,2,6,9,4
9.147,2,6,9,4
9.15,2,6,9,4
9.153,2,6,9,4
9.156,2,6,9,4
9.159,2,6,9,4
9.162,2,6,9,4
9.165,2,6,9,4
9.168,3,9,9,4
9.171,3,9,9,4
9.174,3,9,9,4
9.177,3,9,9,4
9.18,3,9,9,4
9.183,3,9,9,4
9.186,3,9,9,4
9.189,3,9,9,4
9.192,3,9,9,4
9.195,3,9,9,4
9.198,3,9,9,4
9.201,3,9,9,4
9.204,3,9,9,4
9.207,3,9,9,4
9.21,3,9,9,4
9.213,3,9,9,4
9.216,3,9,9,4
9.219,3,9,9,4
9.222,3,9,9,4
9.225,3,9,9,4
9.228,3,9,9,4
9.231,3,9,9,4
9.234,3,9,9,4
9.237,3,9,9,4
9.24,3,9,9,4
9.243,3,9,9,4
9.246,3,9,9,4
9.249,3,9,9,4
9.252,3,9,9,4
9.255,3,9,9,4
9.258,3,9,9,4
9.261,3,9,9,4
9.264,3,9,9,4
9.267,3,9,9,4
9.27,3,9,9,4
9.273,3,9,9,4
9.276,3,9,9,4
9.279,3,9,9,4
9.282,3,9,9,4
9.285,3,9,9,4
9.288,3,9,9,4
9.291,3,9,9,4
9.294,3,9,9,4
9.297,3,9,9,4
9.3,3,9,9,4
9.303,3,9,9,4
9.306,3,9,9,4
9.309,3,9,9,4
9.312,3,9,9,4
9.315,3,9,9,4
9.318,3,9,9,4
9.321,3,9,9,4
9.324,3,9,9,4
9.327,3,9,9,4
9.33,3,9,9,4
9.333,3,9,9,4
9.336,3,9,9,4
9.339,3,9,9,4
9.342,3,9,9,4
9.345,3,9,9,4
9.348,3,9,9,4
9.351,3,9,9,4
9.354,3,9,9,4
9.357,3,9,9,4
9.36,3,9,9,4
9.363,3,9,9,4
9.366,3,9,9,4
9.369,3,9,9,4
9.372,3,9,9,4
9.375,3,9,9,4
9.378,3,9,9,4
9.381,3,9,9,4
9.384,3,9,9,4
9.387,3,9,9,4
9.39,3,9,9,4
9.393,3,9,9,4
9.396,3,9,9,4
9.399,3,9,9,4
9.402,3,9,9,4
9.405,3,9,9,4
9.408,3,9,9,4
9.411,3,9,9,4
9.414,3,9,9,4
9.417,3,9,9,4
9.42,3,9,9,4
9.423,3,9,9,4
9.426,3,9,9,4
9.429,3,9,9,4
9.432,3,9,9,4
9.435,3,9,9,4
9.438,3,9,9,4
9.441,3,9,9,4
9.444,3,9,9,4
9.447,3,9,9,4
9.45,3,9,9,4
9.453,3,9,9,4
9.456,3,9,9,4
9.459,3,9,9,4
9.462,3,9,9,4
9.465,3,9,9,4
9.468,3,9,9,4
9.471,3,9,9,4
9.474,3,9,9,4
9.477,3,9,9,4
9.48,3,9,9,4
9.483,3,9,9,4
9.486,3,9,9,4
9.489,3,9,9,4
9.492,3,9,9,4
9.495,3,9,9,4
9.498,3,9,9,4
9.501,3,9,9,6
9.504,3,9,9,6
9.507,3,9,9,6
9.51,3,9,9,6
9.513,3,9,9,6
9.516,3,9,9,6
9.519,3,9,9,6
9.522,3,9,9,6
9.525,3,9,9,6
9.528,3,9,9,6
9.531,3,9,9,6
9.534,3,9,9,6
9.537,3,9,9,6
9.54,3,9,9,6
9.543,3,9,9,6
9.546,3,9,9,6
9.549,3,9,9,6
9.552,3,9,9,6
9.555,3,9,9,6
9.558,3,9,9,6
9.561,3,9,9,6
9.564,3,9,9,6
9.567,3,9,9,6
9.57,3,9,9,6
9.573,3,9,9,6
9.576,3,9,9,6
9.579,3,9,9,6
9.582,3,9,9,6
9.585,3,9,9,6
9.588,3,9,9,6
9.591,3,9,9,6
9.594,3,9,9,6
9.597,3,9,9,6
9.6,3,9,9,2
9.603,3,9,9,2
9.606,3,9,9,2
9.609,3,9,9,2
9.612,3,9,9,2
9.615,3,9,9,2
9.618,3,9,9,2
9.621,3,9,9,2
9.624,3,9,9,2
9.627,3,9,9,2
9.63,3,9,9,2
9.633,3,9,9,2
9.636,3,9,9,2
9.639,3,9,9,2
9.642,3,9,9,2
9.645,3,9,9,2
9.648,3,9,9,2
9.651,3,9,9,2
9.654,3,9,9,2
9.657,3,9,9,2
9.66,3,9,9,2
9.663,3,9,9,2
9.666,3,9,9,2
9.669,3,9,9,2
9.672,3,9,9,2
9.675,3,9,9,2
9.678,3,9,9,2
9.681,3,9,9,2
9.684,3,9,9,2
9.687,3,9,9,2
9.69,3,9,9,2
9.693,3,9,9,2
9.696,3,9,9,2
9.699,3,9,9,2
9.702,3,9,9,2
9.705,3,9,9,2
9.708,3,9,9,2
9.711,3,9,9,2
9.714,3,9,9,2
9.717,3,9,9,2
9.72,3,9,9,2
9.723,3,9,9,2
9.726,3,9,9,2
9.729,3,9,9,2
9.732,3,9,9,2
9.735,4,12,9,2
9.738,4,12,9,2
9.741,4,12,9,2
9.744,4,12,9,2
9.747,4,12,9,2
9.75,4,12,9,2
9.753,4,12,9,2
9.756,4,12,9,2
9.759,4,12,9,2
9.762,4,12,9,2
9.765,4,12,9,2
9.768,4,12,9,2
9.771,4,12,9,2
9.774,4,12,9,2
9.777,4,12,9,2
9.78,4,12,9,2
9.783,4,12,9,2
9.786,4,12,9,2
9.789,4,12,9,2
9.792,4,12,9,2
9.795,4,12,9,2
9.798,4,12,9,2
9.801,4,12,9,2
9.804,4,12,9,2
9.807,4,12,9,2
9.81,4,12,9,2
9.813,4,12,9,2
9.816,4,12,9,2
9.819,4,12,9,2
9.822,4,12,9,2
9.825,4,12,9,2
9.828,4,12,9,2
9.831,4,12,9,2
9.834,4,12,9,2
9.837,4,12,9,2
9.84,4,12,9,2
9.843,4,12,9,2
9.846,4,12,9,2
9.849,4,12,9,2
9.852,4,12,9,2
9.855,4,12,9,2
9.858,4,12,9,2
9.861,4,12,9,2
9.864,4,12,9,2
9.867,4,12,9,2
9.87,4,12,9,2
9.873,4,12,9,2
9.876,4,12,9,2
9.879,4,12,9,2
9.882,4,12,9,2
9.885,4,12,9,2
9.888,4,12,9,2
9.891,4,12,9,2
9.894,4,12,9,2
9.897,4,12,9,2
9.9,4,12,9,2
9.903,4,12,9,2
9.906,4,12,9,2
9.909,4,12,9,2
9.912,4,12,9,2
9.915,4,12,9,2
9.918,4,12,9,2
9.921,4,12,9,2
9.924,4,12,9,2
9.927,4,12,9,2
9.93,4,12,9,2
9.933,4,12,9,2
9.936,4,12,9,2
9.939,4,12,9,2
9.942,4,12,9,2
9.945,4,12,9,2
9.948,4,12,9,2
9.951,4,12,9,2
9.954,4,12,9,2
9.957,4,12,9,2
9.96,4,12,9,2
9.963,4,12,9,2
9.966,4,12,9,2
9.969,4,12,9,2
9.972,4,12,9,2
9.975,4,12,9,2
9.978,4,12,9,2
9.981,4,12,9,2
9.984,4,12,9,2
9.987,4,12,9,2
9.99,4,12,9,2
9.993,4,12,9,2
9.996,4,12,9,2
9.999,4,12,9,2
10.002,4,12,9,2
