    "time","resistorv"
 6.61e-005, -6.852131
 6.62e-005,-7.0176383
 6.63e-005,-7.1484847
 6.64e-005,-7.2448725
 6.65e-005,-7.3071473
 6.66e-005,-7.3357963
 6.67e-005,-7.3314442
 6.68e-005,-7.2948481
 6.69e-005,-7.2268905
  6.7e-005,-7.1285725
 6.71e-005,-7.0010059
 6.72e-005,-6.8454071
 6.73e-005,-6.6630888
 6.74e-005,-6.4554524
 6.75e-005,-6.2239799
 6.76e-005,-5.9702248
 6.77e-005,-5.6958045
 6.78e-005,-5.4023912
 6.79e-005,-5.0917034
  6.8e-005,-4.7654976
 6.81e-005,-4.4255594
 6.82e-005,-4.0736949
 6.83e-005,-3.7117227
 6.84e-005,-3.3414651
 6.85e-005,-2.9647402
 6.86e-005,-2.5833542
 6.87e-005,-2.1990933
 6.88e-005,-1.8137164
 6.89e-005,-1.4289482
  6.9e-005,-1.0464721
 6.91e-005,-0.66792356
 6.92e-005,-0.29488442
 6.93e-005,0.071123257
 6.94e-005,0.42864244
 6.95e-005, 0.7762861
 6.96e-005, 1.1127418
 6.97e-005, 1.4367756
 6.98e-005, 1.7472363
 6.99e-005, 2.0430579
    7e-005,  2.323263
 7.01e-005, 2.6005377
 7.02e-005, 2.8872014
 7.03e-005, 3.1815697
 7.04e-005, 3.4818263
 7.05e-005, 3.7858852
 7.06e-005, 4.0915514
 7.07e-005, 4.3964936
 7.08e-005, 4.6982511
 7.09e-005, 4.9942739
  7.1e-005, 5.2819615
 7.11e-005, 5.5586897
 7.12e-005, 5.8218372
 7.13e-005, 6.0688141
 7.14e-005, 6.2970898
 7.15e-005,  6.504222
 7.16e-005, 6.6878845
 7.17e-005, 6.8458938
 7.18e-005, 6.9762337
 7.19e-005, 7.0770784
  7.2e-005,  7.146814
 7.21e-005, 7.1840573
 7.22e-005, 7.1876724
 7.23e-005, 7.1567849
 7.24e-005, 7.0907932
 7.25e-005, 6.9893768
 7.26e-005, 6.8525022
 7.27e-005, 6.6804254
 7.28e-005,  6.473692
 7.29e-005, 6.2331335
  7.3e-005, 5.9598618
 7.31e-005,   5.65526
 7.32e-005, 5.3209706
 7.33e-005,  4.958882
 7.34e-005, 4.5711112
 7.35e-005, 4.1599857
 7.36e-005,  3.728022
 7.37e-005, 3.2779036
 7.38e-005, 2.8124568
 7.39e-005, 2.3346249
  7.4e-005, 1.8474421
 7.41e-005, 1.3540063
 7.42e-005,0.85745139
 7.43e-005,0.36091952
 7.44e-005,-0.1324666
 7.45e-005,-0.61963097
 7.46e-005,-1.0975709
 7.47e-005,-1.5633829
 7.48e-005,-2.0142866
 7.49e-005,-2.4476486
  7.5e-005,-2.8610034
 7.51e-005,-3.3745812
 7.52e-005,-3.8628676
 7.53e-005,-4.3231055
 7.54e-005,-4.7540366
 7.55e-005, -5.154441
 7.56e-005,-5.5231647
 7.57e-005,-5.8592964
 7.58e-005,-6.1620685
 7.59e-005,-6.4308874
  7.6e-005, -6.665316
 7.61e-005,-6.8650821
 7.62e-005,-7.0300866
 7.63e-005,-7.1603865
 7.64e-005,-7.2561873
 7.65e-005,-7.3178385
 7.66e-005,-7.3458306
 7.67e-005, -7.340792
 7.68e-005,-7.3034836
 7.69e-005,-7.2347915
  7.7e-005,-7.1357205
 7.71e-005,-7.0073863
 7.72e-005,-6.8510089
 7.73e-005,-6.6679046
 7.74e-005,-6.4594787
 7.75e-005,-6.2272165
 7.76e-005,-5.9726751
 7.77e-005,-5.6974753
 7.78e-005,-5.4032925
 7.79e-005,-5.0918485
  7.8e-005,-4.7649027
 7.81e-005,-4.4242436
 7.82e-005,-4.0716803
 7.83e-005,-3.7090336
 7.84e-005,-3.3381285
 7.85e-005,-2.9607854
 7.86e-005,-2.5788124
 7.87e-005,-2.1939976
 7.88e-005,-1.8081017
 7.89e-005,-1.4228509
  7.9e-005,-1.0399298
 7.91e-005,-0.66097512
 7.92e-005,-0.28756955
 7.93e-005,0.078764113
 7.94e-005,0.43656829
 7.95e-005,0.78445562
 7.96e-005, 1.1211135
 7.97e-005, 1.4453081
 7.98e-005, 1.7558883
 7.99e-005, 2.0517886
    8e-005, 2.3320321
 8.01e-005, 2.6092954
 8.02e-005, 2.8958442
 8.03e-005,  3.190051
 8.04e-005, 3.4901085
 8.05e-005, 3.7939221
 8.06e-005, 4.0992893
 8.07e-005,  4.403882
 8.08e-005, 4.7052619
 8.09e-005, 5.0008947
  8.1e-005, 5.2881777
 8.11e-005, 5.5644816
 8.12e-005, 5.8271845
 8.13e-005, 6.0736998
 8.14e-005, 6.3015024
 8.15e-005, 6.5081552
 8.16e-005, 6.6913364
 8.17e-005, 6.8488651
 8.18e-005, 6.9787263
 8.19e-005, 7.0790995
  8.2e-005, 7.1483765
 8.21e-005, 7.1851799
 8.22e-005, 7.1883772
 8.23e-005, 7.1570965
 8.24e-005, 7.0907379
 8.25e-005, 6.9889835
 8.26e-005, 6.8518021
 8.27e-005, 6.6794512
 8.28e-005, 6.4724769
 8.29e-005, 6.2317115
  8.3e-005, 5.9582669
 8.31e-005, 5.6535261
 8.32e-005, 5.3191312
 8.33e-005, 4.9569693
 8.34e-005, 4.5691564
 8.35e-005, 4.1580181
 8.36e-005, 3.7260691
 8.37e-005, 3.2759908
 8.38e-005, 2.8106067
 8.39e-005, 2.3328577
  8.4e-005, 1.8457751
 8.41e-005, 1.3524539
 8.42e-005,0.85602477
 8.43e-005,0.35962688
 8.44e-005,-0.13362023
 8.45e-005,-0.6206437
 8.46e-005,-1.0984439
 8.47e-005,-1.5641202
 8.48e-005,-2.0148953
 8.49e-005,-2.4481383
  8.5e-005,-2.8613862
 8.51e-005,-3.3751152
 8.52e-005, -3.863491
 8.53e-005,-4.3239197
 8.54e-005,-4.7550354
 8.55e-005,-5.1555453
 8.56e-005,-5.5243653
 8.57e-005,-5.8605934
 8.58e-005,-6.1634646
 8.59e-005,-6.4323771
  8.6e-005, -6.666901
 8.61e-005,-6.8667708
 8.62e-005,-7.0318698
 8.63e-005,-7.1622401
 8.64e-005,-7.2580897
 8.65e-005,-7.3197751
 8.66e-005,-7.3477922
 8.67e-005,-7.3427708
 8.68e-005,-7.3054708
 8.69e-005,-7.2367777
  8.7e-005,-7.1376968
 8.71e-005,-7.0093443
 8.72e-005,-6.8529409
 8.73e-005,-6.6698031
 8.74e-005,-6.4613359
 8.75e-005, -6.229025
 8.76e-005, -5.974428
 8.77e-005,-5.6991661
 8.78e-005,-5.4049152
 8.79e-005,-5.0933974
  8.8e-005,-4.7663727
 8.81e-005,-4.4256299
 8.82e-005,-4.0729787
 8.83e-005,-3.7102404
 8.84e-005,-3.3392403
 8.85e-005,-2.9617995
 8.86e-005,-2.5797264
 8.87e-005,-2.1948098
 8.88e-005,-1.8088109
 8.89e-005,-1.4234561
  8.9e-005,-1.0404307
 8.91e-005,-0.66137187
 8.92e-005,-0.28786272
 8.93e-005,0.078573504
 8.94e-005,0.43647879
 8.95e-005,0.78446536
 8.96e-005, 1.1212202
 8.97e-005, 1.4455091
 8.98e-005, 1.7561807
 8.99e-005,  2.052169
    9e-005, 2.3324969
 9.01e-005, 2.6098323
 9.02e-005,  2.896437
 9.03e-005, 3.1907612
 9.04e-005, 3.4908444
 9.05e-005,  3.794647
 9.06e-005, 4.0999861
 9.07e-005, 4.4045384
 9.08e-005, 4.7058651
 9.09e-005, 5.0014317
  9.1e-005, 5.2886354
 9.11e-005, 5.5648486
 9.12e-005, 5.8274513
 9.13e-005, 6.0738592
 9.14e-005, 6.3015493
 9.15e-005, 6.5080866
 9.16e-005, 6.6911513
 9.17e-005, 6.8485645
 9.18e-005, 6.9783132
 9.19e-005,  7.078579
  9.2e-005, 7.1477555
 9.21e-005,  7.184467
 9.22e-005, 7.1875828
 9.23e-005, 7.1562325
 9.24e-005, 7.0898174
 9.25e-005, 6.9880209
 9.26e-005, 6.8508127
 9.27e-005, 6.6784513
 9.28e-005, 6.4714833
 9.29e-005, 6.2307412
  9.3e-005, 5.9573372
 9.31e-005, 5.6526542
 9.32e-005, 5.3183341
 9.33e-005, 4.9562636
 9.34e-005, 4.5685577
 9.35e-005, 4.1575414
 9.36e-005, 3.7257283
 9.37e-005, 3.2757985
 9.38e-005, 2.8105742
 9.39e-005, 2.3329947
  9.4e-005, 1.8460896
 9.41e-005, 1.3529522
 9.42e-005, 0.8567114
 9.43e-005,0.36050434
