"time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsState","egsGear","egsTargetGear","tShiftStart"
26.26,1,1,0,0,0,1,0,0,1,171.701,1,6,6,24.83
26.33,1,1,0,0,0,1,0,0,1,171.135,1,6,6,24.83
26.4,1,1,0,0,0,1,0,0,1,169.709,1,6,6,24.83
26.47,1,1,0,0,0,1,0,0,1,167.943,1,6,6,24.83
26.54,1,1,0,0,0,1,0,0,1,166.004,1,6,6,24.83
26.61,1,1,0,0,0,1,0,0,1,164.057,1,6,6,24.83
26.68,1,1,0,0,0,1,0,0,1,162.112,1,6,6,24.83
26.75,1,1,0,0,0,1,0,0,1,160.169,1,6,6,24.83
26.82,1,1,0,0,0,1,0,0,1,158.229,1,6,6,24.83
26.89,1,1,0,0,0,1,0,0,1,156.29,1,6,6,24.83
26.96,1,1,0,0,0,1,0,0,1,154.353,1,6,6,24.83
27.03,1,1,0,0,0,1,0,0,1,152.418,1,6,6,24.83
27.1,1,1,0,0,0,1,0,0,1,150.485,1,6,6,24.83
27.17,1,1,0,0,0,1,0,0,1,148.553,1,6,6,24.83
27.24,1,1,0,0,0,1,0,0,1,146.624,1,6,6,24.83
27.31,1,1,0,0,0,1,0,0,1,144.696,1,6,6,24.83
27.38,1,1,0,0,0,1,0,0,1,142.77,1,6,6,24.83
27.45,1,1,0,0,0,1,0,0,1,140.846,1,6,6,24.83
27.52,1,1,0,0,0,1,0,0,1,138.924,1,6,6,24.83
27.59,1,1,0,0,0,1,0,0,1,137.003,1,6,6,24.83
27.66,1,1,0,0,0,1,0,0,1,135.084,1,6,6,24.83
27.73,1,1,0,0,0,1,0,0,1,133.167,1,6,6,24.83
27.8,1,1,0,0,0,1,0,0,1,131.251,1,6,6,24.83
27.87,1,1,0,0,0,1,0,0,1,129.338,1,6,6,24.83
27.94,1,1,0,0,0,1,0,0,1,127.426,1,6,6,24.83
28.01,1,1,0,0,0,1,0,0,1,125.516,1,6,6,24.83
28.08,1,1,0,0,0,1,0,0,1,123.607,1,6,6,24.83
28.15,1,1,0,0,0,1,0,0,1,121.7,1,6,6,24.83
28.22,1,1,0,0,0,1,0,0,1,119.795,1,6,6,24.83
28.29,1,1,0,0,0,1,0,0,1,117.892,1,6,6,24.83
28.36,1,1,0,0,0,1,0,0,1,115.99,1,6,6,24.83
28.43,1,1,0,0,0,1,0,0,1,114.09,1,6,6,24.83
28.5,1,1,0,0,0,1,0,0,1,112.191,1,6,6,24.83
28.57,1,1,0,0,0,1,0,0,1,110.294,1,6,6,24.83
28.64,1,1,0,0,0,1,0,0,1,108.398,1,6,6,24.83
28.71,1,1,0,0,0,1,0,0,1,106.504,1,6,6,24.83
28.78,1,1,0,0,0,1,0,0,1,104.611,1,6,6,24.83
28.85,1,1,0,0,0,1,0,0,1,102.72,1,6,6,24.83
28.92,1,1,0,0,0,1,0,0,1,100.83,1,6,6,24.83
28.99,1,1,0,0,0,1,0,0,1,98.9414,1,6,6,24.83
29.06,1,1,0,0,0,1,0,0,1,97.0543,1,6,6,24.83
29.13,1,1,0,0,0,1,0,0,1,95.1685,1,6,6,24.83
29.2,1,1,0,0,0,1,0,0,1,93.2841,1,6,6,24.83
29.27,1,1,0,0,0,1,0,0,1,91.4009,1,6,6,24.83
29.34,1,1,0,0,0,1,0,0,1,89.519,1,6,6,24.83
29.41,1,1,0,0,0,1,0,0,1,87.6383,1,6,6,24.83
29.48,1,1,0,0,0,1,0,0,1,85.7589,1,6,6,24.83
29.55,1,1,0,0,0,1,0,0,1,83.8807,1,6,6,24.83
29.62,1,1,0,0,0,1,0,0,1,82.0037,1,6,6,24.83
29.69,1,1,0,0,0,1,0,0,1,80.1278,1,6,6,24.83
29.76,1,1,0,0,0,1,0,0,1,78.253,1,6,6,24.83
29.83,1,1,0,0,0,1,0,0,1,76.3794,1,6,6,24.83
29.9,1,1,0,0,0,1,0,0,1,74.5068,1,6,6,24.83
29.97,1,1,0,0,0,1,0,0,1,72.6353,1,6,6,24.83
30.04,1,1,0,0,0,1,0,0,1,70.7649,1,6,6,24.83
30.11,1,1,0,0,0,1,0,0,1,68.8955,1,6,6,24.83
30.18,1,1,0,0,0,1,0,0,1,67.027,1,6,6,24.83
30.25,1,1,0,0,0,1,0,0,1,65.1596,1,6,6,24.83
30.32,1,1,0,0,0,1,0,0,1,63.2931,1,6,6,24.83
30.39,1,1,0,0,0,1,0,0,1,61.4275,1,6,6,24.83
30.46,1,1,0,0,0,1,0,0,1,59.5628,1,6,6,24.83
30.53,1,1,0,0,0,1,0,0,1,57.699,1,6,6,24.83
30.6,1,1,0,0,0,1,0,0,1,55.836,1,6,6,24.83
30.67,0,1,0,0,0,1,0,0,1,54.1164,2,6,5,30.64
30.74,0,1,0,0,0,1,0,0,1,52.0682,2,6,5,30.64
30.81,0,1,0,0,0,1,0,0,1,50.1992,2,6,5,30.64
30.88,0,1,0,0,0,1,0,0,1,48.3385,2,6,5,30.64
30.95,0,1,0,0,0,1,0,0,1,46.4798,2,6,5,30.64
31.02,0,1,0,0,0,1,0,0,1,44.6221,2,6,5,30.64
31.09,0,1,0,0,0,1,0,0,1,42.7653,2,6,5,30.64
31.16,0,1,0,0,0,1,0,0,1,40.9092,2,6,5,30.64
31.23,0,1,0,0,0,1,0,0,1,39.0539,2,6,5,30.64
31.3,0,1,0,0,0,1,0,0,1,37.1994,2,6,5,30.64
31.37,0,1,0,0,0,1,0,0,1,35.3455,2,6,5,30.64
31.44,0,1,0,0,0,1,0,0,1,33.4923,2,6,5,30.64
31.51,0,1,0,0,0,1,0,0,1,31.6421,2,6,5,30.64
31.58,0,1,0,0,0,1,0,0,1,29.7936,2,6,5,30.64
31.65,0,1,0,0,0,1,0,0,1,27.9493,2,5,4,31.65
31.72,0,1,0,0,0,0.86,0.14,0,1,26.0666,2,5,4,31.65
31.79,0,1,0,0,0,0.72,0.28,0,1,24.1503,2,5,4,31.65
31.86,0,1,0,0,0,0.58,0.42,0,1,22.1721,2,5,4,31.65
31.93,0,1,0,0,0,0.44,0.56,0,1,20.127,2,5,4,31.65
32,0,1,0,0,0,0.3,0.7,0,1,18.125,2,5,4,31.65
32.07,0,1,0,0,0,0.16,0.84,0,1,16.1524,2,5,4,31.65
32.14,0,1,0,0,0,0.02,0.98,0,1,14.2605,2,5,4,31.65
32.21,0,1,0,0,0,0,1,0,1,12.4052,2,5,4,31.65
32.28,0,1,0,0,0,0,1,0,1,10.595,2,5,4,31.65
32.35,0,1,0,0,0,0,1,0,1,8.78914,2,5,4,31.65
32.42,0,1,0,0,0,0,1,0,1,6.98561,2,5,4,31.65
32.49,0,1,0,0,0,0,1,0,1,5.18335,2,5,4,31.65
32.56,0,1,0,0,0,0,1,0,1,3.38254,2,5,4,31.65
32.63,0,1,0,0,0,0,1,0,1,1.59209,2,5,4,31.65
32.7,0,0,0,0,0,0,0.94,0,0.94,0.180424,2,4,3,32.67
32.77,0,0,0,0,0,0,0.8,0,0.8,-4.98979e-11,2,4,3,32.67
32.84,0,0,0,0,0,0,0.66,0,0.66,-4.98979e-11,2,4,3,32.67
32.91,0,0,0,0,0,0,0.52,0,0.52,-4.98979e-11,2,4,3,32.67
32.98,0,0,0,0,0,0,0.38,0,0.38,-4.98979e-11,2,4,3,32.67
33.05,0,0,0,0,0,0,0.24,0,0.24,-4.98979e-11,2,4,3,32.67
33.12,0,0,0,0,0,0,0.1,0,0.1,-4.98979e-11,2,4,3,32.67
33.19,0,0,0,0,0,0,0,0,0,-0.0530351,2,4,3,32.67
33.26,0,0,0,0,0,0,0,0,0,1.86979e-05,2,4,3,32.67
33.33,0,0,0,0,0,0,0,0,0,1.41467e-05,2,4,3,32.67
33.4,0,0,0,0,0,0,0,0,0,1.24233e-05,2,4,3,32.67
33.47,0,0,0,0,0,0,0,0,0,1.09098e-05,2,4,3,32.67
33.54,0,0,0,0,0,0,0,0,0,9.58069e-06,2,4,3,32.67
33.56,0,0,0,0,0,0,0,0,0,9.2315e-06,2,4,3,32.67
