"time",	"Noise",	"Noise_Filt",	"Noise_Filt_Sat",	"Sine",	"Sine_Filt",	"Sine_Filt_Quantized"
0.369,	0.1949,	0.25968,	0.25968,	0.721366,	0.100273,	0.1
0.37,	0.1949,	0.25968,	0.25968,	0.723231,	0.100974,	0.1
0.371,	0.1949,	0.25968,	0.25968,	0.725095,	0.101678,	0.1
0.372,	0.1949,	0.25968,	0.25968,	0.726959,	0.102384,	0.1
0.373,	0.1949,	0.25968,	0.25968,	0.728822,	0.103093,	0.1
0.374,	0.1949,	0.25968,	0.25968,	0.730684,	0.103805,	0.1
0.375,	0.1949,	0.25968,	0.25968,	0.732545,	0.104519,	0.1
0.376,	0.1949,	0.25968,	0.25968,	0.734406,	0.105236,	0.1
0.377,	0.1949,	0.25968,	0.25968,	0.736266,	0.105956,	0.1
0.378,	0.1949,	0.25968,	0.25968,	0.738125,	0.106678,	0.1
0.379,	0.1949,	0.25968,	0.25968,	0.739983,	0.107403,	0.1
0.38,	0.1949,	0.25968,	0.25968,	0.741841,	0.10813,	0.1
0.381,	0.1949,	0.25968,	0.25968,	0.743698,	0.108861,	0.1
0.382,	0.1949,	0.25968,	0.25968,	0.745554,	0.109593,	0.1
0.383,	0.1949,	0.25968,	0.25968,	0.74741,	0.110329,	0.1
0.384,	0.1949,	0.25968,	0.25968,	0.749264,	0.111067,	0.1
0.385,	0.1949,	0.25968,	0.25968,	0.751118,	0.111807,	0.1
0.386,	0.1949,	0.25968,	0.25968,	0.752971,	0.112551,	0.1
0.387,	0.1949,	0.25968,	0.25968,	0.754824,	0.113297,	0.1
0.388,	0.1949,	0.25968,	0.25968,	0.756676,	0.114045,	0.1
0.389,	0.1949,	0.25968,	0.25968,	0.758527,	0.114797,	0.1
0.39,	0.1949,	0.25968,	0.25968,	0.760377,	0.115551,	0.1
0.391,	0.1949,	0.25968,	0.25968,	0.762226,	0.116307,	0.1
0.392,	0.1949,	0.25968,	0.25968,	0.764075,	0.117066,	0.1
0.393,	0.1949,	0.25968,	0.25968,	0.765923,	0.117828,	0.1
0.394,	0.1949,	0.25968,	0.25968,	0.76777,	0.118592,	0.1
0.395,	0.1949,	0.25968,	0.25968,	0.769616,	0.119359,	0.1
0.396,	0.1949,	0.25968,	0.25968,	0.771462,	0.120129,	0.1
0.397,	0.1949,	0.25968,	0.25968,	0.773307,	0.120901,	0.1
0.398,	0.1949,	0.25968,	0.25968,	0.775151,	0.121676,	0.1
0.399,	0.1949,	0.25968,	0.25968,	0.776994,	0.122454,	0.1
0.4,	0.1949,	0.25968,	0.25968,	0.778837,	0.123234,	0.1
0.401,	0.816124,	0.348712,	0.348712,	0.780678,	0.124017,	0.1
0.402,	0.816124,	0.348712,	0.348712,	0.782519,	0.124802,	0.1
0.403,	0.816124,	0.348712,	0.348712,	0.78436,	0.12559,	0.1
0.404,	0.816124,	0.348712,	0.348712,	0.786199,	0.126381,	0.1
0.405,	0.816124,	0.348712,	0.348712,	0.788038,	0.127174,	0.1
0.406,	0.816124,	0.348712,	0.348712,	0.789875,	0.12797,	0.1
0.407,	0.816124,	0.348712,	0.348712,	0.791712,	0.128768,	0.1
0.408,	0.816124,	0.348712,	0.348712,	0.793549,	0.129569,	0.1
0.409,	0.816124,	0.348712,	0.348712,	0.795384,	0.130373,	0.1
0.41,	0.816124,	0.348712,	0.348712,	0.797219,	0.131179,	0.1
0.411,	0.816124,	0.348712,	0.348712,	0.799052,	0.131988,	0.1
0.412,	0.816124,	0.348712,	0.348712,	0.800886,	0.132799,	0.1
0.413,	0.816124,	0.348712,	0.348712,	0.802718,	0.133613,	0.1
0.414,	0.816124,	0.348712,	0.348712,	0.804549,	0.13443,	0.1
0.415,	0.816124,	0.348712,	0.348712,	0.80638,	0.135249,	0.1
0.416,	0.816124,	0.348712,	0.348712,	0.80821,	0.136071,	0.1
0.417,	0.816124,	0.348712,	0.348712,	0.810039,	0.136895,	0.1
0.418,	0.816124,	0.348712,	0.348712,	0.811867,	0.137722,	0.1
0.419,	0.816124,	0.348712,	0.348712,	0.813694,	0.138552,	0.1
0.42,	0.816124,	0.348712,	0.348712,	0.815521,	0.139384,	0.1
0.421,	0.816124,	0.348712,	0.348712,	0.817347,	0.140219,	0.1
0.422,	0.816124,	0.348712,	0.348712,	0.819172,	0.141056,	0.1
0.423,	0.816124,	0.348712,	0.348712,	0.820996,	0.141896,	0.1
0.424,	0.816124,	0.348712,	0.348712,	0.822819,	0.142739,	0.1
0.425,	0.816124,	0.348712,	0.348712,	0.824642,	0.143584,	0.1
0.426,	0.816124,	0.348712,	0.348712,	0.826463,	0.144432,	0.1
0.427,	0.816124,	0.348712,	0.348712,	0.828284,	0.145282,	0.1
0.428,	0.816124,	0.348712,	0.348712,	0.830104,	0.146135,	0.1
0.429,	0.816124,	0.348712,	0.348712,	0.831923,	0.14699,	0.1
0.43,	0.816124,	0.348712,	0.348712,	0.833742,	0.147848,	0.1
0.431,	0.816124,	0.348712,	0.348712,	0.835559,	0.148709,	0.1
0.432,	0.816124,	0.348712,	0.348712,	0.837376,	0.149572,	0.1
0.433,	0.816124,	0.348712,	0.348712,	0.839192,	0.150437,	0.1
0.434,	0.816124,	0.348712,	0.348712,	0.841007,	0.151305,	0.1
0.435,	0.816124,	0.348712,	0.348712,	0.842821,	0.152176,	0.1
0.436,	0.816124,	0.348712,	0.348712,	0.844634,	0.15305,	0.1
0.437,	0.816124,	0.348712,	0.348712,	0.846447,	0.153925,	0.1
0.438,	0.816124,	0.348712,	0.348712,	0.848258,	0.154804,	0.1
0.439,	0.816124,	0.348712,	0.348712,	0.850069,	0.155685,	0.1
0.44,	0.816124,	0.348712,	0.348712,	0.851879,	0.156568,	0.1
0.441,	0.816124,	0.348712,	0.348712,	0.853688,	0.157454,	0.2
0.442,	0.816124,	0.348712,	0.348712,	0.855496,	0.158343,	0.2
0.443,	0.816124,	0.348712,	0.348712,	0.857304,	0.159234,	0.2
0.444,	0.816124,	0.348712,	0.348712,	0.85911,	0.160128,	0.2
0.445,	0.816124,	0.348712,	0.348712,	0.860916,	0.161024,	0.2
0.446,	0.816124,	0.348712,	0.348712,	0.862721,	0.161922,	0.2
0.447,	0.816124,	0.348712,	0.348712,	0.864524,	0.162824,	0.2
0.448,	0.816124,	0.348712,	0.348712,	0.866328,	0.163727,	0.2
0.449,	0.816124,	0.348712,	0.348712,	0.86813,	0.164634,	0.2
0.45,	0.816124,	0.348712,	0.348712,	0.869931,	0.165543,	0.2
0.451,	0.356546,	0.375844,	0.375844,	0.871732,	0.166454,	0.2
0.452,	0.356546,	0.375844,	0.375844,	0.873531,	0.167368,	0.2
0.453,	0.356546,	0.375844,	0.375844,	0.87533,	0.168284,	0.2
0.454,	0.356546,	0.375844,	0.375844,	0.877128,	0.169203,	0.2
0.455,	0.356546,	0.375844,	0.375844,	0.878925,	0.170124,	0.2
0.456,	0.356546,	0.375844,	0.375844,	0.880721,	0.171048,	0.2
0.457,	0.356546,	0.375844,	0.375844,	0.882516,	0.171975,	0.2
0.458,	0.356546,	0.375844,	0.375844,	0.88431,	0.172903,	0.2
0.459,	0.356546,	0.375844,	0.375844,	0.886104,	0.173835,	0.2
0.46,	0.356546,	0.375844,	0.375844,	0.887896,	0.174769,	0.2
0.461,	0.356546,	0.375844,	0.375844,	0.889688,	0.175705,	0.2
0.462,	0.356546,	0.375844,	0.375844,	0.891479,	0.176644,	0.2
0.463,	0.356546,	0.375844,	0.375844,	0.893269,	0.177585,	0.2
0.464,	0.356546,	0.375844,	0.375844,	0.895058,	0.178529,	0.2
0.465,	0.356546,	0.375844,	0.375844,	0.896846,	0.179475,	0.2
0.466,	0.356546,	0.375844,	0.375844,	0.898633,	0.180424,	0.2
0.467,	0.356546,	0.375844,	0.375844,	0.900419,	0.181375,	0.2
0.468,	0.356546,	0.375844,	0.375844,	0.902204,	0.182329,	0.2
0.469,	0.356546,	0.375844,	0.375844,	0.903989,	0.183285,	0.2
0.47,	0.356546,	0.375844,	0.375844,	0.905773,	0.184244,	0.2
0.471,	0.356546,	0.375844,	0.375844,	0.907555,	0.185205,	0.2
0.472,	0.356546,	0.375844,	0.375844,	0.909337,	0.186168,	0.2
0.473,	0.356546,	0.375844,	0.375844,	0.911118,	0.187134,	0.2
0.474,	0.356546,	0.375844,	0.375844,	0.912898,	0.188103,	0.2
0.475,	0.356546,	0.375844,	0.375844,	0.914677,	0.189074,	0.2
0.476,	0.356546,	0.375844,	0.375844,	0.916455,	0.190047,	0.2
0.477,	0.356546,	0.375844,	0.375844,	0.918232,	0.191023,	0.2
0.478,	0.356546,	0.375844,	0.375844,	0.920009,	0.192001,	0.2
0.479,	0.356546,	0.375844,	0.375844,	0.921784,	0.192982,	0.2
0.48,	0.356546,	0.375844,	0.375844,	0.923558,	0.193965,	0.2
0.481,	0.356546,	0.375844,	0.375844,	0.925332,	0.194951,	0.2
0.482,	0.356546,	0.375844,	0.375844,	0.927104,	0.195939,	0.2
0.483,	0.356546,	0.375844,	0.375844,	0.928876,	0.196929,	0.2
0.484,	0.356546,	0.375844,	0.375844,	0.930647,	0.197922,	0.2
0.485,	0.356546,	0.375844,	0.375844,	0.932417,	0.198917,	0.2
0.486,	0.356546,	0.375844,	0.375844,	0.934186,	0.199915,	0.2
0.487,	0.356546,	0.375844,	0.375844,	0.935954,	0.200915,	0.2
0.488,	0.356546,	0.375844,	0.375844,	0.937721,	0.201917,	0.2
0.489,	0.356546,	0.375844,	0.375844,	0.939487,	0.202922,	0.2
0.49,	0.356546,	0.375844,	0.375844,	0.941252,	0.20393,	0.2
0.491,	0.356546,	0.375844,	0.375844,	0.943016,	0.204939,	0.2
0.492,	0.356546,	0.375844,	0.375844,	0.944779,	0.205951,	0.2
0.493,	0.356546,	0.375844,	0.375844,	0.946542,	0.206966,	0.2
0.494,	0.356546,	0.375844,	0.375844,	0.948303,	0.207983,	0.2
0.495,	0.356546,	0.375844,	0.375844,	0.950063,	0.209002,	0.2
0.496,	0.356546,	0.375844,	0.375844,	0.951823,	0.210024,	0.2
0.497,	0.356546,	0.375844,	0.375844,	0.953581,	0.211048,	0.2
0.498,	0.356546,	0.375844,	0.375844,	0.955339,	0.212074,	0.2
0.499,	0.356546,	0.375844,	0.375844,	0.957095,	0.213103,	0.2
0.5,	0.356546,	0.375844,	0.375844,	0.958851,	0.214134,	0.2
0.501,	0.722837,	0.447407,	0.447407,	0.960606,	0.215168,	0.2
0.502,	0.722837,	0.447407,	0.447407,	0.962359,	0.216203,	0.2
0.503,	0.722837,	0.447407,	0.447407,	0.964112,	0.217242,	0.2
0.504,	0.722837,	0.447407,	0.447407,	0.965864,	0.218282,	0.2
0.505,	0.722837,	0.447407,	0.447407,	0.967615,	0.219325,	0.2
0.506,	0.722837,	0.447407,	0.447407,	0.969365,	0.220371,	0.2
0.507,	0.722837,	0.447407,	0.447407,	0.971114,	0.221418,	0.2
0.508,	0.722837,	0.447407,	0.447407,	0.972862,	0.222468,	0.2
0.509,	0.722837,	0.447407,	0.447407,	0.974609,	0.223521,	0.2
0.51,	0.722837,	0.447407,	0.447407,	0.976354,	0.224575,	0.2
0.511,	0.722837,	0.447407,	0.447407,	0.978099,	0.225632,	0.2
0.512,	0.722837,	0.447407,	0.447407,	0.979844,	0.226692,	0.2
0.513,	0.722837,	0.447407,	0.447407,	0.981587,	0.227753,	0.2
0.514,	0.722837,	0.447407,	0.447407,	0.983329,	0.228817,	0.2
0.515,	0.722837,	0.447407,	0.447407,	0.98507,	0.229883,	0.2
0.516,	0.722837,	0.447407,	0.447407,	0.98681,	0.230952,	0.2
0.517,	0.722837,	0.447407,	0.447407,	0.988549,	0.232023,	0.2
0.518,	0.722837,	0.447407,	0.447407,	0.990287,	0.233096,	0.2
0.519,	0.722837,	0.447407,	0.447407,	0.992024,	0.234172,	0.2
0.52,	0.722837,	0.447407,	0.447407,	0.99376,	0.23525,	0.2
0.521,	0.722837,	0.447407,	0.447407,	0.995495,	0.23633,	0.2
0.522,	0.722837,	0.447407,	0.447407,	0.99723,	0.237412,	0.2
0.523,	0.722837,	0.447407,	0.447407,	0.998963,	0.238497,	0.2
0.524,	0.722837,	0.447407,	0.447407,	1.000695,	0.239584,	0.2
0.525,	0.722837,	0.447407,	0.447407,	1.002426,	0.240673,	0.2
0.526,	0.722837,	0.447407,	0.447407,	1.004156,	0.241765,	0.2
0.527,	0.722837,	0.447407,	0.447407,	1.005885,	0.242858,	0.2
0.528,	0.722837,	0.447407,	0.447407,	1.007613,	0.243954,	0.2
0.529,	0.722837,	0.447407,	0.447407,	1.009341,	0.245053,	0.2
0.53,	0.722837,	0.447407,	0.447407,	1.011067,	0.246153,	0.2
0.531,	0.722837,	0.447407,	0.447407,	1.012792,	0.247256,	0.2
0.532,	0.722837,	0.447407,	0.447407,	1.014516,	0.248361,	0.2
0.533,	0.722837,	0.447407,	0.447407,	1.016239,	0.249469,	0.2
0.534,	0.722837,	0.447407,	0.447407,	1.017961,	0.250578,	0.2
0.535,	0.722837,	0.447407,	0.447407,	1.019682,	0.25169,	0.2
0.536,	0.722837,	0.447407,	0.447407,	1.021402,	0.252804,	0.2
0.537,	0.722837,	0.447407,	0.447407,	1.023121,	0.25392,	0.2
0.538,	0.722837,	0.447407,	0.447407,	1.024839,	0.255039,	0.2
0.539,	0.722837,	0.447407,	0.447407,	1.026556,	0.25616,	0.2
0.54,	0.722837,	0.447407,	0.447407,	1.028272,	0.257283,	0.2
0.541,	0.722837,	0.447407,	0.447407,	1.029987,	0.258408,	0.3
0.542,	0.722837,	0.447407,	0.447407,	1.031701,	0.259535,	0.3
0.543,	0.722837,	0.447407,	0.447407,	1.033414,	0.260665,	0.3
0.544,	0.722837,	0.447407,	0.447407,	1.035125,	0.261797,	0.3
0.545,	0.722837,	0.447407,	0.447407,	1.036836,	0.262931,	0.3
0.546,	0.722837,	0.447407,	0.447407,	1.038546,	0.264067,	0.3
0.547,	0.722837,	0.447407,	0.447407,	1.040255,	0.265206,	0.3
0.548,	0.722837,	0.447407,	0.447407,	1.041962,	0.266346,	0.3
0.549,	0.722837,	0.447407,	0.447407,	1.043669,	0.267489,	0.3
0.55,	0.722837,	0.447407,	0.447407,	1.045374,	0.268634,	0.3
0.551,	0.702385,	0.512834,	0.5,	1.047079,	0.269781,	0.3
0.552,	0.702385,	0.512834,	0.5,	1.048782,	0.270931,	0.3
0.553,	0.702385,	0.512834,	0.5,	1.050485,	0.272082,	0.3
0.554,	0.702385,	0.512834,	0.5,	1.052186,	0.273236,	0.3
0.555,	0.702385,	0.512834,	0.5,	1.053887,	0.274392,	0.3
0.556,	0.702385,	0.512834,	0.5,	1.055586,	0.27555,	0.3
0.557,	0.702385,	0.512834,	0.5,	1.057284,	0.27671,	0.3
0.558,	0.702385,	0.512834,	0.5,	1.058981,	0.277872,	0.3
0.559,	0.702385,	0.512834,	0.5,	1.060677,	0.279036,	0.3
0.56,	0.702385,	0.512834,	0.5,	1.062372,	0.280203,	0.3
0.561,	0.702385,	0.512834,	0.5,	1.064066,	0.281372,	0.3
0.562,	0.702385,	0.512834,	0.5,	1.065759,	0.282542,	0.3
0.563,	0.702385,	0.512834,	0.5,	1.067451,	0.283715,	0.3
0.564,	0.702385,	0.512834,	0.5,	1.069142,	0.284891,	0.3
0.565,	0.702385,	0.512834,	0.5,	1.070832,	0.286068,	0.3
0.566,	0.702385,	0.512834,	0.5,	1.07252,	0.287247,	0.3
0.567,	0.702385,	0.512834,	0.5,	1.074208,	0.288428,	0.3
0.568,	0.702385,	0.512834,	0.5,	1.075894,	0.289612,	0.3
0.569,	0.702385,	0.512834,	0.5,	1.07758,	0.290798,	0.3
0.57,	0.702385,	0.512834,	0.5,	1.079264,	0.291985,	0.3
0.571,	0.702385,	0.512834,	0.5,	1.080947,	0.293175,	0.3
0.572,	0.702385,	0.512834,	0.5,	1.08263,	0.294367,	0.3
0.573,	0.702385,	0.512834,	0.5,	1.084311,	0.295561,	0.3
0.574,	0.702385,	0.512834,	0.5,	1.085991,	0.296757,	0.3
0.575,	0.702385,	0.512834,	0.5,	1.08767,	0.297955,	0.3
0.576,	0.702385,	0.512834,	0.5,	1.089347,	0.299156,	0.3
0.577,	0.702385,	0.512834,	0.5,	1.091024,	0.300358,	0.3
0.578,	0.702385,	0.512834,	0.5,	1.0927,	0.301562,	0.3
0.579,	0.702385,	0.512834,	0.5,	1.094374,	0.302769,	0.3
0.58,	0.702385,	0.512834,	0.5,	1.096048,	0.303977,	0.3
0.581,	0.702385,	0.512834,	0.5,	1.09772,	0.305188,	0.3
0.582,	0.702385,	0.512834,	0.5,	1.099392,	0.3064,	0.3
0.583,	0.702385,	0.512834,	0.5,	1.101062,	0.307615,	0.3
0.584,	0.702385,	0.512834,	0.5,	1.102731,	0.308831,	0.3
0.585,	0.702385,	0.512834,	0.5,	1.104399,	0.31005,	0.3
0.586,	0.702385,	0.512834,	0.5,	1.106066,	0.311271,	0.3
0.587,	0.702385,	0.512834,	0.5,	1.107731,	0.312493,	0.3
0.588,	0.702385,	0.512834,	0.5,	1.109396,	0.313718,	0.3
0.589,	0.702385,	0.512834,	0.5,	1.11106,	0.314945,	0.3
0.59,	0.702385,	0.512834,	0.5,	1.112722,	0.316174,	0.3
0.591,	0.702385,	0.512834,	0.5,	1.114383,	0.317404,	0.3
0.592,	0.702385,	0.512834,	0.5,	1.116044,	0.318637,	0.3
0.593,	0.702385,	0.512834,	0.5,	1.117703,	0.319872,	0.3
0.594,	0.702385,	0.512834,	0.5,	1.119361,	0.321109,	0.3
0.595,	0.702385,	0.512834,	0.5,	1.121018,	0.322347,	0.3
0.596,	0.702385,	0.512834,	0.5,	1.122673,	0.323588,	0.3
0.597,	0.702385,	0.512834,	0.5,	1.124328,	0.324831,	0.3
0.598,	0.702385,	0.512834,	0.5,	1.125981,	0.326075,	0.3
0.599,	0.702385,	0.512834,	0.5,	1.127634,	0.327322,	0.3
0.6,	0.702385,	0.512834,	0.5,	1.129285,	0.328571,	0.3
0.601,	-0.196037,	0.462688,	0.462688,	1.130935,	0.329821,	0.3
0.602,	-0.196037,	0.462688,	0.462688,	1.132584,	0.331074,	0.3
0.603,	-0.196037,	0.462688,	0.462688,	1.134232,	0.332328,	0.3
0.604,	-0.196037,	0.462688,	0.462688,	1.135879,	0.333585,	0.3
0.605,	-0.196037,	0.462688,	0.462688,	1.137524,	0.334843,	0.3
0.606,	-0.196037,	0.462688,	0.462688,	1.139169,	0.336103,	0.3
0.607,	-0.196037,	0.462688,	0.462688,	1.140812,	0.337365,	0.3
0.608,	-0.196037,	0.462688,	0.462688,	1.142454,	0.338629,	0.3
0.609,	-0.196037,	0.462688,	0.462688,	1.144095,	0.339895,	0.3
0.61,	-0.196037,	0.462688,	0.462688,	1.145735,	0.341163,	0.3
0.611,	-0.196037,	0.462688,	0.462688,	1.147374,	0.342433,	0.3
0.612,	-0.196037,	0.462688,	0.462688,	1.149011,	0.343705,	0.3
0.613,	-0.196037,	0.462688,	0.462688,	1.150648,	0.344979,	0.3
0.614,	-0.196037,	0.462688,	0.462688,	1.152283,	0.346254,	0.3
0.615,	-0.196037,	0.462688,	0.462688,	1.153917,	0.347532,	0.3
0.616,	-0.196037,	0.462688,	0.462688,	1.15555,	0.348811,	0.3
0.617,	-0.196037,	0.462688,	0.462688,	1.157182,	0.350092,	0.3
0.618,	-0.196037,	0.462688,	0.462688,	1.158812,	0.351376,	0.3
0.619,	-0.196037,	0.462688,	0.462688,	1.160442,	0.352661,	0.3
0.62,	-0.196037,	0.462688,	0.462688,	1.16207,	0.353947,	0.3
0.621,	-0.196037,	0.462688,	0.462688,	1.163697,	0.355236,	0.4
0.622,	-0.196037,	0.462688,	0.462688,	1.165324,	0.356527,	0.4
0.623,	-0.196037,	0.462688,	0.462688,	1.166948,	0.357819,	0.4
0.624,	-0.196037,	0.462688,	0.462688,	1.168572,	0.359113,	0.4
0.625,	-0.196037,	0.462688,	0.462688,	1.170195,	0.36041,	0.4
0.626,	-0.196037,	0.462688,	0.462688,	1.171816,	0.361708,	0.4
0.627,	-0.196037,	0.462688,	0.462688,	1.173436,	0.363007,	0.4
0.628,	-0.196037,	0.462688,	0.462688,	1.175055,	0.364309,	0.4
0.629,	-0.196037,	0.462688,	0.462688,	1.176673,	0.365612,	0.4
0.63,	-0.196037,	0.462688,	0.462688,	1.17829,	0.366918,	0.4
0.631,	-0.196037,	0.462688,	0.462688,	1.179905,	0.368225,	0.4
0.632,	-0.196037,	0.462688,	0.462688,	1.181519,	0.369534,	0.4
0.633,	-0.196037,	0.462688,	0.462688,	1.183132,	0.370845,	0.4
0.634,	-0.196037,	0.462688,	0.462688,	1.184744,	0.372157,	0.4
0.635,	-0.196037,	0.462688,	0.462688,	1.186355,	0.373471,	0.4
0.636,	-0.196037,	0.462688,	0.462688,	1.187965,	0.374787,	0.4
0.637,	-0.196037,	0.462688,	0.462688,	1.189573,	0.376105,	0.4
0.638,	-0.196037,	0.462688,	0.462688,	1.19118,	0.377425,	0.4
0.639,	-0.196037,	0.462688,	0.462688,	1.192786,	0.378747,	0.4
0.64,	-0.196037,	0.462688,	0.462688,	1.194391,	0.38007,	0.4
0.641,	-0.196037,	0.462688,	0.462688,	1.195994,	0.381395,	0.4
0.642,	-0.196037,	0.462688,	0.462688,	1.197597,	0.382722,	0.4
0.643,	-0.196037,	0.462688,	0.462688,	1.199198,	0.38405,	0.4
0.644,	-0.196037,	0.462688,	0.462688,	1.200798,	0.38538,	0.4
0.645,	-0.196037,	0.462688,	0.462688,	1.202397,	0.386712,	0.4
0.646,	-0.196037,	0.462688,	0.462688,	1.203994,	0.388046,	0.4
0.647,	-0.196037,	0.462688,	0.462688,	1.205591,	0.389382,	0.4
0.648,	-0.196037,	0.462688,	0.462688,	1.207186,	0.390719,	0.4
0.649,	-0.196037,	0.462688,	0.462688,	1.20878,	0.392058,	0.4
0.65,	-0.196037,	0.462688,	0.462688,	1.210373,	0.393399,	0.4
0.651,	1.772419,	0.661106,	0.5,	1.211964,	0.394741,	0.4
0.652,	1.772419,	0.661106,	0.5,	1.213555,	0.396085,	0.4
0.653,	1.772419,	0.661106,	0.5,	1.215144,	0.397431,	0.4
0.654,	1.772419,	0.661106,	0.5,	1.216732,	0.398778,	0.4
0.655,	1.772419,	0.661106,	0.5,	1.218318,	0.400128,	0.4
0.656,	1.772419,	0.661106,	0.5,	1.219904,	0.401479,	0.4
0.657,	1.772419,	0.661106,	0.5,	1.221488,	0.402831,	0.4
0.658,	1.772419,	0.661106,	0.5,	1.223071,	0.404185,	0.4
0.659,	1.772419,	0.661106,	0.5,	1.224653,	0.405541,	0.4
0.66,	1.772419,	0.661106,	0.5,	1.226234,	0.406899,	0.4
0.661,	1.772419,	0.661106,	0.5,	1.227813,	0.408258,	0.4
0.662,	1.772419,	0.661106,	0.5,	1.229391,	0.409619,	0.4
0.663,	1.772419,	0.661106,	0.5,	1.230968,	0.410982,	0.4
0.664,	1.772419,	0.661106,	0.5,	1.232544,	0.412346,	0.4
0.665,	1.772419,	0.661106,	0.5,	1.234118,	0.413712,	0.4
0.666,	1.772419,	0.661106,	0.5,	1.235691,	0.41508,	0.4
0.667,	1.772419,	0.661106,	0.5,	1.237263,	0.416449,	0.4
0.668,	1.772419,	0.661106,	0.5,	1.238834,	0.41782,	0.4
0.669,	1.772419,	0.661106,	0.5,	1.240404,	0.419192,	0.4
0.67,	1.772419,	0.661106,	0.5,	1.241972,	0.420567,	0.4
0.671,	1.772419,	0.661106,	0.5,	1.243539,	0.421942,	0.4
0.672,	1.772419,	0.661106,	0.5,	1.245105,	0.42332,	0.4
0.673,	1.772419,	0.661106,	0.5,	1.246669,	0.424699,	0.4
0.674,	1.772419,	0.661106,	0.5,	1.248233,	0.426079,	0.4
0.675,	1.772419,	0.661106,	0.5,	1.249795,	0.427461,	0.4
0.676,	1.772419,	0.661106,	0.5,	1.251355,	0.428845,	0.4
0.677,	1.772419,	0.661106,	0.5,	1.252915,	0.43023,	0.4
0.678,	1.772419,	0.661106,	0.5,	1.254473,	0.431617,	0.4
0.679,	1.772419,	0.661106,	0.5,	1.25603,	0.433006,	0.4
0.68,	1.772419,	0.661106,	0.5,	1.257586,	0.434396,	0.4
0.681,	1.772419,	0.661106,	0.5,	1.259141,	0.435787,	0.4
0.682,	1.772419,	0.661106,	0.5,	1.260694,	0.437181,	0.4
0.683,	1.772419,	0.661106,	0.5,	1.262246,	0.438575,	0.4
0.684,	1.772419,	0.661106,	0.5,	1.263797,	0.439972,	0.4
0.685,	1.772419,	0.661106,	0.5,	1.265346,	0.441369,	0.4
0.686,	1.772419,	0.661106,	0.5,	1.266894,	0.442769,	0.4
0.687,	1.772419,	0.661106,	0.5,	1.268441,	0.44417,	0.4
0.688,	1.772419,	0.661106,	0.5,	1.269987,	0.445572,	0.4
0.689,	1.772419,	0.661106,	0.5,	1.271531,	0.446976,	0.4
0.69,	1.772419,	0.661106,	0.5,	1.273074,	0.448382,	0.4
0.691,	1.772419,	0.661106,	0.5,	1.274616,	0.449789,	0.4
0.692,	1.772419,	0.661106,	0.5,	1.276157,	0.451197,	0.4
0.693,	1.772419,	0.661106,	0.5,	1.277696,	0.452607,	0.4
0.694,	1.772419,	0.661106,	0.5,	1.279234,	0.454019,	0.4
0.695,	1.772419,	0.661106,	0.5,	1.280771,	0.455432,	0.4
0.696,	1.772419,	0.661106,	0.5,	1.282306,	0.456846,	0.4
0.697,	1.772419,	0.661106,	0.5,	1.283841,	0.458262,	0.4
0.698,	1.772419,	0.661106,	0.5,	1.285373,	0.45968,	0.4
0.699,	1.772419,	0.661106,	0.5,	1.286905,	0.461099,	0.4
0.7,	1.772419,	0.661106,	0.5,	1.288435,	0.462519,	0.4
0.701,	-0.731124,	0.53666,	0.5,	1.289964,	0.463941,	0.5
0.702,	-0.731124,	0.53666,	0.5,	1.291492,	0.465364,	0.5
0.703,	-0.731124,	0.53666,	0.5,	1.293019,	0.466789,	0.5
0.704,	-0.731124,	0.53666,	0.5,	1.294544,	0.468215,	0.5
0.705,	-0.731124,	0.53666,	0.5,	1.296068,	0.469643,	0.5
0.706,	-0.731124,	0.53666,	0.5,	1.29759,	0.471072,	0.5
0.707,	-0.731124,	0.53666,	0.5,	1.299112,	0.472503,	0.5
0.708,	-0.731124,	0.53666,	0.5,	1.300631,	0.473935,	0.5
0.709,	-0.731124,	0.53666,	0.5,	1.30215,	0.475368,	0.5
0.71,	-0.731124,	0.53666,	0.5,	1.303668,	0.476803,	0.5
0.711,	-0.731124,	0.53666,	0.5,	1.305184,	0.478239,	0.5
0.712,	-0.731124,	0.53666,	0.5,	1.306698,	0.479677,	0.5
0.713,	-0.731124,	0.53666,	0.5,	1.308212,	0.481116,	0.5
0.714,	-0.731124,	0.53666,	0.5,	1.309724,	0.482557,	0.5
0.715,	-0.731124,	0.53666,	0.5,	1.311235,	0.483998,	0.5
0.716,	-0.731124,	0.53666,	0.5,	1.312744,	0.485442,	0.5
0.717,	-0.731124,	0.53666,	0.5,	1.314253,	0.486886,	0.5
0.718,	-0.731124,	0.53666,	0.5,	1.315759,	0.488332,	0.5
0.719,	-0.731124,	0.53666,	0.5,	1.317265,	0.48978,	0.5
0.72,	-0.731124,	0.53666,	0.5,	1.318769,	0.491228,	0.5
0.721,	-0.731124,	0.53666,	0.5,	1.320272,	0.492678,	0.5
0.722,	-0.731124,	0.53666,	0.5,	1.321774,	0.49413,	0.5
0.723,	-0.731124,	0.53666,	0.5,	1.323274,	0.495583,	0.5
0.724,	-0.731124,	0.53666,	0.5,	1.324773,	0.497037,	0.5
0.725,	-0.731124,	0.53666,	0.5,	1.326271,	0.498492,	0.5
0.726,	-0.731124,	0.53666,	0.5,	1.327767,	0.499949,	0.5
