"time","headlight","light_switch","light_intensity"
3.17000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91415094339623E+01
3.18000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91383647798742E+01
3.19000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91352201257862E+01
3.20000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91320754716981E+01
3.21000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91289308176101E+01
3.22000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91257861635220E+01
3.23000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91226415094340E+01
3.24000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91194968553459E+01
3.25000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91163522012579E+01
3.26000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91132075471698E+01
3.27000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91100628930818E+01
3.28000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91069182389937E+01
3.29000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91037735849057E+01
3.30000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.91006289308176E+01
3.31000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90974842767296E+01
3.32000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90943396226415E+01
3.33000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90911949685535E+01
3.34000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90880503144654E+01
3.35000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90849056603774E+01
3.36000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90817610062893E+01
3.37000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90786163522013E+01
3.38000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90754716981132E+01
3.39000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90723270440252E+01
3.40000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,9.90691823899371E+01
3.41000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90660377358491E+01
3.42000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90628930817610E+01
3.43000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90597484276730E+01
3.44000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90566037735849E+01
3.45000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90534591194968E+01
3.46000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90503144654088E+01
3.47000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90471698113208E+01
3.48000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90440251572327E+01
3.49000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90408805031446E+01
3.50000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90377358490566E+01
3.51000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90345911949686E+01
3.52000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90314465408805E+01
3.53000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90283018867924E+01
3.54000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90251572327044E+01
3.55000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90220125786164E+01
3.56000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90188679245283E+01
3.57000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90157232704402E+01
3.58000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90125786163522E+01
3.59000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90094339622642E+01
3.60000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90062893081761E+01
3.61000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90031446540880E+01
3.62000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.90000000000000E+01
3.63000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,9.80000000000000E+01
3.64000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,8.30000000000000E+01
3.65000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,6.30000000000009E+01
3.66000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,5.20000000000000E+01
3.67000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,4.00000000000005E+01
3.68000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.40000000000000E+01
3.69000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.00000000000002E+01
3.70000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.80000000000000E+01
3.71000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.70000000000000E+01
3.72000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.70214285714286E+01
3.73000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.70428571428571E+01
3.74000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.70642857142857E+01
3.75000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.70857142857143E+01
3.76000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.71071428571429E+01
3.77000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.71285714285714E+01
3.78000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.71500000000000E+01
3.79000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.71714285714286E+01
3.80000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.71928571428571E+01
3.81000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.72142857142857E+01
3.82000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.72357142857143E+01
3.83000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.72571428571429E+01
3.84000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.72785714285714E+01
3.85000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.73000000000000E+01
3.86000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.73214285714286E+01
3.87000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.73428571428571E+01
3.88000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.73642857142857E+01
3.89000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.73857142857143E+01
3.90000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.74071428571429E+01
3.91000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.74285714285714E+01
3.92000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.74500000000000E+01
3.93000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.74714285714286E+01
3.94000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.74928571428571E+01
3.95000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.75142857142857E+01
3.96000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.75357142857143E+01
3.97000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.75571428571429E+01
3.98000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.75785714285714E+01
3.99000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.76000000000000E+01
4.00000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.76214285714286E+01
4.01000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.76428571428571E+01
4.02000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.76642857142857E+01
4.03000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.76857142857143E+01
4.04000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.77071428571429E+01
4.05000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.77285714285714E+01
4.06000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.77500000000000E+01
4.07000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.77714285714286E+01
4.08000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.77928571428571E+01
4.09000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.78142857142857E+01
4.10000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.78357142857143E+01
4.11000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.78571428571429E+01
4.12000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.78785714285714E+01
4.13000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.79000000000000E+01
4.14000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.79214285714286E+01
4.15000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.79428571428571E+01
4.16000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.79642857142857E+01
4.17000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.79857142857143E+01
4.18000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.80071428571429E+01
4.19000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.80285714285714E+01
4.20000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.80500000000000E+01
4.21000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.80714285714286E+01
4.22000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.80928571428571E+01
4.23000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.81142857142857E+01
4.24000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.81357142857143E+01
4.25000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.81571428571429E+01
4.26000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.81785714285714E+01
4.27000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.82000000000000E+01
4.28000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.82214285714286E+01
4.29000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.82428571428571E+01
4.30000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.82642857142857E+01
4.31000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.82857142857143E+01
4.32000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.83071428571429E+01
4.33000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.83285714285714E+01
4.34000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.83500000000000E+01
4.35000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.83714285714286E+01
4.36000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.83928571428571E+01
4.37000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.84142857142857E+01
4.38000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.84357142857143E+01
4.39000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.84571428571429E+01
4.40000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.84785714285714E+01
4.41000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.85000000000000E+01
4.42000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.85214285714286E+01
4.43000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.85428571428571E+01
4.44000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.85642857142857E+01
4.45000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.85857142857143E+01
4.46000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.86071428571429E+01
4.47000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.86285714285714E+01
4.48000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.86500000000000E+01
4.49000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.86714285714286E+01
4.50000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.86928571428571E+01
4.51000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.87142857142857E+01
4.52000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.87357142857143E+01
4.53000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.87571428571429E+01
4.54000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.87785714285714E+01
4.55000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.88000000000000E+01
4.56000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.88214285714286E+01
4.57000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.88428571428571E+01
4.58000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.88642857142857E+01
4.59000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.88857142857143E+01
4.60000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.89071428571429E+01
4.61000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.89285714285714E+01
4.62000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.89500000000000E+01
4.63000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.89714285714286E+01
4.64000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.89928571428571E+01
4.65000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.90142857142857E+01
4.66000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.90357142857143E+01
4.67000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.90571428571429E+01
4.68000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.90785714285714E+01
4.69000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.91000000000000E+01
4.70000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.91214285714286E+01
4.71000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.91428571428571E+01
4.72000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.91642857142857E+01
4.73000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.91857142857143E+01
4.74000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.92071428571429E+01
4.75000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.92285714285714E+01
4.76000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.92500000000000E+01
4.77000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.92714285714286E+01
4.78000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.92928571428571E+01
4.79000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.93142857142857E+01
4.80000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.93357142857143E+01
4.81000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.93571428571429E+01
4.82000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.93785714285714E+01
4.83000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.94000000000000E+01
4.84000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.94214285714286E+01
4.85000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.94428571428571E+01
4.86000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.94642857142857E+01
4.87000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.94857142857143E+01
4.88000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.95071428571429E+01
4.89000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.95285714285714E+01
4.90000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.95500000000000E+01
4.91000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.95714285714286E+01
4.92000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.95928571428571E+01
4.93000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.96142857142857E+01
4.94000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.96357142857143E+01
4.95000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.96571428571429E+01
4.96000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.96785714285714E+01
4.97000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.97000000000000E+01
4.98000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.97214285714286E+01
4.99000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.97428571428571E+01
5.00000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.97642857142857E+01
5.01000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.97857142857143E+01
5.02000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.98071428571429E+01
5.03000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.98285714285714E+01
5.04000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.98500000000000E+01
5.05000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.98714285714286E+01
5.06000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.98928571428571E+01
5.07000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.99142857142857E+01
5.08000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.99357142857143E+01
5.09000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.99571428571429E+01
5.10000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,2.99785714285714E+01
5.11000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.00000000000000E+01
5.12000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.00214285714286E+01
5.13000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.00428571428571E+01
5.14000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.00642857142857E+01
5.15000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.00857142857143E+01
5.16000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.01071428571429E+01
5.17000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.01285714285714E+01
5.18000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.01500000000000E+01
5.19000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.01714285714286E+01
5.20000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.01928571428571E+01
5.21000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.02142857142857E+01
5.22000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.02357142857143E+01
5.23000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.02571428571429E+01
5.24000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.02785714285714E+01
5.25000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.03000000000000E+01
5.26000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.03214285714286E+01
5.27000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.03428571428571E+01
5.28000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.03642857142857E+01
5.29000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.03857142857143E+01
5.30000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.04071428571429E+01
5.31000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.04285714285714E+01
5.32000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.04500000000000E+01
5.33000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.04714285714286E+01
5.34000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.04928571428571E+01
5.35000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.05142857142857E+01
5.36000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.05357142857143E+01
5.37000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.05571428571429E+01
5.38000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.05785714285714E+01
5.39000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.06000000000000E+01
5.40000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.06214285714286E+01
5.41000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.06428571428571E+01
5.42000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.06642857142857E+01
5.43000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.06857142857143E+01
5.44000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.07071428571429E+01
5.45000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.07285714285714E+01
5.46000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.07500000000000E+01
5.47000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.07714285714286E+01
5.48000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.07928571428571E+01
5.49000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.08142857142857E+01
5.50000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.08357142857143E+01
5.51000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.08571428571429E+01
5.52000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.08785714285714E+01
5.53000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.09000000000000E+01
5.54000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.09214285714286E+01
5.55000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.09428571428571E+01
5.56000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.09642857142857E+01
5.57000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.09857142857143E+01
5.58000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.10071428571429E+01
5.59000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.10285714285714E+01
5.60000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.10500000000000E+01
5.61000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.10714285714286E+01
5.62000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.10928571428571E+01
5.63000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.11142857142857E+01
5.64000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.11357142857143E+01
5.65000000000000E+00,0.00000000000000E+00,2.00000000000000E+00,3.11571428571429E+01
5.66000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.11785714285714E+01
5.67000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.12000000000000E+01
5.68000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.12214285714286E+01
5.69000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.12428571428571E+01
5.70000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.12642857142857E+01
5.71000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.12857142857143E+01
5.72000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.13071428571429E+01
5.73000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.13285714285714E+01
5.74000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.13500000000000E+01
5.75000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.13714285714286E+01
5.76000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.13928571428571E+01
5.77000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.14142857142857E+01
5.78000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.14357142857143E+01
5.79000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.14571428571429E+01
5.80000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.14785714285714E+01
5.81000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.15000000000000E+01
5.82000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.15214285714286E+01
5.83000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.15428571428571E+01
5.84000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.15642857142857E+01
5.85000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.15857142857143E+01
5.86000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.16071428571429E+01
5.87000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.16285714285714E+01
5.88000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.16500000000000E+01
5.89000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.16714285714286E+01
5.90000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.16928571428571E+01
5.91000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.17142857142857E+01
5.92000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.17357142857143E+01
5.93000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.17571428571429E+01
5.94000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.17785714285714E+01
5.95000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.18000000000000E+01
5.96000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.18214285714286E+01
5.97000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.18428571428571E+01
5.98000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.18642857142857E+01
5.99000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.18857142857143E+01
6.00000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.19071428571429E+01
6.01000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.19285714285714E+01
6.02000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.19500000000000E+01
6.03000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.19714285714286E+01
6.04000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.19928571428571E+01
6.05000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.20142857142857E+01
6.06000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.20357142857143E+01
6.07000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.20571428571429E+01
6.08000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.20785714285714E+01
6.09000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.21000000000000E+01
6.10000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.21214285714286E+01
6.11000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.21428571428571E+01
6.12000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.21642857142857E+01
6.13000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.21857142857143E+01
6.14000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.22071428571429E+01
6.15000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.22285714285714E+01
6.16000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.22500000000000E+01
6.17000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.22714285714286E+01
6.18000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.22928571428571E+01
6.19000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.23142857142857E+01
6.20000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.23357142857143E+01
6.21000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.23571428571429E+01
6.22000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.23785714285714E+01
6.23000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.24000000000000E+01
6.24000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.24214285714286E+01
6.25000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.24428571428571E+01
6.26000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.24642857142857E+01
6.27000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.24857142857143E+01
6.28000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.25071428571429E+01
6.29000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.25285714285714E+01
6.30000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.25500000000000E+01
6.31000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.25714285714286E+01
6.32000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.25928571428571E+01
6.33000000000000E+00,1.00000000000000E+00,2.00000000000000E+00,3.26142857142857E+01
