"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]"
4.55,1,0.998591,11,0,12,12,1,0.1,0,0
4.56,1,0.9989,11,0,12,12,1,0.1,0,0
4.57,1,0.989229,11,0,12,12,1,0.1,0,0
4.58,1,0.969673,11,0,12,12,1,0.1,0,0
4.59,1,0.940429,11,0,12,12,1,0.1,0,0
4.6,1,0.901788,10,0,12,12,1,0.1,0,0
4.61,1,0.854137,10,0,12,12,1,0.1,0,0
4.62,1,0.797952,9,0,12,12,1,0.1,0,0
4.63,1,0.733794,8,0,12,12,1,0.1,0,0
4.64,1,0.662304,7,0,12,12,1,0.1,0,0
4.65,1,0.584197,7,0,12,12,1,0.1,0,0
4.66,1,0.500252,6,0,12,12,1,0.1,0,0
4.67,1,0.411309,4,0,12,12,1,0.1,0,0
4.68,1,0.318256,3,0,12,12,1,0.1,0,0
4.69,1,0.222024,2,0,12,12,1,0.1,0,0
4.7,1,0.123573,1,0,12,12,1,0.1,0,0
4.71,1,0.0238875,0,0,12,12,1,0.1,0,0
4.72,1,-0.0760367,-1,-1,12,12,1,0.1,0,0
4.73,1,-0.175201,-3,-1,12,12,1,0.1,0,0
4.74,1,-0.272615,-4,-1,12,12,1,0.1,0,0
4.75,1,-0.367305,-5,-1,12,12,1,0.1,0,0
4.76,1,-0.458325,-6,-1,12,12,1,0.1,0,0
4.77,1,-0.544766,-7,-1,12,12,1,0.1,0,0
4.78,1,-0.625764,-8,-1,12,12,1,0.1,0,0
4.79,1,-0.700509,-9,-1,12,12,1,0.1,0,0
4.8,1,-0.768255,-10,-1,12,12,1,0.1,0,0
4.81,1,-0.828324,-10,-1,12,12,1,0.1,0,0
4.82,1,-0.880118,-11,-1,12,12,1,0.1,0,0
4.83,1,-0.923117,-12,-1,12,12,1,0.1,0,0
4.84,1,-0.956893,-12,-1,12,12,1,0.1,0,0
4.85,1,-0.981108,-12,-1,12,12,1,0.1,0,0
4.86,1,-0.995521,-12,-1,12,12,1,0.1,0,0
4.87,1,-0.999986,-12,-1,12,12,1,0.1,0,0
4.88,1,-0.99446,-12,-1,12,12,1,0.1,0,0
4.89,1,-0.978997,-12,-1,12,12,1,0.1,0,0
4.9,1,-0.953753,-12,-1,12,12,1,0.1,0,0
4.91,1,-0.918979,-12,-1,12,12,1,0.1,0,0
4.92,1,-0.875023,-11,-1,12,12,1,0.1,0,0
4.93,1,-0.822324,-10,-1,12,12,1,0.1,0,0
4.94,1,-0.761408,-10,-1,12,12,1,0.1,0,0
4.95,1,-0.692885,-9,-1,12,12,1,0.1,0,0
4.96,1,-0.617439,-8,-1,12,12,1,0.1,0,0
4.97,1,-0.535823,-7,-1,12,12,1,0.1,0,0
4.98,1,-0.448854,-6,-1,12,12,1,0.1,0,0
4.99,1,-0.3574,-5,-1,12,12,1,0.1,0,0
5,1,-0.262375,-4,-1,12,12,1,0.1,0,0
5.01,1,-0.164728,-2,-1,12,12,1,0.1,0,0
5.02,1,-0.0654357,-1,-1,12,12,1,0.1,0,0
5.03,1,0.0345107,0,0,12,12,1,0.1,0,0
5.04,1,0.134112,1,0,12,12,1,0.1,0,0
5.05,1,0.232374,2,0,12,12,1,0.1,0,0
5.06,1,0.328313,3,0,12,12,1,0.1,0,0
5.07,1,0.420973,5,0,12,12,1,0.1,0,0
5.08,1,0.509426,6,0,12,12,1,0.1,0,0
5.09,1,0.592789,7,0,12,12,1,0.1,0,0
5.1,1,0.670229,8,0,12,12,1,0.1,0,0
5.11,1,0.740973,8,0,12,12,1,0.1,0,0
5.12,1,0.804312,9,0,12,12,1,0.1,0,0
5.13,1,0.859616,10,0,12,12,1,0.1,0,0
5.14,1,0.90633,10,0,12,12,1,0.1,0,0
5.15,1,0.943989,11,0,12,12,1,0.1,0,0
5.16,1,0.972216,11,0,12,12,1,0.1,0,0
5.17,1,0.990728,11,0,12,12,1,0.1,0,0
5.18,1,0.999342,11,0,12,12,1,0.1,0,0
5.19,1,0.99797,11,0,12,12,1,0.1,0,0
5.2,1,0.986628,11,0,12,12,1,0.1,0,0
5.21,1,0.965427,11,0,12,12,1,0.1,0,0
5.22,1,0.934579,11,0,12,12,1,0.1,0,0
5.23,1,0.894394,10,0,12,12,1,0.1,0,0
5.24,1,0.845273,10,0,12,12,1,0.1,0,0
5.25,1,0.787705,9,0,12,12,1,0.1,0,0
5.26,1,0.722267,8,0,12,12,1,0.1,0,0
5.27,1,0.649613,7,0,12,12,1,0.1,0,0
5.28,1,0.570468,6,0,12,12,1,0.1,0,0
5.29,1,0.485622,5,0,12,12,1,0.1,0,0
5.3,1,0.395925,4,0,12,12,1,0.1,0,0
5.31,1,0.302272,3,0,12,12,1,0.1,0,0
5.32,1,0.205598,2,0,12,12,1,0.1,0,0
5.33,1,0.106871,1,0,12,12,1,0.1,0,0
5.34,1,0.00707505,0,0,12,12,1,0.1,0,0
5.35,1,-0.0927912,-2,-1,12,12,1,0.1,0,0
5.36,1,-0.19173,-3,-1,12,12,1,0.1,0,0
5.37,1,-0.288754,-4,-1,12,12,1,0.1,0,0
5.38,1,-0.382892,-5,-1,12,12,1,0.1,0,0
5.39,1,-0.473205,-6,-1,12,12,1,0.1,0,0
5.4,1,-0.558789,-7,-1,12,12,1,0.1,0,0
5.41,1,-0.63879,-8,-1,12,12,1,0.1,0,0
5.42,1,-0.712409,-9,-1,12,12,1,0.1,0,0
5.43,1,-0.778909,-10,-1,12,12,1,0.1,0,0
5.44,1,-0.837627,-11,-1,12,12,1,0.1,0,0
5.45,1,-0.887976,-11,-1,12,12,1,0.1,0,0
5.46,1,-0.929452,-12,-1,12,12,1,0.1,0,0
5.47,1,-0.961641,-12,-1,12,12,1,0.1,0,0
5.48,1,-0.984223,-12,-1,12,12,1,0.1,0,0
5.49,1,-0.99697,-12,-1,12,12,1,0.1,0,0
5.5,1,-0.999755,-12,-1,12,12,1,0.1,0,0
5.51,1,-0.992552,-12,-1,12,12,1,0.1,0,0
5.52,1,-0.975431,-12,-1,12,12,1,0.1,0,0
5.53,1,-0.948564,-12,-1,12,12,1,0.1,0,0
5.54,1,-0.912219,-11,-1,12,12,1,0.1,0,0
5.55,1,-0.86676,-11,-1,12,12,1,0.1,0,0
5.56,1,-0.81264,-10,-1,12,12,1,0.1,0,0
5.57,1,-0.7504,-10,-1,12,12,1,0.1,0,0
5.58,1,-0.680663,-9,-1,12,12,1,0.1,0,0
5.59,1,-0.604125,-8,-1,12,12,1,0.1,0,0
5.6,1,-0.521551,-7,-1,12,12,1,0.1,0,0
5.61,1,-0.433766,-6,-1,12,12,1,0.1,0,0
5.62,1,-0.341646,-5,-1,12,12,1,0.1,0,0
5.63,1,-0.246113,-3,-1,12,12,1,0.1,0,0
5.64,1,-0.148121,-2,-1,12,12,1,0.1,0,0
5.65,1,-0.0486486,-1,-1,12,12,1,0.1,0,0
5.66,1,0.0513097,0,0,12,12,1,0.1,0,0
5.67,1,0.150755,1,0,12,12,1,0.1,0,0
5.68,1,0.248695,2,0,12,12,1,0.1,0,0
5.69,1,0.344149,4,0,12,12,1,0.1,0,0
5.7,1,0.436165,5,0,12,12,1,0.1,0,0
5.71,1,0.523823,6,0,12,12,1,0.1,0,0
5.72,1,0.606246,7,0,12,12,1,0.1,0,0
5.73,1,0.682613,8,0,12,12,1,0.1,0,0
5.74,1,0.752159,9,0,12,12,1,0.1,0,0
5.75,1,0.81419,9,0,12,12,1,0.1,0,0
5.76,1,0.868085,10,0,12,12,1,0.1,0,0
5.77,1,0.913307,10,0,12,12,1,0.1,0,0
5.78,1,0.949404,11,0,12,12,1,0.1,0,0
5.79,1,0.976014,11,0,12,12,1,0.1,0,0
5.8,1,0.992873,11,0,12,12,1,0.1,0,0
5.81,1,0.999811,11,0,12,12,1,0.1,0,0
5.82,1,0.996759,11,0,12,12,1,0.1,0,0
5.83,1,0.983748,11,0,12,12,1,0.1,0,0
5.84,1,0.960907,11,0,12,12,1,0.1,0,0
5.85,1,0.928466,11,0,12,12,1,0.1,0,0
5.86,1,0.886747,10,0,12,12,1,0.1,0,0
5.87,1,0.836169,10,0,12,12,1,0.1,0,0
5.88,1,0.777236,9,0,12,12,1,0.1,0,0
5.89,1,0.710537,8,0,12,12,1,0.1,0,0
5.9,1,0.636738,7,0,12,12,1,0.1,0,0
5.91,1,0.556577,6,0,12,12,1,0.1,0,0
5.92,1,0.470856,5,0,12,12,1,0.1,0,0
5.93,1,0.380429,4,0,12,12,1,0.1,0,0
5.94,1,0.286202,3,0,12,12,1,0.1,0,0
5.95,1,0.189115,2,0,12,12,1,0.1,0,0
5.96,1,0.0901379,1,0,12,12,1,0.1,0,0
5.97,1,-0.00973943,-1,-1,12,12,1,0.1,0,0
5.98,1,-0.109519,-2,-1,12,12,1,0.1,0,0
5.99,1,-0.208205,-3,-1,12,12,1,0.1,0,0
6,1,-0.304811,-4,-1,12,12,1,0.1,0,0
6.01,1,-0.39837,-5,-1,12,12,1,0.1,0,0
6.02,1,-0.48795,-6,-1,12,12,1,0.1,0,0
6.03,1,-0.572654,-7,-1,12,12,1,0.1,0,0
6.04,1,-0.651636,-8,-1,12,12,1,0.1,0,0
6.05,1,-0.724108,-9,-1,12,12,1,0.1,0,0
6.06,1,-0.789344,-10,-1,12,12,1,0.1,0,0
6.07,1,-0.846693,-11,-1,12,12,1,0.1,0,0
6.08,1,-0.895583,-11,-1,12,12,1,0.1,0,0
6.09,1,-0.935524,-12,-1,12,12,1,0.1,0,0
6.1,1,-0.966118,-12,-1,12,12,1,0.1,0,0
6.11,1,-0.987058,-12,-1,12,12,1,0.1,0,0
6.12,1,-0.998137,-12,-1,12,12,1,0.1,0,0
6.13,1,-0.999242,-12,-1,12,12,1,0.1,0,0
6.14,1,-0.990363,-12,-1,12,12,1,0.1,0,0
6.15,1,-0.971589,-12,-1,12,12,1,0.1,0,0
6.16,1,-0.943107,-12,-1,12,12,1,0.1,0,0
6.17,1,-0.905201,-11,-1,12,12,1,0.1,0,0
6.18,1,-0.858252,-11,-1,12,12,1,0.1,0,0
6.19,1,-0.802726,-10,-1,12,12,1,0.1,0,0
6.2,1,-0.739181,-9,-1,12,12,1,0.1,0,0
6.21,1,-0.668249,-9,-1,12,12,1,0.1,0,0
6.22,1,-0.590641,-8,-1,12,12,1,0.1,0,0
6.23,1,-0.507131,-7,-1,12,12,1,0.1,0,0
6.24,1,-0.418554,-6,-1,12,12,1,0.1,0,0
6.25,1,-0.325796,-4,-1,12,12,1,0.1,0,0
6.26,1,-0.229781,-3,-1,12,12,1,0.1,0,0
6.27,1,-0.131471,-2,-1,12,12,1,0.1,0,0
6.28,1,-0.0318477,-1,-1,12,12,1,0.1,0,0
6.29,1,0.0680942,0,0,12,12,1,0.1,0,0
6.3,1,0.167356,2,0,12,12,1,0.1,0,0
6.31,1,0.264945,3,0,12,12,1,0.1,0,0
6.32,1,0.359887,4,0,12,12,1,0.1,0,0
6.33,1,0.451233,5,0,12,12,1,0.1,0,0
6.34,1,0.538071,6,0,12,12,1,0.1,0,0
6.35,1,0.619532,7,0,12,12,1,0.1,0,0
6.36,1,0.694804,8,0,12,12,1,0.1,0,0
6.37,1,0.763133,9,0,12,12,1,0.1,0,0
6.38,1,0.823837,9,0,12,12,1,0.1,0,0
6.39,1,0.876309,10,0,12,12,1,0.1,0,0
6.4,1,0.920026,11,0,12,12,1,0.1,0,0
6.41,1,0.95455,11,0,12,12,1,0.1,0,0
6.42,1,0.979537,11,0,12,12,1,0.1,0,0
6.43,1,0.994736,11,0,12,12,1,0.1,0,0
6.44,1,0.999996,11,0,12,12,1,0.1,0,0
6.45,1,0.995265,11,0,12,12,1,0.1,0,0
6.46,1,0.98059,11,0,12,12,1,0.1,0,0
6.47,1,0.956116,11,0,12,12,1,0.1,0,0
6.48,1,0.922089,11,0,12,12,1,0.1,0,0
6.49,1,0.87885,10,0,12,12,1,0.1,0,0
6.5,1,0.826829,9,0,12,12,1,0.1,0,0
6.51,1,0.766546,9,0,12,12,1,0.1,0,0
6.52,1,0.698605,8,0,12,12,1,0.1,0,0
6.53,1,0.623683,7,0,12,12,1,0.1,0,0
6.54,1,0.54253,6,0,12,12,1,0.1,0,0
6.55,1,0.455956,5,0,12,12,1,0.1,0,0
6.56,1,0.364826,4,0,12,12,1,0.1,0,0
6.57,1,0.270051,3,0,12,12,1,0.1,0,0
6.58,1,0.172577,2,0,12,12,1,0.1,0,0
6.59,1,0.0733797,0,0,12,12,1,0.1,0,0
6.6,1,-0.0265512,-1,-1,12,12,1,0.1,0,0
6.61,1,-0.126217,-2,-1,12,12,1,0.1,0,0
6.62,1,-0.224621,-3,-1,12,12,1,0.1,0,0
6.63,1,-0.320781,-4,-1,12,12,1,0.1,0,0
6.64,1,-0.413736,-5,-1,12,12,1,0.1,0,0
6.65,1,-0.502557,-7,-1,12,12,1,0.1,0,0
6.66,1,-0.586357,-8,-1,12,12,1,0.1,0,0
6.67,1,-0.664298,-8,-1,12,12,1,0.1,0,0
6.68,1,-0.735602,-9,-1,12,12,1,0.1,0,0
6.69,1,-0.799555,-10,-1,12,12,1,0.1,0,0
6.7,1,-0.85552,-11,-1,12,12,1,0.1,0,0
6.71,1,-0.902937,-11,-1,12,12,1,0.1,0,0
6.72,1,-0.941332,-12,-1,12,12,1,0.1,0,0
6.73,1,-0.970321,-12,-1,12,12,1,0.1,0,0
6.74,1,-0.989615,-12,-1,12,12,1,0.1,0,0
6.75,1,-0.999021,-12,-1,12,12,1,0.1,0,0
6.76,1,-0.998446,-12,-1,12,12,1,0.1,0,0
6.77,1,-0.987894,-12,-1,12,12,1,0.1,0,0
6.78,1,-0.967472,-12,-1,12,12,1,0.1,0,0
6.79,1,-0.937383,-12,-1,12,12,1,0.1,0,0
6.8,1,-0.897928,-11,-1,12,12,1,0.1,0,0
6.81,1,-0.849501,-11,-1,12,12,1,0.1,0,0
6.82,1,-0.792586,-10,-1,12,12,1,0.1,0,0
6.83,1,-0.727752,-9,-1,12,12,1,0.1,0,0
6.84,1,-0.655646,-8,-1,12,12,1,0.1,0,0
6.85,1,-0.57699,-7,-1,12,12,1,0.1,0,0
6.86,1,-0.492568,-6,-1,12,12,1,0.1,0,0
6.87,1,-0.403225,-5,-1,12,12,1,0.1,0,0
6.88,1,-0.309853,-4,-1,12,12,1,0.1,0,0
6.89,1,-0.213385,-3,-1,12,12,1,0.1,0,0
6.9,1,-0.114785,-2,-1,12,12,1,0.1,0,0
6.91,1,-0.0150378,-1,-1,12,12,1,0.1,0,0
6.92,1,0.0848594,1,0,12,12,1,0.1,0,0
6.93,1,0.183909,2,0,12,12,1,0.1,0,0
6.94,1,0.281121,3,0,12,12,1,0.1,0,0
6.95,1,0.375524,4,0,12,12,1,0.1,0,0
6.96,1,0.466174,5,0,12,12,1,0.1,0,0
6.97,1,0.552167,6,0,12,12,1,0.1,0,0
6.98,1,0.632643,7,0,12,12,1,0.1,0,0
6.99,1,0.706798,8,0,12,12,1,0.1,0,0
7,1,0.773891,9,0,12,12,1,0.1,0,0
7.01,1,0.833251,9,0,12,12,1,0.1,0,0
7.02,1,0.884286,10,0,12,12,1,0.1,0,0
7.03,1,0.926485,11,0,12,12,1,0.1,0,0
7.04,1,0.959427,11,0,12,12,1,0.1,0,0
7.05,1,0.982782,11,0,12,12,1,0.1,0,0
7.06,1,0.996318,11,0,12,12,1,0.1,0,0
7.07,1,0.9999,11,0,12,12,1,0.1,0,0
7.08,1,0.99349,11,0,12,12,1,0.1,0,0
7.09,1,0.977154,11,0,12,12,1,0.1,0,0
7.1,1,0.951055,11,0,12,12,1,0.1,0,0
7.11,1,0.915453,10,0,12,12,1,0.1,0,0
7.12,1,0.870704,10,0,12,12,1,0.1,0,0
7.13,1,0.817255,9,0,12,12,1,0.1,0,0
7.14,1,0.75564,9,0,12,12,1,0.1,0,0
7.15,1,0.686476,8,0,12,12,1,0.1,0,0
7.16,1,0.610452,7,0,12,12,1,0.1,0,0
7.17,1,0.528329,6,0,12,12,1,0.1,0,0
7.18,1,0.440927,5,0,12,12,1,0.1,0,0
7.19,1,0.349119,4,0,12,12,1,0.1,0,0
7.2,1,0.253823,3,0,12,12,1,0.1,0,0
7.21,1,0.155991,1,0,12,12,1,0.1,0,0
7.22,1,0.0566008,0,0,12,12,1,0.1,0,0
7.23,1,-0.0433554,-1,-1,12,12,1,0.1,0,0
7.24,1,-0.142878,-2,-1,12,12,1,0.1,0,0
7.25,1,-0.240974,-3,-1,12,12,1,0.1,0,0
7.26,1,-0.336661,-5,-1,12,12,1,0.1,0,0
7.27,1,-0.428985,-6,-1,12,12,1,0.1,0,0
7.28,1,-0.517023,-7,-1,12,12,1,0.1,0,0
7.29,1,-0.599894,-8,-1,12,12,1,0.1,0,0
7.3,1,-0.676772,-9,-1,12,12,1,0.1,0,0
7.31,1,-0.746888,-9,-1,12,12,1,0.1,0,0
7.32,1,-0.809541,-10,-1,12,12,1,0.1,0,0
7.33,1,-0.864105,-11,-1,12,12,1,0.1,0,0
7.34,1,-0.910035,-11,-1,12,12,1,0.1,0,0
7.35,1,-0.946873,-12,-1,12,12,1,0.1,0,0
7.36,1,-0.97425,-12,-1,12,12,1,0.1,0,0
7.37,1,-0.991892,-12,-1,12,12,1,0.1,0,0
7.38,1,-0.999624,-12,-1,12,12,1,0.1,0,0
7.39,1,-0.997368,-12,-1,12,12,1,0.1,0,0
7.4,1,-0.985146,-12,-1,12,12,1,0.1,0,0
7.41,1,-0.963081,-12,-1,12,12,1,0.1,0,0
7.42,1,-0.931394,-12,-1,12,12,1,0.1,0,0
7.43,1,-0.8904,-11,-1,12,12,1,0.1,0,0
7.44,1,-0.84051,-11,-1,12,12,1,0.1,0,0
7.45,1,-0.782221,-10,-1,12,12,1,0.1,0,0
7.46,1,-0.716117,-9,-1,12,12,1,0.1,0,0
7.47,1,-0.642858,-8,-1,12,12,1,0.1,0,0
7.48,1,-0.563175,-7,-1,12,12,1,0.1,0,0
7.49,1,-0.477866,-6,-1,12,12,1,0.1,0,0
7.5,1,-0.387782,-5,-1,12,12,1,0.1,0,0
7.51,1,-0.293823,-4,-1,12,12,1,0.1,0,0
7.52,1,-0.196928,-3,-1,12,12,1,0.1,0,0
7.53,1,-0.0980658,-2,-1,12,12,1,0.1,0,0
7.54,1,0.00177631,0,0,12,12,1,0.1,0,0
7.55,1,0.101601,1,0,12,12,1,0.1,0,0
7.56,1,0.20041,2,0,12,12,1,0.1,0,0
7.57,1,0.297217,3,0,12,12,1,0.1,0,0
7.58,1,0.391054,4,0,12,12,1,0.1,0,0
7.59,1,0.480984,5,0,12,12,1,0.1,0,0
7.6,1,0.566108,6,0,12,12,1,0.1,0,0
7.61,1,0.645575,7,0,12,12,1,0.1,0,0
7.62,1,0.718593,8,0,12,12,1,0.1,0,0
7.63,1,0.78443,9,0,12,12,1,0.1,0,0
7.64,1,0.842429,10,0,12,12,1,0.1,0,0
7.65,1,0.892012,10,0,12,12,1,0.1,0,0
7.66,1,0.932681,11,0,12,12,1,0.1,0,0
7.67,1,0.964032,11,0,12,12,1,0.1,0,0
7.68,1,0.98575,11,0,12,12,1,0.1,0,0
7.69,1,0.997619,11,0,12,12,1,0.1,0,0
7.7,1,0.99952,11,0,12,12,1,0.1,0,0
7.71,1,0.991434,11,0,12,12,1,0.1,0,0
7.72,1,0.973442,11,0,12,12,1,0.1,0,0
7.73,1,0.945724,11,0,12,12,1,0.1,0,0
7.74,1,0.908557,10,0,12,12,1,0.1,0,0
7.75,1,0.862311,10,0,12,12,1,0.1,0,0
7.76,1,0.80745,9,0,12,12,1,0.1,0,0
7.77,1,0.744521,8,0,12,12,1,0.1,0,0
7.78,1,0.674152,8,0,12,12,1,0.1,0,0
7.79,1,0.597048,7,0,12,12,1,0.1,0,0
7.8,1,0.513978,6,0,12,12,1,0.1,0,0
7.81,1,0.425773,5,0,12,12,1,0.1,0,0
7.82,1,0.333314,3,0,12,12,1,0.1,0,0
7.83,1,0.237524,2,0,12,12,1,0.1,0,0
7.84,1,0.139361,1,0,12,12,1,0.1,0,0
7.85,1,0.0398058,0,0,12,12,1,0.1,0,0
7.86,1,-0.0601473,-1,-1,12,12,1,0.1,0,0
7.87,1,-0.1595,-2,-1,12,12,1,0.1,0,0
7.88,1,-0.257258,-4,-1,12,12,1,0.1,0,0
7.89,1,-0.352446,-5,-1,12,12,1,0.1,0,0
7.9,1,-0.444113,-6,-1,12,12,1,0.1,0,0
7.91,1,-0.531342,-7,-1,12,12,1,0.1,0,0
7.92,1,-0.613262,-8,-1,12,12,1,0.1,0,0
7.93,1,-0.689055,-9,-1,12,12,1,0.1,0,0
7.94,1,-0.757962,-10,-1,12,12,1,0.1,0,0
7.95,1,-0.819297,-10,-1,12,12,1,0.1,0,0
7.96,1,-0.872445,-11,-1,12,12,1,0.1,0,0
7.97,1,-0.916876,-12,-1,12,12,1,0.1,0,0
7.98,1,-0.952146,-12,-1,12,12,1,0.1,0,0
7.99,1,-0.977903,-12,-1,12,12,1,0.1,0,0
8,1,-0.993889,-12,-1,12,12,1,0.1,0,0
8.01,1,-0.999944,-12,-1,12,12,1,0.1,0,0
8.02,1,-0.996008,-12,-1,12,12,1,0.1,0,0
8.03,1,-0.98212,-12,-1,12,12,1,0.1,0,0
8.04,1,-0.958419,-12,-1,12,12,1,0.1,0,0
8.05,1,-0.925142,-12,-1,12,12,1,0.1,0,0
8.06,1,-0.882621,-11,-1,12,12,1,0.1,0,0
8.07,1,-0.831281,-10,-1,12,12,1,0.1,0,0
8.08,1,-0.771636,-10,-1,12,12,1,0.1,0,0
8.09,1,-0.70428,-9,-1,12,12,1,0.1,0,0
8.1,1,-0.629888,-8,-1,12,12,1,0.1,0,0
8.11,1,-0.549202,-7,-1,12,12,1,0.1,0,0
8.12,1,-0.463028,-6,-1,12,12,1,0.1,0,0
8.13,1,-0.372229,-5,-1,12,12,1,0.1,0,0
8.14,1,-0.277709,-4,-1,12,12,1,0.1,0,0
8.15,1,-0.180416,-3,-1,12,12,1,0.1,0,0
8.16,1,-0.0813191,-1,-1,12,12,1,0.1,0,0
8.17,1,0.0185899,0,0,12,12,1,0.1,0,0
8.18,1,0.118313,1,0,12,12,1,0.1,0,0
8.19,1,0.216854,2,0,12,12,1,0.1,0,0
8.2,1,0.313229,3,0,12,12,1,0.1,0,0
8.21,1,0.406474,4,0,12,12,1,0.1,0,0
8.22,1,0.495657,5,0,12,12,1,0.1,0,0
8.23,1,0.579888,6,0,12,12,1,0.1,0,0
8.24,1,0.658325,7,0,12,12,1,0.1,0,0
8.25,1,0.730184,8,0,12,12,1,0.1,0,0
8.26,1,0.794747,9,0,12,12,1,0.1,0,0
8.27,1,0.85137,10,0,12,12,1,0.1,0,0
8.28,1,0.899486,10,0,12,12,1,0.1,0,0
8.29,1,0.938614,11,0,12,12,1,0.1,0,0
8.3,1,0.968364,11,0,12,12,1,0.1,0,0
8.31,1,0.988439,11,0,12,12,1,0.1,0,0
8.32,1,0.998638,11,0,12,12,1,0.1,0,0
8.33,1,0.998858,11,0,12,12,1,0.1,0,0
8.34,1,0.989098,11,0,12,12,1,0.1,0,0
8.35,1,0.969456,11,0,12,12,1,0.1,0,0
8.36,1,0.940127,11,0,12,12,1,0.1,0,0
8.37,1,0.901404,10,0,12,12,1,0.1,0,0
8.38,1,0.853675,10,0,12,12,1,0.1,0,0
8.39,1,0.797417,9,0,12,12,1,0.1,0,0
8.4,1,0.73319,8,0,12,12,1,0.1,0,0
8.41,1,0.661638,7,0,12,12,1,0.1,0,0
8.42,1,0.583476,7,0,12,12,1,0.1,0,0
8.43,1,0.499483,5,0,12,12,1,0.1,0,0
8.44,1,0.410499,4,0,12,12,1,0.1,0,0
8.45,1,0.317414,3,0,12,12,1,0.1,0,0
8.46,1,0.221158,2,0,12,12,1,0.1,0,0
8.47,1,0.122692,1,0,12,12,1,0.1,0,0
8.48,1,0.0229996,0,0,12,12,1,0.1,0,0
8.49,1,-0.0769223,-1,-1,12,12,1,0.1,0,0
8.5,1,-0.176076,-3,-1,12,12,1,0.1,0,0
8.51,1,-0.27347,-4,-1,12,12,1,0.1,0,0
8.52,1,-0.368131,-5,-1,12,12,1,0.1,0,0
8.53,1,-0.459115,-6,-1,12,12,1,0.1,0,0
8.54,1,-0.545511,-7,-1,12,12,1,0.1,0,0
8.55,1,-0.626456,-8,-1,12,12,1,0.1,0,0
8.56,1,-0.701142,-9,-1,12,12,1,0.1,0,0
8.57,1,-0.768823,-10,-1,12,12,1,0.1,0,0
8.58,1,-0.828822,-10,-1,12,12,1,0.1,0,0
8.59,1,-0.880539,-11,-1,12,12,1,0.1,0,0
8.6,1,-0.923458,-12,-1,12,12,1,0.1,0,0
8.61,1,-0.957151,-12,-1,12,12,1,0.1,0,0
8.62,1,-0.98128,-12,-1,12,12,1,0.1,0,0
8.63,1,-0.995604,-12,-1,12,12,1,0.1,0,0
8.64,1,-0.999981,-12,-1,12,12,1,0.1,0,0
8.65,1,-0.994366,-12,-1,12,12,1,0.1,0,0
8.66,1,-0.978816,-12,-1,12,12,1,0.1,0,0
8.67,1,-0.953485,-12,-1,12,12,1,0.1,0,0
8.68,1,-0.918628,-12,-1,12,12,1,0.1,0,0
8.69,1,-0.874592,-11,-1,12,12,1,0.1,0,0
8.7,1,-0.821818,-10,-1,12,12,1,0.1,0,0
8.71,1,-0.760832,-10,-1,12,12,1,0.1,0,0
8.72,1,-0.692244,-9,-1,12,12,1,0.1,0,0
8.73,1,-0.61674,-8,-1,12,12,1,0.1,0,0
8.74,1,-0.535073,-7,-1,12,12,1,0.1,0,0
8.75,1,-0.44806,-6,-1,12,12,1,0.1,0,0
8.76,1,-0.35657,-5,-1,12,12,1,0.1,0,0
8.77,1,-0.261518,-4,-1,12,12,1,0.1,0,0
8.78,1,-0.163852,-2,-1,12,12,1,0.1,0,0
8.79,1,-0.0645494,-1,-1,12,12,1,0.1,0,0
8.8,1,0.0353983,0,0,12,12,1,0.1,0,0
8.81,1,0.134992,1,0,12,12,1,0.1,0,0
8.82,1,0.233238,2,0,12,12,1,0.1,0,0
8.83,1,0.329152,3,0,12,12,1,0.1,0,0
8.84,1,0.421778,5,0,12,12,1,0.1,0,0
8.85,1,0.51019,6,0,12,12,1,0.1,0,0
8.86,1,0.593504,7,0,12,12,1,0.1,0,0
8.87,1,0.670888,8,0,12,12,1,0.1,0,0
8.88,1,0.741569,8,0,12,12,1,0.1,0,0
8.89,1,0.80484,9,0,12,12,1,0.1,0,0
8.9,1,0.860069,10,0,12,12,1,0.1,0,0
8.91,1,0.906705,10,0,12,12,1,0.1,0,0
8.92,1,0.944282,11,0,12,12,1,0.1,0,0
8.93,1,0.972423,11,0,12,12,1,0.1,0,0
8.94,1,0.990849,11,0,12,12,1,0.1,0,0
8.95,1,0.999374,11,0,12,12,1,0.1,0,0
8.96,1,0.997914,11,0,12,12,1,0.1,0,0
8.97,1,0.986482,11,0,12,12,1,0.1,0,0
8.98,1,0.965195,11,0,12,12,1,0.1,0,0
8.99,1,0.934263,11,0,12,12,1,0.1,0,0
9,1,0.893997,10,0,12,12,1,0.1,0,0
9.01,1,0.844798,10,0,12,12,1,0.1,0,0
9.02,1,0.787158,9,0,12,12,1,0.1,0,0
9.03,1,0.721653,8,0,12,12,1,0.1,0,0
9.04,1,0.648937,7,0,12,12,1,0.1,0,0
9.05,1,0.569738,6,0,12,12,1,0.1,0,0
9.06,1,0.484846,5,0,12,12,1,0.1,0,0
9.07,1,0.395109,4,0,12,12,1,0.1,0,0
9.08,1,0.301425,3,0,12,12,1,0.1,0,0
9.09,1,0.204729,2,0,12,12,1,0.1,0,0
9.1,1,0.105988,1,0,12,12,1,0.1,0,0
9.11,1,0.00618691,0,0,12,12,1,0.1,0,0
