"time","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","J1.phi","J1.w"
0.486,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.4875,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.489,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.4905,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.492,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.4935,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.495,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.4965,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.498,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.4995,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.501,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5025,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.504,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5055,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.507,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5085,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.51,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5115,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.513,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5145,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.516,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5175,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.519,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5205,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.522,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5235,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.525,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5265,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.528,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5295,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.531,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5325,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.534,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5355,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.537,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5385,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.54,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5415,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.543,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5445,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.546,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5475,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.549,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5505,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.552,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5535,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.555,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5565,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.558,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5595,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.561,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5625,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.564,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5655,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.567,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5685,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.57,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5715,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.573,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5745,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.576,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5775,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.579,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5805,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.582,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5835,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.585,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5865,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.588,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5895,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.591,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5925,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.594,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5955,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.597,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.5985,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6015,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.603,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6045,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.606,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6075,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.609,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6105,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.612,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6135,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.615,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6165,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.618,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6195,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.621,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6225,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.624,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6255,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.627,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6285,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.63,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6315,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.633,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6345,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.636,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6375,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.639,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6405,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.642,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6435,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.645,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6465,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.648,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6495,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.651,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6525,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.654,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6555,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.657,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6585,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.66,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6615,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.663,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6645,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.666,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6675,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.669,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6705,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.672,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6735,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.675,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6765,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.678,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6795,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.681,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6825,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.684,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6855,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.687,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6885,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.69,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6915,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.693,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6945,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.696,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.6975,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.699,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7005,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.702,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7035,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.705,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7065,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.708,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7095,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.711,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7125,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.714,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7155,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.717,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7185,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.72,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7215,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.723,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7245,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.726,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7275,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.729,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7305,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.732,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7335,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.735,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7365,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.738,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7395,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.741,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7425,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.744,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7455,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.747,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7485,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.75,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7515,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.753,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7545,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.756,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7575,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.759,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7605,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.762,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7635,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.765,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7665,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.768,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7695,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.771,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7725,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.774,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7755,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.777,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7785,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.78,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7815,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.783,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7845,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.786,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7875,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.789,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7905,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.792,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7935,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.795,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7965,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.798,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.7995,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.801,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8025,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.804,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8055,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.807,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8085,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.81,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8115,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.813,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8145,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.816,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8175,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.819,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8205,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.822,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8235,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.825,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8265,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.828,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8295,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.831,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8325,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.834,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8355,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.837,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8385,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.84,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8415,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.843,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8445,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.846,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8475,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.849,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8505,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.852,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8535,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.855,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8565,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.858,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8595,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.861,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8625,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.864,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8655,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.867,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8685,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.87,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8715,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.873,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8745,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.876,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8775,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.879,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8805,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.882,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8835,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.885,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8865,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.888,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8895,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.891,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8925,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.894,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8955,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.897,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.8985,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9015,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.903,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9045,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.906,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9075,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.909,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9105,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.912,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9135,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.915,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9165,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.918,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9195,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.921,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9225,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.924,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9255,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.927,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9285,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.93,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9315,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.933,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9345,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.936,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9375,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.939,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9405,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.942,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9435,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.945,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9465,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.948,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9495,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.951,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9525,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.954,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9555,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.957,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9585,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.96,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9615,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.963,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9645,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.966,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9675,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.969,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9705,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.972,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9735,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.975,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
