"Time","iAC","iAC_0","iAC_1","Losses","uAC","uAC_0","uAC_1","uDC"
42.39826323,212.6614875,-213.1988678,0.537380253,1.784528831,532.9088349,-532.696711,-0.212123895,528.48404
42.39826324,212.6614952,-213.1988616,0.537366431,1.784528806,532.9088347,-532.6967108,-0.212123917,528.4840398
42.39826325,212.6615028,-213.1988554,0.53735261,1.784528781,532.9088345,-532.6967106,-0.212123938,528.4840396
42.39826326,212.6615104,-213.1988492,0.537338789,1.784528756,532.9088344,-532.6967104,-0.212123959,528.4840394
42.39826327,212.661518,-213.198843,0.537324968,1.784528731,532.9088342,-532.6967102,-0.212123981,528.4840392
42.39826328,212.6615256,-213.1988368,0.537311147,1.784528707,532.908834,-532.69671,-0.212124002,528.484039
42.39826329,212.6615333,-213.1988306,0.537297326,1.784528682,532.9088338,-532.6967098,-0.212124024,528.4840388
42.39826349,212.6616857,-213.1987066,0.537020903,1.784528185,532.90883,-532.6967055,-0.212124453,528.484035
42.39826549,212.6632102,-213.1974669,0.534256669,1.784523221,532.9087918,-532.6966631,-0.212128741,528.4839965
42.39826676,212.6641803,-213.1966781,0.532497811,1.784520062,532.9087675,-532.696636,-0.21213147,528.483972
42.39826677,212.6641879,-213.1966719,0.53248399,1.784520038,532.9087673,-532.6966358,-0.212131492,528.4839719
42.39826678,212.6641955,-213.1966657,0.532470169,1.784512691,532.9087671,-532.6897342,-0.21903296,528.4839717
42.39826695,212.664325,-213.1965604,0.532235443,1.784387784,532.9087639,-532.5723695,-0.336394338,528.4839684
42.39826865,212.6656141,-213.1955133,0.529899215,1.783147589,532.9087314,-531.4042382,-1.504493197,528.4839357
42.39828565,212.6779265,-213.185622,0.507695508,1.771633361,532.908407,-520.3022114,-12.60619558,528.4836089
42.39833861,212.7104267,-213.160666,0.450239255,1.744129269,532.9073963,-491.5735507,-41.33384562,528.4825906
42.39839334,212.7363082,-213.1425845,0.406276282,1.725317902,532.9063519,-469.5915199,-63.31483195,528.4815384
42.39845378,212.7582415,-213.1292676,0.371026105,1.711635693,532.9051987,-451.9658375,-80.93936114,528.4803765
42.39852156,212.776923,-213.1202557,0.343332646,1.701764159,532.9039052,-438.1184472,-94.78545803,528.4790734
42.39859948,212.7931108,-213.1151912,0.322080363,1.694716399,532.9024182,-427.4915517,-105.4108666,528.4775753
42.39869189,212.807572,-213.1139293,0.306357262,1.689803219,532.900655,-419.6291116,-113.2715434,528.4757988
42.39880603,212.8212189,-213.1166003,0.29538143,1.686534704,532.898477,-414.1401012,-118.7583758,528.4736046
42.39895523,212.8353703,-213.1238018,0.288431528,1.684550191,532.8956303,-410.6637235,-122.2319068,528.4707365
42.39916741,212.8524168,-213.1371674,0.28475064,1.683558266,532.8915821,-408.8212536,-124.0703285,528.4666578
42.39951475,212.8780363,-213.1614468,0.283410466,1.683280935,532.8849557,-408.1478523,-124.7371033,528.4599815
42.40027278,212.9328584,-213.2160149,0.283156515,1.683435834,532.8704968,-408.0136476,-124.8568492,528.4454132
42.40406294,213.2119368,-213.4939909,0.282054111,1.684283309,532.7982548,-407.4263237,-125.3719311,528.372614
42.42301371,214.7326083,-215.0090581,0.276449763,1.689129972,532.4384306,-404.4442352,-127.9941954,528.0097533
42.47711981,220.1938139,-220.4542594,0.260445507,1.70868949,531.4259196,-395.9358436,-135.490076,526.9863339
42.56579017,232.551061,-232.7850844,0.234023423,1.758436011,529.826029,-381.9248429,-147.9011861,525.3617521
42.67684204,253.4981454,-253.698852,0.200706577,1.850251638,527.9564523,-364.3316151,-163.6248372,523.4503107
42.78866591,280.0280481,-280.1949346,0.166886463,1.973813923,526.2616301,-346.5741298,-179.6875003,521.7024591
42.89469725,309.4786812,-309.6133326,0.134651408,2.117596482,524.8609576,-329.7562499,-195.1047077,520.2429147
42.98539391,337.4306743,-337.5376099,0.106935653,2.259356818,523.8418457,-315.3888027,-208.4530429,519.1679244
43.0619595,362.6382048,-362.7216969,0.083492108,2.391184788,523.1203576,-303.3062748,-219.8140828,518.3960432
43.12364787,383.8100993,-383.8746456,0.064546288,2.504662094,522.6361159,-293.591234,-229.0448819,517.8694757
43.16250229,397.4663449,-397.5189646,0.05261972,2.579152319,522.3768486,-287.4983108,-234.8785379,517.5829073
43.19808945,410.1494573,-410.1911241,0.041666745,2.64922568,522.1709661,-281.9188762,-240.2520899,517.351669
43.22885803,421.2266617,-421.2588756,0.032213915,2.711123121,522.0175429,-277.1157449,-244.901798,517.1761005
43.2543218,430.45764,-430.4820081,0.02436812,2.763195247,521.9079292,-273.1380368,-248.7698924,517.0480325
43.27054841,436.3647443,-436.3841295,0.019385279,2.796751289,521.8463128,-270.6158054,-251.2305075,516.9746068
43.2855005,441.8217843,-441.8365577,0.014773389,2.827911646,521.7952256,-268.2843148,-253.5109109,516.91261
43.29842774,446.5487998,-446.559604,0.010804226,2.855028852,521.7554614,-266.2798493,-255.4756121,516.8633956
43.30691511,449.6561426,-449.6643254,0.008182839,2.87291751,521.7315775,-264.9572124,-256.774365,516.8332996
43.31481123,452.5492872,-452.5550478,0.005760625,2.889618225,521.7109405,-263.7357855,-257.975155,516.8068787
43.32163891,455.0524606,-455.0561122,0.003651539,2.904102682,521.6943267,-262.6729346,-259.0213921,516.7852606
43.32584687,456.5957883,-456.5981511,0.002362807,2.913049291,521.684656,-262.0237325,-259.6609235,516.7725046
43.32979923,458.0457333,-458.046874,0.001140761,2.921465734,521.6759677,-261.4083651,-260.2676026,516.7609175
43.33224672,458.9437655,-458.9441572,0.000391725,2.926683996,521.6707792,-261.0312521,-260.6395272,516.7539337
43.3346263,459.8169827,-459.8166388,-0.000343945,2.93176204,521.6658754,-260.6609649,-261.0049105,516.7472842
43.33730512,460.8001197,-460.7989536,-0.001166117,2.937484039,521.6605207,-260.2472011,-261.4133196,516.7399641
43.34147689,462.3313748,-462.3289227,-0.002452146,2.946406112,521.6525318,-259.6001917,-262.0523401,516.7289139
43.34883906,465.0341251,-465.0294084,-0.004716625,2.962183657,521.6394729,-258.4614214,-263.1780515,516.7104517
43.36232588,469.9859912,-469.9771217,-0.008869469,2.991188605,521.6189912,-256.3747568,-265.2442343,516.6800703
43.38723003,479.1269925,-479.1104594,-0.016533109,3.045063819,521.5928591,-252.5298665,-269.0629925,516.6356638
43.43338548,496.0256623,-495.9949248,-0.030737484,3.145799248,521.5843885,-245.4234366,-276.1609519,516.5934101
43.51818541,526.7259568,-526.6691452,-0.056811615,3.332604648,521.7026203,-232.4454744,-289.2571459,516.6502675
43.67878186,582.2926217,-582.1865517,-0.106070086,3.683442792,522.3829761,-208.156392,-314.226584,517.2195405
43.95346923,662.6768925,-662.4872678,-0.189624709,4.222946089,524.761478,-167.5682899,-357.1931881,519.437362
44.25274891,717.3899582,-717.1109227,-0.279035554,4.623260887,528.6339016,-124.7990344,-403.8348672,523.2004566
44.50183273,727.0725978,-726.7209966,-0.351601261,4.722226984,532.3189634,-90.35867553,-441.9602879,526.866233
44.72190285,702.3357985,-701.9218579,-0.413940593,4.584505395,535.3971504,-60.7280716,-474.6690788,529.9939621
44.92284005,649.0300321,-648.5608947,-0.469137453,4.257649665,537.6230772,-34.2425775,-503.3804997,532.3265602
45.1075968,572.2519063,-571.7336581,-0.518248178,3.790750905,538.8127299,-10.28201693,-528.5307129,533.6698208
45.13577418,558.1356417,-557.6100545,-0.525587149,3.706513672,538.9039494,-6.658137564,-532.2458118,533.7892804
45.16395156,543.3704821,-542.8375945,-0.532887608,3.619028829,538.9667371,-3.039298157,-535.927439,533.8816059
45.17334402,538.3042584,-537.7689482,-0.535310149,3.589161472,538.981167,-1.835241403,-537.1459256,533.9061706
45.18350876,532.7399102,-532.2019811,-0.53792915,3.556449594,538.9930174,-0.531664476,-538.4613529,533.9291524
45.18350877,532.7399047,-532.2019756,-0.537929153,3.556449561,538.9930174,-0.531663515,-538.4613539,533.9291524
45.18350894,532.739811,-532.2018818,-0.537929196,3.556448987,538.9930175,-0.531663421,-538.4613541,533.9291528
45.18351064,532.7388733,-532.2009436,-0.537929631,3.55644325,538.9930192,-0.531662482,-538.4613567,533.9291563
45.18352764,532.7294962,-532.191562,-0.537934201,3.556385878,538.9930357,-0.531653096,-538.4613826,533.9291916
45.18361264,532.6826104,-532.1446472,-0.5379632,3.556099016,538.9931181,-0.531606152,-538.461512,533.9293678
45.18403764,532.4481694,-531.9099076,-0.538261832,3.554664583,538.993526,-0.531371114,-538.4621549,533.9302449
45.18616264,531.2756593,-530.7320637,-0.543595645,3.547489463,538.9954615,-0.530187938,-538.4652736,533.9345307
45.19008279,529.1113027,-528.5410739,-0.570228782,3.534240153,538.9985766,-0.527970317,-538.4706063,533.9420011
45.19409814,526.8925796,-526.2724963,-0.620083319,3.520652113,539.0011544,-0.525651887,-538.4755025,533.9490663
45.19828573,524.5767352,-523.8803306,-0.696404566,3.506463298,539.0031816,-0.523183403,-538.4799982,533.9558015
45.20272389,522.1201252,-521.3157287,-0.804396564,3.491405854,539.0045927,-0.520510812,-538.4840818,533.9622338
45.20749416,519.4771698,-518.525612,-0.951557771,3.475199732,539.0052623,-0.517573537,-538.4876887,533.9683364
45.21268294,516.5993543,-515.4511664,-1.148187935,3.457546611,539.0049932,-0.514302464,-538.4906907,533.9740197
45.21838333,513.4341884,-512.0260885,-1.408099917,3.438123583,539.0034983,-0.510617478,-538.4928808,533.979115
45.22469694,509.9241002,-508.1745155,-1.749584702,3.416576494,539.0003752,-0.506424424,-538.4939508,533.9833536
45.23173588,506.0052389,-503.8085426,-2.196696304,3.39251285,538.9950729,-0.501611345,-538.4934615,533.9863361
45.23962485,501.6061535,-498.825207,-2.78094645,3.365494141,538.9868458,-0.496043765,-538.490802,533.9874914
45.24850352,496.6463075,-493.1027791,-3.543528421,3.335027498,538.974694,-0.489558761,-538.4851352,533.9860218
45.25852904,491.034386,-486.4961586,-4.538227432,3.300556616,538.9572832,-0.481957449,-538.4753257,533.9808296
45.269879,484.6663393,-478.8311151,-5.835224135,3.261451948,538.9328395,-0.472995418,-538.4598441,533.970419
45.28275465,477.4230986,-469.8970367,-7.526061941,3.217000336,538.8990105,-0.462370512,-538.43664,533.9527672
45.29738467,469.1678834,-459.4377509,-9.730132486,3.166394468,538.8526812,-0.449707169,-538.402974,533.9251523
45.31402939,459.7429964,-447.1398533,-12.60314306,3.108722986,538.7897315,-0.434536276,-538.3551952,533.8839253
45.3329857,448.9659788,-432.6178056,-16.34817324,3.042962752,538.7047152,-0.416269216,-538.288446,533.8242079
45.35459265,436.6249563,-415.3948399,-21.23011635,2.967976018,538.5904337,-0.394164329,-538.1962694,533.7394903
45.37923802,422.472957,-394.878408,-27.59454893,2.882517216,538.437371,-0.367283492,-538.0700875,533.6210957
45.4073658,406.2209138,-370.328516,-35.89239776,2.785257496,538.2329398,-0.334435784,-537.898504,533.457466
45.43948511,387.5289691,-340.8167643,-46.71220485,2.674840799,537.9604755,-0.294104265,-537.6663713,533.233205
45.47618046,365.9955739,-305.1732126,-60.82236129,2.549994751,537.597887,-0.244350607,-537.3535364,532.9277927
45.51812396,341.1437035,-261.9172647,-79.22643881,2.409735635,537.115839,-0.182690643,-536.9331484,532.5138517
45.56608975,312.4032896,-209.1675306,-103.235759,2.253733585,536.4752932,-0.105931666,-536.3693615,531.9547948
45.62097124,279.0886683,-144.5239738,-134.5646945,2.082949479,535.6241601,-0.009959269,-535.6142008,531.2016182
45.66285947,253.3452875,-92.11171447,-161.233573,1.959657877,534.8886897,0.069121789,-534.9578115,530.5443021
45.68959622,236.7679069,-57.26955967,-179.4983472,1.884784597,534.3799999,0.122228665,-534.5022286,530.0870309
45.70064591,229.883335,-42.55470566,-187.3286293,1.854807526,534.1607803,0.144773779,-534.305554,529.8894103
45.71183964,222.8888864,-27.46018119,-195.4287052,1.825052358,533.9333168,0.167968356,-534.1012852,529.6840354
45.72303338,215.8740939,-12.17672241,-203.6973715,1.795939421,533.7004174,0.191520458,-533.8919379,529.4734338
45.7268616,213.4703723,-6.906483957,-206.5638883,1.786134923,533.6195166,0.199657205,-533.8191738,529.4002068
45.73145704,210.5817645,-0.550888784,-210.0308758,1.774470232,533.5215597,0.209479777,-533.7310395,529.3114939
45.73145705,210.5817583,-0.550874919,-210.0308833,1.774470206,533.5215595,0.209479799,-533.7310393,529.3114937
45.73145706,210.581752,-0.550861054,-210.0308909,1.774470181,533.5215593,0.20947982,-533.7310391,529.3114935
45.73145707,210.5817457,-0.550847189,-210.0308985,1.774470156,533.5215591,0.209479842,-533.7310389,529.3114933
45.73145708,210.5817394,-0.550833324,-210.0309061,1.774470131,533.5215589,0.209479863,-533.7310387,529.3114931
45.73145709,210.5817331,-0.550819459,-210.0309136,1.774470105,533.5215586,0.209479885,-533.7310385,529.3114929
45.7314571,210.5817268,-0.550805595,-210.0309212,1.77447008,533.5215584,0.209479906,-533.7310383,529.3114927
45.7314573,210.581601,-0.550528298,-210.0310727,1.774469575,533.5215541,0.209480335,-533.7310345,529.3114888
45.7314593,210.5803431,-0.547755327,-210.0325878,1.774464523,533.5215113,0.209484623,-533.7309959,529.31145
45.73146971,210.5737971,-0.533325188,-210.0404719,1.774438237,533.5212884,0.209506937,-533.7307954,529.3112481
45.73146972,210.5737908,-0.533311323,-210.0404795,1.774438211,533.5212882,0.209506959,-533.7307952,529.3112479
45.73146973,210.5737845,-0.533297458,-210.0404871,1.77443086,533.5143932,0.216401803,-533.730795,529.3112477
45.7314699,210.5736777,-0.533061988,-210.0406158,1.774305356,533.3966564,0.334135338,-533.7307917,529.3112444
45.7314716,210.5726152,-0.530718352,-210.0418969,1.773059239,532.2248207,1.505938274,-533.7307589,529.3112115
45.7314886,210.5625712,-0.508444235,-210.054127,1.761490431,521.0875872,12.64284405,-533.7304313,529.3108816
45.73154151,210.5371768,-0.450848389,-210.0863284,1.733878524,492.2891254,41.44028602,-533.7294115,529.309855
45.73159619,210.5186571,-0.406771659,-210.1118854,1.714992184,470.2502116,63.47814607,-533.7283577,529.3087942
45.73165655,210.5048703,-0.371425457,-210.1334449,1.701254725,452.5765114,81.150683,-533.7271944,529.3076231
45.73172424,210.4953434,-0.343650572,-210.1516928,1.691341768,438.6884028,95.03748722,-533.72589,529.30631
45.73180203,210.4896975,-0.322328885,-210.1673686,1.684262137,428.0267992,105.6975916,-533.7243908,529.3048008
45.73189424,210.4877552,-0.306546472,-210.1812088,1.679323606,420.1346962,113.5879177,-533.7226139,529.3030119
45.73200808,210.4895935,-0.295520209,-210.1940733,1.676034067,414.6204625,119.0999577,-533.7204201,529.3008035
45.73215678,210.4957111,-0.288528454,-210.2071827,1.6740312,411.1231487,122.5944063,-533.7175549,529.2979191
45.73236799,210.5075328,-0.284815254,-210.2227175,1.673022092,409.2645122,124.4489729,-533.7134851,529.2938219
45.73271303,210.5292537,-0.283454988,-210.2457987,1.672726308,408.5810546,125.1257827,-533.7068373,529.2871292
45.73346235,210.5780141,-0.283197334,-210.2948168,1.672851495,408.4450098,125.2473928,-533.6924026,529.2725968
45.73720891,210.8268672,-0.282110599,-210.5447566,1.673559491,407.8655788,125.7546977,-533.6202765,529.1999717
45.75594175,212.1938165,-0.276568237,-211.9172483,1.677688962,404.9147082,128.3461948,-533.260903,528.837858
45.80524312,216.7465984,-0.261992354,-216.484606,1.693418019,397.1596873,135.1670718,-532.3267591,527.8945921
45.88329192,226.6600987,-0.238751434,-226.4213473,1.732253809,384.8213523,146.0696801,-530.8910324,526.4390123
45.97948669,243.114804,-0.209944289,-242.9048597,1.80263459,369.5795681,159.6350688,-529.2146369,524.7296752
46.07762634,264.2535354,-0.180327569,-264.0732079,1.898673978,353.9819512,173.6542019,-527.6361531,523.1088811
46.17216444,288.2671275,-0.151664018,-288.1154634,2.012859428,338.9647353,187.3005653,-526.2653006,521.6899699
46.25582983,312.0979691,-0.126157302,-311.9718118,2.130384989,325.6741091,199.5166808,-525.1907899,520.5677699
46.32916209,334.676799,-0.103755513,-334.5730435,2.245119517,314.0607506,210.3051335,-524.3658841,519.6976823
46.39099562,354.7497333,-0.084796885,-354.6649365,2.349669176,304.2786626,219.481693,-523.7603555,519.0519877
46.44311474,372.2840237,-0.068817549,-372.2152061,2.442871602,296.0670884,227.2494707,-523.3165592,518.5731058
46.48628785,387.1640891,-0.05554148,-387.1085476,2.523293651,289.268928,233.7273928,-522.9963208,518.2230934
46.52207058,399.700282,-0.044555098,-399.6557269,2.591978617,283.6595837,239.104441,-522.7640246,517.9657133
46.55149619,410.1243434,-0.035491919,-410.0888514,2.649729514,279.0438569,243.5519026,-522.5957595,517.7765906
46.57569341,418.7611478,-0.028060539,-418.7330872,2.698015513,275.2667349,247.2061681,-522.472903,517.6364528
46.59551549,425.8728015,-0.021948616,-425.8508529,2.738069184,272.165691,250.2170528,-522.3827438,517.5320641
46.61173775,431.713473,-0.016968168,-431.6965048,2.771163433,269.6420954,252.6739108,-522.3160063,517.4536401
46.62497992,436.4927284,-0.012881162,-436.4798472,2.798376024,267.5737081,254.6925335,-522.2662416,517.3943127
46.63576216,440.3906767,-0.009573203,-440.3811035,2.820659091,265.9010333,256.3278212,-522.2288545,517.3491263
46.64451162,443.5573991,-0.006870158,-443.550529,2.838820253,264.5353748,257.6652099,-522.2005847,517.3145203
46.65157003,446.1141386,-0.004706617,-446.109432,2.853521371,263.4428759,258.7362542,-522.17913,517.2879499
46.65602943,447.7302774,-0.003326001,-447.7269514,2.862831624,262.7461008,259.4200968,-522.1661976,517.2717838
46.66020329,449.2434582,-0.002047991,-449.2414102,2.871561093,262.1012616,260.0532682,-522.1545298,517.2570883
46.66388763,450.5795425,-0.000908292,-450.5786342,2.879278819,261.5264372,260.618144,-522.1445812,517.2444664
46.66608542,451.376705,-0.000236141,-451.3764689,2.88388794,261.1874723,260.951331,-522.1388033,517.2370935
46.66820483,452.1455328,0.000419349,-452.1459521,2.888336384,260.8569963,261.2763461,-522.1333424,517.2300943
46.67084268,453.1025625,0.001229038,-453.1037915,2.893878043,260.4488292,261.6778685,-522.1266977,517.2215347
46.67515779,454.6683782,0.002559087,-454.6709373,2.902955161,259.7785512,262.3376405,-522.1161917,517.2078957
46.68296892,457.5034953,0.00496184,-457.5084572,2.919422908,258.5682384,263.5300831,-522.0983215,517.1843529
46.69750279,462.7800527,0.009436886,-462.7894896,2.95018304,256.3160548,265.7529507,-522.0690056,517.1444792
46.72466995,472.64134,0.017796999,-472.659137,3.008058164,252.1154507,269.9124673,-522.027918,517.0836606
46.77562009,491.0856924,0.033475902,-491.1191683,3.117664592,244.2614595,277.7373952,-521.9988548,517.0176929
46.87013562,524.8513102,0.062531486,-524.9138417,3.32292908,229.7885254,292.3200742,-522.1085996,517.0598777
47.05231839,586.3620133,0.118363551,-586.4803769,3.712619414,202.2640776,320.6277469,-522.8918244,517.7200266
47.36072848,670.1850128,0.211896608,-670.3969094,4.281132747,156.8875196,368.7843394,-525.671859,520.3323271
47.64798147,713.4998528,0.297245948,-713.7970987,4.605845199,116.0817393,413.327984,-529.4097233,523.9834838
47.88849216,714.7673008,0.366872315,-715.1341732,4.646884785,82.97728462,449.8499668,-532.8272514,527.3984141
48.10317873,683.5587047,0.42726874,-683.9859734,4.466438881,54.16503627,481.4342035,-535.5992398,530.232765
48.29974218,625.2311305,0.480866882,-625.7119974,4.110257332,28.3120001,509.1793626,-537.4913627,532.2414933
48.48040398,544.9130588,0.528519737,-545.4415786,3.627837104,4.911030636,533.4312961,-538.3423267,533.2530477
48.50788624,530.395175,0.535621718,-530.9307967,3.542507453,1.379033746,537.0012877,-538.3803215,533.3200712
48.5145224,526.7971501,0.537332247,-527.3344823,3.521459333,0.526260356,537.8590446,-538.3853049,533.332249
48.51452241,526.7971446,0.537332249,-527.3344769,3.521459301,0.526259286,537.8590456,-538.3853049,533.332249
48.51452258,526.7970492,0.537332294,-527.3343815,3.52145872,0.526259191,537.8590458,-538.385305,533.3322493
48.51452433,526.7960957,0.537332741,-527.3334284,3.521452907,0.526258237,537.8590479,-538.3853061,533.3322523
48.51454183,526.7865597,0.537337453,-527.3238972,3.521394779,0.526248696,537.8590684,-538.3853171,533.3322823
48.51462933,526.738873,0.53736754,-527.2762405,3.521104136,0.526200979,537.8591706,-538.3853716,533.3324322
48.51506683,526.5002637,0.537681088,-527.0379448,3.519650794,0.525962057,537.8596778,-538.3856399,533.3331774
48.51725433,525.3028315,0.543326417,-525.8461579,3.512380999,0.52475898,537.8621135,-538.3868724,533.3367992
48.52116982,523.1412499,0.570397066,-523.711647,3.499355809,0.52257033,537.8660546,-538.3886249,533.3428478
48.52518199,520.9019953,0.620712926,-521.5227083,3.485992321,0.520280762,537.8695357,-538.3898165,533.3484675
48.52936778,518.5396334,0.69755456,-519.2371879,3.472032944,0.517841561,537.8725656,-538.3904072,533.3537061
48.53380545,516.0058739,0.806164546,-516.8120384,3.457214243,0.515199194,537.8751061,-538.3903053,533.3585632
48.53857651,513.2482023,0.954086169,-514.2022884,3.441260671,0.512293604,537.8770655,-538.3893591,533.3629844
48.54376736,510.2083851,1.151673682,-511.3600588,3.42387859,0.509056202,537.8782877,-538.3873439,533.3668512
48.54947112,506.8207278,1.412808146,-508.233536,3.404750056,0.505407414,537.8785364,-538.3839439,533.3699654
48.55578946,503.0100152,1.755867397,-504.7658826,3.383526266,0.501253647,537.8774727,-538.3787264,533.3720262
48.56283456,498.6890399,2.205017223,-500.8940571,3.359820568,0.496483526,537.8746244,-538.3711079,533.3726006
48.57073128,493.7555973,2.791914085,-496.5475114,3.333200896,0.490963192,537.8693452,-538.3603084,533.3710811
48.5796194,488.0887875,3.557939368,-491.6467269,3.303181551,0.484530364,537.8607605,-538.3452909,533.3666311
48.58965628,481.5444218,4.557123316,-486.1015451,3.269214246,0.476986821,537.8476946,-538.3246814,533.3581112
48.60101973,473.9492735,5.859966243,-479.8092397,3.230678437,0.468088839,537.8285754,-538.2966642,533.3439814
48.61391131,465.0938353,7.55842903,-472.6522644,3.186871096,0.457534949,537.8013077,-538.2588426,533.3221721
48.62856001,454.7231478,9.772449015,-464.4955968,3.136996323,0.444950254,537.7631058,-538.208056,533.2899128
48.64522659,442.5251311,12.65844738,-455.1835784,3.080155596,0.429866254,537.7102722,-538.1401385,533.2435051
48.66420842,428.1156814,16.42043844,-444.5361198,3.01534019,0.411694831,537.6379038,-538.0495986,533.178022
48.68584516,411.0195648,21.32454046,-432.3441053,2.941428467,0.389694635,537.539502,-537.9291967,533.086908
48.71052528,390.6458408,27.71793698,-418.3637778,2.857192767,0.362927541,537.4064548,-537.7693824,532.9614475
48.73869368,366.2561504,36.05366543,-402.3098158,2.761323979,0.330202155,537.2273442,-537.5575463,532.7900547
48.77086051,336.9236746,46.92304392,-383.8467186,2.652487576,0.290000341,536.9870206,-537.2770209,532.5573244
48.8076116,301.4798662,61.09812077,-362.577987,2.529434361,0.240381505,536.6653588,-536.9057403,532.2427556
48.84962068,258.44512,79.58729531,-338.0324153,2.391205205,0.178857646,536.2355784,-536.4144361,531.8190308
48.89766391,205.9382979,103.7082762,-309.6465741,2.237495975,0.102229919,535.6619648,-535.7641947,531.2496808
48.95263723,141.5583519,135.1839097,-276.7422616,2.069294391,0.006374436,534.8967576,-534.903132,530.4859008
49.01557719,62.22905488,176.2682513,-238.4973061,1.889977652,-0.114039082,533.8758735,-533.7618345,529.4621753
49.0382137,32.23423031,192.3559881,-224.5902184,1.829709551,-0.160121598,533.4705218,-533.3104002,529.0546421
49.0608502,1.466887898,209.1341943,-210.6010822,1.772002085,-0.207667099,533.0447313,-532.8370642,528.6260617
49.06152626,0.536121513,209.6458947,-210.1820162,1.770320208,-0.209109564,533.0316993,-532.8225898,528.6129371
49.06152627,0.53610774,209.6459022,-210.18201,1.770320183,-0.209109585,533.0316991,-532.8225895,528.6129369
49.06152628,0.536093968,209.6459098,-210.1820038,1.770320159,-0.209109607,533.0316989,-532.8225893,528.6129367
49.06152629,0.536080195,209.6459174,-210.1819976,1.770320134,-0.209109628,533.0316987,-532.8225891,528.6129365
49.0615263,0.536066423,209.645925,-210.1819914,1.770320109,-0.209109649,533.0316985,-532.8225889,528.6129363
49.06152631,0.53605265,209.6459325,-210.1819852,1.770320084,-0.209109671,533.0316984,-532.8225887,528.6129361
49.06152632,0.536038877,209.6459401,-210.181979,1.770320059,-0.209109692,533.0316982,-532.8225885,528.6129359
49.06152652,0.535763425,209.6460916,-210.181855,1.770319562,-0.209110119,533.0316943,-532.8225842,528.612932
49.06152852,0.5330089,209.6476063,-210.1806152,1.77031459,-0.209114388,533.0316557,-532.8225413,528.6128931
49.0615288,0.532626664,209.6478165,-210.1804431,1.7703139,-0.209114981,533.0316504,-532.8225354,528.6128878
49.06152881,0.532612892,209.647824,-210.1804369,1.770313875,-0.209115002,533.0316502,-532.8225352,528.6128876
49.06152882,0.532599119,209.6478316,-210.1804307,1.770306545,-0.215999102,533.03165,-532.8156509,528.6128874
49.06152899,0.532365218,209.6479602,-210.1803254,1.770182044,-0.33294814,533.0316467,-532.6986986,528.6128841
49.06153069,0.530037198,209.6492411,-210.1792782,1.768945874,-1.496942967,533.0316139,-531.5346709,528.612851
49.06154769,0.507911497,209.6614721,-210.1693836,1.757467971,-12.55964061,533.031286,-520.4716454,528.6125208
49.06163269,0.422634819,209.709954,-210.1325889,1.717814892,-55.19720255,533.0296464,-477.8324438,528.6108695
49.06205769,0.273183642,209.8139616,-210.0871453,1.665939259,-129.918767,533.0214489,-403.1026818,528.6026134
49.06418269,0.292087349,209.9525194,-210.2446068,1.671889271,-120.446418,532.9804773,-412.5340593,528.5613457
49.07480769,0.273266134,210.7417832,-211.0150494,1.669799791,-129.7548101,532.7760278,-403.0212177,528.3553361
49.11723538,0.275760205,214.5034175,-214.7791777,1.686580462,-128.1034332,531.9673471,-403.8639139,527.539128
49.19144925,0.238887681,223.5041159,-223.7430036,1.717211114,-145.8506188,530.5891579,-384.7385392,526.1429715
49.28170395,0.226603041,238.2877808,-238.5143839,1.782838493,-151.1945132,528.9922937,-377.7977805,524.516549
49.38178207,0.181886585,259.1812075,-259.363094,1.87354604,-172.7313885,527.3495437,-354.6181552,522.8320536
49.49223795,0.162908922,287.0248053,-287.1877142,2.007635458,-181.4081576,525.7253998,-344.3172423,521.1522382
49.61617137,0.110736512,323.2900548,-323.4007913,2.185476524,-206.720602,524.1778268,-317.4572247,519.5321836
49.75906583,0.081290038,370.1422141,-370.2235041,2.43114008,-220.7546073,522.7993339,-302.0447266,518.0600131
49.93047675,0.014340485,430.91752,-430.9318605,2.765243715,-253.7145352,521.76957,-268.0550347,516.9087633
50.15136724,-0.039429528,511.3310068,-511.2915772,3.237800259,-280.4577497,521.4859319,-241.0281821,516.4643512
50.48212121,-0.15485564,621.1342211,-620.9793655,3.940244047,-338.9959835,523.1361724,-184.1401889,517.8951038
50.7663242,-0.226500861,691.3138001,-691.0872993,4.426202177,-376.3554946,526.2099016,-149.854407,520.8285516
50.99762332,-0.309059569,722.0544825,-721.745423,4.666148957,-419.2479712,529.4360644,-110.1880933,523.993322
51.20214138,-0.354237677,723.8281689,-723.4739312,4.701144934,-443.3485233,532.4590149,-89.11049157,527.0127762
51.39052641,-0.421469176,700.9902799,-700.5688108,4.577584654,-478.2657098,535.0618223,-56.79611252,529.6613319
51.56625507,-0.455887484,656.36341,-655.9075225,4.298465429,-496.4677687,537.0475974,-40.57982869,531.7363993
51.73006353,-0.513575965,593.2090252,-592.6954492,3.919441004,-525.9216016,538.2667247,-12.34512309,533.0818955
51.7553562,-0.506569278,581.5436141,-581.0370448,3.842217925,-522.4789154,538.3880464,-15.90913103,533.2265413
51.78064888,-0.526455594,569.3719382,-568.8454826,3.776068254,-532.4721733,538.488226,-6.016052702,533.3510844
51.80594155,-0.520139394,556.6656025,-556.1454631,3.693631821,-529.3531481,538.566382,-9.213233909,533.4546469
