"time","Capacitor1_i","IdealDiode3_v"
0.0949,151.474,-34.5405
0.095,151.474,-34.5405
0.095,115.213,-21.5394
0.0951,115.213,-21.5394
0.0951,70.9781,-8.64593
0.0952,70.9781,-8.64593
0.0952,18.7341,2.00021
0.0953,18.7341,2.00021
0.0953,-37.074,2.00969
0.0954,-37.074,2.00969
0.0954,-94.1206,2.03322
0.0955,-94.1206,2.03322
0.0955,-152.515,2.07067
0.0956,-152.515,2.07067
0.0956,-212.354,2.1219
0.0957,-212.354,2.1219
0.0957,-273.721,2.18677
0.0958,-273.721,2.18677
0.0958,-286.07,2.21459
0.0959,-286.07,2.21459
0.0959,-272.85,2.22782
0.096,-272.85,2.22782
0.096,-254.611,2.24607
0.0961,-254.611,2.24607
0.0961,-231.915,2.26878
0.0962,-231.915,2.26878
0.0962,-205.352,2.29536
0.0963,-205.352,2.29536
0.0963,-175.534,2.32519
0.0964,-175.534,2.32519
0.0964,-143.093,2.35764
0.0965,-143.093,2.35764
0.0965,-108.674,2.39208
0.0966,-108.674,2.39208
0.0966,-72.9367,2.42783
0.0967,-72.9367,2.42783
0.0967,-36.545,2.46424
0.0968,-36.545,2.46424
0.0968,-0.166678,2.50063
0.0969,-0.166678,2.50063
0.0969,35.532,2.53634
0.097,35.532,2.53634
0.097,69.8903,2.57072
0.0971,69.8903,2.57072
0.0971,102.257,2.6031
0.0972,102.257,2.6031
0.0972,131.995,2.63286
0.0973,131.995,2.63286
0.0973,158.484,2.65936
0.0974,158.484,2.65936
0.0974,181.126,2.68202
0.0975,181.126,2.68202
0.0975,199.348,2.70026
0.0976,199.348,2.70026
0.0976,212.605,2.71353
0.0977,212.605,2.71353
0.0977,220.386,2.72133
0.0978,220.386,2.72133
0.0978,222.214,2.72317
0.0979,222.214,2.72317
0.0979,217.65,2.71863
0.098,217.65,2.71863
0.098,206.299,2.70729
0.0981,206.299,2.70729
0.0981,187.807,2.68882
0.0982,187.807,2.68882
0.0982,161.868,2.66289
0.0983,161.868,2.66289
0.0983,128.222,2.62926
0.0984,128.222,2.62926
0.0984,86.661,2.58772
0.0985,86.661,2.58772
0.0985,37.0281,2.5381
0.0986,37.0281,2.5381
0.0986,-18.3022,2.48277
0.0987,-18.3022,2.48277
0.0987,-74.9267,2.42614
0.0988,-74.9267,2.42614
0.0988,-132.864,2.3682
0.0989,-132.864,2.3682
0.0989,-192.215,2.30885
0.099,-192.215,2.30885
0.099,-253.069,2.24799
0.0991,-253.069,2.24799
0.0991,-289.264,2.21167
0.0992,-289.264,2.21167
0.0992,-277.841,2.22307
0.0993,-277.841,2.22307
0.0993,-261.217,2.23968
0.0994,-261.217,2.23968
0.0994,-239.946,2.26093
0.0995,-239.946,2.26093
0.0995,-214.608,2.28625
0.0996,-214.608,2.28625
0.0996,-185.809,2.31503
0.0997,-185.809,2.31503
0.0997,-154.173,2.34665
0.0998,-154.173,2.34665
0.0998,-120.344,2.38046
0.0999,-120.344,2.38046
0.0999,-84.9755,2.41582
0.1,-84.9755,2.41582
0.1,-48.7305,2.45205
