"time",	"outputs[1]",	"outputs[2]",	"outputs[3]",	"outputs[4]"
0.5935,	4.605044,	3.470991,	1.930579,	0
0.594,	4.600395,	3.469665,	1.935579,	0
0.5945,	4.595824,	3.468337,	1.940579,	0
0.595,	4.591333,	3.467007,	1.945579,	0
0.5955,	4.586922,	3.465675,	1.950579,	0
0.596,	4.582591,	3.464341,	1.955579,	0
0.5965,	4.578339,	3.463004,	1.960579,	0
0.597,	4.574168,	3.461666,	1.965579,	0
0.5975,	4.570077,	3.460325,	1.970579,	0
0.598,	4.566067,	3.458983,	1.975579,	0
0.5985,	4.562137,	3.457638,	1.980579,	0
0.599,	4.558288,	3.456291,	1.985579,	0
0.5995,	4.554519,	3.454941,	1.990579,	0
0.6,	4.550831,	3.45359,	1.995579,	0
0.6005,	4.547224,	3.452236,	2.000579,	0
0.601,	4.543698,	3.450881,	2.005579,	0
0.6015,	4.540252,	3.449523,	2.010579,	0
0.602,	4.536886,	3.448163,	2.015579,	0
0.6025,	4.533602,	3.446801,	2.020579,	0
0.603,	4.530397,	3.445437,	2.025579,	0
0.6035,	4.527273,	3.44407,	2.030579,	0
0.604,	4.52423,	3.442702,	2.035579,	0
0.6045,	4.521266,	3.441331,	2.040579,	0
0.605,	4.518382,	3.439958,	2.045579,	0
0.6055,	4.515578,	3.438583,	2.050579,	0
0.606,	4.512854,	3.437206,	2.055579,	0
0.6065,	4.510209,	3.435826,	2.060579,	0
0.607,	4.507643,	3.434445,	2.065579,	0
0.6075,	4.505155,	3.433061,	2.070579,	0
0.608,	4.502747,	3.431675,	2.075579,	0
0.6085,	4.500416,	3.430287,	2.080579,	0
0.609,	4.498164,	3.428897,	2.085579,	0
0.6095,	4.495989,	3.427504,	2.090579,	0
0.61,	4.493891,	3.42611,	2.095579,	0
0.6105,	4.49187,	3.424713,	2.100579,	0
0.611,	4.489926,	3.423314,	2.105579,	0
0.6115,	4.488057,	3.421913,	2.110579,	0
0.612,	4.486265,	3.420509,	2.115579,	0
0.6125,	4.484547,	3.419104,	2.120579,	0
0.613,	4.482905,	3.417696,	2.125579,	0
0.6135,	4.481336,	3.416286,	2.130579,	0
0.614,	4.479842,	3.414874,	2.135579,	0
0.6145,	4.47842,	3.41346,	2.140579,	0
0.615,	4.477071,	3.412044,	2.145579,	0
0.6155,	4.475795,	3.410625,	2.150579,	0
0.616,	4.47459,	3.409204,	2.155579,	0
0.6165,	4.473456,	3.407781,	2.160579,	0
0.617,	4.472393,	3.406356,	2.165579,	0
0.6175,	4.471399,	3.404928,	2.170579,	0
0.618,	4.470474,	3.403499,	2.175579,	0
0.6185,	4.469618,	3.402067,	2.180579,	0
0.619,	4.46883,	3.400633,	2.185579,	0
0.6195,	4.468109,	3.399197,	2.190579,	0
0.62,	4.467455,	3.397758,	2.195579,	0
0.6205,	4.466866,	3.396318,	2.200579,	0
0.621,	4.466342,	3.394875,	2.205579,	0
0.6215,	4.465883,	3.39343,	2.210579,	0
0.622,	4.465487,	3.391983,	2.215579,	0
0.6225,	4.465153,	3.390533,	2.220579,	0
0.623,	4.464882,	3.389081,	2.225579,	0
0.6235,	4.464672,	3.387628,	2.230579,	0
0.624,	4.464522,	3.386171,	2.235579,	0
0.6245,	4.464431,	3.384713,	2.240579,	0
0.625,	4.4644,	3.383253,	2.245579,	0
0.6255,	4.464425,	3.38179,	2.250579,	0
0.626,	4.464508,	3.380325,	2.255579,	0
0.6265,	4.464647,	3.378858,	2.260579,	0
0.627,	4.464841,	3.377388,	2.265579,	0
0.6275,	4.465089,	3.375917,	2.270579,	0
0.628,	4.46539,	3.374443,	2.275579,	0
0.6285,	4.465744,	3.372967,	2.280579,	0
0.629,	4.466149,	3.371488,	2.285579,	0
0.6295,	4.466604,	3.370008,	2.290579,	0
0.63,	4.467109,	3.368525,	2.295579,	0
0.6305,	4.467662,	3.36704,	2.300579,	0
0.631,	4.468262,	3.365553,	2.305579,	0
0.6315,	4.468909,	3.364063,	2.310579,	0
0.632,	4.469601,	3.362571,	2.315579,	0
0.6325,	4.470337,	3.361077,	2.320579,	0
0.633,	4.471117,	3.359581,	2.325579,	0
0.6335,	4.471939,	3.358083,	2.330579,	0
0.634,	4.472802,	3.356582,	2.335579,	0
0.6345,	4.473706,	3.355079,	2.340579,	0
0.635,	4.474648,	3.353574,	2.345579,	0
0.6355,	4.475628,	3.352066,	2.350579,	0
0.636,	4.476645,	3.350557,	2.355579,	0
0.6365,	4.477697,	3.349045,	2.360579,	0
0.637,	4.478785,	3.347531,	2.365579,	0
0.6375,	4.479905,	3.346014,	2.370579,	0
0.638,	4.481058,	3.344495,	2.375579,	0
0.6385,	4.482242,	3.342974,	2.380579,	0
0.639,	4.483456,	3.341451,	2.385579,	0
0.6395,	4.484699,	3.339926,	2.390579,	0
0.64,	4.48597,	3.338398,	2.395579,	0
0.6405,	4.487267,	3.336868,	2.400579,	0
0.641,	4.48859,	3.335336,	2.405579,	0
0.6415,	4.489937,	3.333801,	2.410579,	0
0.642,	4.491306,	3.332264,	2.415579,	0
0.6425,	4.492698,	3.330725,	2.420579,	0
0.643,	4.49411,	3.329184,	2.425579,	0
0.6435,	4.495542,	3.32764,	2.430579,	0
0.644,	4.496991,	3.326095,	2.435579,	0
0.6445,	4.498458,	3.324546,	2.440579,	0
0.645,	4.499941,	3.322996,	2.445579,	0
0.6455,	4.501438,	3.321443,	2.450579,	0
0.646,	4.502948,	3.319888,	2.455579,	0
0.6465,	4.504471,	3.318331,	2.460579,	0
0.647,	4.506004,	3.316772,	2.465579,	0
0.6475,	4.507547,	3.31521,	2.470579,	0
0.648,	4.509099,	3.313646,	2.475579,	0
0.6485,	4.510657,	3.312079,	2.480579,	0
0.649,	4.512222,	3.310511,	2.485579,	0
0.6495,	4.513792,	3.30894,	2.490579,	0
0.65,	4.515365,	3.307367,	2.495579,	0
0.6505,	4.51694,	3.305791,	2.500579,	0
0.651,	4.518516,	3.304213,	2.505579,	0
0.6515,	4.520093,	3.302633,	2.510579,	0
0.652,	4.521667,	3.301051,	2.515579,	0
0.6525,	4.523239,	3.299466,	2.520579,	0
0.653,	4.524808,	3.297879,	2.525579,	0
0.6535,	4.526371,	3.29629,	2.530579,	0
0.654,	4.527928,	3.294698,	2.535579,	0
0.6545,	4.529477,	3.293104,	2.540579,	0
0.655,	4.531018,	3.291508,	2.545579,	0
0.6555,	4.532548,	3.28991,	2.550579,	0
0.656,	4.534068,	3.288309,	2.555579,	0
0.6565,	4.535574,	3.286706,	2.560579,	0
0.657,	4.537068,	3.285101,	2.565579,	0
0.6575,	4.538546,	3.283493,	2.570579,	0
0.658,	4.540009,	3.281883,	2.575579,	0
0.6585,	4.541454,	3.280271,	2.580579,	0
0.659,	4.542881,	3.278656,	2.585579,	0
0.6595,	4.544288,	3.277039,	2.590579,	0
0.66,	4.545675,	3.27542,	2.595579,	0
0.6605,	4.547039,	3.273798,	2.600579,	0
0.661,	4.54838,	3.272174,	2.605579,	0
0.6615,	4.549698,	3.270548,	2.610579,	0
0.662,	4.550989,	3.26892,	2.615579,	0
0.6625,	4.552254,	3.267289,	2.620579,	0
0.663,	4.553492,	3.265656,	2.625579,	0
0.6635,	4.5547,	3.26402,	2.630579,	0
0.664,	4.555879,	3.262382,	2.635579,	0
0.6645,	4.557026,	3.260742,	2.640579,	0
0.665,	4.558141,	3.2591,	2.645579,	0
0.6655,	4.559223,	3.257455,	2.650579,	0
0.666,	4.56027,	3.255808,	2.655579,	0
0.6665,	4.561282,	3.254158,	2.660579,	0
0.667,	4.562257,	3.252507,	2.665579,	0
0.6675,	4.563195,	3.250853,	2.670579,	0
0.668,	4.564094,	3.249196,	2.675579,	0
0.6685,	4.564953,	3.247537,	2.680579,	0
0.669,	4.565772,	3.245876,	2.685579,	0
0.6695,	4.566548,	3.244213,	2.690579,	0
0.67,	4.567282,	3.242547,	2.695579,	0
0.6705,	4.567972,	3.240879,	2.700579,	0
0.671,	4.568617,	3.239208,	2.705579,	0
0.6715,	4.569217,	3.237536,	2.710579,	0
0.672,	4.569769,	3.23586,	2.715579,	0
0.6725,	4.570274,	3.234183,	2.720579,	0
0.673,	4.57073,	3.232503,	2.725579,	0
0.6735,	4.571137,	3.230821,	2.730579,	0
0.674,	4.571493,	3.229136,	2.735579,	0
0.6745,	4.571798,	3.227449,	2.740579,	0
0.675,	4.57205,	3.22576,	2.745579,	0
0.6755,	4.57225,	3.224068,	2.750579,	0
0.676,	4.572395,	3.222374,	2.755579,	0
0.6765,	4.572485,	3.220678,	2.760579,	0
0.677,	4.57252,	3.218979,	2.765579,	0
0.6775,	4.572498,	3.217278,	2.770579,	0
0.678,	4.572418,	3.215575,	2.775579,	0
0.6785,	4.572281,	3.213869,	2.780579,	0
0.679,	4.572085,	3.212161,	2.785579,	0
0.6795,	4.571828,	3.21045,	2.790579,	0
0.68,	4.571512,	3.208737,	2.795579,	0
0.6805,	4.571134,	3.207022,	2.800579,	0
0.681,	4.570695,	3.205305,	2.805579,	0
0.6815,	4.570192,	3.203585,	2.810579,	0
0.682,	4.569627,	3.201862,	2.815579,	0
0.6825,	4.568998,	3.200137,	2.820579,	0
0.683,	4.568304,	3.19841,	2.825579,	0
0.6835,	4.567544,	3.196681,	2.830579,	0
0.684,	4.566719,	3.194949,	2.835579,	0
0.6845,	4.565828,	3.193215,	2.840579,	0
0.685,	4.564869,	3.191478,	2.845579,	0
0.6855,	4.563843,	3.189739,	2.850579,	0
0.686,	4.562749,	3.187998,	2.855579,	0
0.6865,	4.561586,	3.186254,	2.860579,	0
0.687,	4.560354,	3.184508,	2.865579,	0
0.6875,	4.559052,	3.182759,	2.870579,	0
0.688,	4.55768,	3.181008,	2.875579,	0
0.6885,	4.556237,	3.179255,	2.880579,	0
0.689,	4.554724,	3.177499,	2.885579,	0
0.6895,	4.553138,	3.175741,	2.890579,	0
0.69,	4.551481,	3.173981,	2.895579,	0
0.6905,	4.549752,	3.172218,	2.900579,	0
0.691,	4.54795,	3.170453,	2.905579,	0
0.6915,	4.546074,	3.168685,	2.910579,	0
0.692,	4.544126,	3.166915,	2.915579,	0
0.6925,	4.542104,	3.165142,	2.920579,	0
0.693,	4.540008,	3.163368,	2.925579,	0
0.6935,	4.537837,	3.16159,	2.930579,	0
0.694,	4.535592,	3.159811,	2.935579,	0
0.6945,	4.533273,	3.158029,	2.940579,	0
0.695,	4.530878,	3.156244,	2.945579,	0
0.6955,	4.528408,	3.154457,	2.950579,	0
0.696,	4.525863,	3.152668,	2.955579,	0
0.6965,	4.523243,	3.150876,	2.960579,	0
0.697,	4.520546,	3.149082,	2.965579,	0
0.6975,	4.517774,	3.147285,	2.970579,	0
0.698,	4.514926,	3.145487,	2.975579,	0
0.6985,	4.512003,	3.143685,	2.980579,	0
0.699,	4.509003,	3.141881,	2.985579,	0
0.6995,	4.505927,	3.140075,	2.990579,	0
0.7,	4.502775,	3.138267,	2.995579,	0
0.7005,	4.499546,	3.136456,	3.000579,	0
0.701,	4.496242,	3.134642,	3.005579,	0
0.7015,	4.492861,	3.132826,	3.010579,	0
0.702,	4.489405,	3.131008,	3.015579,	0
0.7025,	4.485873,	3.129187,	3.020579,	0
0.703,	4.482264,	3.127364,	3.025579,	0
0.7035,	4.47858,	3.125539,	3.030579,	0
0.704,	4.474821,	3.123711,	3.035579,	0
0.7045,	4.470985,	3.12188,	3.040579,	0
0.705,	4.467075,	3.120047,	3.045579,	0
0.7055,	4.463089,	3.118212,	3.050579,	0
0.706,	4.459029,	3.116374,	3.055579,	0
0.7065,	4.454893,	3.114534,	3.060579,	0
0.707,	4.450684,	3.112692,	3.065579,	0
0.7075,	4.4464,	3.110847,	3.070579,	0
0.708,	4.442042,	3.108999,	3.075579,	0
0.7085,	4.43761,	3.107149,	3.080579,	0
0.709,	4.433105,	3.105297,	3.085579,	0
0.7095,	4.428528,	3.103442,	3.090579,	0
0.71,	4.423877,	3.101585,	3.095579,	0
0.7105,	4.419154,	3.099725,	3.100579,	0
0.711,	4.41436,	3.101067,	3.102375,	0
0.7115,	4.409494,	3.102635,	3.103943,	0
0.712,	4.404557,	3.104201,	3.105509,	0
0.7125,	4.399549,	3.105766,	3.107074,	0
0.713,	4.394471,	3.10733,	3.108638,	0
0.7135,	4.389324,	3.108893,	3.110201,	0
0.714,	4.384108,	3.110455,	3.111763,	0
0.7145,	4.378823,	3.112015,	3.113323,	0
0.715,	4.373469,	3.113574,	3.114882,	0
0.7155,	4.368049,	3.115132,	3.11644,	0
0.716,	4.362561,	3.116689,	3.117997,	0
0.7165,	4.357007,	3.118244,	3.119552,	0
0.717,	4.351387,	3.119799,	3.121107,	0
0.7175,	4.345702,	3.121352,	3.12266,	0
0.718,	4.339953,	3.122903,	3.124211,	0
0.7185,	4.33414,	3.124454,	3.125762,	0
0.719,	4.328263,	3.126003,	3.127311,	0
0.7195,	4.322325,	3.127551,	3.128859,	0
0.72,	4.316324,	3.129098,	3.130406,	0
0.7205,	4.310262,	3.130644,	3.131952,	0
0.721,	4.30414,	3.132188,	3.133496,	0
0.7215,	4.297958,	3.133731,	3.135039,	0
0.722,	4.291718,	3.135273,	3.136581,	0
0.7225,	4.285419,	3.136814,	3.138122,	0
0.723,	4.279063,	3.138353,	3.139661,	0
0.7235,	4.272651,	3.139891,	3.141199,	0
0.724,	4.266183,	3.141428,	3.142736,	0
0.7245,	4.259661,	3.142964,	3.144272,	0
0.725,	4.253084,	3.144498,	3.145806,	0
0.7255,	4.246455,	3.146032,	3.14734,	0
0.726,	4.239773,	3.147564,	3.148872,	0
0.7265,	4.23304,	3.149094,	3.150402,	0
0.727,	4.226256,	3.150624,	3.151932,	0
0.7275,	4.219423,	3.152152,	3.15346,	0
0.728,	4.212542,	3.153679,	3.154987,	0
0.7285,	4.205613,	3.155205,	3.156513,	0
0.729,	4.198638,	3.156729,	3.158037,	0
0.7295,	4.191616,	3.158253,	3.159561,	0
0.73,	4.18455,	3.159775,	3.161083,	0
0.7305,	4.177441,	3.161295,	3.162604,	0
0.731,	4.170289,	3.162815,	3.164123,	0
0.7315,	4.163095,	3.164333,	3.165641,	0
0.732,	4.15586,	3.16585,	3.167158,	0
0.7325,	4.148586,	3.167366,	3.168674,	0
0.733,	4.141273,	3.168881,	3.170189,	0
0.7335,	4.133923,	3.170394,	3.171702,	0
0.734,	4.126537,	3.171906,	3.173214,	0
0.7345,	4.119115,	3.173417,	3.174725,	0
0.735,	4.111659,	3.174926,	3.176234,	0
0.7355,	4.10417,	3.176435,	3.177743,	0
0.736,	4.096648,	3.177942,	3.17925,	0
0.7365,	4.089096,	3.179447,	3.180755,	0
0.737,	4.081514,	3.180952,	3.18226,	0
0.7375,	4.073903,	3.182455,	3.183763,	0
0.738,	4.066265,	3.183957,	3.185265,	0
0.7385,	4.0586,	3.185458,	3.186766,	0
0.739,	4.050911,	3.186957,	3.188266,	0
0.7395,	4.043197,	3.188456,	3.189764,	0
0.74,	4.03546,	3.189953,	3.191261,	0
0.7405,	4.027701,	3.191448,	3.192757,	0
0.741,	4.019922,	3.192943,	3.194251,	0
0.7415,	4.012123,	3.194436,	3.195744,	0
0.742,	4.004306,	3.195928,	3.197236,	0
0.7425,	3.996472,	3.197419,	3.198727,	0
0.743,	3.988623,	3.198908,	3.200216,	0
0.7435,	3.980758,	3.200396,	3.201704,	0
0.744,	3.972881,	3.201883,	3.203191,	0
0.7445,	3.964991,	3.203369,	3.204677,	0
0.745,	3.95709,	3.204853,	3.206161,	0
0.7455,	3.949179,	3.206336,	3.207644,	0
0.746,	3.94126,	3.207818,	3.209126,	0
0.7465,	3.933334,	3.209299,	3.210607,	0
0.747,	3.925401,	3.210778,	3.212086,	0
0.7475,	3.917464,	3.212256,	3.213564,	0
0.748,	3.909523,	3.213733,	3.215041,	0
0.7485,	3.901579,	3.215208,	3.216517,	0
0.749,	3.893635,	3.216683,	3.217991,	0
0.7495,	3.88569,	3.218156,	3.219464,	0
0.75,	3.877747,	3.219627,	3.220935,	0
0.7505,	3.869806,	3.221098,	3.222406,	0
0.751,	3.861869,	3.222567,	3.223875,	0
0.7515,	3.853938,	3.224035,	3.225343,	0
0.752,	3.846012,	3.225501,	3.22681,	0
0.7525,	3.838094,	3.226967,	3.228275,	0
0.753,	3.830184,	3.228431,	3.229739,	0
0.7535,	3.822285,	3.229894,	3.231202,	0
0.754,	3.814396,	3.231355,	3.232663,	0
0.7545,	3.80652,	3.232816,	3.234124,	0
0.755,	3.798658,	3.234274,	3.235583,	0
0.7555,	3.790811,	3.235732,	3.23704,	0
0.756,	3.782979,	3.237189,	3.238497,	0
0.7565,	3.775165,	3.238644,	3.239952,	0
0.757,	3.767369,	3.240098,	3.241406,	0
0.7575,	3.759593,	3.24155,	3.242858,	0
0.758,	3.751838,	3.243002,	3.24431,	0
0.7585,	3.744105,	3.244452,	3.24576,	0
0.759,	3.736395,	3.2459,	3.247208,	0
0.7595,	3.72871,	3.247348,	3.248656,	0
0.76,	3.721051,	3.248794,	3.250102,	0
0.7605,	3.713418,	3.250239,	3.251547,	0
0.761,	3.705813,	3.251683,	3.252991,	0
0.7615,	3.698237,	3.253125,	3.254433,	0
0.762,	3.690692,	3.254566,	3.255874,	0
0.7625,	3.683178,	3.256006,	3.257314,	0
0.763,	3.675697,	3.257444,	3.258752,	0
0.7635,	3.66825,	3.258882,	3.26019,	0
0.764,	3.660837,	3.260317,	3.261626,	0
0.7645,	3.653461,	3.261752,	3.26306,	0
0.765,	3.646121,	3.263185,	3.264494,	0
0.7655,	3.63882,	3.264617,	3.265926,	0
0.766,	3.631558,	3.266048,	3.267356,	0
0.7665,	3.624337,	3.267478,	3.268786,	0
0.767,	3.617157,	3.268906,	3.270214,	0
0.7675,	3.61002,	3.270333,	3.271641,	0
0.768,	3.602926,	3.271759,	3.273067,	0
0.7685,	3.595877,	3.273183,	3.274491,	0
0.769,	3.588873,	3.274606,	3.275914,	0
0.7695,	3.581917,	3.276028,	3.277336,	0
0.77,	3.575008,	3.277448,	3.278756,	0
0.7705,	3.568148,	3.278867,	3.280175,	0
0.771,	3.561337,	3.280285,	3.281593,	0
0.7715,	3.554577,	3.281702,	3.28301,	0
0.772,	3.547869,	3.283117,	3.284425,	0
0.7725,	3.541214,	3.284531,	3.285839,	0
0.773,	3.534612,	3.285944,	3.287252,	0
0.7735,	3.528065,	3.287355,	3.288663,	0
0.774,	3.521573,	3.288765,	3.290073,	0
0.7745,	3.515138,	3.290174,	3.291482,	0
0.775,	3.50876,	3.291581,	3.29289,	0
0.7755,	3.50244,	3.292988,	3.294296,	0
0.776,	3.496179,	3.294393,	3.295701,	0
0.7765,	3.489977,	3.295796,	3.297104,	0
0.777,	3.483837,	3.297198,	3.298507,	0
0.7775,	3.477758,	3.2986,	3.299908,	0
0.778,	3.471741,	3.299999,	3.301307,	0
0.7785,	3.465788,	3.301398,	3.302706,	0
0.779,	3.459898,	3.302795,	3.304103,	0
0.7795,	3.454073,	3.304191,	3.305499,	0
0.78,	3.448314,	3.305585,	3.306893,	0
0.7805,	3.44262,	3.306978,	3.308286,	0
0.781,	3.436994,	3.30837,	3.309678,	0
0.7815,	3.431435,	3.309761,	3.311069,	0
0.782,	3.425944,	3.31115,	3.312458,	0
0.7825,	3.420522,	3.312538,	3.313846,	0
0.783,	3.41517,	3.313925,	3.315233,	0
0.7835,	3.409888,	3.31531,	3.316618,	0
0.784,	3.404677,	3.316694,	3.318002,	0
0.7845,	3.399537,	3.318077,	3.319385,	0
0.785,	3.394469,	3.319458,	3.320766,	0
0.7855,	3.389474,	3.320838,	3.322146,	0
0.786,	3.384552,	3.322217,	3.323525,	0
0.7865,	3.379704,	3.323595,	3.324903,	0
0.787,	3.37493,	3.324971,	3.326279,	0
0.7875,	3.370231,	3.326346,	3.327654,	0
0.788,	3.365606,	3.327719,	3.329027,	0
0.7885,	3.361058,	3.329091,	3.3304,	0
0.789,	3.356585,	3.330462,	3.33177,	0
0.7895,	3.352189,	3.331832,	3.33314,	0
0.79,	3.34787,	3.3332,	3.334508,	0
0.7905,	3.343629,	3.334567,	3.335875,	0
0.791,	3.339465,	3.335933,	3.337241,	0
0.7915,	3.335379,	3.337297,	3.338605,	0
0.792,	3.334058,	3.337317,	3.338625,	0
0.7925,	3.333656,	3.336915,	3.338223,	0
0.793,	3.33328,	3.336539,	3.337847,	0
0.7935,	3.332929,	3.336188,	3.337496,	0
0.794,	3.332604,	3.335863,	3.337171,	0
0.7945,	3.332304,	3.335564,	3.336872,	0
0.795,	3.332031,	3.33529,	3.336598,	0
0.7955,	3.331783,	3.335042,	3.33635,	0
0.796,	3.331561,	3.33482,	3.336128,	0
0.7965,	3.331365,	3.334624,	3.335933,	0
0.797,	3.331195,	3.334455,	3.335763,	0
0.7975,	3.331052,	3.334311,	3.335619,	0
0.798,	3.330934,	3.334193,	3.335501,	0
0.7985,	3.330842,	3.334102,	3.33541,	0
0.799,	3.330777,	3.334036,	3.335344,	0
0.7995,	3.330738,	3.333997,	3.335305,	0
0.8,	3.330724,	3.333984,	3.335292,	0
0.8005,	3.330738,	3.333997,	3.335305,	0
0.801,	3.330777,	3.334036,	3.335344,	0
0.8015,	3.330842,	3.334102,	3.33541,	0
0.802,	3.330934,	3.334193,	3.335501,	0
0.8025,	3.331052,	3.334311,	3.335619,	0
0.803,	3.331195,	3.334455,	3.335763,	0
0.8035,	3.331365,	3.334624,	3.335933,	0
0.804,	3.331561,	3.33482,	3.336128,	0
0.8045,	3.331783,	3.335042,	3.33635,	0
0.805,	3.332031,	3.33529,	3.336598,	0
0.8055,	3.332304,	3.335564,	3.336872,	0
0.806,	3.332604,	3.335863,	3.337171,	0
0.8065,	3.332929,	3.336188,	3.337496,	0
0.807,	3.33328,	3.336539,	3.337847,	0
0.8075,	3.333656,	3.336915,	3.338223,	0
0.808,	3.334058,	3.337317,	3.338625,	0
0.8085,	3.334485,	3.337744,	3.339052,	0
0.809,	3.334937,	3.338197,	3.339505,	0
0.8095,	3.335415,	3.338674,	3.339982,	0
0.81,	3.335918,	3.339177,	3.340485,	0
0.8105,	3.336445,	3.339704,	3.341012,	0
0.811,	3.336997,	3.340256,	3.341565,	0
0.8115,	3.337574,	3.340833,	3.342141,	0
0.812,	3.338175,	3.341435,	3.342743,	0
0.8125,	3.338801,	3.34206,	3.343368,	0
0.813,	3.339451,	3.34271,	3.344018,	0
0.8135,	3.340125,	3.343384,	3.344692,	0
0.814,	3.340823,	3.344082,	3.34539,	0
0.8145,	3.341544,	3.344803,	3.346111,	0
0.815,	3.342289,	3.345548,	3.346856,	0
0.8155,	3.343057,	3.346317,	3.347625,	0
0.816,	3.343849,	3.347108,	3.348416,	0
0.8165,	3.344663,	3.347922,	3.34923,	0
0.817,	3.3455,	3.348759,	3.350068,	0
0.8175,	3.34636,	3.349619,	3.350927,	0
0.818,	3.347242,	3.350501,	3.351809,	0
0.8185,	3.348146,	3.351405,	3.352713,	0
0.819,	3.349072,	3.352331,	3.353639,	0
0.8195,	3.350019,	3.353279,	3.354587,	0
0.82,	3.350988,	3.354248,	3.355556,	0
0.8205,	3.351979,	3.355238,	3.356546,	0
0.821,	3.35299,	3.356249,	3.357557,	0
0.8215,	3.354021,	3.357281,	3.358589,	0
0.822,	3.355074,	3.358333,	3.359641,	0
0.8225,	3.356146,	3.359405,	3.360714,	0
0.823,	3.357238,	3.360498,	3.361806,	0
0.8235,	3.35835,	3.36161,	3.362918,	0
0.824,	3.359482,	3.362741,	3.364049,	0
0.8245,	3.360632,	3.363891,	3.3652,	0
0.825,	3.361801,	3.365061,	3.366369,	0
0.8255,	3.362989,	3.366248,	3.367556,	0
0.826,	3.364195,	3.367454,	3.368762,	0
0.8265,	3.365419,	3.368678,	3.369986,	0
0.827,	3.36666,	3.36992,	3.371228,	0
0.8275,	3.367919,	3.371178,	3.372487,	0
0.828,	3.369195,	3.372454,	3.373762,	0
0.8285,	3.370487,	3.373747,	3.375055,	0
0.829,	3.371796,	3.375056,	3.376364,	0
0.8295,	3.373121,	3.37638,	3.377689,	0
0.83,	3.374462,	3.377721,	3.379029,	0
0.8305,	3.375818,	3.379077,	3.380385,	0
0.831,	3.377189,	3.380448,	3.381756,	0
0.8315,	3.378725,	3.381759,	3.383067,	0
0.832,	3.380413,	3.383015,	3.384323,	0
0.8325,	3.382146,	3.384269,	3.385578,	0
0.833,	3.383923,	3.385523,	3.386831,	0
0.8335,	3.385743,	3.386775,	3.388083,	0
0.834,	3.387604,	3.388025,	3.389333,	0
0.8345,	3.389506,	3.389275,	3.390583,	0
0.835,	3.391447,	3.390522,	3.391831,	0
0.8355,	3.393427,	3.391769,	3.393077,	0
0.836,	3.395444,	3.393014,	3.394322,	0
0.8365,	3.397497,	3.394258,	3.395566,	0
0.837,	3.399585,	3.3955,	3.396808,	0
0.8375,	3.401707,	3.396741,	3.398049,	0
0.838,	3.403862,	3.397981,	3.399289,	0
0.8385,	3.406048,	3.399219,	3.400527,	0
0.839,	3.408265,	3.400456,	3.401764,	0
0.8395,	3.410512,	3.401692,	3.403,	0
0.84,	3.412786,	3.402926,	3.404234,	0
0.8405,	3.415088,	3.404159,	3.405467,	0
0.841,	3.417415,	3.405391,	3.406699,	0
0.8415,	3.419767,	3.406621,	3.407929,	0
0.842,	3.422142,	3.407849,	3.409158,	0
0.8425,	3.42454,	3.409077,	3.410385,	0
0.843,	3.426959,	3.410303,	3.411611,	0
0.8435,	3.429398,	3.411528,	3.412836,	0
0.844,	3.431855,	3.412751,	3.414059,	0
0.8445,	3.43433,	3.413973,	3.415281,	0
0.845,	3.436821,	3.415193,	3.416501,	0
0.8455,	3.439327,	3.416412,	3.417721,	0
0.846,	3.441846,	3.41763,	3.418938,	0
0.8465,	3.444379,	3.418847,	3.420155,	0
0.847,	3.446923,	3.420062,	3.42137,	0
0.8475,	3.449477,	3.421275,	3.422584,	0
0.848,	3.452039,	3.422488,	3.423796,	0
0.8485,	3.45461,	3.423699,	3.425007,	0
0.849,	3.457187,	3.424908,	3.426216,	0
0.8495,	3.459769,	3.426116,	3.427425,	0
0.85,	3.462355,	3.427323,	3.428631,	0
0.8505,	3.464944,	3.428529,	3.429837,	0
0.851,	3.467535,	3.429733,	3.431041,	0
0.8515,	3.470125,	3.430935,	3.432244,	0
0.852,	3.472715,	3.432137,	3.433445,	0
0.8525,	3.475303,	3.433337,	3.434645,	0
0.853,	3.477887,	3.434535,	3.435843,	0
0.8535,	3.480466,	3.435732,	3.437041,	0
0.854,	3.48304,	3.436928,	3.438236,	0
0.8545,	3.485607,	3.438123,	3.439431,	0
0.855,	3.488165,	3.439316,	3.440624,	0
0.8555,	3.490714,	3.440507,	3.441815,	0
0.856,	3.493252,	3.441698,	3.443006,	0
0.8565,	3.495778,	3.442887,	3.444195,	0
0.857,	3.498291,	3.444074,	3.445382,	0
0.8575,	3.500789,	3.44526,	3.446568,	0
0.858,	3.503272,	3.446445,	3.447753,	0
0.8585,	3.505739,	3.447628,	3.448936,	0
0.859,	3.508187,	3.44881,	3.450118,	0
0.8595,	3.510616,	3.449991,	3.451299,	0
0.86,	3.513025,	3.45117,	3.452478,	0
0.8605,	3.515412,	3.452348,	3.453656,	0
0.861,	3.517777,	3.453524,	3.454832,	0
0.8615,	3.520118,	3.454699,	3.456007,	0
0.862,	3.522433,	3.455873,	3.457181,	0
0.8625,	3.524723,	3.457045,	3.458353,	0
0.863,	3.526986,	3.458216,	3.459524,	0
0.8635,	3.529219,	3.459386,	3.460694,	0
0.864,	3.531424,	3.460554,	3.461862,	0
0.8645,	3.533598,	3.461721,	3.463029,	0
0.865,	3.53574,	3.462886,	3.464194,	0
0.8655,	3.537849,	3.46405,	3.465358,	0
0.866,	3.539924,	3.465212,	3.46652,	0
0.8665,	3.541964,	3.466374,	3.467682,	0
