"Time","WKM1_live","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","WKM1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","percentOpening","F1_generalFault","F1_openedSensorFB","F1_closedSensorFB","percentOpening2","outputFlow","F1_generalFault1","F1_openedSensorFB1","F1_closedSensorFB1","percentOpening3","outputFlow2","F1_generalFault2","F1_openedSensorFB2","F1_closedSensorFB2","outputValue","FloMGT1_weighedWeight","value","outputFlow3","tankLevel","F2_openedSensorFB","F2_closedSensorFB","percentOpening4","F2_generalFault","outputFlow42","F2_autoOpenCmd","F2_autoCloseCmd","F2_autoOpenCmd1","F2_autoCloseCmd1","F2_autoOpenCmd2","F2_autoCloseCmd2","F2_autoOpenCmd3","F2_autoCloseCmd3","outputFlow4","F2_openedSensorFB1","F2_closedSensorFB1","F2_generalFault1","outputFlow22","percentOpening22","F2_openedSensorFB2","F2_closedSensorFB2","F2_generalFault2","outputFlow32","percentOpening32","F2_openedSensorFB3","F2_closedSensorFB3","F2_generalFault3","percentOpening42","tankLevel2","value2","flow","SyrMGT1_weighingWeight","outputValue2","speedVal","speedPercent","F3_openedSensorFB","F3_closedSensorFB","F3_generalFault","outputFlow5","percentOpening5","F3_openedSensorFB1","F3_closedSensorFB1","F3_generalFault1","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","KNEAD1_mixtureLevel","outputValue3"
1.450000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.736110925674400E+00,1.736110925674400E+00,1.388888955116300E-01,1,1.736110925674400E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.460000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.513887882232700E+00,4.513887882232700E+00,1.388888955116300E-01,4,4.513887882232700E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.470000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,7.291664600372300E+00,7.291664600372300E+00,1.388888955116300E-01,7,7.291664600372300E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.480000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.006944847106900E+01,1.006944847106900E+01,1.388888955116300E-01,10,1.006944847106900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.490000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.284723472595200E+01,1.284723472595200E+01,1.388888955116300E-01,12,1.284723472595200E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.500000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.562502098083500E+01,1.562502098083500E+01,1.388888955116300E-01,15,1.562502193450900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.510000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.840280723571800E+01,1.840280723571800E+01,1.388888955116300E-01,18,1.840280723571800E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.520000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,2.118059349060100E+01,2.118059349060100E+01,1.388888955116300E-01,21,2.118059539794900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.530000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,2.395837974548300E+01,2.395837974548300E+01,1.388888955116300E-01,23,2.395838165283200E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.540000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,2.673616600036600E+01,2.673616600036600E+01,1.388888955116300E-01,26,2.673616600036600E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.550000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,2.951395225524900E+01,2.951395225524900E+01,1.388888955116300E-01,29,2.951395225524900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.560000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,3.229173660278300E+01,3.229173660278300E+01,1.388888955116300E-01,32,3.229173660278300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.570000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,3.506952285766600E+01,3.506952285766600E+01,1.388888955116300E-01,35,3.506952285766600E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.580000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,3.784730911254900E+01,3.784730911254900E+01,1.388888955116300E-01,37,3.784730911254900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.590000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.062509536743200E+01,4.062509536743200E+01,1.388888955116300E-01,40,4.062509536743200E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.600000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.340288162231400E+01,4.340288162231400E+01,1.388888955116300E-01,43,4.340288162231400E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.610000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.618066787719700E+01,4.618066787719700E+01,1.388888955116300E-01,46,4.618066787719700E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.620000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.895845413208000E+01,4.895845413208000E+01,1.388888955116300E-01,48,4.895845413208000E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.630000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.173624038696300E+01,5.173624038696300E+01,1.388888955116300E-01,51,5.173624038696300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.640000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.451402664184600E+01,5.451402664184600E+01,1.388888955116300E-01,54,5.451402664184600E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.650000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.729181289672900E+01,5.729181289672900E+01,1.388888955116300E-01,57,5.729181289672900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.660000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.006959915161100E+01,6.006959915161100E+01,1.388888955116300E-01,60,6.006959915161100E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.670000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.284738540649400E+01,6.284738540649400E+01,1.388888955116300E-01,62,6.284738540649400E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.680000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.562512969970700E+01,6.562512969970700E+01,1.388888955116300E-01,65,6.562512969970700E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.690000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.840283966064500E+01,6.840283966064500E+01,1.388888955116300E-01,68,6.840283966064500E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
1.700000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,7.118054962158200E+01,7.118054962158200E+01,1.388888955116300E-01,71,7.118054962158200E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.983303070068400E+02,1.983303070068400E+02,198,1.983303222656300E+02
