"time","C1.v","L2.i","C3.v","C5.v","L1.i"
5.04000000000000E+01,4.99794684535987E-01,4.96440972398193E-01,4.98427775738104E-01,4.99794821827514E-01,5.02342932093568E-01
5.05200000000000E+01,4.99643557730546E-01,4.96277234356241E-01,4.98631471588222E-01,4.99643627663603E-01,5.02450733938695E-01
5.06400000000000E+01,4.99500144841289E-01,4.96163710025323E-01,4.98847964575513E-01,4.99500148096736E-01,5.02525479479042E-01
5.07600000000000E+01,4.99366080641649E-01,4.96100262819963E-01,4.99073994093788E-01,4.99366018755665E-01,5.02567258473027E-01
5.08800000000000E+01,4.99242831903315E-01,4.96085811935929E-01,4.99306103612472E-01,4.99242707240040E-01,5.02576782271379E-01
5.10000000000000E+01,4.99131821084561E-01,4.96122045918105E-01,4.99542457539124E-01,4.99131636643900E-01,5.02552939178027E-01
5.11200000000000E+01,4.99034159666989E-01,4.96207251997201E-01,4.99779941330392E-01,4.99033919134860E-01,5.02496856599609E-01
5.12400000000000E+01,4.98950696968021E-01,4.96338133700033E-01,5.00015073604254E-01,4.98950404679885E-01,5.02410704515096E-01
5.13600000000000E+01,4.98882061447053E-01,4.96511438389261E-01,5.00244827550656E-01,4.98881722272567E-01,5.02296624068840E-01
5.14800000000000E+01,4.98828603236404E-01,4.96723083680833E-01,5.00466258807500E-01,4.98828222488249E-01,5.02157302652239E-01
5.16000000000000E+01,4.98791498813400E-01,4.96973610142501E-01,5.00677374868358E-01,4.98791082386272E-01,5.01992384300241E-01
5.17200000000000E+01,4.98770492883490E-01,4.97257306914266E-01,5.00875508475441E-01,4.98770046905700E-01,5.01805628484566E-01
5.18400000000000E+01,4.98765316290277E-01,4.97569185245813E-01,5.01058419526750E-01,4.98764847072355E-01,5.01600319315761E-01
5.19600000000000E+01,4.98775494457298E-01,4.97904137712574E-01,5.01224202362771E-01,4.98775008394169E-01,5.01379819047598E-01
5.20800000000000E+01,4.98800338349502E-01,4.98256801661826E-01,5.01371227705701E-01,4.98799841826349E-01,5.01147657970842E-01
5.22000000000000E+01,4.98840573423465E-01,4.98626044266090E-01,5.01497454445557E-01,4.98840073279253E-01,5.00904581752289E-01
5.23200000000000E+01,4.98894548320585E-01,4.99004705745054E-01,5.01602132267697E-01,4.98894051002246E-01,5.00655303822204E-01
5.24400000000000E+01,4.98961156575360E-01,4.99387600418559E-01,5.01684543211455E-01,4.98960668294922E-01,5.00403238011403E-01
5.25600000000000E+01,4.99039062894400E-01,4.99769467056240E-01,5.01744373259460E-01,4.99038589516185E-01,5.00151847907738E-01
5.26800000000000E+01,4.99127015519469E-01,5.00145463476278E-01,5.01781377861356E-01,4.99126562576527E-01,4.99904321231553E-01
5.28000000000000E+01,4.99224811031710E-01,5.00512592544196E-01,5.01794292481712E-01,4.99224384147817E-01,4.99662631007091E-01
5.29200000000000E+01,4.99330267393120E-01,5.00865429684051E-01,5.01784362237558E-01,4.99329871419689E-01,4.99430348436120E-01
5.30400000000000E+01,4.99441779750373E-01,5.01199820127321E-01,5.01752411412596E-01,4.99441418982782E-01,4.99210208750838E-01
5.31600000000000E+01,4.99557630125604E-01,5.01511942135147E-01,5.01699669228487E-01,4.99557308224083E-01,4.99004727961890E-01
5.32800000000000E+01,4.99676419563466E-01,5.01798307426788E-01,5.01626928162738E-01,4.99676139694962E-01,4.98816202532594E-01
5.34000000000000E+01,4.99797197512759E-01,5.02055803110919E-01,5.01534315120092E-01,4.99796962556327E-01,4.98646681762599E-01
5.35200000000000E+01,4.99917939034312E-01,5.02281960095537E-01,5.01424406910532E-01,4.99917750990963E-01,4.98497791248589E-01
5.36400000000000E+01,5.00037068033108E-01,5.02474803951379E-01,5.01299180008290E-01,5.00036928223954E-01,4.98370830906281E-01
5.37600000000000E+01,5.00153033824256E-01,5.02632972622737E-01,5.01160900724816E-01,5.00152942864745E-01,4.98266697524621E-01
5.38800000000000E+01,5.00264583079838E-01,5.02754508357656E-01,5.01010925954201E-01,5.00264541068384E-01,4.98186680007775E-01
5.40000000000000E+01,5.00370554343592E-01,5.02838006688657E-01,5.00850740202091E-01,5.00370560873449E-01,4.98131703024700E-01
5.41200000000000E+01,5.00469604087234E-01,5.02884103387773E-01,5.00683313272294E-01,5.00469658025521E-01,4.98101348177939E-01
5.42400000000000E+01,5.00560654988706E-01,5.02893395860477E-01,5.00511075079159E-01,5.00560754614300E-01,4.98095222299741E-01
5.43600000000000E+01,5.00642774973567E-01,5.02867174823725E-01,5.00336556754937E-01,5.00642918007486E-01,4.98112475802421E-01
5.44800000000000E+01,5.00714973886603E-01,5.02804739183794E-01,5.00161298841934E-01,5.00715157586804E-01,4.98153570308629E-01
5.46000000000000E+01,5.00776554796766E-01,5.02707510144612E-01,4.99987446669097E-01,5.00776775974577E-01,4.98217570307948E-01
5.47200000000000E+01,5.00827081719768E-01,5.02578442993602E-01,4.99817487281850E-01,5.00827336776709E-01,4.98302530380213E-01
5.48400000000000E+01,5.00866253840643E-01,5.02420292673902E-01,4.99653533366641E-01,5.00866538849685E-01,4.98406636978036E-01
5.49600000000000E+01,5.00893983980170E-01,5.02236383174885E-01,4.99497596731814E-01,5.00894294758873E-01,4.98527701930924E-01
5.50800000000000E+01,5.00909527964428E-01,5.02026888682712E-01,4.99351223722269E-01,5.00909859937141E-01,4.98665610642782E-01
5.52000000000000E+01,5.00913183717012E-01,5.01795923685253E-01,4.99216113927873E-01,5.00913532199282E-01,4.98817654521566E-01
5.53200000000000E+01,5.00905335179516E-01,5.01547464700540E-01,4.99093722901393E-01,5.00905695430511E-01,4.98981215792100E-01
5.54400000000000E+01,5.00886477867199E-01,5.01285401030511E-01,4.98985240495059E-01,5.00886845152003E-01,4.99153734082469E-01
5.55600000000000E+01,5.00857300483094E-01,5.01013860633931E-01,4.98891612437655E-01,5.00857670156219E-01,4.99332491894451E-01
5.56800000000000E+01,5.00817318143740E-01,5.00733861038579E-01,4.98814347248723E-01,5.00817685245548E-01,4.99516819436863E-01
5.58000000000000E+01,5.00767894733021E-01,5.00450591808946E-01,4.98753663533083E-01,5.00768254671054E-01,4.99703300291978E-01
5.59200000000000E+01,5.00709947792604E-01,5.00167816800381E-01,4.98709859425627E-01,5.00710296203331E-01,4.99889456628010E-01
5.60400000000000E+01,5.00644548449482E-01,4.99889288910235E-01,4.98682927770233E-01,5.00644881277344E-01,5.00072817811799E-01
5.61600000000000E+01,5.00572743065033E-01,4.99618508882970E-01,4.98672769931295E-01,5.00573056565645E-01,5.00251079204580E-01
5.62800000000000E+01,5.00494723825016E-01,4.99357736965021E-01,4.98680263987383E-01,5.00495014207267E-01,5.00422752869692E-01
5.64000000000000E+01,5.00412146218441E-01,4.99110615904532E-01,4.98704203275527E-01,5.00412410304335E-01,5.00585440627824E-01
5.65200000000000E+01,5.00326221165248E-01,4.98879944971354E-01,4.98743779846567E-01,5.00326456216094E-01,5.00737299603976E-01
5.66400000000000E+01,5.00238221923717E-01,4.98668225159244E-01,4.98797899014948E-01,5.00238425690734E-01,5.00876683271805E-01
5.67600000000000E+01,5.00149234185034E-01,4.98477772573344E-01,4.98865729063304E-01,5.00149404825352E-01,5.01002066835497E-01
5.68800000000000E+01,5.00059960464020E-01,4.98310796582120E-01,4.98947125640446E-01,5.00060096351980E-01,5.01111995801783E-01
5.70000000000000E+01,4.99971842729013E-01,4.98168622496541E-01,4.99040013880551E-01,4.99971942889078E-01,5.01205597578162E-01
5.71200000000000E+01,4.99885994959059E-01,4.98052335499347E-01,4.99142824849323E-01,4.99886058913684E-01,5.01282157680675E-01
5.72400000000000E+01,4.99803491864774E-01,4.97962544490408E-01,4.99253802187831E-01,4.99803519644425E-01,5.01341275165622E-01
5.73600000000000E+01,4.99725246510903E-01,4.97900325683027E-01,4.99371763417249E-01,4.99725238542375E-01,5.01382241473715E-01
5.74800000000000E+01,4.99652066671977E-01,4.97866565932886E-01,4.99495626256589E-01,4.99652023736727E-01,5.01404472710013E-01
5.76000000000000E+01,4.99584822454990E-01,4.97860309849512E-01,4.99623166121637E-01,4.99584745836864E-01,5.01408597721234E-01
5.77200000000000E+01,4.99524205746447E-01,4.97880761464460E-01,4.99752593983875E-01,4.99524097130919E-01,5.01395140424563E-01
5.78400000000000E+01,4.99470787210830E-01,4.97926621804750E-01,4.99882078246481E-01,4.99470648654964E-01,5.01364955876357E-01
5.79600000000000E+01,4.99425232679839E-01,4.97997996743746E-01,5.00010380389429E-01,4.99425066572629E-01,5.01317974315459E-01
5.80800000000000E+01,4.99387976870160E-01,4.98093750503521E-01,5.00136024105550E-01,4.99387785892911E-01,5.01254943380766E-01
5.82000000000000E+01,4.99359193166619E-01,4.98211343874133E-01,5.00257264520246E-01,4.99358980248114E-01,5.01177534614217E-01
5.83200000000000E+01,4.99338982506068E-01,4.98348511226881E-01,5.00372649506431E-01,4.99338750768591E-01,5.01087239466866E-01
5.84400000000000E+01,4.99327284157576E-01,4.98502603553614E-01,5.00480829455343E-01,4.99327036858772E-01,5.00985801783912E-01
5.85600000000000E+01,4.99324542532611E-01,4.98673088884396E-01,5.00580643767035E-01,4.99324283189844E-01,5.00873571717474E-01
5.86800000000000E+01,4.99330472183236E-01,4.98857027110998E-01,5.00671019320809E-01,4.99330204353284E-01,5.00752484765771E-01
5.88000000000000E+01,4.99344654570269E-01,4.99051311658282E-01,5.00751050041106E-01,4.99344381792113E-01,5.00624586025117E-01
5.89200000000000E+01,4.99366623236876E-01,4.99253021244348E-01,5.00820025885283E-01,4.99366348995762E-01,5.00491798618308E-01
5.90400000000000E+01,4.99395759249289E-01,4.99459070737452E-01,5.00877443073720E-01,4.99395486909481E-01,5.00356153545332E-01
5.91600000000000E+01,4.99432336465371E-01,4.99668473673491E-01,5.00922221428622E-01,4.99432069592826E-01,5.00218300167906E-01
5.92800000000000E+01,4.99475298965061E-01,4.99877617064730E-01,5.00954416010095E-01,4.99475040815622E-01,5.00080617016066E-01
5.94000000000000E+01,4.99523890672311E-01,5.00083773456277E-01,5.00973988425813E-01,4.99523644288775E-01,4.99944899645145E-01
5.95200000000000E+01,4.99577269139395E-01,5.00284302461148E-01,5.00981116802670E-01,4.99577037302150E-01,4.99812886302310E-01
5.96400000000000E+01,4.99634538640564E-01,5.00476698295625E-01,5.00976157654305E-01,4.99634323832073E-01,4.99686226630828E-01
5.97600000000000E+01,4.99695205284873E-01,5.00659101880597E-01,5.00959042996490E-01,4.99695009853552E-01,4.99566144509426E-01
5.98800000000000E+01,4.99758327651015E-01,5.00829424647416E-01,5.00930449564236E-01,4.99758153597993E-01,4.99454014933715E-01
6.00000000000000E+01,4.99823123601277E-01,5.00986022087713E-01,5.00890989844884E-01,4.99822972633592E-01,4.99350920559240E-01
