"time","In1"
5.010000,-0.956040
5.011000,-0.955746
5.012000,-0.955451
5.013000,-0.955156
5.014000,-0.954859
5.015000,-0.954562
5.016000,-0.954263
5.017000,-0.953964
5.018000,-0.953663
5.019000,-0.953362
5.020000,-0.953060
5.021000,-0.952756
5.022000,-0.952452
5.023000,-0.952147
5.024000,-0.951841
5.025000,-0.951534
5.026000,-0.951226
5.027000,-0.950917
5.028000,-0.950607
5.029000,-0.950296
5.030000,-0.949984
5.031000,-0.949671
5.032000,-0.949358
5.033000,-0.949043
5.034000,-0.948727
5.035000,-0.948411
5.036000,-0.948093
5.037000,-0.947775
5.038000,-0.947455
5.039000,-0.947135
5.040000,-0.946814
5.041000,-0.946492
5.042000,-0.946168
5.043000,-0.945844
5.044000,-0.945519
5.045000,-0.945193
5.046000,-0.944866
5.047000,-0.944538
5.048000,-0.944209
5.049000,-0.943879
5.050000,-0.943549
5.051000,-0.943217
5.052000,-0.942884
5.053000,-0.942551
5.054000,-0.942216
5.055000,-0.941881
5.056000,-0.941544
5.057000,-0.941207
5.058000,-0.940869
5.059000,-0.940529
5.060000,-0.940189
5.061000,-0.939848
5.062000,-0.939506
5.063000,-0.939163
5.064000,-0.938819
5.065000,-0.938474
5.066000,-0.938128
5.067000,-0.937782
5.068000,-0.937434
5.069000,-0.937085
5.070000,-0.936736
5.071000,-0.936385
5.072000,-0.936034
5.073000,-0.935681
5.074000,-0.935328
5.075000,-0.934974
5.076000,-0.934619
5.077000,-0.934263
5.078000,-0.933905
5.079000,-0.933547
5.080000,-0.933189
5.081000,-0.932829
5.082000,-0.932468
5.083000,-0.932106
5.084000,-0.931744
5.085000,-0.931380
5.086000,-0.931015
5.087000,-0.930650
5.088000,-0.930284
5.089000,-0.929916
5.090000,-0.929548
5.091000,-0.929179
5.092000,-0.928809
5.093000,-0.928438
5.094000,-0.928066
5.095000,-0.927693
5.096000,-0.927319
5.097000,-0.926944
5.098000,-0.926569
5.099000,-0.926192
5.100000,-0.925815
5.101000,-0.925436
5.102000,-0.925057
5.103000,-0.924677
5.104000,-0.924295
5.105000,-0.923913
5.106000,-0.923530
5.107000,-0.923146
5.108000,-0.922761
5.109000,-0.922375
5.110000,-0.921989
5.111000,-0.921601
5.112000,-0.921212
5.113000,-0.920823
5.114000,-0.920432
5.115000,-0.920041
5.116000,-0.919649
5.117000,-0.919256
5.118000,-0.918861
5.119000,-0.918466
5.120000,-0.918070
5.121000,-0.917674
5.122000,-0.917276
5.123000,-0.916877
5.124000,-0.916477
5.125000,-0.916077
5.126000,-0.915675
5.127000,-0.915273
5.128000,-0.914870
5.129000,-0.914466
5.130000,-0.914060
5.131000,-0.913654
5.132000,-0.913247
5.133000,-0.912840
5.134000,-0.912431
5.135000,-0.912021
5.136000,-0.911611
5.137000,-0.911199
5.138000,-0.910787
5.139000,-0.910373
5.140000,-0.909959
5.141000,-0.909544
5.142000,-0.909128
5.143000,-0.908711
5.144000,-0.908293
5.145000,-0.907874
5.146000,-0.907454
5.147000,-0.907034
5.148000,-0.906612
5.149000,-0.906190
5.150000,-0.905767
5.151000,-0.905342
5.152000,-0.904917
5.153000,-0.904491
5.154000,-0.904064
5.155000,-0.903636
5.156000,-0.903208
5.157000,-0.902778
5.158000,-0.902347
5.159000,-0.901916
5.160000,-0.901484
5.161000,-0.901050
5.162000,-0.900616
5.163000,-0.900181
5.164000,-0.899745
5.165000,-0.899308
5.166000,-0.898871
5.167000,-0.898432
5.168000,-0.897992
5.169000,-0.897552
5.170000,-0.897111
5.171000,-0.896668
5.172000,-0.896225
5.173000,-0.895781
5.174000,-0.895336
5.175000,-0.894890
5.176000,-0.894444
5.177000,-0.893996
5.178000,-0.893547
5.179000,-0.893098
5.180000,-0.892648
5.181000,-0.892196
5.182000,-0.891744
5.183000,-0.891291
5.184000,-0.890838
5.185000,-0.890383
5.186000,-0.889927
5.187000,-0.889471
5.188000,-0.889013
5.189000,-0.888555
5.190000,-0.888096
5.191000,-0.887635
5.192000,-0.887174
5.193000,-0.886713
5.194000,-0.886250
5.195000,-0.885786
5.196000,-0.885322
5.197000,-0.884856
5.198000,-0.884390
5.199000,-0.883923
5.200000,-0.883455
5.201000,-0.882986
5.202000,-0.882516
5.203000,-0.882045
5.204000,-0.881574
5.205000,-0.881101
5.206000,-0.880628
5.207000,-0.880153
5.208000,-0.879678
5.209000,-0.879202
5.210000,-0.878725
5.211000,-0.878248
5.212000,-0.877769
5.213000,-0.877289
5.214000,-0.876809
5.215000,-0.876328
5.216000,-0.875846
5.217000,-0.875363
5.218000,-0.874879
5.219000,-0.874394
5.220000,-0.873908
5.221000,-0.873422
5.222000,-0.872934
5.223000,-0.872446
5.224000,-0.871957
5.225000,-0.871467
5.226000,-0.870976
5.227000,-0.870484
5.228000,-0.869992
5.229000,-0.869498
5.230000,-0.869004
5.231000,-0.868508
5.232000,-0.868012
5.233000,-0.867515
5.234000,-0.867018
5.235000,-0.866519
5.236000,-0.866019
5.237000,-0.865519
5.238000,-0.865018
5.239000,-0.864515
5.240000,-0.864012
5.241000,-0.863508
5.242000,-0.863004
5.243000,-0.862498
5.244000,-0.861992
5.245000,-0.861484
5.246000,-0.860976
5.247000,-0.860467
5.248000,-0.859957
5.249000,-0.859446
5.250000,-0.858934
5.251000,-0.858422
5.252000,-0.857909
5.253000,-0.857394
5.254000,-0.856879
5.255000,-0.856363
5.256000,-0.855847
5.257000,-0.855329
5.258000,-0.854810
5.259000,-0.854291
5.260000,-0.853771
5.261000,-0.853250
5.262000,-0.852728
5.263000,-0.852205
5.264000,-0.851681
5.265000,-0.851157
5.266000,-0.850632
5.267000,-0.850105
5.268000,-0.849578
5.269000,-0.849050
5.270000,-0.848522
5.271000,-0.847992
5.272000,-0.847462
5.273000,-0.846930
5.274000,-0.846398
5.275000,-0.845865
5.276000,-0.845331
5.277000,-0.844797
5.278000,-0.844261
5.279000,-0.843725
5.280000,-0.843188
5.281000,-0.842650
5.282000,-0.842111
5.283000,-0.841571
5.284000,-0.841031
5.285000,-0.840489
5.286000,-0.839947
5.287000,-0.839404
5.288000,-0.838860
5.289000,-0.838315
5.290000,-0.837769
5.291000,-0.837223
5.292000,-0.836676
5.293000,-0.836128
5.294000,-0.835579
5.295000,-0.835029
5.296000,-0.834478
5.297000,-0.833927
5.298000,-0.833375
5.299000,-0.832821
5.300000,-0.832267
5.301000,-0.831713
5.302000,-0.831157
5.303000,-0.830601
5.304000,-0.830043
5.305000,-0.829485
5.306000,-0.828926
5.307000,-0.828366
5.308000,-0.827806
5.309000,-0.827244
5.310000,-0.826682
5.311000,-0.826119
5.312000,-0.825555
5.313000,-0.824990
5.314000,-0.824425
5.315000,-0.823859
5.316000,-0.823291
5.317000,-0.822723
5.318000,-0.822154
5.319000,-0.821585
5.320000,-0.821014
5.321000,-0.820443
5.322000,-0.819871
5.323000,-0.819298
5.324000,-0.818724
5.325000,-0.818149
5.326000,-0.817574
5.327000,-0.816998
5.328000,-0.816421
5.329000,-0.815843
5.330000,-0.815264
5.331000,-0.814685
5.332000,-0.814104
5.333000,-0.813523
5.334000,-0.812941
5.335000,-0.812359
5.336000,-0.811775
5.337000,-0.811191
5.338000,-0.810605
5.339000,-0.810019
5.340000,-0.809433
5.341000,-0.808845
5.342000,-0.808257
5.343000,-0.807667
5.344000,-0.807077
5.345000,-0.806486
5.346000,-0.805895
5.347000,-0.805302
5.348000,-0.804709
5.349000,-0.804115
5.350000,-0.803520
5.351000,-0.802924
5.352000,-0.802328
5.353000,-0.801731
5.354000,-0.801133
5.355000,-0.800534
5.356000,-0.799934
5.357000,-0.799334
5.358000,-0.798732
5.359000,-0.798130
5.360000,-0.797527
5.361000,-0.796924
5.362000,-0.796319
5.363000,-0.795714
5.364000,-0.795108
5.365000,-0.794501
5.366000,-0.793893
5.367000,-0.793285
5.368000,-0.792676
5.369000,-0.792066
5.370000,-0.791455
5.371000,-0.790843
5.372000,-0.790231
5.373000,-0.789617
5.374000,-0.789003
5.375000,-0.788389
5.376000,-0.787773
5.377000,-0.787157
5.378000,-0.786540
5.379000,-0.785922
5.380000,-0.785303
5.381000,-0.784683
5.382000,-0.784063
5.383000,-0.783442
5.384000,-0.782820
5.385000,-0.782198
5.386000,-0.781574
5.387000,-0.780950
5.388000,-0.780325
5.389000,-0.779699
5.390000,-0.779073
5.391000,-0.778445
5.392000,-0.777817
5.393000,-0.777188
5.394000,-0.776559
5.395000,-0.775928
5.396000,-0.775297
5.397000,-0.774665
5.398000,-0.774032
5.399000,-0.773399
5.400000,-0.772764
5.401000,-0.772129
5.402000,-0.771494
5.403000,-0.770857
5.404000,-0.770220
5.405000,-0.769581
5.406000,-0.768942
5.407000,-0.768303
5.408000,-0.767662
5.409000,-0.767021
5.410000,-0.766379
5.411000,-0.765736
5.412000,-0.765093
5.413000,-0.764448
5.414000,-0.763803
5.415000,-0.763158
5.416000,-0.762511
5.417000,-0.761864
5.418000,-0.761215
5.419000,-0.760567
5.420000,-0.759917
5.421000,-0.759267
5.422000,-0.758615
5.423000,-0.757963
5.424000,-0.757311
5.425000,-0.756657
5.426000,-0.756003
5.427000,-0.755348
5.428000,-0.754693
5.429000,-0.754036
5.430000,-0.753379
5.431000,-0.752721
5.432000,-0.752062
5.433000,-0.751403
5.434000,-0.750742
5.435000,-0.750082
5.436000,-0.749420
5.437000,-0.748757
5.438000,-0.748094
5.439000,-0.747430
5.440000,-0.746765
5.441000,-0.746100
5.442000,-0.745434
5.443000,-0.744767
5.444000,-0.744099
5.445000,-0.743431
5.446000,-0.742761
5.447000,-0.742092
5.448000,-0.741421
5.449000,-0.740749
5.450000,-0.740077
5.451000,-0.739404
5.452000,-0.738731
5.453000,-0.738056
5.454000,-0.737381
5.455000,-0.736705
5.456000,-0.736029
5.457000,-0.735352
5.458000,-0.734674
5.459000,-0.733995
5.460000,-0.733315
5.461000,-0.732635
5.462000,-0.731954
5.463000,-0.731272
5.464000,-0.730590
5.465000,-0.729907
5.466000,-0.729223
5.467000,-0.728538
5.468000,-0.727853
5.469000,-0.727167
5.470000,-0.726480
5.471000,-0.725792
5.472000,-0.725104
5.473000,-0.724415
5.474000,-0.723725
5.475000,-0.723035
5.476000,-0.722344
5.477000,-0.721652
5.478000,-0.720959
5.479000,-0.720266
5.480000,-0.719572
5.481000,-0.718877
5.482000,-0.718181
5.483000,-0.717485
5.484000,-0.716788
5.485000,-0.716091
5.486000,-0.715392
5.487000,-0.714693
5.488000,-0.713993
5.489000,-0.713293
5.490000,-0.712592
5.491000,-0.711890
5.492000,-0.711187
5.493000,-0.710484
5.494000,-0.709780
5.495000,-0.709075
5.496000,-0.708369
5.497000,-0.707663
5.498000,-0.706956
5.499000,-0.706249
5.500000,-0.705540
5.501000,-0.704831
5.502000,-0.704122
5.503000,-0.703411
5.504000,-0.702700
5.505000,-0.701988
5.506000,-0.701276
5.507000,-0.700562
5.508000,-0.699848
5.509000,-0.699134
5.510000,-0.698418
5.511000,-0.697702
5.512000,-0.696986
5.513000,-0.696268
5.514000,-0.695550
5.515000,-0.694831
5.516000,-0.694112
5.517000,-0.693392
5.518000,-0.692671
5.519000,-0.691949
5.520000,-0.691227
5.521000,-0.690504
5.522000,-0.689780
5.523000,-0.689056
5.524000,-0.688331
5.525000,-0.687605
5.526000,-0.686879
5.527000,-0.686151
5.528000,-0.685424
5.529000,-0.684695
5.530000,-0.683966
5.531000,-0.683236
5.532000,-0.682506
5.533000,-0.681774
5.534000,-0.681042
5.535000,-0.680310
5.536000,-0.679577
5.537000,-0.678843
5.538000,-0.678108
5.539000,-0.677373
5.540000,-0.676637
5.541000,-0.675900
5.542000,-0.675163
5.543000,-0.674425
5.544000,-0.673686
5.545000,-0.672947
5.546000,-0.672207
5.547000,-0.671466
5.548000,-0.670725
5.549000,-0.669983
5.550000,-0.669240
5.551000,-0.668496
5.552000,-0.667752
5.553000,-0.667008
5.554000,-0.666262
5.555000,-0.665516
5.556000,-0.664770
5.557000,-0.664022
5.558000,-0.663274
5.559000,-0.662525
5.560000,-0.661776
5.561000,-0.661026
5.562000,-0.660275
5.563000,-0.659524
5.564000,-0.658772
5.565000,-0.658019
5.566000,-0.657266
5.567000,-0.656512
5.568000,-0.655757
5.569000,-0.655002
5.570000,-0.654246
5.571000,-0.653489
5.572000,-0.652732
5.573000,-0.651974
5.574000,-0.651216
5.575000,-0.650457
5.576000,-0.649697
5.577000,-0.648936
5.578000,-0.648175
5.579000,-0.647413
5.580000,-0.646651
5.581000,-0.645888
5.582000,-0.645124
5.583000,-0.644359
5.584000,-0.643594
5.585000,-0.642829
5.586000,-0.642062
5.587000,-0.641295
5.588000,-0.640528
5.589000,-0.639759
5.590000,-0.638991
5.591000,-0.638221
5.592000,-0.637451
5.593000,-0.636680
5.594000,-0.635909
5.595000,-0.635137
5.596000,-0.634364
5.597000,-0.633590
5.598000,-0.632817
5.599000,-0.632042
5.600000,-0.631267
5.601000,-0.630491
5.602000,-0.629714
5.603000,-0.628937
5.604000,-0.628159
5.605000,-0.627381
5.606000,-0.626602
5.607000,-0.625822
5.608000,-0.625042
5.609000,-0.624261
5.610000,-0.623480
5.611000,-0.622697
5.612000,-0.621915
5.613000,-0.621131
5.614000,-0.620347
5.615000,-0.619563
5.616000,-0.618777
5.617000,-0.617991
5.618000,-0.617205
5.619000,-0.616418
5.620000,-0.615630
5.621000,-0.614842
5.622000,-0.614053
5.623000,-0.613263
5.624000,-0.612473
5.625000,-0.611682
5.626000,-0.610891
5.627000,-0.610099
5.628000,-0.609306
5.629000,-0.608513
5.630000,-0.607719
5.631000,-0.606925
5.632000,-0.606130
5.633000,-0.605334
5.634000,-0.604538
5.635000,-0.603741
5.636000,-0.602943
5.637000,-0.602145
5.638000,-0.601347
5.639000,-0.600547
5.640000,-0.599747
5.641000,-0.598947
5.642000,-0.598146
5.643000,-0.597344
5.644000,-0.596542
5.645000,-0.595739
5.646000,-0.594935
5.647000,-0.594131
5.648000,-0.593327
5.649000,-0.592521
5.650000,-0.591716
5.651000,-0.590909
5.652000,-0.590102
5.653000,-0.589294
5.654000,-0.588486
5.655000,-0.587677
5.656000,-0.586868
5.657000,-0.586058
5.658000,-0.585248
5.659000,-0.584436
5.660000,-0.583625
5.661000,-0.582812
5.662000,-0.581999
5.663000,-0.581186
5.664000,-0.580372
5.665000,-0.579557
5.666000,-0.578742
5.667000,-0.577926
5.668000,-0.577110
5.669000,-0.576293
5.670000,-0.575475
5.671000,-0.574657
5.672000,-0.573839
5.673000,-0.573019
5.674000,-0.572200
5.675000,-0.571379
5.676000,-0.570558
5.677000,-0.569737
5.678000,-0.568914
5.679000,-0.568092
5.680000,-0.567269
5.681000,-0.566445
5.682000,-0.565620
5.683000,-0.564795
5.684000,-0.563970
5.685000,-0.563144
5.686000,-0.562317
5.687000,-0.561490
5.688000,-0.560662
5.689000,-0.559834
5.690000,-0.559005
5.691000,-0.558176
5.692000,-0.557346
5.693000,-0.556515
5.694000,-0.555684
5.695000,-0.554852
5.696000,-0.554020
5.697000,-0.553187
5.698000,-0.552354
5.699000,-0.551520
5.700000,-0.550686
5.701000,-0.549851
5.702000,-0.549015
5.703000,-0.548179
5.704000,-0.547342
5.705000,-0.546505
5.706000,-0.545667
5.707000,-0.544829
5.708000,-0.543990
5.709000,-0.543151
5.710000,-0.542311
5.711000,-0.541471
5.712000,-0.540630
5.713000,-0.539788
5.714000,-0.538946
5.715000,-0.538103
5.716000,-0.537260
5.717000,-0.536417
5.718000,-0.535572
5.719000,-0.534728
5.720000,-0.533882
5.721000,-0.533036
5.722000,-0.532190
5.723000,-0.531343
5.724000,-0.530496
5.725000,-0.529648
5.726000,-0.528799
5.727000,-0.527950
5.728000,-0.527101
5.729000,-0.526251
5.730000,-0.525400
5.731000,-0.524549
5.732000,-0.523697
5.733000,-0.522845
5.734000,-0.521993
5.735000,-0.521139
5.736000,-0.520286
5.737000,-0.519431
5.738000,-0.518577
5.739000,-0.517721
5.740000,-0.516865
5.741000,-0.516009
5.742000,-0.515152
5.743000,-0.514295
5.744000,-0.513437
5.745000,-0.512579
5.746000,-0.511720
5.747000,-0.510860
5.748000,-0.510000
5.749000,-0.509140
5.750000,-0.508279
5.751000,-0.507418
5.752000,-0.506556
5.753000,-0.505693
5.754000,-0.504830
5.755000,-0.503967
5.756000,-0.503103
5.757000,-0.502238
5.758000,-0.501373
5.759000,-0.500508
5.760000,-0.499642
5.761000,-0.498775
5.762000,-0.497908
5.763000,-0.497041
5.764000,-0.496173
5.765000,-0.495304
5.766000,-0.494436
5.767000,-0.493566
5.768000,-0.492696
5.769000,-0.491826
5.770000,-0.490955
5.771000,-0.490083
5.772000,-0.489211
5.773000,-0.488339
5.774000,-0.487466
5.775000,-0.486593
5.776000,-0.485719
5.777000,-0.484844
5.778000,-0.483970
5.779000,-0.483094
5.780000,-0.482218
5.781000,-0.481342
5.782000,-0.480465
5.783000,-0.479588
5.784000,-0.478710
5.785000,-0.477832
5.786000,-0.476954
5.787000,-0.476074
5.788000,-0.475195
5.789000,-0.474315
5.790000,-0.473434
5.791000,-0.472553
5.792000,-0.471671
5.793000,-0.470789
5.794000,-0.469907
5.795000,-0.469024
5.796000,-0.468141
5.797000,-0.467257
5.798000,-0.466372
5.799000,-0.465487
5.800000,-0.464602
5.801000,-0.463716
5.802000,-0.462830
5.803000,-0.461944
5.804000,-0.461056
5.805000,-0.460169
5.806000,-0.459281
5.807000,-0.458392
5.808000,-0.457503
5.809000,-0.456614
5.810000,-0.455724
5.811000,-0.454834
5.812000,-0.453943
5.813000,-0.453051
5.814000,-0.452160
5.815000,-0.451268
5.816000,-0.450375
5.817000,-0.449482
5.818000,-0.448588
5.819000,-0.447694
5.820000,-0.446800
5.821000,-0.445905
5.822000,-0.445010
5.823000,-0.444114
5.824000,-0.443218
5.825000,-0.442321
5.826000,-0.441424
5.827000,-0.440527
5.828000,-0.439629
5.829000,-0.438730
5.830000,-0.437832
5.831000,-0.436932
5.832000,-0.436033
5.833000,-0.435132
5.834000,-0.434232
5.835000,-0.433331
5.836000,-0.432429
5.837000,-0.431527
5.838000,-0.430625
5.839000,-0.429722
5.840000,-0.428819
5.841000,-0.427916
5.842000,-0.427012
5.843000,-0.426107
5.844000,-0.425202
5.845000,-0.424297
5.846000,-0.423391
5.847000,-0.422485
5.848000,-0.421578
5.849000,-0.420671
5.850000,-0.419764
5.851000,-0.418856
5.852000,-0.417948
5.853000,-0.417039
5.854000,-0.416130
5.855000,-0.415221
5.856000,-0.414311
5.857000,-0.413400
5.858000,-0.412490
5.859000,-0.411578
5.860000,-0.410667
5.861000,-0.409755
5.862000,-0.408842
5.863000,-0.407930
5.864000,-0.407016
5.865000,-0.406103
5.866000,-0.405189
5.867000,-0.404274
5.868000,-0.403360
5.869000,-0.402444
5.870000,-0.401529
5.871000,-0.400613
5.872000,-0.399696
5.873000,-0.398779
5.874000,-0.397862
5.875000,-0.396944
5.876000,-0.396026
5.877000,-0.395108
5.878000,-0.394189
5.879000,-0.393270
5.880000,-0.392350
5.881000,-0.391430
5.882000,-0.390510
5.883000,-0.389589
5.884000,-0.388668
5.885000,-0.387746
5.886000,-0.386824
5.887000,-0.385902
5.888000,-0.384979
5.889000,-0.384056
5.890000,-0.383133
5.891000,-0.382209
5.892000,-0.381284
5.893000,-0.380360
5.894000,-0.379435
5.895000,-0.378509
5.896000,-0.377584
5.897000,-0.376657
5.898000,-0.375731
5.899000,-0.374804
5.900000,-0.373877
5.901000,-0.372949
5.902000,-0.372021
5.903000,-0.371093
5.904000,-0.370164
5.905000,-0.369235
5.906000,-0.368305
5.907000,-0.367375
5.908000,-0.366445
5.909000,-0.365514
5.910000,-0.364583
5.911000,-0.363652
5.912000,-0.362720
5.913000,-0.361788
5.914000,-0.360856
5.915000,-0.359923
5.916000,-0.358990
5.917000,-0.358056
5.918000,-0.357122
5.919000,-0.356188
5.920000,-0.355254
5.921000,-0.354319
5.922000,-0.353383
5.923000,-0.352448
5.924000,-0.351512
5.925000,-0.350575
5.926000,-0.349639
5.927000,-0.348702
5.928000,-0.347764
5.929000,-0.346826
5.930000,-0.345888
5.931000,-0.344950
5.932000,-0.344011
5.933000,-0.343072
5.934000,-0.342132
5.935000,-0.341193
5.936000,-0.340252
5.937000,-0.339312
5.938000,-0.338371
5.939000,-0.337430
5.940000,-0.336488
5.941000,-0.335547
5.942000,-0.334604
5.943000,-0.333662
5.944000,-0.332719
5.945000,-0.331776
5.946000,-0.330832
5.947000,-0.329888
5.948000,-0.328944
5.949000,-0.328000
5.950000,-0.327055
5.951000,-0.326110
5.952000,-0.325164
5.953000,-0.324218
5.954000,-0.323272
5.955000,-0.322326
5.956000,-0.321379
5.957000,-0.320432
5.958000,-0.319484
5.959000,-0.318537
5.960000,-0.317589
5.961000,-0.316640
5.962000,-0.315691
5.963000,-0.314742
5.964000,-0.313793
5.965000,-0.312843
5.966000,-0.311894
5.967000,-0.310943
5.968000,-0.309993
5.969000,-0.309042
5.970000,-0.308091
5.971000,-0.307139
5.972000,-0.306187
5.973000,-0.305235
5.974000,-0.304283
5.975000,-0.303330
5.976000,-0.302377
5.977000,-0.301424
5.978000,-0.300470
5.979000,-0.299516
5.980000,-0.298562
5.981000,-0.297607
5.982000,-0.296652
5.983000,-0.295697
5.984000,-0.294742
5.985000,-0.293786
5.986000,-0.292830
5.987000,-0.291874
5.988000,-0.290917
5.989000,-0.289960
5.990000,-0.289003
5.991000,-0.288046
5.992000,-0.287088
5.993000,-0.286130
5.994000,-0.285171
5.995000,-0.284213
5.996000,-0.283254
5.997000,-0.282295
5.998000,-0.281335
5.999000,-0.280376
6.000000,-0.279415
6.001000,-0.278455
6.002000,-0.277495
6.003000,-0.276534
6.004000,-0.275573
6.005000,-0.274611
6.006000,-0.273649
6.007000,-0.272688
6.008000,-0.271725
6.009000,-0.270763
6.010000,-0.269800
6.011000,-0.268837
6.012000,-0.267874
6.013000,-0.266910
6.014000,-0.265946
6.015000,-0.264982
6.016000,-0.264018
6.017000,-0.263053
6.018000,-0.262088
6.019000,-0.261123
6.020000,-0.260157
6.021000,-0.259192
6.022000,-0.258226
6.023000,-0.257260
6.024000,-0.256293
6.025000,-0.255326
6.026000,-0.254359
6.027000,-0.253392
6.028000,-0.252425
6.029000,-0.251457
6.030000,-0.250489
6.031000,-0.249521
6.032000,-0.248552
6.033000,-0.247584
6.034000,-0.246615
6.035000,-0.245645
6.036000,-0.244676
6.037000,-0.243706
6.038000,-0.242736
6.039000,-0.241766
6.040000,-0.240795
6.041000,-0.239825
6.042000,-0.238854
6.043000,-0.237883
6.044000,-0.236911
6.045000,-0.235940
6.046000,-0.234968
6.047000,-0.233996
6.048000,-0.233023
6.049000,-0.232051
6.050000,-0.231078
6.051000,-0.230105
6.052000,-0.229131
6.053000,-0.228158
6.054000,-0.227184
6.055000,-0.226210
6.056000,-0.225236
6.057000,-0.224262
6.058000,-0.223287
6.059000,-0.222312
6.060000,-0.221337
6.061000,-0.220362
6.062000,-0.219386
6.063000,-0.218410
6.064000,-0.217434
6.065000,-0.216458
6.066000,-0.215482
6.067000,-0.214505
6.068000,-0.213528
6.069000,-0.212551
6.070000,-0.211574
6.071000,-0.210597
6.072000,-0.209619
6.073000,-0.208641
6.074000,-0.207663
6.075000,-0.206685
6.076000,-0.205706
6.077000,-0.204728
6.078000,-0.203749
6.079000,-0.202769
6.080000,-0.201790
6.081000,-0.200811
6.082000,-0.199831
6.083000,-0.198851
6.084000,-0.197871
6.085000,-0.196890
6.086000,-0.195910
6.087000,-0.194929
6.088000,-0.193948
6.089000,-0.192967
6.090000,-0.191986
6.091000,-0.191004
6.092000,-0.190023
6.093000,-0.189041
6.094000,-0.188059
6.095000,-0.187077
6.096000,-0.186094
6.097000,-0.185111
6.098000,-0.184129
6.099000,-0.183146
6.100000,-0.182163
6.101000,-0.181179
6.102000,-0.180196
6.103000,-0.179212
6.104000,-0.178228
6.105000,-0.177244
6.106000,-0.176260
6.107000,-0.175275
6.108000,-0.174291
6.109000,-0.173306
6.110000,-0.172321
6.111000,-0.171336
6.112000,-0.170350
6.113000,-0.169365
6.114000,-0.168379
6.115000,-0.167394
6.116000,-0.166408
6.117000,-0.165421
6.118000,-0.164435
6.119000,-0.163449
6.120000,-0.162462
6.121000,-0.161475
6.122000,-0.160488
6.123000,-0.159501
6.124000,-0.158514
6.125000,-0.157526
6.126000,-0.156539
6.127000,-0.155551
6.128000,-0.154563
6.129000,-0.153575
6.130000,-0.152587
6.131000,-0.151599
6.132000,-0.150610
6.133000,-0.149621
6.134000,-0.148633
6.135000,-0.147644
6.136000,-0.146654
6.137000,-0.145665
6.138000,-0.144676
6.139000,-0.143686
6.140000,-0.142697
6.141000,-0.141707
6.142000,-0.140717
6.143000,-0.139727
6.144000,-0.138736
6.145000,-0.137746
6.146000,-0.136755
6.147000,-0.135765
6.148000,-0.134774
6.149000,-0.133783
6.150000,-0.132792
6.151000,-0.131801
6.152000,-0.130809
6.153000,-0.129818
6.154000,-0.128826
6.155000,-0.127835
6.156000,-0.126843
6.157000,-0.125851
6.158000,-0.124859
6.159000,-0.123866
6.160000,-0.122874
6.161000,-0.121882
6.162000,-0.120889
6.163000,-0.119896
6.164000,-0.118903
6.165000,-0.117910
6.166000,-0.116917
6.167000,-0.115924
6.168000,-0.114931
6.169000,-0.113937
6.170000,-0.112944
6.171000,-0.111950
6.172000,-0.110956
6.173000,-0.109962
6.174000,-0.108968
6.175000,-0.107974
6.176000,-0.106980
6.177000,-0.105986
6.178000,-0.104991
6.179000,-0.103997
6.180000,-0.103002
6.181000,-0.102008
6.182000,-0.101013
6.183000,-0.100018
6.184000,-0.099023
6.185000,-0.098028
6.186000,-0.097032
6.187000,-0.096037
6.188000,-0.095042
6.189000,-0.094046
6.190000,-0.093051
6.191000,-0.092055
6.192000,-0.091059
6.193000,-0.090063
6.194000,-0.089067
6.195000,-0.088071
6.196000,-0.087075
6.197000,-0.086079
6.198000,-0.085082
6.199000,-0.084086
6.200000,-0.083089
6.201000,-0.082093
6.202000,-0.081096
6.203000,-0.080099
6.204000,-0.079103
6.205000,-0.078106
6.206000,-0.077109
6.207000,-0.076112
6.208000,-0.075114
6.209000,-0.074117
6.210000,-0.073120
6.211000,-0.072123
6.212000,-0.071125
6.213000,-0.070128
6.214000,-0.069130
6.215000,-0.068132
6.216000,-0.067135
6.217000,-0.066137
6.218000,-0.065139
6.219000,-0.064141
6.220000,-0.063143
6.221000,-0.062145
6.222000,-0.061147
6.223000,-0.060149
6.224000,-0.059151
6.225000,-0.058152
6.226000,-0.057154
6.227000,-0.056156
6.228000,-0.055157
6.229000,-0.054159
6.230000,-0.053160
6.231000,-0.052162
6.232000,-0.051163
6.233000,-0.050164
6.234000,-0.049165
6.235000,-0.048167
6.236000,-0.047168
6.237000,-0.046169
6.238000,-0.045170
6.239000,-0.044171
6.240000,-0.043172
6.241000,-0.042173
6.242000,-0.041174
6.243000,-0.040174
6.244000,-0.039175
6.245000,-0.038176
6.246000,-0.037177
6.247000,-0.036177
6.248000,-0.035178
6.249000,-0.034179
6.250000,-0.033179
6.251000,-0.032180
6.252000,-0.031180
6.253000,-0.030181
6.254000,-0.029181
6.255000,-0.028182
6.256000,-0.027182
6.257000,-0.026182
6.258000,-0.025183
6.259000,-0.024183
6.260000,-0.023183
6.261000,-0.022183
6.262000,-0.021184
6.263000,-0.020184
6.264000,-0.019184
6.265000,-0.018184
6.266000,-0.017184
6.267000,-0.016185
6.268000,-0.015185
6.269000,-0.014185
6.270000,-0.013185
6.271000,-0.012185
6.272000,-0.011185
6.273000,-0.010185
6.274000,-0.009185
6.275000,-0.008185
6.276000,-0.007185
6.277000,-0.006185
6.278000,-0.005185
6.279000,-0.004185
6.280000,-0.003185
6.281000,-0.002185
