"Time","iAC[3]","iAC[2]","iAC[1]"
0.0499002,-418.115,418.084,0.0307699
0.0499202,-425.358,425.333,0.0246162
0.0499402,-432.63,432.611,0.0184615
0.0499602,-439.926,439.914,0.012306
0.0499802,-447.241,447.234,0.00615004
0.0500002,-454.569,454.569,-6.15623e-06
0.0500202,-461.904,461.911,-0.00616235
0.0500402,-469.243,469.255,-0.0123183
0.0500602,-476.579,476.597,-0.0184738
0.0500802,-483.906,483.931,-0.0246285
0.0501002,-491.22,491.251,-0.0307823
0.0501202,-498.516,498.553,-0.0369348
0.0501402,-505.787,505.83,-0.0430859
0.0501602,-513.029,513.078,-0.0492353
0.0501802,-520.236,520.291,-0.0553827
0.0502002,-527.403,527.464,-0.061528
0.0502202,-534.524,534.592,-0.0676708
0.0502402,-541.595,541.669,-0.073811
0.0502602,-548.61,548.69,-0.0799482
0.0502802,-555.563,555.649,-0.0860823
0.0503002,-562.451,562.543,-0.092213
0.0503202,-569.266,569.365,-0.09834
0.0503402,-576.005,576.109,-0.104463
0.0503602,-582.662,582.772,-0.110582
0.0503802,-589.231,589.348,-0.116697
0.0504002,-595.709,595.832,-0.122807
0.0504202,-602.089,602.218,-0.128912
0.0504402,-608.366,608.501,-0.135012
0.0504602,-614.536,614.677,-0.141107
0.0504802,-620.594,620.741,-0.147196
0.0505002,-626.534,626.687,-0.15328
0.0505202,-632.351,632.511,-0.159357
0.0505402,-638.041,638.207,-0.165428
0.0505602,-643.599,643.771,-0.171493
0.0505802,-649.02,649.197,-0.177551
0.0506002,-654.298,654.482,-0.183601
0.0506202,-659.43,659.62,-0.189645
0.0506402,-664.411,664.606,-0.195681
0.0506602,-669.235,669.437,-0.201709
0.0506802,-673.898,674.106,-0.20773
0.0507002,-678.396,678.61,-0.213742
0.0507202,-682.724,682.944,-0.219745
0.0507402,-686.877,687.103,-0.22574
0.0507602,-690.851,691.083,-0.231726
0.0507802,-694.642,694.879,-0.237703
0.0508002,-698.244,698.488,-0.243671
0.0508202,-701.654,701.904,-0.249629
0.0508402,-704.868,705.124,-0.255577
0.0508602,-707.881,708.143,-0.261515
0.0508802,-710.689,710.956,-0.267443
0.0509002,-713.288,713.561,-0.27336
0.0509202,-715.673,715.952,-0.279266
0.0509402,-717.841,718.126,-0.285162
0.0509602,-719.788,720.079,-0.291046
0.0509802,-721.51,721.807,-0.296918
0.0510002,-723.003,723.306,-0.302779
0.0510202,-724.263,724.571,-0.308628
0.0510402,-725.286,725.601,-0.314465
0.0510602,-726.069,726.39,-0.320289
0.0510802,-726.609,726.935,-0.326101
0.0511002,-726.901,727.232,-0.331899
0.0511202,-726.942,727.279,-0.337685
0.0511402,-726.728,727.072,-0.343458
0.0511602,-726.257,726.607,-0.349216
0.0511802,-725.525,725.88,-0.354961
0.0512002,-724.529,724.89,-0.360692
0.0512202,-723.266,723.632,-0.366409
0.0512402,-721.732,722.104,-0.372111
0.0512602,-719.925,720.302,-0.377799
0.0512802,-717.841,718.224,-0.383472
0.0513002,-715.478,715.867,-0.389129
0.0513202,-712.833,713.228,-0.394771
0.0513402,-709.903,710.303,-0.400398
0.0513602,-706.686,707.092,-0.406009
0.0513802,-703.178,703.59,-0.411603
0.0514002,-699.378,699.795,-0.417182
0.0514202,-695.283,695.706,-0.422744
0.0514402,-690.891,691.319,-0.428289
0.0514602,-686.199,686.633,-0.433818
0.0514802,-681.206,681.645,-0.439329
0.0515002,-675.908,676.353,-0.444823
0.0515202,-670.304,670.755,-0.450299
0.0515402,-664.393,664.849,-0.455758
0.0515602,-658.172,658.633,-0.461199
0.0515802,-651.639,652.105,-0.466621
0.0516002,-644.792,645.264,-0.472025
0.0516202,-637.631,638.108,-0.477411
0.0516402,-630.153,630.636,-0.482777
0.0516602,-622.357,622.845,-0.488125
0.0516802,-614.242,614.735,-0.493453
0.0517002,-605.806,606.304,-0.498761
0.0517202,-597.048,597.552,-0.504051
0.0517402,-587.966,588.476,-0.50932
0.0517602,-578.561,579.076,-0.514569
0.0517802,-568.831,569.35,-0.519797
0.0518002,-558.774,559.299,-0.525006
0.0518202,-548.391,548.921,-0.530193
0.0518402,-537.68,538.215,-0.53536
0.0518602,-526.606,527.215,-0.609086
0.0518802,-514.957,516.133,-1.17628
0.0519002,-502.696,505.005,-2.30916
0.0519202,-489.823,493.829,-4.00678
0.0519402,-476.337,482.605,-6.26818
0.0519602,-462.239,471.332,-9.09239
0.0519802,-447.53,460.008,-12.4784
0.0520002,-432.208,448.633,-16.4253
0.0520202,-416.274,437.206,-20.9319
0.0520402,-399.729,425.726,-25.9973
0.0520602,-382.572,414.193,-31.6204
0.0520802,-364.804,402.605,-37.8002
0.0521002,-346.425,390.961,-44.5356
0.0521202,-327.435,379.261,-51.8255
0.0521402,-307.835,367.504,-59.6689
0.0521602,-287.625,355.689,-68.0645
0.0521802,-266.805,343.816,-77.0113
0.0522002,-245.376,331.884,-86.5082
0.0522202,-223.338,319.892,-96.5539
0.0522402,-200.692,307.839,-107.147
0.0522602,-177.438,295.726,-118.288
0.0522802,-153.577,283.55,-129.973
0.0523002,-129.109,271.312,-142.203
0.0523202,-104.036,259.011,-154.975
0.0523402,-78.357,246.647,-168.29
0.0523602,-52.0736,234.219,-182.145
0.0523802,-25.1863,221.726,-196.54
0.0524002,-0.283186,210.462,-210.179
0.0524202,-0.277287,211.881,-211.604
0.0524402,-0.271377,213.532,-213.261
0.0524602,-0.265456,215.411,-215.145
0.0524802,-0.259525,217.512,-217.253
0.0525002,-0.253584,219.833,-219.58
0.0525202,-0.247632,222.369,-222.122
0.0525402,-0.241671,225.116,-224.875
0.0525602,-0.2357,228.07,-227.834
0.0525802,-0.22972,231.226,-230.996
0.0526002,-0.223731,234.579,-234.355
0.0526202,-0.217733,238.126,-237.908
0.0526402,-0.211727,241.862,-241.65
0.0526602,-0.205712,245.782,-245.576
0.0526802,-0.199689,249.882,-249.683
0.0527002,-0.193658,254.158,-253.964
0.0527202,-0.187619,258.603,-258.416
0.0527402,-0.181573,263.215,-263.034
0.0527602,-0.17552,267.988,-267.813
0.0527802,-0.16946,272.917,-272.748
0.0528002,-0.163393,277.998,-277.835
0.0528202,-0.15732,283.226,-283.068
0.0528402,-0.15124,288.595,-288.444
0.0528602,-0.145155,294.101,-293.956
0.0528802,-0.139064,299.739,-299.6
0.0529002,-0.132967,305.504,-305.371
0.0529202,-0.126865,311.392,-311.265
0.0529402,-0.120759,317.396,-317.275
0.0529602,-0.114647,323.512,-323.397
0.0529802,-0.108531,329.734,-329.626
0.0530002,-0.10241,336.059,-335.956
0.0530202,-0.0962858,342.479,-342.383
0.0530402,-0.0901575,348.992,-348.902
0.0530602,-0.0840257,355.59,-355.506
0.0530802,-0.0778905,362.269,-362.192
0.0531002,-0.0717523,369.025,-368.953
0.0531202,-0.0656112,375.85,-375.785
0.0531402,-0.0594675,382.741,-382.682
0.0531602,-0.0533215,389.692,-389.639
0.0531802,-0.0471734,396.698,-396.65
0.0532002,-0.0410234,403.753,-403.712
0.0532202,-0.0348718,410.852,-410.817
0.0532402,-0.0287188,417.99,-417.961
0.0532602,-0.0225647,425.161,-425.139
0.0532802,-0.0164097,432.361,-432.345
0.0533002,-0.010254,439.583,-439.573
0.0533202,-0.00409799,446.823,-446.819
0.0533402,0.00205823,454.076,-454.078
0.0533602,0.00821437,461.335,-461.343
0.0533802,0.0143702,468.595,-468.609
0.0534002,0.0205254,475.852,-475.872
0.0534202,0.0266799,483.099,-483.126
0.0534402,0.0328333,490.332,-490.365
0.0534602,0.0389853,497.545,-497.584
0.0534802,0.0451359,504.733,-504.778
0.0535002,0.0512847,511.891,-511.942
0.0535202,0.0574314,519.013,-519.07
0.0535402,0.0635759,526.093,-526.157
0.0535602,0.0697178,533.128,-533.198
0.0535802,0.075857,540.111,-540.187
0.0536002,0.0819933,547.037,-547.119
0.0536202,0.0881262,553.901,-553.989
0.0536402,0.0942557,560.698,-560.792
0.0536602,0.100382,567.422,-567.523
0.0536802,0.106503,574.069,-574.175
0.0537002,0.112621,580.633,-580.745
0.0537202,0.118734,587.109,-587.228
0.0537402,0.124843,593.492,-593.617
0.0537602,0.130946,599.777,-599.908
0.0537802,0.137045,605.959,-606.096
0.0538002,0.143137,612.032,-612.175
0.0538202,0.149225,617.993,-618.142
0.0538402,0.155306,623.835,-623.99
0.0538602,0.161382,629.554,-629.716
0.0538802,0.16745,635.146,-635.313
0.0539002,0.173513,640.604,-640.778
0.0539202,0.179568,645.925,-646.104
0.0539402,0.185617,651.103,-651.289
0.0539602,0.191658,656.134,-656.326
0.0539802,0.197691,661.013,-661.211
0.0540002,0.203717,665.736,-665.94
0.0540202,0.209734,670.297,-670.507
0.0540402,0.215744,674.692,-674.908
0.0540602,0.221745,678.917,-679.139
0.0540802,0.227737,682.967,-683.195
0.0541002,0.23372,686.838,-687.071
0.0541202,0.239694,690.525,-690.764
0.0541402,0.245658,694.023,-694.269
0.0541602,0.251613,697.329,-697.581
0.0541802,0.257558,700.438,-700.696
0.0542002,0.263492,703.347,-703.61
0.0542202,0.269416,706.05,-706.319
0.0542402,0.27533,708.544,-708.819
0.0542602,0.281233,710.824,-711.105
0.0542802,0.287124,712.887,-713.174
0.0543002,0.293005,714.729,-715.022
0.0543202,0.298873,716.346,-716.644
0.0543402,0.30473,717.733,-718.038
0.0543602,0.310575,718.888,-719.199
0.0543802,0.316408,719.806,-720.123
0.0544002,0.322228,720.484,-720.807
0.0544202,0.328035,720.919,-721.247
0.0544402,0.33383,721.106,-721.44
0.0544602,0.339611,721.042,-721.382
0.0544802,0.345379,720.725,-721.07
0.0545002,0.351133,720.15,-720.501
0.0545202,0.356873,719.314,-719.671
0.0545402,0.362599,718.214,-718.576
0.0545602,0.368311,716.847,-717.215
0.0545802,0.374009,715.21,-715.584
0.0546002,0.379691,713.3,-713.679
0.0546202,0.385359,711.114,-711.499
0.0546402,0.391012,708.648,-709.039
0.0546602,0.396649,705.902,-706.298
0.0546802,0.40227,702.871,-703.273
0.0547002,0.407875,699.553,-699.96
0.0547202,0.413465,695.945,-696.358
0.0547402,0.419038,692.045,-692.464
0.0547602,0.424594,687.851,-688.276
0.0547802,0.430134,683.36,-683.79
0.0548002,0.435657,678.57,-679.006
0.0548202,0.441162,673.479,-673.921
0.0548402,0.446651,668.085,-668.532
0.0548602,0.452121,662.385,-662.837
0.0548802,0.457574,656.378,-656.836
0.0549002,0.463008,650.062,-650.525
0.0549202,0.468425,643.435,-643.904
0.0549402,0.473822,636.496,-636.97
0.0549602,0.479202,629.242,-629.721
0.0549802,0.484562,621.673,-622.157
0.0550002,0.489903,613.786,-614.276
0.0550202,0.495225,605.581,-606.076
0.0550402,0.500527,597.056,-597.556
0.0550602,0.505809,588.209,-588.715
0.0550802,0.511072,579.041,-579.552
0.0551002,0.516314,569.549,-570.066
0.0551202,0.521536,559.734,-560.255
0.0551402,0.526737,549.593,-550.119
0.0551602,0.531918,539.126,-539.658
0.0551802,0.537077,528.333,-528.87
0.0552002,0.750171,517.109,-517.859
0.0552202,1.52452,505.276,-506.8
0.0552402,2.86508,492.832,-495.697
0.0552602,4.77088,479.776,-484.547
0.0552802,7.24095,466.11,-473.351
0.0553002,10.2743,451.832,-462.106
0.0553202,13.87,436.942,-450.812
0.0553402,18.0269,421.442,-439.469
0.0553602,22.744,405.331,-428.075
0.0553802,28.0204,388.608,-416.629
0.0554002,33.8549,371.275,-405.13
0.0554202,40.2465,353.332,-393.578
0.0554402,47.194,334.778,-381.972
0.0554602,54.6965,315.615,-370.311
0.0554802,62.7527,295.842,-358.595
0.0555002,71.3616,275.46,-346.821
0.0555202,80.522,254.469,-334.991
0.0555402,90.2329,232.869,-323.102
0.0555602,100.493,210.662,-311.155
0.0555802,111.301,187.847,-299.148
0.0556002,122.656,164.426,-287.082
0.0556202,134.557,140.398,-274.955
0.0556402,147.002,115.765,-262.766
0.0556602,159.99,90.5259,-250.516
0.0556802,173.52,64.6829,-238.203
0.0557002,187.592,38.2361,-225.828
0.0557202,202.202,11.1864,-213.389
0.0557402,208.978,0.281221,-209.259
0.0557602,210.538,0.275318,-210.814
0.0557802,212.329,0.269405,-212.598
0.0558002,214.346,0.26348,-214.61
0.0558202,216.586,0.257546,-216.843
0.0558402,219.044,0.251601,-219.295
0.0558602,221.715,0.245646,-221.961
0.0558802,224.597,0.239682,-224.836
0.0559002,227.683,0.233708,-227.917
0.0559202,230.971,0.227725,-231.199
0.0559402,234.456,0.221733,-234.677
0.0559602,238.132,0.215732,-238.348
0.0559802,241.996,0.209722,-242.206
0.0560002,246.043,0.203705,-246.247
0.0560202,250.269,0.197679,-250.467
0.0560402,254.669,0.191646,-254.86
0.0560602,259.237,0.185605,-259.423
0.0560802,263.971,0.179556,-264.15
0.0561002,268.863,0.173501,-269.037
0.0561202,273.911,0.167438,-274.079
0.0561402,279.109,0.161369,-279.27
0.0561602,284.452,0.155294,-284.607
0.0561802,289.935,0.149213,-290.084
0.0562002,295.553,0.143125,-295.697
0.0562202,301.302,0.137032,-301.439
0.0562402,307.176,0.130934,-307.307
0.0562602,313.171,0.12483,-313.296
0.0562802,319.281,0.118722,-319.399
0.0563002,325.5,0.112609,-325.613
0.0563202,331.825,0.106491,-331.932
0.0563402,338.25,0.100369,-338.351
0.0563602,344.77,0.0942435,-344.864
0.0563802,351.379,0.088114,-351.467
0.0564002,358.072,0.081981,-358.154
0.0564202,364.845,0.0758448,-364.921
0.0564402,371.692,0.0697056,-371.761
0.0564602,378.607,0.0635636,-378.67
0.0564802,385.586,0.0574191,-385.643
0.0565002,392.622,0.0512724,-392.673
0.0565202,399.712,0.0451236,-399.757
0.0565402,406.849,0.038973,-406.888
0.0565602,414.028,0.0328209,-414.061
0.0565802,421.244,0.0266676,-421.27
0.0566002,428.491,0.0205131,-428.512
0.0566202,435.765,0.0143579,-435.779
0.0566402,443.059,0.00820206,-443.067
0.0566602,450.369,0.00204592,-450.371
0.0566802,457.689,-0.0041103,-457.685
0.0567002,465.014,-0.0102664,-465.004
0.0567202,472.338,-0.016422,-472.322
0.0567402,479.656,-0.022577,-479.634
0.0567602,486.963,-0.0287311,-486.935
0.0567802,494.254,-0.0348841,-494.219
0.0568002,501.522,-0.0410357,-501.481
0.0568202,508.763,-0.0471857,-508.716
0.0568402,515.972,-0.0533338,-515.919
0.0568602,523.143,-0.0594798,-523.083
0.0568802,530.27,-0.0656235,-530.204
0.0569002,537.349,-0.0717646,-537.277
0.0569202,544.374,-0.0779028,-544.296
0.0569402,551.341,-0.084038,-551.257
0.0569602,558.243,-0.0901698,-558.152
0.0569802,565.075,-0.0962981,-564.979
0.0570002,571.833,-0.102423,-571.731
0.0570202,578.511,-0.108543,-578.403
0.0570402,585.104,-0.114659,-584.99
0.0570602,591.607,-0.120771,-591.487
0.0570802,598.015,-0.126878,-597.888
0.0571002,604.323,-0.13298,-604.19
0.0571202,610.525,-0.139076,-610.386
0.0571402,616.617,-0.145167,-616.471
0.0571602,622.593,-0.151253,-622.442
0.0571802,628.449,-0.157332,-628.292
0.0572002,634.18,-0.163405,-634.016
0.0572202,639.78,-0.169472,-639.611
0.0572402,645.246,-0.175532,-645.07
0.0572602,650.571,-0.181585,-650.389
0.0572802,655.752,-0.187631,-655.564
0.0573002,660.783,-0.19367,-660.59
0.0573202,665.661,-0.199701,-665.461
0.0573402,670.379,-0.205724,-670.173
0.0573602,674.934,-0.211739,-674.722
0.0573802,679.321,-0.217745,-679.103
0.0574002,683.535,-0.223743,-683.311
0.0574202,687.572,-0.229732,-687.342
0.0574402,691.427,-0.235712,-691.192
0.0574602,695.097,-0.241683,-694.855
0.0574802,698.576,-0.247644,-698.328
0.0575002,701.861,-0.253596,-701.607
0.0575202,704.946,-0.259537,-704.687
0.0575402,707.829,-0.265468,-707.563
0.0575602,710.504,-0.271389,-710.232
0.0575802,712.967,-0.277299,-712.69
0.0576002,715.216,-0.283198,-714.932
0.0576202,717.244,-0.289086,-716.955
0.0576402,719.05,-0.294962,-718.755
0.0576602,720.628,-0.300827,-720.327
0.0576802,721.975,-0.30668,-721.668
0.0577002,723.087,-0.312521,-722.775
0.0577202,723.961,-0.318349,-723.643
0.0577402,724.593,-0.324165,-724.268
0.0577602,724.978,-0.329968,-724.648
0.0577802,725.115,-0.335758,-724.779
0.0578002,724.999,-0.341535,-724.657
0.0578202,724.626,-0.347298,-724.279
0.0578402,723.995,-0.353048,-723.642
0.0578602,723.1,-0.358784,-722.741
0.0578802,721.94,-0.364505,-721.575
0.0579002,720.511,-0.370212,-720.141
0.0579202,718.81,-0.375905,-718.434
0.0579402,716.834,-0.381582,-716.452
0.0579602,714.58,-0.387245,-714.192
0.0579802,712.045,-0.392892,-711.652
0.0580002,709.227,-0.398524,-708.828
0.0580202,706.122,-0.40414,-705.718
0.0580402,702.729,-0.40974,-702.32
0.0580602,699.045,-0.415324,-698.63
0.0580802,695.067,-0.420892,-694.646
0.0581002,690.793,-0.426443,-690.366
0.0581202,686.22,-0.431977,-685.788
0.0581402,681.347,-0.437494,-680.909
0.0581602,676.171,-0.442994,-675.728
0.0581802,670.69,-0.448476,-670.241
0.0582002,664.902,-0.453941,-664.448
0.0582202,658.805,-0.459387,-658.346
0.0582402,652.398,-0.464816,-651.933
0.0582602,645.678,-0.470226,-645.208
0.0582802,638.645,-0.475618,-638.169
0.0583002,631.295,-0.48099,-630.814
0.0583202,623.629,-0.486344,-623.142
0.0583402,615.644,-0.491679,-615.152
0.0583602,607.338,-0.496994,-606.841
0.0583802,598.712,-0.50229,-598.21
0.0584002,589.764,-0.507565,-589.256
0.0584202,580.491,-0.512821,-579.979
0.0584402,570.895,-0.518057,-570.377
0.0584602,560.973,-0.523272,-560.45
0.0584802,550.725,-0.528466,-550.196
0.0585002,540.149,-0.53364,-539.616
0.0585202,529.251,-0.548307,-528.703
0.0585402,518.214,-0.941062,-517.273
0.0585602,507.131,-1.90005,-505.231
0.0585802,496.001,-3.42433,-492.577
0.0586002,484.824,-5.51293,-479.311
0.0586202,473.598,-8.16489,-465.433
0.0586402,462.323,-11.3792,-450.943
0.0586602,450.997,-15.1549,-435.842
0.0586802,439.62,-19.4909,-420.129
0.0587002,428.19,-24.3863,-403.804
0.0587202,416.708,-29.8399,-386.868
0.0587402,405.171,-35.8507,-369.321
0.0587602,393.58,-42.4177,-351.162
0.0587802,381.933,-49.5398,-332.393
0.0588002,370.23,-57.2157,-313.014
0.0588202,358.47,-65.4446,-293.025
0.0588402,346.651,-74.2251,-272.426
0.0588602,334.775,-83.5563,-251.218
0.0588802,322.838,-93.4369,-229.401
0.0589002,310.842,-103.866,-206.976
0.0589202,298.785,-114.842,-183.944
0.0589402,286.667,-126.364,-160.303
0.0589602,274.487,-138.43,-136.057
0.0589802,262.245,-151.041,-111.204
0.0590002,249.939,-164.193,-85.7459
0.0590202,237.57,-177.887,-59.6831
0.0590402,225.137,-192.12,-33.0163
0.0590602,212.639,-206.893,-5.74624
0.0590802,211.278,-210.999,-0.279255
0.0591002,212.881,-212.608,-0.273348
0.0591202,214.713,-214.446,-0.267431
0.0591402,216.769,-216.508,-0.261503
0.0591602,219.046,-218.791,-0.255565
0.0591802,221.54,-221.29,-0.249617
0.0592002,224.246,-224.002,-0.243659
0.0592202,227.159,-226.922,-0.237692
0.0592402,230.277,-230.045,-0.231715
0.0592602,233.593,-233.368,-0.225728
0.0592802,237.105,-236.885,-0.219733
0.0593002,240.807,-240.593,-0.21373
0.0593202,244.694,-244.487,-0.207717
0.0593402,248.763,-248.562,-0.201697
0.0593602,253.009,-252.813,-0.195669
0.0593802,257.427,-257.237,-0.189633
0.0594002,262.012,-261.828,-0.183589
0.0594202,266.76,-266.582,-0.177538
0.0594402,271.665,-271.494,-0.171481
0.0594602,276.724,-276.558,-0.165416
0.0594802,281.931,-281.771,-0.159345
0.0595002,287.281,-287.127,-0.153268
0.0595202,292.769,-292.622,-0.147184
0.0595402,298.391,-298.25,-0.141095
0.0595602,304.142,-304.007,-0.135
0.0595802,310.016,-309.887,-0.1289
0.0596002,316.009,-315.886,-0.122795
0.0596202,322.115,-321.998,-0.116685
0.0596402,328.329,-328.218,-0.11057
0.0596602,334.646,-334.542,-0.104451
0.0596802,341.062,-340.964,-0.0983278
0.0597002,347.57,-347.478,-0.0922007
0.0597202,354.167,-354.081,-0.08607
0.0597402,360.845,-360.766,-0.0799359
0.0597602,367.601,-367.528,-0.0737987
0.0597802,374.43,-374.362,-0.0676585
0.0598002,381.325,-381.263,-0.0615157
0.0598202,388.281,-388.226,-0.0553704
0.0598402,395.294,-395.245,-0.049223
0.0598602,402.358,-402.314,-0.0430736
0.0598802,409.467,-409.43,-0.0369225
0.0599002,416.617,-416.586,-0.0307699
0.0599202,423.801,-423.777,-0.0246162
0.0599402,431.016,-430.997,-0.0184615
0.0599602,438.255,-438.243,-0.012306
0.0599802,445.513,-445.507,-0.00615004
0.0600002,452.784,-452.784,6.15621e-06
0.0600202,460.064,-460.07,0.00616235
0.0600402,467.347,-467.36,0.0123183
0.0600602,474.628,-474.646,0.0184738
0.0600802,481.901,-481.925,0.0246285
0.0601002,489.161,-489.192,0.0307823
0.0601202,496.402,-496.439,0.0369348
0.0601402,503.62,-503.663,0.0430859
0.0601602,510.809,-510.859,0.0492353
0.0601802,517.964,-518.019,0.0553827
0.0602002,525.079,-525.141,0.061528
0.0602202,532.149,-532.217,0.0676708
0.0602402,539.17,-539.243,0.073811
0.0602602,546.134,-546.214,0.0799482
0.0602802,553.039,-553.125,0.0860823
0.0603002,559.877,-559.969,0.092213
0.0603202,566.644,-566.743,0.09834
0.0603402,573.335,-573.44,0.104463
0.0603602,579.945,-580.056,0.110582
0.0603802,586.468,-586.585,0.116697
0.0604002,592.9,-593.022,0.122807
0.0604202,599.234,-599.363,0.128912
0.0604402,605.467,-605.602,0.135012
0.0604602,611.593,-611.734,0.141107
0.0604802,617.607,-617.755,0.147196
0.0605002,623.505,-623.658,0.15328
0.0605202,629.28,-629.44,0.159357
0.0605402,634.929,-635.095,0.165428
0.0605602,640.447,-640.618,0.171493
0.0605802,645.827,-646.005,0.177551
0.0606002,651.067,-651.251,0.183601
0.0606202,656.161,-656.35,0.189645
0.0606402,661.103,-661.299,0.195681
0.0606602,665.891,-666.093,0.201709
0.0606802,670.518,-670.726,0.20773
0.0607002,674.981,-675.194,0.213742
0.0607202,679.274,-679.493,0.219745
0.0607402,683.393,-683.619,0.22574
0.0607602,687.334,-687.566,0.231726
0.0607802,691.092,-691.33,0.237703
0.0608002,694.664,-694.907,0.243671
0.0608202,698.043,-698.293,0.249629
0.0608402,701.227,-701.483,0.255577
0.0608602,704.211,-704.473,0.261515
0.0608802,706.991,-707.258,0.267443
0.0609002,709.562,-709.836,0.27336
0.0609202,711.921,-712.201,0.279266
0.0609402,714.064,-714.349,0.285162
0.0609602,715.986,-716.277,0.291046
0.0609802,717.684,-717.981,0.296918
0.0610002,719.154,-719.456,0.302779
0.0610202,720.391,-720.7,0.308628
0.0610402,721.393,-721.708,0.314465
0.0610602,722.156,-722.476,0.320289
0.0610802,722.676,-723.002,0.326101
0.0611002,722.949,-723.281,0.331899
0.0611202,722.972,-723.31,0.337685
0.0611402,722.742,-723.086,0.343458
0.0611602,722.255,-722.604,0.349216
0.0611802,721.508,-721.863,0.354961
0.0612002,720.498,-720.858,0.360692
0.0612202,719.221,-719.587,0.366409
0.0612402,717.674,-718.047,0.372111
0.0612602,715.856,-716.233,0.377799
0.0612802,713.761,-714.145,0.383472
0.0613002,711.388,-711.778,0.389129
0.0613202,708.735,-709.129,0.394771
0.0613402,705.797,-706.197,0.400398
0.0613602,702.572,-702.978,0.406009
0.0613802,699.059,-699.471,0.411603
0.0614002,695.254,-695.671,0.417182
0.0614202,691.155,-691.578,0.422744
0.0614402,686.759,-687.188,0.428289
0.0614602,682.065,-682.499,0.433818
0.0614802,677.07,-677.509,0.439329
0.0615002,671.772,-672.217,0.444823
0.0615202,666.168,-666.619,0.450299
0.0615402,660.258,-660.714,0.455758
0.0615602,654.039,-654.5,0.461199
0.0615802,647.509,-647.976,0.466621
0.0616002,640.667,-641.139,0.472025
0.0616202,633.511,-633.988,0.477411
0.0616402,626.039,-626.521,0.482777
0.0616602,618.249,-618.738,0.488125
0.0616802,610.142,-610.635,0.493453
0.0617002,601.714,-602.213,0.498761
0.0617202,592.966,-593.47,0.504051
0.0617402,583.895,-584.404,0.50932
0.0617602,574.501,-575.015,0.514569
0.0617802,564.782,-565.302,0.519797
0.0618002,554.739,-555.264,0.525006
0.0618202,544.37,-544.9,0.530193
0.0618402,533.673,-534.209,0.53536
0.0618602,522.613,-523.227,0.613992
0.0618802,510.976,-512.167,1.19139
0.0619002,498.727,-501.062,2.33506
0.0619202,485.866,-489.91,4.04405
0.0619402,472.394,-478.711,6.3174
0.0619602,458.31,-467.464,9.15413
0.0619802,443.615,-456.168,12.5533
0.0620002,428.308,-444.822,16.5137
0.0620202,412.39,-433.425,21.0346
0.0620402,395.861,-421.976,26.1148
0.0620602,378.721,-410.474,31.7532
0.0620802,360.97,-398.919,37.9489
0.0621002,342.608,-387.309,44.7007
0.0621202,323.637,-375.644,52.0075
0.0621402,304.056,-363.924,59.8683
0.0621602,283.865,-352.147,68.282
0.0621802,263.065,-340.312,77.2473
0.0622002,241.656,-328.419,86.7632
0.0622202,219.639,-316.467,96.8285
0.0622402,197.014,-304.456,107.442
0.0622602,173.782,-292.385,118.603
0.0622802,149.943,-280.253,130.309
0.0623002,125.499,-268.059,142.56
0.0623202,100.448,-255.803,155.355
0.0623402,74.7932,-243.485,168.692
0.0623602,48.534,-231.104,182.57
0.0623802,21.6714,-218.659,196.988
0.0624002,0.283186,-209.189,208.906
0.0624202,0.277287,-210.645,210.368
0.0624402,0.271377,-212.333,212.062
0.0624602,0.265456,-214.249,213.983
0.0624802,0.259525,-216.388,216.129
0.0625002,0.253584,-218.747,218.493
0.0625202,0.247632,-221.321,221.073
0.0625402,0.241671,-224.106,223.865
0.0625602,0.2357,-227.098,226.862
0.0625802,0.22972,-230.292,230.063
0.0626002,0.223731,-233.685,233.461
0.0626202,0.217733,-237.271,237.053
0.0626402,0.211727,-241.046,240.834
0.0626602,0.205712,-245.005,244.8
0.0626802,0.199689,-249.145,248.945
0.0627002,0.193658,-253.46,253.266
0.0627202,0.187619,-257.946,257.758
0.0627402,0.181573,-262.597,262.416
0.0627602,0.17552,-267.41,267.235
0.0627802,0.16946,-272.38,272.21
0.0628002,0.163393,-277.501,277.337
0.0628202,0.15732,-282.769,282.611
0.0628402,0.15124,-288.178,288.027
0.0628602,0.145155,-293.725,293.58
0.0628802,0.139064,-299.404,299.265
0.0629002,0.132967,-305.21,305.077
0.0629202,0.126865,-311.138,311.011
0.0629402,0.120759,-317.183,317.062
0.0629602,0.114647,-323.339,323.225
0.0629802,0.108531,-329.603,329.494
0.0630002,0.10241,-335.968,335.866
0.0630202,0.0962858,-342.43,342.333
0.0630402,0.0901575,-348.983,348.893
0.0630602,0.0840257,-355.622,355.538
0.0630802,0.0778905,-362.342,362.264
0.0631002,0.0717523,-369.138,369.066
0.0631202,0.0656112,-376.005,375.939
0.0631402,0.0594675,-382.936,382.877
0.0631602,0.0533215,-389.928,389.874
0.0631802,0.0471734,-396.974,396.927
0.0632002,0.0410234,-404.07,404.028
0.0632202,0.0348718,-411.209,411.174
0.0632402,0.0287188,-418.387,418.359
0.0632602,0.0225647,-425.599,425.577
0.0632802,0.0164097,-432.839,432.822
0.0633002,0.010254,-440.101,440.091
0.0633202,0.00409799,-447.381,447.377
0.0633402,-0.00205823,-454.673,454.675
0.0633602,-0.00821437,-461.972,461.98
0.0633802,-0.0143702,-469.272,469.286
0.0634002,-0.0205254,-476.568,476.588
0.0634202,-0.0266799,-483.854,483.881
