"Time","In1","Out1"
7.360000000000000E-01,6.713290000000000E-01,2.574921300000000E-01
7.370000000000000E-01,6.720690000000000E-01,2.574921300000000E-01
7.380000000000000E-01,6.728100000000000E-01,2.574921300000000E-01
7.390000000000000E-01,6.735490000000000E-01,2.574921300000000E-01
7.400000000000000E-01,6.742880000000000E-01,2.642276200000000E-01
7.410000000000000E-01,6.750260000000000E-01,2.642276200000000E-01
7.420000000000000E-01,6.757630000000000E-01,2.642276200000000E-01
7.430000000000000E-01,6.765000000000000E-01,2.642276200000000E-01
7.440000000000000E-01,6.772359999999999E-01,2.642276200000000E-01
7.450000000000000E-01,6.779720000000000E-01,2.642276200000000E-01
7.460000000000000E-01,6.787069999999999E-01,2.642276200000000E-01
7.470000000000000E-01,6.794410000000000E-01,2.642276200000000E-01
7.480000000000000E-01,6.801739999999999E-01,2.642276200000000E-01
7.490000000000000E-01,6.809070000000000E-01,2.642276200000000E-01
7.500000000000000E-01,6.816390000000000E-01,2.710366900000000E-01
7.510000000000000E-01,6.823700000000000E-01,2.710366900000000E-01
7.520000000000000E-01,6.831010000000000E-01,2.710366900000000E-01
7.530000000000000E-01,6.838310000000000E-01,2.710366900000000E-01
7.540000000000000E-01,6.845599999999999E-01,2.710366900000000E-01
7.550000000000000E-01,6.852890000000000E-01,2.710366900000000E-01
7.560000000000000E-01,6.860170000000000E-01,2.710366900000000E-01
7.570000000000000E-01,6.867440000000000E-01,2.710366900000000E-01
7.580000000000000E-01,6.874700000000000E-01,2.710366900000000E-01
7.590000000000000E-01,6.881960000000000E-01,2.710366900000000E-01
7.600000000000000E-01,6.889210000000000E-01,2.779186500000000E-01
7.610000000000000E-01,6.896460000000000E-01,2.779186500000000E-01
7.620000000000000E-01,6.903700000000000E-01,2.779186500000000E-01
7.630000000000000E-01,6.910930000000000E-01,2.779186500000000E-01
7.640000000000000E-01,6.918150000000000E-01,2.779186500000000E-01
7.650000000000000E-01,6.925370000000000E-01,2.779186500000000E-01
7.660000000000000E-01,6.932580000000000E-01,2.779186500000000E-01
7.670000000000000E-01,6.939780000000000E-01,2.779186500000000E-01
7.680000000000000E-01,6.946980000000000E-01,2.779186500000000E-01
7.690000000000000E-01,6.954170000000000E-01,2.779186500000000E-01
7.700000000000000E-01,6.961349999999999E-01,2.848728200000000E-01
7.710000000000000E-01,6.968529999999999E-01,2.848728200000000E-01
7.720000000000000E-01,6.975700000000000E-01,2.848728200000000E-01
7.730000000000000E-01,6.982860000000000E-01,2.848728200000000E-01
7.740000000000000E-01,6.990010000000000E-01,2.848728200000000E-01
7.750000000000000E-01,6.997160000000000E-01,2.848728200000000E-01
7.760000000000000E-01,7.004300000000000E-01,2.848728200000000E-01
7.770000000000000E-01,7.011440000000000E-01,2.848728200000000E-01
7.780000000000000E-01,7.018560000000000E-01,2.848728200000000E-01
7.790000000000000E-01,7.025680000000000E-01,2.848728200000000E-01
7.800000000000000E-01,7.032790000000000E-01,2.918985000000000E-01
7.810000000000000E-01,7.039900000000000E-01,2.918985000000000E-01
7.820000000000000E-01,7.047000000000000E-01,2.918985000000000E-01
7.830000000000000E-01,7.054090000000000E-01,2.918985000000000E-01
7.840000000000000E-01,7.061170000000000E-01,2.918985000000000E-01
7.850000000000000E-01,7.068250000000000E-01,2.918985000000000E-01
7.860000000000000E-01,7.075320000000000E-01,2.918985000000000E-01
7.870000000000000E-01,7.082390000000000E-01,2.918985000000000E-01
7.880000000000000E-01,7.089440000000000E-01,2.918985000000000E-01
7.890000000000000E-01,7.096490000000000E-01,2.918985000000000E-01
7.900000000000000E-01,7.103530000000000E-01,2.989949900000000E-01
7.910000000000000E-01,7.110570000000001E-01,2.989949900000000E-01
7.920000000000000E-01,7.117599999999999E-01,2.989949900000000E-01
7.930000000000000E-01,7.124620000000000E-01,2.989949900000000E-01
7.940000000000000E-01,7.131630000000000E-01,2.989949900000000E-01
7.950000000000000E-01,7.138640000000001E-01,2.989949900000000E-01
7.960000000000000E-01,7.145640000000000E-01,2.989949900000000E-01
7.970000000000000E-01,7.152630000000000E-01,2.989949900000000E-01
7.980000000000000E-01,7.159610000000000E-01,2.989949900000000E-01
7.990000000000000E-01,7.166590000000000E-01,2.989949900000000E-01
8.000000000000000E-01,7.173560000000000E-01,3.061615800000000E-01
8.010000000000000E-01,7.180520000000000E-01,3.061615800000000E-01
8.020000000000000E-01,7.187480000000001E-01,3.061615800000000E-01
8.030000000000000E-01,7.194430000000001E-01,3.061615800000000E-01
8.040000000000000E-01,7.201370000000000E-01,3.061615800000000E-01
8.050000000000000E-01,7.208310000000000E-01,3.061615800000000E-01
8.060000000000000E-01,7.215230000000000E-01,3.061615800000000E-01
8.070000000000001E-01,7.222150000000001E-01,3.061615800000000E-01
8.080000000000001E-01,7.229070000000000E-01,3.061615800000000E-01
8.090000000000001E-01,7.235970000000000E-01,3.061615800000000E-01
8.100000000000001E-01,7.242870000000000E-01,3.133975500000000E-01
8.110000000000001E-01,7.249760000000000E-01,3.133975500000000E-01
8.120000000000001E-01,7.256650000000000E-01,3.133975500000000E-01
8.129999999999999E-01,7.263520000000000E-01,3.133975500000000E-01
8.139999999999999E-01,7.270390000000000E-01,3.133975500000000E-01
8.149999999999999E-01,7.277260000000000E-01,3.133975500000000E-01
8.159999999999999E-01,7.284110000000000E-01,3.133975500000000E-01
8.169999999999999E-01,7.290960000000000E-01,3.133975500000000E-01
8.179999999999999E-01,7.297800000000000E-01,3.133975500000000E-01
8.190000000000000E-01,7.304630000000000E-01,3.133975500000000E-01
8.200000000000000E-01,7.311460000000000E-01,3.207021800000000E-01
8.210000000000000E-01,7.318280000000000E-01,3.207021800000000E-01
8.220000000000000E-01,7.325090000000000E-01,3.207021800000000E-01
8.230000000000000E-01,7.331890000000000E-01,3.207021800000000E-01
8.240000000000000E-01,7.338690000000000E-01,3.207021800000000E-01
8.250000000000000E-01,7.345480000000000E-01,3.207021800000000E-01
8.260000000000000E-01,7.352260000000000E-01,3.207021800000000E-01
8.270000000000000E-01,7.359030000000000E-01,3.207021800000000E-01
8.280000000000000E-01,7.365800000000000E-01,3.207021800000000E-01
8.290000000000000E-01,7.372560000000000E-01,3.207021800000000E-01
8.300000000000000E-01,7.379310000000000E-01,3.280747400000000E-01
8.310000000000000E-01,7.386060000000000E-01,3.280747400000000E-01
8.320000000000000E-01,7.392800000000000E-01,3.280747400000000E-01
8.330000000000000E-01,7.399530000000000E-01,3.280747400000000E-01
8.340000000000000E-01,7.406250000000000E-01,3.280747400000000E-01
8.350000000000000E-01,7.412970000000000E-01,3.280747400000000E-01
8.360000000000000E-01,7.419670000000000E-01,3.280747400000000E-01
8.370000000000000E-01,7.426370000000000E-01,3.280747400000000E-01
8.380000000000000E-01,7.433070000000001E-01,3.280747400000000E-01
8.390000000000000E-01,7.439750000000001E-01,3.280747400000000E-01
8.400000000000000E-01,7.446430000000001E-01,3.355144900000000E-01
8.410000000000000E-01,7.453100000000000E-01,3.355144900000000E-01
8.420000000000000E-01,7.459770000000000E-01,3.355144900000000E-01
8.430000000000000E-01,7.466420000000000E-01,3.355144900000000E-01
8.440000000000000E-01,7.473070000000001E-01,3.355144900000000E-01
8.450000000000000E-01,7.479710000000001E-01,3.355144900000000E-01
8.460000000000000E-01,7.486340000000000E-01,3.355144900000000E-01
8.470000000000000E-01,7.492970000000000E-01,3.355144900000000E-01
8.480000000000000E-01,7.499590000000000E-01,3.355144900000000E-01
8.490000000000000E-01,7.506200000000000E-01,3.355144900000000E-01
8.500000000000000E-01,7.512799999999999E-01,3.430206900000000E-01
8.510000000000000E-01,7.519400000000001E-01,3.430206900000000E-01
8.520000000000000E-01,7.525990000000000E-01,3.430206900000000E-01
8.530000000000000E-01,7.532570000000000E-01,3.430206900000000E-01
8.540000000000000E-01,7.539140000000000E-01,3.430206900000000E-01
8.550000000000000E-01,7.545710000000000E-01,3.430206900000000E-01
8.560000000000000E-01,7.552270000000000E-01,3.430206900000000E-01
8.570000000000000E-01,7.558820000000001E-01,3.430206900000000E-01
8.580000000000000E-01,7.565360000000000E-01,3.430206900000000E-01
8.590000000000000E-01,7.571900000000000E-01,3.430206900000000E-01
8.600000000000000E-01,7.578430000000000E-01,3.505925900000000E-01
8.610000000000000E-01,7.584950000000000E-01,3.505925900000000E-01
8.620000000000000E-01,7.591460000000000E-01,3.505925900000000E-01
8.630000000000000E-01,7.597960000000000E-01,3.505925900000000E-01
8.640000000000000E-01,7.604460000000000E-01,3.505925900000000E-01
8.650000000000000E-01,7.610950000000000E-01,3.505925900000000E-01
8.660000000000000E-01,7.617440000000000E-01,3.505925900000000E-01
8.670000000000000E-01,7.623910000000000E-01,3.505925900000000E-01
8.680000000000000E-01,7.630380000000000E-01,3.505925900000000E-01
8.690000000000000E-01,7.636840000000000E-01,3.505925900000000E-01
8.700000000000000E-01,7.643290000000000E-01,3.582294300000000E-01
8.710000000000000E-01,7.649730000000000E-01,3.582294300000000E-01
8.720000000000000E-01,7.656170000000000E-01,3.582294300000000E-01
8.730000000000000E-01,7.662600000000001E-01,3.582294300000000E-01
8.740000000000000E-01,7.669020000000000E-01,3.582294300000000E-01
8.750000000000000E-01,7.675440000000000E-01,3.582294300000000E-01
8.760000000000000E-01,7.681840000000000E-01,3.582294300000000E-01
8.770000000000000E-01,7.688240000000000E-01,3.582294300000000E-01
8.780000000000000E-01,7.694630000000000E-01,3.582294300000000E-01
8.790000000000000E-01,7.701010000000000E-01,3.582294300000000E-01
8.800000000000000E-01,7.707390000000000E-01,3.659304400000000E-01
8.810000000000000E-01,7.713760000000000E-01,3.659304400000000E-01
8.820000000000000E-01,7.720120000000000E-01,3.659304400000000E-01
8.830000000000000E-01,7.726470000000000E-01,3.659304400000000E-01
8.840000000000000E-01,7.732810000000000E-01,3.659304400000000E-01
8.850000000000000E-01,7.739150000000000E-01,3.659304400000000E-01
8.860000000000000E-01,7.745480000000000E-01,3.659304400000000E-01
8.870000000000000E-01,7.751800000000000E-01,3.659304400000000E-01
8.880000000000000E-01,7.758110000000000E-01,3.659304400000000E-01
8.890000000000000E-01,7.764420000000000E-01,3.659304400000000E-01
8.900000000000000E-01,7.770720000000000E-01,3.736948600000000E-01
8.910000000000000E-01,7.777010000000000E-01,3.736948600000000E-01
8.920000000000000E-01,7.783290000000000E-01,3.736948600000000E-01
8.930000000000000E-01,7.789560000000000E-01,3.736948600000000E-01
8.940000000000000E-01,7.795830000000000E-01,3.736948600000000E-01
8.950000000000000E-01,7.802090000000000E-01,3.736948600000000E-01
8.960000000000000E-01,7.808340000000000E-01,3.736948600000000E-01
8.970000000000000E-01,7.814590000000000E-01,3.736948600000000E-01
8.980000000000000E-01,7.820820000000001E-01,3.736948600000000E-01
8.990000000000000E-01,7.827050000000000E-01,3.736948600000000E-01
9.000000000000000E-01,7.833270000000000E-01,3.815219100000000E-01
9.010000000000000E-01,7.839480000000000E-01,3.815219100000000E-01
9.020000000000000E-01,7.845690000000000E-01,3.815219100000000E-01
9.030000000000000E-01,7.851880000000000E-01,3.815219100000000E-01
9.040000000000000E-01,7.858070000000000E-01,3.815219100000000E-01
9.050000000000000E-01,7.864250000000000E-01,3.815219100000000E-01
9.060000000000000E-01,7.870420000000000E-01,3.815219100000000E-01
9.070000000000000E-01,7.876590000000000E-01,3.815219100000000E-01
9.080000000000000E-01,7.882749999999999E-01,3.815219100000000E-01
9.090000000000000E-01,7.888900000000000E-01,3.815219100000000E-01
9.100000000000000E-01,7.895040000000000E-01,3.894108100000000E-01
9.110000000000000E-01,7.901170000000000E-01,3.894108100000000E-01
9.120000000000000E-01,7.907300000000000E-01,3.894108100000000E-01
9.130000000000000E-01,7.913410000000000E-01,3.894108100000000E-01
9.140000000000000E-01,7.919520000000000E-01,3.894108100000000E-01
9.150000000000000E-01,7.925630000000000E-01,3.894108100000000E-01
9.160000000000000E-01,7.931720000000000E-01,3.894108100000000E-01
9.170000000000000E-01,7.937810000000000E-01,3.894108100000000E-01
9.180000000000000E-01,7.943880000000000E-01,3.894108100000000E-01
9.190000000000000E-01,7.949950000000000E-01,3.894108100000000E-01
9.200000000000000E-01,7.956020000000000E-01,3.973607600000000E-01
9.210000000000000E-01,7.962070000000000E-01,3.973607600000000E-01
9.220000000000000E-01,7.968120000000000E-01,3.973607600000000E-01
9.230000000000000E-01,7.974150000000000E-01,3.973607600000000E-01
9.240000000000000E-01,7.980190000000000E-01,3.973607600000000E-01
9.250000000000000E-01,7.986210000000000E-01,3.973607600000000E-01
9.260000000000000E-01,7.992220000000000E-01,3.973607600000000E-01
9.270000000000000E-01,7.998230000000000E-01,3.973607600000000E-01
9.280000000000000E-01,8.004230000000000E-01,3.973607600000000E-01
9.290000000000000E-01,8.010220000000000E-01,3.973607600000000E-01
9.300000000000000E-01,8.016200000000000E-01,4.053709800000000E-01
9.310000000000000E-01,8.022170000000000E-01,4.053709800000000E-01
9.320000000000001E-01,8.028140000000000E-01,4.053709800000000E-01
9.330000000000001E-01,8.034100000000000E-01,4.053709800000000E-01
9.340000000000001E-01,8.040050000000000E-01,4.053709800000000E-01
9.350000000000001E-01,8.045990000000000E-01,4.053709800000000E-01
9.360000000000001E-01,8.051920000000000E-01,4.053709800000000E-01
9.370000000000001E-01,8.057850000000000E-01,4.053709800000000E-01
9.379999999999999E-01,8.063770000000000E-01,4.053709800000000E-01
9.389999999999999E-01,8.069680000000000E-01,4.053709800000000E-01
9.399999999999999E-01,8.075580000000000E-01,4.134406600000000E-01
9.409999999999999E-01,8.081469999999999E-01,4.134406600000000E-01
9.419999999999999E-01,8.087360000000000E-01,4.134406600000000E-01
9.429999999999999E-01,8.093240000000000E-01,4.134406600000000E-01
9.440000000000000E-01,8.099110000000000E-01,4.134406600000000E-01
9.450000000000000E-01,8.104970000000000E-01,4.134406600000000E-01
9.460000000000000E-01,8.110820000000000E-01,4.134406600000000E-01
9.470000000000000E-01,8.116670000000000E-01,4.134406600000000E-01
9.480000000000000E-01,8.122509999999999E-01,4.134406600000000E-01
9.490000000000000E-01,8.128330000000000E-01,4.134406600000000E-01
9.500000000000000E-01,8.134160000000000E-01,4.215689900000000E-01
9.510000000000000E-01,8.139970000000000E-01,4.215689900000000E-01
9.520000000000000E-01,8.145770000000000E-01,4.215689900000000E-01
9.530000000000000E-01,8.151570000000000E-01,4.215689900000000E-01
9.540000000000000E-01,8.157360000000000E-01,4.215689900000000E-01
9.550000000000000E-01,8.163140000000000E-01,4.215689900000000E-01
9.560000000000000E-01,8.168910000000000E-01,4.215689900000000E-01
9.570000000000000E-01,8.174670000000001E-01,4.215689900000000E-01
9.580000000000000E-01,8.180430000000000E-01,4.215689900000000E-01
9.590000000000000E-01,8.186180000000000E-01,4.215689900000000E-01
9.600000000000000E-01,8.191920000000000E-01,4.297551700000000E-01
9.610000000000000E-01,8.197650000000000E-01,4.297551700000000E-01
9.620000000000000E-01,8.203370000000000E-01,4.297551700000000E-01
9.630000000000000E-01,8.209080000000000E-01,4.297551700000000E-01
9.640000000000000E-01,8.214790000000000E-01,4.297551700000000E-01
9.650000000000000E-01,8.220490000000000E-01,4.297551700000000E-01
9.660000000000000E-01,8.226180000000000E-01,4.297551700000000E-01
9.670000000000000E-01,8.231860000000000E-01,4.297551700000000E-01
9.680000000000000E-01,8.237530000000000E-01,4.297551700000000E-01
9.690000000000000E-01,8.243200000000001E-01,4.297551700000000E-01
9.700000000000000E-01,8.248860000000000E-01,4.379983700000000E-01
9.710000000000000E-01,8.254510000000000E-01,4.379983700000000E-01
9.720000000000000E-01,8.260150000000001E-01,4.379983700000000E-01
9.730000000000000E-01,8.265780000000000E-01,4.379983700000000E-01
9.740000000000000E-01,8.271400000000000E-01,4.379983700000000E-01
9.750000000000000E-01,8.277020000000000E-01,4.379983700000000E-01
9.760000000000000E-01,8.282630000000000E-01,4.379983700000000E-01
9.770000000000000E-01,8.288230000000000E-01,4.379983700000000E-01
9.780000000000000E-01,8.293820000000000E-01,4.379983700000000E-01
9.790000000000000E-01,8.299400000000000E-01,4.379983700000000E-01
9.800000000000000E-01,8.304970000000000E-01,4.462977700000000E-01
9.810000000000000E-01,8.310540000000000E-01,4.462977700000000E-01
9.820000000000000E-01,8.316100000000000E-01,4.462977700000000E-01
9.830000000000000E-01,8.321650000000000E-01,4.462977700000000E-01
9.840000000000000E-01,8.327190000000000E-01,4.462977700000000E-01
9.850000000000000E-01,8.332720000000000E-01,4.462977700000000E-01
9.860000000000000E-01,8.338250000000000E-01,4.462977700000000E-01
9.870000000000000E-01,8.343760000000000E-01,4.462977700000000E-01
9.880000000000000E-01,8.349270000000000E-01,4.462977700000000E-01
9.890000000000000E-01,8.354770000000000E-01,4.462977700000000E-01
9.900000000000000E-01,8.360260000000000E-01,4.546525400000000E-01
9.910000000000000E-01,8.365740000000000E-01,4.546525400000000E-01
9.920000000000000E-01,8.371220000000000E-01,4.546525400000000E-01
9.930000000000000E-01,8.376680000000000E-01,4.546525400000000E-01
9.940000000000000E-01,8.382140000000000E-01,4.546525400000000E-01
9.950000000000000E-01,8.387590000000000E-01,4.546525400000000E-01
9.960000000000000E-01,8.393030000000000E-01,4.546525400000000E-01
9.970000000000000E-01,8.398460000000000E-01,4.546525400000000E-01
9.980000000000000E-01,8.403890000000001E-01,4.546525400000000E-01
9.990000000000000E-01,8.409300000000000E-01,4.546525400000000E-01
1.000000000000000E+00,8.414710000000000E-01,4.630618400000000E-01
1.001000000000000E+00,8.420110000000000E-01,4.630618400000000E-01
1.002000000000000E+00,8.425500000000000E-01,4.630618400000000E-01
1.003000000000000E+00,8.430879999999999E-01,4.630618400000000E-01
1.004000000000000E+00,8.436250000000000E-01,4.630618400000000E-01
1.005000000000000E+00,8.441620000000000E-01,4.630618400000000E-01
1.006000000000000E+00,8.446979999999999E-01,4.630618400000000E-01
1.007000000000000E+00,8.452320000000000E-01,4.630618400000000E-01
1.008000000000000E+00,8.457660000000000E-01,4.630618400000000E-01
1.009000000000000E+00,8.463000000000001E-01,4.630618400000000E-01
1.010000000000000E+00,8.468320000000000E-01,4.715248400000000E-01
1.011000000000000E+00,8.473630000000000E-01,4.715248400000000E-01
1.012000000000000E+00,8.478940000000000E-01,4.715248400000000E-01
1.013000000000000E+00,8.484240000000000E-01,4.715248400000000E-01
1.014000000000000E+00,8.489530000000000E-01,4.715248400000000E-01
1.015000000000000E+00,8.494810000000000E-01,4.715248400000000E-01
1.016000000000000E+00,8.500080000000000E-01,4.715248400000000E-01
1.017000000000000E+00,8.505340000000000E-01,4.715248400000000E-01
1.018000000000000E+00,8.510600000000000E-01,4.715248400000000E-01
1.019000000000000E+00,8.515840000000000E-01,4.715248400000000E-01
1.020000000000000E+00,8.521080000000000E-01,4.800406800000000E-01
1.021000000000000E+00,8.526310000000000E-01,4.800406800000000E-01
1.022000000000000E+00,8.531530000000001E-01,4.800406800000000E-01
1.023000000000000E+00,8.536740000000000E-01,4.800406800000000E-01
1.024000000000000E+00,8.541950000000000E-01,4.800406800000000E-01
1.025000000000000E+00,8.547140000000000E-01,4.800406800000000E-01
1.026000000000000E+00,8.552330000000000E-01,4.800406800000000E-01
1.027000000000000E+00,8.557510000000000E-01,4.800406800000000E-01
1.028000000000000E+00,8.562680000000000E-01,4.800406800000000E-01
1.029000000000000E+00,8.567840000000000E-01,4.800406800000000E-01
1.030000000000000E+00,8.572990000000000E-01,4.886085200000000E-01
1.031000000000000E+00,8.578130000000000E-01,4.886085200000000E-01
1.032000000000000E+00,8.583270000000000E-01,4.886085200000000E-01
1.033000000000000E+00,8.588400000000000E-01,4.886085200000000E-01
1.034000000000000E+00,8.593510000000000E-01,4.886085200000000E-01
1.035000000000000E+00,8.598620000000000E-01,4.886085200000000E-01
1.036000000000000E+00,8.603720000000000E-01,4.886085200000000E-01
1.037000000000000E+00,8.608820000000000E-01,4.886085200000000E-01
1.038000000000000E+00,8.613900000000000E-01,4.886085200000000E-01
1.039000000000000E+00,8.618980000000001E-01,4.886085200000000E-01
1.040000000000000E+00,8.624039999999999E-01,4.972275000000000E-01
1.041000000000000E+00,8.629100000000000E-01,4.972275000000000E-01
1.042000000000000E+00,8.634150000000000E-01,4.972275000000000E-01
1.043000000000000E+00,8.639190000000000E-01,4.972275000000000E-01
1.044000000000000E+00,8.644220000000000E-01,4.972275000000000E-01
1.045000000000000E+00,8.649250000000001E-01,4.972275000000000E-01
1.046000000000000E+00,8.654260000000000E-01,4.972275000000000E-01
1.047000000000000E+00,8.659270000000000E-01,4.972275000000000E-01
1.048000000000000E+00,8.664260000000000E-01,4.972275000000000E-01
1.049000000000000E+00,8.669249999999999E-01,4.972275000000000E-01
1.050000000000000E+00,8.674230000000001E-01,5.058967500000000E-01
1.051000000000000E+00,8.679200000000000E-01,5.058967500000000E-01
1.052000000000000E+00,8.684170000000000E-01,5.058967500000000E-01
1.053000000000000E+00,8.689120000000000E-01,5.058967500000000E-01
1.054000000000000E+00,8.694070000000000E-01,5.058967500000000E-01
1.055000000000000E+00,8.699000000000000E-01,5.058967500000000E-01
1.056000000000000E+00,8.703930000000000E-01,5.058967500000000E-01
1.057000000000000E+00,8.708850000000000E-01,5.058967500000000E-01
1.058000000000000E+00,8.713760000000000E-01,5.058967500000000E-01
1.059000000000000E+00,8.718660000000000E-01,5.058967500000000E-01
1.060000000000000E+00,8.723550000000000E-01,5.146154100000000E-01
1.061000000000000E+00,8.728440000000000E-01,5.146154100000000E-01
1.062000000000000E+00,8.733310000000000E-01,5.146154100000000E-01
1.063000000000000E+00,8.738180000000000E-01,5.146154100000000E-01
1.064000000000000E+00,8.743040000000000E-01,5.146154100000000E-01
1.065000000000000E+00,8.747890000000000E-01,5.146154100000000E-01
1.066000000000000E+00,8.752730000000000E-01,5.146154100000000E-01
1.067000000000000E+00,8.757560000000000E-01,5.146154100000000E-01
1.068000000000000E+00,8.762390000000000E-01,5.146154100000000E-01
1.069000000000000E+00,8.767200000000001E-01,5.146154100000000E-01
1.070000000000000E+00,8.772010000000000E-01,5.233826100000000E-01
1.071000000000000E+00,8.776800000000000E-01,5.233826100000000E-01
1.072000000000000E+00,8.781590000000000E-01,5.233826100000000E-01
1.073000000000000E+00,8.786370000000000E-01,5.233826100000000E-01
1.074000000000000E+00,8.791140000000000E-01,5.233826100000000E-01
1.075000000000000E+00,8.795900000000000E-01,5.233826100000000E-01
1.076000000000000E+00,8.800650000000000E-01,5.233826100000000E-01
1.077000000000000E+00,8.805400000000000E-01,5.233826100000000E-01
1.078000000000000E+00,8.810130000000000E-01,5.233826100000000E-01
1.079000000000000E+00,8.814860000000000E-01,5.233826100000000E-01
1.080000000000000E+00,8.819580000000000E-01,5.321974700000000E-01
1.081000000000000E+00,8.824290000000000E-01,5.321974700000000E-01
1.082000000000000E+00,8.828990000000000E-01,5.321974700000000E-01
1.083000000000000E+00,8.833680000000000E-01,5.321974700000000E-01
1.084000000000000E+00,8.838360000000000E-01,5.321974700000000E-01
1.085000000000000E+00,8.843030000000000E-01,5.321974700000000E-01
1.086000000000000E+00,8.847699999999999E-01,5.321974700000000E-01
1.087000000000000E+00,8.852350000000000E-01,5.321974700000000E-01
1.088000000000000E+00,8.857000000000000E-01,5.321974700000000E-01
1.089000000000000E+00,8.861640000000000E-01,5.321974700000000E-01
1.090000000000000E+00,8.866270000000001E-01,5.410591100000000E-01
1.091000000000000E+00,8.870890000000000E-01,5.410591100000000E-01
1.092000000000000E+00,8.875500000000000E-01,5.410591100000000E-01
1.093000000000000E+00,8.880100000000000E-01,5.410591100000000E-01
1.094000000000000E+00,8.884700000000000E-01,5.410591100000000E-01
1.095000000000000E+00,8.889280000000001E-01,5.410591100000000E-01
1.096000000000000E+00,8.893860000000000E-01,5.410591100000000E-01
1.097000000000000E+00,8.898430000000001E-01,5.410591100000000E-01
1.098000000000000E+00,8.902980000000000E-01,5.410591100000000E-01
1.099000000000000E+00,8.907530000000000E-01,5.410591100000000E-01
1.100000000000000E+00,8.912070000000000E-01,5.499666400000000E-01
1.101000000000000E+00,8.916610000000000E-01,5.499666400000000E-01
1.102000000000000E+00,8.921130000000000E-01,5.499666400000000E-01
1.103000000000000E+00,8.925640000000000E-01,5.499666400000000E-01
1.104000000000000E+00,8.930150000000000E-01,5.499666400000000E-01
1.105000000000000E+00,8.934640000000000E-01,5.499666400000000E-01
1.106000000000000E+00,8.939130000000000E-01,5.499666400000000E-01
1.107000000000000E+00,8.943610000000000E-01,5.499666400000000E-01
1.108000000000000E+00,8.948080000000000E-01,5.499666400000000E-01
1.109000000000000E+00,8.952540000000000E-01,5.499666400000000E-01
1.110000000000000E+00,8.956990000000000E-01,5.589191800000000E-01
1.111000000000000E+00,8.961430000000000E-01,5.589191800000000E-01
1.112000000000000E+00,8.965860000000000E-01,5.589191800000000E-01
1.113000000000000E+00,8.970290000000000E-01,5.589191800000000E-01
1.114000000000000E+00,8.974700000000000E-01,5.589191800000000E-01
1.115000000000000E+00,8.979110000000000E-01,5.589191800000000E-01
1.116000000000000E+00,8.983510000000000E-01,5.589191800000000E-01
1.117000000000000E+00,8.987889999999999E-01,5.589191800000000E-01
1.118000000000000E+00,8.992270000000000E-01,5.589191800000000E-01
1.119000000000000E+00,8.996640000000000E-01,5.589191800000000E-01
1.120000000000000E+00,9.001000000000000E-01,5.679158200000000E-01
1.121000000000000E+00,9.005360000000000E-01,5.679158200000000E-01
1.122000000000000E+00,9.009700000000000E-01,5.679158200000000E-01
1.123000000000000E+00,9.014030000000000E-01,5.679158200000000E-01
1.124000000000000E+00,9.018360000000000E-01,5.679158200000000E-01
1.125000000000000E+00,9.022680000000000E-01,5.679158200000000E-01
1.126000000000000E+00,9.026980000000000E-01,5.679158200000000E-01
1.127000000000000E+00,9.031280000000000E-01,5.679158200000000E-01
1.128000000000000E+00,9.035570000000001E-01,5.679158200000000E-01
1.129000000000000E+00,9.039850000000000E-01,5.679158200000000E-01
1.130000000000000E+00,9.044120000000000E-01,5.769556700000000E-01
1.131000000000000E+00,9.048380000000000E-01,5.769556700000000E-01
1.132000000000000E+00,9.052640000000000E-01,5.769556700000000E-01
1.133000000000000E+00,9.056880000000000E-01,5.769556700000000E-01
1.134000000000000E+00,9.061120000000000E-01,5.769556700000000E-01
1.135000000000000E+00,9.065340000000000E-01,5.769556700000000E-01
1.136000000000000E+00,9.069560000000000E-01,5.769556700000000E-01
1.137000000000000E+00,9.073770000000000E-01,5.769556700000000E-01
1.138000000000000E+00,9.077960000000000E-01,5.769556700000000E-01
1.139000000000000E+00,9.082150000000000E-01,5.769556700000000E-01
1.140000000000000E+00,9.086330000000000E-01,5.860378200000000E-01
1.141000000000000E+00,9.090510000000001E-01,5.860378200000000E-01
1.142000000000000E+00,9.094670000000000E-01,5.860378200000000E-01
1.143000000000000E+00,9.098820000000000E-01,5.860378200000000E-01
1.144000000000000E+00,9.102970000000000E-01,5.860378200000000E-01
1.145000000000000E+00,9.107100000000000E-01,5.860378200000000E-01
1.146000000000000E+00,9.111230000000000E-01,5.860378200000000E-01
1.147000000000000E+00,9.115340000000000E-01,5.860378200000000E-01
1.148000000000000E+00,9.119450000000000E-01,5.860378200000000E-01
1.149000000000000E+00,9.123550000000000E-01,5.860378200000000E-01
1.150000000000000E+00,9.127640000000000E-01,5.951613700000000E-01
1.151000000000000E+00,9.131720000000000E-01,5.951613700000000E-01
1.152000000000000E+00,9.135790000000000E-01,5.951613700000000E-01
1.153000000000000E+00,9.139850000000000E-01,5.951613700000000E-01
1.154000000000000E+00,9.143910000000000E-01,5.951613700000000E-01
1.155000000000000E+00,9.147950000000000E-01,5.951613700000000E-01
1.156000000000000E+00,9.151980000000000E-01,5.951613700000000E-01
1.157000000000000E+00,9.156010000000000E-01,5.951613700000000E-01
1.158000000000000E+00,9.160030000000000E-01,5.951613700000000E-01
