"time","I@variable_resistance","U@resistance"
1.429000E-005,-1.128371E-007,2.699801E-001
1.429000E-005,-1.007239E-007,2.108104E-001
1.430000E-005,-1.007239E-007,2.108104E-001
1.430000E-005,-1.007239E-007,2.108104E-001
1.430000E-005,-8.879968E-008,1.516292E-001
1.431000E-005,-8.879968E-008,1.516292E-001
1.431000E-005,-8.879968E-008,1.516292E-001
1.431000E-005,-7.706541E-008,9.244137E-002
1.432000E-005,-7.706541E-008,9.244137E-002
1.432000E-005,-7.706541E-008,9.244137E-002
1.432000E-005,-6.552187E-008,3.325163E-002
1.433000E-005,-6.552187E-008,3.325163E-002
1.433000E-005,-6.552187E-008,3.325163E-002
1.433000E-005,-5.416988E-008,-2.593519E-002
1.434000E-005,-5.416988E-008,-2.593519E-002
1.434000E-005,-5.416988E-008,-2.593519E-002
1.434000E-005,-4.301021E-008,-8.511430E-002
1.435000E-005,-4.301021E-008,-8.511430E-002
1.435000E-005,-4.301021E-008,-8.511430E-002
1.435000E-005,-3.204364E-008,-1.442809E-001
1.436000E-005,-3.204364E-008,-1.442809E-001
1.436000E-005,-3.204364E-008,-1.442809E-001
1.436000E-005,-2.127088E-008,-2.034302E-001
1.437000E-005,-2.127088E-008,-2.034302E-001
1.437000E-005,-2.127088E-008,-2.034302E-001
1.437000E-005,-1.069266E-008,-2.625574E-001
1.438000E-005,-1.069266E-008,-2.625574E-001
1.438000E-005,-1.069266E-008,-2.625574E-001
1.438000E-005,-3.096608E-010,-3.216577E-001
1.439000E-005,-3.096608E-010,-3.216577E-001
1.439000E-005,-3.096608E-010,-3.216577E-001
1.439000E-005,9.877456E-009,-3.807264E-001
1.440000E-005,9.877456E-009,-3.807264E-001
1.440000E-005,9.877456E-009,-3.807264E-001
1.440000E-005,1.986805E-008,-4.397587E-001
1.441000E-005,1.986805E-008,-4.397587E-001
1.441000E-005,1.986805E-008,-4.397587E-001
1.441000E-005,2.966150E-008,-4.987497E-001
1.442000E-005,2.966150E-008,-4.987497E-001
1.442000E-005,2.966150E-008,-4.987497E-001
1.442000E-005,3.925722E-008,-5.576948E-001
1.443000E-005,3.925722E-008,-5.576948E-001
1.443000E-005,3.925722E-008,-5.576948E-001
1.443000E-005,4.865465E-008,-6.165892E-001
1.444000E-005,4.865465E-008,-6.165892E-001
1.444000E-005,4.865465E-008,-6.165892E-001
1.444000E-005,5.785323E-008,-6.754281E-001
1.445000E-005,5.785323E-008,-6.754281E-001
1.445000E-005,5.785323E-008,-6.754281E-001
1.445000E-005,6.685244E-008,-7.342068E-001
1.446000E-005,6.685244E-008,-7.342068E-001
1.446000E-005,6.685244E-008,-7.342068E-001
1.446000E-005,7.565180E-008,-7.929206E-001
1.447000E-005,7.565180E-008,-7.929206E-001
1.447000E-005,7.565180E-008,-7.929206E-001
1.447000E-005,8.425083E-008,-8.515647E-001
1.448000E-005,8.425083E-008,-8.515647E-001
1.448000E-005,8.425083E-008,-8.515647E-001
1.448000E-005,9.264908E-008,-9.101344E-001
1.449000E-005,9.264908E-008,-9.101344E-001
1.449000E-005,9.264908E-008,-9.101344E-001
1.449000E-005,1.008461E-007,-9.686250E-001
1.450000E-005,1.008461E-007,-9.686250E-001
1.450000E-005,1.008461E-007,-9.686250E-001
1.450000E-005,1.088416E-007,-1.027032E+000
1.451000E-005,1.088416E-007,-1.027032E+000
1.451000E-005,1.088416E-007,-1.027032E+000
1.451000E-005,1.166350E-007,-1.085350E+000
1.452000E-005,1.166350E-007,-1.085350E+000
1.452000E-005,1.166350E-007,-1.085350E+000
1.452000E-005,1.242262E-007,-1.143575E+000
1.453000E-005,1.242262E-007,-1.143575E+000
1.453000E-005,1.242262E-007,-1.143575E+000
1.453000E-005,1.316147E-007,-1.201702E+000
1.454000E-005,1.316147E-007,-1.201702E+000
1.454000E-005,1.316147E-007,-1.201702E+000
1.454000E-005,1.388002E-007,-1.259727E+000
1.455000E-005,1.388002E-007,-1.259727E+000
1.455000E-005,1.388002E-007,-1.259727E+000
1.455000E-005,1.457825E-007,-1.317645E+000
1.456000E-005,1.457825E-007,-1.317645E+000
1.456000E-005,1.457825E-007,-1.317645E+000
1.456000E-005,1.525613E-007,-1.375451E+000
1.457000E-005,1.525613E-007,-1.375451E+000
1.457000E-005,1.525613E-007,-1.375451E+000
1.457000E-005,1.591364E-007,-1.433140E+000
1.458000E-005,1.591364E-007,-1.433140E+000
1.458000E-005,1.591364E-007,-1.433140E+000
1.458000E-005,1.655075E-007,-1.490709E+000
1.459000E-005,1.655075E-007,-1.490709E+000
1.459000E-005,1.655075E-007,-1.490709E+000
1.459000E-005,1.716746E-007,-1.548152E+000
1.460000E-005,1.716746E-007,-1.548152E+000
1.460000E-005,1.716746E-007,-1.548152E+000
1.460000E-005,1.776374E-007,-1.605464E+000
1.461000E-005,1.776374E-007,-1.605464E+000
1.461000E-005,1.776374E-007,-1.605464E+000
1.461000E-005,1.833957E-007,-1.662642E+000
1.462000E-005,1.833957E-007,-1.662642E+000
1.462000E-005,1.833957E-007,-1.662642E+000
1.462000E-005,1.889496E-007,-1.719681E+000
1.463000E-005,1.889496E-007,-1.719681E+000
1.463000E-005,1.889496E-007,-1.719681E+000
1.463000E-005,1.942988E-007,-1.776576E+000
1.464000E-005,1.942988E-007,-1.776576E+000
1.464000E-005,1.942988E-007,-1.776576E+000
1.464000E-005,1.994434E-007,-1.833322E+000
1.465000E-005,1.994434E-007,-1.833322E+000
1.465000E-005,1.994434E-007,-1.833322E+000
1.465000E-005,2.043833E-007,-1.889916E+000
1.466000E-005,2.043833E-007,-1.889916E+000
1.466000E-005,2.043833E-007,-1.889916E+000
1.466000E-005,2.091185E-007,-1.946352E+000
1.467000E-005,2.091185E-007,-1.946352E+000
1.467000E-005,2.091185E-007,-1.946352E+000
1.467000E-005,2.136490E-007,-2.002626E+000
1.468000E-005,2.136490E-007,-2.002626E+000
1.468000E-005,2.136490E-007,-2.002626E+000
1.468000E-005,2.179748E-007,-2.058734E+000
1.469000E-005,2.179748E-007,-2.058734E+000
1.469000E-005,2.179748E-007,-2.058734E+000
1.469000E-005,2.220959E-007,-2.114672E+000
1.470000E-005,2.220959E-007,-2.114672E+000
1.470000E-005,2.220959E-007,-2.114672E+000
1.470000E-005,2.260126E-007,-2.170434E+000
1.471000E-005,2.260126E-007,-2.170434E+000
1.471000E-005,2.260126E-007,-2.170434E+000
1.471000E-005,2.297248E-007,-2.226017E+000
1.472000E-005,2.297248E-007,-2.226017E+000
1.472000E-005,2.297248E-007,-2.226017E+000
1.472000E-005,2.332327E-007,-2.281416E+000
1.473000E-005,2.332327E-007,-2.281416E+000
1.473000E-005,2.332327E-007,-2.281416E+000
1.473000E-005,2.365364E-007,-2.336626E+000
1.474000E-005,2.365364E-007,-2.336626E+000
1.474000E-005,2.365364E-007,-2.336626E+000
1.474000E-005,2.396362E-007,-2.391645E+000
1.475000E-005,2.396362E-007,-2.391645E+000
1.475000E-005,2.396362E-007,-2.391645E+000
1.475000E-005,2.425322E-007,-2.446466E+000
1.476000E-005,2.425322E-007,-2.446466E+000
1.476000E-005,2.425322E-007,-2.446466E+000
1.476000E-005,2.452246E-007,-2.501086E+000
1.477000E-005,2.452246E-007,-2.501086E+000
1.477000E-005,2.452246E-007,-2.501086E+000
1.477000E-005,2.477137E-007,-2.555500E+000
1.478000E-005,2.477137E-007,-2.555500E+000
1.478000E-005,2.477137E-007,-2.555500E+000
1.478000E-005,2.499998E-007,-2.609705E+000
1.479000E-005,2.499998E-007,-2.609705E+000
1.479000E-005,2.499998E-007,-2.609705E+000
1.479000E-005,2.520831E-007,-2.663696E+000
1.480000E-005,2.520831E-007,-2.663696E+000
1.480000E-005,2.520831E-007,-2.663696E+000
1.480000E-005,2.539640E-007,-2.717469E+000
1.481000E-005,2.539640E-007,-2.717469E+000
1.481000E-005,2.539640E-007,-2.717469E+000
1.481000E-005,2.556428E-007,-2.771019E+000
1.482000E-005,2.556428E-007,-2.771019E+000
1.482000E-005,2.556428E-007,-2.771019E+000
1.482000E-005,2.571199E-007,-2.824343E+000
1.483000E-005,2.571199E-007,-2.824343E+000
1.483000E-005,2.571199E-007,-2.824343E+000
1.483000E-005,2.583956E-007,-2.877436E+000
1.484000E-005,2.583956E-007,-2.877436E+000
1.484000E-005,2.583956E-007,-2.877436E+000
1.484000E-005,2.594703E-007,-2.930294E+000
1.485000E-005,2.594703E-007,-2.930294E+000
1.485000E-005,2.594703E-007,-2.930294E+000
1.485000E-005,2.603446E-007,-2.982914E+000
1.486000E-005,2.603446E-007,-2.982914E+000
1.486000E-005,2.603446E-007,-2.982914E+000
1.486000E-005,2.610187E-007,-3.035290E+000
1.487000E-005,2.610187E-007,-3.035290E+000
1.487000E-005,2.610187E-007,-3.035290E+000
1.487000E-005,2.614933E-007,-3.087420E+000
1.488000E-005,2.614933E-007,-3.087420E+000
1.488000E-005,2.614933E-007,-3.087420E+000
1.488000E-005,2.617688E-007,-3.139298E+000
1.489000E-005,2.617688E-007,-3.139298E+000
1.489000E-005,2.617688E-007,-3.139298E+000
1.489000E-005,2.618458E-007,-3.190922E+000
1.490000E-005,2.618458E-007,-3.190922E+000
1.490000E-005,2.618458E-007,-3.190922E+000
1.490000E-005,2.617247E-007,-3.242287E+000
1.491000E-005,2.617247E-007,-3.242287E+000
1.491000E-005,2.617247E-007,-3.242287E+000
1.491000E-005,2.614061E-007,-3.293388E+000
1.492000E-005,2.614061E-007,-3.293388E+000
1.492000E-005,2.614061E-007,-3.293388E+000
1.492000E-005,2.608906E-007,-3.344223E+000
1.493000E-005,2.608906E-007,-3.344223E+000
1.493000E-005,2.608906E-007,-3.344223E+000
1.493000E-005,2.601789E-007,-3.394788E+000
1.494000E-005,2.601789E-007,-3.394788E+000
1.494000E-005,2.601789E-007,-3.394788E+000
1.494000E-005,2.592716E-007,-3.445078E+000
1.495000E-005,2.592716E-007,-3.445078E+000
1.495000E-005,2.592716E-007,-3.445078E+000
1.495000E-005,2.581693E-007,-3.495089E+000
1.496000E-005,2.581693E-007,-3.495089E+000
1.496000E-005,2.581693E-007,-3.495089E+000
1.496000E-005,2.568726E-007,-3.544819E+000
1.497000E-005,2.568726E-007,-3.544819E+000
1.497000E-005,2.568726E-007,-3.544819E+000
1.497000E-005,2.553824E-007,-3.594262E+000
1.498000E-005,2.553824E-007,-3.594262E+000
1.498000E-005,2.553824E-007,-3.594262E+000
1.498000E-005,2.536992E-007,-3.643416E+000
1.499000E-005,2.536992E-007,-3.643416E+000
1.499000E-005,2.536992E-007,-3.643416E+000
1.499000E-005,2.518239E-007,-3.692276E+000
1.500000E-005,2.518239E-007,-3.692276E+000
1.500000E-005,2.518239E-007,-3.692276E+000
1.500000E-005,2.497573E-007,-3.740840E+000
1.501000E-005,2.497573E-007,-3.740840E+000
1.501000E-005,2.497573E-007,-3.740840E+000
1.501000E-005,-2.037826E-002,-3.786548E+000
1.502000E-005,-2.037826E-002,-3.786548E+000
1.502000E-005,-2.037826E-002,-3.786548E+000
1.502000E-005,-2.221777E-002,-3.831731E+000
1.503000E-005,-2.221777E-002,-3.831731E+000
1.503000E-005,-2.221777E-002,-3.831731E+000
1.503000E-005,-2.370090E-002,-3.876642E+000
1.504000E-005,-2.370090E-002,-3.876642E+000
1.504000E-005,-2.370090E-002,-3.876642E+000
1.504000E-005,-2.517884E-002,-3.921279E+000
1.505000E-005,-2.517884E-002,-3.921279E+000
1.505000E-005,-2.517884E-002,-3.921279E+000
1.505000E-005,-2.665151E-002,-3.965640E+000
1.506000E-005,-2.665151E-002,-3.965640E+000
1.506000E-005,-2.665151E-002,-3.965640E+000
1.506000E-005,-2.811890E-002,-4.009723E+000
1.507000E-005,-2.811890E-002,-4.009723E+000
1.507000E-005,-2.811890E-002,-4.009723E+000
1.507000E-005,-2.958095E-002,-4.053529E+000
1.508000E-005,-2.958095E-002,-4.053529E+000
1.508000E-005,-2.958095E-002,-4.053529E+000
1.508000E-005,-3.103767E-002,-4.097055E+000
1.509000E-005,-3.103767E-002,-4.097055E+000
1.509000E-005,-3.103767E-002,-4.097055E+000
1.509000E-005,-3.248901E-002,-4.140300E+000
1.510000E-005,-3.248901E-002,-4.140300E+000
1.510000E-005,-3.248901E-002,-4.140300E+000
1.510000E-005,-3.393498E-002,-4.183262E+000
1.511000E-005,-3.393498E-002,-4.183262E+000
1.511000E-005,-3.393498E-002,-4.183262E+000
1.511000E-005,-3.537552E-002,-4.225942E+000
1.512000E-005,-3.537552E-002,-4.225942E+000
1.512000E-005,-3.537552E-002,-4.225942E+000
1.512000E-005,-3.681061E-002,-4.268336E+000
1.513000E-005,-3.681061E-002,-4.268336E+000
1.513000E-005,-3.681061E-002,-4.268336E+000
1.513000E-005,-3.824024E-002,-4.310444E+000
1.514000E-005,-3.824024E-002,-4.310444E+000
1.514000E-005,-3.824024E-002,-4.310444E+000
1.514000E-005,-3.966438E-002,-4.352265E+000
1.515000E-005,-3.966438E-002,-4.352265E+000
1.515000E-005,-3.966438E-002,-4.352265E+000
1.515000E-005,-4.108301E-002,-4.393798E+000
1.516000E-005,-4.108301E-002,-4.393798E+000
1.516000E-005,-4.108301E-002,-4.393798E+000
1.516000E-005,-4.249611E-002,-4.435040E+000
1.517000E-005,-4.249611E-002,-4.435040E+000
1.517000E-005,-4.249611E-002,-4.435040E+000
1.517000E-005,-4.390364E-002,-4.475992E+000
1.518000E-005,-4.390364E-002,-4.475992E+000
1.518000E-005,-4.390364E-002,-4.475992E+000
1.518000E-005,-4.530560E-002,-4.516652E+000
1.519000E-005,-4.530560E-002,-4.516652E+000
1.519000E-005,-4.530560E-002,-4.516652E+000
1.519000E-005,-4.670196E-002,-4.557019E+000
1.520000E-005,-4.670196E-002,-4.557019E+000
1.520000E-005,-4.670196E-002,-4.557019E+000
1.520000E-005,-4.809268E-002,-4.597091E+000
1.521000E-005,-4.809268E-002,-4.597091E+000
1.521000E-005,-4.809268E-002,-4.597091E+000
1.521000E-005,-4.947777E-002,-4.636868E+000
1.522000E-005,-4.947777E-002,-4.636868E+000
1.522000E-005,-4.947777E-002,-4.636868E+000
1.522000E-005,-5.085719E-002,-4.676349E+000
1.523000E-005,-5.085719E-002,-4.676349E+000
1.523000E-005,-5.085719E-002,-4.676349E+000
1.523000E-005,-5.223092E-002,-4.715531E+000
1.524000E-005,-5.223092E-002,-4.715531E+000
1.524000E-005,-5.223092E-002,-4.715531E+000
1.524000E-005,-5.359894E-002,-4.754415E+000
1.525000E-005,-5.359894E-002,-4.754415E+000
1.525000E-005,-5.359894E-002,-4.754415E+000
1.525000E-005,-5.496123E-002,-4.792999E+000
1.526000E-005,-5.496123E-002,-4.792999E+000
1.526000E-005,-5.496123E-002,-4.792999E+000
1.526000E-005,-5.631778E-002,-4.831283E+000
1.527000E-005,-5.631778E-002,-4.831283E+000
1.527000E-005,-5.631778E-002,-4.831283E+000
1.527000E-005,-5.766856E-002,-4.869264E+000
1.528000E-005,-5.766856E-002,-4.869264E+000
1.528000E-005,-5.901356E-002,-4.906943E+000
1.529000E-005,-5.901356E-002,-4.906943E+000
1.529000E-005,-5.901356E-002,-4.906943E+000
1.529000E-005,-6.035275E-002,-4.944318E+000
1.530000E-005,-6.035275E-002,-4.944318E+000
1.530000E-005,-6.168611E-002,-4.981388E+000
1.531000E-005,-6.168611E-002,-4.981388E+000
1.531000E-005,-6.168611E-002,-4.981388E+000
1.531000E-005,-6.301362E-002,-5.018152E+000
1.532000E-005,-6.301362E-002,-5.018152E+000
1.532000E-005,-6.433529E-002,-5.054609E+000
1.533000E-005,-6.433529E-002,-5.054609E+000
1.533000E-005,-6.433529E-002,-5.054609E+000
1.533000E-005,-6.565108E-002,-5.090759E+000
1.534000E-005,-6.565108E-002,-5.090759E+000
1.534000E-005,-6.696096E-002,-5.126600E+000
1.535000E-005,-6.696096E-002,-5.126600E+000
1.535000E-005,-6.696096E-002,-5.126600E+000
1.535000E-005,-6.826494E-002,-5.162132E+000
1.536000E-005,-6.826494E-002,-5.162132E+000
1.536000E-005,-6.826494E-002,-5.162132E+000
1.536000E-005,-6.956298E-002,-5.197353E+000
1.537000E-005,-6.956298E-002,-5.197353E+000
1.537000E-005,-7.085508E-002,-5.232263E+000
1.538000E-005,-7.085508E-002,-5.232263E+000
1.538000E-005,-7.085508E-002,-5.232263E+000
1.538000E-005,-7.214121E-002,-5.266861E+000
1.539000E-005,-7.214121E-002,-5.266861E+000
1.539000E-005,-7.342136E-002,-5.301146E+000
1.540000E-005,-7.342136E-002,-5.301146E+000
1.540000E-005,-7.342136E-002,-5.301146E+000
1.540000E-005,-7.469553E-002,-5.335117E+000
1.541000E-005,-7.469553E-002,-5.335117E+000
1.541000E-005,-7.596368E-002,-5.368773E+000
1.542000E-005,-7.596368E-002,-5.368773E+000
1.542000E-005,-7.596368E-002,-5.368773E+000
1.542000E-005,-7.722580E-002,-5.402115E+000
1.543000E-005,-7.722580E-002,-5.402115E+000
1.543000E-005,-7.848189E-002,-5.435140E+000
1.544000E-005,-7.848189E-002,-5.435140E+000
1.544000E-005,-7.848189E-002,-5.435140E+000
1.544000E-005,-7.973192E-002,-5.467848E+000
1.545000E-005,-7.973192E-002,-5.467848E+000
1.545000E-005,-8.097588E-002,-5.500239E+000
1.546000E-005,-8.097588E-002,-5.500239E+000
1.546000E-005,-8.097588E-002,-5.500239E+000
1.546000E-005,-8.221376E-002,-5.532311E+000
1.547000E-005,-8.221376E-002,-5.532311E+000
1.547000E-005,-8.344555E-002,-5.564064E+000
1.548000E-005,-8.344555E-002,-5.564064E+000
1.548000E-005,-8.344555E-002,-5.564064E+000
1.548000E-005,-8.467123E-002,-5.595497E+000
1.549000E-005,-8.467123E-002,-5.595497E+000
1.549000E-005,-8.589078E-002,-5.626610E+000
1.550000E-005,-8.589078E-002,-5.626610E+000
1.550000E-005,-8.589078E-002,-5.626610E+000
1.550000E-005,-8.710420E-002,-5.657402E+000
1.551000E-005,-8.710420E-002,-5.657402E+000
1.551000E-005,-8.831148E-002,-5.687872E+000
1.552000E-005,-8.831148E-002,-5.687872E+000
1.552000E-005,-8.831148E-002,-5.687872E+000
1.552000E-005,-8.951259E-002,-5.718020E+000
1.553000E-005,-8.951259E-002,-5.718020E+000
1.553000E-005,-9.070753E-002,-5.747844E+000
1.554000E-005,-9.070753E-002,-5.747844E+000
1.554000E-005,-9.070753E-002,-5.747844E+000
1.554000E-005,-9.189630E-002,-5.777345E+000
1.555000E-005,-9.189630E-002,-5.777345E+000
1.555000E-005,-9.189630E-002,-5.777345E+000
1.555000E-005,-9.307887E-002,-5.806522E+000
1.556000E-005,-9.307887E-002,-5.806522E+000
1.556000E-005,-9.425523E-002,-5.835374E+000
1.557000E-005,-9.425523E-002,-5.835374E+000
1.557000E-005,-9.425523E-002,-5.835374E+000
1.557000E-005,-9.542538E-002,-5.863901E+000
1.558000E-005,-9.542538E-002,-5.863901E+000
1.558000E-005,-9.658931E-002,-5.892102E+000
1.559000E-005,-9.658931E-002,-5.892102E+000
1.559000E-005,-9.658931E-002,-5.892102E+000
1.559000E-005,-9.774700E-002,-5.919977E+000
1.560000E-005,-9.774700E-002,-5.919977E+000
1.560000E-005,-9.889844E-002,-5.947524E+000
1.561000E-005,-9.889844E-002,-5.947524E+000
1.561000E-005,-9.889844E-002,-5.947524E+000
1.561000E-005,-1.000436E-001,-5.974745E+000
1.562000E-005,-1.000436E-001,-5.974745E+000
1.562000E-005,-1.011826E-001,-6.001637E+000
1.563000E-005,-1.011826E-001,-6.001637E+000
1.563000E-005,-1.011826E-001,-6.001637E+000
1.563000E-005,-1.023152E-001,-6.028202E+000
1.564000E-005,-1.023152E-001,-6.028202E+000
1.564000E-005,-1.034416E-001,-6.054437E+000
1.565000E-005,-1.034416E-001,-6.054437E+000
1.565000E-005,-1.034416E-001,-6.054437E+000
1.565000E-005,-1.045617E-001,-6.080343E+000
1.566000E-005,-1.045617E-001,-6.080343E+000
1.566000E-005,-1.056755E-001,-6.105920E+000
1.567000E-005,-1.056755E-001,-6.105920E+000
1.567000E-005,-1.056755E-001,-6.105920E+000
1.567000E-005,-1.067830E-001,-6.131167E+000
1.568000E-005,-1.067830E-001,-6.131167E+000
1.568000E-005,-1.078842E-001,-6.156084E+000
1.569000E-005,-1.078842E-001,-6.156084E+000
1.569000E-005,-1.078842E-001,-6.156084E+000
1.569000E-005,-1.089790E-001,-6.180669E+000
1.570000E-005,-1.089790E-001,-6.180669E+000
1.570000E-005,-1.100676E-001,-6.204924E+000
1.571000E-005,-1.100676E-001,-6.204924E+000
1.571000E-005,-1.100676E-001,-6.204924E+000
1.571000E-005,-1.111498E-001,-6.228847E+000
1.572000E-005,-1.111498E-001,-6.228847E+000
1.572000E-005,-1.111498E-001,-6.228847E+000
1.572000E-005,-1.122256E-001,-6.252439E+000
1.573000E-005,-1.122256E-001,-6.252439E+000
1.573000E-005,-1.132952E-001,-6.275698E+000
1.574000E-005,-1.132952E-001,-6.275698E+000
1.574000E-005,-1.132952E-001,-6.275698E+000
1.574000E-005,-1.143584E-001,-6.298626E+000
1.575000E-005,-1.143584E-001,-6.298626E+000
1.575000E-005,-1.154152E-001,-6.321220E+000
1.576000E-005,-1.154152E-001,-6.321220E+000
1.576000E-005,-1.154152E-001,-6.321220E+000
1.576000E-005,-1.164656E-001,-6.343482E+000
1.577000E-005,-1.164656E-001,-6.343482E+000
1.577000E-005,-1.175098E-001,-6.365411E+000
1.578000E-005,-1.175098E-001,-6.365411E+000
1.578000E-005,-1.175098E-001,-6.365411E+000
1.578000E-005,-1.185475E-001,-6.387006E+000
1.579000E-005,-1.185475E-001,-6.387006E+000
1.579000E-005,-1.195789E-001,-6.408268E+000
1.580000E-005,-1.195789E-001,-6.408268E+000
1.580000E-005,-1.195789E-001,-6.408268E+000
1.580000E-005,-1.206039E-001,-6.429197E+000
1.581000E-005,-1.206039E-001,-6.429197E+000
1.581000E-005,-1.216225E-001,-6.449791E+000
1.582000E-005,-1.216225E-001,-6.449791E+000
1.582000E-005,-1.216225E-001,-6.449791E+000
1.582000E-005,-1.226347E-001,-6.470051E+000
1.583000E-005,-1.226347E-001,-6.470051E+000
1.583000E-005,-1.236406E-001,-6.489977E+000
1.584000E-005,-1.236406E-001,-6.489977E+000
1.584000E-005,-1.236406E-001,-6.489977E+000
1.584000E-005,-1.246400E-001,-6.509569E+000
1.585000E-005,-1.246400E-001,-6.509569E+000
1.585000E-005,-1.256331E-001,-6.528827E+000
1.586000E-005,-1.256331E-001,-6.528827E+000
1.586000E-005,-1.256331E-001,-6.528827E+000
1.586000E-005,-1.266198E-001,-6.547749E+000
1.587000E-005,-1.266198E-001,-6.547749E+000
1.587000E-005,-1.276001E-001,-6.566338E+000
1.588000E-005,-1.276001E-001,-6.566338E+000
1.588000E-005,-1.276001E-001,-6.566338E+000
1.588000E-005,-1.285740E-001,-6.584591E+000
1.589000E-005,-1.285740E-001,-6.584591E+000
1.589000E-005,-1.285740E-001,-6.584591E+000
1.589000E-005,-1.295415E-001,-6.602510E+000
1.590000E-005,-1.295415E-001,-6.602510E+000
1.590000E-005,-1.305026E-001,-6.620094E+000
1.591000E-005,-1.305026E-001,-6.620094E+000
1.591000E-005,-1.305026E-001,-6.620094E+000
1.591000E-005,-1.314573E-001,-6.637343E+000
1.592000E-005,-1.314573E-001,-6.637343E+000
1.592000E-005,-1.324057E-001,-6.654257E+000
1.593000E-005,-1.324057E-001,-6.654257E+000
1.593000E-005,-1.324057E-001,-6.654257E+000
1.593000E-005,-1.333476E-001,-6.670836E+000
1.594000E-005,-1.333476E-001,-6.670836E+000
1.594000E-005,-1.342831E-001,-6.687081E+000
1.595000E-005,-1.342831E-001,-6.687081E+000
1.595000E-005,-1.342831E-001,-6.687081E+000
1.595000E-005,-1.352122E-001,-6.702991E+000
1.596000E-005,-1.352122E-001,-6.702991E+000
1.596000E-005,-1.361350E-001,-6.718566E+000
1.597000E-005,-1.361350E-001,-6.718566E+000
1.597000E-005,-1.361350E-001,-6.718566E+000
1.597000E-005,-1.370513E-001,-6.733806E+000
1.598000E-005,-1.370513E-001,-6.733806E+000
1.598000E-005,-1.379613E-001,-6.748712E+000
1.599000E-005,-1.379613E-001,-6.748712E+000
1.599000E-005,-1.379613E-001,-6.748712E+000
1.599000E-005,-1.388648E-001,-6.763283E+000
1.600000E-005,-1.388648E-001,-6.763283E+000
1.600000E-005,-1.397620E-001,-6.777520E+000
1.601000E-005,-1.397620E-001,-6.777520E+000
1.601000E-005,-1.397620E-001,-6.777520E+000
1.601000E-005,-1.406528E-001,-6.791422E+000
1.602000E-005,-1.406528E-001,-6.791422E+000
1.602000E-005,-1.415372E-001,-6.804990E+000
1.603000E-005,-1.415372E-001,-6.804990E+000
1.603000E-005,-1.415372E-001,-6.804990E+000
1.603000E-005,-1.424152E-001,-6.818225E+000
1.604000E-005,-1.424152E-001,-6.818225E+000
1.604000E-005,-1.432869E-001,-6.831125E+000
1.605000E-005,-1.432869E-001,-6.831125E+000
1.605000E-005,-1.432869E-001,-6.831125E+000
1.605000E-005,-1.441522E-001,-6.843692E+000
1.606000E-005,-1.441522E-001,-6.843692E+000
1.606000E-005,-1.450111E-001,-6.855925E+000
1.607000E-005,-1.450111E-001,-6.855925E+000
1.607000E-005,-1.450111E-001,-6.855925E+000
1.607000E-005,-1.458636E-001,-6.867825E+000
1.608000E-005,-1.458636E-001,-6.867825E+000
1.608000E-005,-1.458636E-001,-6.867825E+000
1.608000E-005,-1.467098E-001,-6.879392E+000
1.609000E-005,-1.467098E-001,-6.879392E+000
1.609000E-005,-1.475496E-001,-6.890627E+000
1.610000E-005,-1.475496E-001,-6.890627E+000
1.610000E-005,-1.475496E-001,-6.890627E+000
1.610000E-005,-1.483831E-001,-6.901528E+000
1.611000E-005,-1.483831E-001,-6.901528E+000
1.611000E-005,-1.492102E-001,-6.912098E+000
1.612000E-005,-1.492102E-001,-6.912098E+000
1.612000E-005,-1.492102E-001,-6.912098E+000
1.612000E-005,-1.500310E-001,-6.922335E+000
1.613000E-005,-1.500310E-001,-6.922335E+000
1.613000E-005,-1.508454E-001,-6.932241E+000
1.614000E-005,-1.508454E-001,-6.932241E+000
1.614000E-005,-1.508454E-001,-6.932241E+000
1.614000E-005,-1.516536E-001,-6.941815E+000
1.615000E-005,-1.516536E-001,-6.941815E+000
1.615000E-005,-1.524554E-001,-6.951058E+000
1.616000E-005,-1.524554E-001,-6.951058E+000
1.616000E-005,-1.524554E-001,-6.951058E+000
1.616000E-005,-1.532508E-001,-6.959970E+000
1.617000E-005,-1.532508E-001,-6.959970E+000
1.617000E-005,-1.540400E-001,-6.968552E+000
1.618000E-005,-1.540400E-001,-6.968552E+000
1.618000E-005,-1.540400E-001,-6.968552E+000
1.618000E-005,-1.548229E-001,-6.976804E+000
1.619000E-005,-1.548229E-001,-6.976804E+000
1.619000E-005,-1.555994E-001,-6.984727E+000
1.620000E-005,-1.555994E-001,-6.984727E+000
1.620000E-005,-1.555994E-001,-6.984727E+000
1.620000E-005,-1.563697E-001,-6.992320E+000
1.621000E-005,-1.563697E-001,-6.992320E+000
1.621000E-005,-1.571337E-001,-6.999584E+000
1.622000E-005,-1.571337E-001,-6.999584E+000
1.622000E-005,-1.571337E-001,-6.999584E+000
1.622000E-005,-1.578914E-001,-7.006519E+000
1.623000E-005,-1.578914E-001,-7.006519E+000
1.623000E-005,-1.586429E-001,-7.013127E+000
1.624000E-005,-1.586429E-001,-7.013127E+000
1.624000E-005,-1.586429E-001,-7.013127E+000
1.624000E-005,-1.593881E-001,-7.019407E+000
1.625000E-005,-1.593881E-001,-7.019407E+000
1.625000E-005,-1.593881E-001,-7.019407E+000
1.625000E-005,-1.601270E-001,-7.025360E+000
1.626000E-005,-1.601270E-001,-7.025360E+000
